"ple0024","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2010","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2010","Hesse","no migration background","","","",""
"Yes","2010","Hesse","direct migration background","","","",""
"Yes","2010","Hesse","indirect migration background","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2010","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2010","Baden-Württemberg","no migration background","","","",""
"Yes","2010","Baden-Württemberg","direct migration background","","","",""
"Yes","2010","Baden-Württemberg","indirect migration background","","","",""
"Yes","2010","Bavaria","no migration background","","","",""
"Yes","2010","Bavaria","direct migration background","","","",""
"Yes","2010","Bavaria","indirect migration background","","","",""
"Yes","2010","Berlin","no migration background","","","",""
"Yes","2010","Berlin","direct migration background","","","",""
"Yes","2010","Berlin","indirect migration background","","","",""
"Yes","2010","Brandenburg","no migration background","","","",""
"Yes","2010","Brandenburg","direct migration background","","","",""
"Yes","2010","Brandenburg","indirect migration background","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2010","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2010","Saxony","no migration background","","","",""
"Yes","2010","Saxony","direct migration background","","","",""
"Yes","2010","Saxony","indirect migration background","","","",""
"Yes","2010","Saxony-Anhalt","no migration background","","","",""
"Yes","2010","Saxony-Anhalt","direct migration background","","","",""
"Yes","2010","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2010","Thuringia","no migration background","","","",""
"Yes","2010","Thuringia","direct migration background","","","",""
"Yes","2010","Thuringia","indirect migration background","","","",""
"Yes","2011","Schleswig-Holstein","no migration background","216","1","1","1"
"Yes","2011","Schleswig-Holstein","direct migration background","33","1","1","1"
"Yes","2011","Schleswig-Holstein","indirect migration background","8","","",""
"Yes","2011","Hamburg","no migration background","109","1","1","1"
"Yes","2011","Hamburg","direct migration background","9","","",""
"Yes","2011","Hamburg","indirect migration background","9","","",""
"Yes","2011","Lower Saxony","no migration background","612","1","1","1"
"Yes","2011","Lower Saxony","direct migration background","75","1","1","1"
"Yes","2011","Lower Saxony","indirect migration background","38","1","1","1"
"Yes","2011","Bremen","no migration background","41","1","1","1"
"Yes","2011","Bremen","direct migration background","13","","",""
"Yes","2011","Bremen","indirect migration background","","","",""
"Yes","2011","North Rhine-Westphalia","no migration background","1267","1","1","1"
"Yes","2011","North Rhine-Westphalia","direct migration background","279","1","1","1"
"Yes","2011","North Rhine-Westphalia","indirect migration background","143","1","1","1"
"Yes","2011","Hesse","no migration background","425","1","1","1"
"Yes","2011","Hesse","direct migration background","76","1","1","1"
"Yes","2011","Hesse","indirect migration background","45","1","1","1"
"Yes","2011","Rhineland-Palatinate,Saarland","no migration background","351","1","1","1"
"Yes","2011","Rhineland-Palatinate,Saarland","direct migration background","73","1","1","1"
"Yes","2011","Rhineland-Palatinate,Saarland","indirect migration background","36","1","1","1"
"Yes","2011","Baden-Württemberg","no migration background","794","1","1","1"
"Yes","2011","Baden-Württemberg","direct migration background","170","1","1","1"
"Yes","2011","Baden-Württemberg","indirect migration background","112","1","1","1"
"Yes","2011","Bavaria","no migration background","998","1","1","1"
"Yes","2011","Bavaria","direct migration background","124","1","1","1"
"Yes","2011","Bavaria","indirect migration background","76","1","1","1"
"Yes","2011","Berlin","no migration background","258","1","1","1"
"Yes","2011","Berlin","direct migration background","25","","",""
"Yes","2011","Berlin","indirect migration background","15","","",""
"Yes","2011","Brandenburg","no migration background","295","1","1","1"
"Yes","2011","Brandenburg","direct migration background","7","","",""
"Yes","2011","Brandenburg","indirect migration background","4","","",""
"Yes","2011","Mecklenburg-Western Pomerania","no migration background","197","1","1","1"
"Yes","2011","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2011","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Yes","2011","Saxony","no migration background","498","1","1","1"
"Yes","2011","Saxony","direct migration background","7","","",""
"Yes","2011","Saxony","indirect migration background","10","","",""
"Yes","2011","Saxony-Anhalt","no migration background","298","1","1","1"
"Yes","2011","Saxony-Anhalt","direct migration background","2","","",""
"Yes","2011","Saxony-Anhalt","indirect migration background","8","","",""
"Yes","2011","Thuringia","no migration background","322","1","1","1"
"Yes","2011","Thuringia","direct migration background","6","","",""
"Yes","2011","Thuringia","indirect migration background","5","","",""
"Yes","2012","Schleswig-Holstein","no migration background","","","",""
"Yes","2012","Schleswig-Holstein","direct migration background","","","",""
"Yes","2012","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2012","Hamburg","no migration background","","","",""
"Yes","2012","Hamburg","direct migration background","","","",""
"Yes","2012","Hamburg","indirect migration background","","","",""
"Yes","2012","Lower Saxony","no migration background","","","",""
"Yes","2012","Lower Saxony","direct migration background","","","",""
"Yes","2012","Lower Saxony","indirect migration background","","","",""
"Yes","2012","Bremen","no migration background","","","",""
"Yes","2012","Bremen","direct migration background","","","",""
"Yes","2012","Bremen","indirect migration background","","","",""
"Yes","2012","North Rhine-Westphalia","no migration background","","","",""
"Yes","2012","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2012","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2012","Hesse","no migration background","","","",""
"Yes","2012","Hesse","direct migration background","","","",""
"Yes","2012","Hesse","indirect migration background","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2012","Baden-Württemberg","no migration background","","","",""
"Yes","2012","Baden-Württemberg","direct migration background","","","",""
"Yes","2012","Baden-Württemberg","indirect migration background","","","",""
"Yes","2012","Bavaria","no migration background","","","",""
"Yes","2012","Bavaria","direct migration background","","","",""
"Yes","2012","Bavaria","indirect migration background","","","",""
"Yes","2012","Berlin","no migration background","","","",""
"Yes","2012","Berlin","direct migration background","","","",""
"Yes","2012","Berlin","indirect migration background","","","",""
"Yes","2012","Brandenburg","no migration background","","","",""
"Yes","2012","Brandenburg","direct migration background","","","",""
"Yes","2012","Brandenburg","indirect migration background","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2012","Saxony","no migration background","","","",""
"Yes","2012","Saxony","direct migration background","","","",""
"Yes","2012","Saxony","indirect migration background","","","",""
"Yes","2012","Saxony-Anhalt","no migration background","","","",""
"Yes","2012","Saxony-Anhalt","direct migration background","","","",""
"Yes","2012","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2012","Thuringia","no migration background","","","",""
"Yes","2012","Thuringia","direct migration background","","","",""
"Yes","2012","Thuringia","indirect migration background","","","",""
"Yes","2013","Schleswig-Holstein","no migration background","185","1","1","1"
"Yes","2013","Schleswig-Holstein","direct migration background","18","","",""
"Yes","2013","Schleswig-Holstein","indirect migration background","5","","",""
"Yes","2013","Hamburg","no migration background","92","1","1","1"
"Yes","2013","Hamburg","direct migration background","16","","",""
"Yes","2013","Hamburg","indirect migration background","11","","",""
"Yes","2013","Lower Saxony","no migration background","525","1","1","1"
"Yes","2013","Lower Saxony","direct migration background","51","1","1","1"
"Yes","2013","Lower Saxony","indirect migration background","30","1","1","1"
"Yes","2013","Bremen","no migration background","42","1","1","1"
"Yes","2013","Bremen","direct migration background","14","","",""
"Yes","2013","Bremen","indirect migration background","","","",""
"Yes","2013","North Rhine-Westphalia","no migration background","1059","1","1","1"
"Yes","2013","North Rhine-Westphalia","direct migration background","193","1","1","1"
"Yes","2013","North Rhine-Westphalia","indirect migration background","113","1","1","1"
"Yes","2013","Hesse","no migration background","337","1","1","1"
"Yes","2013","Hesse","direct migration background","64","1","1","1"
"Yes","2013","Hesse","indirect migration background","33","1","1","1"
"Yes","2013","Rhineland-Palatinate,Saarland","no migration background","289","1","1","1"
"Yes","2013","Rhineland-Palatinate,Saarland","direct migration background","51","1","1","1"
"Yes","2013","Rhineland-Palatinate,Saarland","indirect migration background","34","1","1","1"
"Yes","2013","Baden-Württemberg","no migration background","661","1","1","1"
"Yes","2013","Baden-Württemberg","direct migration background","112","1","1","1"
"Yes","2013","Baden-Württemberg","indirect migration background","76","1","1","1"
"Yes","2013","Bavaria","no migration background","871","1","1","1"
"Yes","2013","Bavaria","direct migration background","110","1","1","1"
"Yes","2013","Bavaria","indirect migration background","73","1","1","1"
"Yes","2013","Berlin","no migration background","224","1","1","1"
"Yes","2013","Berlin","direct migration background","21","","",""
"Yes","2013","Berlin","indirect migration background","14","","",""
"Yes","2013","Brandenburg","no migration background","256","1","1","1"
"Yes","2013","Brandenburg","direct migration background","6","","",""
"Yes","2013","Brandenburg","indirect migration background","4","","",""
"Yes","2013","Mecklenburg-Western Pomerania","no migration background","144","1","1","1"
"Yes","2013","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Yes","2013","Mecklenburg-Western Pomerania","indirect migration background","6","","",""
"Yes","2013","Saxony","no migration background","431","1","1","1"
"Yes","2013","Saxony","direct migration background","7","","",""
"Yes","2013","Saxony","indirect migration background","7","","",""
"Yes","2013","Saxony-Anhalt","no migration background","224","1","1","1"
"Yes","2013","Saxony-Anhalt","direct migration background","1","","",""
"Yes","2013","Saxony-Anhalt","indirect migration background","4","","",""
"Yes","2013","Thuringia","no migration background","284","1","1","1"
"Yes","2013","Thuringia","direct migration background","4","","",""
"Yes","2013","Thuringia","indirect migration background","5","","",""
"Yes","2014","Schleswig-Holstein","no migration background","","","",""
"Yes","2014","Schleswig-Holstein","direct migration background","","","",""
"Yes","2014","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2014","Hamburg","no migration background","","","",""
"Yes","2014","Hamburg","direct migration background","","","",""
"Yes","2014","Hamburg","indirect migration background","","","",""
"Yes","2014","Lower Saxony","no migration background","","","",""
"Yes","2014","Lower Saxony","direct migration background","","","",""
"Yes","2014","Lower Saxony","indirect migration background","","","",""
"Yes","2014","Bremen","no migration background","","","",""
"Yes","2014","Bremen","direct migration background","","","",""
"Yes","2014","Bremen","indirect migration background","","","",""
"Yes","2014","North Rhine-Westphalia","no migration background","","","",""
"Yes","2014","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2014","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2014","Hesse","no migration background","","","",""
"Yes","2014","Hesse","direct migration background","","","",""
"Yes","2014","Hesse","indirect migration background","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2014","Baden-Württemberg","no migration background","","","",""
"Yes","2014","Baden-Württemberg","direct migration background","","","",""
"Yes","2014","Baden-Württemberg","indirect migration background","","","",""
"Yes","2014","Bavaria","no migration background","","","",""
"Yes","2014","Bavaria","direct migration background","","","",""
"Yes","2014","Bavaria","indirect migration background","","","",""
"Yes","2014","Berlin","no migration background","","","",""
"Yes","2014","Berlin","direct migration background","","","",""
"Yes","2014","Berlin","indirect migration background","","","",""
"Yes","2014","Brandenburg","no migration background","","","",""
"Yes","2014","Brandenburg","direct migration background","","","",""
"Yes","2014","Brandenburg","indirect migration background","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2014","Saxony","no migration background","","","",""
"Yes","2014","Saxony","direct migration background","","","",""
"Yes","2014","Saxony","indirect migration background","","","",""
"Yes","2014","Saxony-Anhalt","no migration background","","","",""
"Yes","2014","Saxony-Anhalt","direct migration background","","","",""
"Yes","2014","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2014","Thuringia","no migration background","","","",""
"Yes","2014","Thuringia","direct migration background","","","",""
"Yes","2014","Thuringia","indirect migration background","","","",""
"Yes","2015","Schleswig-Holstein","no migration background","238","1","1","1"
"Yes","2015","Schleswig-Holstein","direct migration background","64","1","1","1"
"Yes","2015","Schleswig-Holstein","indirect migration background","20","","",""
"Yes","2015","Hamburg","no migration background","117","1","1","1"
"Yes","2015","Hamburg","direct migration background","60","1","1","1"
"Yes","2015","Hamburg","indirect migration background","21","","",""
"Yes","2015","Lower Saxony","no migration background","696","1","1","1"
"Yes","2015","Lower Saxony","direct migration background","237","1","1","1"
"Yes","2015","Lower Saxony","indirect migration background","60","1","1","1"
"Yes","2015","Bremen","no migration background","34","1","1","1"
"Yes","2015","Bremen","direct migration background","32","1","1","1"
"Yes","2015","Bremen","indirect migration background","4","","",""
"Yes","2015","North Rhine-Westphalia","no migration background","1273","1","1","1"
"Yes","2015","North Rhine-Westphalia","direct migration background","605","1","1","1"
"Yes","2015","North Rhine-Westphalia","indirect migration background","276","1","1","1"
"Yes","2015","Hesse","no migration background","436","1","1","1"
"Yes","2015","Hesse","direct migration background","179","1","1","1"
"Yes","2015","Hesse","indirect migration background","97","1","1","1"
"Yes","2015","Rhineland-Palatinate,Saarland","no migration background","373","1","1","1"
"Yes","2015","Rhineland-Palatinate,Saarland","direct migration background","184","1","1","1"
"Yes","2015","Rhineland-Palatinate,Saarland","indirect migration background","69","1","1","1"
"Yes","2015","Baden-Württemberg","no migration background","861","1","1","1"
"Yes","2015","Baden-Württemberg","direct migration background","306","1","1","1"
"Yes","2015","Baden-Württemberg","indirect migration background","176","1","1","1"
"Yes","2015","Bavaria","no migration background","1226","1","1","1"
"Yes","2015","Bavaria","direct migration background","361","1","1","1"
"Yes","2015","Bavaria","indirect migration background","153","1","1","1"
"Yes","2015","Berlin","no migration background","255","1","1","1"
"Yes","2015","Berlin","direct migration background","51","1","1","1"
"Yes","2015","Berlin","indirect migration background","29","","",""
"Yes","2015","Brandenburg","no migration background","299","1","1","1"
"Yes","2015","Brandenburg","direct migration background","45","1","1","1"
"Yes","2015","Brandenburg","indirect migration background","7","","",""
"Yes","2015","Mecklenburg-Western Pomerania","no migration background","192","1","1","1"
"Yes","2015","Mecklenburg-Western Pomerania","direct migration background","9","","",""
"Yes","2015","Mecklenburg-Western Pomerania","indirect migration background","11","","",""
"Yes","2015","Saxony","no migration background","495","1","1","1"
"Yes","2015","Saxony","direct migration background","26","","",""
"Yes","2015","Saxony","indirect migration background","18","","",""
"Yes","2015","Saxony-Anhalt","no migration background","249","1","1","1"
"Yes","2015","Saxony-Anhalt","direct migration background","22","","",""
"Yes","2015","Saxony-Anhalt","indirect migration background","14","","",""
"Yes","2015","Thuringia","no migration background","324","1","1","1"
"Yes","2015","Thuringia","direct migration background","13","","",""
"Yes","2015","Thuringia","indirect migration background","4","","",""
"Yes","2016","Schleswig-Holstein","no migration background","","","",""
"Yes","2016","Schleswig-Holstein","direct migration background","","","",""
"Yes","2016","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2016","Hamburg","no migration background","","","",""
"Yes","2016","Hamburg","direct migration background","","","",""
"Yes","2016","Hamburg","indirect migration background","","","",""
"Yes","2016","Lower Saxony","no migration background","","","",""
"Yes","2016","Lower Saxony","direct migration background","","","",""
"Yes","2016","Lower Saxony","indirect migration background","","","",""
"Yes","2016","Bremen","no migration background","","","",""
"Yes","2016","Bremen","direct migration background","","","",""
"Yes","2016","Bremen","indirect migration background","","","",""
"Yes","2016","North Rhine-Westphalia","no migration background","","","",""
"Yes","2016","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2016","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2016","Hesse","no migration background","","","",""
"Yes","2016","Hesse","direct migration background","","","",""
"Yes","2016","Hesse","indirect migration background","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2016","Baden-Württemberg","no migration background","","","",""
"Yes","2016","Baden-Württemberg","direct migration background","","","",""
"Yes","2016","Baden-Württemberg","indirect migration background","","","",""
"Yes","2016","Bavaria","no migration background","","","",""
"Yes","2016","Bavaria","direct migration background","","","",""
"Yes","2016","Bavaria","indirect migration background","","","",""
"Yes","2016","Berlin","no migration background","","","",""
"Yes","2016","Berlin","direct migration background","","","",""
"Yes","2016","Berlin","indirect migration background","","","",""
"Yes","2016","Brandenburg","no migration background","","","",""
"Yes","2016","Brandenburg","direct migration background","","","",""
"Yes","2016","Brandenburg","indirect migration background","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2016","Saxony","no migration background","","","",""
"Yes","2016","Saxony","direct migration background","","","",""
"Yes","2016","Saxony","indirect migration background","","","",""
"Yes","2016","Saxony-Anhalt","no migration background","","","",""
"Yes","2016","Saxony-Anhalt","direct migration background","","","",""
"Yes","2016","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2016","Thuringia","no migration background","","","",""
"Yes","2016","Thuringia","direct migration background","","","",""
"Yes","2016","Thuringia","indirect migration background","","","",""
"Yes","2017","Schleswig-Holstein","no migration background","276","1","1","1"
"Yes","2017","Schleswig-Holstein","direct migration background","77","1","1","1"
"Yes","2017","Schleswig-Holstein","indirect migration background","25","","",""
"Yes","2017","Hamburg","no migration background","106","1","1","1"
"Yes","2017","Hamburg","direct migration background","56","1","1","1"
"Yes","2017","Hamburg","indirect migration background","27","","",""
"Yes","2017","Lower Saxony","no migration background","749","1","1","1"
"Yes","2017","Lower Saxony","direct migration background","249","1","1","1"
"Yes","2017","Lower Saxony","indirect migration background","75","1","1","1"
"Yes","2017","Bremen","no migration background","46","1","1","1"
"Yes","2017","Bremen","direct migration background","33","1","1","1"
"Yes","2017","Bremen","indirect migration background","7","","",""
"Yes","2017","North Rhine-Westphalia","no migration background","1284","1","1","1"
"Yes","2017","North Rhine-Westphalia","direct migration background","639","1","1","1"
"Yes","2017","North Rhine-Westphalia","indirect migration background","294","1","1","1"
"Yes","2017","Hesse","no migration background","446","1","1","1"
"Yes","2017","Hesse","direct migration background","186","1","1","1"
"Yes","2017","Hesse","indirect migration background","79","1","1","1"
"Yes","2017","Rhineland-Palatinate,Saarland","no migration background","371","1","1","1"
"Yes","2017","Rhineland-Palatinate,Saarland","direct migration background","205","1","1","1"
"Yes","2017","Rhineland-Palatinate,Saarland","indirect migration background","69","1","1","1"
"Yes","2017","Baden-Württemberg","no migration background","877","1","1","1"
"Yes","2017","Baden-Württemberg","direct migration background","311","1","1","1"
"Yes","2017","Baden-Württemberg","indirect migration background","157","1","1","1"
"Yes","2017","Bavaria","no migration background","1181","1","1","1"
"Yes","2017","Bavaria","direct migration background","421","1","1","1"
"Yes","2017","Bavaria","indirect migration background","141","1","1","1"
"Yes","2017","Berlin","no migration background","251","1","1","1"
"Yes","2017","Berlin","direct migration background","76","1","1","1"
"Yes","2017","Berlin","indirect migration background","33","1","1","1"
"Yes","2017","Brandenburg","no migration background","294","1","1","1"
"Yes","2017","Brandenburg","direct migration background","42","1","1","1"
"Yes","2017","Brandenburg","indirect migration background","11","","",""
"Yes","2017","Mecklenburg-Western Pomerania","no migration background","208","1","1","1"
"Yes","2017","Mecklenburg-Western Pomerania","direct migration background","11","","",""
"Yes","2017","Mecklenburg-Western Pomerania","indirect migration background","6","","",""
"Yes","2017","Saxony","no migration background","548","1","1","1"
"Yes","2017","Saxony","direct migration background","28","","",""
"Yes","2017","Saxony","indirect migration background","17","","",""
"Yes","2017","Saxony-Anhalt","no migration background","274","1","1","1"
"Yes","2017","Saxony-Anhalt","direct migration background","26","","",""
"Yes","2017","Saxony-Anhalt","indirect migration background","15","","",""
"Yes","2017","Thuringia","no migration background","308","1","1","1"
"Yes","2017","Thuringia","direct migration background","40","1","1","1"
"Yes","2017","Thuringia","indirect migration background","10","","",""
"Yes","2018","Schleswig-Holstein","no migration background","","","",""
"Yes","2018","Schleswig-Holstein","direct migration background","","","",""
"Yes","2018","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2018","Hamburg","no migration background","","","",""
"Yes","2018","Hamburg","direct migration background","","","",""
"Yes","2018","Hamburg","indirect migration background","","","",""
"Yes","2018","Lower Saxony","no migration background","","","",""
"Yes","2018","Lower Saxony","direct migration background","","","",""
"Yes","2018","Lower Saxony","indirect migration background","","","",""
"Yes","2018","Bremen","no migration background","","","",""
"Yes","2018","Bremen","direct migration background","","","",""
"Yes","2018","Bremen","indirect migration background","","","",""
"Yes","2018","North Rhine-Westphalia","no migration background","","","",""
"Yes","2018","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2018","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2018","Hesse","no migration background","","","",""
"Yes","2018","Hesse","direct migration background","","","",""
"Yes","2018","Hesse","indirect migration background","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2018","Baden-Württemberg","no migration background","","","",""
"Yes","2018","Baden-Württemberg","direct migration background","","","",""
"Yes","2018","Baden-Württemberg","indirect migration background","","","",""
"Yes","2018","Bavaria","no migration background","","","",""
"Yes","2018","Bavaria","direct migration background","","","",""
"Yes","2018","Bavaria","indirect migration background","","","",""
"Yes","2018","Berlin","no migration background","","","",""
"Yes","2018","Berlin","direct migration background","","","",""
"Yes","2018","Berlin","indirect migration background","","","",""
"Yes","2018","Brandenburg","no migration background","","","",""
"Yes","2018","Brandenburg","direct migration background","","","",""
"Yes","2018","Brandenburg","indirect migration background","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2018","Saxony","no migration background","","","",""
"Yes","2018","Saxony","direct migration background","","","",""
"Yes","2018","Saxony","indirect migration background","","","",""
"Yes","2018","Saxony-Anhalt","no migration background","","","",""
"Yes","2018","Saxony-Anhalt","direct migration background","","","",""
"Yes","2018","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2018","Thuringia","no migration background","","","",""
"Yes","2018","Thuringia","direct migration background","","","",""
"Yes","2018","Thuringia","indirect migration background","","","",""
"Yes","2019","Schleswig-Holstein","no migration background","263","1","1","1"
"Yes","2019","Schleswig-Holstein","direct migration background","60","1","1","1"
"Yes","2019","Schleswig-Holstein","indirect migration background","27","","",""
"Yes","2019","Hamburg","no migration background","124","1","1","1"
"Yes","2019","Hamburg","direct migration background","57","1","1","1"
"Yes","2019","Hamburg","indirect migration background","29","","",""
"Yes","2019","Lower Saxony","no migration background","645","1","1","1"
"Yes","2019","Lower Saxony","direct migration background","174","1","1","1"
"Yes","2019","Lower Saxony","indirect migration background","69","1","1","1"
"Yes","2019","Bremen","no migration background","53","1","1","1"
"Yes","2019","Bremen","direct migration background","33","1","1","1"
"Yes","2019","Bremen","indirect migration background","9","","",""
"Yes","2019","North Rhine-Westphalia","no migration background","1200","1","1","1"
"Yes","2019","North Rhine-Westphalia","direct migration background","457","1","1","1"
"Yes","2019","North Rhine-Westphalia","indirect migration background","242","1","1","1"
"Yes","2019","Hesse","no migration background","396","1","1","1"
"Yes","2019","Hesse","direct migration background","103","1","1","1"
"Yes","2019","Hesse","indirect migration background","66","1","1","1"
"Yes","2019","Rhineland-Palatinate,Saarland","no migration background","327","1","1","1"
"Yes","2019","Rhineland-Palatinate,Saarland","direct migration background","168","1","1","1"
"Yes","2019","Rhineland-Palatinate,Saarland","indirect migration background","55","1","1","1"
"Yes","2019","Baden-Württemberg","no migration background","680","1","1","1"
"Yes","2019","Baden-Württemberg","direct migration background","215","1","1","1"
"Yes","2019","Baden-Württemberg","indirect migration background","112","1","1","1"
"Yes","2019","Bavaria","no migration background","1052","1","1","1"
