"ple0024","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"No","2012","North Rhine-Westphalia","Male","","","",""
"No","2012","North Rhine-Westphalia","Female","","","",""
"No","2012","Hesse","Male","","","",""
"No","2012","Hesse","Female","","","",""
"No","2012","Rhineland-Palatinate,Saarland","Male","","","",""
"No","2012","Rhineland-Palatinate,Saarland","Female","","","",""
"No","2012","Baden-Württemberg","Male","","","",""
"No","2012","Baden-Württemberg","Female","","","",""
"No","2012","Bavaria","Male","","","",""
"No","2012","Bavaria","Female","","","",""
"No","2012","Berlin","Male","","","",""
"No","2012","Berlin","Female","","","",""
"No","2012","Brandenburg","Male","","","",""
"No","2012","Brandenburg","Female","","","",""
"No","2012","Mecklenburg-Western Pomerania","Male","","","",""
"No","2012","Mecklenburg-Western Pomerania","Female","","","",""
"No","2012","Saxony","Male","","","",""
"No","2012","Saxony","Female","","","",""
"No","2012","Saxony-Anhalt","Male","","","",""
"No","2012","Saxony-Anhalt","Female","","","",""
"No","2012","Thuringia","Male","","","",""
"No","2012","Thuringia","Female","","","",""
"Yes","2013","Schleswig-Holstein","Male","98","0.41236886501401","0.352533664612925","0.472204065415095"
"Yes","2013","Schleswig-Holstein","Female","110","0.313653994021746","0.26374532184144","0.363562666202053"
"Yes","2013","Hamburg","Male","58","0.389010990803559","0.309930510574343","0.468091471032776"
"Yes","2013","Hamburg","Female","61","0.312513828560692","0.241573569493629","0.383454087627755"
"Yes","2013","Lower Saxony","Male","306","0.355066520991684","0.322628281507283","0.387504760476085"
"Yes","2013","Lower Saxony","Female","300","0.297954310317558","0.268732251929214","0.327176368705901"
"Yes","2013","Bremen","Male","24","","",""
"Yes","2013","Bremen","Female","32","0.447944455271637","0.32611239886939","0.569776511673884"
"Yes","2013","North Rhine-Westphalia","Male","697","0.375529795816119","0.352880020589715","0.398179571042523"
"Yes","2013","North Rhine-Westphalia","Female","668","0.299934703024234","0.279586022738314","0.320283383310155"
"Yes","2013","Hesse","Male","208","0.340060930231262","0.301964423224034","0.37815743723849"
"Yes","2013","Hesse","Female","226","0.294964643493178","0.260938402404736","0.32899088458162"
"Yes","2013","Rhineland-Palatinate,Saarland","Male","177","0.375784270312973","0.333031793098674","0.418536747527272"
"Yes","2013","Rhineland-Palatinate,Saarland","Female","197","0.305447173976893","0.268684242733065","0.342210105220721"
"Yes","2013","Baden-Württemberg","Male","429","0.446944554565721","0.415848627522626","0.478040481608815"
"Yes","2013","Baden-Württemberg","Female","420","0.324013739575917","0.296786675840851","0.351240803310983"
"Yes","2013","Bavaria","Male","508","0.351009520147117","0.325605827064082","0.376413213230153"
"Yes","2013","Bavaria","Female","546","0.315713125493061","0.292611192595699","0.338815058390422"
"Yes","2013","Berlin","Male","131","0.361409415530362","0.311920858320238","0.410897972740485"
"Yes","2013","Berlin","Female","128","0.304113305773731","0.259087356051326","0.349139255496135"
"Yes","2013","Brandenburg","Male","129","0.390586341423663","0.341008086180509","0.440164596666817"
"Yes","2013","Brandenburg","Female","137","0.326987880080064","0.281799664608771","0.372176095551357"
"Yes","2013","Mecklenburg-Western Pomerania","Male","79","0.347945800157789","0.283676360863819","0.412215239451758"
"Yes","2013","Mecklenburg-Western Pomerania","Female","73","0.263146821608288","0.207667651881378","0.318625991335198"
"Yes","2013","Saxony","Male","227","0.382607053872718","0.345156929133285","0.420057178612151"
"Yes","2013","Saxony","Female","218","0.315536461179323","0.280683661221949","0.350389261136698"
"Yes","2013","Saxony-Anhalt","Male","117","0.363834321651123","0.313788149619894","0.413880493682353"
"Yes","2013","Saxony-Anhalt","Female","112","0.236271977092955","0.194849803989734","0.277694150196177"
"Yes","2013","Thuringia","Male","140","0.407912153384904","0.357836845892059","0.457987460877749"
"Yes","2013","Thuringia","Female","153","0.350365933553894","0.30542940960562","0.395302457502168"
"No","2013","Schleswig-Holstein","Male","162","0.58763113498599","0.527795934584905","0.647466335387075"
"No","2013","Schleswig-Holstein","Female","222","0.686346005978254","0.636437333797947","0.73625467815856"
"No","2013","Hamburg","Male","88","0.610989009196441","0.531908528967224","0.690069489425657"
"No","2013","Hamburg","Female","103","0.687486171439308","0.616545912372245","0.758426430506371"
"No","2013","Lower Saxony","Male","530","0.644933479008316","0.612495239523915","0.677371718492717"
"No","2013","Lower Saxony","Female","641","0.702045689682442","0.672823631294099","0.731267748070786"
"No","2013","Bremen","Male","32","0.561051335827284","0.431075612281283","0.691027059373284"
"No","2013","Bremen","Female","32","0.552055544728363","0.430223488326116","0.67388760113061"
"No","2013","North Rhine-Westphalia","Male","1059","0.624470204183881","0.601820428957477","0.647119979410285"
"No","2013","North Rhine-Westphalia","Female","1280","0.700065296975765","0.679716616689845","0.720413977261686"
"No","2013","Hesse","Male","386","0.659939069768738","0.62184256276151","0.698035576775966"
"No","2013","Hesse","Female","464","0.705035356506822","0.67100911541838","0.739061597595264"
"No","2013","Rhineland-Palatinate,Saarland","Male","316","0.624215729687027","0.581463252472727","0.666968206901326"
"No","2013","Rhineland-Palatinate,Saarland","Female","406","0.694552826023107","0.657789894779279","0.731315757266935"
"No","2013","Baden-Württemberg","Male","553","0.55305544543428","0.521959518391185","0.584151372477374"
"No","2013","Baden-Württemberg","Female","715","0.675986260424083","0.648759196689017","0.703213324159149"
"No","2013","Bavaria","Male","848","0.648990479852883","0.623586786769847","0.674394172935918"
"No","2013","Bavaria","Female","1009","0.684286874506939","0.661184941609578","0.707388807404301"
"No","2013","Berlin","Male","231","0.638590584469639","0.589102027259515","0.688079141679762"
"No","2013","Berlin","Female","273","0.695886694226269","0.650860744503865","0.740912643948674"
"No","2013","Brandenburg","Male","243","0.609413658576337","0.559835403333183","0.658991913819491"
"No","2013","Brandenburg","Female","277","0.673012119919936","0.627823904448643","0.718200335391229"
"No","2013","Mecklenburg-Western Pomerania","Male","132","0.652054199842211","0.587784760548242","0.716323639136181"
"No","2013","Mecklenburg-Western Pomerania","Female","169","0.736853178391712","0.681374008664802","0.792332348118622"
"No","2013","Saxony","Male","420","0.617392946127282","0.579942821387849","0.654843070866716"
"No","2013","Saxony","Female","465","0.684463538820677","0.649610738863302","0.719316338778051"
"No","2013","Saxony-Anhalt","Male","238","0.636165678348877","0.586119506317647","0.686211850380106"
"No","2013","Saxony-Anhalt","Female","292","0.763728022907045","0.722305849803823","0.805150196010266"
"No","2013","Thuringia","Male","230","0.592087846615096","0.542012539122251","0.642163154107941"
"No","2013","Thuringia","Female","280","0.649634066446106","0.604697542497832","0.69457059039438"
"Yes","2014","Schleswig-Holstein","Male","","","",""
"Yes","2014","Schleswig-Holstein","Female","","","",""
"Yes","2014","Hamburg","Male","","","",""
"Yes","2014","Hamburg","Female","","","",""
"Yes","2014","Lower Saxony","Male","","","",""
"Yes","2014","Lower Saxony","Female","","","",""
"Yes","2014","Bremen","Male","","","",""
"Yes","2014","Bremen","Female","","","",""
"Yes","2014","North Rhine-Westphalia","Male","","","",""
"Yes","2014","North Rhine-Westphalia","Female","","","",""
"Yes","2014","Hesse","Male","","","",""
"Yes","2014","Hesse","Female","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"Yes","2014","Baden-Württemberg","Male","","","",""
"Yes","2014","Baden-Württemberg","Female","","","",""
"Yes","2014","Bavaria","Male","","","",""
"Yes","2014","Bavaria","Female","","","",""
"Yes","2014","Berlin","Male","","","",""
"Yes","2014","Berlin","Female","","","",""
"Yes","2014","Brandenburg","Male","","","",""
"Yes","2014","Brandenburg","Female","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Male","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","Female","","","",""
"Yes","2014","Saxony","Male","","","",""
"Yes","2014","Saxony","Female","","","",""
"Yes","2014","Saxony-Anhalt","Male","","","",""
"Yes","2014","Saxony-Anhalt","Female","","","",""
"Yes","2014","Thuringia","Male","","","",""
"Yes","2014","Thuringia","Female","","","",""
"No","2014","Schleswig-Holstein","Male","","","",""
"No","2014","Schleswig-Holstein","Female","","","",""
"No","2014","Hamburg","Male","","","",""
"No","2014","Hamburg","Female","","","",""
"No","2014","Lower Saxony","Male","","","",""
"No","2014","Lower Saxony","Female","","","",""
"No","2014","Bremen","Male","","","",""
"No","2014","Bremen","Female","","","",""
"No","2014","North Rhine-Westphalia","Male","","","",""
"No","2014","North Rhine-Westphalia","Female","","","",""
"No","2014","Hesse","Male","","","",""
"No","2014","Hesse","Female","","","",""
"No","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"No","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"No","2014","Baden-Württemberg","Male","","","",""
"No","2014","Baden-Württemberg","Female","","","",""
"No","2014","Bavaria","Male","","","",""
"No","2014","Bavaria","Female","","","",""
"No","2014","Berlin","Male","","","",""
"No","2014","Berlin","Female","","","",""
"No","2014","Brandenburg","Male","","","",""
"No","2014","Brandenburg","Female","","","",""
"No","2014","Mecklenburg-Western Pomerania","Male","","","",""
"No","2014","Mecklenburg-Western Pomerania","Female","","","",""
"No","2014","Saxony","Male","","","",""
"No","2014","Saxony","Female","","","",""
"No","2014","Saxony-Anhalt","Male","","","",""
"No","2014","Saxony-Anhalt","Female","","","",""
"No","2014","Thuringia","Male","","","",""
"No","2014","Thuringia","Female","","","",""
"Yes","2015","Schleswig-Holstein","Male","160","0.385062195488177","0.336891147432848","0.433233243543506"
"Yes","2015","Schleswig-Holstein","Female","162","0.318543066207585","0.276862773730538","0.360223358684632"
"Yes","2015","Hamburg","Male","94","0.433228360535613","0.363678977746464","0.502777743324762"
"Yes","2015","Hamburg","Female","104","0.316353671145218","0.256382257880428","0.376325084410009"
"Yes","2015","Lower Saxony","Male","499","0.398179780214741","0.369368980942394","0.426990579487088"
"Yes","2015","Lower Saxony","Female","494","0.321218010715496","0.295864332011132","0.346571689419859"
"Yes","2015","Bremen","Male","32","0.299492161914776","0.192950823908322","0.40603349992123"
"Yes","2015","Bremen","Female","38","0.4034676349351","0.30731317166182","0.499622098208379"
"Yes","2015","North Rhine-Westphalia","Male","1079","0.419758324539194","0.399775077153611","0.439741571924777"
"Yes","2015","North Rhine-Westphalia","Female","1075","0.325141317139552","0.307790833876788","0.342491800402317"
"Yes","2015","Hesse","Male","355","0.442933407220204","0.408207020773461","0.477659793666947"
"Yes","2015","Hesse","Female","357","0.351822538318182","0.320795795448692","0.382849281187672"
"Yes","2015","Rhineland-Palatinate,Saarland","Male","307","0.398795944768401","0.362074136683622","0.435517752853181"
"Yes","2015","Rhineland-Palatinate,Saarland","Female","319","0.355032475027985","0.321976260770265","0.388088689285706"
"Yes","2015","Baden-Württemberg","Male","661","0.468369023063809","0.441936075882331","0.494801970245288"
"Yes","2015","Baden-Württemberg","Female","682","0.367198392514683","0.343564030903497","0.390832754125868"
"Yes","2015","Bavaria","Male","842","0.422019494535161","0.399379159618282","0.44465982945204"
"Yes","2015","Bavaria","Female","898","0.337619634016243","0.317791130295366","0.357448137737119"
"Yes","2015","Berlin","Male","155","0.357628735512036","0.311514682039037","0.403742788985035"
"Yes","2015","Berlin","Female","180","0.300766441161429","0.260120284965239","0.34141259735762"
"Yes","2015","Brandenburg","Male","174","0.389708952263644","0.344140902314815","0.435277002212472"
"Yes","2015","Brandenburg","Female","177","0.312181629148149","0.273277974902573","0.351085283393725"
"Yes","2015","Mecklenburg-Western Pomerania","Male","105","0.409265899377939","0.348070179010705","0.470461619745174"
"Yes","2015","Mecklenburg-Western Pomerania","Female","107","0.3259137841672","0.273737117349824","0.378090450984575"
"Yes","2015","Saxony","Male","266","0.403105209868555","0.367024338585094","0.439186081152016"
"Yes","2015","Saxony","Female","273","0.304175194412501","0.272033218191697","0.336317170633305"
"Yes","2015","Saxony-Anhalt","Male","138","0.330710671822392","0.284314665590584","0.377106678054201"
"Yes","2015","Saxony-Anhalt","Female","147","0.233646327290007","0.196103041371699","0.271189613208316"
"Yes","2015","Thuringia","Male","157","0.35947259392772","0.313636374046307","0.405308813809134"
"Yes","2015","Thuringia","Female","184","0.371098691602207","0.328711584334213","0.413485798870202"
"No","2015","Schleswig-Holstein","Male","232","0.614937804511823","0.566766756456494","0.663108852567152"
"No","2015","Schleswig-Holstein","Female","318","0.681456933792415","0.639776641315368","0.723137226269462"
"No","2015","Hamburg","Male","101","0.566771639464387","0.497222256675238","0.636321022253536"
