"ple0024","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"No","2013","16-34 y.","Full Time","564","0.348676178061884","0.325484494009546","0.371867862114222","2"
"No","2013","16-34 y.","Part Time","414","0.336864247399847","0.309642092989504","0.36408640181019","2"
"No","2013","16-34 y.","Not Working","277","0.30925590144782","0.27847319969613","0.34003860319951","2"
"No","2013","35-65 y.","Full Time","3018","0.591395445129268","0.578095747501532","0.604695142757004","2"
"No","2013","35-65 y.","Part Time","1936","0.67311838790124","0.656408141517587","0.689828634284893","2"
"No","2013","35-65 y.","Not Working","1547","0.830685999829443","0.81387155129804","0.847500448360846","2"
"No","2013","66 and older","Full Time","37","0.73556614192508","0.620055107400398","0.851077176449763","2"
"No","2013","66 and older","Part Time","297","0.787450645181116","0.745932758212249","0.828968532149982","2"
"No","2013","66 and older","Not Working","4006","0.886265196495218","0.877034011212113","0.895496381778324","2"
"Yes","2013","16-34 y.","Full Time","1058","0.651323821938116","0.628132137885778","0.674515505990454","1"
"Yes","2013","16-34 y.","Part Time","744","0.663135752600153","0.63591359818981","0.690357907010496","1"
"Yes","2013","16-34 y.","Not Working","589","0.69074409855218","0.65996139680049","0.72152680030387","1"
"Yes","2013","35-65 y.","Full Time","2230","0.408604554870732","0.395304857242996","0.421904252498468","1"
"Yes","2013","35-65 y.","Part Time","1091","0.32688161209876","0.310171365715107","0.343591858482413","1"
"Yes","2013","35-65 y.","Not Working","364","0.169314000170557","0.152499551639154","0.18612844870196","1"
"Yes","2013","66 and older","Full Time","19","","","","1"
"Yes","2013","66 and older","Part Time","76","0.212549354818884","0.171031467850018","0.254067241787751","1"
"Yes","2013","66 and older","Not Working","538","0.113734803504782","0.104503618221676","0.122965988787887","1"
"No","2014","16-34 y.","Full Time","","","","","2"
"No","2014","16-34 y.","Part Time","","","","","2"
"No","2014","16-34 y.","Not Working","","","","","2"
"No","2014","35-65 y.","Full Time","","","","","2"
"No","2014","35-65 y.","Part Time","","","","","2"
"No","2014","35-65 y.","Not Working","","","","","2"
"No","2014","66 and older","Full Time","","","","","2"
"No","2014","66 and older","Part Time","","","","","2"
"No","2014","66 and older","Not Working","","","","","2"
"Yes","2014","16-34 y.","Full Time","","","","","1"
"Yes","2014","16-34 y.","Part Time","","","","","1"
"Yes","2014","16-34 y.","Not Working","","","","","1"
"Yes","2014","35-65 y.","Full Time","","","","","1"
"Yes","2014","35-65 y.","Part Time","","","","","1"
"Yes","2014","35-65 y.","Not Working","","","","","1"
"Yes","2014","66 and older","Full Time","","","","","1"
"Yes","2014","66 and older","Part Time","","","","","1"
"Yes","2014","66 and older","Not Working","","","","","1"
"No","2015","16-34 y.","Full Time","684","0.325605423921542","0.305916522015095","0.345294325827989","2"
"No","2015","16-34 y.","Part Time","689","0.367318433691579","0.345783344414903","0.388853522968255","2"
"No","2015","16-34 y.","Not Working","558","0.337733544511894","0.314581742070264","0.360885346953525","2"
"No","2015","35-65 y.","Full Time","3828","0.564453770750602","0.552964972835685","0.575942568665519","2"
"No","2015","35-65 y.","Part Time","2785","0.638358286599706","0.624638004269636","0.652078568929776","2"
"No","2015","35-65 y.","Not Working","1848","0.804176933371863","0.788411876793269","0.819941989950456","2"
"No","2015","66 and older","Full Time","63","0.7412952283711","0.648740909894198","0.833849546848002","2"
"No","2015","66 and older","Part Time","357","0.839825791822044","0.805119329967381","0.874532253676706","2"
"No","2015","66 and older","Not Working","3902","0.883135885152201","0.873660695493269","0.892611074811133","2"
"Yes","2015","16-34 y.","Full Time","1492","0.674394576078458","0.654705674172011","0.694083477984905","1"
"Yes","2015","16-34 y.","Part Time","1236","0.632681566308421","0.611146477031745","0.654216655585097","1"
"Yes","2015","16-34 y.","Not Working","1045","0.662266455488106","0.639114653046475","0.685418257929736","1"
"Yes","2015","35-65 y.","Full Time","3327","0.435546229249398","0.424057431334481","0.447035027164315","1"
"Yes","2015","35-65 y.","Part Time","1926","0.361641713400294","0.347921431070224","0.375361995730364","1"
"Yes","2015","35-65 y.","Not Working","586","0.195823066628137","0.180058010049544","0.211588123206731","1"
"Yes","2015","66 and older","Full Time","23","","","","1"
"Yes","2015","66 and older","Part Time","72","0.160174208177957","0.125467746323294","0.194880670032619","1"
"Yes","2015","66 and older","Not Working","514","0.116864114847799","0.107388925188867","0.126339304506731","1"
"No","2016","16-34 y.","Full Time","","","","","2"
"No","2016","16-34 y.","Part Time","","","","","2"
"No","2016","16-34 y.","Not Working","","","","","2"
"No","2016","35-65 y.","Full Time","","","","","2"
"No","2016","35-65 y.","Part Time","","","","","2"
"No","2016","35-65 y.","Not Working","","","","","2"
"No","2016","66 and older","Full Time","","","","","2"
"No","2016","66 and older","Part Time","","","","","2"
"No","2016","66 and older","Not Working","","","","","2"
"Yes","2016","35-65 y.","Full Time","","","","","1"
"Yes","2016","16-34 y.","Full Time","","","","","1"
"Yes","2016","16-34 y.","Part Time","","","","","1"
"Yes","2016","16-34 y.","Not Working","","","","","1"
"Yes","2016","35-65 y.","Part Time","","","","","1"
"Yes","2016","35-65 y.","Not Working","","","","","1"
"Yes","2016","66 and older","Full Time","","","","","1"
"Yes","2016","66 and older","Part Time","","","","","1"
"Yes","2016","66 and older","Not Working","","","","","1"
"No","2017","16-34 y.","Full Time","819","0.335762098367489","0.317027608886441","0.354496587848536","2"
"No","2017","16-34 y.","Part Time","761","0.385003236466188","0.363799189624771","0.406207283307606","2"
"No","2017","16-34 y.","Not Working","584","0.351127404864042","0.328608888434428","0.373645921293655","2"
"No","2017","35-65 y.","Full Time","4441","0.587523301980957","0.576605509591133","0.598441094370782","2"
"No","2017","35-65 y.","Part Time","3091","0.652329982400032","0.639249577630212","0.665410387169852","2"
"No","2017","35-65 y.","Not Working","1870","0.821483661727896","0.806288979288234","0.836678344167557","2"
"No","2017","66 and older","Full Time","59","0.684523055848478","0.58851566013311","0.780530451563845","2"
"No","2017","66 and older","Part Time","419","0.818291848096252","0.784858570138708","0.851725126053796","2"
"No","2017","66 and older","Not Working","3915","0.888530052791637","0.879242644879051","0.897817460704223","2"
"Yes","2017","35-65 y.","Full Time","3369","0.412476698019043","0.401558905629218","0.423394490408867","1"
"Yes","2017","16-34 y.","Full Time","1622","0.664237901632511","0.645503412151464","0.682972391113559","1"
"Yes","2017","16-34 y.","Part Time","1262","0.614996763533812","0.593792716692394","0.636200810375229","1"
"Yes","2017","16-34 y.","Not Working","1142","0.648872595135958","0.626354078706344","0.671391111565572","1"
"Yes","2017","35-65 y.","Part Time","2001","0.347670017599968","0.334589612830148","0.360750422369788","1"
"Yes","2017","35-65 y.","Not Working","570","0.178516338272104","0.163321655832443","0.193711020711766","1"
"Yes","2017","66 and older","Full Time","31","0.315476944151522","0.219469548436155","0.41148433986689","1"
"Yes","2017","66 and older","Part Time","92","0.181708151903748","0.148274873946204","0.215141429861292","1"
"Yes","2017","66 and older","Not Working","496","0.111469947208363","0.102182539295778","0.120757355120949","1"
"No","2018","16-34 y.","Full Time","","","","","2"
"No","2018","16-34 y.","Part Time","","","","","2"
"No","2018","16-34 y.","Not Working","","","","","2"
"No","2018","35-65 y.","Full Time","","","","","2"
"No","2018","35-65 y.","Part Time","","","","","2"
"No","2018","35-65 y.","Not Working","","","","","2"
"No","2018","66 and older","Full Time","","","","","2"
"No","2018","66 and older","Part Time","","","","","2"
"No","2018","66 and older","Not Working","","","","","2"
"Yes","2018","35-65 y.","Full Time","","","","","1"
"Yes","2018","66 and older","Part Time","","","","","1"
"Yes","2018","16-34 y.","Full Time","","","","","1"
"Yes","2018","16-34 y.","Part Time","","","","","1"
"Yes","2018","16-34 y.","Not Working","","","","","1"
"Yes","2018","35-65 y.","Part Time","","","","","1"
"Yes","2018","35-65 y.","Not Working","","","","","1"
"Yes","2018","66 and older","Full Time","","","","","1"
"Yes","2018","66 and older","Not Working","","","","","1"
"No","2019","16-34 y.","Full Time","840","0.389314539758964","0.368573420159113","0.410055659358815","2"
"No","2019","16-34 y.","Part Time","768","0.430398172723417","0.407841980967118","0.452954364479715","2"
"No","2019","16-34 y.","Not Working","569","0.422809495797276","0.397115250030432","0.44850374156412","2"
"No","2019","35-65 y.","Full Time","4922","0.635307940577421","0.624798254233391","0.645817626921451","2"
"No","2019","35-65 y.","Part Time","3202","0.697801208654804","0.68470898389067","0.710893433418938","2"
"No","2019","35-65 y.","Not Working","1783","0.831879814907723","0.816451356485594","0.847308273329852","2"
"No","2019","66 and older","Full Time","174","0.825887980758553","0.776449078345732","0.875326883171373","2"
"No","2019","66 and older","Part Time","524","0.832558357435466","0.802953255136437","0.862163459734494","2"
"No","2019","66 and older","Not Working","3968","0.910602808777983","0.902165694741226","0.919039922814739","2"
"Yes","2019","35-65 y.","Full Time","3136","0.364692059422579","0.354182373078549","0.375201745766609","1"
"Yes","2019","66 and older","Part Time","87","0.167441642564534","0.137836540265506","0.197046744863563","1"
"Yes","2019","16-34 y.","Not Working","851","0.577190504202724","0.55149625843588","0.602884749969568","1"
"Yes","2019","35-65 y.","Part Time","1524","0.302198791345196","0.289106566581062","0.31529101610933","1"
"Yes","2019","35-65 y.","Not Working","474","0.168120185092277","0.152691726670148","0.183548643514406","1"
"Yes","2019","66 and older","Full Time","52","0.174112019241447","0.124673116828627","0.223550921654268","1"
"Yes","2019","66 and older","Not Working","425","0.0893971912220175","0.0809600771852608","0.0978343052587741","1"
"Yes","2019","16-34 y.","Full Time","1283","0.610685460241036","0.589944340641185","0.631426579840887","1"
"Yes","2019","16-34 y.","Part Time","1083","0.569601827276583","0.547045635520285","0.592158019032882","1"
