"ple0024","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2010","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2011","no migration background","(0) in school","184","1","1","1"
"Yes","2011","no migration background","(1a) inadequately completed","30","1","1","1"
"Yes","2011","no migration background","(1b) general elementary school","270","1","1","1"
"Yes","2011","no migration background","(1c) basic vocational qualification","1282","1","1","1"
"Yes","2011","no migration background","(2b) intermediate general qualification","239","1","1","1"
"Yes","2011","no migration background","(2a) intermediate vocational","1838","1","1","1"
"Yes","2011","no migration background","(2c_gen) general maturity certificate","419","1","1","1"
"Yes","2011","no migration background","(2c_voc) vocational maturity certificate","566","1","1","1"
"Yes","2011","no migration background","(3a) lower tertiary education","599","1","1","1"
"Yes","2011","no migration background","(3b) higher tertiary education","1024","1","1","1"
"Yes","2011","direct migration background","(0) in school","12","","",""
"Yes","2011","direct migration background","(1a) inadequately completed","35","1","1","1"
"Yes","2011","direct migration background","(1b) general elementary school","163","1","1","1"
"Yes","2011","direct migration background","(1c) basic vocational qualification","192","1","1","1"
"Yes","2011","direct migration background","(2b) intermediate general qualification","16","","",""
"Yes","2011","direct migration background","(2a) intermediate vocational","74","1","1","1"
"Yes","2011","direct migration background","(2c_gen) general maturity certificate","77","1","1","1"
"Yes","2011","direct migration background","(2c_voc) vocational maturity certificate","107","1","1","1"
"Yes","2011","direct migration background","(3a) lower tertiary education","37","1","1","1"
"Yes","2011","direct migration background","(3b) higher tertiary education","154","1","1","1"
"Yes","2011","indirect migration background","(0) in school","47","1","1","1"
"Yes","2011","indirect migration background","(1a) inadequately completed","6","","",""
"Yes","2011","indirect migration background","(1b) general elementary school","48","1","1","1"
"Yes","2011","indirect migration background","(1c) basic vocational qualification","75","1","1","1"
"Yes","2011","indirect migration background","(2b) intermediate general qualification","42","1","1","1"
"Yes","2011","indirect migration background","(2a) intermediate vocational","79","1","1","1"
"Yes","2011","indirect migration background","(2c_gen) general maturity certificate","58","1","1","1"
"Yes","2011","indirect migration background","(2c_voc) vocational maturity certificate","31","1","1","1"
"Yes","2011","indirect migration background","(3a) lower tertiary education","21","","",""
"Yes","2011","indirect migration background","(3b) higher tertiary education","52","1","1","1"
"Yes","2012","no migration background","(0) in school","","","",""
"Yes","2012","no migration background","(1a) inadequately completed","","","",""
"Yes","2012","no migration background","(1b) general elementary school","","","",""
"Yes","2012","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","no migration background","(2a) intermediate vocational","","","",""
"Yes","2012","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","no migration background","(3a) lower tertiary education","","","",""
"Yes","2012","no migration background","(3b) higher tertiary education","","","",""
"Yes","2012","direct migration background","(0) in school","","","",""
"Yes","2012","direct migration background","(1a) inadequately completed","","","",""
"Yes","2012","direct migration background","(1b) general elementary school","","","",""
"Yes","2012","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2012","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2012","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2012","indirect migration background","(0) in school","","","",""
"Yes","2012","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2012","indirect migration background","(1b) general elementary school","","","",""
"Yes","2012","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2012","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2012","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2012","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2012","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2013","no migration background","(0) in school","152","1","1","1"
"Yes","2013","no migration background","(1a) inadequately completed","31","1","1","1"
"Yes","2013","no migration background","(1b) general elementary school","209","1","1","1"
"Yes","2013","no migration background","(1c) basic vocational qualification","982","1","1","1"
"Yes","2013","no migration background","(2b) intermediate general qualification","177","1","1","1"
"Yes","2013","no migration background","(2a) intermediate vocational","1560","1","1","1"
"Yes","2013","no migration background","(2c_gen) general maturity certificate","352","1","1","1"
"Yes","2013","no migration background","(2c_voc) vocational maturity certificate","494","1","1","1"
"Yes","2013","no migration background","(3a) lower tertiary education","531","1","1","1"
"Yes","2013","no migration background","(3b) higher tertiary education","923","1","1","1"
"Yes","2013","direct migration background","(0) in school","8","","",""
"Yes","2013","direct migration background","(1a) inadequately completed","23","","",""
"Yes","2013","direct migration background","(1b) general elementary school","110","1","1","1"
"Yes","2013","direct migration background","(1c) basic vocational qualification","143","1","1","1"
"Yes","2013","direct migration background","(2b) intermediate general qualification","15","","",""
"Yes","2013","direct migration background","(2a) intermediate vocational","57","1","1","1"
"Yes","2013","direct migration background","(2c_gen) general maturity certificate","57","1","1","1"
"Yes","2013","direct migration background","(2c_voc) vocational maturity certificate","79","1","1","1"
"Yes","2013","direct migration background","(3a) lower tertiary education","28","","",""
"Yes","2013","direct migration background","(3b) higher tertiary education","135","1","1","1"
"Yes","2013","indirect migration background","(0) in school","39","1","1","1"
"Yes","2013","indirect migration background","(1a) inadequately completed","5","","",""
"Yes","2013","indirect migration background","(1b) general elementary school","42","1","1","1"
"Yes","2013","indirect migration background","(1c) basic vocational qualification","53","1","1","1"
"Yes","2013","indirect migration background","(2b) intermediate general qualification","27","","",""
"Yes","2013","indirect migration background","(2a) intermediate vocational","54","1","1","1"
"Yes","2013","indirect migration background","(2c_gen) general maturity certificate","55","1","1","1"
"Yes","2013","indirect migration background","(2c_voc) vocational maturity certificate","25","","",""
"Yes","2013","indirect migration background","(3a) lower tertiary education","21","","",""
"Yes","2013","indirect migration background","(3b) higher tertiary education","47","1","1","1"
"Yes","2014","no migration background","(0) in school","","","",""
"Yes","2014","no migration background","(1a) inadequately completed","","","",""
"Yes","2014","no migration background","(1b) general elementary school","","","",""
"Yes","2014","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","no migration background","(2a) intermediate vocational","","","",""
"Yes","2014","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","no migration background","(3a) lower tertiary education","","","",""
"Yes","2014","no migration background","(3b) higher tertiary education","","","",""
"Yes","2014","direct migration background","(0) in school","","","",""
"Yes","2014","direct migration background","(1a) inadequately completed","","","",""
"Yes","2014","direct migration background","(1b) general elementary school","","","",""
"Yes","2014","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2014","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2014","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2014","indirect migration background","(0) in school","","","",""
"Yes","2014","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2014","indirect migration background","(1b) general elementary school","","","",""
"Yes","2014","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2014","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2014","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2014","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2014","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2014","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2015","no migration background","(0) in school","162","1","1","1"
"Yes","2015","no migration background","(1a) inadequately completed","45","1","1","1"
"Yes","2015","no migration background","(1b) general elementary school","299","1","1","1"
"Yes","2015","no migration background","(1c) basic vocational qualification","1061","1","1","1"
"Yes","2015","no migration background","(2b) intermediate general qualification","236","1","1","1"
"Yes","2015","no migration background","(2a) intermediate vocational","1872","1","1","1"
"Yes","2015","no migration background","(2c_gen) general maturity certificate","443","1","1","1"
"Yes","2015","no migration background","(2c_voc) vocational maturity certificate","729","1","1","1"
"Yes","2015","no migration background","(3a) lower tertiary education","623","1","1","1"
"Yes","2015","no migration background","(3b) higher tertiary education","1245","1","1","1"
"Yes","2015","direct migration background","(0) in school","27","","",""
"Yes","2015","direct migration background","(1a) inadequately completed","110","1","1","1"
"Yes","2015","direct migration background","(1b) general elementary school","329","1","1","1"
"Yes","2015","direct migration background","(1c) basic vocational qualification","410","1","1","1"
"Yes","2015","direct migration background","(2b) intermediate general qualification","54","1","1","1"
"Yes","2015","direct migration background","(2a) intermediate vocational","159","1","1","1"
"Yes","2015","direct migration background","(2c_gen) general maturity certificate","205","1","1","1"
"Yes","2015","direct migration background","(2c_voc) vocational maturity certificate","311","1","1","1"
"Yes","2015","direct migration background","(3a) lower tertiary education","60","1","1","1"
"Yes","2015","direct migration background","(3b) higher tertiary education","459","1","1","1"
"Yes","2015","indirect migration background","(0) in school","74","1","1","1"
"Yes","2015","indirect migration background","(1a) inadequately completed","16","","",""
"Yes","2015","indirect migration background","(1b) general elementary school","104","1","1","1"
"Yes","2015","indirect migration background","(1c) basic vocational qualification","118","1","1","1"
"Yes","2015","indirect migration background","(2b) intermediate general qualification","88","1","1","1"
"Yes","2015","indirect migration background","(2a) intermediate vocational","133","1","1","1"
"Yes","2015","indirect migration background","(2c_gen) general maturity certificate","118","1","1","1"
"Yes","2015","indirect migration background","(2c_voc) vocational maturity certificate","69","1","1","1"
"Yes","2015","indirect migration background","(3a) lower tertiary education","38","1","1","1"
"Yes","2015","indirect migration background","(3b) higher tertiary education","108","1","1","1"
"Yes","2016","no migration background","(0) in school","","","",""
"Yes","2016","no migration background","(1a) inadequately completed","","","",""
"Yes","2016","no migration background","(1b) general elementary school","","","",""
"Yes","2016","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","no migration background","(2a) intermediate vocational","","","",""
"Yes","2016","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","no migration background","(3a) lower tertiary education","","","",""
"Yes","2016","no migration background","(3b) higher tertiary education","","","",""
"Yes","2016","direct migration background","(0) in school","","","",""
"Yes","2016","direct migration background","(1a) inadequately completed","","","",""
"Yes","2016","direct migration background","(1b) general elementary school","","","",""
"Yes","2016","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2016","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2016","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2016","indirect migration background","(0) in school","","","",""
"Yes","2016","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2016","indirect migration background","(1b) general elementary school","","","",""
"Yes","2016","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2016","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2016","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2016","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2016","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2016","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2016","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2017","no migration background","(0) in school","195","1","1","1"
"Yes","2017","no migration background","(1a) inadequately completed","48","1","1","1"
"Yes","2017","no migration background","(1b) general elementary school","292","1","1","1"
"Yes","2017","no migration background","(1c) basic vocational qualification","949","1","1","1"
"Yes","2017","no migration background","(2b) intermediate general qualification","255","1","1","1"
"Yes","2017","no migration background","(2a) intermediate vocational","1879","1","1","1"
"Yes","2017","no migration background","(2c_gen) general maturity certificate","502","1","1","1"
"Yes","2017","no migration background","(2c_voc) vocational maturity certificate","796","1","1","1"
"Yes","2017","no migration background","(3a) lower tertiary education","669","1","1","1"
"Yes","2017","no migration background","(3b) higher tertiary education","1304","1","1","1"
"Yes","2017","direct migration background","(0) in school","30","1","1","1"
"Yes","2017","direct migration background","(1a) inadequately completed","128","1","1","1"
"Yes","2017","direct migration background","(1b) general elementary school","355","1","1","1"
"Yes","2017","direct migration background","(1c) basic vocational qualification","384","1","1","1"
"Yes","2017","direct migration background","(2b) intermediate general qualification","52","1","1","1"
"Yes","2017","direct migration background","(2a) intermediate vocational","151","1","1","1"
"Yes","2017","direct migration background","(2c_gen) general maturity certificate","239","1","1","1"
"Yes","2017","direct migration background","(2c_voc) vocational maturity certificate","322","1","1","1"
"Yes","2017","direct migration background","(3a) lower tertiary education","47","1","1","1"
"Yes","2017","direct migration background","(3b) higher tertiary education","603","1","1","1"
"Yes","2017","indirect migration background","(0) in school","58","1","1","1"
"Yes","2017","indirect migration background","(1a) inadequately completed","12","","",""
"Yes","2017","indirect migration background","(1b) general elementary school","96","1","1","1"
"Yes","2017","indirect migration background","(1c) basic vocational qualification","96","1","1","1"
"Yes","2017","indirect migration background","(2b) intermediate general qualification","72","1","1","1"
"Yes","2017","indirect migration background","(2a) intermediate vocational","138","1","1","1"
"Yes","2017","indirect migration background","(2c_gen) general maturity certificate","152","1","1","1"
"Yes","2017","indirect migration background","(2c_voc) vocational maturity certificate","86","1","1","1"
"Yes","2017","indirect migration background","(3a) lower tertiary education","39","1","1","1"
"Yes","2017","indirect migration background","(3b) higher tertiary education","126","1","1","1"
"Yes","2018","no migration background","(0) in school","","","",""
"Yes","2018","no migration background","(1a) inadequately completed","","","",""
"Yes","2018","no migration background","(1b) general elementary school","","","",""
"Yes","2018","no migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","no migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","no migration background","(2a) intermediate vocational","","","",""
"Yes","2018","no migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","no migration background","(3a) lower tertiary education","","","",""
"Yes","2018","no migration background","(3b) higher tertiary education","","","",""
"Yes","2018","direct migration background","(0) in school","","","",""
"Yes","2018","direct migration background","(1a) inadequately completed","","","",""
"Yes","2018","direct migration background","(1b) general elementary school","","","",""
"Yes","2018","direct migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","direct migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","direct migration background","(2a) intermediate vocational","","","",""
"Yes","2018","direct migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","direct migration background","(3a) lower tertiary education","","","",""
"Yes","2018","direct migration background","(3b) higher tertiary education","","","",""
"Yes","2018","indirect migration background","(0) in school","","","",""
"Yes","2018","indirect migration background","(1a) inadequately completed","","","",""
"Yes","2018","indirect migration background","(1b) general elementary school","","","",""
"Yes","2018","indirect migration background","(1c) basic vocational qualification","","","",""
"Yes","2018","indirect migration background","(2b) intermediate general qualification","","","",""
"Yes","2018","indirect migration background","(2a) intermediate vocational","","","",""
"Yes","2018","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Yes","2018","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Yes","2018","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","2018","indirect migration background","(3b) higher tertiary education","","","",""
"Yes","2019","no migration background","(0) in school","133","1","1","1"
"Yes","2019","no migration background","(1a) inadequately completed","53","1","1","1"
"Yes","2019","no migration background","(1b) general elementary school","235","1","1","1"
"Yes","2019","no migration background","(1c) basic vocational qualification","693","1","1","1"
"Yes","2019","no migration background","(2b) intermediate general qualification","246","1","1","1"
"Yes","2019","no migration background","(2a) intermediate vocational","1531","1","1","1"
"Yes","2019","no migration background","(2c_gen) general maturity certificate","497","1","1","1"
"Yes","2019","no migration background","(2c_voc) vocational maturity certificate","734","1","1","1"
"Yes","2019","no migration background","(3a) lower tertiary education","631","1","1","1"
"Yes","2019","no migration background","(3b) higher tertiary education","1272","1","1","1"
"Yes","2019","direct migration background","(0) in school","38","1","1","1"
"Yes","2019","direct migration background","(1a) inadequately completed","86","1","1","1"
"Yes","2019","direct migration background","(1b) general elementary school","241","1","1","1"
"Yes","2019","direct migration background","(1c) basic vocational qualification","248","1","1","1"
"Yes","2019","direct migration background","(2b) intermediate general qualification","36","1","1","1"
"Yes","2019","direct migration background","(2a) intermediate vocational","105","1","1","1"
"Yes","2019","direct migration background","(2c_gen) general maturity certificate","164","1","1","1"
"Yes","2019","direct migration background","(2c_voc) vocational maturity certificate","215","1","1","1"
"Yes","2019","direct migration background","(3a) lower tertiary education","39","1","1","1"
"Yes","2019","direct migration background","(3b) higher tertiary education","457","1","1","1"
"Yes","2019","indirect migration background","(0) in school","64","1","1","1"
"Yes","2019","indirect migration background","(1a) inadequately completed","9","","",""
"Yes","2019","indirect migration background","(1b) general elementary school","69","1","1","1"
"Yes","2019","indirect migration background","(1c) basic vocational qualification","69","1","1","1"
"Yes","2019","indirect migration background","(2b) intermediate general qualification","69","1","1","1"
"Yes","2019","indirect migration background","(2a) intermediate vocational","116","1","1","1"
"Yes","2019","indirect migration background","(2c_gen) general maturity certificate","121","1","1","1"
"Yes","2019","indirect migration background","(2c_voc) vocational maturity certificate","79","1","1","1"
"Yes","2019","indirect migration background","(3a) lower tertiary education","36","1","1","1"
"Yes","2019","indirect migration background","(3b) higher tertiary education","105","1","1","1"
