"ple0024","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2011","16-34 y.","no migration background","1077","0.326156244876666","0.310304725152569","0.342007764600762","2"
"No","2011","16-34 y.","direct migration background","87","0.250427834124797","0.205796298457554","0.29505936979204","2"
"No","2011","16-34 y.","indirect migration background","141","0.266607904861872","0.228343582048136","0.304872227675609","2"
"No","2011","35-65 y.","no migration background","6007","0.639157108593222","0.629623100927785","0.64869111625866","2"
"No","2011","35-65 y.","direct migration background","668","0.561069007676842","0.53315353338773","0.588984481965955","2"
"No","2011","66 and older","no migration background","4063","0.873879296427126","0.864409295786294","0.883349297067958","2"
"No","2011","66 and older","direct migration background","341","0.80412987136116","0.766129461441482","0.842130281280837","2"
"No","2011","66 and older","indirect migration background","5","","","","2"
"No","2011","35-65 y.","indirect migration background","132","0.548568899103847","0.489100906333908","0.608036891873786","2"
"Yes","2011","16-34 y.","no migration background","2283","0.673843755123334","0.657992235399238","0.689695274847431","1"
"Yes","2011","16-34 y.","direct migration background","275","0.749572165875203","0.70494063020796","0.794203701542446","1"
"Yes","2011","16-34 y.","indirect migration background","372","0.733392095138128","0.695127772324391","0.771656417951864","1"
"Yes","2011","35-65 y.","no migration background","3740","0.360842891406778","0.35130888374134","0.370376899072215","1"
"Yes","2011","35-65 y.","direct migration background","546","0.438930992323158","0.411015518034045","0.46684646661227","1"
"Yes","2011","35-65 y.","indirect migration background","137","0.451431100896153","0.391963108126214","0.510899093666092","1"
"Yes","2011","66 and older","no migration background","658","0.126120703572874","0.116650702932042","0.135590704213706","1"
"Yes","2011","66 and older","direct migration background","78","0.19587012863884","0.157869718719163","0.233870538558518","1"
"Yes","2011","66 and older","indirect migration background","1","","","","1"
"No","2012","16-34 y.","no migration background","","","","","2"
"No","2012","16-34 y.","direct migration background","","","","","2"
"No","2012","16-34 y.","indirect migration background","","","","","2"
"No","2012","35-65 y.","no migration background","","","","","2"
"No","2012","35-65 y.","direct migration background","","","","","2"
"No","2012","66 and older","no migration background","","","","","2"
"No","2012","66 and older","direct migration background","","","","","2"
"No","2012","66 and older","indirect migration background","","","","","2"
"No","2012","35-65 y.","indirect migration background","","","","","2"
"Yes","2012","16-34 y.","no migration background","","","","","1"
"Yes","2012","16-34 y.","direct migration background","","","","","1"
"Yes","2012","16-34 y.","indirect migration background","","","","","1"
"Yes","2012","35-65 y.","no migration background","","","","","1"
"Yes","2012","35-65 y.","direct migration background","","","","","1"
"Yes","2012","35-65 y.","indirect migration background","","","","","1"
"Yes","2012","66 and older","no migration background","","","","","1"
"Yes","2012","66 and older","direct migration background","","","","","1"
"Yes","2012","66 and older","indirect migration background","","","","","1"
"No","2013","16-34 y.","no migration background","1031","0.345902180670387","0.328720043224394","0.363084318116381","2"
"No","2013","16-34 y.","direct migration background","85","0.232566349286671","0.183258348544687","0.281874350028655","2"
"No","2013","16-34 y.","indirect migration background","139","0.347084678011396","0.301557618921278","0.392611737101514","2"
"No","2013","35-65 y.","no migration background","5743","0.662559984569514","0.652722155523154","0.672397813615873","2"
"No","2013","35-65 y.","direct migration background","605","0.639845313567297","0.610486067352966","0.669204559781628","2"
"No","2013","35-65 y.","indirect migration background","153","0.57892454946047","0.521603173711894","0.636245925209047","2"
"No","2013","66 and older","no migration background","4013","0.87931993941801","0.869899067730636","0.888740811105384","2"
"No","2013","66 and older","direct migration background","324","0.860153188693609","0.825049993972409","0.89525638341481","2"
"No","2013","66 and older","indirect migration background","3","","","","2"
"Yes","2013","16-34 y.","no migration background","1913","0.654097819329613","0.636915681883619","0.671279956775606","1"
"Yes","2013","16-34 y.","direct migration background","197","0.767433650713329","0.718125649971345","0.816741651455313","1"
"Yes","2013","16-34 y.","indirect migration background","281","0.652915321988604","0.607388262898486","0.698442381078722","1"
"Yes","2013","35-65 y.","no migration background","3131","0.337440015430486","0.327602186384127","0.347277844476846","1"
"Yes","2013","35-65 y.","direct migration background","422","0.360154686432703","0.330795440218372","0.389513932647034","1"
"Yes","2013","35-65 y.","indirect migration background","132","0.421075450539529","0.363754074790953","0.478396826288106","1"
"Yes","2013","66 and older","no migration background","580","0.12068006058199","0.111259188894616","0.130100932269364","1"
"Yes","2013","66 and older","direct migration background","51","0.139846811306391","0.10474361658519","0.174950006027591","1"
"Yes","2013","66 and older","indirect migration background","2","","","","1"
"No","2014","16-34 y.","no migration background","","","","","2"
"No","2014","16-34 y.","direct migration background","","","","","2"
"No","2014","16-34 y.","indirect migration background","","","","","2"
"No","2014","35-65 y.","no migration background","","","","","2"
"No","2014","35-65 y.","direct migration background","","","","","2"
"No","2014","35-65 y.","indirect migration background","","","","","2"
"No","2014","66 and older","no migration background","","","","","2"
"No","2014","66 and older","direct migration background","","","","","2"
"No","2014","66 and older","indirect migration background","","","","","2"
"Yes","2014","16-34 y.","no migration background","","","","","1"
"Yes","2014","16-34 y.","direct migration background","","","","","1"
"Yes","2014","16-34 y.","indirect migration background","","","","","1"
"Yes","2014","35-65 y.","no migration background","","","","","1"
"Yes","2014","35-65 y.","direct migration background","","","","","1"
"Yes","2014","35-65 y.","indirect migration background","","","","","1"
"Yes","2014","66 and older","no migration background","","","","","1"
"Yes","2014","66 and older","direct migration background","","","","","1"
"Yes","2014","66 and older","indirect migration background","","","","","1"
"No","2015","16-34 y.","no migration background","1344","0.352821334044078","0.337374131012886","0.36826853707527","2"
"No","2015","16-34 y.","direct migration background","282","0.298476049160397","0.271109379776137","0.325842718544658","2"
"No","2015","16-34 y.","indirect migration background","305","0.323904731529576","0.294209514886497","0.353599948172656","2"
"No","2015","35-65 y.","no migration background","6645","0.642617018196432","0.633592650863332","0.651641385529532","2"
"No","2015","35-65 y.","direct migration background","1461","0.566298119099463","0.547951554494745","0.584644683704182","2"
"No","2015","35-65 y.","indirect migration background","355","0.558042559369455","0.520268997627021","0.59581612111189","2"
"No","2015","66 and older","no migration background","3952","0.88005964108259","0.870567142112452","0.889552140052728","2"
"No","2015","66 and older","direct migration background","366","0.849682529725393","0.815745301812663","0.883619757638123","2"
"No","2015","66 and older","indirect migration background","4","","","","2"
"Yes","2015","16-34 y.","no migration background","2332","0.647178665955922","0.63173146292473","0.662625868987114","1"
"Yes","2015","16-34 y.","direct migration background","792","0.701523950839603","0.674157281455343","0.728890620223863","1"
"Yes","2015","16-34 y.","indirect migration background","649","0.676095268470424","0.646400051827344","0.705790485113504","1"
"Yes","2015","35-65 y.","no migration background","4188","0.357382981803568","0.348358614470468","0.366407349136668","1"
"Yes","2015","35-65 y.","direct migration background","1342","0.433701880900536","0.415355316295818","0.452048445505255","1"
"Yes","2015","35-65 y.","indirect migration background","309","0.441957440630545","0.40418387888811","0.479731002372979","1"
"Yes","2015","66 and older","no migration background","548","0.11994035891741","0.110447859947273","0.129432857887548","1"
"Yes","2015","66 and older","direct migration background","60","0.150317470274607","0.116380242361878","0.184254698187337","1"
"Yes","2015","66 and older","indirect migration background","1","","","","1"
"No","2016","16-34 y.","no migration background","","","","","2"
"No","2016","16-34 y.","direct migration background","","","","","2"
"No","2016","16-34 y.","indirect migration background","","","","","2"
"No","2016","35-65 y.","no migration background","","","","","2"
"No","2016","35-65 y.","direct migration background","","","","","2"
"No","2016","35-65 y.","indirect migration background","","","","","2"
"No","2016","66 and older","no migration background","","","","","2"
"No","2016","66 and older","direct migration background","","","","","2"
"No","2016","66 and older","indirect migration background","","","","","2"
"Yes","2016","35-65 y.","no migration background","","","","","1"
"Yes","2016","16-34 y.","no migration background","","","","","1"
"Yes","2016","16-34 y.","direct migration background","","","","","1"
"Yes","2016","16-34 y.","indirect migration background","","","","","1"
"Yes","2016","35-65 y.","direct migration background","","","","","1"
"Yes","2016","35-65 y.","indirect migration background","","","","","1"
"Yes","2016","66 and older","no migration background","","","","","1"
"Yes","2016","66 and older","direct migration background","","","","","1"
"Yes","2016","66 and older","indirect migration background","","","","","1"
"No","2017","16-34 y.","no migration background","1542","0.373771789228168","0.358873495127379","0.388670083328957","2"
"No","2017","16-34 y.","direct migration background","294","0.270557932838078","0.245091602146177","0.296024263529979","2"
"No","2017","16-34 y.","indirect migration background","328","0.348771569561163","0.318779983192799","0.378763155929526","2"
"No","2017","35-65 y.","no migration background","7419","0.66549871604877","0.656902692036758","0.674094740060783","2"
"No","2017","35-65 y.","direct migration background","1583","0.568183649307785","0.550598967387249","0.58576833122832","2"
"No","2017","35-65 y.","indirect migration background","400","0.570197417260179","0.534062456119464","0.606332378400895","2"
"No","2017","66 and older","no migration background","4007","0.882354352827779","0.873006060073406","0.891702645582152","2"
"No","2017","66 and older","direct migration background","373","0.851888207767188","0.818430955978575","0.885345459555802","2"
"No","2017","66 and older","indirect migration background","13","","","","2"
"Yes","2017","35-65 y.","no migration background","4154","0.33450128395123","0.325905259939217","0.343097307963242","1"
"Yes","2017","16-34 y.","no migration background","2509","0.626228210771832","0.611329916671043","0.641126504872621","1"
"Yes","2017","16-34 y.","direct migration background","875","0.729442067161922","0.703975736470021","0.754908397853823","1"
"Yes","2017","16-34 y.","indirect migration background","642","0.651228430438837","0.621236844070474","0.681220016807201","1"
"Yes","2017","35-65 y.","direct migration background","1465","0.431816350692215","0.41423166877168","0.449401032612751","1"
"Yes","2017","35-65 y.","indirect migration background","321","0.429802582739821","0.393667621599105","0.465937543880536","1"
"Yes","2017","66 and older","no migration background","556","0.117645647172221","0.108297354417848","0.126993939926594","1"
"Yes","2017","66 and older","direct migration background","60","0.148111792232812","0.114654540444198","0.181569044021425","1"
"Yes","2017","66 and older","indirect migration background","3","","","","1"
"No","2018","16-34 y.","no migration background","","","","","2"
"No","2018","16-34 y.","direct migration background","","","","","2"
"No","2018","16-34 y.","indirect migration background","","","","","2"
"No","2018","35-65 y.","no migration background","","","","","2"
"No","2018","35-65 y.","direct migration background","","","","","2"
"No","2018","35-65 y.","indirect migration background","","","","","2"
"No","2018","66 and older","no migration background","","","","","2"
"No","2018","66 and older","direct migration background","","","","","2"
"No","2018","66 and older","indirect migration background","","","","","2"
"Yes","2018","35-65 y.","no migration background","","","","","1"
"Yes","2018","66 and older","direct migration background","","","","","1"
"Yes","2018","16-34 y.","no migration background","","","","","1"
"Yes","2018","16-34 y.","direct migration background","","","","","1"
"Yes","2018","16-34 y.","indirect migration background","","","","","1"
"Yes","2018","35-65 y.","direct migration background","","","","","1"
"Yes","2018","35-65 y.","indirect migration background","","","","","1"
"Yes","2018","66 and older","no migration background","","","","","1"
"Yes","2018","66 and older","indirect migration background","","","","","1"
"No","2019","16-34 y.","no migration background","1565","0.419486815388932","0.403609838395631","0.435363792382232","2"
"No","2019","16-34 y.","direct migration background","256","0.347814107622511","0.314994519459258","0.380633695785763","2"
"No","2019","16-34 y.","indirect migration background","356","0.423575773738684","0.390816893844256","0.456334653633111","2"
"No","2019","35-65 y.","no migration background","7942","0.706498389411725","0.698234487227892","0.714762291595558","2"
"No","2019","35-65 y.","direct migration background","1487","0.618587117313222","0.599912871735858","0.637261362890587","2"
"No","2019","35-65 y.","indirect migration background","478","0.594277655555329","0.559773813557007","0.628781497553652","2"
"No","2019","66 and older","no migration background","4258","0.902712989267698","0.894300436709324","0.911125541826072","2"
"No","2019","66 and older","direct migration background","379","0.899591829881553","0.871085491836726","0.92809816792638","2"
"No","2019","66 and older","indirect migration background","29","","","","2"
"Yes","2019","35-65 y.","no migration background","3722","0.293501610588275","0.285237708404442","0.301765512772108","1"
"Yes","2019","66 and older","direct migration background","48","0.100408170118447","0.0719018320736202","0.128914508163274","1"
"Yes","2019","16-34 y.","indirect migration background","518","0.576424226261316","0.543665346366889","0.609183106155744","1"
"Yes","2019","35-65 y.","direct migration background","1112","0.381412882686777","0.362738637109413","0.400087128264142","1"
"Yes","2019","35-65 y.","indirect migration background","300","0.405722344444671","0.371218502446348","0.440226186442993","1"
"Yes","2019","66 and older","no migration background","509","0.0972870107323019","0.088874458173928","0.105699563290676","1"
"Yes","2019","66 and older","indirect migration background","7","","","","1"
"Yes","2019","16-34 y.","no migration background","2146","0.580513184611068","0.564636207617768","0.596390161604369","1"
"Yes","2019","16-34 y.","direct migration background","553","0.652185892377489","0.619366304214237","0.685005480540742","1"
