"ple0024","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2011","Full Time","higher vocational","359","0.596179938457043","0.558718193055149","0.633641683858937","2"
"No","2011","Not Working","inadequately","103","0.784227365416775","0.715595196073356","0.852859534760194","2"
"No","2011","Not Working","general elemantary","994","0.819691019055953","0.798513991291676","0.840868046820229","2"
"No","2011","Full Time","higher education","1126","0.480051026706363","0.459467021740939","0.500635031671788","2"
"No","2011","Part Time","in school","15","","","","2"
"No","2011","Part Time","inadequately","30","0.547043297011996","0.409067699096237","0.685018894927756","2"
"No","2011","Not Working","middle vocational","3309","0.800119100046969","0.788060477498482","0.812177722595456","2"
"No","2011","Not Working","vocational + Abi","187","0.71728160331773","0.663765372306078","0.770797834329381","2"
"No","2011","Not Working","higher vocational","390","0.844145488505241","0.811318578037821","0.87697239897266","2"
"No","2011","Not Working","higher education","1028","0.76993073711288","0.747303020554191","0.792558453671568","2"
"No","2011","Part Time","general elemantary","223","0.505287730422666","0.45846499812922","0.552110462716111","2"
"No","2011","Full Time","in school","","","","","2"
"No","2011","Full Time","inadequately","20","","","","2"
"No","2011","Full Time","general elemantary","190","0.422541518543644","0.377547718689156","0.467535318398133","2"
"No","2011","Full Time","middle vocational","1814","0.510922558760754","0.494636344111419","0.52720877341009","2"
"No","2011","Full Time","vocational + Abi","254","0.481851387411304","0.440016217375269","0.523686557447339","2"
"Yes","2011","Full Time","higher education","1137","0.519948973293637","0.499364968328212","0.540532978259061","1"
"Yes","2011","Part Time","in school","43","0.753048427871492","0.642066709473945","0.86403014626904","1"
"Yes","2011","Part Time","inadequately","20","","","","1"
"Yes","2011","Part Time","general elemantary","215","0.494712269577334","0.447889537283889","0.54153500187078","1"
"Yes","2011","Full Time","higher vocational","300","0.403820061542957","0.366358316141063","0.441281806944851","1"
"Yes","2011","Not Working","higher vocational","79","0.155854511494759","0.12302760102734","0.188681421962178","1"
"Yes","2011","Not Working","higher education","301","0.23006926288712","0.207441546328432","0.252696979445809","1"
"Yes","2011","Part Time","middle vocational","1139","0.416566287141328","0.397569170176994","0.435563404105662","1"
"Yes","2011","Part Time","vocational + Abi","189","0.441531650932473","0.391070538086021","0.491992763778926","1"
"Yes","2011","Part Time","higher vocational","119","0.349451706566156","0.295677009394821","0.403226403737491","1"
"Yes","2011","Full Time","in school","5","","","","1"
"Yes","2011","Full Time","inadequately","22","","","","1"
"Yes","2011","Full Time","general elemantary","273","0.577458481456356","0.532464681601867","0.622452281310844","1"
"Yes","2011","Full Time","middle vocational","1805","0.489077441239246","0.47279122658991","0.505363655888581","1"
"Yes","2011","Full Time","vocational + Abi","294","0.518148612588696","0.476313442552661","0.559983782624731","1"
"Yes","2011","Not Working","vocational + Abi","85","0.28271839668227","0.229202165670619","0.336234627693922","1"
"Yes","2011","Part Time","higher education","449","0.473058007862495","0.441342751913293","0.504773263811697","1"
"Yes","2011","Not Working","in school","195","0.77898485296171","0.727343480434036","0.830626225489385","1"
"Yes","2011","Not Working","inadequately","35","0.215772634583225","0.147140465239806","0.284404803926644","1"
"Yes","2011","Not Working","general elemantary","272","0.180308980944047","0.159131953179771","0.201486008708324","1"
"Yes","2011","Not Working","middle vocational","916","0.199880899953031","0.187822277404544","0.211939522501518","1"
"No","2012","Not Working","higher vocational","","","","","2"
"No","2012","Not Working","higher education","","","","","2"
"No","2012","Part Time","middle vocational","","","","","2"
"No","2012","Not Working","vocational + Abi","","","","","2"
"No","2012","Part Time","vocational + Abi","","","","","2"
"No","2012","Part Time","higher vocational","","","","","2"
"No","2012","Part Time","higher education","","","","","2"
"No","2012","Not Working","in school","","","","","2"
"No","2012","Not Working","inadequately","","","","","2"
"No","2012","Not Working","general elemantary","","","","","2"
"No","2012","Not Working","middle vocational","","","","","2"
"No","2012","Full Time","higher vocational","","","","","2"
"No","2012","Full Time","higher education","","","","","2"
"No","2012","Part Time","in school","","","","","2"
"No","2012","Part Time","inadequately","","","","","2"
"No","2012","Part Time","general elemantary","","","","","2"
"No","2012","Full Time","in school","","","","","2"
"No","2012","Full Time","inadequately","","","","","2"
"No","2012","Full Time","general elemantary","","","","","2"
"No","2012","Full Time","middle vocational","","","","","2"
"No","2012","Full Time","vocational + Abi","","","","","2"
"Yes","2012","Not Working","general elemantary","","","","","1"
"Yes","2012","Not Working","middle vocational","","","","","1"
"Yes","2012","Not Working","vocational + Abi","","","","","1"
"Yes","2012","Not Working","higher vocational","","","","","1"
"Yes","2012","Not Working","higher education","","","","","1"
"Yes","2012","Full Time","middle vocational","","","","","1"
"Yes","2012","Full Time","vocational + Abi","","","","","1"
"Yes","2012","Full Time","higher vocational","","","","","1"
"Yes","2012","Full Time","higher education","","","","","1"
"Yes","2012","Full Time","general elemantary","","","","","1"
"Yes","2012","Part Time","in school","","","","","1"
"Yes","2012","Part Time","inadequately","","","","","1"
"Yes","2012","Part Time","general elemantary","","","","","1"
"Yes","2012","Not Working","inadequately","","","","","1"
"Yes","2012","Part Time","middle vocational","","","","","1"
"Yes","2012","Part Time","vocational + Abi","","","","","1"
"Yes","2012","Part Time","higher vocational","","","","","1"
"Yes","2012","Full Time","in school","","","","","1"
"Yes","2012","Full Time","inadequately","","","","","1"
"Yes","2012","Part Time","higher education","","","","","1"
"Yes","2012","Not Working","in school","","","","","1"
"No","2013","Not Working","general elemantary","882","0.837058007723978","0.81491923574734","0.859196779700616","2"
"No","2013","Not Working","middle vocational","3113","0.824981322309253","0.812950381280093","0.837012263338412","2"
"No","2013","Not Working","vocational + Abi","170","0.780394496950953","0.727238919670605","0.833550074231302","2"
"No","2013","Not Working","higher vocational","391","0.893642128672556","0.864965820330397","0.922318437014715","2"
"No","2013","Not Working","inadequately","90","0.837655901063769","0.770257398052528","0.905054404075009","2"
"No","2013","Not Working","higher education","1095","0.833099232236498","0.81303649598142","0.853161968491575","2"
"No","2013","Part Time","middle vocational","1403","0.609919430494357","0.59017326916737","0.629665591821344","2"
"No","2013","Part Time","vocational + Abi","192","0.593895977175645","0.542074190638866","0.645717763712424","2"
"No","2013","Part Time","higher vocational","179","0.680808388689449","0.624788085309456","0.736828692069442","2"
"No","2013","Part Time","higher education","568","0.557151374805865","0.526532673448198","0.587770076163532","2"
"No","2013","Not Working","in school","44","0.243173526080237","0.182805978950816","0.303541073209658","2"
"No","2013","Full Time","higher vocational","330","0.539787980013587","0.500235496606009","0.579340463421165","2"
"No","2013","Full Time","higher education","1079","0.505806492630529","0.484366748965217","0.527246236295842","2"
"No","2013","Part Time","in school","17","","","","2"
"No","2013","Part Time","inadequately","23","","","","2"
"No","2013","Part Time","general elemantary","229","0.61447920628308","0.566112023764595","0.662846388801565","2"
"No","2013","Full Time","in school","2","","","","2"
"No","2013","Full Time","inadequately","21","","","","2"
"No","2013","Full Time","general elemantary","176","0.469916012439028","0.420697100589248","0.519134924288808","2"
"No","2013","Full Time","middle vocational","1740","0.550059908361678","0.532855384220362","0.567264432502993","2"
"No","2013","Full Time","vocational + Abi","249","0.537747892425966","0.494604110022817","0.580891674829115","2"
"Yes","2013","Not Working","middle vocational","719","0.175018677690747","0.162987736661588","0.187049618719907","1"
"Yes","2013","Not Working","vocational + Abi","63","0.219605503049047","0.166449925768698","0.272761080329395","1"
"Yes","2013","Not Working","higher vocational","53","0.106357871327444","0.0776815629852848","0.135034179669603","1"
"Yes","2013","Not Working","higher education","232","0.166900767763502","0.146838031508424","0.18696350401858","1"
"Yes","2013","Not Working","general elemantary","187","0.162941992276022","0.140803220299383","0.18508076425266","1"
"Yes","2013","Full Time","in school","1","","","","1"
"Yes","2013","Full Time","inadequately","19","","","","1"
"Yes","2013","Full Time","general elemantary","219","0.530083987560972","0.480865075711192","0.579302899410752","1"
"Yes","2013","Full Time","middle vocational","1472","0.449940091638323","0.432735567497007","0.467144615779638","1"
"Yes","2013","Part Time","higher vocational","87","0.319191611310551","0.263171307930558","0.375211914690544","1"
"Yes","2013","Part Time","higher education","443","0.442848625194135","0.412229923836468","0.473467326551802","1"
"Yes","2013","Not Working","in school","150","0.756826473919763","0.696458926790342","0.817194021049184","1"
"Yes","2013","Not Working","inadequately","25","","","","1"
"Yes","2013","Full Time","vocational + Abi","264","0.462252107574034","0.419108325170885","0.505395889977183","1"
"Yes","2013","Full Time","higher vocational","280","0.460212019986413","0.420659536578835","0.499764503393991","1"
"Yes","2013","Full Time","higher education","1010","0.494193507369471","0.472753763704158","0.515633251034783","1"
"Yes","2013","Part Time","in school","45","0.716315594739159","0.604108018724612","0.828523170753707","1"
"Yes","2013","Part Time","inadequately","16","","","","1"
"Yes","2013","Part Time","general elemantary","160","0.38552079371692","0.337153611198435","0.433887976235405","1"
"Yes","2013","Part Time","middle vocational","941","0.390080569505643","0.370334408178656","0.40982673083263","1"
"Yes","2013","Part Time","vocational + Abi","153","0.406104022824355","0.354282236287576","0.457925809361134","1"
"No","2014","Part Time","higher education","","","","","2"
"No","2014","Part Time","higher vocational","","","","","2"
"No","2014","Not Working","in school","","","","","2"
"No","2014","Not Working","inadequately","","","","","2"
"No","2014","Not Working","general elemantary","","","","","2"
"No","2014","Full Time","higher vocational","","","","","2"
"No","2014","Full Time","higher education","","","","","2"
"No","2014","Not Working","middle vocational","","","","","2"
"No","2014","Not Working","vocational + Abi","","","","","2"
"No","2014","Not Working","higher vocational","","","","","2"
"No","2014","Part Time","in school","","","","","2"
"No","2014","Not Working","higher education","","","","","2"
"No","2014","Part Time","inadequately","","","","","2"
"No","2014","Part Time","general elemantary","","","","","2"
"No","2014","Part Time","middle vocational","","","","","2"
"No","2014","Part Time","vocational + Abi","","","","","2"
"No","2014","Full Time","in school","","","","","2"
"No","2014","Full Time","inadequately","","","","","2"
"No","2014","Full Time","general elemantary","","","","","2"
"No","2014","Full Time","middle vocational","","","","","2"
"No","2014","Full Time","vocational + Abi","","","","","2"
"Yes","2014","Not Working","general elemantary","","","","","1"
"Yes","2014","Not Working","middle vocational","","","","","1"
"Yes","2014","Not Working","vocational + Abi","","","","","1"
"Yes","2014","Not Working","higher vocational","","","","","1"
"Yes","2014","Not Working","higher education","","","","","1"
"Yes","2014","Part Time","general elemantary","","","","","1"
"Yes","2014","Part Time","middle vocational","","","","","1"
"Yes","2014","Part Time","vocational + Abi","","","","","1"
"Yes","2014","Part Time","higher vocational","","","","","1"
"Yes","2014","Full Time","in school","","","","","1"
"Yes","2014","Part Time","higher education","","","","","1"
"Yes","2014","Full Time","inadequately","","","","","1"
"Yes","2014","Full Time","general elemantary","","","","","1"
"Yes","2014","Full Time","middle vocational","","","","","1"
"Yes","2014","Not Working","in school","","","","","1"
"Yes","2014","Not Working","inadequately","","","","","1"
"Yes","2014","Full Time","vocational + Abi","","","","","1"
"Yes","2014","Full Time","higher vocational","","","","","1"
"Yes","2014","Full Time","higher education","","","","","1"
"Yes","2014","Part Time","inadequately","","","","","1"
"Yes","2014","Part Time","in school","","","","","1"
"No","2015","Part Time","general elemantary","364","0.572888751407443","0.535845554731509","0.609931948083376","2"
"No","2015","Part Time","middle vocational","1929","0.615182742607453","0.598721354401465","0.631644130813441","2"
"No","2015","Part Time","vocational + Abi","359","0.526977733464064","0.490381870295896","0.563573596632231","2"
"No","2015","Part Time","higher vocational","205","0.601786364508093","0.549904655561099","0.653668073455087","2"
"No","2015","Part Time","higher education","843","0.539688384761332","0.515266138721505","0.564110630801159","2"
"No","2015","Not Working","in school","72","0.215481999590915","0.166887322684461","0.264076676497369","2"
"No","2015","Not Working","inadequately","161","0.774417870956173","0.720979379621094","0.827856362291251","2"
"No","2015","Not Working","general elemantary","955","0.769481721502721","0.746692315202373","0.79227112780307","2"
"No","2015","Full Time","higher vocational","412","0.54215853689583","0.506286197679058","0.578030876112602","2"
"No","2015","Full Time","higher education","1298","0.485887306672202","0.467220799426256","0.504553813918148","2"
"No","2015","Part Time","in school","18","","","","2"
"No","2015","Part Time","inadequately","49","0.629428405432636","0.530740618599663","0.72811619226561","2"
"No","2015","Not Working","middle vocational","3253","0.823759211519692","0.812128808100149","0.835389614939234","2"
"No","2015","Not Working","vocational + Abi","241","0.776035839287765","0.731980452094008","0.820091226481522","2"
"No","2015","Not Working","higher vocational","373","0.883323743742135","0.853015508392304","0.913631979091965","2"
"No","2015","Not Working","higher education","1152","0.807021369370683","0.786861332895543","0.827181405845822","2"
"No","2015","Full Time","vocational + Abi","409","0.44625917408945","0.4135267566748","0.4789915915041","2"
"No","2015","Full Time","in school","","","","","2"
"No","2015","Full Time","inadequately","39","0.487205705805991","0.379020234893826","0.595391176718156","2"
"No","2015","Full Time","general elemantary","259","0.44493239216839","0.407133070556952","0.482731713779828","2"
"No","2015","Full Time","middle vocational","2108","0.535329113095593","0.520127366212421","0.550530859978765","2"
"Yes","2015","Not Working","general elemantary","357","0.230518278497279","0.20772887219693","0.253307684797627","1"
"Yes","2015","Not Working","middle vocational","870","0.176240788480308","0.164610385060766","0.187871191899851","1"
"Yes","2015","Not Working","vocational + Abi","103","0.223964160712235","0.179908773518478","0.268019547905992","1"
"Yes","2015","Not Working","higher vocational","58","0.116676256257865","0.0863680209080347","0.146984491607696","1"
"Yes","2015","Not Working","higher education","320","0.192978630629317","0.172818594154178","0.213138667104457","1"
"Yes","2015","Part Time","vocational + Abi","356","0.473022266535936","0.436426403367769","0.509618129704104","1"
"Yes","2015","Part Time","higher vocational","137","0.398213635491907","0.346331926544913","0.4500953444389","1"
"Yes","2015","Part Time","higher education","757","0.460311615238668","0.435889369198841","0.484733861278495","1"
"Yes","2015","Not Working","in school","203","0.784518000409085","0.735923323502631","0.833112677315539","1"
"Yes","2015","Not Working","inadequately","74","0.225582129043827","0.172143637708749","0.279020620378906","1"
"Yes","2015","Full Time","higher education","1456","0.514112693327798","0.495446186081851","0.532779200573744","1"
"Yes","2015","Part Time","in school","54","0.579377579018533","0.465350264963669","0.693404893073397","1"
"Yes","2015","Part Time","inadequately","43","0.370571594567364","0.27188380773439","0.469259381400337","1"
"Yes","2015","Part Time","general elemantary","321","0.427111248592558","0.390068051916624","0.464154445268491","1"
"Yes","2015","Part Time","middle vocational","1427","0.384817257392547","0.368355869186559","0.401278645598535","1"
"Yes","2015","Full Time","in school","2","","","","1"
"Yes","2015","Full Time","higher vocational","329","0.45784146310417","0.421969123887398","0.493713802320942","1"
"Yes","2015","Full Time","inadequately","43","0.512794294194009","0.404608823281844","0.620979765106174","1"
"Yes","2015","Full Time","general elemantary","405","0.55506760783161","0.517268286220172","0.592866929443048","1"
"Yes","2015","Full Time","middle vocational","2027","0.464670886904407","0.449469140021235","0.479872633787579","1"
"Yes","2015","Full Time","vocational + Abi","477","0.55374082591055","0.5210084084959","0.5864732433252","1"
"No","2016","Full Time","higher education","","","","","2"
"No","2016","Part Time","in school","","","","","2"
"No","2016","Not Working","higher vocational","","","","","2"
"No","2016","Not Working","higher education","","","","","2"
"No","2016","Part Time","inadequately","","","","","2"
"No","2016","Part Time","general elemantary","","","","","2"
"No","2016","Part Time","middle vocational","","","","","2"
"No","2016","Full Time","higher vocational","","","","","2"
"No","2016","Part Time","vocational + Abi","","","","","2"
"No","2016","Part Time","higher vocational","","","","","2"
"No","2016","Part Time","higher education","","","","","2"
"No","2016","Not Working","vocational + Abi","","","","","2"
"No","2016","Not Working","in school","","","","","2"
"No","2016","Not Working","inadequately","","","","","2"
"No","2016","Not Working","general elemantary","","","","","2"
"No","2016","Not Working","middle vocational","","","","","2"
"No","2016","Full Time","in school","","","","","2"
"No","2016","Full Time","inadequately","","","","","2"
"No","2016","Full Time","general elemantary","","","","","2"
"No","2016","Full Time","middle vocational","","","","","2"
"No","2016","Full Time","vocational + Abi","","","","","2"
"Yes","2016","Not Working","general elemantary","","","","","1"
"Yes","2016","Not Working","middle vocational","","","","","1"
"Yes","2016","Not Working","vocational + Abi","","","","","1"
"Yes","2016","Not Working","higher vocational","","","","","1"
"Yes","2016","Not Working","higher education","","","","","1"
"Yes","2016","Part Time","vocational + Abi","","","","","1"
"Yes","2016","Part Time","higher vocational","","","","","1"
"Yes","2016","Part Time","higher education","","","","","1"
"Yes","2016","Not Working","in school","","","","","1"
"Yes","2016","Not Working","inadequately","","","","","1"
"Yes","2016","Full Time","middle vocational","","","","","1"
"Yes","2016","Full Time","vocational + Abi","","","","","1"
"Yes","2016","Full Time","higher vocational","","","","","1"
"Yes","2016","Full Time","higher education","","","","","1"
"Yes","2016","Part Time","in school","","","","","1"
"Yes","2016","Part Time","inadequately","","","","","1"
"Yes","2016","Part Time","general elemantary","","","","","1"
"Yes","2016","Full Time","general elemantary","","","","","1"
"Yes","2016","Part Time","middle vocational","","","","","1"
"Yes","2016","Full Time","in school","","","","","1"
"Yes","2016","Full Time","inadequately","","","","","1"
"No","2017","Full Time","middle vocational","2456","0.56027234066787","0.545768548165816","0.574776133169923","2"
"No","2017","Full Time","vocational + Abi","470","0.48179737688942","0.450859090924241","0.5127356628546","2"
"No","2017","Full Time","higher vocational","472","0.585653868249152","0.551303080749649","0.620004655748656","2"
"No","2017","Full Time","higher education","1527","0.486406033768121","0.468768821567246","0.504043245968995","2"
"No","2017","Part Time","in school","31","0.387132204415876","0.280394920265828","0.493869488565924","2"
"No","2017","Full Time","general elemantary","302","0.424234057607368","0.387931782335423","0.460536332879313","2"
"No","2017","Not Working","general elemantary","939","0.786089058292687","0.763763724250992","0.808414392334382","2"
"No","2017","Not Working","middle vocational","3169","0.830016774378486","0.818447112406818","0.841586436350155","2"
"No","2017","Not Working","vocational + Abi","272","0.785487556792087","0.744643569942083","0.826331543642092","2"
"No","2017","Not Working","higher vocational","369","0.872745324574516","0.840986929533053","0.90450371961598","2"
"No","2017","Not Working","higher education","1229","0.779268719410604","0.758805679333383","0.799731759487825","2"
"No","2017","Part Time","inadequately","70","0.678179957883895","0.594242921837577","0.762116993930214","2"
"No","2017","Part Time","general elemantary","411","0.557138989353366","0.521301678850662","0.59297629985607","2"
"No","2017","Part Time","middle vocational","2073","0.627050738596033","0.611050272847189","0.643051204344876","2"
"No","2017","Full Time","in school","","","","","2"
"No","2017","Full Time","inadequately","40","0.409020132966775","0.308005083549661","0.510035182383888","2"
"No","2017","Not Working","inadequately","171","0.769609150772473","0.716882185856492","0.822336115688454","2"
"No","2017","Part Time","vocational + Abi","437","0.56869673232047","0.534860662372717","0.602532802268222","2"
"No","2017","Part Time","higher vocational","206","0.643979939238811","0.591353021444179","0.696606857033443","2"
"No","2017","Part Time","higher education","969","0.537841574723203","0.515122802932329","0.560560346514077","2"
"No","2017","Not Working","in school","96","0.357359935634608","0.305418847447357","0.409301023821859","2"
"Yes","2017","Not Working","general elemantary","357","0.213910941707313","0.191585607665618","0.236236275749008","1"
"Yes","2017","Not Working","middle vocational","880","0.169983225621514","0.158413563649845","0.181552887593182","1"
"Yes","2017","Not Working","vocational + Abi","116","0.214512443207912","0.173668456357908","0.255356430057917","1"
"Yes","2017","Not Working","higher vocational","54","0.127254675425484","0.0954962803840198","0.159013070466947","1"
"Yes","2017","Not Working","higher education","349","0.220731280589396","0.200268240512175","0.241194320666617","1"
"Yes","2017","Part Time","vocational + Abi","386","0.43130326767953","0.397467197731778","0.465139337627283","1"
"Yes","2017","Full Time","in school","1","","","","1"
"Yes","2017","Full Time","inadequately","51","0.590979867033225","0.489964817616112","0.691994916450339","1"
"Yes","2017","Full Time","general elemantary","410","0.575765942392632","0.539463667120687","0.612068217664577","1"
"Yes","2017","Full Time","middle vocational","2043","0.43972765933213","0.425223866830077","0.454231451834184","1"
"Yes","2017","Part Time","higher vocational","112","0.356020060761189","0.303393142966557","0.408646978555821","1"
"Yes","2017","Part Time","higher education","881","0.462158425276797","0.439439653485923","0.484877197067671","1"
"Yes","2017","Not Working","in school","231","0.642640064365392","0.590698976178141","0.694581152552643","1"
"Yes","2017","Full Time","vocational + Abi","532","0.51820262311058","0.4872643371454","0.549140909075759","1"
"Yes","2017","Full Time","higher vocational","318","0.414346131750848","0.379995344251344","0.448696919250352","1"
"Yes","2017","Not Working","inadequately","74","0.230390849227527","0.177663884311545","0.283117814143508","1"
"Yes","2017","Full Time","higher education","1558","0.513593966231879","0.495956754031005","0.531231178432754","1"
"Yes","2017","Part Time","in school","49","0.612867795584124","0.506130511434076","0.719605079734172","1"
"Yes","2017","Part Time","general elemantary","327","0.442861010646634","0.40702370014393","0.478698321149338","1"
"Yes","2017","Part Time","middle vocational","1436","0.372949261403968","0.356948795655124","0.388949727152811","1"
"Yes","2017","Part Time","inadequately","49","0.321820042116105","0.237883006069786","0.405757078162423","1"
"No","2018","Full Time","in school","","","","","2"
"No","2018","Full Time","inadequately","","","","","2"
"No","2018","Full Time","general elemantary","","","","","2"
"No","2018","Full Time","middle vocational","","","","","2"
"No","2018","Full Time","vocational + Abi","","","","","2"
"No","2018","Full Time","higher vocational","","","","","2"
"No","2018","Full Time","higher education","","","","","2"
"No","2018","Part Time","in school","","","","","2"
"No","2018","Part Time","higher vocational","","","","","2"
"No","2018","Part Time","higher education","","","","","2"
"No","2018","Not Working","in school","","","","","2"
"No","2018","Not Working","inadequately","","","","","2"
"No","2018","Not Working","general elemantary","","","","","2"
"No","2018","Not Working","middle vocational","","","","","2"
"No","2018","Not Working","vocational + Abi","","","","","2"
"No","2018","Not Working","higher vocational","","","","","2"
"No","2018","Not Working","higher education","","","","","2"
"No","2018","Part Time","inadequately","","","","","2"
"No","2018","Part Time","general elemantary","","","","","2"
"No","2018","Part Time","middle vocational","","","","","2"
"No","2018","Part Time","vocational + Abi","","","","","2"
"Yes","2018","Not Working","general elemantary","","","","","1"
"Yes","2018","Not Working","middle vocational","","","","","1"
"Yes","2018","Not Working","vocational + Abi","","","","","1"
