"ple0024","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2010","Part Time","Couple + C. LE and GT 16","","","",""
"No","2010","Not Working","1-pers.-HH","","","",""
"No","2010","Not Working","(Married) couple without C. ","","","",""
"No","2010","Not Working","Single parent ","","","",""
"No","2010","Not Working","Couple + C. LE 16 ","","","",""
"No","2010","Not Working","Couple + C. GT 16 ","","","",""
"No","2010","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2011","Full Time","1-pers.-HH","528","0.478307187939404","0.44905219754095","0.507562178337859"
"Yes","2011","Full Time","(Married) couple without C. ","1125","0.448592814966886","0.429330624680289","0.467855005253484"
"Yes","2011","Full Time","Single parent ","231","0.548260830210575","0.500264221832373","0.596257438588777"
"Yes","2011","Full Time","Couple + C. LE 16 ","901","0.570196033829427","0.545210149465591","0.595181918193264"
"Yes","2011","Full Time","Couple + C. GT 16 ","739","0.540934874389378","0.515151973333422","0.566717775445333"
"Yes","2011","Full Time","Couple + C. LE and GT 16","296","0.599104893216499","0.556654675536847","0.641555110896151"
"Yes","2011","Part Time","1-pers.-HH","217","0.403873789702607","0.363414727648192","0.444332851757022"
"Yes","2011","Part Time","(Married) couple without C. ","468","0.331528338033018","0.306797985787277","0.356258690278759"
"Yes","2011","Part Time","Single parent ","184","0.51962905231438","0.469592914140049","0.569665190488711"
"Yes","2011","Part Time","Couple + C. LE 16 ","652","0.544983662733185","0.515793774907284","0.574173550559085"
"Yes","2011","Part Time","Couple + C. GT 16 ","433","0.494225633402456","0.461230123877998","0.527221142926915"
"Yes","2011","Part Time","Couple + C. LE and GT 16","225","0.533040267289873","0.485097715001952","0.580982819577793"
"Yes","2011","Not Working","1-pers.-HH","302","0.170519014140991","0.153372070053559","0.187665958228424"
"Yes","2011","Not Working","(Married) couple without C. ","655","0.153653079503825","0.142633607372444","0.164672551635207"
"Yes","2011","Not Working","Single parent ","157","0.438099567500025","0.386989094379687","0.489210040620364"
"Yes","2011","Not Working","Couple + C. LE 16 ","238","0.555920434448588","0.509174920394237","0.602665948502939"
"Yes","2011","Not Working","Couple + C. GT 16 ","385","0.46698621179397","0.433247406596348","0.500725016991592"
"Yes","2011","Not Working","Couple + C. LE and GT 16","184","0.604411200010779","0.548800532036405","0.660021867985153"
"No","2011","Full Time","1-pers.-HH","592","0.521692812060595","0.492437821662141","0.55094780245905"
"No","2011","Full Time","(Married) couple without C. ","1436","0.551407185033114","0.532144994746516","0.570669375319711"
"No","2011","Full Time","Single parent ","182","0.451739169789425","0.403742561411223","0.499735778167627"
"No","2011","Full Time","Couple + C. LE 16 ","607","0.429803966170573","0.404818081806736","0.454789850534409"
"No","2011","Full Time","Couple + C. GT 16 ","696","0.459065125610622","0.433282224554667","0.484848026666578"
"No","2011","Full Time","Couple + C. LE and GT 16","216","0.400895106783501","0.358444889103849","0.443345324463153"
"No","2011","Part Time","1-pers.-HH","348","0.596126210297393","0.555667148242978","0.636585272351808"
"No","2011","Part Time","(Married) couple without C. ","924","0.668471661966982","0.643741309721241","0.693202014212723"
"No","2011","Part Time","Single parent ","199","0.48037094768562","0.430334809511289","0.530407085859951"
"No","2011","Part Time","Couple + C. LE 16 ","466","0.455016337266815","0.425826449440915","0.484206225092716"
"No","2011","Part Time","Couple + C. GT 16 ","449","0.505774366597544","0.472778857073085","0.538769876122002"
"No","2011","Part Time","Couple + C. LE and GT 16","191","0.466959732710127","0.419017180422207","0.514902284998048"
"No","2011","Not Working","1-pers.-HH","1546","0.829480985859009","0.812334041771576","0.846627929946441"
"No","2011","Not Working","(Married) couple without C. ","3459","0.846346920496175","0.835327448364793","0.857366392627556"
"No","2011","Not Working","Single parent ","205","0.561900432499975","0.510789959379636","0.613010905620313"
"No","2011","Not Working","Couple + C. LE 16 ","196","0.444079565551412","0.397334051497061","0.490825079605763"
"No","2011","Not Working","Couple + C. GT 16 ","455","0.53301378820603","0.499274983008408","0.566752593403652"
"No","2011","Not Working","Couple + C. LE and GT 16","113","0.395588799989221","0.339978132014847","0.451199467963595"
"Yes","2012","Full Time","1-pers.-HH","","","",""
"Yes","2012","Full Time","(Married) couple without C. ","","","",""
"Yes","2012","Full Time","Single parent ","","","",""
"Yes","2012","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2012","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2012","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2012","Part Time","1-pers.-HH","","","",""
"Yes","2012","Part Time","(Married) couple without C. ","","","",""
"Yes","2012","Part Time","Single parent ","","","",""
"Yes","2012","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2012","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2012","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2012","Not Working","1-pers.-HH","","","",""
"Yes","2012","Not Working","(Married) couple without C. ","","","",""
"Yes","2012","Not Working","Single parent ","","","",""
"Yes","2012","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2012","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2012","Not Working","Couple + C. LE and GT 16","","","",""
"No","2012","Full Time","1-pers.-HH","","","",""
"No","2012","Full Time","(Married) couple without C. ","","","",""
"No","2012","Full Time","Single parent ","","","",""
"No","2012","Full Time","Couple + C. LE 16 ","","","",""
"No","2012","Full Time","Couple + C. GT 16 ","","","",""
"No","2012","Full Time","Couple + C. LE and GT 16","","","",""
"No","2012","Part Time","1-pers.-HH","","","",""
"No","2012","Part Time","(Married) couple without C. ","","","",""
"No","2012","Part Time","Single parent ","","","",""
"No","2012","Part Time","Couple + C. LE 16 ","","","",""
"No","2012","Part Time","Couple + C. GT 16 ","","","",""
"No","2012","Part Time","Couple + C. LE and GT 16","","","",""
"No","2012","Not Working","1-pers.-HH","","","",""
"No","2012","Not Working","(Married) couple without C. ","","","",""
"No","2012","Not Working","Single parent ","","","",""
"No","2012","Not Working","Couple + C. LE 16 ","","","",""
"No","2012","Not Working","Couple + C. GT 16 ","","","",""
"No","2012","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2013","Full Time","1-pers.-HH","512","0.436165177312083","0.407289340550883","0.465041014073283"
"Yes","2013","Full Time","(Married) couple without C. ","960","0.427193256352431","0.407176193979545","0.447210318725317"
"Yes","2013","Full Time","Single parent ","201","0.522417444042175","0.47389038754107","0.57094450054328"
"Yes","2013","Full Time","Couple + C. LE 16 ","776","0.569981671771806","0.54360177320245","0.596361570341162"
"Yes","2013","Full Time","Couple + C. GT 16 ","576","0.504458886498558","0.475907435746709","0.533010337250407"
"Yes","2013","Full Time","Couple + C. LE and GT 16","215","0.545410291348571","0.495800880153097","0.595019702544044"
"Yes","2013","Part Time","1-pers.-HH","188","0.341250214690224","0.302258652708901","0.380241776671547"
"Yes","2013","Part Time","(Married) couple without C. ","403","0.322312257230548","0.297185362127688","0.347439152333409"
"Yes","2013","Part Time","Single parent ","187","0.530383389859811","0.480851777032792","0.579915002686831"
"Yes","2013","Part Time","Couple + C. LE 16 ","528","0.486785071356687","0.455852509477686","0.517717633235687"
"Yes","2013","Part Time","Couple + C. GT 16 ","375","0.468178074919263","0.434149268047032","0.502206881791495"
"Yes","2013","Part Time","Couple + C. LE and GT 16","187","0.595011797628141","0.542909739874366","0.647113855381916"
"Yes","2013","Not Working","1-pers.-HH","243","0.136423643607683","0.12032842675051","0.152518860464857"
"Yes","2013","Not Working","(Married) couple without C. ","520","0.131524808200704","0.120944761012596","0.142104855388811"
"Yes","2013","Not Working","Single parent ","120","0.388818995652501","0.334640547973858","0.442997443331144"
"Yes","2013","Not Working","Couple + C. LE 16 ","195","0.439918300701184","0.389611813137316","0.490224788265053"
"Yes","2013","Not Working","Couple + C. GT 16 ","264","0.44679368974649","0.407372968679468","0.486214410813513"
"Yes","2013","Not Working","Couple + C. LE and GT 16","122","0.61440601091256","0.548259143895019","0.680552877930101"
"No","2013","Full Time","1-pers.-HH","621","0.563834822687917","0.534958985926717","0.592710659449117"
"No","2013","Full Time","(Married) couple without C. ","1386","0.572806743647569","0.552789681274683","0.592823806020455"
"No","2013","Full Time","Single parent ","206","0.477582555957825","0.42905549945672","0.52610961245893"
"No","2013","Full Time","Couple + C. LE 16 ","577","0.430018328228194","0.403638429658838","0.45639822679755"
"No","2013","Full Time","Couple + C. GT 16 ","602","0.495541113501442","0.466989662749593","0.524092564253291"
"No","2013","Full Time","Couple + C. LE and GT 16","172","0.454589708651429","0.404980297455956","0.504199119846903"
"No","2013","Part Time","1-pers.-HH","380","0.658749785309776","0.619758223328453","0.697741347291099"
"No","2013","Part Time","(Married) couple without C. ","926","0.677687742769452","0.652560847666591","0.702814637872312"
"No","2013","Part Time","Single parent ","203","0.469616610140189","0.420084997313169","0.519148222967209"
"No","2013","Part Time","Couple + C. LE 16 ","475","0.513214928643313","0.482282366764313","0.544147490522314"
"No","2013","Part Time","Couple + C. GT 16 ","451","0.531821925080737","0.497793118208505","0.565850731952968"
"No","2013","Part Time","Couple + C. LE and GT 16","154","0.404988202371859","0.352886144618084","0.457090260125634"
"No","2013","Not Working","1-pers.-HH","1504","0.863576356392317","0.847481139535143","0.87967157324949"
"No","2013","Not Working","(Married) couple without C. ","3400","0.868475191799296","0.857895144611189","0.879055238987404"
"No","2013","Not Working","Single parent ","191","0.611181004347499","0.557002556668855","0.665359452026142"
"No","2013","Not Working","Couple + C. LE 16 ","179","0.560081699298816","0.509775211734947","0.610388186862684"
"No","2013","Not Working","Couple + C. GT 16 ","347","0.55320631025351","0.513785589186487","0.592627031320532"
"No","2013","Not Working","Couple + C. LE and GT 16","86","0.38559398908744","0.319447122069899","0.451740856104981"
"Yes","2014","Full Time","1-pers.-HH","","","",""
"Yes","2014","Full Time","(Married) couple without C. ","","","",""
"Yes","2014","Full Time","Single parent ","","","",""
"Yes","2014","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2014","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2014","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2014","Part Time","1-pers.-HH","","","",""
"Yes","2014","Part Time","(Married) couple without C. ","","","",""
"Yes","2014","Part Time","Single parent ","","","",""
"Yes","2014","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2014","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2014","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2014","Not Working","1-pers.-HH","","","",""
"Yes","2014","Not Working","(Married) couple without C. ","","","",""
"Yes","2014","Not Working","Single parent ","","","",""
"Yes","2014","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2014","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2014","Not Working","Couple + C. LE and GT 16","","","",""
"No","2014","Full Time","1-pers.-HH","","","",""
"No","2014","Full Time","(Married) couple without C. ","","","",""
"No","2014","Full Time","Single parent ","","","",""
"No","2014","Full Time","Couple + C. LE 16 ","","","",""
"No","2014","Full Time","Couple + C. GT 16 ","","","",""
"No","2014","Full Time","Couple + C. LE and GT 16","","","",""
"No","2014","Part Time","1-pers.-HH","","","",""
"No","2014","Part Time","(Married) couple without C. ","","","",""
"No","2014","Part Time","Single parent ","","","",""
"No","2014","Part Time","Couple + C. LE 16 ","","","",""
"No","2014","Part Time","Couple + C. GT 16 ","","","",""
"No","2014","Part Time","Couple + C. LE and GT 16","","","",""
"No","2014","Not Working","1-pers.-HH","","","",""
"No","2014","Not Working","(Married) couple without C. ","","","",""
"No","2014","Not Working","Single parent ","","","",""
"No","2014","Not Working","Couple + C. LE 16 ","","","",""
"No","2014","Not Working","Couple + C. GT 16 ","","","",""
"No","2014","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2015","Full Time","1-pers.-HH","514","0.426225396418847","0.397404524790111","0.455046268047584"
"Yes","2015","Full Time","(Married) couple without C. ","1027","0.43804035906047","0.417980688968355","0.458100029152585"
"Yes","2015","Full Time","Single parent ","376","0.561669796790948","0.525871600595829","0.597467992986067"
"Yes","2015","Full Time","Couple + C. LE 16 ","1687","0.597819096854391","0.579948273530215","0.615689920178568"
"Yes","2015","Full Time","Couple + C. GT 16 ","660","0.553874081391781","0.526105524300804","0.581642638482757"
"Yes","2015","Full Time","Couple + C. LE and GT 16","462","0.59039963926359","0.557321013944436","0.623478264582744"
"Yes","2015","Part Time","1-pers.-HH","234","0.353286304082853","0.316984316296464","0.389588291869243"
"Yes","2015","Part Time","(Married) couple without C. ","448","0.301836075342522","0.278142547178182","0.325529603506861"
"Yes","2015","Part Time","Single parent ","358","0.41770540686914","0.385120747741107","0.450290065997172"
"Yes","2015","Part Time","Couple + C. LE 16 ","1257","0.549971114633673","0.529262293375497","0.570679935891849"
"Yes","2015","Part Time","Couple + C. GT 16 ","422","0.504134860385165","0.471844460049546","0.536425260720784"
"Yes","2015","Part Time","Couple + C. LE and GT 16","412","0.512936498020526","0.477377313086303","0.548495682954748"
"Yes","2015","Not Working","1-pers.-HH","227","0.12940592887535","0.113426981016655","0.145384876734044"
"Yes","2015","Not Working","(Married) couple without C. ","486","0.133085353666392","0.122084098885772","0.144086608447011"
"Yes","2015","Not Working","Single parent ","295","0.440539350904196","0.403523631568505","0.477555070239886"
"Yes","2015","Not Working","Couple + C. LE 16 ","451","0.468976693972709","0.436463755445699","0.501489632499719"
"Yes","2015","Not Working","Couple + C. GT 16 ","306","0.458152920409337","0.421708632658713","0.494597208159961"
"Yes","2015","Not Working","Couple + C. LE and GT 16","292","0.573529703192658","0.531062703299476","0.615996703085841"
"No","2015","Full Time","1-pers.-HH","617","0.573774603581153","0.544953731952416","0.602595475209889"
"No","2015","Full Time","(Married) couple without C. ","1323","0.56195964093953","0.541899970847415","0.582019311031645"
"No","2015","Full Time","Single parent ","362","0.438330203209052","0.402532007013934","0.474128399404171"
"No","2015","Full Time","Couple + C. LE 16 ","1205","0.402180903145609","0.384310079821432","0.420051726469785"
"No","2015","Full Time","Couple + C. GT 16 ","571","0.446125918608219","0.418357361517243","0.473894475699196"
"No","2015","Full Time","Couple + C. LE and GT 16","387","0.40960036073641","0.376521735417256","0.442678986055564"
"No","2015","Part Time","1-pers.-HH","432","0.646713695917147","0.610411708130758","0.683015683703536"
"No","2015","Part Time","(Married) couple without C. ","994","0.698163924657478","0.674470396493139","0.721857452821818"
"No","2015","Part Time","Single parent ","522","0.58229459313086","0.549709934002828","0.614879252258893"
"No","2015","Part Time","Couple + C. LE 16 ","960","0.450028885366327","0.429320064108151","0.470737706624503"
"No","2015","Part Time","Couple + C. GT 16 ","499","0.495865139614835","0.463574739279216","0.528155539950454"
"No","2015","Part Time","Couple + C. LE and GT 16","347","0.487063501979474","0.451504317045252","0.522622686913697"
"No","2015","Not Working","1-pers.-HH","1468","0.87059407112465","0.854615123265956","0.886573018983345"
"No","2015","Not Working","(Married) couple without C. ","3176","0.866914646333608","0.855913391552989","0.877915901114228"
"No","2015","Not Working","Single parent ","396","0.559460649095804","0.522444929760113","0.596476368431494"
"No","2015","Not Working","Couple + C. LE 16 ","454","0.531023306027291","0.498510367500281","0.563536244554301"
"No","2015","Not Working","Couple + C. GT 16 ","412","0.541847079590663","0.505402791840039","0.578291367341287"
"No","2015","Not Working","Couple + C. LE and GT 16","229","0.426470296807342","0.384003296914159","0.468937296700524"
"Yes","2016","Full Time","1-pers.-HH","","","",""
"Yes","2016","Full Time","(Married) couple without C. ","","","",""
"Yes","2016","Full Time","Single parent ","","","",""
"Yes","2016","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2016","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2016","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2016","Part Time","1-pers.-HH","","","",""
"Yes","2016","Part Time","(Married) couple without C. ","","","",""
"Yes","2016","Part Time","Single parent ","","","",""
"Yes","2016","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2016","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2016","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2016","Not Working","1-pers.-HH","","","",""
"Yes","2016","Not Working","(Married) couple without C. ","","","",""
"Yes","2016","Not Working","Single parent ","","","",""
"Yes","2016","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2016","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2016","Not Working","Couple + C. LE and GT 16","","","",""
"No","2016","Full Time","1-pers.-HH","","","",""
"No","2016","Full Time","(Married) couple without C. ","","","",""
"No","2016","Full Time","Single parent ","","","",""
"No","2016","Full Time","Couple + C. LE 16 ","","","",""
"No","2016","Full Time","Couple + C. GT 16 ","","","",""
"No","2016","Full Time","Couple + C. LE and GT 16","","","",""
"No","2016","Part Time","1-pers.-HH","","","",""
"No","2016","Part Time","(Married) couple without C. ","","","",""
"No","2016","Part Time","Single parent ","","","",""
"No","2016","Part Time","Couple + C. LE 16 ","","","",""
"No","2016","Part Time","Couple + C. GT 16 ","","","",""
"No","2016","Part Time","Couple + C. LE and GT 16","","","",""
"No","2016","Not Working","1-pers.-HH","","","",""
"No","2016","Not Working","(Married) couple without C. ","","","",""
"No","2016","Not Working","Single parent ","","","",""
"No","2016","Not Working","Couple + C. LE 16 ","","","",""
"No","2016","Not Working","Couple + C. GT 16 ","","","",""
"No","2016","Not Working","Couple + C. LE and GT 16","","","",""
"Yes","2017","Full Time","1-pers.-HH","607","0.458564008225671","0.432245900255287","0.484882116196055"
"Yes","2017","Full Time","(Married) couple without C. ","1134","0.410762705810719","0.392604867140348","0.42892054448109"
"Yes","2017","Full Time","Single parent ","356","0.50125676388885","0.464886335777646","0.537627192000054"
"Yes","2017","Full Time","Couple + C. LE 16 ","1613","0.585852078888095","0.56770096223904","0.604003195537151"
"Yes","2017","Full Time","Couple + C. GT 16 ","665","0.494044475560175","0.467742246673052","0.520346704447298"
"Yes","2017","Full Time","Couple + C. LE and GT 16","487","0.565334092039684","0.533179494393159","0.597488689686209"
"Yes","2017","Part Time","1-pers.-HH","306","0.349719403581924","0.317315547838505","0.382123259325344"
"Yes","2017","Part Time","(Married) couple without C. ","491","0.285916602621903","0.264361205663896","0.307471999579909"
"Yes","2017","Part Time","Single parent ","356","0.400201156294879","0.367127951100343","0.433274361489415"
"Yes","2017","Part Time","Couple + C. LE 16 ","1244","0.552948086851228","0.532376972256207","0.573519201446249"
"Yes","2017","Part Time","Couple + C. GT 16 ","474","0.476448370367817","0.446310709469833","0.506586031265801"
"Yes","2017","Part Time","Couple + C. LE and GT 16","377","0.479559756156545","0.444250243593146","0.514869268719944"
"Yes","2017","Not Working","1-pers.-HH","226","0.125073528171022","0.109458314217908","0.140688742124137"
"Yes","2017","Not Working","(Married) couple without C. ","506","0.141216102813183","0.129998141419979","0.152434064206387"
"Yes","2017","Not Working","Single parent ","271","0.409240887935161","0.371614641551781","0.44686713431854"
"Yes","2017","Not Working","Couple + C. LE 16 ","462","0.55315818284593","0.519636847415828","0.586679518276032"
"Yes","2017","Not Working","Couple + C. GT 16 ","342","0.386279792425701","0.352519134023536","0.420040450827867"
"Yes","2017","Not Working","Couple + C. LE and GT 16","305","0.570872804600909","0.529280657775952","0.612464951425866"
"No","2017","Full Time","1-pers.-HH","770","0.541435991774329","0.515117883803945","0.567754099744713"
"No","2017","Full Time","(Married) couple without C. ","1686","0.589237294189281","0.571079455518909","0.607395132859652"
"No","2017","Full Time","Single parent ","370","0.49874323611115","0.462372807999946","0.535113664222354"
"No","2017","Full Time","Couple + C. LE 16 ","1216","0.414147921111905","0.395996804462849","0.43229903776096"
"No","2017","Full Time","Couple + C. GT 16 ","723","0.505955524439824","0.479653295552701","0.532257753326948"
"No","2017","Full Time","Couple + C. LE and GT 16","426","0.434665907960316","0.402511310313791","0.466820505606841"
"No","2017","Part Time","1-pers.-HH","526","0.650280596418076","0.617876740674656","0.682684452161496"
"No","2017","Part Time","(Married) couple without C. ","1197","0.714083397378097","0.692528000420091","0.735638794336104"
"No","2017","Part Time","Single parent ","487","0.599798843705121","0.566725638510585","0.632872048899657"
"No","2017","Part Time","Couple + C. LE 16 ","1000","0.447051913148772","0.426480798553751","0.467623027743793"
"No","2017","Part Time","Couple + C. GT 16 ","581","0.523551629632183","0.493413968734199","0.553689290530167"
"No","2017","Part Time","Couple + C. LE and GT 16","392","0.520440243843455","0.485130731280056","0.555749756406854"
"No","2017","Not Working","1-pers.-HH","1498","0.874926471828978","0.859311257875863","0.890541685782092"
"No","2017","Not Working","(Married) couple without C. ","3196","0.858783897186817","0.847565935793613","0.870001858580021"
"No","2017","Not Working","Single parent ","385","0.590759112064839","0.55313286568146","0.628385358448219"
"No","2017","Not Working","Couple + C. LE 16 ","383","0.44684181715407","0.413320481723968","0.480363152584172"
"No","2017","Not Working","Couple + C. GT 16 ","457","0.613720207574299","0.579959549172134","0.647480865976464"
"No","2017","Not Working","Couple + C. LE and GT 16","239","0.429127195399091","0.387535048574134","0.470719342224048"
"Yes","2018","Full Time","1-pers.-HH","","","",""
"Yes","2018","Full Time","(Married) couple without C. ","","","",""
"Yes","2018","Full Time","Single parent ","","","",""
"Yes","2018","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2018","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2018","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2018","Part Time","1-pers.-HH","","","",""
"Yes","2018","Part Time","(Married) couple without C. ","","","",""
"Yes","2018","Part Time","Single parent ","","","",""
"Yes","2018","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2018","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2018","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2018","Not Working","1-pers.-HH","","","",""
"Yes","2018","Not Working","(Married) couple without C. ","","","",""
"Yes","2018","Not Working","Single parent ","","","",""
"Yes","2018","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2018","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2018","Not Working","Couple + C. LE and GT 16","","","",""
"No","2018","Full Time","1-pers.-HH","","","",""
"No","2018","Full Time","(Married) couple without C. ","","","",""
"No","2018","Full Time","Single parent ","","","",""
"No","2018","Full Time","Couple + C. LE 16 ","","","",""
"No","2018","Full Time","Couple + C. GT 16 ","","","",""
"No","2018","Full Time","Couple + C. LE and GT 16","","","",""
"No","2018","Part Time","1-pers.-HH","","","",""
"No","2018","Part Time","(Married) couple without C. ","","","",""
"No","2018","Part Time","Single parent ","","","",""
"No","2018","Part Time","Couple + C. LE 16 ","","","",""
"No","2018","Part Time","Couple + C. GT 16 ","","","",""
"No","2018","Part Time","Couple + C. LE and GT 16","","","",""
