"ple0024","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"No","2013","Not Working","Female","3293","0.830536318898222","0.819129088606627","0.841943549189818"
"Yes","2014","Full Time","Male","","","",""
"Yes","2014","Full Time","Female","","","",""
"Yes","2014","Part Time","Male","","","",""
"Yes","2014","Part Time","Female","","","",""
"Yes","2014","Not Working","Male","","","",""
"Yes","2014","Not Working","Female","","","",""
"No","2014","Full Time","Male","","","",""
"No","2014","Full Time","Female","","","",""
"No","2014","Part Time","Male","","","",""
"No","2014","Part Time","Female","","","",""
"No","2014","Not Working","Male","","","",""
"No","2014","Not Working","Female","","","",""
"Yes","2015","Full Time","Male","3357","0.529373862963823","0.516940547358673","0.541807178568974"
"Yes","2015","Full Time","Female","1485","0.435481973927713","0.418372371894481","0.452591575960946"
"Yes","2015","Part Time","Male","840","0.441758398663506","0.418785310936477","0.464731486390536"
"Yes","2015","Part Time","Female","2394","0.415585545069551","0.402279975355525","0.428891114783578"
"Yes","2015","Not Working","Male","827","0.216051156699999","0.202256188606103","0.229846124793895"
"Yes","2015","Not Working","Female","1318","0.203609678022181","0.192485864986242","0.21473349105812"
"No","2015","Full Time","Male","2834","0.470626137036176","0.458192821431026","0.483059452641327"
"No","2015","Full Time","Female","1741","0.564518026072287","0.547408424039054","0.581627628105519"
"No","2015","Part Time","Male","955","0.558241601336494","0.535268513609465","0.581214689063523"
"No","2015","Part Time","Female","2876","0.584414454930449","0.571108885216422","0.597720024644475"
"No","2015","Not Working","Male","2592","0.783948843300001","0.770153875206105","0.797743811393897"
"No","2015","Not Working","Female","3716","0.796390321977819","0.78526650894188","0.807514135013758"
"Yes","2016","Full Time","Male","","","",""
"Yes","2016","Full Time","Female","","","",""
"Yes","2016","Part Time","Male","","","",""
"Yes","2016","Part Time","Female","","","",""
"Yes","2016","Not Working","Male","","","",""
"Yes","2016","Not Working","Female","","","",""
"No","2016","Full Time","Male","","","",""
"No","2016","Full Time","Female","","","",""
"No","2016","Part Time","Male","","","",""
"No","2016","Part Time","Female","","","",""
"No","2016","Not Working","Male","","","",""
"No","2016","Not Working","Female","","","",""
"Yes","2017","Full Time","Male","3352","0.498147905010991","0.486116194271938","0.510179615750044"
"Yes","2017","Full Time","Female","1670","0.447638800020854","0.431631715369704","0.463645884672005"
"Yes","2017","Part Time","Male","918","0.417502703373585","0.396222534010494","0.438782872736676"
"Yes","2017","Part Time","Female","2437","0.407258985790008","0.394347940986515","0.420170030593501"
"Yes","2017","Not Working","Male","884","0.208926440688194","0.195575672023127","0.22227720935326"
"Yes","2017","Not Working","Female","1324","0.207430229549188","0.196208303609002","0.218652155489373"
"No","2017","Full Time","Male","3282","0.501852094989009","0.489820384249955","0.513883805728062"
"No","2017","Full Time","Female","2037","0.552361199979146","0.536354115327995","0.568368284630296"
"No","2017","Part Time","Male","1145","0.582497296626415","0.561217127263324","0.603777465989506"
"No","2017","Part Time","Female","3126","0.592741014209992","0.579829969406499","0.605652059013485"
"No","2017","Not Working","Male","2678","0.791073559311806","0.77772279064674","0.804424327976873"
"No","2017","Not Working","Female","3691","0.792569770450812","0.781347844510627","0.803791696390998"
"Yes","2018","Full Time","Male","","","",""
"Yes","2018","Full Time","Female","","","",""
"Yes","2018","Part Time","Male","","","",""
"Yes","2018","Part Time","Female","","","",""
"Yes","2018","Not Working","Male","","","",""
"Yes","2018","Not Working","Female","","","",""
"No","2018","Full Time","Male","","","",""
"No","2018","Full Time","Female","","","",""
"No","2018","Part Time","Male","","","",""
"No","2018","Part Time","Female","","","",""
"No","2018","Not Working","Male","","","",""
"No","2018","Not Working","Female","","","",""
"Yes","2019","Full Time","Male","3066","0.456763129597948","0.444867506622505","0.468658752573391"
"Yes","2019","Full Time","Female","1405","0.372776688815813","0.357130459044286","0.38842291858734"
"Yes","2019","Part Time","Male","803","0.394132574386173","0.372764367033481","0.415500781738864"
"Yes","2019","Part Time","Female","1890","0.357295928803973","0.344242380883211","0.370349476724735"
"Yes","2019","Not Working","Male","732","0.181922633850913","0.169134624795397","0.19471064290643"
"Yes","2019","Not Working","Female","1017","0.17167574104862","0.16074141127935","0.182610070817889"
"No","2019","Full Time","Male","3670","0.543236870402052","0.531341247426609","0.555132493377495"
"No","2019","Full Time","Female","2264","0.627223311184187","0.61157708141266","0.642869540955714"
"No","2019","Part Time","Male","1206","0.605867425613827","0.584499218261136","0.627235632966519"
"No","2019","Part Time","Female","3287","0.642704071196027","0.629650523275265","0.655757619116789"
"No","2019","Not Working","Male","2764","0.818077366149087","0.80528935709357","0.830865375204603"
"No","2019","Not Working","Female","3552","0.82832425895138","0.817389929182111","0.83925858872065"
