"ple0024","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2010","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2010","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2010","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2010","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2010","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2010","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2010","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2010","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2010","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2011","1-pers.-HH","(0) in school","6","","",""
"Yes","2011","1-pers.-HH","(1a) inadequately completed","12","","",""
"Yes","2011","1-pers.-HH","(1b) general elementary school","65","1","1","1"
"Yes","2011","1-pers.-HH","(1c) basic vocational qualification","209","1","1","1"
"Yes","2011","1-pers.-HH","(2b) intermediate general qualification","26","","",""
"Yes","2011","1-pers.-HH","(2a) intermediate vocational","222","1","1","1"
"Yes","2011","1-pers.-HH","(2c_gen) general maturity certificate","93","1","1","1"
"Yes","2011","1-pers.-HH","(2c_voc) vocational maturity certificate","99","1","1","1"
"Yes","2011","1-pers.-HH","(3a) lower tertiary education","106","1","1","1"
"Yes","2011","1-pers.-HH","(3b) higher tertiary education","167","1","1","1"
"Yes","2011","(Married) couple without C. ","(0) in school","","","",""
"Yes","2011","(Married) couple without C. ","(1a) inadequately completed","17","","",""
"Yes","2011","(Married) couple without C. ","(1b) general elementary school","111","1","1","1"
"Yes","2011","(Married) couple without C. ","(1c) basic vocational qualification","556","1","1","1"
"Yes","2011","(Married) couple without C. ","(2b) intermediate general qualification","30","1","1","1"
"Yes","2011","(Married) couple without C. ","(2a) intermediate vocational","589","1","1","1"
"Yes","2011","(Married) couple without C. ","(2c_gen) general maturity certificate","82","1","1","1"
"Yes","2011","(Married) couple without C. ","(2c_voc) vocational maturity certificate","172","1","1","1"
"Yes","2011","(Married) couple without C. ","(3a) lower tertiary education","222","1","1","1"
"Yes","2011","(Married) couple without C. ","(3b) higher tertiary education","427","1","1","1"
"Yes","2011","Single parent ","(0) in school","39","1","1","1"
"Yes","2011","Single parent ","(1a) inadequately completed","8","","",""
"Yes","2011","Single parent ","(1b) general elementary school","63","1","1","1"
"Yes","2011","Single parent ","(1c) basic vocational qualification","86","1","1","1"
"Yes","2011","Single parent ","(2b) intermediate general qualification","51","1","1","1"
"Yes","2011","Single parent ","(2a) intermediate vocational","112","1","1","1"
"Yes","2011","Single parent ","(2c_gen) general maturity certificate","51","1","1","1"
"Yes","2011","Single parent ","(2c_voc) vocational maturity certificate","35","1","1","1"
"Yes","2011","Single parent ","(3a) lower tertiary education","34","1","1","1"
"Yes","2011","Single parent ","(3b) higher tertiary education","55","1","1","1"
"Yes","2011","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2011","Couple + C. LE 16 ","(1a) inadequately completed","15","","",""
"Yes","2011","Couple + C. LE 16 ","(1b) general elementary school","77","1","1","1"
"Yes","2011","Couple + C. LE 16 ","(1c) basic vocational qualification","309","1","1","1"
"Yes","2011","Couple + C. LE 16 ","(2b) intermediate general qualification","32","1","1","1"
"Yes","2011","Couple + C. LE 16 ","(2a) intermediate vocational","578","1","1","1"
"Yes","2011","Couple + C. LE 16 ","(2c_gen) general maturity certificate","53","1","1","1"
"Yes","2011","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","223","1","1","1"
"Yes","2011","Couple + C. LE 16 ","(3a) lower tertiary education","170","1","1","1"
"Yes","2011","Couple + C. LE 16 ","(3b) higher tertiary education","313","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(0) in school","114","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(1a) inadequately completed","11","","",""
"Yes","2011","Couple + C. GT 16 ","(1b) general elementary school","81","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(1c) basic vocational qualification","246","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(2b) intermediate general qualification","92","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(2a) intermediate vocational","322","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(2c_gen) general maturity certificate","193","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","122","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(3a) lower tertiary education","66","1","1","1"
"Yes","2011","Couple + C. GT 16 ","(3b) higher tertiary education","194","1","1","1"
"Yes","2011","Couple + C. LE and GT 16","(0) in school","80","1","1","1"
"Yes","2011","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"Yes","2011","Couple + C. LE and GT 16","(1b) general elementary school","63","1","1","1"
"Yes","2011","Couple + C. LE and GT 16","(1c) basic vocational qualification","102","1","1","1"
"Yes","2011","Couple + C. LE and GT 16","(2b) intermediate general qualification","57","1","1","1"
"Yes","2011","Couple + C. LE and GT 16","(2a) intermediate vocational","129","1","1","1"
"Yes","2011","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","71","1","1","1"
"Yes","2011","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","46","1","1","1"
"Yes","2011","Couple + C. LE and GT 16","(3a) lower tertiary education","49","1","1","1"
"Yes","2011","Couple + C. LE and GT 16","(3b) higher tertiary education","63","1","1","1"
"Yes","2012","1-pers.-HH","(0) in school","","","",""
"Yes","2012","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2012","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2012","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2012","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes","2012","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2012","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2012","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2012","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2012","(Married) couple without C. ","(0) in school","","","",""
"Yes","2012","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2012","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2012","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2012","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes","2012","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2012","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2012","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2012","Single parent ","(0) in school","","","",""
"Yes","2012","Single parent ","(1a) inadequately completed","","","",""
"Yes","2012","Single parent ","(1b) general elementary school","","","",""
"Yes","2012","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2012","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","2012","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2012","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2012","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2012","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2012","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2012","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2012","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2012","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2012","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2012","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2013","1-pers.-HH","(0) in school","1","","",""
"Yes","2013","1-pers.-HH","(1a) inadequately completed","12","","",""
"Yes","2013","1-pers.-HH","(1b) general elementary school","53","1","1","1"
"Yes","2013","1-pers.-HH","(1c) basic vocational qualification","159","1","1","1"
"Yes","2013","1-pers.-HH","(2b) intermediate general qualification","24","","",""
"Yes","2013","1-pers.-HH","(2a) intermediate vocational","195","1","1","1"
"Yes","2013","1-pers.-HH","(2c_gen) general maturity certificate","82","1","1","1"
"Yes","2013","1-pers.-HH","(2c_voc) vocational maturity certificate","94","1","1","1"
"Yes","2013","1-pers.-HH","(3a) lower tertiary education","96","1","1","1"
"Yes","2013","1-pers.-HH","(3b) higher tertiary education","180","1","1","1"
"Yes","2013","(Married) couple without C. ","(0) in school","","","",""
"Yes","2013","(Married) couple without C. ","(1a) inadequately completed","9","","",""
"Yes","2013","(Married) couple without C. ","(1b) general elementary school","87","1","1","1"
"Yes","2013","(Married) couple without C. ","(1c) basic vocational qualification","424","1","1","1"
"Yes","2013","(Married) couple without C. ","(2b) intermediate general qualification","26","","",""
"Yes","2013","(Married) couple without C. ","(2a) intermediate vocational","510","1","1","1"
"Yes","2013","(Married) couple without C. ","(2c_gen) general maturity certificate","60","1","1","1"
"Yes","2013","(Married) couple without C. ","(2c_voc) vocational maturity certificate","159","1","1","1"
"Yes","2013","(Married) couple without C. ","(3a) lower tertiary education","199","1","1","1"
"Yes","2013","(Married) couple without C. ","(3b) higher tertiary education","382","1","1","1"
"Yes","2013","Single parent ","(0) in school","37","1","1","1"
"Yes","2013","Single parent ","(1a) inadequately completed","6","","",""
"Yes","2013","Single parent ","(1b) general elementary school","45","1","1","1"
"Yes","2013","Single parent ","(1c) basic vocational qualification","74","1","1","1"
"Yes","2013","Single parent ","(2b) intermediate general qualification","34","1","1","1"
"Yes","2013","Single parent ","(2a) intermediate vocational","112","1","1","1"
"Yes","2013","Single parent ","(2c_gen) general maturity certificate","51","1","1","1"
"Yes","2013","Single parent ","(2c_voc) vocational maturity certificate","28","","",""
"Yes","2013","Single parent ","(3a) lower tertiary education","30","1","1","1"
"Yes","2013","Single parent ","(3b) higher tertiary education","52","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(0) in school","1","","",""
"Yes","2013","Couple + C. LE 16 ","(1a) inadequately completed","18","","",""
"Yes","2013","Couple + C. LE 16 ","(1b) general elementary school","73","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(1c) basic vocational qualification","230","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(2b) intermediate general qualification","27","","",""
"Yes","2013","Couple + C. LE 16 ","(2a) intermediate vocational","450","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(2c_gen) general maturity certificate","48","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","185","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(3a) lower tertiary education","144","1","1","1"
"Yes","2013","Couple + C. LE 16 ","(3b) higher tertiary education","300","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(0) in school","95","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(1a) inadequately completed","7","","",""
"Yes","2013","Couple + C. GT 16 ","(1b) general elementary school","52","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(1c) basic vocational qualification","177","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(2b) intermediate general qualification","65","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(2a) intermediate vocational","280","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(2c_gen) general maturity certificate","154","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","77","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(3a) lower tertiary education","76","1","1","1"
"Yes","2013","Couple + C. GT 16 ","(3b) higher tertiary education","137","1","1","1"
"Yes","2013","Couple + C. LE and GT 16","(0) in school","62","1","1","1"
"Yes","2013","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Yes","2013","Couple + C. LE and GT 16","(1b) general elementary school","36","1","1","1"
"Yes","2013","Couple + C. LE and GT 16","(1c) basic vocational qualification","87","1","1","1"
"Yes","2013","Couple + C. LE and GT 16","(2b) intermediate general qualification","37","1","1","1"
"Yes","2013","Couple + C. LE and GT 16","(2a) intermediate vocational","89","1","1","1"
"Yes","2013","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","57","1","1","1"
"Yes","2013","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","47","1","1","1"
"Yes","2013","Couple + C. LE and GT 16","(3a) lower tertiary education","32","1","1","1"
"Yes","2013","Couple + C. LE and GT 16","(3b) higher tertiary education","41","1","1","1"
"Yes","2014","1-pers.-HH","(0) in school","","","",""
"Yes","2014","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2014","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","2014","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","2014","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes","2014","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","2014","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","2014","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","2014","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","2014","(Married) couple without C. ","(0) in school","","","",""
"Yes","2014","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2014","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","2014","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","2014","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes","2014","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","2014","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","2014","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","2014","Single parent ","(0) in school","","","",""
"Yes","2014","Single parent ","(1a) inadequately completed","","","",""
"Yes","2014","Single parent ","(1b) general elementary school","","","",""
"Yes","2014","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","2014","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","2014","Single parent ","(2a) intermediate vocational","","","",""
"Yes","2014","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Single parent ","(3a) lower tertiary education","","","",""
"Yes","2014","Single parent ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2014","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","2014","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","2014","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","2014","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","2014","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","2014","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","2014","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Yes","2015","1-pers.-HH","(0) in school","3","","",""
"Yes","2015","1-pers.-HH","(1a) inadequately completed","9","","",""
"Yes","2015","1-pers.-HH","(1b) general elementary school","55","1","1","1"
"Yes","2015","1-pers.-HH","(1c) basic vocational qualification","165","1","1","1"
"Yes","2015","1-pers.-HH","(2b) intermediate general qualification","31","1","1","1"
"Yes","2015","1-pers.-HH","(2a) intermediate vocational","185","1","1","1"
"Yes","2015","1-pers.-HH","(2c_gen) general maturity certificate","89","1","1","1"
"Yes","2015","1-pers.-HH","(2c_voc) vocational maturity certificate","108","1","1","1"
