"ple0024","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2015","Employed","Male","4197","0.509572723658295","0.498608602326327","0.520536844990262"
"Yes","2015","Employed","Female","3879","0.424172628610163","0.413663703144574","0.434681554075752"
"No","2015","Not Employed","Male","2592","0.783948843300001","0.770153875206105","0.797743811393897"
"No","2015","Not Employed","Female","3716","0.796390321977819","0.78526650894188","0.807514135013758"
"No","2015","Employed","Male","3789","0.490427276341705","0.479463155009737","0.501391397673672"
"No","2015","Employed","Female","4617","0.575827371389837","0.565318445924249","0.586336296855426"
"Yes","2016","Not Employed","Male","","","",""
"Yes","2016","Not Employed","Female","","","",""
"Yes","2016","Employed","Male","","","",""
"Yes","2016","Employed","Female","","","",""
"No","2016","Not Employed","Male","","","",""
"No","2016","Not Employed","Female","","","",""
"No","2016","Employed","Male","","","",""
"No","2016","Employed","Female","","","",""
"Yes","2017","Not Employed","Male","884","0.208926440688194","0.195575672023127","0.22227720935326"
"Yes","2017","Not Employed","Female","1324","0.207430229549188","0.196208303609002","0.218652155489373"
"Yes","2017","Employed","Male","4270","0.47836367546307","0.467865196891629","0.48886215403451"
"Yes","2017","Employed","Female","4107","0.425349314777391","0.415285026752197","0.435413602802584"
"No","2017","Not Employed","Male","2678","0.791073559311806","0.77772279064674","0.804424327976873"
"No","2017","Not Employed","Female","3691","0.792569770450812","0.781347844510627","0.803791696390998"
"No","2017","Employed","Male","4427","0.52163632453693","0.51113784596549","0.532134803108371"
"No","2017","Employed","Female","5163","0.574650685222609","0.564586397197416","0.584714973247803"
"Yes","2018","Not Employed","Male","","","",""
"Yes","2018","Not Employed","Female","","","",""
"Yes","2018","Employed","Male","","","",""
"Yes","2018","Employed","Female","","","",""
"No","2018","Not Employed","Male","","","",""
"No","2018","Not Employed","Female","","","",""
"No","2018","Employed","Male","","","",""
"No","2018","Employed","Female","","","",""
"Yes","2019","Not Employed","Male","732","0.181922633850913","0.169134624795397","0.19471064290643"
"Yes","2019","Not Employed","Female","1017","0.17167574104862","0.16074141127935","0.182610070817889"
"Yes","2019","Employed","Male","3869","0.44150681869747","0.431099332842028","0.451914304552912"
"Yes","2019","Employed","Female","3295","0.364156697514007","0.354129170861632","0.374184224166383"
"No","2019","Not Employed","Male","2764","0.818077366149087","0.80528935709357","0.830865375204603"
"No","2019","Not Employed","Female","3552","0.82832425895138","0.817389929182111","0.83925858872065"
"No","2019","Employed","Male","4876","0.55849318130253","0.548085695447088","0.568900667157972"
"No","2019","Employed","Female","5551","0.635843302485993","0.625815775833617","0.645870829138368"
