"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2009","35-65 y.","no migration background","5.31","6","8645","3","4","6","7","5.28","5.34","6","6"
"2009","66 and older","direct migration background","5.57","6","336","4","5","7","7","5.43","5.71","6","6"
"2009","66 and older","indirect migration background","","","","","","","","","","",""
"2009","66 and older","no migration background","5.41","6","3817","4","5","7","7","5.37","5.45","6","6"
"2010","16-34 y.","direct migration background","","","","","","","","","","",""
"2010","16-34 y.","indirect migration background","","","","","","","","","","",""
"2010","16-34 y.","no migration background","","","","","","","","","","",""
"2010","35-65 y.","direct migration background","","","","","","","","","","",""
"2010","35-65 y.","indirect migration background","","","","","","","","","","",""
"2010","35-65 y.","no migration background","","","","","","","","","","",""
"2010","66 and older","direct migration background","","","","","","","","","","",""
"2010","66 and older","indirect migration background","","","","","","","","","","",""
"2010","66 and older","no migration background","","","","","","","","","","",""
"2011","16-34 y.","direct migration background","","","","","","","","","","",""
"2011","16-34 y.","indirect migration background","","","","","","","","","","",""
"2011","16-34 y.","no migration background","","","","","","","","","","",""
"2011","35-65 y.","direct migration background","","","","","","","","","","",""
"2011","35-65 y.","indirect migration background","","","","","","","","","","",""
"2011","35-65 y.","no migration background","","","","","","","","","","",""
"2011","66 and older","direct migration background","","","","","","","","","","",""
"2011","66 and older","indirect migration background","","","","","","","","","","",""
"2011","66 and older","no migration background","","","","","","","","","","",""
"2012","16-34 y.","direct migration background","5.51","6","408","4","5","6","7","5.38","5.64","6","6"
"2012","16-34 y.","indirect migration background","5.68","6","243","4","5","7","7","5.5","5.86","6","6"
"2012","16-34 y.","no migration background","5.54","6","1550","4","5","6","7","5.48","5.6","6","6"
"2012","35-65 y.","direct migration background","5.55","6","679","4","5","7","7","5.44","5.66","6","6"
"2012","35-65 y.","indirect migration background","5.6","6","241","4","5","7","7","5.44","5.76","6","6"
"2012","35-65 y.","no migration background","5.51","6","3981","4","5","6","7","5.47","5.55","6","6"
"2012","66 and older","direct migration background","","","","","","","","","","",""
"2012","66 and older","indirect migration background","","","","","","","","","","",""
"2012","66 and older","no migration background","","","","","","","","","","",""
"2013","16-34 y.","direct migration background","5.55","6","284","4","5","6","7","5.39","5.71","6","6"
"2013","16-34 y.","indirect migration background","5.39","6","424","4","5","6","7","5.26","5.52","6","6"
"2013","16-34 y.","no migration background","5.36","6","2989","4","5","6","7","5.31","5.41","6","6"
"2013","35-65 y.","direct migration background","5.37","6","1028","3","5","6","7","5.29","5.45","6","6"
"2013","35-65 y.","indirect migration background","5.47","6","286","3","5","7","7","5.31","5.63","6","6"
"2013","35-65 y.","no migration background","5.4","6","8913","4","5","6","7","5.37","5.43","6","6"
"2013","66 and older","direct migration background","5.47","6","370","4","5","7","7","5.33","5.61","5","6"
"2013","66 and older","indirect migration background","","","","","","","","","","",""
"2013","66 and older","no migration background","5.49","6","4565","4","5","7","7","5.45","5.53","6","6"
"2014","16-34 y.","direct migration background","","","","","","","","","","",""
"2014","16-34 y.","indirect migration background","","","","","","","","","","",""
"2014","16-34 y.","no migration background","","","","","","","","","","",""
"2014","35-65 y.","direct migration background","","","","","","","","","","",""
"2014","35-65 y.","indirect migration background","","","","","","","","","","",""
"2014","35-65 y.","no migration background","","","","","","","","","","",""
"2014","66 and older","direct migration background","","","","","","","","","","",""
"2014","66 and older","indirect migration background","","","","","","","","","","",""
"2014","66 and older","no migration background","","","","","","","","","","",""
"2015","16-34 y.","direct migration background","","","","","","","","","","",""
"2015","16-34 y.","indirect migration background","","","","","","","","","","",""
"2015","16-34 y.","no migration background","","","","","","","","","","",""
"2015","35-65 y.","direct migration background","","","","","","","","","","",""
"2015","35-65 y.","indirect migration background","","","","","","","","","","",""
"2015","35-65 y.","no migration background","","","","","","","","","","",""
"2015","66 and older","direct migration background","","","","","","","","","","",""
"2015","66 and older","indirect migration background","","","","","","","","","","",""
"2015","66 and older","no migration background","","","","","","","","","","",""
"2016","16-34 y.","direct migration background","","","","","","","","","","",""
"2016","16-34 y.","indirect migration background","","","","","","","","","","",""
"2016","16-34 y.","no migration background","","","","","","","","","","",""
"2016","35-65 y.","direct migration background","","","","","","","","","","",""
"2016","35-65 y.","indirect migration background","","","","","","","","","","",""
"2016","35-65 y.","no migration background","","","","","","","","","","",""
"2016","66 and older","direct migration background","","","","","","","","","","",""
"2016","66 and older","indirect migration background","","","","","","","","","","",""
"2016","66 and older","no migration background","","","","","","","","","","",""
"2017","16-34 y.","direct migration background","5.48","6","2513","4","5","7","7","5.42","5.54","6","7"
"2017","16-34 y.","indirect migration background","5.45","6","972","3","5","7","7","5.36","5.54","6","6"
"2017","16-34 y.","no migration background","5.44","6","4089","4","5","6","7","5.4","5.48","6","6"
"2017","35-65 y.","direct migration background","5.49","6","4314","3","5","7","7","5.45","5.53","6","6"
"2017","35-65 y.","indirect migration background","5.36","6","724","3","4","6","7","5.26","5.46","6","6"
"2017","35-65 y.","no migration background","5.44","6","11647","4","5","6","7","5.42","5.46","6","6"
"2017","66 and older","direct migration background","5.46","6","447","3","5","7","7","5.33","5.59","6","6"
"2017","66 and older","indirect migration background","","","","","","","","","","",""
"2017","66 and older","no migration background","5.48","6","4560","4","5","6","7","5.44","5.52","6","6"
"2018","16-34 y.","direct migration background","","","","","","","","","","",""
"2018","16-34 y.","indirect migration background","","","","","","","","","","",""
"2018","16-34 y.","no migration background","","","","","","","","","","",""
"2018","35-65 y.","direct migration background","","","","","","","","","","",""
"2018","35-65 y.","indirect migration background","","","","","","","","","","",""
"2018","35-65 y.","no migration background","","","","","","","","","","",""
"2018","66 and older","direct migration background","","","","","","","","","","",""
"2018","66 and older","indirect migration background","","","","","","","","","","",""
"2018","66 and older","no migration background","","","","","","","","","","",""
"2019","16-34 y.","direct migration background","5.34","6","806","4","5","6","7","5.24","5.44","6","6"
"2019","16-34 y.","indirect migration background","5.52","6","877","4","5","7","7","5.42","5.62","6","6"
"2019","16-34 y.","no migration background","5.35","6","3744","4","5","6","7","5.31","5.39","6","6"
"2019","35-65 y.","direct migration background","5.39","6","2598","3","5","7","7","5.33","5.45","6","6"
"2019","35-65 y.","indirect migration background","5.37","6","784","3","4","7","7","5.27","5.47","6","6"
"2019","35-65 y.","no migration background","5.31","6","11743","3","5","6","7","5.29","5.33","6","6"
"2019","66 and older","direct migration background","5.45","6","423","3","5","7","7","5.31","5.59","6","6"
"2019","66 and older","indirect migration background","5.47","6","36","3","5","6","7","4.94","6","5","6"
"2019","66 and older","no migration background","5.42","6","4735","3","5","6","7","5.38","5.46","6","6"
