"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2013","66 and older","lower secondary degree","5.48","6","2632","4","5","7","7","5.43","5.53","6","6"
"2013","66 and older","no degree/no degree yet","5.13","5","72","3","4","6","7","4.77","5.49","5","6"
"2013","66 and older","Other degree","5.56","6","257","4","5","7","7","5.4","5.72","6","6"
"2013","66 and older","secondary school degree","5.44","6","995","4","5","6","7","5.36","5.52","6","6"
"2014","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2014","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2014","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2014","16-34 y.","Other degree","","","","","","","","","","",""
"2014","16-34 y.","secondary school degree","","","","","","","","","","",""
"2014","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2014","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2014","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2014","35-65 y.","Other degree","","","","","","","","","","",""
"2014","35-65 y.","secondary school degree","","","","","","","","","","",""
"2014","66 and older","college entrance qualification","","","","","","","","","","",""
"2014","66 and older","lower secondary degree","","","","","","","","","","",""
"2014","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2014","66 and older","Other degree","","","","","","","","","","",""
"2014","66 and older","secondary school degree","","","","","","","","","","",""
"2015","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2015","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2015","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2015","16-34 y.","Other degree","","","","","","","","","","",""
"2015","16-34 y.","secondary school degree","","","","","","","","","","",""
"2015","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2015","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2015","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2015","35-65 y.","Other degree","","","","","","","","","","",""
"2015","35-65 y.","secondary school degree","","","","","","","","","","",""
"2015","66 and older","college entrance qualification","","","","","","","","","","",""
"2015","66 and older","lower secondary degree","","","","","","","","","","",""
"2015","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2015","66 and older","Other degree","","","","","","","","","","",""
"2015","66 and older","secondary school degree","","","","","","","","","","",""
"2016","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2016","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2016","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2016","16-34 y.","Other degree","","","","","","","","","","",""
"2016","16-34 y.","secondary school degree","","","","","","","","","","",""
"2016","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2016","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2016","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2016","35-65 y.","Other degree","","","","","","","","","","",""
"2016","35-65 y.","secondary school degree","","","","","","","","","","",""
"2016","66 and older","college entrance qualification","","","","","","","","","","",""
"2016","66 and older","lower secondary degree","","","","","","","","","","",""
"2016","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2016","66 and older","Other degree","","","","","","","","","","",""
"2016","66 and older","secondary school degree","","","","","","","","","","",""
"2017","16-34 y.","college entrance qualification","5.42","6","2175","4","5","6","7","5.37","5.47","6","6"
"2017","16-34 y.","lower secondary degree","5.44","6","830","3","5","7","7","5.34","5.54","6","6"
"2017","16-34 y.","no degree/no degree yet","5.59","6","1004","4","5","7","7","5.51","5.67","6","7"
"2017","16-34 y.","Other degree","5.46","6","1287","3","5","7","7","5.38","5.54","6","7"
"2017","16-34 y.","secondary school degree","5.48","6","1439","4","5","6","7","5.41","5.55","6","6"
"2017","35-65 y.","college entrance qualification","5.45","6","4705","4","5","6","7","5.41","5.49","6","6"
"2017","35-65 y.","lower secondary degree","5.45","6","2948","3","5","7","7","5.4","5.5","6","6"
"2017","35-65 y.","no degree/no degree yet","5.68","6","783","3","5","7","7","5.59","5.77","7","7"
"2017","35-65 y.","Other degree","5.48","6","2944","3","5","7","7","5.43","5.53","6","6"
"2017","35-65 y.","secondary school degree","5.39","6","4984","4","5","6","7","5.35","5.43","6","6"
"2017","66 and older","college entrance qualification","5.51","6","1063","4","5","6","7","5.43","5.59","6","6"
"2017","66 and older","lower secondary degree","5.47","6","2318","4","5","6","7","5.42","5.52","6","6"
"2017","66 and older","no degree/no degree yet","5.45","6","73","3","5","6","7","5.12","5.78","5","6"
"2017","66 and older","Other degree","5.53","6","334","4","5","7","7","5.38","5.68","6","6"
"2017","66 and older","secondary school degree","5.45","6","1189","4","5","6","7","5.37","5.53","6","6"
"2018","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2018","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2018","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2018","16-34 y.","Other degree","","","","","","","","","","",""
"2018","16-34 y.","secondary school degree","","","","","","","","","","",""
"2018","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2018","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2018","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2018","35-65 y.","Other degree","","","","","","","","","","",""
"2018","35-65 y.","secondary school degree","","","","","","","","","","",""
"2018","66 and older","college entrance qualification","","","","","","","","","","",""
"2018","66 and older","lower secondary degree","","","","","","","","","","",""
"2018","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2018","66 and older","Other degree","","","","","","","","","","",""
"2018","66 and older","secondary school degree","","","","","","","","","","",""
"2019","16-34 y.","college entrance qualification","5.4","6","2088","4","5","6","7","5.35","5.45","6","6"
"2019","16-34 y.","lower secondary degree","5.25","6","640","3","4","6","7","5.13","5.37","5","6"
"2019","16-34 y.","no degree/no degree yet","5.39","6","416","3","4","6","7","5.25","5.53","6","6"
"2019","16-34 y.","Other degree","5.45","6","356","4","5","6","7","5.3","5.6","5","6"
"2019","16-34 y.","secondary school degree","5.39","6","1169","4","5","6","7","5.31","5.47","6","6"
"2019","35-65 y.","college entrance qualification","5.34","6","5225","4","5","6","7","5.3","5.38","6","6"
"2019","35-65 y.","lower secondary degree","5.26","6","2514","3","4","6","7","5.2","5.32","6","6"
"2019","35-65 y.","no degree/no degree yet","5.54","6","298","3","5","7","7","5.35","5.73","5","6"
"2019","35-65 y.","Other degree","5.35","6","1844","3","4","7","7","5.28","5.42","6","6"
"2019","35-65 y.","secondary school degree","5.31","6","4905","3","4","6","7","5.27","5.35","6","6"
"2019","66 and older","college entrance qualification","5.51","6","1222","4","5","7","7","5.44","5.58","6","6"
"2019","66 and older","lower secondary degree","5.38","6","2138","3","5","6","7","5.32","5.44","6","6"
"2019","66 and older","no degree/no degree yet","5.44","6","63","3","5","7","7","5.02","5.86","6","6"
"2019","66 and older","Other degree","5.47","6","344","4","5","6","7","5.32","5.62","6","6"
"2019","66 and older","secondary school degree","5.44","6","1347","3","5","6","7","5.37","5.51","6","6"
