"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2000","indirect migration background","7.15","8","819","4","5","9","10","10","6.99","7.31","0","10","7","8"
"2000","no migration background","7.82","8","19948","5","7","9","10","10","7.79","7.85","0","10","8","8"
"2001","direct migration background","7.28","8","2932","4","6","9","10","10","7.2","7.36","0","10","8","8"
"2001","indirect migration background","7.28","8","772","4","6","9","10","10","7.13","7.43","0","10","7","8"
"2001","no migration background","7.83","8","18204","5","7","9","10","10","7.8","7.86","0","10","8","8"
"2002","direct migration background","7.15","8","2806","4","6","9","10","10","7.07","7.23","0","10","8","8"
"2002","indirect migration background","7.05","8","771","4","6","9","10","10","6.89","7.21","0","10","8","8"
"2002","no migration background","7.76","8","19417","5","7","9","10","10","7.73","7.79","0","10","8","8"
"2003","direct migration background","7.27","8","2637","4","6","9","10","10","7.19","7.35","0","10","8","8"
"2003","indirect migration background","7.26","8","787","4","6","9","10","10","7.11","7.41","0","10","8","8"
"2003","no migration background","7.74","8","18758","5","7","9","10","10","7.71","7.77","0","10","8","8"
"2004","direct migration background","7.33","8","2537","5","6","9","10","10","7.25","7.41","0","10","8","8"
"2004","indirect migration background","7.32","8","800","5","6","9","10","10","7.17","7.47","0","10","8","8"
"2004","no migration background","7.82","8","18237","5","7","9","10","10","7.79","7.85","0","10","8","8"
"2005","direct migration background","7.27","8","2376","4","6","9","10","10","7.19","7.35","0","10","8","8"
"2005","indirect migration background","7.16","8","819","4","6","9","10","10","7.01","7.31","0","10","8","8"
"2005","no migration background","7.77","8","17481","5","7","9","10","10","7.74","7.8","0","10","8","8"
"2006","direct migration background","7.18","8","2381","4","6","9","10","10","7.1","7.26","0","10","8","8"
"2006","indirect migration background","6.92","7","817","4","6","9","10","10","6.77","7.07","0","10","7","8"
"2006","no migration background","7.76","8","18755","5","7","9","10","10","7.73","7.79","0","10","8","8"
"2007","direct migration background","7.21","8","2131","4","6","9","10","10","7.12","7.3","1","10","8","8"
"2007","indirect migration background","7.13","7","776","4","6","9","10","10","6.98","7.28","0","10","7","8"
"2007","no migration background","7.78","8","17595","5","7","9","10","10","7.75","7.81","0","10","8","8"
"2008","direct migration background","7.35","8","1913","4","6","9","10","10","7.26","7.44","0","10","8","8"
"2008","indirect migration background","7.24","8","771","4","6","9","10","10","7.09","7.39","0","10","8","8"
"2008","no migration background","7.91","8","16663","5","7","9","10","10","7.88","7.94","0","10","8","8"
"2009","direct migration background","7.39","8","1667","5","6","9","10","10","7.3","7.48","0","10","8","8"
"2009","indirect migration background","7.16","8","708","4","6","9","10","10","7","7.32","0","10","8","8"
"2009","no migration background","7.8","8","15661","5","7","9","10","10","7.77","7.83","0","10","8","8"
"2010","direct migration background","7.36","8","2904","5","6","9","10","10","7.28","7.44","0","10","8","8"
"2010","indirect migration background","7.22","8","1140","4","6","9","10","10","7.09","7.35","0","10","8","8"
"2010","no migration background","7.78","8","19933","5","7","9","10","10","7.75","7.81","0","10","8","8"
"2011","direct migration background","7.38","8","2908","4","6","9","10","10","7.3","7.46","0","10","8","8"
"2011","indirect migration background","7.45","8","1208","5","6","9","10","10","7.33","7.57","0","10","8","8"
"2011","no migration background","7.83","8","21717","5","7","9","10","10","7.8","7.86","0","10","8","8"
"2012","direct migration background","7.51","8","2906","5","7","9","10","10","7.43","7.59","0","10","8","8"
"2012","indirect migration background","7.46","8","1222","5","6","9","10","10","7.34","7.58","0","10","8","8"
"2012","no migration background","7.86","8","22330","5","7","9","10","10","7.84","7.88","0","10","8","8"
"2013","direct migration background","7.44","8","6401","4","6","9","10","10","7.38","7.5","0","10","8","8"
"2013","indirect migration background","7.49","8","2131","5","6","9","10","10","7.39","7.59","0","10","8","8"
"2013","no migration background","7.9","8","22150","5","7","9","10","10","7.88","7.92","0","10","8","8"
"2014","direct migration background","7.48","8","5125","5","6","9","10","10","7.42","7.54","0","10","8","8"
"2014","indirect migration background","7.48","8","1783","4","6","9","10","10","7.38","7.58","0","10","8","8"
"2014","no migration background","7.93","8","20207","5","7","9","10","10","7.9","7.96","0","10","8","8"
"2015","direct migration background","7.59","8","4315","5","7","9","10","10","7.53","7.65","0","10","8","8"
"2015","indirect migration background","7.69","8","1620","5","7","9","10","10","7.59","7.79","0","10","8","8"
"2015","no migration background","7.92","8","19123","5","7","9","10","10","7.89","7.95","0","10","8","8"
"2016","direct migration background","7.53","8","4794","5","7","9","10","10","7.47","7.59","0","10","8","8"
"2016","indirect migration background","7.65","8","1545","4","7","9","10","10","7.54","7.76","0","10","8","8"
"2016","no migration background","7.96","8","17864","5","7","9","10","10","7.93","7.99","0","10","8","8"
"2017","direct migration background","7.53","8","4577","5","7","9","10","10","7.47","7.59","0","10","8","8"
"2017","indirect migration background","7.56","8","1684","5","7","9","10","10","7.45","7.67","0","10","8","8"
"2017","no migration background","7.93","8","20235","5","7","9","10","10","7.91","7.95","0","10","8","8"
"2018","direct migration background","7.51","8","4389","5","6","9","10","10","7.45","7.57","0","10","8","8"
"2018","indirect migration background","7.65","8","1689","5","7","9","10","10","7.55","7.75","0","10","8","8"
"2018","no migration background","7.9","8","19550","5","7","9","10","10","7.87","7.93","0","10","8","8"
"2019","direct migration background","7.54","8","3854","5","7","9","10","10","7.47","7.61","0","10","8","8"
"2019","indirect migration background","7.71","8","1704","5","7","9","10","10","7.61","7.81","0","10","8","8"
"2019","no migration background","8","8","20226","6","7","9","10","10","7.98","8.02","0","10","8","8"
