"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2006","66 and older","inadequately","","","","","","","","","","",""
"2006","66 and older","middle vocational","","","","","","","","","","",""
"2006","66 and older","vocational + Abi","","","","","","","","","","",""
"2007","16-34 y.","general elemantary","","","","","","","","","","",""
"2007","16-34 y.","higher education","","","","","","","","","","",""
"2007","16-34 y.","higher vocational","","","","","","","","","","",""
"2007","16-34 y.","in school","","","","","","","","","","",""
"2007","16-34 y.","inadequately","","","","","","","","","","",""
"2007","16-34 y.","middle vocational","","","","","","","","","","",""
"2007","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2007","35-65 y.","general elemantary","","","","","","","","","","",""
"2007","35-65 y.","higher education","","","","","","","","","","",""
"2007","35-65 y.","higher vocational","","","","","","","","","","",""
"2007","35-65 y.","in school","","","","","","","","","","",""
"2007","35-65 y.","inadequately","","","","","","","","","","",""
"2007","35-65 y.","middle vocational","","","","","","","","","","",""
"2007","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2007","66 and older","general elemantary","","","","","","","","","","",""
"2007","66 and older","higher education","","","","","","","","","","",""
"2007","66 and older","higher vocational","","","","","","","","","","",""
"2007","66 and older","in school","","","","","","","","","","",""
"2007","66 and older","inadequately","","","","","","","","","","",""
"2007","66 and older","middle vocational","","","","","","","","","","",""
"2007","66 and older","vocational + Abi","","","","","","","","","","",""
"2008","16-34 y.","general elemantary","","","","","","","","","","",""
"2008","16-34 y.","higher education","","","","","","","","","","",""
"2008","16-34 y.","higher vocational","","","","","","","","","","",""
"2008","16-34 y.","in school","","","","","","","","","","",""
"2008","16-34 y.","inadequately","","","","","","","","","","",""
"2008","16-34 y.","middle vocational","","","","","","","","","","",""
"2008","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2008","35-65 y.","general elemantary","","","","","","","","","","",""
"2008","35-65 y.","higher education","","","","","","","","","","",""
"2008","35-65 y.","higher vocational","","","","","","","","","","",""
"2008","35-65 y.","in school","","","","","","","","","","",""
"2008","35-65 y.","inadequately","","","","","","","","","","",""
"2008","35-65 y.","middle vocational","","","","","","","","","","",""
"2008","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2008","66 and older","general elemantary","","","","","","","","","","",""
"2008","66 and older","higher education","","","","","","","","","","",""
"2008","66 and older","higher vocational","","","","","","","","","","",""
"2008","66 and older","in school","","","","","","","","","","",""
"2008","66 and older","inadequately","","","","","","","","","","",""
"2008","66 and older","middle vocational","","","","","","","","","","",""
"2008","66 and older","vocational + Abi","","","","","","","","","","",""
"2009","16-34 y.","general elemantary","5.72","6","548","4","5","7","7","5.62","5.82","6","6"
"2009","16-34 y.","higher education","5.84","6","539","5","5","7","7","5.76","5.92","6","6"
"2009","16-34 y.","higher vocational","5.72","6","109","4","5","7","7","5.5","5.94","6","6"
"2009","16-34 y.","in school","5.7","6","311","4","5","7","7","5.58","5.82","6","6"
"2009","16-34 y.","inadequately","5.6","6","41","4","5","6","7","5.25","5.95","6","6"
"2009","16-34 y.","middle vocational","5.68","6","1796","4","5","6","7","5.63","5.73","6","6"
"2009","16-34 y.","vocational + Abi","5.74","6","338","4","5","7","7","5.62","5.86","6","6"
"2009","35-65 y.","general elemantary","5.75","6","588","4","5","7","7","5.65","5.85","6","6"
"2009","35-65 y.","higher education","5.62","6","2612","4","5","6","7","5.58","5.66","6","6"
"2009","35-65 y.","higher vocational","5.68","6","903","4","5","6","7","5.61","5.75","6","6"
"2009","35-65 y.","in school","","","","","","","","","","",""
"2009","35-65 y.","inadequately","5.51","6","83","4","4","7","7","5.2","5.82","5","6"
"2009","35-65 y.","middle vocational","5.64","6","5083","4","5","7","7","5.61","5.67","6","6"
"2009","35-65 y.","vocational + Abi","5.43","6","567","3","5","6","7","5.34","5.52","6","6"
"2009","66 and older","general elemantary","5.8","6","660","4","5","7","7","5.71","5.89","6","6"
"2009","66 and older","higher education","5.57","6","874","4","5","6","7","5.5","5.64","6","6"
"2009","66 and older","higher vocational","5.68","6","315","4","5","7","7","5.55","5.81","6","6"
"2009","66 and older","in school","","","","","","","","","","",""
"2009","66 and older","inadequately","5.66","6","43","4","5","6","7","5.36","5.96","5","6"
"2009","66 and older","middle vocational","5.74","6","2167","4","5","7","7","5.69","5.79","6","6"
"2009","66 and older","vocational + Abi","5.99","6","94","5","5","7","7","5.81","6.17","6","6"
"2010","16-34 y.","general elemantary","","","","","","","","","","",""
"2010","16-34 y.","higher education","","","","","","","","","","",""
"2010","16-34 y.","higher vocational","","","","","","","","","","",""
"2010","16-34 y.","in school","","","","","","","","","","",""
"2010","16-34 y.","inadequately","","","","","","","","","","",""
"2010","16-34 y.","middle vocational","","","","","","","","","","",""
"2010","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2010","35-65 y.","general elemantary","","","","","","","","","","",""
"2010","35-65 y.","higher education","","","","","","","","","","",""
"2010","35-65 y.","higher vocational","","","","","","","","","","",""
"2010","35-65 y.","in school","","","","","","","","","","",""
"2010","35-65 y.","inadequately","","","","","","","","","","",""
"2010","35-65 y.","middle vocational","","","","","","","","","","",""
"2010","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2010","66 and older","general elemantary","","","","","","","","","","",""
"2010","66 and older","higher education","","","","","","","","","","",""
"2010","66 and older","higher vocational","","","","","","","","","","",""
"2010","66 and older","in school","","","","","","","","","","",""
"2010","66 and older","inadequately","","","","","","","","","","",""
"2010","66 and older","middle vocational","","","","","","","","","","",""
"2010","66 and older","vocational + Abi","","","","","","","","","","",""
"2011","16-34 y.","general elemantary","","","","","","","","","","",""
"2011","16-34 y.","higher education","","","","","","","","","","",""
"2011","16-34 y.","higher vocational","","","","","","","","","","",""
"2011","16-34 y.","in school","","","","","","","","","","",""
"2011","16-34 y.","inadequately","","","","","","","","","","",""
"2011","16-34 y.","middle vocational","","","","","","","","","","",""
"2011","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2011","35-65 y.","general elemantary","","","","","","","","","","",""
"2011","35-65 y.","higher education","","","","","","","","","","",""
"2011","35-65 y.","higher vocational","","","","","","","","","","",""
"2011","35-65 y.","in school","","","","","","","","","","",""
"2011","35-65 y.","inadequately","","","","","","","","","","",""
"2011","35-65 y.","middle vocational","","","","","","","","","","",""
"2011","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2011","66 and older","general elemantary","","","","","","","","","","",""
"2011","66 and older","higher education","","","","","","","","","","",""
"2011","66 and older","higher vocational","","","","","","","","","","",""
"2011","66 and older","in school","","","","","","","","","","",""
"2011","66 and older","inadequately","","","","","","","","","","",""
"2011","66 and older","middle vocational","","","","","","","","","","",""
"2011","66 and older","vocational + Abi","","","","","","","","","","",""
"2012","16-34 y.","general elemantary","5.89","6","416","4","5","7","7","5.78","6","6","6"
"2012","16-34 y.","higher education","5.64","6","202","4","5","6","7","5.5","5.78","6","6"
"2012","16-34 y.","higher vocational","5.77","6","45","4","5","6","7","5.49","6.05","6","6"
"2012","16-34 y.","in school","5.73","6","190","4","5","7","7","5.59","5.87","6","6"
"2012","16-34 y.","inadequately","5.64","6","87","4","5","6","7","5.39","5.89","5","6"
"2012","16-34 y.","middle vocational","5.93","6","953","5","5","7","7","5.87","5.99","6","6"
"2012","16-34 y.","vocational + Abi","5.82","6","182","4","6","6","7","5.68","5.96","6","6"
"2012","35-65 y.","general elemantary","5.62","6","357","4","5","7","7","5.49","5.75","6","6"
"2012","35-65 y.","higher education","5.72","6","1289","4","5","6","7","5.67","5.77","6","6"
"2012","35-65 y.","higher vocational","5.69","6","317","4","5","6","7","5.57","5.81","6","6"
"2012","35-65 y.","in school","","","","","","","","","","",""
"2012","35-65 y.","inadequately","5.87","6","70","4","5","7","7","5.55","6.19","5","6"
"2012","35-65 y.","middle vocational","5.86","6","2284","5","5","7","7","5.82","5.9","6","6"
"2012","35-65 y.","vocational + Abi","5.85","6","574","5","5","6","7","5.77","5.93","6","6"
"2012","66 and older","general elemantary","","","","","","","","","","",""
"2012","66 and older","higher education","","","","","","","","","","",""
"2012","66 and older","higher vocational","","","","","","","","","","",""
"2012","66 and older","in school","","","","","","","","","","",""
"2012","66 and older","inadequately","","","","","","","","","","",""
"2012","66 and older","middle vocational","","","","","","","","","","",""
"2012","66 and older","vocational + Abi","","","","","","","","","","",""
"2013","16-34 y.","general elemantary","5.65","6","463","4","5","7","7","5.54","5.76","6","6"
"2013","16-34 y.","higher education","5.84","6","674","5","5","6","7","5.77","5.91","6","6"
"2013","16-34 y.","higher vocational","5.78","6","103","5","5","6","7","5.58","5.98","6","6"
"2013","16-34 y.","in school","5.74","6","259","4","5","6","7","5.61","5.87","6","6"
"2013","16-34 y.","inadequately","5.98","6","47","5","5","7","7","5.67","6.29","5","7"
"2013","16-34 y.","middle vocational","5.8","6","1614","4","5","7","7","5.75","5.85","6","6"
"2013","16-34 y.","vocational + Abi","5.94","6","290","5","6","7","7","5.83","6.05","6","6"
"2013","35-65 y.","general elemantary","5.8","6","653","4","5","7","7","5.72","5.88","6","6"
"2013","35-65 y.","higher education","5.67","6","2635","4","5","6","7","5.63","5.71","6","6"
"2013","35-65 y.","higher vocational","5.69","6","874","4","5","6","7","5.62","5.76","6","6"
"2013","35-65 y.","in school","","","","","","","","","","",""
"2013","35-65 y.","inadequately","5.8","6","97","4","5","7","7","5.52","6.08","6","7"
"2013","35-65 y.","middle vocational","5.75","6","5256","4","5","7","7","5.72","5.78","6","6"
"2013","35-65 y.","vocational + Abi","5.74","6","688","4","5","6","7","5.66","5.82","6","6"
"2013","66 and older","general elemantary","5.89","6","720","4","5","7","7","5.81","5.97","6","6"
"2013","66 and older","higher education","5.71","6","1152","4","5","6","7","5.65","5.77","6","6"
"2013","66 and older","higher vocational","5.76","6","350","4","5","7","7","5.65","5.87","6","6"
"2013","66 and older","in school","","","","","","","","","","",""
"2013","66 and older","inadequately","5.74","6","49","4","5","7","7","5.37","6.11","6","6"
"2013","66 and older","middle vocational","5.85","6","2540","5","5","7","7","5.81","5.89","6","6"
"2013","66 and older","vocational + Abi","6.02","6","118","5","6","7","7","5.86","6.18","6","6"
"2014","16-34 y.","general elemantary","","","","","","","","","","",""
"2014","16-34 y.","higher education","","","","","","","","","","",""
"2014","16-34 y.","higher vocational","","","","","","","","","","",""
"2014","16-34 y.","in school","","","","","","","","","","",""
"2014","16-34 y.","inadequately","","","","","","","","","","",""
"2014","16-34 y.","middle vocational","","","","","","","","","","",""
"2014","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2014","35-65 y.","general elemantary","","","","","","","","","","",""
"2014","35-65 y.","higher education","","","","","","","","","","",""
"2014","35-65 y.","higher vocational","","","","","","","","","","",""
"2014","35-65 y.","in school","","","","","","","","","","",""
"2014","35-65 y.","inadequately","","","","","","","","","","",""
"2014","35-65 y.","middle vocational","","","","","","","","","","",""
"2014","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2014","66 and older","general elemantary","","","","","","","","","","",""
"2014","66 and older","higher education","","","","","","","","","","",""
"2014","66 and older","higher vocational","","","","","","","","","","",""
"2014","66 and older","in school","","","","","","","","","","",""
"2014","66 and older","inadequately","","","","","","","","","","",""
"2014","66 and older","middle vocational","","","","","","","","","","",""
"2014","66 and older","vocational + Abi","","","","","","","","","","",""
"2015","16-34 y.","general elemantary","","","","","","","","","","",""
"2015","16-34 y.","higher education","","","","","","","","","","",""
"2015","16-34 y.","higher vocational","","","","","","","","","","",""
"2015","16-34 y.","in school","","","","","","","","","","",""
"2015","16-34 y.","inadequately","","","","","","","","","","",""
"2015","16-34 y.","middle vocational","","","","","","","","","","",""
"2015","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2015","35-65 y.","general elemantary","","","","","","","","","","",""
"2015","35-65 y.","higher education","","","","","","","","","","",""
"2015","35-65 y.","higher vocational","","","","","","","","","","",""
"2015","35-65 y.","in school","","","","","","","","","","",""
"2015","35-65 y.","inadequately","","","","","","","","","","",""
"2015","35-65 y.","middle vocational","","","","","","","","","","",""
"2015","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2015","66 and older","general elemantary","","","","","","","","","","",""
"2015","66 and older","higher education","","","","","","","","","","",""
"2015","66 and older","higher vocational","","","","","","","","","","",""
"2015","66 and older","in school","","","","","","","","","","",""
"2015","66 and older","inadequately","","","","","","","","","","",""
"2015","66 and older","middle vocational","","","","","","","","","","",""
"2015","66 and older","vocational + Abi","","","","","","","","","","",""
"2016","16-34 y.","general elemantary","","","","","","","","","","",""
"2016","16-34 y.","higher education","","","","","","","","","","",""
"2016","16-34 y.","higher vocational","","","","","","","","","","",""
"2016","16-34 y.","in school","","","","","","","","","","",""
"2016","16-34 y.","inadequately","","","","","","","","","","",""
"2016","16-34 y.","middle vocational","","","","","","","","","","",""
"2016","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2016","35-65 y.","general elemantary","","","","","","","","","","",""
"2016","35-65 y.","higher education","","","","","","","","","","",""
"2016","35-65 y.","higher vocational","","","","","","","","","","",""
"2016","35-65 y.","in school","","","","","","","","","","",""
"2016","35-65 y.","inadequately","","","","","","","","","","",""
"2016","35-65 y.","middle vocational","","","","","","","","","","",""
"2016","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2016","66 and older","general elemantary","","","","","","","","","","",""
"2016","66 and older","higher education","","","","","","","","","","",""
"2016","66 and older","higher vocational","","","","","","","","","","",""
"2016","66 and older","in school","","","","","","","","","","",""
"2016","66 and older","inadequately","","","","","","","","","","",""
"2016","66 and older","middle vocational","","","","","","","","","","",""
"2016","66 and older","vocational + Abi","","","","","","","","","","",""
"2017","16-34 y.","general elemantary","6.01","6","1280","5","6","7","7","5.95","6.07","6","6"
"2017","16-34 y.","higher education","5.94","6","1278","5","5","7","7","5.89","5.99","6","6"
"2017","16-34 y.","higher vocational","5.7","6","128","5","5","6","7","5.52","5.88","6","6"
"2017","16-34 y.","in school","5.76","6","411","4","5","6","7","5.67","5.85","6","6"
"2017","16-34 y.","inadequately","6.14","7","611","4","6","7","7","6.06","6.22","7","7"
"2017","16-34 y.","middle vocational","5.87","6","2711","5","5","7","7","5.83","5.91","6","6"
"2017","16-34 y.","vocational + Abi","5.83","6","565","5","6","6","7","5.75","5.91","6","6"
"2017","35-65 y.","general elemantary","5.93","6","1384","5","5","7","7","5.87","5.99","6","6"
"2017","35-65 y.","higher education","5.74","6","4464","4","5","6","7","5.71","5.77","6","6"
"2017","35-65 y.","higher vocational","5.72","6","1069","4","5","6","7","5.66","5.78","6","6"
"2017","35-65 y.","in school","","","","","","","","","","",""
"2017","35-65 y.","inadequately","6.13","6","706","5","6","7","7","6.06","6.2","7","7"
"2017","35-65 y.","middle vocational","5.84","6","7280","4","5","7","7","5.82","5.86","6","6"
"2017","35-65 y.","vocational + Abi","5.86","6","1583","5","5","7","7","5.81","5.91","6","6"
"2017","66 and older","general elemantary","5.88","6","624","4","5","7","7","5.79","5.97","6","6"
"2017","66 and older","higher education","5.76","6","1271","4","5","6","7","5.7","5.82","6","6"
"2017","66 and older","higher vocational","5.72","6","347","4","5","6","7","5.61","5.83","6","6"
"2017","66 and older","in school","","","","","","","","","","",""
"2017","66 and older","inadequately","5.69","6","51","3","5","7","7","5.33","6.05","6","7"
"2017","66 and older","middle vocational","5.83","6","2564","4","5","7","7","5.79","5.87","6","6"
"2017","66 and older","vocational + Abi","5.91","6","140","4","5","7","7","5.73","6.09","6","6"
"2018","16-34 y.","general elemantary","","","","","","","","","","",""
"2018","16-34 y.","higher education","","","","","","","","","","",""
"2018","16-34 y.","higher vocational","","","","","","","","","","",""
"2018","16-34 y.","in school","","","","","","","","","","",""
"2018","16-34 y.","inadequately","","","","","","","","","","",""
"2018","16-34 y.","middle vocational","","","","","","","","","","",""
"2018","16-34 y.","vocational + Abi","","","","","","","","","","",""
"2018","35-65 y.","general elemantary","","","","","","","","","","",""
"2018","35-65 y.","higher education","","","","","","","","","","",""
"2018","35-65 y.","higher vocational","","","","","","","","","","",""
"2018","35-65 y.","in school","","","","","","","","","","",""
"2018","35-65 y.","inadequately","","","","","","","","","","",""
"2018","35-65 y.","middle vocational","","","","","","","","","","",""
"2018","35-65 y.","vocational + Abi","","","","","","","","","","",""
"2018","66 and older","general elemantary","","","","","","","","","","",""
"2018","66 and older","higher education","","","","","","","","","","",""
"2018","66 and older","higher vocational","","","","","","","","","","",""
"2018","66 and older","in school","","","","","","","","","","",""
"2018","66 and older","inadequately","","","","","","","","","","",""
"2018","66 and older","middle vocational","","","","","","","","","","",""
"2018","66 and older","vocational + Abi","","","","","","","","","","",""
"2019","16-34 y.","general elemantary","5.93","6","840","4","5","7","7","5.86","6","6","6"
"2019","16-34 y.","higher education","5.87","6","1007","5","5","6","7","5.81","5.93","6","6"
"2019","16-34 y.","higher vocational","5.7","6","135","5","5","6","7","5.53","5.87","6","6"
"2019","16-34 y.","in school","5.88","6","327","5","5","7","7","5.77","5.99","6","6"
"2019","16-34 y.","inadequately","5.9","6","105","5","5","7","7","5.65","6.15","6","7"
"2019","16-34 y.","middle vocational","5.87","6","2072","5","5","7","7","5.83","5.91","6","6"
"2019","16-34 y.","vocational + Abi","5.93","6","461","5","5","7","7","5.85","6.01","6","6"
"2019","35-65 y.","general elemantary","5.76","6","1017","4","5","7","7","5.69","5.83","6","6"
"2019","35-65 y.","higher education","5.72","6","4544","4","5","6","7","5.69","5.75","6","6"
"2019","35-65 y.","higher vocational","5.7","6","1144","4","5","6","7","5.64","5.76","6","6"
"2019","35-65 y.","in school","","","","","","","","","","",""
"2019","35-65 y.","inadequately","6.27","6.91","248","5","6","7","7","6.13","6.41","6","7"
"2019","35-65 y.","middle vocational","5.82","6","6451","4","5","7","7","5.79","5.85","6","6"
"2019","35-65 y.","vocational + Abi","5.89","6","1539","5","5","7","7","5.84","5.94","6","6"
"2019","66 and older","general elemantary","5.91","6","553","4","5","7","7","5.82","6","6","6"
"2019","66 and older","higher education","5.74","6","1451","4","5","6","7","5.68","5.8","6","6"
"2019","66 and older","higher vocational","5.64","6","388","4","5","6","7","5.53","5.75","6","6"
"2019","66 and older","in school","","","","","","","","","","",""
"2019","66 and older","inadequately","5.93","6","35","4","5","7","7","5.45","6.41","6","7"
"2019","66 and older","middle vocational","5.81","6","2571","4","5","7","7","5.77","5.85","6","6"
"2019","66 and older","vocational + Abi","5.74","6","167","4","5","7","7","5.57","5.91","6","6"
