"year","pgisced97","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2007","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2008","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2008","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2008","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2008","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2008","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2008","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2008","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2008","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2008","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2008","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2008","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2008","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2008","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2008","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2009","general elemantary","Ostdeutschland, neue Bundeslaender","5.68","6","265","4","5","6","7","5.54","5.82","6","6"
"2009","general elemantary","Westdeutschland, alte Bundeslaender","5.77","6","1531","4","5","7","7","5.71","5.83","6","6"
"2009","higher education","Ostdeutschland, neue Bundeslaender","5.75","6","1200","4","5","6","7","5.69","5.81","6","6"
"2009","higher education","Westdeutschland, alte Bundeslaender","5.62","6","2825","4","5","6","7","5.58","5.66","6","6"
"2009","higher vocational","Ostdeutschland, neue Bundeslaender","5.72","6","373","4","5","6","7","5.6","5.84","6","6"
"2009","higher vocational","Westdeutschland, alte Bundeslaender","5.67","6","954","4","5","7","7","5.6","5.74","6","6"
"2009","in school","Ostdeutschland, neue Bundeslaender","5.68","6","54","4","5","6","7","5.42","5.94","6","6"
"2009","in school","Westdeutschland, alte Bundeslaender","5.71","6","257","4","5","7","7","5.58","5.84","6","6"
"2009","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2009","inadequately","Westdeutschland, alte Bundeslaender","5.54","6","151","4","4","7","7","5.33","5.75","6","6"
"2009","middle vocational","Ostdeutschland, neue Bundeslaender","5.69","6","2393","4","5","7","7","5.64","5.74","6","6"
"2009","middle vocational","Westdeutschland, alte Bundeslaender","5.67","6","6653","4","5","7","7","5.64","5.7","6","6"
"2009","vocational + Abi","Ostdeutschland, neue Bundeslaender","5.74","6","153","4","5","6","7","5.58","5.9","6","6"
"2009","vocational + Abi","Westdeutschland, alte Bundeslaender","5.59","6","846","4","5","6","7","5.52","5.66","6","6"
"2010","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2010","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2010","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2010","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2010","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2010","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2010","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2010","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2010","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2010","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2010","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2010","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2010","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2010","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2011","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2011","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2011","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2011","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2011","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2011","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2011","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2011","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2011","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2011","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2011","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2011","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2011","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2011","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2012","general elemantary","Ostdeutschland, neue Bundeslaender","5.85","6","97","4","5","7","7","5.62","6.08","6","6"
"2012","general elemantary","Westdeutschland, alte Bundeslaender","5.77","6","683","4","5","7","7","5.68","5.86","6","6"
"2012","higher education","Ostdeutschland, neue Bundeslaender","5.73","6","272","5","5","6","7","5.62","5.84","6","6"
"2012","higher education","Westdeutschland, alte Bundeslaender","5.7","6","1223","4","5","6","7","5.64","5.76","6","6"
"2012","higher vocational","Ostdeutschland, neue Bundeslaender","5.73","6","69","4","5","7","7","5.48","5.98","6","6"
"2012","higher vocational","Westdeutschland, alte Bundeslaender","5.7","6","296","4","5","6","7","5.58","5.82","6","6"
"2012","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2012","in school","Westdeutschland, alte Bundeslaender","5.77","6","169","4","5","7","7","5.62","5.92","6","6"
"2012","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2012","inadequately","Westdeutschland, alte Bundeslaender","5.76","6","142","4","5","7","7","5.55","5.97","5","6"
"2012","middle vocational","Ostdeutschland, neue Bundeslaender","5.88","6","730","5","5","7","7","5.81","5.95","6","6"
"2012","middle vocational","Westdeutschland, alte Bundeslaender","5.89","6","2517","5","5","7","7","5.85","5.93","6","6"
"2012","vocational + Abi","Ostdeutschland, neue Bundeslaender","5.96","6","110","5","6","7","7","5.78","6.14","6","6"
"2012","vocational + Abi","Westdeutschland, alte Bundeslaender","5.82","6","646","5","5","6","7","5.75","5.89","6","6"
"2013","general elemantary","Ostdeutschland, neue Bundeslaender","6","6","248","4","5","7","7","5.87","6.13","6","6"
"2013","general elemantary","Westdeutschland, alte Bundeslaender","5.78","6","1588","4","5","7","7","5.72","5.84","6","6"
"2013","higher education","Ostdeutschland, neue Bundeslaender","5.77","6","1207","4","5","6","7","5.71","5.83","6","6"
"2013","higher education","Westdeutschland, alte Bundeslaender","5.7","6","3254","4","5","6","7","5.67","5.73","6","6"
"2013","higher vocational","Ostdeutschland, neue Bundeslaender","5.86","6","374","4","5","7","7","5.75","5.97","6","6"
"2013","higher vocational","Westdeutschland, alte Bundeslaender","5.67","6","953","4","5","6","7","5.6","5.74","6","6"
"2013","in school","Ostdeutschland, neue Bundeslaender","5.85","6","33","4","6","6","7","5.39","6.31","6","7"
"2013","in school","Westdeutschland, alte Bundeslaender","5.72","6","226","4","5","6","7","5.59","5.85","6","6"
"2013","inadequately","Ostdeutschland, neue Bundeslaender","6.02","6","31","4","5","7","7","5.55","6.49","6","7"
"2013","inadequately","Westdeutschland, alte Bundeslaender","5.79","6","162","4","5","7","7","5.59","5.99","6","6"
"2013","middle vocational","Ostdeutschland, neue Bundeslaender","5.8","6","2358","4","5","7","7","5.76","5.84","6","6"
"2013","middle vocational","Westdeutschland, alte Bundeslaender","5.79","6","7052","4","5","7","7","5.77","5.81","6","6"
"2013","vocational + Abi","Ostdeutschland, neue Bundeslaender","5.94","6","168","5","6","7","7","5.8","6.08","6","6"
"2013","vocational + Abi","Westdeutschland, alte Bundeslaender","5.82","6","928","5","5","6","7","5.75","5.89","6","6"
"2014","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2014","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2014","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2014","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2014","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2014","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2014","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2014","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2015","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2015","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2015","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2015","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2015","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2015","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2015","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2015","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2016","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2016","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2016","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2016","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2016","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2016","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2016","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2016","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2017","general elemantary","Ostdeutschland, neue Bundeslaender","5.86","6","470","4","5","7","7","5.76","5.96","6","6"
"2017","general elemantary","Westdeutschland, alte Bundeslaender","5.95","6","2818","5","5","7","7","5.91","5.99","6","6"
"2017","higher education","Ostdeutschland, neue Bundeslaender","5.85","6","1521","5","5","7","7","5.8","5.9","6","6"
"2017","higher education","Westdeutschland, alte Bundeslaender","5.77","6","5492","5","5","6","7","5.74","5.8","6","6"
"2017","higher vocational","Ostdeutschland, neue Bundeslaender","5.79","6","399","4","5","6","7","5.69","5.89","6","6"
"2017","higher vocational","Westdeutschland, alte Bundeslaender","5.7","6","1145","4","5","6","7","5.64","5.76","6","6"
"2017","in school","Ostdeutschland, neue Bundeslaender","5.58","6","66","4","5","6","7","5.32","5.84","6","6"
"2017","in school","Westdeutschland, alte Bundeslaender","5.79","6","346","5","5","6","7","5.69","5.89","6","6"
"2017","inadequately","Ostdeutschland, neue Bundeslaender","5.93","6","234","5","5","7","7","5.79","6.07","7","7"
"2017","inadequately","Westdeutschland, alte Bundeslaender","6.09","6","1134","4","6","7","7","6.03","6.15","7","7"
"2017","middle vocational","Ostdeutschland, neue Bundeslaender","5.87","6","2940","4","5","7","7","5.83","5.91","6","6"
"2017","middle vocational","Westdeutschland, alte Bundeslaender","5.84","6","9615","4","5","7","7","5.82","5.86","6","6"
"2017","vocational + Abi","Ostdeutschland, neue Bundeslaender","5.99","6","340","5","6","7","7","5.89","6.09","6","6"
"2017","vocational + Abi","Westdeutschland, alte Bundeslaender","5.84","6","1948","5","5","7","7","5.8","5.88","6","6"
"2018","general elemantary","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2018","general elemantary","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2018","higher education","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2018","higher education","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2018","higher vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2018","higher vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2018","in school","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2018","in school","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2018","inadequately","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2018","inadequately","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2018","middle vocational","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2018","middle vocational","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2018","vocational + Abi","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2018","vocational + Abi","Westdeutschland, alte Bundeslaender","","","","","","","","","","",""
"2019","general elemantary","Ostdeutschland, neue Bundeslaender","5.84","6","372","4","5","7","7","5.72","5.96","6","6"
"2019","general elemantary","Westdeutschland, alte Bundeslaender","5.86","6","2034","4","5","7","7","5.81","5.91","6","6"
"2019","higher education","Ostdeutschland, neue Bundeslaender","5.73","6","1586","4","5","6","7","5.68","5.78","6","6"
"2019","higher education","Westdeutschland, alte Bundeslaender","5.77","6","5383","5","5","6","7","5.74","5.8","6","6"
"2019","higher vocational","Ostdeutschland, neue Bundeslaender","5.72","6","441","4","5","6","7","5.62","5.82","6","6"
"2019","higher vocational","Westdeutschland, alte Bundeslaender","5.68","6","1224","4","5","6","7","5.62","5.74","6","6"
"2019","in school","Ostdeutschland, neue Bundeslaender","5.86","6","53","5","5","7","7","5.63","6.09","6","6"
"2019","in school","Westdeutschland, alte Bundeslaender","5.88","6","274","5","5","7","7","5.75","6.01","6","6"
"2019","inadequately","Ostdeutschland, neue Bundeslaender","5.87","6","47","5","5","7","7","5.49","6.25","6","7"
"2019","inadequately","Westdeutschland, alte Bundeslaender","6.18","6","339","5","6","7","7","6.06","6.3","6","7"
"2019","middle vocational","Ostdeutschland, neue Bundeslaender","5.89","6","2606","4","5","7","7","5.85","5.93","6","6"
"2019","middle vocational","Westdeutschland, alte Bundeslaender","5.81","6","8458","4","5","7","7","5.79","5.83","6","6"
"2019","vocational + Abi","Ostdeutschland, neue Bundeslaender","5.87","6","321","5","5","7","7","5.76","5.98","6","6"
"2019","vocational + Abi","Westdeutschland, alte Bundeslaender","5.89","6","1838","5","5","7","7","5.84","5.94","6","6"
