"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1985","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1985","no migration background","(0) in school","6.12","6","39","2","5","7","10","5.38","6.86","5","7"
"1985","no migration background","(1a) inadequately completed","6.81","6.77","34","4","5","8","10","6.08","7.54","5","8"
"1985","no migration background","(1b) general elementary school","7.31","8","1283","5","6","9","10","7.19","7.43","8","8"
"1985","no migration background","(1c) basic vocational qualification","6.94","7","1722","4","5","9","10","6.84","7.04","7","7"
"1985","no migration background","(2a) intermediate vocational","6.93","7","773","4","5","9","10","6.77","7.09","7","7"
"1985","no migration background","(2b) intermediate general qualification","6.98","7","185","5","5","9","10","6.65","7.31","7","8"
"1985","no migration background","(2c_gen) general maturity certificate","6.49","6","102","4","5","8","10","6.02","6.96","5","7"
"1985","no migration background","(2c_voc) vocational maturity certificate","6.16","6","150","3","5","8","10","5.74","6.58","5","7"
"1985","no migration background","(3a) lower tertiary education","6.41","7","98","3","5","8","10","5.92","6.9","5","8"
"1985","no migration background","(3b) higher tertiary education","6.37","7","195","3","5","8","10","6.05","6.69","6","7"
"1986","direct migration background","(0) in school","","","","","","","","","","",""
"1986","direct migration background","(1a) inadequately completed","6.7","7","548","4","5","8","10","6.51","6.89","7","7"
"1986","direct migration background","(1b) general elementary school","7.14","8","522","4","6","9","10","6.95","7.33","7","8"
"1986","direct migration background","(1c) basic vocational qualification","7.12","7","320","4","5","9","10","6.89","7.35","7","8"
"1986","direct migration background","(2a) intermediate vocational","6.98","7","64","4","5","9","10","6.38","7.58","7","8"
"1986","direct migration background","(2b) intermediate general qualification","6.29","7","38","3","5","8","8","5.57","7.01","5","8"
"1986","direct migration background","(2c_gen) general maturity certificate","6.04","5","67","3","5","8","9","5.43","6.65","5","7"
"1986","direct migration background","(2c_voc) vocational maturity certificate","6.3","6","63","4","5","8","9","5.7","6.9","5","7"
"1986","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1986","direct migration background","(3b) higher tertiary education","5.98","6","50","3","5","8","8","5.39","6.57","5","8"
"1986","indirect migration background","(0) in school","","","","","","","","","","",""
"1986","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1986","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1986","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1986","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1986","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1986","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1986","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1986","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1986","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1986","no migration background","(0) in school","5.77","5.44","32","2","4","8","10","4.82","6.72","5","8"
"1986","no migration background","(1a) inadequately completed","6.48","7","41","4","5","8","10","5.82","7.14","5","8"
"1986","no migration background","(1b) general elementary school","7.3","8","1190","5","6","9","10","7.18","7.42","7","8"
"1986","no migration background","(1c) basic vocational qualification","6.87","7","1708","4","5","8","10","6.77","6.97","7","7"
"1986","no migration background","(2a) intermediate vocational","6.79","7","759","4","5","8","10","6.64","6.94","7","7"
"1986","no migration background","(2b) intermediate general qualification","6.66","7","205","4","5","8","10","6.35","6.97","6","7"
"1986","no migration background","(2c_gen) general maturity certificate","6.2","6","122","4","5","8","9","5.82","6.58","5","7"
"1986","no migration background","(2c_voc) vocational maturity certificate","6.53","7","167","4","5","8","10","6.17","6.89","6","7"
"1986","no migration background","(3a) lower tertiary education","6.37","6","96","4","5","8","9","5.92","6.82","6","7"
"1986","no migration background","(3b) higher tertiary education","6.54","7","212","3","5","8","10","6.22","6.86","6","7"
"1987","direct migration background","(0) in school","","","","","","","","","","",""
"1987","direct migration background","(1a) inadequately completed","6.84","7","513","4","5","8","10","6.66","7.02","7","7"
"1987","direct migration background","(1b) general elementary school","7.13","8","539","5","6","9","10","6.94","7.32","7","7"
"1987","direct migration background","(1c) basic vocational qualification","6.91","7","324","4","5","8","9","6.68","7.14","7","7"
"1987","direct migration background","(2a) intermediate vocational","7.15","7.63","63","5","6","9","10","6.62","7.68","6","8"
"1987","direct migration background","(2b) intermediate general qualification","6.97","7","33","4","6","8","9","6.26","7.68","5","8"
"1987","direct migration background","(2c_gen) general maturity certificate","6.42","7","71","4","5","8","9","6.01","6.83","6","7"
"1987","direct migration background","(2c_voc) vocational maturity certificate","6.7","7","66","5","5","8","10","6.17","7.23","6","7"
"1987","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1987","direct migration background","(3b) higher tertiary education","6.98","7","36","4","6","8","10","6.16","7.8","5","8"
"1987","indirect migration background","(0) in school","","","","","","","","","","",""
"1987","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1987","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1987","indirect migration background","(1c) basic vocational qualification","7.04","7.51","33","4","5","8","10","6.32","7.76","6","8"
"1987","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1987","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1987","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1987","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1987","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1987","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1987","no migration background","(0) in school","6.12","6","55","3","5","8","9","5.53","6.71","5","7"
"1987","no migration background","(1a) inadequately completed","7.17","7.47","32","5","5","9","10","6.47","7.87","5","8"
"1987","no migration background","(1b) general elementary school","7.29","8","1148","5","6","9","10","7.17","7.41","7","8"
"1987","no migration background","(1c) basic vocational qualification","6.94","7","1719","4","5","8","10","6.84","7.04","7","7"
"1987","no migration background","(2a) intermediate vocational","6.94","7","769","5","5","8","10","6.8","7.08","7","7"
"1987","no migration background","(2b) intermediate general qualification","7.04","7","191","5","5","9","10","6.74","7.34","7","8"
"1987","no migration background","(2c_gen) general maturity certificate","6.36","7","98","4","5","8","9","6","6.72","5","7"
"1987","no migration background","(2c_voc) vocational maturity certificate","6.7","7","169","4","5","9","10","6.36","7.04","6","7"
"1987","no migration background","(3a) lower tertiary education","6.63","7","107","4","5","8","10","6.21","7.05","6","7"
"1987","no migration background","(3b) higher tertiary education","6.45","7","214","3","5","8","10","6.13","6.77","6","7"
"1988","direct migration background","(0) in school","","","","","","","","","","",""
"1988","direct migration background","(1a) inadequately completed","6.83","7","482","4","5","8","10","6.64","7.02","7","7"
"1988","direct migration background","(1b) general elementary school","6.83","7","523","4","5","8","10","6.64","7.02","7","7"
"1988","direct migration background","(1c) basic vocational qualification","6.83","7","330","5","5","8","9","6.61","7.05","7","7"
"1988","direct migration background","(2a) intermediate vocational","6.86","6.89","65","4","5","8","10","6.34","7.38","6","8"
"1988","direct migration background","(2b) intermediate general qualification","6.84","7.69","33","4","5","8","9","6.01","7.67","6","8"
"1988","direct migration background","(2c_gen) general maturity certificate","6.38","7","61","3","5","8","8","5.83","6.93","6","7"
"1988","direct migration background","(2c_voc) vocational maturity certificate","6.63","6","68","4","5","8","10","6.17","7.09","6","8"
"1988","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1988","direct migration background","(3b) higher tertiary education","6.74","8","30","3","4","9","9","5.93","7.55","6","8"
"1988","indirect migration background","(0) in school","","","","","","","","","","",""
"1988","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1988","indirect migration background","(1b) general elementary school","6.11","5.64","33","4","5","7","9","5.45","6.77","6","7"
"1988","indirect migration background","(1c) basic vocational qualification","6.28","6","35","5","5","7","8","5.6","6.96","5","7"
"1988","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1988","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1988","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1988","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1988","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1988","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1988","no migration background","(0) in school","6.11","5.59","30","3","4","8","10","5.2","7.02","4","7"
"1988","no migration background","(1a) inadequately completed","5.97","6","31","3","5","8","8","5.21","6.73","5","7"
"1988","no migration background","(1b) general elementary school","7.14","7","1072","5","6","9","10","7.02","7.26","7","8"
"1988","no migration background","(1c) basic vocational qualification","6.79","7","1637","4","5","8","10","6.69","6.89","7","7"
"1988","no migration background","(2a) intermediate vocational","6.65","7","758","4","5","8","10","6.5","6.8","7","7"
"1988","no migration background","(2b) intermediate general qualification","7.04","7","187","4","5","9","10","6.75","7.33","7","8"
"1988","no migration background","(2c_gen) general maturity certificate","5.96","6","96","2","5","8","9","5.48","6.44","6","7"
"1988","no migration background","(2c_voc) vocational maturity certificate","6.62","7","163","3","5","8","10","6.28","6.96","6","7"
"1988","no migration background","(3a) lower tertiary education","6.43","7","96","3","5","8","10","5.93","6.93","6","7"
"1988","no migration background","(3b) higher tertiary education","6.35","6","202","4","5","8","10","6.04","6.66","6","7"
"1989","direct migration background","(0) in school","","","","","","","","","","",""
"1989","direct migration background","(1a) inadequately completed","6.76","7","454","4","5","8","10","6.57","6.95","7","7"
"1989","direct migration background","(1b) general elementary school","6.81","7","523","4","5","8","10","6.63","6.99","7","7"
"1989","direct migration background","(1c) basic vocational qualification","6.48","7","318","4","5","8","10","6.23","6.73","6","7"
"1989","direct migration background","(2a) intermediate vocational","6.8","7","67","5","5","8","10","6.34","7.26","6","8"
"1989","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1989","direct migration background","(2c_gen) general maturity certificate","5.95","5.89","64","3","5","7","10","5.37","6.53","5","7"
"1989","direct migration background","(2c_voc) vocational maturity certificate","7.24","8","65","4","6","10","10","6.66","7.82","6","8"
"1989","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1989","direct migration background","(3b) higher tertiary education","6.07","5.15","36","3","5","8","9","5.3","6.84","5","7"
"1989","indirect migration background","(0) in school","","","","","","","","","","",""
"1989","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1989","indirect migration background","(1b) general elementary school","6.52","6","38","5","5","8","9","5.92","7.12","6","7"
"1989","indirect migration background","(1c) basic vocational qualification","5.93","5.44","32","4","5","8","9","5.19","6.67","5","7"
"1989","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1989","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1989","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1989","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1989","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1989","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1989","no migration background","(0) in school","6.47","5","35","4","5","9","10","5.7","7.24","5","8"
"1989","no migration background","(1a) inadequately completed","6.67","6.46","33","4","5","8","10","5.88","7.46","5","8"
"1989","no migration background","(1b) general elementary school","7.03","7","1011","5","5","8","10","6.9","7.16","7","8"
"1989","no migration background","(1c) basic vocational qualification","6.69","7","1657","4","5","8","10","6.59","6.79","7","7"
"1989","no migration background","(2a) intermediate vocational","6.78","7","760","4","5","8","10","6.63","6.93","7","7"
"1989","no migration background","(2b) intermediate general qualification","6.76","7","186","4","5","8","10","6.46","7.06","6","7"
"1989","no migration background","(2c_gen) general maturity certificate","5.94","6","95","3","5","8","8","5.53","6.35","6","7"
"1989","no migration background","(2c_voc) vocational maturity certificate","6.51","7","164","3","5","8","10","6.15","6.87","6","7"
"1989","no migration background","(3a) lower tertiary education","6.29","7","106","3","5","8","9","5.82","6.76","6","7"
"1989","no migration background","(3b) higher tertiary education","6.28","7","205","3","5","8","9","5.99","6.57","6","7"
"1990","direct migration background","(0) in school","","","","","","","","","","",""
"1990","direct migration background","(1a) inadequately completed","6.71","7","455","4","5","8","10","6.52","6.9","6","7"
"1990","direct migration background","(1b) general elementary school","6.77","7","570","4","5","8","10","6.59","6.95","7","7"
"1990","direct migration background","(1c) basic vocational qualification","6.58","7","337","4","5","8","9","6.35","6.81","7","7"
"1990","direct migration background","(2a) intermediate vocational","6.97","7","72","5","6","8","10","6.53","7.41","6","7"
"1990","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1990","direct migration background","(2c_gen) general maturity certificate","6.18","5.14","63","4","5","7","9","5.64","6.72","5","7"
"1990","direct migration background","(2c_voc) vocational maturity certificate","6.83","7.56","67","4","5","8","10","6.19","7.47","5","8"
"1990","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1990","direct migration background","(3b) higher tertiary education","6.38","6","34","5","5","8","8","5.74","7.02","5","8"
"1990","indirect migration background","(0) in school","","","","","","","","","","",""
"1990","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1990","indirect migration background","(1b) general elementary school","6.31","5.95","54","5","5","8","9","5.73","6.89","6","8"
"1990","indirect migration background","(1c) basic vocational qualification","6.99","7.05","41","5","5","8","9","6.41","7.57","6","8"
"1990","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1990","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1990","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1990","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1990","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1990","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1990","no migration background","(0) in school","","","","","","","","","","",""
"1990","no migration background","(1a) inadequately completed","6.84","7","34","5","6","9","9","6.12","7.56","6","8"
"1990","no migration background","(1b) general elementary school","6.84","7","1014","4","5","8","10","6.7","6.98","7","7"
"1990","no migration background","(1c) basic vocational qualification","6.72","7","1757","4","5","8","10","6.62","6.82","7","7"
"1990","no migration background","(2a) intermediate vocational","6.69","7","813","4","5","8","9","6.55","6.83","7","7"
"1990","no migration background","(2b) intermediate general qualification","6.87","7","190","4","5","8","10","6.56","7.18","7","8"
"1990","no migration background","(2c_gen) general maturity certificate","6.02","6","107","3","5","8","9","5.63","6.41","5","7"
"1990","no migration background","(2c_voc) vocational maturity certificate","6.37","7","181","3","5","8","10","6.03","6.71","6","7"
"1990","no migration background","(3a) lower tertiary education","6.36","7","118","3","5","8","9","5.95","6.77","6","7"
"1990","no migration background","(3b) higher tertiary education","6.55","7","207","4","5","8","10","6.25","6.85","6","7"
"1991","direct migration background","(0) in school","","","","","","","","","","",""
"1991","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"1991","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"1991","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1991","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1991","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1991","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1991","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1991","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1991","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1991","indirect migration background","(0) in school","","","","","","","","","","",""
"1991","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1991","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1991","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1991","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1991","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1991","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1991","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1991","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1991","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1991","no migration background","(0) in school","","","","","","","","","","",""
"1991","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"1991","no migration background","(1b) general elementary school","","","","","","","","","","",""
"1991","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1991","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1991","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1991","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1991","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1991","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1991","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1992","direct migration background","(0) in school","","","","","","","","","","",""
"1992","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"1992","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"1992","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1992","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1992","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1992","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1992","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1992","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1992","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1992","indirect migration background","(0) in school","","","","","","","","","","",""
"1992","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1992","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"1992","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1992","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1992","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1992","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1992","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1992","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1992","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1992","no migration background","(0) in school","","","","","","","","","","",""
"1992","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"1992","no migration background","(1b) general elementary school","","","","","","","","","","",""
"1992","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"1992","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1992","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1992","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1992","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1992","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1992","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1993","direct migration background","(0) in school","","","","","","","","","","",""
"1993","direct migration background","(1a) inadequately completed","6.72","7","432","4","5","8","10","6.53","6.91","6","7"
"1993","direct migration background","(1b) general elementary school","6.5","6","526","4","5","8","10","6.32","6.68","6","7"
"1993","direct migration background","(1c) basic vocational qualification","6.41","7","408","4","5","8","9","6.19","6.63","6","7"
"1993","direct migration background","(2a) intermediate vocational","6.55","6.37","78","4","5","8","9","6.08","7.02","6","8"
"1993","direct migration background","(2b) intermediate general qualification","6.25","5","30","4","5","9","10","5.25","7.25","5","8"
"1993","direct migration background","(2c_gen) general maturity certificate","6.95","7","70","3","6","8","10","6.39","7.51","6","7"
"1993","direct migration background","(2c_voc) vocational maturity certificate","6.73","6","79","5","5","8","10","6.18","7.28","6","8"
"1993","direct migration background","(3a) lower tertiary education","6.31","5.94","32","3","5","8","9","5.49","7.13","5","8"
"1993","direct migration background","(3b) higher tertiary education","6.06","6","48","3","5","8","8","5.43","6.69","5","7"
"1993","indirect migration background","(0) in school","","","","","","","","","","",""
"1993","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1993","indirect migration background","(1b) general elementary school","6.41","6.92","77","4","5","8","9","5.9","6.92","6","8"
"1993","indirect migration background","(1c) basic vocational qualification","7.4","8","53","3","6","10","10","6.76","8.04","6","8"
"1993","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"1993","indirect migration background","(2b) intermediate general qualification","5.82","5.27","43","3","4","8","9","5.1","6.54","5","7"
"1993","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1993","no migration background","(0) in school","","","","","","","","","","",""
"1993","no migration background","(1a) inadequately completed","6.16","6","71","3","5","8","10","5.57","6.75","5","7"
"1993","no migration background","(1b) general elementary school","6.63","7","1070","4","5","8","10","6.5","6.76","7","7"
"1993","no migration background","(1c) basic vocational qualification","6.5","7","2340","4","5","8","9","6.42","6.58","7","7"
"1993","no migration background","(2a) intermediate vocational","6.49","7","1582","4","5","8","9","6.39","6.59","7","7"
"1993","no migration background","(2b) intermediate general qualification","6.57","7","258","4","5","8","9","6.31","6.83","6","7"
"1993","no migration background","(2c_gen) general maturity certificate","6.2","6","126","3","5","8","9","5.85","6.55","6","7"
"1993","no migration background","(2c_voc) vocational maturity certificate","6.37","7","220","3","5","8","9","6.06","6.68","7","7"
"1993","no migration background","(3a) lower tertiary education","6.28","6","449","3","5","8","9","6.08","6.48","6","7"
"1993","no migration background","(3b) higher tertiary education","6.12","6","339","3","5","8","9","5.89","6.35","6","7"
"1994","direct migration background","(0) in school","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","6.88","7","396","5","5","8","10","6.68","7.08","6","7"
"1994","direct migration background","(1b) general elementary school","6.49","7","478","4","5","8","9","6.3","6.68","6","7"
"1994","direct migration background","(1c) basic vocational qualification","6.22","6","383","3","5","8","10","5.99","6.45","6","7"
"1994","direct migration background","(2a) intermediate vocational","6.52","7","83","4","5","8","9","6.07","6.97","6","7"
"1994","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"1994","direct migration background","(2c_gen) general maturity certificate","6.43","6","63","3","5","9","9","5.86","7","5","7"
"1994","direct migration background","(2c_voc) vocational maturity certificate","6.14","5.99","71","5","5","7","9","5.73","6.55","6","7"
"1994","direct migration background","(3a) lower tertiary education","6.62","7","34","4","5","8","8","5.91","7.33","5","7"
"1994","direct migration background","(3b) higher tertiary education","5.94","6","48","2","5","8","8","5.31","6.57","5","8"
"1994","indirect migration background","(0) in school","","","","","","","","","","",""
"1994","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"1994","indirect migration background","(1b) general elementary school","6.07","6","70","3","5","8","9","5.56","6.58","5","8"
"1994","indirect migration background","(1c) basic vocational qualification","6.4","6.28","57","3","4","8","10","5.84","6.96","5","8"
"1994","indirect migration background","(2a) intermediate vocational","5.25","5.27","34","3","3","8","9","4.36","6.14","4","8"
"1994","indirect migration background","(2b) intermediate general qualification","5.55","5","41","3","5","7","8","4.92","6.18","5","7"
"1994","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1994","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1994","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"1994","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"1994","no migration background","(0) in school","7.11","7.4","44","3","6","9","10","6.4","7.82","6","8"
"1994","no migration background","(1a) inadequately completed","5.86","5.16","55","4","5","7","8","5.34","6.38","5","7"
