"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1985","Other degree","indirect migration background","","","","","","","","","","",""
"1985","Other degree","no migration background","","","","","","","","","","",""
"1985","secondary school degree","direct migration background","6.64","7","96","3","5","8","10","6.15","7.13","6","8"
"1985","secondary school degree","indirect migration background","","","","","","","","","","",""
"1985","secondary school degree","no migration background","6.93","7","988","4","5","9","10","6.79","7.07","7","7"
"1986","college entrance qualification","direct migration background","6.04","5.81","69","4","5","8","8","5.53","6.55","5","7"
"1986","college entrance qualification","indirect migration background","","","","","","","","","","",""
"1986","college entrance qualification","no migration background","6.42","7","562","3","5","8","10","6.23","6.61","6","7"
"1986","lower secondary degree","direct migration background","7.21","8","316","4","6","9","10","6.97","7.45","7","8"
"1986","lower secondary degree","indirect migration background","6.66","6","49","4","5","9","10","6.01","7.31","5","7"
"1986","lower secondary degree","no migration background","7.05","7","2890","4","5","9","10","6.97","7.13","7","7"
"1986","no degree/no degree yet","direct migration background","6.66","7","555","4","5","8","10","6.47","6.85","7","7"
"1986","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"1986","no degree/no degree yet","no migration background","6.21","6","73","3","5","8","10","5.66","6.76","5","7"
"1986","Other degree","direct migration background","6.83","7","645","4","5","8","10","6.66","7","7","8"
"1986","Other degree","indirect migration background","","","","","","","","","","",""
"1986","Other degree","no migration background","","","","","","","","","","",""
"1986","secondary school degree","direct migration background","6.75","7","105","3","5","9","10","6.29","7.21","7","8"
"1986","secondary school degree","indirect migration background","","","","","","","","","","",""
"1986","secondary school degree","no migration background","6.76","7","990","4","5","8","10","6.63","6.89","7","7"
"1987","college entrance qualification","direct migration background","6.24","7","69","3","5","8","9","5.71","6.77","5","7"
"1987","college entrance qualification","indirect migration background","","","","","","","","","","",""
"1987","college entrance qualification","no migration background","6.52","7","551","4","5","8","10","6.33","6.71","6","7"
"1987","lower secondary degree","direct migration background","7.16","8","341","5","6","9","10","6.93","7.39","7","8"
"1987","lower secondary degree","indirect migration background","6.82","7","57","4","5","8","10","6.24","7.4","6","8"
"1987","lower secondary degree","no migration background","7.08","7","2856","4","5","9","10","7","7.16","7","8"
"1987","no degree/no degree yet","direct migration background","6.88","7","529","4","5","8","10","6.7","7.06","7","7"
"1987","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"1987","no degree/no degree yet","no migration background","6.63","7","87","4","5","8","10","6.18","7.08","6","7"
"1987","Other degree","direct migration background","6.71","7","633","4","5","8","10","6.54","6.88","7","7"
"1987","Other degree","indirect migration background","","","","","","","","","","",""
"1987","Other degree","no migration background","","","","","","","","","","",""
"1987","secondary school degree","direct migration background","7.08","7","100","5","6","9","10","6.67","7.49","6","8"
"1987","secondary school degree","indirect migration background","","","","","","","","","","",""
"1987","secondary school degree","no migration background","6.96","7","991","5","5","8","10","6.83","7.09","7","7"
"1988","college entrance qualification","direct migration background","6.17","6","64","3","5","8","9","5.68","6.66","5","7"
"1988","college entrance qualification","indirect migration background","","","","","","","","","","",""
"1988","college entrance qualification","no migration background","6.37","7","523","3","5","8","10","6.18","6.56","6","7"
"1988","lower secondary degree","direct migration background","6.93","7","334","5","5","8","10","6.71","7.15","7","8"
"1988","lower secondary degree","indirect migration background","6.35","6","64","5","5","7","9","5.87","6.83","6","7"
"1988","lower secondary degree","no migration background","6.93","7","2693","4","5","8","10","6.85","7.01","7","7"
"1988","no degree/no degree yet","direct migration background","6.88","7","488","4","5","8","10","6.69","7.07","7","7"
"1988","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"1988","no degree/no degree yet","no migration background","6.03","6","61","3","5","8","8","5.46","6.6","5","7"
"1988","Other degree","direct migration background","6.7","7","624","3","5","8","10","6.53","6.87","7","7"
"1988","Other degree","indirect migration background","","","","","","","","","","",""
"1988","Other degree","no migration background","","","","","","","","","","",""
"1988","secondary school degree","direct migration background","6.85","7","99","4","5","8","10","6.42","7.28","6","8"
"1988","secondary school degree","indirect migration background","","","","","","","","","","",""
"1988","secondary school degree","no migration background","6.72","7","973","4","5","8","10","6.58","6.86","7","7"
"1989","college entrance qualification","direct migration background","6.21","6","81","3","5","8","10","5.73","6.69","5","7"
"1989","college entrance qualification","indirect migration background","","","","","","","","","","",""
"1989","college entrance qualification","no migration background","6.27","7","535","3","5","8","9","6.08","6.46","6","7"
"1989","lower secondary degree","direct migration background","6.65","7","338","4","5","8","10","6.41","6.89","6","7"
"1989","lower secondary degree","indirect migration background","6.18","6","66","4","5","8","9","5.71","6.65","5","7"
"1989","lower secondary degree","no migration background","6.82","7","2658","4","5","8","10","6.74","6.9","7","7"
"1989","no degree/no degree yet","direct migration background","6.85","7","462","4","5","8","10","6.66","7.04","7","7"
"1989","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"1989","no degree/no degree yet","no migration background","6.57","6","68","4","5","8","10","6.03","7.11","5","7"
"1989","Other degree","direct migration background","6.73","7","600","4","5","8","10","6.56","6.9","7","7"
"1989","Other degree","indirect migration background","","","","","","","","","","",""
"1989","Other degree","no migration background","","","","","","","","","","",""
"1989","secondary school degree","direct migration background","6.62","7","94","4","5","8","9","6.21","7.03","6","7"
"1989","secondary school degree","indirect migration background","","","","","","","","","","",""
"1989","secondary school degree","no migration background","6.77","7","973","4","5","8","10","6.64","6.9","7","7"
"1990","college entrance qualification","direct migration background","6.12","6","84","4","5","8","9","5.65","6.59","5","6"
"1990","college entrance qualification","indirect migration background","","","","","","","","","","",""
"1990","college entrance qualification","no migration background","6.35","7","572","3","5","8","9","6.17","6.53","6","7"
"1990","lower secondary degree","direct migration background","6.65","7","378","4","5","8","10","6.42","6.88","7","7"
"1990","lower secondary degree","indirect migration background","6.65","6","90","5","5","8","9","6.23","7.07","6","8"
"1990","lower secondary degree","no migration background","6.77","7","2757","4","5","8","10","6.69","6.85","7","7"
"1990","no degree/no degree yet","direct migration background","6.7","7","466","4","5","8","10","6.51","6.89","7","7"
"1990","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"1990","no degree/no degree yet","no migration background","6.7","7","54","4","5","9","9","6.09","7.31","6","7"
"1990","Other degree","direct migration background","6.77","7","627","4","5","8","10","6.6","6.94","7","7"
"1990","Other degree","indirect migration background","","","","","","","","","","",""
"1990","Other degree","no migration background","","","","","","","","","","",""
"1990","secondary school degree","direct migration background","6.67","7","100","4","5","8","9","6.28","7.06","6","7"
"1990","secondary school degree","indirect migration background","7.08","7.13","30","5","6","8","9","6.29","7.87","6","8"
"1990","secondary school degree","no migration background","6.71","7","1035","4","5","8","10","6.59","6.83","7","7"
"1991","college entrance qualification","direct migration background","","","","","","","","","","",""
"1991","college entrance qualification","indirect migration background","","","","","","","","","","",""
"1991","college entrance qualification","no migration background","","","","","","","","","","",""
"1991","lower secondary degree","direct migration background","","","","","","","","","","",""
"1991","lower secondary degree","indirect migration background","","","","","","","","","","",""
"1991","lower secondary degree","no migration background","","","","","","","","","","",""
"1991","no degree/no degree yet","direct migration background","","","","","","","","","","",""
"1991","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"1991","no degree/no degree yet","no migration background","","","","","","","","","","",""
"1991","Other degree","direct migration background","","","","","","","","","","",""
"1991","Other degree","indirect migration background","","","","","","","","","","",""
"1991","Other degree","no migration background","","","","","","","","","","",""
"1991","secondary school degree","direct migration background","","","","","","","","","","",""
"1991","secondary school degree","indirect migration background","","","","","","","","","","",""
"1991","secondary school degree","no migration background","","","","","","","","","","",""
"1992","college entrance qualification","direct migration background","","","","","","","","","","",""
"1992","college entrance qualification","indirect migration background","","","","","","","","","","",""
"1992","college entrance qualification","no migration background","","","","","","","","","","",""
"1992","lower secondary degree","direct migration background","","","","","","","","","","",""
"1992","lower secondary degree","indirect migration background","","","","","","","","","","",""
"1992","lower secondary degree","no migration background","","","","","","","","","","",""
"1992","no degree/no degree yet","direct migration background","","","","","","","","","","",""
"1992","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"1992","no degree/no degree yet","no migration background","","","","","","","","","","",""
"1992","Other degree","direct migration background","","","","","","","","","","",""
"1992","Other degree","indirect migration background","","","","","","","","","","",""
"1992","Other degree","no migration background","","","","","","","","","","",""
"1992","secondary school degree","direct migration background","","","","","","","","","","",""
"1992","secondary school degree","indirect migration background","","","","","","","","","","",""
"1992","secondary school degree","no migration background","","","","","","","","","","",""
"1993","college entrance qualification","direct migration background","6.48","6","99","4","5","8","9","6.03","6.93","5","7"
"1993","college entrance qualification","indirect migration background","6.2","5.09","31","4","5","8","10","5.35","7.05","6","8"
"1993","college entrance qualification","no migration background","6.22","7","807","3","5","8","9","6.07","6.37","6","7"
"1993","lower secondary degree","direct migration background","6.48","7","436","4","5","8","10","6.27","6.69","6","7"
"1993","lower secondary degree","indirect migration background","6.85","7","127","4","5","8","10","6.45","7.25","6","8"
"1993","lower secondary degree","no migration background","6.55","7","3443","4","5","8","9","6.48","6.62","7","7"
"1993","no degree/no degree yet","direct migration background","6.78","7","434","4","6","8","10","6.59","6.97","6","7"
"1993","no degree/no degree yet","indirect migration background","6.01","5","37","3","5","8","10","5.18","6.84","5","7"
"1993","no degree/no degree yet","no migration background","6.07","6","84","3","5","8","9","5.54","6.6","5","7"
"1993","Other degree","direct migration background","6.47","7","613","4","5","8","9","6.3","6.64","6","7"
"1993","Other degree","indirect migration background","","","","","","","","","","",""
"1993","Other degree","no migration background","6.37","6","43","3","5","8","10","5.69","7.05","5","7"
"1993","secondary school degree","direct migration background","6.4","6","121","4","5","8","9","5.99","6.81","6","8"
"1993","secondary school degree","indirect migration background","6.35","6.93","70","3","5","8","10","5.8","6.9","5","7"
"1993","secondary school degree","no migration background","6.48","7","2087","4","5","8","9","6.39","6.57","7","7"
"1994","college entrance qualification","direct migration background","6.3","6","103","4","5","8","9","5.92","6.68","6","7"
"1994","college entrance qualification","indirect migration background","7.05","8","33","4","5","9","10","6.26","7.84","5","8"
"1994","college entrance qualification","no migration background","6.24","6","899","3","5","8","9","6.1","6.38","6","7"
"1994","lower secondary degree","direct migration background","6.39","6","406","4","5","8","9","6.18","6.6","6","7"
"1994","lower secondary degree","indirect migration background","6.25","6","125","3","5","8","10","5.87","6.63","5","8"
"1994","lower secondary degree","no migration background","6.52","7","3384","4","5","8","9","6.45","6.59","7","7"
"1994","no degree/no degree yet","direct migration background","6.98","7","400","5","5","8","10","6.78","7.18","6","7"
"1994","no degree/no degree yet","indirect migration background","5.69","5","38","3","5","7","9","4.84","6.54","5","8"
"1994","no degree/no degree yet","no migration background","6.39","6","96","4","5","8","9","5.95","6.83","6","7"
"1994","Other degree","direct migration background","6.22","6","553","3","5","8","9","6.04","6.4","6","7"
"1994","Other degree","indirect migration background","","","","","","","","","","",""
"1994","Other degree","no migration background","6.79","7","45","2","5","10","10","6.01","7.57","6","8"
"1994","secondary school degree","direct migration background","6.4","6.53","119","4","5","8","9","6","6.8","6","7"
"1994","secondary school degree","indirect migration background","5.36","5","74","3","3","7","8","4.84","5.88","5","7"
"1994","secondary school degree","no migration background","6.55","7","2135","4","5","8","9","6.46","6.64","7","7"
"1995","college entrance qualification","direct migration background","6.55","6.04","143","4","5","8","10","6.18","6.92","6","8"
"1995","college entrance qualification","indirect migration background","6.59","7","38","4","5","8","9","6.03","7.15","7","8"
"1995","college entrance qualification","no migration background","6.28","6","941","3","5","8","9","6.15","6.41","6","7"
"1995","lower secondary degree","direct migration background","6.61","7","443","3","5","8","10","6.4","6.82","7","7"
"1995","lower secondary degree","indirect migration background","6.7","7","120","4","5","8","10","6.33","7.07","7","8"
"1995","lower secondary degree","no migration background","6.56","7","3370","4","5","8","9","6.49","6.63","7","7"
"1995","no degree/no degree yet","direct migration background","6.69","7","399","4","5","8","10","6.5","6.88","6","7"
"1995","no degree/no degree yet","indirect migration background","5.35","5","34","3","4","6","8","4.49","6.21","4","7"
"1995","no degree/no degree yet","no migration background","5.86","6","93","3","5","7","8","5.39","6.33","5","7"
"1995","Other degree","direct migration background","6.75","7","779","3","5","9","10","6.59","6.91","7","7"
"1995","Other degree","indirect migration background","","","","","","","","","","",""
"1995","Other degree","no migration background","6.58","7","47","2","5","9","10","5.88","7.28","6","8"
"1995","secondary school degree","direct migration background","6.74","7","143","4","5","8","10","6.38","7.1","6","7"
"1995","secondary school degree","indirect migration background","6.37","6","70","5","5","8","10","5.83","6.91","6","7"
"1995","secondary school degree","no migration background","6.35","6","2248","4","5","8","9","6.27","6.43","6","7"
"1996","college entrance qualification","direct migration background","6.4","6","126","3","5","8","9","6.04","6.76","6","7"
"1996","college entrance qualification","indirect migration background","6.93","8","50","4","5","8","10","6.26","7.6","6","8"
"1996","college entrance qualification","no migration background","6.25","7","950","3","5","8","9","6.12","6.38","6","7"
"1996","lower secondary degree","direct migration background","6.66","7","443","4","5","8","9","6.46","6.86","7","7"
"1996","lower secondary degree","indirect migration background","6.73","7","126","4","5","8","10","6.39","7.07","7","8"
"1996","lower secondary degree","no migration background","6.54","7","3295","4","5","8","9","6.47","6.61","7","7"
"1996","no degree/no degree yet","direct migration background","6.55","7","365","4","5","8","9","6.34","6.76","7","7"
"1996","no degree/no degree yet","indirect migration background","6.37","6.12","37","4","5","7","10","5.62","7.12","5","7"
"1996","no degree/no degree yet","no migration background","6.08","6","117","3","5","8","8","5.68","6.48","5","7"
"1996","Other degree","direct migration background","6.67","7","706","4","5","8","10","6.51","6.83","7","7"
"1996","Other degree","indirect migration background","","","","","","","","","","",""
"1996","Other degree","no migration background","7.18","7.13","43","4","5","10","10","6.38","7.98","5","8"
"1996","secondary school degree","direct migration background","6.66","7","141","5","5","8","9","6.32","7","6","8"
"1996","secondary school degree","indirect migration background","6.09","6","90","3","4","8","9","5.63","6.55","6","8"
"1996","secondary school degree","no migration background","6.43","7","2245","4","5","8","9","6.35","6.51","7","7"
"1997","college entrance qualification","direct migration background","6.55","7","126","4","5","8","9","6.18","6.92","6","8"
"1997","college entrance qualification","indirect migration background","6.28","7","52","3","5","8","8","5.67","6.89","6","8"
"1997","college entrance qualification","no migration background","6.29","7","968","3","5","8","9","6.16","6.42","6","7"
"1997","lower secondary degree","direct migration background","6.5","7","423","4","5","8","9","6.3","6.7","6","7"
"1997","lower secondary degree","indirect migration background","6.67","7","128","4","5","8","9","6.27","7.07","5","7"
"1997","lower secondary degree","no migration background","6.51","7","3196","4","5","8","9","6.44","6.58","7","7"
"1997","no degree/no degree yet","direct migration background","6.68","7","352","4","5","8","9","6.46","6.9","6","7"
"1997","no degree/no degree yet","indirect migration background","5.93","6","40","3","4","7","10","5.16","6.7","5","7"
"1997","no degree/no degree yet","no migration background","6.26","6","129","3","5","8","9","5.9","6.62","5","7"
"1997","Other degree","direct migration background","6.47","7","685","3","5","8","10","6.31","6.63","6","7"
"1997","Other degree","indirect migration background","","","","","","","","","","",""
"1997","Other degree","no migration background","7.5","7","45","5","6","10","10","6.96","8.04","7","8"
"1997","secondary school degree","direct migration background","6.52","7","141","4","5","8","9","6.16","6.88","6","8"
"1997","secondary school degree","indirect migration background","6.52","6","87","4","5","8","9","6.1","6.94","6","8"
"1997","secondary school degree","no migration background","6.43","7","2285","4","5","8","9","6.35","6.51","7","7"
"1998","college entrance qualification","direct migration background","6.18","6","133","3","5","8","9","5.79","6.57","6","7"
"1998","college entrance qualification","indirect migration background","6.44","7","60","4","5","8","9","5.9","6.98","5","7"
"1998","college entrance qualification","no migration background","6.5","7","1135","4","5","8","9","6.38","6.62","6","7"
"1998","lower secondary degree","direct migration background","6.35","7","396","3","5","8","10","6.13","6.57","7","7"
"1998","lower secondary degree","indirect migration background","6.76","7","138","4","5","8","10","6.39","7.13","6","7"
"1998","lower secondary degree","no migration background","6.54","7","3591","4","5","8","9","6.47","6.61","7","7"
"1998","no degree/no degree yet","direct migration background","6.56","7","307","4","5","8","9","6.33","6.79","6","7"
"1998","no degree/no degree yet","indirect migration background","5.87","6","33","3","4","7","9","5.03","6.71","5","8"
"1998","no degree/no degree yet","no migration background","6.1","6","136","4","5","8","9","5.7","6.5","5","7"
"1998","Other degree","direct migration background","6.85","7","631","4","5","8","10","6.69","7.01","7","7"
"1998","Other degree","indirect migration background","","","","","","","","","","",""
"1998","Other degree","no migration background","6.68","7","62","3","5","9","10","6.06","7.3","6","8"
"1998","secondary school degree","direct migration background","6.33","7","125","3","5","8","9","5.96","6.7","6","8"
"1998","secondary school degree","indirect migration background","6.39","6","106","4","5","8","9","5.99","6.79","6","7"
"1998","secondary school degree","no migration background","6.6","7","2575","4","5","8","9","6.52","6.68","7","7"
"1999","college entrance qualification","direct migration background","6.5","6","126","4","5","8","10","6.12","6.88","6","7"
"1999","college entrance qualification","indirect migration background","6.91","7","67","5","6","8","10","6.38","7.44","6","7"
"1999","college entrance qualification","no migration background","6.27","6","1209","3","5","8","9","6.16","6.38","6","7"
"1999","lower secondary degree","direct migration background","6.59","7","394","4","5","8","9","6.39","6.79","7","7"
"1999","lower secondary degree","indirect migration background","6.8","7","148","4","5","8","9","6.47","7.13","7","7"
"1999","lower secondary degree","no migration background","6.52","7","3544","4","5","8","9","6.45","6.59","7","7"
"1999","no degree/no degree yet","direct migration background","6.46","7","298","4","5","8","9","6.23","6.69","6","7"
"1999","no degree/no degree yet","indirect migration background","6.43","7","36","2","5","8","10","5.63","7.23","5","8"
"1999","no degree/no degree yet","no migration background","5.82","6","138","3","5","7","9","5.44","6.2","5","7"
"1999","Other degree","direct migration background","6.44","7","598","3","5","8","10","6.27","6.61","7","7"
"1999","Other degree","indirect migration background","","","","","","","","","","",""
"1999","Other degree","no migration background","6.8","7","63","2","4","9","10","6.18","7.42","7","8"
"1999","secondary school degree","direct migration background","6.55","6","127","3","5","8","10","6.15","6.95","6","8"
"1999","secondary school degree","indirect migration background","5.91","6","100","3","5","7","9","5.47","6.35","6","7"
"1999","secondary school degree","no migration background","6.63","7","2593","4","5","8","9","6.55","6.71","7","7"
"2000","college entrance qualification","direct migration background","6.46","7","254","4","5","8","9","6.19","6.73","6","7"
"2000","college entrance qualification","indirect migration background","6.82","7","118","5","5","8","10","6.45","7.19","6","7"
"2000","college entrance qualification","no migration background","6.4","7","2710","4","5","8","9","6.32","6.48","7","7"
"2000","lower secondary degree","direct migration background","6.65","7","653","4","5","8","10","6.48","6.82","7","7"
"2000","lower secondary degree","indirect migration background","6.75","7","217","4","5","8","10","6.46","7.04","7","7"
"2000","lower secondary degree","no migration background","6.67","7","6583","4","5","8","10","6.62","6.72","7","7"
"2000","no degree/no degree yet","direct migration background","6.52","7","279","4","5","8","9","6.28","6.76","6","7"
"2000","no degree/no degree yet","indirect migration background","7.01","7","35","4","5","8","10","6.16","7.86","5","8"
"2000","no degree/no degree yet","no migration background","6.14","6","232","3","5","8","10","5.82","6.46","5","7"
"2000","Other degree","direct migration background","6.79","7","1010","4","5","8","10","6.66","6.92","7","7"
"2000","Other degree","indirect migration background","","","","","","","","","","",""
"2000","Other degree","no migration background","7.11","7","93","4","5","10","10","6.61","7.61","6","8"
"2000","secondary school degree","direct migration background","6.78","7","248","4","5","8","10","6.51","7.05","6","7"
"2000","secondary school degree","indirect migration background","6.67","7","174","4","5","8","10","6.33","7.01","6","7"
"2000","secondary school degree","no migration background","6.58","7","4726","4","5","8","9","6.52","6.64","7","7"
"2001","college entrance qualification","direct migration background","6.43","7","237","3","5","8","9","6.16","6.7","7","7"
"2001","college entrance qualification","indirect migration background","6.36","6.3","113","4","5","8","9","5.96","6.76","5","7"
"2001","college entrance qualification","no migration background","6.44","7","2586","4","5","8","9","6.36","6.52","7","7"
"2001","lower secondary degree","direct migration background","6.59","7","580","4","5","8","9","6.42","6.76","7","7"
"2001","lower secondary degree","indirect migration background","6.73","7","201","4","5","9","10","6.4","7.06","7","7"
"2001","lower secondary degree","no migration background","6.7","7","5861","4","5","8","9","6.65","6.75","7","7"
"2001","no degree/no degree yet","direct migration background","6.42","6","207","3","5","8","10","6.1","6.74","6","7"
"2001","no degree/no degree yet","indirect migration background","6.18","6","47","5","5","7","9","5.49","6.87","5","7"
"2001","no degree/no degree yet","no migration background","6.15","6","269","3","5","8","9","5.87","6.43","6","7"
"2001","Other degree","direct migration background","6.58","7","949","4","5","8","9","6.45","6.71","7","7"
"2001","Other degree","indirect migration background","","","","","","","","","","",""
"2001","Other degree","no migration background","6.38","6","81","4","5","8","10","5.81","6.95","6","8"
"2001","secondary school degree","direct migration background","6.87","7","226","5","5","8","9","6.6","7.14","7","7"
"2001","secondary school degree","indirect migration background","6.58","7","139","3","5","8","10","6.2","6.96","6","8"
"2001","secondary school degree","no migration background","6.71","7","4491","4","5","8","9","6.65","6.77","7","7"
"2002","college entrance qualification","direct migration background","6.04","6","227","3","5","8","8","5.77","6.31","6","7"
"2002","college entrance qualification","indirect migration background","6.2","6","123","4","5","8","9","5.83","6.57","6","7"
"2002","college entrance qualification","no migration background","6.53","7","3251","4","5","8","9","6.46","6.6","7","7"
"2002","lower secondary degree","direct migration background","6.52","7","541","3","5","8","9","6.35","6.69","6","7"
"2002","lower secondary degree","indirect migration background","7.04","7","181","4","5","9","10","6.72","7.36","7","8"
"2002","lower secondary degree","no migration background","6.55","7","5653","4","5","8","9","6.5","6.6","7","7"
"2002","no degree/no degree yet","direct migration background","6.64","7","180","4","5","8","9","6.3","6.98","6","7"
"2002","no degree/no degree yet","indirect migration background","5.56","6","50","3","5","7","8","4.82","6.3","5","7"
"2002","no degree/no degree yet","no migration background","6.11","6","262","4","5","8","9","5.84","6.38","6","7"
"2002","Other degree","direct migration background","6.52","7","897","4","5","8","9","6.38","6.66","7","7"
"2002","Other degree","indirect migration background","","","","","","","","","","",""
"2002","Other degree","no migration background","7.25","7","83","5","6","8","10","6.8","7.7","7","8"
"2002","secondary school degree","direct migration background","6.56","7","218","3","5","8","9","6.26","6.86","7","7"
"2002","secondary school degree","indirect migration background","6.34","7","159","4","5","8","9","6.01","6.67","6","7"
"2002","secondary school degree","no migration background","6.55","7","4675","4","5","8","9","6.49","6.61","7","7"
"2003","college entrance qualification","direct migration background","6.15","6","234","3","5","8","9","5.88","6.42","6","7"
"2003","college entrance qualification","indirect migration background","6.66","7","134","4","5","8","9","6.33","6.99","6","7"
"2003","college entrance qualification","no migration background","6.54","7","3263","4","5","8","9","6.47","6.61","7","7"
"2003","lower secondary degree","direct migration background","6.71","7","515","4","5","8","9","6.54","6.88","7","7"
"2003","lower secondary degree","indirect migration background","6.73","7","188","4","5","8","10","6.42","7.04","6","7"
"2003","lower secondary degree","no migration background","6.6","7","5477","4","5","8","9","6.55","6.65","7","7"
"2003","no degree/no degree yet","direct migration background","6.36","7","174","4","5","8","9","6.03","6.69","6","7"
"2003","no degree/no degree yet","indirect migration background","5.99","6","52","3","5","8","9","5.33","6.65","5","6"
"2003","no degree/no degree yet","no migration background","6.24","6","307","3","5","8","9","5.98","6.5","6","7"
"2003","Other degree","direct migration background","6.69","7","888","4","5","8","10","6.56","6.82","7","7"
"2003","Other degree","indirect migration background","","","","","","","","","","",""
"2003","Other degree","no migration background","6.18","6","83","4","5","8","9","5.68","6.68","6","8"
"2003","secondary school degree","direct migration background","6.45","7","203","3","5","8","9","6.18","6.72","7","7"
"2003","secondary school degree","indirect migration background","6.47","7","162","3","5","8","9","6.12","6.82","6","7"
"2003","secondary school degree","no migration background","6.52","7","4639","4","5","8","9","6.46","6.58","7","7"
"2004","college entrance qualification","direct migration background","6.31","7","225","3","5","8","9","6.03","6.59","7","7"
"2004","college entrance qualification","indirect migration background","6.34","6.23","132","4","5","8","9","5.99","6.69","6","7"
"2004","college entrance qualification","no migration background","6.48","7","3258","4","5","8","9","6.41","6.55","7","7"
"2004","lower secondary degree","direct migration background","6.65","7","515","4","5","8","9","6.48","6.82","7","7"
"2004","lower secondary degree","indirect migration background","6.63","7","191","4","5","8","10","6.31","6.95","6","7"
"2004","lower secondary degree","no migration background","6.58","7","5272","4","5","8","9","6.53","6.63","7","7"
"2004","no degree/no degree yet","direct migration background","6.39","7","180","3","5","8","9","6.05","6.73","6","7"
"2004","no degree/no degree yet","indirect migration background","6.24","6","54","3","5","8","10","5.61","6.87","5","7"
"2004","no degree/no degree yet","no migration background","6.24","6","296","3","5","8","10","5.97","6.51","6","7"
"2004","Other degree","direct migration background","6.69","7","847","4","5","8","9","6.55","6.83","7","7"
"2004","Other degree","indirect migration background","","","","","","","","","","",""
"2004","Other degree","no migration background","6.31","7","91","4","5","8","8","5.87","6.75","6","7"
"2004","secondary school degree","direct migration background","6.61","7","203","4","5","8","9","6.35","6.87","7","7"
"2004","secondary school degree","indirect migration background","6.32","7","167","4","5","8","9","5.99","6.65","6","7"
"2004","secondary school degree","no migration background","6.5","7","4567","4","5","8","9","6.44","6.56","7","7"
"2005","college entrance qualification","direct migration background","6.4","7","207","4","5","8","9","6.11","6.69","6","7"
"2005","college entrance qualification","indirect migration background","6.26","6","137","3","5","8","9","5.9","6.62","5","7"
"2005","college entrance qualification","no migration background","6.49","7","3235","4","5","8","9","6.42","6.56","7","7"
"2005","lower secondary degree","direct migration background","6.39","7","457","4","5","8","9","6.19","6.59","6","7"
"2005","lower secondary degree","indirect migration background","6.13","6","189","3","5","8","9","5.79","6.47","6","7"
"2005","lower secondary degree","no migration background","6.57","7","4966","4","5","8","9","6.51","6.63","7","7"
"2005","no degree/no degree yet","direct migration background","6.41","7","170","4","5","8","10","6.07","6.75","6","7"
"2005","no degree/no degree yet","indirect migration background","7.16","7.49","55","3","5","9","10","6.55","7.77","5","8"
