"hgowner","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"5","1993","Part Time","Female","","","",""
"5","1993","Not Working","Male","","","",""
"5","1993","Not Working","Female","","","",""
"1","1994","Full Time","Male","1607","0.462326593749804","0.446815541616653","0.477837645882954"
"1","1994","Full Time","Female","646","0.334622948798217","0.314015220113232","0.355230677483203"
"1","1994","Part Time","Male","244","0.376397220009822","0.341203949617589","0.411590490402055"
"1","1994","Part Time","Female","704","0.481140159380445","0.456965818970654","0.505314499790235"
"1","1994","Not Working","Male","675","0.477729815024972","0.452782344355973","0.502677285693971"
"1","1994","Not Working","Female","1238","0.433708533491962","0.416111848637528","0.451305218346397"
"2","1994","Full Time","Male","2269","0.516607726653017","0.501061040105211","0.532154413200822"
"2","1994","Full Time","Female","1303","0.621419414873787","0.600236294416463","0.642602535331111"
"2","1994","Part Time","Male","448","0.576605976306894","0.540714251201593","0.612497701412195"
"2","1994","Part Time","Female","896","0.497151308887209","0.472960145423071","0.521342472351346"
"2","1994","Not Working","Male","833","0.487897143330208","0.462932206729557","0.512862079930859"
"2","1994","Not Working","Female","1740","0.539757450544881","0.522060250087589","0.557454651002174"
"3","1994","Full Time","Male","93","0.0210656795971795","0.0165981024976504","0.0255332566967087"
"3","1994","Full Time","Female","65","0.0439576363279955","0.0350045227852388","0.0529107498707521"
"3","1994","Part Time","Male","36","0.0469968036832839","0.0316236226660642","0.0623699847005035"
"3","1994","Part Time","Female","41","0.0217085317323465","0.0146576544037758","0.0287594090609172"
"3","1994","Not Working","Male","32","0.03437304164482","0.0252738795096294","0.0434722037800106"
"3","1994","Not Working","Female","69","0.0265340159631562","0.0208274643817193","0.0322405675445931"
"4","1994","Full Time","Male","","","",""
"4","1994","Full Time","Female","","","",""
"4","1994","Part Time","Male","","","",""
"4","1994","Part Time","Female","","","",""
"4","1994","Not Working","Male","","","",""
"4","1994","Not Working","Female","","","",""
"5","1994","Full Time","Male","","","",""
"5","1994","Full Time","Female","","","",""
"5","1994","Part Time","Male","","","",""
"5","1994","Part Time","Female","","","",""
"5","1994","Not Working","Male","","","",""
"5","1994","Not Working","Female","","","",""
"1","1995","Full Time","Male","1597","0.473475578176734","0.457893058306409","0.48905809804706"
"1","1995","Full Time","Female","664","0.35328938233431","0.332203353056398","0.374375411612222"
"1","1995","Part Time","Male","287","0.37627357789519","0.343858029029126","0.408689126761255"
"1","1995","Part Time","Female","731","0.477248508650825","0.45388673749296","0.50061027980869"
"1","1995","Not Working","Male","674","0.470362615041326","0.446191490463635","0.494533739619017"
"1","1995","Not Working","Female","1235","0.438566176427016","0.421373639900859","0.455758712953172"
"2","1995","Full Time","Male","2251","0.500982139381406","0.485377677222215","0.516586601540597"
"2","1995","Full Time","Female","1230","0.592704838795398","0.571030374188296","0.6143793034025"
"2","1995","Part Time","Male","541","0.586575681955742","0.553624994215143","0.619526369696341"
"2","1995","Part Time","Female","985","0.498014369955079","0.474628560060739","0.52140017984942"
"2","1995","Not Working","Male","922","0.49470402622028","0.470491685114335","0.518916367326224"
"2","1995","Not Working","Female","1871","0.527324339817926","0.510026429928552","0.544622249707301"
"3","1995","Full Time","Male","96","0.0255422824418592","0.0206185891817216","0.0304659757019969"
"3","1995","Full Time","Female","80","0.0540057788702918","0.0440347752147384","0.0639767825258452"
"3","1995","Part Time","Male","30","0.0371507401490677","0.0244955891098618","0.0498058911882736"
"3","1995","Part Time","Female","40","0.0247371213940958","0.0174723615454102","0.0320018812427815"
"3","1995","Not Working","Male","42","0.0349333587383946","0.026041552996327","0.0438251644804621"
"3","1995","Not Working","Female","94","0.0341094837550579","0.0278205846677227","0.0403983828423931"
"4","1995","Full Time","Male","","","",""
"4","1995","Full Time","Female","","","",""
"4","1995","Part Time","Male","","","",""
"4","1995","Part Time","Female","","","",""
"4","1995","Not Working","Male","","","",""
"4","1995","Not Working","Female","","","",""
"5","1995","Full Time","Male","","","",""
"5","1995","Full Time","Female","","","",""
"5","1995","Part Time","Male","","","",""
"5","1995","Part Time","Female","","","",""
"5","1995","Not Working","Male","","","",""
"5","1995","Not Working","Female","","","",""
"1","1996","Full Time","Male","1603","0.467622136248308","0.451836825666425","0.483407446830191"
"1","1996","Full Time","Female","659","0.355298196369582","0.333862398859588","0.376733993879576"
"1","1996","Part Time","Male","306","0.385784313191356","0.353803771042191","0.417764855340521"
"1","1996","Part Time","Female","765","0.475174040077759","0.452174302900154","0.498173777255363"
"1","1996","Not Working","Male","671","0.487623249270736","0.463031097110099","0.512215401431374"
"1","1996","Not Working","Female","1217","0.439731647263343","0.422213716178616","0.45724957834807"
"2","1996","Full Time","Male","2117","0.502133874444156","0.486315507162433","0.51795224172588"
"2","1996","Full Time","Female","1188","0.600962571062063","0.579029763366631","0.622895378757496"
"2","1996","Part Time","Male","549","0.567764152150097","0.535218163911468","0.600310140388726"
"2","1996","Part Time","Female","999","0.501080711029016","0.478052624337005","0.524108797721026"
"2","1996","Not Working","Male","877","0.483530066531008","0.458943726042112","0.508116407019903"
"2","1996","Not Working","Female","1786","0.532788344557757","0.515179733599368","0.550396955516146"
"3","1996","Full Time","Male","118","0.0302439893075361","0.0248258971995914","0.0356620814154809"
"3","1996","Full Time","Female","68","0.0437392325683552","0.0345794017903852","0.0528990633463253"
"3","1996","Part Time","Male","35","0.0464515346585468","0.0326246446904613","0.0602784246266324"
"3","1996","Part Time","Female","47","0.0237452488932258","0.0167329759970844","0.0307575217893672"
"3","1996","Not Working","Male","39","0.0288466841982562","0.0206119141477511","0.0370814542487613"
"3","1996","Not Working","Female","81","0.0274800081788994","0.0217103696656817","0.0332496466921172"
"4","1996","Full Time","Male","","","",""
"4","1996","Full Time","Female","","","",""
"4","1996","Part Time","Male","","","",""
"4","1996","Part Time","Female","","","",""
"4","1996","Not Working","Male","","","",""
"4","1996","Not Working","Female","","","",""
"5","1996","Full Time","Male","","","",""
"5","1996","Full Time","Female","","","",""
"5","1996","Part Time","Male","","","",""
"5","1996","Part Time","Female","","","",""
"5","1996","Not Working","Male","","","",""
"5","1996","Not Working","Female","","","",""
"1","1997","Full Time","Male","1629","0.489842551490954","0.473748115804333","0.505936987177575"
"1","1997","Full Time","Female","679","0.35548896825524","0.333966130483467","0.377011806027014"
"1","1997","Part Time","Male","316","0.373799994802274","0.341816211640494","0.405783777964054"
"1","1997","Part Time","Female","734","0.488490622554788","0.464573604668718","0.512407640440859"
"1","1997","Not Working","Male","690","0.477404866773229","0.45331861781266","0.501491115733798"
"1","1997","Not Working","Female","1281","0.447279648151885","0.42977676711568","0.46478252918809"
"2","1997","Full Time","Male","1978","0.483694442247627","0.467605246623638","0.499783637871616"
"2","1997","Full Time","Female","1155","0.602723429700111","0.58072068781366","0.624726171586562"
"2","1997","Part Time","Male","534","0.594054958073404","0.561591065940645","0.626518850206163"
"2","1997","Part Time","Female","899","0.485254281794754","0.461341330888113","0.509167232701394"
"2","1997","Not Working","Male","930","0.498962224112833","0.474851395363984","0.523073052861682"
"2","1997","Not Working","Female","1745","0.520866880853645","0.503281219251331","0.538452542455959"
"3","1997","Full Time","Male","99","0.0264630062614195","0.0212953787360511","0.0316306337867879"
"3","1997","Full Time","Female","66","0.0417876020446486","0.0327900180729437","0.0507851860163536"
"3","1997","Part Time","Male","29","","",""
"3","1997","Part Time","Female","45","0.0262550956504581","0.0186047419546905","0.0339054493462258"
"3","1997","Not Working","Male","32","0.0236329091139376","0.0163078990059277","0.0309579192219476"
"3","1997","Not Working","Female","74","0.0318534709944699","0.0256716536017356","0.0380352883872043"
"4","1997","Full Time","Male","","","",""
"4","1997","Full Time","Female","","","",""
"4","1997","Part Time","Male","","","",""
"4","1997","Part Time","Female","","","",""
"4","1997","Not Working","Male","","","",""
"4","1997","Not Working","Female","","","",""
"5","1997","Full Time","Male","","","",""
"5","1997","Full Time","Female","","","",""
"5","1997","Part Time","Male","","","",""
"5","1997","Part Time","Female","","","",""
"5","1997","Not Working","Male","","","",""
"5","1997","Not Working","Female","","","",""
"1","1998","Full Time","Male","1849","0.494313591465795","0.478765202822789","0.509861980108801"
"1","1998","Full Time","Female","745","0.349003529380196","0.328294005676826","0.369713053083565"
"1","1998","Part Time","Male","371","0.379956326783584","0.350037091180848","0.409875562386319"
"1","1998","Part Time","Female","857","0.490567012227316","0.467909094777267","0.513224929677364"
"1","1998","Not Working","Male","873","0.499804672608213","0.477515079776959","0.522094265439468"
"1","1998","Not Working","Female","1527","0.461439667576675","0.444938420039733","0.477940915113616"
"2","1998","Full Time","Male","2020","0.479733283893113","0.46419666839125","0.495269899394977"
"2","1998","Full Time","Female","1213","0.605965230257136","0.584734887300027","0.627195573214245"
"2","1998","Part Time","Male","592","0.551209762141168","0.520551137788646","0.581868386493689"
"2","1998","Part Time","Female","960","0.47794013786225","0.455300254130319","0.500580021594181"
"2","1998","Not Working","Male","1010","0.472597437785086","0.450341342958482","0.49485353261169"
"2","1998","Not Working","Female","1873","0.501190855585504","0.484640363622568","0.51774134754844"
"3","1998","Full Time","Male","103","0.0259531246410915","0.0210085580960352","0.0308976911861478"
"3","1998","Full Time","Female","77","0.0450312403626687","0.0360213932553493","0.0540410874699881"
"3","1998","Part Time","Male","48","0.0688339110752487","0.0532280652454402","0.0844397569050573"
"3","1998","Part Time","Female","53","0.0314928499104342","0.0235772345042774","0.0394084653165911"
"3","1998","Not Working","Male","46","0.0240438606238981","0.0172149816627498","0.0308727395850464"
"3","1998","Not Working","Female","91","0.0290022696233017","0.0234474848623537","0.0345570543842496"
