"hgowner","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Main tenant","2008","Full Time","West Germany","2425","0.503380536306484","0.490329480909246","0.516431591703723","2"
"Main tenant","2008","Part Time","West Germany","1459","0.498055859909841","0.481458037214932","0.514653682604751","2"
"Main tenant","2008","Part Time","East Germany","483","0.620206156838198","0.589163613826303","0.651248699850093","2"
"Main tenant","2008","Not Working","West Germany","2180","0.453542665306522","0.440651389990427","0.466433940622616","2"
"Main tenant","2008","Not Working","East Germany","1141","0.612952928610217","0.591754211922214","0.63415164529822","2"
"Owner","2008","Full Time","West Germany","3116","0.474998129138524","0.461963102281606","0.488033155995442","1"
"Owner","2008","Full Time","East Germany","1052","0.469444406790158","0.446800581026955","0.492088232553361","1"
"Owner","2008","Part Time","West Germany","1979","0.487530023385133","0.470937237995195","0.504122808775072","1"
"Owner","2008","Part Time","East Germany","441","0.358258782187476","0.327590201015332","0.38892736335962","1"
"Owner","2008","Not Working","West Germany","3425","0.511740924494843","0.498797210242307","0.52468463874738","1"
"Owner","2008","Not Working","East Germany","830","0.342925522988794","0.322265951014989","0.3635850949626","1"
"Resident or shared accommodation","2008","Full Time","East Germany","","","","","5"
"Resident or shared accommodation","2008","Full Time","West Germany","1","","","","5"
"Resident or shared accommodation","2008","Part Time","West Germany","","","","","5"
"Resident or shared accommodation","2008","Part Time","East Germany","","","","","5"
"Resident or shared accommodation","2008","Not Working","West Germany","35","0.00936751468866798","0.00687305118599314","0.0118619781913428","5"
"Resident or shared accommodation","2008","Not Working","East Germany","11","","","","5"
"Subtenant","2008","Full Time","West Germany","96","0.0208135240185958","0.0170871103190161","0.0245399377181755","3"
"Subtenant","2008","Full Time","East Germany","41","0.0412338886508493","0.032212450921815","0.0502553263798837","3"
"Subtenant","2008","Part Time","West Germany","48","0.0144141167050251","0.01045748475296","0.0183707486570902","3"
"Subtenant","2008","Part Time","East Germany","14","","","","3"
"Subtenant","2008","Not Working","East Germany","46","0.0342288246397745","0.0263157141728478","0.0421419351067013","3"
"Subtenant","2008","Not Working","West Germany","89","0.0253488955099671","0.021278723249208","0.0294190677707261","3"
"Tenant","2008","Full Time","West Germany","","","","","4"
"Tenant","2008","Full Time","East Germany","1","","","","4"
"Tenant","2008","Part Time","West Germany","","","","","4"
"Tenant","2008","Part Time","East Germany","1","","","","4"
"Tenant","2008","Not Working","East Germany","","","","","4"
"Tenant","2008","Not Working","West Germany","","","","","4"
"Main tenant","2009","Full Time","West Germany","2227","0.502265016517106","0.488679169302475","0.515850863731738","2"
"Main tenant","2009","Full Time","East Germany","735","0.495452669153446","0.472425481052073","0.51847985725482","2"
"Main tenant","2009","Part Time","West Germany","1436","0.493781142359562","0.476843356237861","0.510718928481262","2"
"Main tenant","2009","Not Working","West Germany","1953","0.443221010810559","0.429746195124219","0.4566958264969","2"
"Main tenant","2009","Part Time","East Germany","431","0.588847521286956","0.556430034857179","0.621265007716733","2"
"Main tenant","2009","Not Working","East Germany","1051","0.60838327961466","0.586412363173215","0.630354196056105","2"
"Owner","2009","Full Time","West Germany","2893","0.475772418894401","0.462202390939169","0.489342446849633","1"
"Owner","2009","Full Time","East Germany","1026","0.467333892817138","0.444354950374053","0.490312835260223","1"
"Owner","2009","Part Time","West Germany","1854","0.479201965362914","0.462277529614787","0.496126401111042","1"
"Owner","2009","Part Time","East Germany","424","0.383143087222126","0.351113660109551","0.4151725143347","1"
"Owner","2009","Not Working","West Germany","3151","0.52662460903681","0.51308130407919","0.540167913994429","1"
"Owner","2009","Not Working","East Germany","793","0.356990926494825","0.335425102119392","0.378556750870259","1"
"Resident or shared accommodation","2009","Full Time","West Germany","1","","","","5"
"Resident or shared accommodation","2009","Full Time","East Germany","","","","","5"
"Resident or shared accommodation","2009","Part Time","West Germany","","","","","5"
"Resident or shared accommodation","2009","Part Time","East Germany","","","","","5"
"Resident or shared accommodation","2009","Not Working","West Germany","33","0.00922659539416319","0.00663313779107038","0.011820052997256","5"
"Resident or shared accommodation","2009","Not Working","East Germany","6","","","","5"
"Subtenant","2009","Full Time","West Germany","82","0.0211131728430711","0.0172068856323051","0.025019460053837","3"
"Subtenant","2009","Full Time","East Germany","49","0.0370539687092048","0.0283542100521635","0.0457537273662461","3"
"Subtenant","2009","Part Time","West Germany","57","0.0270168922775241","0.0215241328188644","0.0325096517361837","3"
"Subtenant","2009","Part Time","East Germany","29","","","","3"
"Subtenant","2009","Not Working","West Germany","84","0.0209277847584682","0.0170450275252946","0.0248105419916418","3"
"Subtenant","2009","Not Working","East Germany","46","0.0294887794651822","0.0218739952019596","0.0371035637284049","3"
"Tenant","2009","Full Time","West Germany","","","","","4"
"Tenant","2009","Full Time","East Germany","1","","","","4"
"Tenant","2009","Part Time","West Germany","","","","","4"
"Tenant","2009","Part Time","East Germany","1","","","","4"
"Tenant","2009","Not Working","East Germany","","","","","4"
"Tenant","2009","Not Working","West Germany","","","","","4"
"Main tenant","2010","Full Time","West Germany","3179","0.490798399257702","0.47915370980258","0.502443088712824","2"
"Main tenant","2010","Full Time","East Germany","975","0.485333417633668","0.464329440186609","0.506337395080727","2"
"Main tenant","2010","Part Time","West Germany","2506","0.491833729321817","0.478131860627331","0.505535598016303","2"
"Main tenant","2010","Part Time","East Germany","680","0.576215110889854","0.548765988071593","0.603664233708115","2"
"Main tenant","2010","Not Working","West Germany","3002","0.443585559630694","0.431690512196976","0.455480607064412","2"
"Main tenant","2010","Not Working","East Germany","1266","0.612476561468328","0.591723537564411","0.633229585372246","2"
"Owner","2010","Full Time","West Germany","3808","0.490534158159575","0.478889583623589","0.502178732695562","1"
"Owner","2010","Full Time","East Germany","1144","0.485106981617394","0.464103285588651","0.506110677646136","1"
"Owner","2010","Part Time","West Germany","2532","0.480492328518902","0.466799065793819","0.494185591243986","1"
"Owner","2010","Part Time","East Germany","540","0.395388560132577","0.36822956825405","0.422547552011104","1"
"Owner","2010","Not Working","West Germany","3585","0.526930556246008","0.514976441438086","0.53888467105393","1"
"Owner","2010","Not Working","East Germany","792","0.356328552596919","0.335927851337743","0.376729253856095","1"
"Resident or shared accommodation","2010","Full Time","West Germany","2","","","","5"
"Resident or shared accommodation","2010","Full Time","East Germany","","","","","5"
"Resident or shared accommodation","2010","Part Time","West Germany","2","","","","5"
"Resident or shared accommodation","2010","Part Time","East Germany","","","","","5"
"Resident or shared accommodation","2010","Not Working","West Germany","30","0.00945938374517153","0.00714174443649744","0.0117770230538456","5"
"Resident or shared accommodation","2010","Not Working","East Germany","7","","","","5"
"Subtenant","2010","Full Time","West Germany","89","0.0177748653365746","0.0146970671216977","0.0208526635514514","3"
"Subtenant","2010","Full Time","East Germany","55","0.0293995614572624","0.0223003660877806","0.0364987568267441","3"
"Subtenant","2010","Part Time","West Germany","74","0.0268274916534133","0.0223990321324162","0.0312559511744103","3"
"Subtenant","2010","Part Time","East Germany","24","","","","3"
"Subtenant","2010","Not Working","West Germany","83","0.0200124742547781","0.0166594325979309","0.0233655159116253","3"
"Subtenant","2010","Not Working","East Germany","50","0.0251898908447838","0.018514744109187","0.0318650375803805","3"
"Tenant","2010","Full Time","West Germany","2","","","","4"
"Tenant","2010","Part Time","West Germany","","","","","4"
"Tenant","2010","Full Time","East Germany","1","","","","4"
"Tenant","2010","Not Working","West Germany","1","","","","4"
"Tenant","2010","Part Time","East Germany","1","","","","4"
"Tenant","2010","Not Working","East Germany","2","","","","4"
"Main tenant","2011","Full Time","West Germany","3563","0.473204519175848","0.462380806963724","0.484028231387972","2"
"Main tenant","2011","Full Time","East Germany","1154","0.513435201122976","0.493724014138489","0.533146388107464","2"
"Main tenant","2011","Part Time","West Germany","2937","0.484404948720829","0.471995207551569","0.496814689890089","2"
"Main tenant","2011","Part Time","East Germany","830","0.594406988846808","0.569108125424089","0.619705852269528","2"
"Main tenant","2011","Not Working","West Germany","3599","0.439490857774951","0.428746996130585","0.450234719419317","2"
"Main tenant","2011","Not Working","East Germany","1517","0.61767988518549","0.598615574637113","0.636744195733867","2"
"Owner","2011","Full Time","West Germany","4499","0.506752470078767","0.495914170002541","0.517590770154994","1"
"Owner","2011","Full Time","East Germany","1277","0.464986195025757","0.445316295651937","0.484656094399578","1"
"Owner","2011","Part Time","West Germany","3214","0.495298928370776","0.482883695347636","0.507714161393916","1"
"Owner","2011","Part Time","East Germany","595","0.391685008744842","0.366534512415522","0.416835505074162","1"
"Owner","2011","Not Working","West Germany","4483","0.535416245315024","0.524620020589615","0.546212470040432","1"
"Owner","2011","Not Working","East Germany","920","0.349241603748335","0.330539146203751","0.367944061292918","1"
"Resident or shared accommodation","2011","Full Time","East Germany","","","","","5"
"Resident or shared accommodation","2011","Full Time","West Germany","1","","","","5"
"Resident or shared accommodation","2011","Part Time","West Germany","1","","","","5"
"Resident or shared accommodation","2011","Part Time","East Germany","","","","","5"
"Resident or shared accommodation","2011","Not Working","West Germany","38","0.00840456644451564","0.00642842034012487","0.0103807125489064","5"
"Resident or shared accommodation","2011","Not Working","East Germany","12","","","","5"
"Subtenant","2011","Full Time","West Germany","109","0.0194135609382194","0.0164224927255051","0.0224046291509337","3"
"Subtenant","2011","Full Time","East Germany","38","0.0214576496091843","0.0157431198048165","0.0271721794135522","3"
"Subtenant","2011","Part Time","West Germany","78","0.0196867303162607","0.0162370940545445","0.023136366577977","3"
"Subtenant","2011","Part Time","East Germany","21","","","","3"
"Subtenant","2011","Not Working","East Germany","45","0.0258811317634952","0.0196520589117086","0.0321102046152818","3"
"Subtenant","2011","Not Working","West Germany","77","0.016678289443716","0.013906133218934","0.0194504456684979","3"
"Tenant","2011","Full Time","West Germany","2","","","","4"
"Tenant","2011","Full Time","East Germany","1","","","","4"
"Tenant","2011","Part Time","West Germany","","","","","4"
"Tenant","2011","Part Time","East Germany","1","","","","4"
"Tenant","2011","Not Working","West Germany","1","","","","4"
"Tenant","2011","Not Working","East Germany","2","","","","4"
"Main tenant","2012","Full Time","West Germany","3586","0.493101098614882","0.482164731780967","0.504037465448796","2"
"Main tenant","2012","Full Time","East Germany","1122","0.496415653192305","0.476474587312199","0.51635671907241","2"
"Main tenant","2012","Part Time","East Germany","813","0.599416469893235","0.573609674125542","0.625223265660927","2"
"Main tenant","2012","Part Time","West Germany","2794","0.475396312330766","0.462852813957409","0.487939810704122","2"
"Main tenant","2012","Not Working","West Germany","3412","0.43365474256585","0.422712024121683","0.444597461010018","2"
"Main tenant","2012","Not Working","East Germany","1515","0.627892498383672","0.608868617826579","0.646916378940765","2"
"Owner","2012","Full Time","West Germany","4353","0.491303878351762","0.480368124693999","0.502239632009525","1"
"Owner","2012","Full Time","East Germany","1244","0.476450738434099","0.456531290337602","0.496370186530596","1"
"Owner","2012","Part Time","West Germany","3222","0.501571103396536","0.489012453189143","0.514129753603928","1"
"Owner","2012","Part Time","East Germany","544","0.378958689027276","0.353409366783176","0.404508011271375","1"
"Owner","2012","Not Working","West Germany","4372","0.545625539358748","0.534631258118094","0.556619820599402","1"
"Owner","2012","Not Working","East Germany","899","0.334965445675243","0.316389781093741","0.353541110256745","1"
"Resident or shared accommodation","2012","Full Time","West Germany","1","","","","5"
"Resident or shared accommodation","2012","Full Time","East Germany","","","","","5"
"Resident or shared accommodation","2012","Part Time","West Germany","","","","","5"
"Resident or shared accommodation","2012","Part Time","East Germany","","","","","5"
"Resident or shared accommodation","2012","Not Working","West Germany","24","","","","5"
"Resident or shared accommodation","2012","Not Working","East Germany","12","","","","5"
"Subtenant","2012","Full Time","West Germany","86","0.0149571505287191","0.0123019556441342","0.0176123454133039","3"
"Subtenant","2012","Full Time","East Germany","48","0.0270243937924626","0.0205571612099167","0.0334916263750085","3"
"Subtenant","2012","Part Time","East Germany","27","","","","3"
"Subtenant","2012","Part Time","West Germany","73","0.023032584272699","0.0192647961044046","0.0268003724409935","3"
"Subtenant","2012","Not Working","East Germany","53","0.030559217553323","0.0237850800384233","0.0373333550682226","3"
"Subtenant","2012","Not Working","West Germany","70","0.0151805028294654","0.0124806882495441","0.0178803174093866","3"
"Tenant","2012","Full Time","East Germany","1","","","","4"
"Tenant","2012","Full Time","West Germany","2","","","","4"
"Tenant","2012","Part Time","West Germany","","","","","4"
"Tenant","2012","Part Time","East Germany","1","","","","4"
"Tenant","2012","Not Working","West Germany","1","","","","4"
"Tenant","2012","Not Working","East Germany","1","","","","4"
"Main tenant","2013","Full Time","West Germany","3345","0.466949149118945","0.455665560680506","0.478232737557385","2"
"Main tenant","2013","Full Time","East Germany","1061","0.483338376766011","0.462550968512804","0.504125785019219","2"
"Main tenant","2013","Part Time","West Germany","2624","0.428169650148835","0.415447392276338","0.440891908021332","2"
"Main tenant","2013","Part Time","East Germany","785","0.546982445014557","0.520632872509563","0.573332017519551","2"
"Main tenant","2013","Not Working","West Germany","6526","0.485308451998334","0.476273637917686","0.494343266078982","2"
"Main tenant","2013","Not Working","East Germany","1665","0.611742936469213","0.59318407729295","0.630301795645475","2"
"Owner","2013","Full Time","West Germany","4084","0.518903002869211","0.507602766245623","0.530203239492798","1"
"Owner","2013","Full Time","East Germany","1123","0.490712811583192","0.469917440344808","0.511508182821577","1"
"Owner","2013","Part Time","West Germany","3120","0.555387028797158","0.542610538075803","0.568163519518512","1"
"Owner","2013","Part Time","East Germany","562","0.434945712556159","0.408704011846696","0.461187413265622","1"
"Owner","2013","Not Working","West Germany","5071","0.495204060741208","0.486165759765357","0.504242361717059","1"
"Owner","2013","Not Working","East Germany","913","0.348071480444374","0.3299313117178","0.366211649170947","1"
"Resident or shared accommodation","2013","Full Time","West Germany","","","","","5"
"Resident or shared accommodation","2013","Full Time","East Germany","","","","","5"
"Resident or shared accommodation","2013","Part Time","West Germany","","","","","5"
"Resident or shared accommodation","2013","Part Time","East Germany","","","","","5"
"Resident or shared accommodation","2013","Not Working","West Germany","31","0.00555280875640811","0.00420947479293469","0.00689614271988153","5"
"Resident or shared accommodation","2013","Not Working","East Germany","14","","","","5"
"Subtenant","2013","Full Time","West Germany","81","0.0141478480118438","0.0114768152821382","0.0168188807415494","3"
"Subtenant","2013","Full Time","East Germany","35","0.0258489015596929","0.0192479611464054","0.0324498419729803","3"
"Subtenant","2013","Part Time","West Germany","67","0.0164433210540078","0.0131735517123224","0.0197130903956931","3"
"Subtenant","2013","Part Time","East Germany","23","","","","3"
"Subtenant","2013","Not Working","West Germany","127","0.0139346785040502","0.0118156436810962","0.0160537133270043","3"
"Subtenant","2013","Not Working","East Germany","56","0.0317138595325327","0.0250406690944794","0.0383870499705861","3"
"Tenant","2013","Full Time","West Germany","","","","","4"
"Tenant","2013","Full Time","East Germany","1","","","","4"
"Tenant","2013","Part Time","West Germany","","","","","4"
"Tenant","2013","Part Time","East Germany","1","","","","4"
"Tenant","2013","Not Working","West Germany","","","","","4"
"Tenant","2013","Not Working","East Germany","1","","","","4"
"Main tenant","2014","Full Time","West Germany","3845","0.49051111021757","0.479619002257586","0.501403218177554","2"
"Main tenant","2014","Full Time","East Germany","1020","0.47542995290692","0.454330462241987","0.496529443571853","2"
"Main tenant","2014","Part Time","West Germany","3116","0.490591237400795","0.478211389312514","0.502971085489075","2"
"Main tenant","2014","Part Time","East Germany","794","0.598181811122622","0.571622936710071","0.624740685535173","2"
"Main tenant","2014","Not Working","West Germany","3686","0.435944910016866","0.424887655506522","0.447002164527209","2"
"Main tenant","2014","Not Working","East Germany","1394","0.632202654242979","0.612247002921531","0.652158305564427","2"
"Owner","2014","Full Time","West Germany","4169","0.497710679513661","0.486816723786031","0.508604635241291","1"
"Owner","2014","Full Time","East Germany","1085","0.490382636650966","0.469261532992351","0.511503740309581","1"
"Owner","2014","Part Time","West Germany","3065","0.490845933273044","0.478465968083078","0.50322589846301","1"
"Owner","2014","Part Time","East Germany","486","0.350487811535589","0.324640916437192","0.376334706633987","1"
"Owner","2014","Not Working","West Germany","3926","0.543543651050622","0.532436886158549","0.554650415942694","1"
"Owner","2014","Not Working","East Germany","803","0.338107911684934","0.31853052513815","0.357685298231719","1"
"Resident or shared accommodation","2014","Full Time","West Germany","","","","","5"
"Resident or shared accommodation","2014","Full Time","East Germany","1","","","","5"
"Resident or shared accommodation","2014","Part Time","West Germany","","","","","5"
"Resident or shared accommodation","2014","Part Time","East Germany","1","","","","5"
"Resident or shared accommodation","2014","Not Working","West Germany","31","0.00623101599102273","0.00447635633348322","0.00798567564856223","5"
"Resident or shared accommodation","2014","Not Working","East Germany","9","","","","5"
"Subtenant","2014","Full Time","West Germany","78","0.0117782102687691","0.009427565417623","0.0141288551199151","3"
"Subtenant","2014","Full Time","East Germany","46","0.0340698370337978","0.0264053190142805","0.0417343550533152","3"
"Subtenant","2014","Part Time","West Germany","83","0.0185628293261607","0.0152202974820253","0.0219053611702961","3"
"Subtenant","2014","Part Time","East Germany","28","","","","3"
"Subtenant","2014","Not Working","East Germany","34","0.0211180751775442","0.0151679544906469","0.0270681958644415","3"
"Subtenant","2014","Not Working","West Germany","83","0.0142804229414899","0.0116348608118572","0.0169259850711226","3"
"Tenant","2014","Full Time","West Germany","","","","","4"
"Tenant","2014","Part Time","West Germany","","","","","4"
"Tenant","2014","Full Time","East Germany","","","","","4"
"Tenant","2014","Part Time","East Germany","","","","","4"
"Tenant","2014","Not Working","West Germany","","","","","4"
"Tenant","2014","Not Working","East Germany","3","","","","4"
"Main tenant","2015","Full Time","West Germany","3506","0.475856694088613","0.464572827254036","0.48714056092319","2"
"Main tenant","2015","Full Time","East Germany","975","0.504029350844304","0.482111518744772","0.525947182943836","2"
"Main tenant","2015","Part Time","West Germany","2794","0.465709581754668","0.452967295632995","0.47845186787634","2"
"Main tenant","2015","Part Time","East Germany","735","0.584039759590157","0.556737848777281","0.611341670403033","2"
"Main tenant","2015","Not Working","East Germany","1455","0.636555545722451","0.616855486755099","0.656255604689802","2"
"Main tenant","2015","Not Working","West Germany","4665","0.459003870780352","0.448446838957085","0.46956090260362","2"
"Owner","2015","Full Time","West Germany","3938","0.506754161411276","0.495458147573852","0.5180501752487","1"
"Owner","2015","Part Time","West Germany","3024","0.516892521073922","0.504127454688678","0.529657587459165","1"
"Owner","2015","Part Time","East Germany","494","0.388253309535873","0.361257937066162","0.415248682005583","1"
"Owner","2015","Full Time","East Germany","986","0.477350358346448","0.455454314760349","0.499246401932546","1"
"Owner","2015","Not Working","West Germany","3712","0.518419304986018","0.507833797218741","0.529004812753295","1"
"Owner","2015","Not Working","East Germany","787","0.333564630038204","0.314253870062131","0.352875390014277","1"
"Resident or shared accommodation","2015","Full Time","West Germany","","","","","5"
"Resident or shared accommodation","2015","Full Time","East Germany","","","","","5"
"Resident or shared accommodation","2015","Part Time","West Germany","","","","","5"
"Resident or shared accommodation","2015","Part Time","East Germany","","","","","5"
"Resident or shared accommodation","2015","Not Working","West Germany","36","0.0067511583825785","0.00501633702647622","0.00848597973868078","5"
"Resident or shared accommodation","2015","Not Working","East Germany","12","","","","5"
"Subtenant","2015","Full Time","East Germany","38","0.0186202908092488","0.0126944025109708","0.0245461791075269","3"
"Subtenant","2015","Full Time","West Germany","81","0.0173891445001117","0.0144357278021722","0.0203425611980512","3"
"Subtenant","2015","Part Time","West Germany","69","0.0173978971714108","0.0140579599976062","0.0207378343452153","3"
"Subtenant","2015","Part Time","East Germany","23","","","","3"
"Subtenant","2015","Not Working","East Germany","36","0.0208361230124691","0.0149859797995085","0.0266862662254297","3"
"Subtenant","2015","Not Working","West Germany","146","0.0158256658510511","0.0131817137003175","0.0184696180017847","3"
"Tenant","2015","Full Time","East Germany","","","","","4"
"Tenant","2015","Full Time","West Germany","","","","","4"
"Tenant","2015","Part Time","West Germany","","","","","4"
"Tenant","2015","Part Time","East Germany","","","","","4"
"Tenant","2015","Not Working","West Germany","","","","","4"
"Tenant","2015","Not Working","East Germany","","","","","4"
"Main tenant","2016","Full Time","West Germany","3466","0.48010808451448","0.468597567098973","0.491618601929987","2"
"Main tenant","2016","Full Time","East Germany","971","0.494421713209036","0.472247922507722","0.51659550391035","2"
"Main tenant","2016","Part Time","West Germany","2875","0.47987120975354","0.46697599538425","0.492766424122829","2"
"Main tenant","2016","Part Time","East Germany","687","0.585422005684881","0.55766369383156","0.613180317538202","2"
"Main tenant","2016","Not Working","East Germany","1212","0.611874185790252","0.590543332316544","0.633205039263959","2"
"Main tenant","2016","Not Working","West Germany","3271","0.442013959957758","0.430197079973485","0.453830839942031","2"
"Owner","2016","Full Time","West Germany","3676","0.500267331568233","0.488747695817641","0.511786967318826","1"
"Owner","2016","Part Time","West Germany","2816","0.501079598597866","0.488173952132546","0.513985245063186","1"
"Owner","2016","Full Time","East Germany","946","0.481720627441905","0.459560280612208","0.503880974271601","1"
"Owner","2016","Part Time","East Germany","489","0.369292798448038","0.342099948883633","0.396485648012443","1"
"Owner","2016","Not Working","West Germany","3394","0.533092265625592","0.521221194969744","0.54496333628144","1"
"Owner","2016","Not Working","East Germany","750","0.347377708554912","0.326536503458724","0.368218913651101","1"
"Resident or shared accommodation","2016","Full Time","West Germany","1","","","","5"
"Resident or shared accommodation","2016","Full Time","East Germany","","","","","5"
"Resident or shared accommodation","2016","Part Time","West Germany","","","","","5"
"Resident or shared accommodation","2016","Part Time","East Germany","","","","","5"
"Resident or shared accommodation","2016","Not Working","West Germany","34","0.00883516870475645","0.00660851063853459","0.0110618267709783","5"
"Resident or shared accommodation","2016","Not Working","East Germany","11","","","","5"
"Subtenant","2016","Full Time","West Germany","94","0.0195992548009129","0.0164055821401861","0.0227929274616396","3"
"Subtenant","2016","Full Time","East Germany","36","0.0238576593490594","0.0170895485245464","0.0306257701735724","3"
"Subtenant","2016","Part Time","West Germany","75","0.019049191648594","0.0155208334984894","0.0225775497986986","3"
"Subtenant","2016","Part Time","East Germany","34","0.0452851958670807","0.0335694387510254","0.0570009529831361","3"
"Subtenant","2016","Not Working","West Germany","86","0.0160586057118936","0.0130676381819385","0.0190495732418487","3"
"Subtenant","2016","Not Working","East Germany","32","0.0312902979682271","0.023669638128168","0.0389109578082863","3"
"Tenant","2016","Full Time","West Germany","","","","","4"
"Tenant","2016","Full Time","East Germany","","","","","4"
"Tenant","2016","Part Time","West Germany","","","","","4"
"Tenant","2016","Part Time","East Germany","","","","","4"
"Tenant","2016","Not Working","East Germany","","","","","4"
"Tenant","2016","Not Working","West Germany","","","","","4"
"Main tenant","2017","Full Time","West Germany","3892","0.480911306052445","0.470090504841347","0.491732107263543","2"
"Main tenant","2017","Full Time","East Germany","1120","0.505919422266995","0.4854153743331","0.526423470200891","2"
"Main tenant","2017","Part Time","West Germany","3137","0.463562019289615","0.451430757662577","0.475693280916654","2"
"Main tenant","2017","Part Time","East Germany","774","0.566559773961959","0.540193689295275","0.592925858628644","2"
"Main tenant","2017","Not Working","West Germany","5384","0.449033012173901","0.439109535397646","0.458956488950156","2"
"Main tenant","2017","Not Working","East Germany","1677","0.598966053962222","0.580414027432399","0.617518080492046","2"
"Owner","2017","Full Time","West Germany","4160","0.498721515891842","0.4878928557207","0.509550176062985","1"
"Owner","2017","Full Time","East Germany","1117","0.466763090374479","0.446302960039361","0.487223220709598","1"
"Owner","2017","Part Time","West Germany","3211","0.510761455933458","0.498600669062668","0.522922242804248","1"
"Owner","2017","Part Time","East Germany","535","0.385358412782792","0.35946426869521","0.411252556870375","1"
"Owner","2017","Not Working","West Germany","3568","0.518823756641865","0.508855391248664","0.528792122035065","1"
"Owner","2017","Not Working","East Germany","816","0.34809429795172","0.330062437881772","0.366126158021669","1"
"Resident or shared accommodation","2017","Full Time","West Germany","10","","","","5"
"Resident or shared accommodation","2017","Full Time","East Germany","2","","","","5"
"Resident or shared accommodation","2017","Part Time","West Germany","35","0.0017242160894291","0.000714932059899015","0.00273350011895919","5"
"Resident or shared accommodation","2017","Part Time","East Germany","6","","","","5"
"Resident or shared accommodation","2017","Not Working","West Germany","501","0.0141696801129104","0.0118116842341433","0.0165276759916774","5"
"Resident or shared accommodation","2017","Not Working","East Germany","116","0.017936080885849","0.012912269352383","0.022959892419315","5"
"Subtenant","2017","Full Time","West Germany","128","0.0197642630300484","0.0167497878075684","0.0227787382525283","3"
"Subtenant","2017","Full Time","East Germany","45","0.0269691025463291","0.020325607675377","0.0336125974172811","3"
"Subtenant","2017","Part Time","West Germany","108","0.0239523086874974","0.0202326636651524","0.0276719537098425","3"
"Subtenant","2017","Part Time","East Germany","42","0.0471133130292487","0.0358400245802627","0.0583866014782347","3"
"Subtenant","2017","Not Working","West Germany","198","0.0179735510713243","0.0153229737935821","0.0206241283490664","3"
"Subtenant","2017","Not Working","East Germany","72","0.0350035672002084","0.0280466202658718","0.0419605141345451","3"
"Tenant","2017","Full Time","West Germany","","","","","4"
"Tenant","2017","Full Time","East Germany","","","","","4"
"Tenant","2017","Part Time","East Germany","","","","","4"
"Tenant","2017","Part Time","West Germany","","","","","4"
"Tenant","2017","Not Working","East Germany","","","","","4"
"Tenant","2017","Not Working","West Germany","","","","","4"
"Main tenant","2018","Full Time","West Germany","3921","0.487222085376285","0.476202119769121","0.498242050983449","2"
"Main tenant","2018","Full Time","East Germany","1091","0.513671141143525","0.49272368432841","0.53461859795864","2"
"Main tenant","2018","Part Time","West Germany","3264","0.469835275953951","0.457703168944723","0.481967382963179","2"
"Main tenant","2018","Part Time","East Germany","833","0.566418143634839","0.540551346141261","0.592284941128417","2"
"Main tenant","2018","Not Working","West Germany","5839","0.439312543038244","0.429598765563931","0.449026320512557","2"
"Main tenant","2018","Not Working","East Germany","1752","0.592987351858194","0.574286133767491","0.611688569948897","2"
"Owner","2018","Full Time","West Germany","3868","0.495608890585864","0.484585749760557","0.506632031411171","1"
"Owner","2018","Full Time","East Germany","1049","0.464060239130484","0.44315915235564","0.484961325905328","1"
"Owner","2018","Part Time","West Germany","3068","0.507232000868165","0.495079026588095","0.519384975148235","1"
"Owner","2018","Part Time","East Germany","523","0.395427749881675","0.369906836647518","0.420948663115832","1"
"Owner","2018","Not Working","West Germany","3391","0.529969914347588","0.520201380965951","0.539738447729225","1"
"Owner","2018","Not Working","East Germany","777","0.364546601580116","0.346225077088976","0.382868126071256","1"
"Resident or shared accommodation","2018","Full Time","West Germany","22","","","","5"
"Resident or shared accommodation","2018","Full Time","East Germany","2","","","","5"
"Resident or shared accommodation","2018","Part Time","West Germany","72","0.00192213451234846","0.000857422611433963","0.00298684641326296","5"
"Resident or shared accommodation","2018","Part Time","East Germany","12","","","","5"
"Resident or shared accommodation","2018","Not Working","West Germany","610","0.016047585099347","0.0135881644217499","0.0185070057769441","5"
"Resident or shared accommodation","2018","Not Working","East Germany","88","0.0214893639679764","0.0159693804206297","0.0270093475153231","5"
"Subtenant","2018","Full Time","West Germany","92","0.0163227475492254","0.0135290779220436","0.0191164171764072","3"
"Subtenant","2018","Full Time","East Germany","45","0.0219815749029912","0.0158365079330766","0.0281266418729058","3"
"Subtenant","2018","Part Time","West Germany","97","0.0210105886655358","0.0175242777514246","0.0244968995796469","3"
"Subtenant","2018","Part Time","East Germany","42","0.0354010557082451","0.0257556603769859","0.0450464510395042","3"
"Subtenant","2018","Not Working","West Germany","187","0.0142847909692359","0.0119623023100849","0.0166072796283869","3"
"Subtenant","2018","Not Working","East Germany","34","0.020976682593714","0.0155215143622313","0.0264318508251966","3"
"Tenant","2018","Full Time","West Germany","","","","","4"
"Tenant","2018","Full Time","East Germany","","","","","4"
"Tenant","2018","Part Time","West Germany","","","","","4"
"Tenant","2018","Not Working","West Germany","1","","","","4"
"Tenant","2018","Part Time","East Germany","","","","","4"
"Tenant","2018","Not Working","East Germany","","","","","4"
"Main tenant","2019","Full Time","West Germany","3849","0.488392048561312","0.477723386074688","0.499060711047937","2"
"Main tenant","2019","Full Time","East Germany","1081","0.495445965973774","0.475451326430988","0.515440605516561","2"
