"ple0097","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"Private health insurance","2007","East Germany","Male","226","0.0863265105229771","0.0750717798056544","0.0975812412402999","2"
"Private health insurance","2007","East Germany","Female","140","0.0367090817556679","0.0294697898976327","0.0439483736137032","2"
"Public health insurance","2007","West Germany","Male","5782","0.835894760005743","0.827390421602187","0.8443990984093","1"
"Public health insurance","2007","West Germany","Female","7068","0.907897463756886","0.901612874464813","0.914182053048959","1"
"Public health insurance","2007","East Germany","Male","2166","0.913673489477023","0.9024187587597","0.924928220194346","1"
"Public health insurance","2007","East Germany","Female","2452","0.963290918244332","0.956051626386297","0.970530210102367","1"
"Neither","2008","West Germany","Male","","","","","3"
"Neither","2008","West Germany","Female","","","","","3"
"Neither","2008","East Germany","Male","","","","","3"
"Neither","2008","East Germany","Female","","","","","3"
"Private health insurance","2008","West Germany","Male","1435","0.164788925852967","0.156053053391215","0.173524798314719","2"
"Private health insurance","2008","West Germany","Female","993","0.0881099773461798","0.0817684674326652","0.0944514872596943","2"
"Private health insurance","2008","East Germany","Male","220","0.0869694623909248","0.0754632364419476","0.0984756883399019","2"
"Private health insurance","2008","East Germany","Female","125","0.0308089195891426","0.024006666817248","0.0376111723610373","2"
"Public health insurance","2008","West Germany","Male","5493","0.835211074147033","0.826475201685281","0.843946946608785","1"
"Public health insurance","2008","West Germany","Female","6682","0.91189002265382","0.905548512740306","0.918231532567335","1"
"Public health insurance","2008","East Germany","Male","2084","0.913030537609075","0.901524311660098","0.924536763558052","1"
"Public health insurance","2008","East Germany","Female","2354","0.969191080410857","0.962388827638963","0.975993333182752","1"
"Neither","2009","West Germany","Male","","","","","3"
"Neither","2009","West Germany","Female","","","","","3"
"Neither","2009","East Germany","Male","","","","","3"
"Neither","2009","East Germany","Female","","","","","3"
"Private health insurance","2009","West Germany","Male","1349","0.165753133686112","0.156666155589568","0.174840111782656","2"
"Private health insurance","2009","West Germany","Female","936","0.0959267659273095","0.0890806209964253","0.102772910858194","2"
"Private health insurance","2009","East Germany","Male","221","0.10244728866117","0.0897616877373064","0.115132889585034","2"
"Private health insurance","2009","East Germany","Female","116","0.0311953945539873","0.0241919402256516","0.038198848882323","2"
"Public health insurance","2009","West Germany","Male","5084","0.834246866313888","0.825159888217344","0.843333844410432","1"
"Public health insurance","2009","West Germany","Female","6172","0.904073234072691","0.897227089141806","0.910919379003575","1"
"Public health insurance","2009","East Germany","Male","1974","0.89755271133883","0.884867110414966","0.910238312262694","1"
"Public health insurance","2009","East Germany","Female","2251","0.968804605446013","0.961801151117677","0.975808059774348","1"
"Neither","2010","West Germany","Male","","","","","3"
"Neither","2010","West Germany","Female","","","","","3"
"Neither","2010","East Germany","Male","","","","","3"
"Neither","2010","East Germany","Female","","","","","3"
"Private health insurance","2010","West Germany","Male","1655","0.16698697744516","0.159020630023228","0.174953324867092","2"
"Private health insurance","2010","West Germany","Female","1162","0.0972061840546457","0.0914365413284226","0.102975826780869","2"
"Private health insurance","2010","East Germany","Male","278","0.100584575626642","0.0888318490599978","0.112337302193285","2"
"Private health insurance","2010","East Germany","Female","137","0.0356479204065783","0.0289820234043592","0.0423138174087974","2"
"Public health insurance","2010","West Germany","Male","6765","0.83301302255484","0.825046675132908","0.840979369976772","1"
"Public health insurance","2010","West Germany","Female","8965","0.902793815945354","0.897024173219131","0.908563458671577","1"
"Public health insurance","2010","East Germany","Male","2238","0.899415424373358","0.887662697806715","0.911168150940002","1"
"Public health insurance","2010","East Germany","Female","2835","0.964352079593422","0.957686182591203","0.971017976595641","1"
"Neither","2011","West Germany","Male","","","","","3"
"Neither","2011","West Germany","Female","","","","","3"
"Neither","2011","East Germany","Male","","","","","3"
"Neither","2011","East Germany","Female","","","","","3"
"Private health insurance","2011","West Germany","Male","1926","0.17376203623315","0.166327084961877","0.181196987504424","2"
"Private health insurance","2011","West Germany","Female","1378","0.0996901156210703","0.0943547741664866","0.105025457075654","2"
"Private health insurance","2011","East Germany","Male","322","0.10503323956998","0.093845508571852","0.116220970568108","2"
"Private health insurance","2011","East Germany","Female","160","0.032644218939431","0.0267119107362483","0.0385765271426136","2"
"Public health insurance","2011","West Germany","Male","8051","0.82623796376685","0.818803012495576","0.833672915038123","1"
"Public health insurance","2011","West Germany","Female","10734","0.90030988437893","0.894974542924346","0.905645225833513","1"
"Public health insurance","2011","East Germany","Male","2563","0.89496676043002","0.883779029431892","0.906154491428148","1"
"Public health insurance","2011","East Germany","Female","3287","0.967355781060569","0.961423472857386","0.973288089263752","1"
"Neither","2012","West Germany","Male","","","","","3"
"Neither","2012","West Germany","Female","","","","","3"
"Neither","2012","East Germany","Male","","","","","3"
"Neither","2012","East Germany","Female","","","","","3"
"Private health insurance","2012","West Germany","Male","1862","0.170557601935554","0.163089919771447","0.17802528409966","2"
"Private health insurance","2012","West Germany","Female","1342","0.10197162482186","0.0965016600252968","0.107441589618424","2"
"Private health insurance","2012","East Germany","Male","309","0.101511794850601","0.0903810857684878","0.112642503932714","2"
"Private health insurance","2012","East Germany","Female","159","0.0367724991184864","0.0304173814610723","0.0431276167759006","2"
"Public health insurance","2012","West Germany","Male","7883","0.829442398064446","0.82197471590034","0.836910080228553","1"
"Public health insurance","2012","West Germany","Female","10415","0.898028375178139","0.892558410381576","0.903498339974703","1"
"Public health insurance","2012","East Germany","Male","2519","0.898488205149399","0.887357496067286","0.909618914231512","1"
"Public health insurance","2012","East Germany","Female","3210","0.963227500881514","0.956872383224099","0.969582618538928","1"
"Neither","2013","West Germany","Male","","","","","3"
"Neither","2013","West Germany","Female","","","","","3"
"Neither","2013","East Germany","Male","","","","","3"
"Neither","2013","East Germany","Female","","","","","3"
"Private health insurance","2013","West Germany","Male","1830","0.1712281206263","0.164252449914601","0.178203791337999","2"
"Private health insurance","2013","West Germany","Female","1313","0.103351513033102","0.0981911007292898","0.108511925336915","2"
"Private health insurance","2013","East Germany","Male","296","0.0955925891215225","0.0847036466059698","0.106481531637075","2"
"Private health insurance","2013","East Germany","Female","145","0.0317419356946786","0.025794672069272","0.0376891993200851","2"
"Public health insurance","2013","West Germany","Male","9373","0.8287718793737","0.821796208662001","0.835747550085399","1"
"Public health insurance","2013","West Germany","Female","12055","0.896648486966898","0.891488074663085","0.90180889927071","1"
"Public health insurance","2013","East Germany","Male","2505","0.904407410878478","0.893518468362925","0.91529635339403","1"
"Public health insurance","2013","East Germany","Female","3193","0.968258064305321","0.962310800679915","0.974205327930728","1"
"Neither","2014","West Germany","Male","","","","","3"
"Neither","2014","West Germany","Female","","","","","3"
"Neither","2014","East Germany","Male","","","","","3"
"Neither","2014","East Germany","Female","","","","","3"
"Private health insurance","2014","West Germany","Male","1628","0.166251803745208","0.158919820097465","0.173583787392951","2"
"Private health insurance","2014","West Germany","Female","1210","0.106125180166931","0.100528251149957","0.111722109183905","2"
"Private health insurance","2014","East Germany","Male","260","0.0877908349749306","0.0768178585978137","0.0987638113520475","2"
"Private health insurance","2014","East Germany","Female","131","0.0302400506781686","0.0241645901212186","0.0363155112351186","2"
"Public health insurance","2014","West Germany","Male","8277","0.833748196254792","0.826416212607049","0.841080179902535","1"
"Public health insurance","2014","West Germany","Female","10423","0.893874819833069","0.888277890816095","0.899471748850043","1"
"Public health insurance","2014","East Germany","Male","2295","0.912209165025069","0.901236188647953","0.923182141402186","1"
"Public health insurance","2014","East Germany","Female","2921","0.969759949321831","0.963684488764881","0.975835409878781","1"
"Neither","2015","West Germany","Male","","","","","3"
"Neither","2015","West Germany","Female","","","","","3"
"Neither","2015","East Germany","Male","","","","","3"
"Neither","2015","East Germany","Female","","","","","3"
"Private health insurance","2015","West Germany","Male","1579","0.169121707487891","0.161726371694157","0.176517043281625","2"
"Private health insurance","2015","West Germany","Female","1175","0.107251859414189","0.101616236159877","0.112887482668501","2"
"Private health insurance","2015","East Germany","Male","243","0.0887160581315785","0.0775412988791951","0.0998908173839618","2"
"Private health insurance","2015","East Germany","Female","136","0.0349366524545277","0.0283150759497954","0.04155822895926","2"
"Public health insurance","2015","West Germany","Male","8291","0.830878292512109","0.823482956718375","0.838273628305843","1"
"Public health insurance","2015","West Germany","Female","10406","0.892748140585811","0.887112517331498","0.898383763840123","1"
"Public health insurance","2015","East Germany","Male","2244","0.911283941868421","0.900109182616038","0.922458701120805","1"
"Public health insurance","2015","East Germany","Female","2818","0.965063347545472","0.95844177104074","0.971684924050205","1"
"Neither","2016","West Germany","Male","","","","","3"
"Neither","2016","West Germany","Female","","","","","3"
"Neither","2016","East Germany","Male","","","","","3"
"Neither","2016","East Germany","Female","","","","","3"
"Private health insurance","2016","West Germany","Male","1438","0.163709202684714","0.156009879851565","0.171408525517864","2"
"Private health insurance","2016","West Germany","Female","1087","0.104427384023999","0.0985656932245872","0.110289074823411","2"
"Private health insurance","2016","East Germany","Male","231","0.0886166441502883","0.0769947801306037","0.100238508169973","2"
"Private health insurance","2016","East Germany","Female","130","0.0387790950178977","0.0315840677902772","0.0459741222455182","2"
"Public health insurance","2016","West Germany","Male","7434","0.836290797315286","0.828591474482136","0.843990120148435","1"
"Public health insurance","2016","West Germany","Female","9369","0.895572615976001","0.889710925176589","0.901434306775413","1"
"Public health insurance","2016","East Germany","Male","2066","0.911383355849712","0.899761491830027","0.923005219869396","1"
"Public health insurance","2016","East Germany","Female","2636","0.961220904982102","0.954025877754482","0.968415932209723","1"
"Neither","2017","West Germany","Male","","","","","3"
"Neither","2017","West Germany","Female","","","","","3"
"Neither","2017","East Germany","Male","","","","","3"
"Neither","2017","East Germany","Female","","","","","3"
"Private health insurance","2017","West Germany","Male","1620","0.165442122438077","0.158051351319952","0.172832893556201","2"
"Private health insurance","2017","West Germany","Female","1216","0.103703649879811","0.098087383316199","0.109319916443422","2"
"Private health insurance","2017","East Germany","Male","245","0.0825232369092947","0.0719364280038709","0.0931100458147186","2"
"Private health insurance","2017","East Germany","Female","146","0.0391571969867047","0.0322575133799955","0.0460568805934138","2"
"Public health insurance","2017","West Germany","Male","8090","0.834557877561923","0.827167106443799","0.841948648680047","1"
"Public health insurance","2017","West Germany","Female","10104","0.896296350120189","0.890680083556578","0.901912616683801","1"
"Public health insurance","2017","East Germany","Male","2350","0.917476763090705","0.906889954185281","0.928063571996129","1"
"Public health insurance","2017","East Germany","Female","2890","0.960842803013295","0.953943119406586","0.967742486620005","1"
"Neither","2018","West Germany","Male","","","","","3"
"Neither","2018","West Germany","Female","","","","","3"
"Neither","2018","East Germany","Male","","","","","3"
"Neither","2018","East Germany","Female","","","","","3"
"Private health insurance","2018","West Germany","Male","1490","0.159068319751249","0.151642251409309","0.16649438809319","2"
"Private health insurance","2018","West Germany","Female","1147","0.104180441742411","0.0984503704506713","0.10991051303415","2"
"Private health insurance","2018","East Germany","Male","229","0.0890628299358513","0.0779792434507785","0.100146416420924","2"
"Private health insurance","2018","East Germany","Female","132","0.0410334305864531","0.0339124836339469","0.0481543775389593","2"
"Public health insurance","2018","West Germany","Male","7828","0.840931680248751","0.83350561190681","0.848357748590691","1"
"Public health insurance","2018","West Germany","Female","9772","0.89581955825759","0.89008948696585","0.901549629549329","1"
"Public health insurance","2018","East Germany","Male","2308","0.910937170064149","0.899853583579076","0.922020756549221","1"
"Public health insurance","2018","East Germany","Female","2849","0.958966569413547","0.951845622461041","0.966087516366053","1"
"Neither","2019","West Germany","Male","","","","","3"
"Neither","2019","West Germany","Female","","","","","3"
"Neither","2019","East Germany","Male","","","","","3"
"Neither","2019","East Germany","Female","","","","","3"
"Private health insurance","2019","West Germany","Male","2082","0.163383046491708","0.155998108116376","0.17076798486704","2"
"Private health insurance","2019","West Germany","Female","1311","0.104209727467108","0.0983754359930011","0.110044018941216","2"
"Private health insurance","2019","East Germany","Male","413","0.0843752893962303","0.0737927097886459","0.0949578690038146","2"
"Private health insurance","2019","East Germany","Female","189","0.0444726276338207","0.0369956750476546","0.0519495802199867","2"
"Public health insurance","2019","West Germany","Male","7546","0.836616953508292","0.82923201513296","0.844001891883624","1"
"Public health insurance","2019","West Germany","Female","9224","0.895790272532892","0.889955981058784","0.901624564006999","1"
"Public health insurance","2019","East Germany","Male","2237","0.91562471060377","0.905042130996185","0.926207290211354","1"
"Public health insurance","2019","East Germany","Female","2731","0.955527372366179","0.948050419780013","0.963004324952345","1"
