"ple0097","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Private health insurance","1999","secondary school degree","Couple + C. GT 16 ","49","0.0812974582716635","0.0606806160441621","0.101914300499165"
"Private health insurance","1999","secondary school degree","Couple + C. LE and GT 16","27","","",""
"Private health insurance","1999","college entrance qualification","1-pers.-HH","73","0.233304887101345","0.186673555718603","0.279936218484088"
"Private health insurance","1999","college entrance qualification","(Married) couple without C. ","172","0.280564162170294","0.246314247561383","0.314814076779205"
"Private health insurance","1999","college entrance qualification","Single parent ","16","","",""
"Private health insurance","1999","college entrance qualification","Couple + C. LE 16 ","125","0.281172919713612","0.243770425904959","0.318575413522264"
"Private health insurance","1999","college entrance qualification","Couple + C. GT 16 ","73","0.232485638137448","0.190235921655921","0.274735354618976"
"Private health insurance","1999","college entrance qualification","Couple + C. LE and GT 16","45","0.322416122084516","0.247617711657367","0.397214532511665"
"Private health insurance","1999","Other degree","1-pers.-HH","2","","",""
"Private health insurance","1999","Other degree","(Married) couple without C. ","6","","",""
"Private health insurance","1999","Other degree","Single parent ","","","",""
"Private health insurance","1999","Other degree","Couple + C. LE 16 ","4","","",""
"Private health insurance","1999","Other degree","Couple + C. GT 16 ","5","","",""
"Private health insurance","1999","Other degree","Couple + C. LE and GT 16","","","",""
"Private health insurance","1999","no degree/no degree yet","1-pers.-HH","","","",""
"Private health insurance","1999","no degree/no degree yet","(Married) couple without C. ","","","",""
"Private health insurance","1999","no degree/no degree yet","Single parent ","6","","",""
"Private health insurance","1999","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Private health insurance","1999","no degree/no degree yet","Couple + C. GT 16 ","25","","",""
"Private health insurance","1999","no degree/no degree yet","Couple + C. LE and GT 16","21","","",""
"Neither","1999","lower secondary degree","1-pers.-HH","5","","",""
"Neither","1999","lower secondary degree","(Married) couple without C. ","7","","",""
"Neither","1999","lower secondary degree","Single parent ","3","","",""
"Neither","1999","lower secondary degree","Couple + C. LE 16 ","5","","",""
"Neither","1999","lower secondary degree","Couple + C. GT 16 ","8","","",""
"Neither","1999","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"Neither","1999","secondary school degree","1-pers.-HH","3","","",""
"Neither","1999","secondary school degree","(Married) couple without C. ","11","","",""
"Neither","1999","secondary school degree","Single parent ","1","","",""
"Neither","1999","secondary school degree","Couple + C. LE 16 ","13","","",""
"Neither","1999","secondary school degree","Couple + C. GT 16 ","7","","",""
"Neither","1999","secondary school degree","Couple + C. LE and GT 16","3","","",""
"Neither","1999","college entrance qualification","1-pers.-HH","3","","",""
"Neither","1999","college entrance qualification","(Married) couple without C. ","9","","",""
"Neither","1999","college entrance qualification","Single parent ","2","","",""
"Neither","1999","college entrance qualification","Couple + C. LE 16 ","6","","",""
"Neither","1999","college entrance qualification","Couple + C. GT 16 ","6","","",""
"Neither","1999","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"Neither","1999","Other degree","1-pers.-HH","1","","",""
"Neither","1999","Other degree","(Married) couple without C. ","","","",""
"Neither","1999","Other degree","Single parent ","1","","",""
"Neither","1999","Other degree","Couple + C. LE 16 ","1","","",""
"Neither","1999","Other degree","Couple + C. GT 16 ","","","",""
"Neither","1999","Other degree","Couple + C. LE and GT 16","","","",""
"Neither","1999","no degree/no degree yet","1-pers.-HH","1","","",""
"Neither","1999","no degree/no degree yet","(Married) couple without C. ","","","",""
"Neither","1999","no degree/no degree yet","Single parent ","","","",""
"Neither","1999","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Neither","1999","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Neither","1999","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Public health insurance","2000","lower secondary degree","1-pers.-HH","1480","0.958701176796849","0.948779288856012","0.968623064737686"
"Public health insurance","2000","lower secondary degree","(Married) couple without C. ","3748","0.939295384732422","0.931885217272444","0.946705552192401"
"Public health insurance","2000","lower secondary degree","Single parent ","445","0.966346998675507","0.949885245688504","0.98280875166251"
"Public health insurance","2000","lower secondary degree","Couple + C. LE 16 ","1508","0.933527378487203","0.921332814892998","0.945721942081408"
"Public health insurance","2000","lower secondary degree","Couple + C. GT 16 ","1292","0.932620842598406","0.91940455697402","0.945837128222792"
"Public health insurance","2000","lower secondary degree","Couple + C. LE and GT 16","512","0.947388132329364","0.928540381224198","0.966235883434529"
"Public health insurance","2000","secondary school degree","1-pers.-HH","744","0.873083005119286","0.850744133465122","0.89542187677345"
"Public health insurance","2000","secondary school degree","(Married) couple without C. ","1540","0.8718800756839","0.856243334641148","0.887516816726652"
"Public health insurance","2000","secondary school degree","Single parent ","350","0.92967889712907","0.903834673417584","0.955523120840556"
"Public health insurance","2000","secondary school degree","Couple + C. LE 16 ","1741","0.890478405495285","0.876635212132696","0.904321598857873"
"Public health insurance","2000","secondary school degree","Couple + C. GT 16 ","1109","0.91200808452775","0.896066245461463","0.927949923594037"
"Public health insurance","2000","secondary school degree","Couple + C. LE and GT 16","630","0.932481848249853","0.9135388548168","0.951424841682907"
"Public health insurance","2000","college entrance qualification","1-pers.-HH","583","0.73827159690962","0.707560577483317","0.768982616335923"
"Public health insurance","2000","college entrance qualification","(Married) couple without C. ","969","0.711368580430755","0.687241899222079","0.73549526163943"
"Public health insurance","2000","college entrance qualification","Single parent ","173","0.809022285602162","0.755859218082225","0.862185353122099"
"Public health insurance","2000","college entrance qualification","Couple + C. LE 16 ","885","0.726496410220898","0.700954497770415","0.752038322671381"
"Public health insurance","2000","college entrance qualification","Couple + C. GT 16 ","574","0.724331422050013","0.692707720344009","0.755955123756018"
"Public health insurance","2000","college entrance qualification","Couple + C. LE and GT 16","224","0.715406449066783","0.665577495511423","0.765235402622144"
"Public health insurance","2000","Other degree","1-pers.-HH","123","0.950429995740601","0.913260900612736","0.987599090868465"
"Public health insurance","2000","Other degree","(Married) couple without C. ","320","0.88421640324486","0.850885332764229","0.917547473725492"
"Public health insurance","2000","Other degree","Single parent ","70","0.987267276626766","0.961187916003337","1.01334663725019"
"Public health insurance","2000","Other degree","Couple + C. LE 16 ","421","0.938442978561616","0.91595975524052","0.960926201882712"
"Public health insurance","2000","Other degree","Couple + C. GT 16 ","279","0.976864945798489","0.959442159977391","0.994287731619586"
"Public health insurance","2000","Other degree","Couple + C. LE and GT 16","173","0.988434138469872","0.97259279795997","1.00427547897977"
"Public health insurance","2000","no degree/no degree yet","1-pers.-HH","45","0.948913149810089","0.885967320767854","1.01185897885232"
"Public health insurance","2000","no degree/no degree yet","(Married) couple without C. ","113","0.981581634224068","0.957006950929515","1.00615631751862"
"Public health insurance","2000","no degree/no degree yet","Single parent ","75","0.875737531522633","0.805192664744759","0.946282398300508"
"Public health insurance","2000","no degree/no degree yet","Couple + C. LE 16 ","77","0.97674960413699","0.943518762321014","1.00998044595297"
"Public health insurance","2000","no degree/no degree yet","Couple + C. GT 16 ","265","0.854820433869356","0.815219858692527","0.894421009046186"
"Public health insurance","2000","no degree/no degree yet","Couple + C. LE and GT 16","200","0.845052105653779","0.798787512923289","0.89131669838427"
"Private health insurance","2000","lower secondary degree","1-pers.-HH","60","0.0378723244832219","0.0283539851496831","0.0473906638167607"
"Private health insurance","2000","lower secondary degree","(Married) couple without C. ","227","0.0572913466755787","0.0500794526724967","0.0645032406786606"
"Private health insurance","2000","lower secondary degree","Single parent ","9","","",""
"Private health insurance","2000","lower secondary degree","Couple + C. LE 16 ","88","0.0619269629146971","0.0501281165211241","0.07372580930827"
"Private health insurance","2000","lower secondary degree","Couple + C. GT 16 ","81","0.0621808485219985","0.0494492791655508","0.0749124178784462"
"Private health insurance","2000","lower secondary degree","Couple + C. LE and GT 16","27","","",""
"Private health insurance","2000","secondary school degree","1-pers.-HH","104","0.121516770679421","0.0995908205112992","0.143442720847542"
"Private health insurance","2000","secondary school degree","(Married) couple without C. ","202","0.122066939778991","0.106751154790818","0.137382724767164"
"Private health insurance","2000","secondary school degree","Single parent ","24","","",""
"Private health insurance","2000","secondary school degree","Couple + C. LE 16 ","204","0.103718724544202","0.0902034318432867","0.117234017245118"
"Private health insurance","2000","secondary school degree","Couple + C. GT 16 ","98","0.0842086412863765","0.0685809691518581","0.0998363134208949"
"Private health insurance","2000","secondary school degree","Couple + C. LE and GT 16","38","0.0580930259838875","0.0404332923620706","0.0757527596057044"
"Private health insurance","2000","college entrance qualification","1-pers.-HH","196","0.251912237492524","0.221582990160931","0.282241484824117"
"Private health insurance","2000","college entrance qualification","(Married) couple without C. ","376","0.280410626887926","0.256493002123252","0.3043282516526"
"Private health insurance","2000","college entrance qualification","Single parent ","36","0.187148794800626","0.13439696993056","0.239900619670692"
"Private health insurance","2000","college entrance qualification","Couple + C. LE 16 ","283","0.272453685166121","0.246942430036043","0.297964940296199"
"Private health insurance","2000","college entrance qualification","Couple + C. GT 16 ","185","0.265077630140914","0.233841467024228","0.296313793257601"
"Private health insurance","2000","college entrance qualification","Couple + C. LE and GT 16","89","0.278439286084707","0.228940504406732","0.327938067762683"
"Private health insurance","2000","Other degree","1-pers.-HH","7","","",""
"Private health insurance","2000","Other degree","(Married) couple without C. ","26","","",""
"Private health insurance","2000","Other degree","Single parent ","1","","",""
"Private health insurance","2000","Other degree","Couple + C. LE 16 ","15","","",""
"Private health insurance","2000","Other degree","Couple + C. GT 16 ","6","","",""
"Private health insurance","2000","Other degree","Couple + C. LE and GT 16","2","","",""
"Private health insurance","2000","no degree/no degree yet","1-pers.-HH","1","","",""
"Private health insurance","2000","no degree/no degree yet","(Married) couple without C. ","","","",""
"Private health insurance","2000","no degree/no degree yet","Single parent ","7","","",""
"Private health insurance","2000","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Private health insurance","2000","no degree/no degree yet","Couple + C. GT 16 ","39","0.145179566130644","0.105578990953814","0.184780141307473"
"Private health insurance","2000","no degree/no degree yet","Couple + C. LE and GT 16","34","0.150778307037758","0.105027987576759","0.196528626498756"
"Neither","2000","lower secondary degree","1-pers.-HH","5","","",""
"Neither","2000","lower secondary degree","(Married) couple without C. ","14","","",""
"Neither","2000","lower secondary degree","Single parent ","7","","",""
"Neither","2000","lower secondary degree","Couple + C. LE 16 ","7","","",""
"Neither","2000","lower secondary degree","Couple + C. GT 16 ","9","","",""
"Neither","2000","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Neither","2000","secondary school degree","1-pers.-HH","5","","",""
"Neither","2000","secondary school degree","(Married) couple without C. ","13","","",""
"Neither","2000","secondary school degree","Single parent ","2","","",""
"Neither","2000","secondary school degree","Couple + C. LE 16 ","10","","",""
"Neither","2000","secondary school degree","Couple + C. GT 16 ","6","","",""
"Neither","2000","secondary school degree","Couple + C. LE and GT 16","6","","",""
"Neither","2000","college entrance qualification","1-pers.-HH","8","","",""
"Neither","2000","college entrance qualification","(Married) couple without C. ","10","","",""
"Neither","2000","college entrance qualification","Single parent ","1","","",""
"Neither","2000","college entrance qualification","Couple + C. LE 16 ","2","","",""
"Neither","2000","college entrance qualification","Couple + C. GT 16 ","8","","",""
"Neither","2000","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"Neither","2000","Other degree","1-pers.-HH","1","","",""
"Neither","2000","Other degree","(Married) couple without C. ","8","","",""
"Neither","2000","Other degree","Single parent ","","","",""
"Neither","2000","Other degree","Couple + C. LE 16 ","3","","",""
"Neither","2000","Other degree","Couple + C. GT 16 ","1","","",""
"Neither","2000","Other degree","Couple + C. LE and GT 16","","","",""
"Neither","2000","no degree/no degree yet","1-pers.-HH","1","","",""
"Neither","2000","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Neither","2000","no degree/no degree yet","Single parent ","2","","",""
"Neither","2000","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Neither","2000","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Neither","2000","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Public health insurance","2001","lower secondary degree","1-pers.-HH","1322","0.953256965524261","0.942139990004648","0.964373941043874"
"Public health insurance","2001","lower secondary degree","(Married) couple without C. ","3274","0.938887790721092","0.930927037887731","0.946848543554453"
"Public health insurance","2001","lower secondary degree","Single parent ","399","0.976569347619928","0.961891521309133","0.991247173930722"
"Public health insurance","2001","lower secondary degree","Couple + C. LE 16 ","1343","0.936330017305064","0.923666165303412","0.948993869306717"
"Public health insurance","2001","lower secondary degree","Couple + C. GT 16 ","1142","0.935140578376281","0.921309710455816","0.948971446296745"
"Public health insurance","2001","lower secondary degree","Couple + C. LE and GT 16","462","0.964058950980658","0.947423954134287","0.980693947827028"
"Public health insurance","2001","secondary school degree","1-pers.-HH","684","0.873311427659709","0.849983515748935","0.896639339570482"
"Public health insurance","2001","secondary school degree","(Married) couple without C. ","1455","0.874024837737229","0.858086415696201","0.889963259778258"
"Public health insurance","2001","secondary school degree","Single parent ","333","0.936710566046671","0.911310838765371","0.962110293327971"
"Public health insurance","2001","secondary school degree","Couple + C. LE 16 ","1586","0.883731619021865","0.868840439500577","0.898622798543153"
"Public health insurance","2001","secondary school degree","Couple + C. GT 16 ","1011","0.90515001040322","0.887881715703077","0.922418305103363"
"Public health insurance","2001","secondary school degree","Couple + C. LE and GT 16","568","0.921542804540847","0.900169560357323","0.942916048724371"
"Public health insurance","2001","college entrance qualification","1-pers.-HH","529","0.732113187417063","0.699652340059957","0.76457403477417"
"Public health insurance","2001","college entrance qualification","(Married) couple without C. ","931","0.703443456409022","0.678634359725817","0.728252553092227"
"Public health insurance","2001","college entrance qualification","Single parent ","147","0.748716180103537","0.686877806200173","0.810554554006901"
"Public health insurance","2001","college entrance qualification","Couple + C. LE 16 ","854","0.735842509172146","0.709964279721667","0.761720738622624"
"Public health insurance","2001","college entrance qualification","Couple + C. GT 16 ","545","0.710220483024018","0.677622399962987","0.742818566085049"
"Public health insurance","2001","college entrance qualification","Couple + C. LE and GT 16","191","0.731176207749716","0.67728644218918","0.785065973310253"
"Public health insurance","2001","Other degree","1-pers.-HH","93","0.907325089389808","0.850204452425042","0.964445726354574"
"Public health insurance","2001","Other degree","(Married) couple without C. ","337","0.934861269272841","0.909191193880463","0.960531344665218"
"Public health insurance","2001","Other degree","Single parent ","70","0.955308773234823","0.907581693297225","1.00303585317242"
"Public health insurance","2001","Other degree","Couple + C. LE 16 ","352","0.915851434877872","0.887828521234882","0.943874348520861"
"Public health insurance","2001","Other degree","Couple + C. GT 16 ","241","0.988597838349013","0.975276231790969","1.00191944490706"
"Public health insurance","2001","Other degree","Couple + C. LE and GT 16","144","0.994673807858353","0.982826686270022","1.00652092944668"
"Public health insurance","2001","no degree/no degree yet","1-pers.-HH","34","1","1","1"
"Public health insurance","2001","no degree/no degree yet","(Married) couple without C. ","97","0.984810976253257","0.960719031174188","1.00890292133232"
"Public health insurance","2001","no degree/no degree yet","Single parent ","75","0.789997859303661","0.705848337095622","0.8741473815117"
"Public health insurance","2001","no degree/no degree yet","Couple + C. LE 16 ","50","0.945246782027397","0.883999392311883","1.00649417174291"
"Public health insurance","2001","no degree/no degree yet","Couple + C. GT 16 ","259","0.832967065553447","0.791377553801943","0.874556577304951"
"Public health insurance","2001","no degree/no degree yet","Couple + C. LE and GT 16","207","0.863197734252509","0.819262196039131","0.907133272465887"
"Private health insurance","2001","lower secondary degree","1-pers.-HH","55","0.0380424912245384","0.0279677100181874","0.0481172724308894"
"Private health insurance","2001","lower secondary degree","(Married) couple without C. ","191","0.0570471263770606","0.0493390646708772","0.064755188083244"
"Private health insurance","2001","lower secondary degree","Single parent ","8","","",""
"Private health insurance","2001","lower secondary degree","Couple + C. LE 16 ","80","0.0602321416094366","0.0478923327234535","0.0725719504954197"
"Private health insurance","2001","lower secondary degree","Couple + C. GT 16 ","71","0.0605529355306573","0.0471583831556734","0.0739474879056412"
"Private health insurance","2001","lower secondary degree","Couple + C. LE and GT 16","17","","",""
"Private health insurance","2001","secondary school degree","1-pers.-HH","90","0.120391610726404","0.0975689976263173","0.14321422382649"
"Private health insurance","2001","secondary school degree","(Married) couple without C. ","197","0.12075681169409","0.105105479932466","0.136408143455714"
"Private health insurance","2001","secondary school degree","Single parent ","20","","",""
"Private health insurance","2001","secondary school degree","Couple + C. LE 16 ","183","0.109169168082355","0.094681926238518","0.123656409926192"
"Private health insurance","2001","secondary school degree","Couple + C. GT 16 ","87","0.08322304871348","0.066944181477452","0.0995019159495079"
"Private health insurance","2001","secondary school degree","Couple + C. LE and GT 16","35","0.0689312347772363","0.0487942144148963","0.0890682551395763"
"Private health insurance","2001","college entrance qualification","1-pers.-HH","178","0.255209431893887","0.223252835723796","0.287166028063978"
"Private health insurance","2001","college entrance qualification","(Married) couple without C. ","361","0.28534061114001","0.260811944311472","0.309869277968547"
"Private health insurance","2001","college entrance qualification","Single parent ","41","0.247154379395694","0.185657325856587","0.308651432934801"
"Private health insurance","2001","college entrance qualification","Couple + C. LE 16 ","258","0.261173895899315","0.235390111751162","0.286957680047467"
"Private health insurance","2001","college entrance qualification","Couple + C. GT 16 ","192","0.278334628816941","0.246130379698509","0.310538877935373"
"Private health insurance","2001","college entrance qualification","Couple + C. LE and GT 16","66","0.257336404533084","0.204198050333072","0.310474758733095"
"Private health insurance","2001","Other degree","1-pers.-HH","5","","",""
"Private health insurance","2001","Other degree","(Married) couple without C. ","15","","",""
"Private health insurance","2001","Other degree","Single parent ","1","","",""
"Private health insurance","2001","Other degree","Couple + C. LE 16 ","22","","",""
"Private health insurance","2001","Other degree","Couple + C. GT 16 ","3","","",""
"Private health insurance","2001","Other degree","Couple + C. LE and GT 16","1","","",""
"Private health insurance","2001","no degree/no degree yet","1-pers.-HH","","","",""
"Private health insurance","2001","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Private health insurance","2001","no degree/no degree yet","Single parent ","14","","",""
"Private health insurance","2001","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Private health insurance","2001","no degree/no degree yet","Couple + C. GT 16 ","50","0.167032934446553","0.125443422695049","0.208622446198057"
"Private health insurance","2001","no degree/no degree yet","Couple + C. LE and GT 16","25","","",""
"Neither","2001","lower secondary degree","1-pers.-HH","8","","",""
"Neither","2001","lower secondary degree","(Married) couple without C. ","13","","",""
"Neither","2001","lower secondary degree","Single parent ","1","","",""
"Neither","2001","lower secondary degree","Couple + C. LE 16 ","5","","",""
"Neither","2001","lower secondary degree","Couple + C. GT 16 ","5","","",""
"Neither","2001","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"Neither","2001","secondary school degree","1-pers.-HH","7","","",""
"Neither","2001","secondary school degree","(Married) couple without C. ","13","","",""
"Neither","2001","secondary school degree","Single parent ","","","",""
"Neither","2001","secondary school degree","Couple + C. LE 16 ","11","","",""
"Neither","2001","secondary school degree","Couple + C. GT 16 ","8","","",""
"Neither","2001","secondary school degree","Couple + C. LE and GT 16","5","","",""
"Neither","2001","college entrance qualification","1-pers.-HH","8","","",""
"Neither","2001","college entrance qualification","(Married) couple without C. ","10","","",""
"Neither","2001","college entrance qualification","Single parent ","1","","",""
"Neither","2001","college entrance qualification","Couple + C. LE 16 ","3","","",""
"Neither","2001","college entrance qualification","Couple + C. GT 16 ","7","","",""
"Neither","2001","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Neither","2001","Other degree","1-pers.-HH","1","","",""
"Neither","2001","Other degree","(Married) couple without C. ","3","","",""
"Neither","2001","Other degree","Single parent ","1","","",""
"Neither","2001","Other degree","Couple + C. LE 16 ","3","","",""
"Neither","2001","Other degree","Couple + C. GT 16 ","","","",""
"Neither","2001","Other degree","Couple + C. LE and GT 16","","","",""
"Neither","2001","no degree/no degree yet","1-pers.-HH","","","",""
"Neither","2001","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Neither","2001","no degree/no degree yet","Single parent ","1","","",""
"Neither","2001","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Neither","2001","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Neither","2001","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Public health insurance","2002","lower secondary degree","1-pers.-HH","1269","0.95767502562112","0.946834568777887","0.968515482464354"
"Public health insurance","2002","lower secondary degree","(Married) couple without C. ","3172","0.937835434989873","0.929711041869479","0.945959828110267"
"Public health insurance","2002","lower secondary degree","Single parent ","373","0.980782478846181","0.967033079143311","0.99453187854905"
"Public health insurance","2002","lower secondary degree","Couple + C. LE 16 ","1200","0.937126705651911","0.923854937306868","0.950398473996954"
"Public health insurance","2002","lower secondary degree","Couple + C. GT 16 ","1093","0.949650836012918","0.937121349600436","0.962180322425401"
"Public health insurance","2002","lower secondary degree","Couple + C. LE and GT 16","452","0.951284937128549","0.931986546788159","0.970583327468938"
"Public health insurance","2002","secondary school degree","1-pers.-HH","692","0.883237650304308","0.860815607250384","0.905659693358233"
"Public health insurance","2002","secondary school degree","(Married) couple without C. ","1573","0.876597447097492","0.861569441351998","0.891625452842986"
"Public health insurance","2002","secondary school degree","Single parent ","361","0.927389063584877","0.901501782308535","0.953276344861218"
"Public health insurance","2002","secondary school degree","Couple + C. LE 16 ","1493","0.889191722931497","0.874322782634456","0.904060663228538"
"Public health insurance","2002","secondary school degree","Couple + C. GT 16 ","1082","0.918507701062569","0.903105014887863","0.933910387237276"
"Public health insurance","2002","secondary school degree","Couple + C. LE and GT 16","553","0.905230782464424","0.882044498090157","0.928417066838692"
"Public health insurance","2002","college entrance qualification","1-pers.-HH","560","0.745304023160265","0.714530267325556","0.776077778994973"
"Public health insurance","2002","college entrance qualification","(Married) couple without C. ","1060","0.70373350996328","0.682192152022073","0.725274867904486"
"Public health insurance","2002","college entrance qualification","Single parent ","140","0.788986137629335","0.731271276306179","0.846700998952491"
"Public health insurance","2002","college entrance qualification","Couple + C. LE 16 ","934","0.752841262628963","0.730032883895774","0.775649641362152"
"Public health insurance","2002","college entrance qualification","Couple + C. GT 16 ","671","0.699965638048283","0.671646961118724","0.728284314977843"
"Public health insurance","2002","college entrance qualification","Couple + C. LE and GT 16","253","0.681232090756752","0.635622019502155","0.726842162011349"
"Public health insurance","2002","Other degree","1-pers.-HH","95","0.980642059480355","0.953501716772232","1.00778240218848"
"Public health insurance","2002","Other degree","(Married) couple without C. ","355","0.925093920374285","0.899001692683353","0.951186148065217"
"Public health insurance","2002","Other degree","Single parent ","66","0.94463189545286","0.891057139442053","0.998206651463667"
"Public health insurance","2002","Other degree","Couple + C. LE 16 ","305","0.959318088485942","0.937840357290468","0.980795819681416"
"Public health insurance","2002","Other degree","Couple + C. GT 16 ","228","0.983832799618776","0.967776259188127","0.999889340049425"
"Public health insurance","2002","Other degree","Couple + C. LE and GT 16","127","0.95528397826989","0.920800872516097","0.989767084023683"
"Public health insurance","2002","no degree/no degree yet","1-pers.-HH","32","0.933140228344822","0.847919150659832","1.01836130602981"
"Public health insurance","2002","no degree/no degree yet","(Married) couple without C. ","99","0.995832725749481","0.983206680848958","1.00845877065"
"Public health insurance","2002","no degree/no degree yet","Single parent ","69","0.857652351760409","0.781086717032586","0.934217986488231"
"Public health insurance","2002","no degree/no degree yet","Couple + C. LE 16 ","45","0.950889430352556","0.88975583075445","1.01202302995066"
"Public health insurance","2002","no degree/no degree yet","Couple + C. GT 16 ","269","0.879828235045903","0.844531099853559","0.915125370238248"
"Public health insurance","2002","no degree/no degree yet","Couple + C. LE and GT 16","227","0.866214806625593","0.825906956368382","0.906522656882804"
"Private health insurance","2002","lower secondary degree","1-pers.-HH","50","0.0384146283965369","0.0280660094921183","0.0487632473009555"
