"ple0097","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Private health insurance","1999","Baden-Württemberg","Male","95","0.132337516365922","0.109570809767327","0.155104222964518"
"Private health insurance","1999","Baden-Württemberg","Female","58","0.0722214877107221","0.0552247877054939","0.0892181877159504"
"Private health insurance","1999","Bavaria","Male","134","0.198701496170353","0.172262692549562","0.225140299791145"
"Private health insurance","1999","Bavaria","Female","74","0.0892057929172386","0.0708665770854186","0.107545008749059"
"Private health insurance","1999","Berlin","Male","39","0.171095386525173","0.124035381903253","0.218155391147093"
"Private health insurance","1999","Berlin","Female","21","","",""
"Private health insurance","1999","Brandenburg","Male","15","","",""
"Private health insurance","1999","Brandenburg","Female","6","","",""
"Private health insurance","1999","Mecklenburg-Western Pomerania","Male","17","","",""
"Private health insurance","1999","Mecklenburg-Western Pomerania","Female","12","","",""
"Private health insurance","1999","Saxony","Male","21","","",""
"Private health insurance","1999","Saxony","Female","21","","",""
"Private health insurance","1999","Saxony-Anhalt","Male","18","","",""
"Private health insurance","1999","Saxony-Anhalt","Female","7","","",""
"Private health insurance","1999","Thuringia","Male","17","","",""
"Private health insurance","1999","Thuringia","Female","9","","",""
"Neither","1999","Schleswig-Holstein","Male","8","","",""
"Neither","1999","Schleswig-Holstein","Female","1","","",""
"Neither","1999","Hamburg","Male","1","","",""
"Neither","1999","Hamburg","Female","","","",""
"Neither","1999","Lower Saxony","Male","13","","",""
"Neither","1999","Lower Saxony","Female","4","","",""
"Neither","1999","Bremen","Male","1","","",""
"Neither","1999","Bremen","Female","1","","",""
"Neither","1999","North Rhine-Westphalia","Male","15","","",""
"Neither","1999","North Rhine-Westphalia","Female","6","","",""
"Neither","1999","Hesse","Male","3","","",""
"Neither","1999","Hesse","Female","","","",""
"Neither","1999","Rhineland-Palatinate,Saarland","Male","2","","",""
"Neither","1999","Rhineland-Palatinate,Saarland","Female","4","","",""
"Neither","1999","Baden-Württemberg","Male","10","","",""
"Neither","1999","Baden-Württemberg","Female","3","","",""
"Neither","1999","Bavaria","Male","11","","",""
"Neither","1999","Bavaria","Female","6","","",""
"Neither","1999","Berlin","Male","2","","",""
"Neither","1999","Berlin","Female","","","",""
"Neither","1999","Brandenburg","Male","4","","",""
"Neither","1999","Brandenburg","Female","","","",""
"Neither","1999","Mecklenburg-Western Pomerania","Male","2","","",""
"Neither","1999","Mecklenburg-Western Pomerania","Female","1","","",""
"Neither","1999","Saxony","Male","8","","",""
"Neither","1999","Saxony","Female","1","","",""
"Neither","1999","Saxony-Anhalt","Male","1","","",""
"Neither","1999","Saxony-Anhalt","Female","","","",""
"Neither","1999","Thuringia","Male","3","","",""
"Neither","1999","Thuringia","Female","1","","",""
"Public health insurance","2000","Schleswig-Holstein","Male","264","0.798095473934915","0.755109562582134","0.841081385287696"
"Public health insurance","2000","Schleswig-Holstein","Female","331","0.90209231819316","0.87205314016703","0.932131496219291"
"Public health insurance","2000","Hamburg","Male","111","0.810587503558754","0.743994816908548","0.87718019020896"
"Public health insurance","2000","Hamburg","Female","148","0.922734468150131","0.882115833776316","0.963353102523946"
"Public health insurance","2000","Lower Saxony","Male","853","0.851788105722047","0.829799133068612","0.873777078375483"
"Public health insurance","2000","Lower Saxony","Female","956","0.931875822774276","0.916525851280398","0.947225794268155"
"Public health insurance","2000","Bremen","Male","77","0.887740700521852","0.820629832226839","0.954851568816864"
"Public health insurance","2000","Bremen","Female","99","0.987849401734933","0.966482989377596","1.00921581409227"
"Public health insurance","2000","North Rhine-Westphalia","Male","2114","0.848728761632941","0.834674712715702","0.862782810550179"
"Public health insurance","2000","North Rhine-Westphalia","Female","2403","0.89808040059767","0.886621861050588","0.909538940144752"
"Public health insurance","2000","Hesse","Male","691","0.843866044465593","0.818930358161412","0.868801730769773"
"Public health insurance","2000","Hesse","Female","792","0.898450778595861","0.878368007117479","0.918533550074242"
"Public health insurance","2000","Rhineland-Palatinate,Saarland","Male","574","0.854379454310558","0.827926482792895","0.880832425828221"
"Public health insurance","2000","Rhineland-Palatinate,Saarland","Female","710","0.907034841527824","0.886682386379752","0.927387296675897"
"Public health insurance","2000","Baden-Württemberg","Male","1217","0.831938657090416","0.812645891276781","0.851231422904051"
"Public health insurance","2000","Baden-Württemberg","Female","1400","0.912460414657672","0.898294206887842","0.926626622427503"
"Public health insurance","2000","Bavaria","Male","1327","0.792145422313882","0.772464871286867","0.811825973340897"
"Public health insurance","2000","Bavaria","Female","1570","0.890752531190157","0.87618689818588","0.905318164194434"
"Public health insurance","2000","Berlin","Male","329","0.846640463769729","0.810878554971943","0.882402372567515"
"Public health insurance","2000","Berlin","Female","393","0.913622921902553","0.887070960307288","0.940174883497818"
"Public health insurance","2000","Brandenburg","Male","465","0.926529905418079","0.903660856204663","0.949398954631495"
"Public health insurance","2000","Brandenburg","Female","509","0.981729735090405","0.970240761413583","0.993218708767227"
"Public health insurance","2000","Mecklenburg-Western Pomerania","Male","235","0.905665390457271","0.870339783646571","0.940990997267971"
"Public health insurance","2000","Mecklenburg-Western Pomerania","Female","290","0.962752191093202","0.941464972377373","0.984039409809032"
"Public health insurance","2000","Saxony","Male","792","0.926025937398218","0.908513130544584","0.943538744251851"
"Public health insurance","2000","Saxony","Female","888","0.96166112990457","0.949307209787289","0.97401505002185"
"Public health insurance","2000","Saxony-Anhalt","Male","460","0.941328838006453","0.920563042818505","0.962094633194401"
"Public health insurance","2000","Saxony-Anhalt","Female","560","0.985743286770373","0.976019808277913","0.995466765262833"
"Public health insurance","2000","Thuringia","Male","484","0.943823945273696","0.923937113965647","0.963710776581745"
"Public health insurance","2000","Thuringia","Female","525","0.970833454148913","0.95667998043774","0.984986927860086"
"Private health insurance","2000","Schleswig-Holstein","Male","66","0.187793405723893","0.145971953228022","0.229614858219765"
"Private health insurance","2000","Schleswig-Holstein","Female","41","0.0875763486406403","0.0590040057929195","0.116148691488361"
"Private health insurance","2000","Hamburg","Male","22","","",""
"Private health insurance","2000","Hamburg","Female","18","","",""
"Private health insurance","2000","Lower Saxony","Male","136","0.13279095746279","0.111789773727579","0.153792141198"
"Private health insurance","2000","Lower Saxony","Female","76","0.0649518995520941","0.0499380928333081","0.0799657062708801"
"Private health insurance","2000","Bremen","Male","6","","",""
"Private health insurance","2000","Bremen","Female","1","","",""
"Private health insurance","2000","North Rhine-Westphalia","Male","357","0.143071195449773","0.129337503763722","0.156804887135823"
"Private health insurance","2000","North Rhine-Westphalia","Female","264","0.0969790195544342","0.0857709551053417","0.108187084003527"
"Private health insurance","2000","Hesse","Male","117","0.146785935208701","0.122474695043515","0.171097175373888"
"Private health insurance","2000","Hesse","Female","73","0.0976574081885882","0.0779206178189876","0.117394198558189"
"Private health insurance","2000","Rhineland-Palatinate,Saarland","Male","108","0.143827945524529","0.117510732141024","0.170145158908035"
"Private health insurance","2000","Rhineland-Palatinate,Saarland","Female","71","0.09261849389824","0.0723001393922343","0.112936848404246"
"Private health insurance","2000","Baden-Württemberg","Male","210","0.157291687115604","0.138506892551873","0.176076481679335"
"Private health insurance","2000","Baden-Württemberg","Female","125","0.0852187374613254","0.0712238140411496","0.0992136608815011"
"Private health insurance","2000","Bavaria","Male","292","0.199106512058508","0.1797384970888","0.218474527028216"
"Private health insurance","2000","Bavaria","Female","184","0.105324798056007","0.0909915981997401","0.119657997912275"
"Private health insurance","2000","Berlin","Male","59","0.148054638310724","0.112806785380153","0.183302491241295"
"Private health insurance","2000","Berlin","Female","37","0.0863770780974469","0.0598251165021816","0.112929039692712"
"Private health insurance","2000","Brandenburg","Male","31","0.0673005923996252","0.0453400338010017","0.0892611509982487"
"Private health insurance","2000","Brandenburg","Female","12","","",""
"Private health insurance","2000","Mecklenburg-Western Pomerania","Male","26","","",""
"Private health insurance","2000","Mecklenburg-Western Pomerania","Female","14","","",""
"Private health insurance","2000","Saxony","Male","63","0.0710989940971821","0.0539032532286177","0.0882947349657464"
"Private health insurance","2000","Saxony","Female","38","0.0366632081091087","0.024571757435793","0.0487546587824245"
"Private health insurance","2000","Saxony-Anhalt","Male","30","0.0557518454277397","0.0354779017477554","0.076025789107724"
"Private health insurance","2000","Saxony-Anhalt","Female","11","","",""
"Private health insurance","2000","Thuringia","Male","28","","",""
"Private health insurance","2000","Thuringia","Female","16","","",""
"Neither","2000","Schleswig-Holstein","Male","5","","",""
"Neither","2000","Schleswig-Holstein","Female","4","","",""
"Neither","2000","Hamburg","Male","","","",""
"Neither","2000","Hamburg","Female","","","",""
"Neither","2000","Lower Saxony","Male","14","","",""
"Neither","2000","Lower Saxony","Female","3","","",""
"Neither","2000","Bremen","Male","2","","",""
"Neither","2000","Bremen","Female","1","","",""
"Neither","2000","North Rhine-Westphalia","Male","26","","",""
"Neither","2000","North Rhine-Westphalia","Female","11","","",""
"Neither","2000","Hesse","Male","6","","",""
"Neither","2000","Hesse","Female","4","","",""
"Neither","2000","Rhineland-Palatinate,Saarland","Male","1","","",""
"Neither","2000","Rhineland-Palatinate,Saarland","Female","1","","",""
"Neither","2000","Baden-Württemberg","Male","16","","",""
"Neither","2000","Baden-Württemberg","Female","4","","",""
"Neither","2000","Bavaria","Male","14","","",""
"Neither","2000","Bavaria","Female","8","","",""
"Neither","2000","Berlin","Male","2","","",""
"Neither","2000","Berlin","Female","","","",""
"Neither","2000","Brandenburg","Male","4","","",""
"Neither","2000","Brandenburg","Female","1","","",""
"Neither","2000","Mecklenburg-Western Pomerania","Male","2","","",""
"Neither","2000","Mecklenburg-Western Pomerania","Female","","","",""
"Neither","2000","Saxony","Male","3","","",""
"Neither","2000","Saxony","Female","2","","",""
"Neither","2000","Saxony-Anhalt","Male","2","","",""
"Neither","2000","Saxony-Anhalt","Female","","","",""
"Neither","2000","Thuringia","Male","3","","",""
"Neither","2000","Thuringia","Female","2","","",""
"Public health insurance","2001","Schleswig-Holstein","Male","246","0.79339353030106","0.748251079111235","0.838535981490884"
"Public health insurance","2001","Schleswig-Holstein","Female","307","0.913832726290096","0.884179401159253","0.94348605142094"
"Public health insurance","2001","Hamburg","Male","96","0.76690815503726","0.691574225150432","0.842242084924088"
"Public health insurance","2001","Hamburg","Female","132","0.899146273590514","0.851585503312269","0.946707043868758"
"Public health insurance","2001","Lower Saxony","Male","779","0.8638499594765","0.841616704980364","0.886083213972636"
"Public health insurance","2001","Lower Saxony","Female","874","0.934690019159581","0.918962236352531","0.950417801966632"
"Public health insurance","2001","Bremen","Male","65","0.886425073111643","0.813638896006471","0.959211250216814"
"Public health insurance","2001","Bremen","Female","82","0.982065493608258","0.953852214316446","1.01027877290007"
"Public health insurance","2001","North Rhine-Westphalia","Male","1886","0.840977038672436","0.825876602823881","0.856077474520992"
"Public health insurance","2001","North Rhine-Westphalia","Female","2177","0.898470433285682","0.886446959947826","0.910493906623538"
"Public health insurance","2001","Hesse","Male","597","0.824258985823015","0.796400537539589","0.85211743410644"
"Public health insurance","2001","Hesse","Female","700","0.890277707280262","0.868273413932502","0.912282000628023"
"Public health insurance","2001","Rhineland-Palatinate,Saarland","Male","527","0.840458254568057","0.81202191983123","0.868894589304885"
"Public health insurance","2001","Rhineland-Palatinate,Saarland","Female","645","0.900288231471144","0.878372808096213","0.922203654846074"
"Public health insurance","2001","Baden-Württemberg","Male","1069","0.82064822452861","0.799548461012392","0.841747988044829"
"Public health insurance","2001","Baden-Württemberg","Female","1243","0.915071263171933","0.900216901850745","0.929925624493121"
"Public health insurance","2001","Bavaria","Male","1188","0.799670683137872","0.77902675509016","0.820314611185585"
"Public health insurance","2001","Bavaria","Female","1450","0.894798433008953","0.879834851987685","0.90976201403022"
"Public health insurance","2001","Berlin","Male","324","0.82954107265869","0.792027946187418","0.867054199129962"
"Public health insurance","2001","Berlin","Female","373","0.902000881486536","0.873187050616354","0.930814712356719"
"Public health insurance","2001","Brandenburg","Male","433","0.916413567123953","0.891365436433068","0.941461697814839"
"Public health insurance","2001","Brandenburg","Female","479","0.966416495397636","0.950513834221726","0.982319156573546"
"Public health insurance","2001","Mecklenburg-Western Pomerania","Male","210","0.875114224997359","0.833114304257896","0.917114145736821"
"Public health insurance","2001","Mecklenburg-Western Pomerania","Female","266","0.96160716880844","0.939020633912925","0.984193703703954"
"Public health insurance","2001","Saxony","Male","730","0.918159873188657","0.899080952681566","0.937238793695747"
"Public health insurance","2001","Saxony","Female","826","0.962274826935615","0.949540850314195","0.975008803557034"
"Public health insurance","2001","Saxony-Anhalt","Male","452","0.944005583165937","0.923416359156918","0.964594807174956"
"Public health insurance","2001","Saxony-Anhalt","Female","513","0.984404673465893","0.973816055275575","0.994993291656212"
"Public health insurance","2001","Thuringia","Male","446","0.941806097767825","0.920796952184518","0.962815243351133"
"Public health insurance","2001","Thuringia","Female","474","0.965101387977996","0.948934142260146","0.981268633695846"
"Private health insurance","2001","Schleswig-Holstein","Male","57","0.178112208059199","0.135452099141319","0.220772316977079"
"Private health insurance","2001","Schleswig-Holstein","Female","37","0.0861672737099037","0.0565139485790599","0.115820598840748"
"Private health insurance","2001","Hamburg","Male","23","","",""
"Private health insurance","2001","Hamburg","Female","21","","",""
"Private health insurance","2001","Lower Saxony","Male","120","0.121977221333402","0.100761038342006","0.143193404324798"
"Private health insurance","2001","Lower Saxony","Female","72","0.0632079753742663","0.0477179740637195","0.0786979766848131"
"Private health insurance","2001","Bremen","Male","6","","",""
"Private health insurance","2001","Bremen","Female","2","","",""
"Private health insurance","2001","North Rhine-Westphalia","Male","344","0.146545055514562","0.13194201199611","0.161148099033015"
"Private health insurance","2001","North Rhine-Westphalia","Female","241","0.0984730838628736","0.0866118491063957","0.110334318619352"
"Private health insurance","2001","Hesse","Male","113","0.163845567007995","0.136753065307585","0.190938068708404"
"Private health insurance","2001","Hesse","Female","74","0.109382866812668","0.0874084471985595","0.131357286426777"
"Private health insurance","2001","Rhineland-Palatinate,Saarland","Male","106","0.154974628054932","0.126872219025003","0.183077037084861"
"Private health insurance","2001","Rhineland-Palatinate,Saarland","Female","73","0.0997117685288564","0.0777963451539261","0.121627191903787"
"Private health insurance","2001","Baden-Württemberg","Male","184","0.166665667923168","0.146169204053766","0.18716213179257"
"Private health insurance","2001","Baden-Württemberg","Female","108","0.0838280009178778","0.0690613416255405","0.0985946602102151"
"Private health insurance","2001","Bavaria","Male","245","0.19110353682877","0.170824593336384","0.211382480321157"
"Private health insurance","2001","Bavaria","Female","160","0.102556821686604","0.087760710551474","0.117352932821733"
"Private health insurance","2001","Berlin","Male","61","0.166707499169824","0.129525670642634","0.203889327697015"
"Private health insurance","2001","Berlin","Female","34","0.0937857898662527","0.0655324111316616","0.122039168600844"
"Private health insurance","2001","Brandenburg","Male","29","","",""
"Private health insurance","2001","Brandenburg","Female","13","","",""
"Private health insurance","2001","Mecklenburg-Western Pomerania","Male","22","","",""
"Private health insurance","2001","Mecklenburg-Western Pomerania","Female","11","","",""
"Private health insurance","2001","Saxony","Male","60","0.0763213637080776","0.0578416598309395","0.0948010675852156"
"Private health insurance","2001","Saxony","Female","32","0.0347609676348774","0.0225186897886504","0.0470032454811044"
"Private health insurance","2001","Saxony-Anhalt","Male","26","","",""
"Private health insurance","2001","Saxony-Anhalt","Female","13","","",""
"Private health insurance","2001","Thuringia","Male","30","0.0560379523003399","0.0353980661706174","0.0766778384300625"
"Private health insurance","2001","Thuringia","Female","20","","",""
"Neither","2001","Schleswig-Holstein","Male","6","","",""
"Neither","2001","Schleswig-Holstein","Female","","","",""
"Neither","2001","Hamburg","Male","2","","",""
"Neither","2001","Hamburg","Female","1","","",""
"Neither","2001","Lower Saxony","Male","15","","",""
"Neither","2001","Lower Saxony","Female","2","","",""
"Neither","2001","Bremen","Male","2","","",""
"Neither","2001","Bremen","Female","1","","",""
"Neither","2001","North Rhine-Westphalia","Male","23","","",""
"Neither","2001","North Rhine-Westphalia","Female","6","","",""
"Neither","2001","Hesse","Male","7","","",""
"Neither","2001","Hesse","Female","1","","",""
"Neither","2001","Rhineland-Palatinate,Saarland","Male","4","","",""
"Neither","2001","Rhineland-Palatinate,Saarland","Female","","","",""
"Neither","2001","Baden-Württemberg","Male","17","","",""
"Neither","2001","Baden-Württemberg","Female","2","","",""
"Neither","2001","Bavaria","Male","11","","",""
"Neither","2001","Bavaria","Female","5","","",""
"Neither","2001","Berlin","Male","1","","",""
"Neither","2001","Berlin","Female","2","","",""
"Neither","2001","Brandenburg","Male","7","","",""
"Neither","2001","Brandenburg","Female","1","","",""
"Neither","2001","Mecklenburg-Western Pomerania","Male","6","","",""
"Neither","2001","Mecklenburg-Western Pomerania","Female","1","","",""
"Neither","2001","Saxony","Male","3","","",""
"Neither","2001","Saxony","Female","2","","",""
"Neither","2001","Saxony-Anhalt","Male","1","","",""
"Neither","2001","Saxony-Anhalt","Female","","","",""
"Neither","2001","Thuringia","Male","1","","",""
"Neither","2001","Thuringia","Female","1","","",""
"Public health insurance","2002","Schleswig-Holstein","Male","270","0.804071638205296","0.762369867645753","0.845773408764839"
"Public health insurance","2002","Schleswig-Holstein","Female","326","0.897458014165493","0.866876419834775","0.928039608496211"
"Public health insurance","2002","Hamburg","Male","113","0.812240827891479","0.748677433874569","0.875804221908389"
"Public health insurance","2002","Hamburg","Female","153","0.945006172697946","0.911795085033954","0.978217260361937"
"Public health insurance","2002","Lower Saxony","Male","780","0.85084942445383","0.828442755509482","0.873256093398178"
"Public health insurance","2002","Lower Saxony","Female","904","0.925381584105307","0.909223693043524","0.941539475167089"
"Public health insurance","2002","Bremen","Male","67","0.91695992359469","0.856492405249732","0.977427441939647"
"Public health insurance","2002","Bremen","Female","87","0.985324973046017","0.960885838878874","1.00976410721316"
"Public health insurance","2002","North Rhine-Westphalia","Male","1882","0.856546083783625","0.842430555650672","0.870661611916578"
"Public health insurance","2002","North Rhine-Westphalia","Female","2179","0.906497677688732","0.895121736993807","0.917873618383658"
"Public health insurance","2002","Hesse","Male","610","0.825197020618474","0.798712764061707","0.851681277175241"
"Public health insurance","2002","Hesse","Female","737","0.901805788165485","0.881871044196071","0.921740532134898"
"Public health insurance","2002","Rhineland-Palatinate,Saarland","Male","523","0.856087521027725","0.82912466410886","0.883050377946589"
"Public health insurance","2002","Rhineland-Palatinate,Saarland","Female","638","0.90322560927194","0.881778685647979","0.924672532895901"
"Public health insurance","2002","Baden-Württemberg","Male","1110","0.838747078199955","0.81936473374626","0.858129422653649"
"Public health insurance","2002","Baden-Württemberg","Female","1275","0.916873712757075","0.902604743557138","0.931142681957012"
"Public health insurance","2002","Bavaria","Male","1200","0.811445016030654","0.792047052745949","0.83084297931536"
"Public health insurance","2002","Bavaria","Female","1452","0.890427252689097","0.875626848239139","0.905227657139055"
"Public health insurance","2002","Berlin","Male","313","0.827259855834535","0.790489088903866","0.864030622765205"
"Public health insurance","2002","Berlin","Female","367","0.895931041710761","0.867002662473757","0.924859420947765"
"Public health insurance","2002","Brandenburg","Male","436","0.948376018490238","0.928393341537652","0.968358695442825"
"Public health insurance","2002","Brandenburg","Female","481","0.982887530463835","0.971508478651732","0.994266582275938"
"Public health insurance","2002","Mecklenburg-Western Pomerania","Male","204","0.927554955865029","0.894341479984843","0.960768431745215"
"Public health insurance","2002","Mecklenburg-Western Pomerania","Female","265","0.96386417337867","0.942196984116048","0.985531362641293"
"Public health insurance","2002","Saxony","Male","731","0.915984607085143","0.896939088352667","0.935030125817618"
"Public health insurance","2002","Saxony","Female","806","0.973980892387329","0.963234672548091","0.984727112226566"
"Public health insurance","2002","Saxony-Anhalt","Male","424","0.939366388162463","0.917627775552559","0.961105000772367"
"Public health insurance","2002","Saxony-Anhalt","Female","492","0.985221508726249","0.974759390270498","0.995683627182001"
"Public health insurance","2002","Thuringia","Male","440","0.917430198870479","0.892859262514641","0.942001135226318"
"Public health insurance","2002","Thuringia","Female","464","0.964635768452438","0.948248673376096","0.98102286352878"
"Private health insurance","2002","Schleswig-Holstein","Male","74","0.186898722593439","0.145941173803688","0.227856271383189"
"Private health insurance","2002","Schleswig-Holstein","Female","50","0.0882489264711557","0.0596536007214061","0.116844252220905"
"Private health insurance","2002","Hamburg","Male","31","0.186538363814079","0.123134356205613","0.249942371422545"
"Private health insurance","2002","Hamburg","Female","28","","",""
"Private health insurance","2002","Lower Saxony","Male","178","0.136937869471488","0.115314603517655","0.158561135425321"
"Private health insurance","2002","Lower Saxony","Female","106","0.072256095961247","0.0563357486425071","0.088176443279987"
"Private health insurance","2002","Bremen","Male","11","","",""
"Private health insurance","2002","Bremen","Female","5","","",""
"Private health insurance","2002","North Rhine-Westphalia","Male","469","0.139203436430223","0.125264141687774","0.153142731172671"
"Private health insurance","2002","North Rhine-Westphalia","Female","333","0.0919257626414611","0.0806363311943877","0.103215194088534"
"Private health insurance","2002","Hesse","Male","174","0.167529715235925","0.141488284523857","0.193571145947994"
"Private health insurance","2002","Hesse","Female","119","0.0981942118345152","0.0782594678651019","0.118128955803929"
"Private health insurance","2002","Rhineland-Palatinate,Saarland","Male","124","0.138786345218165","0.112228892319686","0.165343798116643"
"Private health insurance","2002","Rhineland-Palatinate,Saarland","Female","92","0.0967743907280603","0.0753274671040992","0.118221314352021"
"Private health insurance","2002","Baden-Württemberg","Male","260","0.15469818265629","0.135639823447647","0.173756541864933"
"Private health insurance","2002","Baden-Württemberg","Female","160","0.0814907508932746","0.0673502571250854","0.0956312446614637"
"Private health insurance","2002","Bavaria","Male","352","0.181855655173955","0.162726933502665","0.200984376845244"
"Private health insurance","2002","Bavaria","Female","253","0.106984191072329","0.0923384125111971","0.121629969633461"
"Private health insurance","2002","Berlin","Male","88","0.164275304115687","0.128233806219913","0.200316802011462"
"Private health insurance","2002","Berlin","Female","60","0.10159800404294","0.072975729139833","0.130220278946048"
"Private health insurance","2002","Brandenburg","Male","31","0.0391035147845749","0.0215976392023154","0.0566093903668345"
"Private health insurance","2002","Brandenburg","Female","16","","",""
"Private health insurance","2002","Mecklenburg-Western Pomerania","Male","28","","",""
"Private health insurance","2002","Mecklenburg-Western Pomerania","Female","19","","",""
"Private health insurance","2002","Saxony","Male","82","0.0803975151003486","0.0617298213436214","0.0990652088570759"
"Private health insurance","2002","Saxony","Female","37","0.0260191076126714","0.0152728877734342","0.0367653274519087"
"Private health insurance","2002","Saxony-Anhalt","Male","35","0.0484740958704518","0.028911667612175","0.0680365241287285"
"Private health insurance","2002","Saxony-Anhalt","Female","19","","",""
"Private health insurance","2002","Thuringia","Male","40","0.0749208253106911","0.0514182582555853","0.0984233923657969"
"Private health insurance","2002","Thuringia","Female","23","","",""
"Neither","2002","Schleswig-Holstein","Male","4","","",""
"Neither","2002","Schleswig-Holstein","Female","2","","",""
"Neither","2002","Hamburg","Male","1","","",""
"Neither","2002","Hamburg","Female","","","",""
"Neither","2002","Lower Saxony","Male","13","","",""
"Neither","2002","Lower Saxony","Female","6","","",""
"Neither","2002","Bremen","Male","2","","",""
"Neither","2002","Bremen","Female","1","","",""
"Neither","2002","North Rhine-Westphalia","Male","18","","",""
"Neither","2002","North Rhine-Westphalia","Female","4","","",""
"Neither","2002","Hesse","Male","6","","",""
"Neither","2002","Hesse","Female","","","",""
"Neither","2002","Rhineland-Palatinate,Saarland","Male","4","","",""
"Neither","2002","Rhineland-Palatinate,Saarland","Female","","","",""
"Neither","2002","Baden-Württemberg","Male","13","","",""
"Neither","2002","Baden-Württemberg","Female","3","","",""
"Neither","2002","Bavaria","Male","10","","",""
"Neither","2002","Bavaria","Female","6","","",""
"Neither","2002","Berlin","Male","5","","",""
"Neither","2002","Berlin","Female","1","","",""
"Neither","2002","Brandenburg","Male","4","","",""
"Neither","2002","Brandenburg","Female","2","","",""
