"ple0097","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2001","Not Employed","direct migration background","1110","0.950675321887833","0.938159844758258","0.963190799017408"
"Public health insurance","2001","Not Employed","indirect migration background","216","0.8898591838635","0.849661140058637","0.930057227668364"
"Public health insurance","2001","Employed","no migration background","9930","0.850225432071362","0.843726494065828","0.856724370076896"
"Public health insurance","2001","Employed","direct migration background","1688","0.923749886892569","0.911472291707357","0.936027482077781"
"Public health insurance","2001","Employed","indirect migration background","513","0.941426903220238","0.921693997694379","0.961159808746097"
"Private health insurance","2001","Not Employed","no migration background","595","0.0899477918060982","0.083123962996956","0.0967716206152404"
"Private health insurance","2001","Not Employed","direct migration background","32","0.0399595443774148","0.028639341717225","0.0512797470376046"
"Private health insurance","2001","Not Employed","indirect migration background","15","","",""
"Private health insurance","2001","Employed","no migration background","1569","0.141762285594825","0.135409847205155","0.148114723984494"
"Private health insurance","2001","Employed","direct migration background","99","0.0714555717515182","0.059539441052237","0.0833717024507995"
"Private health insurance","2001","Employed","indirect migration background","27","","",""
"Neither","2001","Not Employed","no migration background","26","","",""
"Neither","2001","Not Employed","direct migration background","8","","",""
"Neither","2001","Not Employed","indirect migration background","2","","",""
"Neither","2001","Employed","no migration background","83","0.00801228233381328","0.00638865041530844","0.00963591425231811"
"Neither","2001","Employed","direct migration background","8","","",""
"Neither","2001","Employed","indirect migration background","4","","",""
"Public health insurance","2002","Not Employed","no migration background","6203","0.910700111512179","0.903997020293807","0.917403202730551"
"Public health insurance","2002","Not Employed","direct migration background","1061","0.956614738123042","0.944635458375451","0.968594017870634"
"Public health insurance","2002","Not Employed","indirect migration background","226","0.947624053108208","0.919379603110676","0.97586850310574"
"Public health insurance","2002","Employed","no migration background","10167","0.854605176414295","0.848446867656244","0.860763485172345"
"Public health insurance","2002","Employed","direct migration background","1577","0.938632999115609","0.927254305114665","0.950011693116554"
"Public health insurance","2002","Employed","indirect migration background","495","0.927419460097115","0.905637445770769","0.94920147442346"
"Private health insurance","2002","Not Employed","no migration background","723","0.0857345014975727","0.0791537429670664","0.092315260028079"
"Private health insurance","2002","Not Employed","direct migration background","45","0.0390193405472027","0.0276328904327504","0.050405790661655"
"Private health insurance","2002","Not Employed","indirect migration background","12","","",""
"Private health insurance","2002","Employed","no migration background","2342","0.140240573677351","0.134174194669034","0.146306952685669"
"Private health insurance","2002","Employed","direct migration background","129","0.059152094360128","0.0479674588954615","0.0703367298247944"
"Private health insurance","2002","Employed","indirect migration background","46","0.0665687920328877","0.0456408590257036","0.0874967250400719"
"Neither","2002","Not Employed","no migration background","27","","",""
"Neither","2002","Not Employed","direct migration background","5","","",""
"Neither","2002","Not Employed","indirect migration background","1","","",""
"Neither","2002","Employed","no migration background","77","0.00515424990835411","0.00390322822332167","0.00640527159338655"
"Neither","2002","Employed","direct migration background","3","","",""
"Neither","2002","Employed","indirect migration background","4","","",""
"Public health insurance","2003","Not Employed","no migration background","6138","0.908872972708896","0.902080058154463","0.915665887263329"
"Public health insurance","2003","Not Employed","direct migration background","1017","0.956296847303293","0.944024652668593","0.968569041937994"
"Public health insurance","2003","Not Employed","indirect migration background","230","0.939668098761922","0.910094160309315","0.969242037214529"
"Public health insurance","2003","Employed","no migration background","9667","0.852041502400215","0.845673135550641","0.858409869249789"
"Public health insurance","2003","Employed","direct migration background","1469","0.943639702868882","0.93225761369061","0.955021792047155"
"Public health insurance","2003","Employed","indirect migration background","494","0.930895802414347","0.909483840676331","0.952307764152363"
"Private health insurance","2003","Not Employed","no migration background","723","0.0861901105050694","0.0795658469755522","0.0928143740345866"
"Private health insurance","2003","Not Employed","direct migration background","38","0.032046054279874","0.0214733978901499","0.042618710669598"
"Private health insurance","2003","Not Employed","indirect migration background","16","","",""
"Private health insurance","2003","Employed","no migration background","2198","0.141880251468123","0.13562186086675","0.148138642069496"
"Private health insurance","2003","Employed","direct migration background","106","0.0556293118604382","0.044316896636456","0.0669417270844205"
"Private health insurance","2003","Employed","indirect migration background","42","0.0621014836230487","0.0417271871831158","0.0824757800629815"
"Neither","2003","Not Employed","no migration background","34","0.00493691678603473","0.00328254099459607","0.00659129257747339"
"Neither","2003","Not Employed","direct migration background","11","","",""
"Neither","2003","Not Employed","indirect migration background","3","","",""
"Neither","2003","Employed","no migration background","76","0.00607824613166183","0.00468414916878674","0.00747234309453691"
"Neither","2003","Employed","direct migration background","2","","",""
"Neither","2003","Employed","indirect migration background","3","","",""
"Public health insurance","2004","Not Employed","no migration background","6082","0.916346235362351","0.90977672578015","0.922915744944553"
"Public health insurance","2004","Not Employed","direct migration background","1035","0.969900409217706","0.959672318643783","0.980128499791628"
"Public health insurance","2004","Not Employed","indirect migration background","242","0.966936385948564","0.945202592767414","0.988670179129715"
"Public health insurance","2004","Employed","no migration background","9276","0.855480714099037","0.849021947530116","0.861939480667957"
"Public health insurance","2004","Employed","direct migration background","1361","0.940721075379754","0.928645223197458","0.952796927562049"
"Public health insurance","2004","Employed","indirect migration background","500","0.942045711119077","0.922356503550767","0.961734918687386"
"Private health insurance","2004","Not Employed","no migration background","741","0.0836537646376486","0.0770842550554475","0.0902232742198497"
"Private health insurance","2004","Not Employed","direct migration background","37","0.0300995907822943","0.0198715002083718","0.0403276813562168"
"Private health insurance","2004","Not Employed","indirect migration background","18","","",""
"Private health insurance","2004","Employed","no migration background","2109","0.144519285900963","0.138060519332043","0.150978052469884"
"Private health insurance","2004","Employed","direct migration background","108","0.0592789246202461","0.0472030724379506","0.0713547768025415"
"Private health insurance","2004","Employed","indirect migration background","41","0.0579542888809234","0.0382650813126139","0.0776434964492328"
"Neither","2004","Not Employed","no migration background","","","",""
"Neither","2004","Not Employed","direct migration background","","","",""
"Neither","2004","Not Employed","indirect migration background","","","",""
"Neither","2004","Employed","no migration background","","","",""
"Neither","2004","Employed","direct migration background","","","",""
"Neither","2004","Employed","indirect migration background","","","",""
"Public health insurance","2005","Not Employed","no migration background","5841","0.914138414144267","0.907361950942838","0.920914877345696"
"Public health insurance","2005","Not Employed","direct migration background","968","0.96734636625076","0.956380087806139","0.978312644695381"
"Public health insurance","2005","Not Employed","indirect migration background","264","0.968608431700263","0.948256568905223","0.988960294495303"
"Public health insurance","2005","Employed","no migration background","8826","0.854293189871633","0.847643854674283","0.860942525068982"
"Public health insurance","2005","Employed","direct migration background","1251","0.939870000616294","0.927193484582652","0.952546516649935"
"Public health insurance","2005","Employed","indirect migration background","497","0.947669001573644","0.928903624035746","0.966434379111543"
"Private health insurance","2005","Not Employed","no migration background","725","0.0858615858557335","0.0790851226543045","0.0926380490571626"
"Private health insurance","2005","Not Employed","direct migration background","41","0.0326536337492401","0.0216873553046191","0.0436199121938611"
"Private health insurance","2005","Not Employed","indirect migration background","18","","",""
"Private health insurance","2005","Employed","no migration background","1989","0.145706810128367","0.139057474931018","0.152356145325717"
"Private health insurance","2005","Employed","direct migration background","100","0.0601299993837062","0.0474534833500648","0.0728065154173476"
"Private health insurance","2005","Employed","indirect migration background","44","0.0523309984263555","0.0335656208884567","0.0710963759642544"
"Neither","2005","Not Employed","no migration background","","","",""
"Neither","2005","Not Employed","direct migration background","","","",""
"Neither","2005","Not Employed","indirect migration background","","","",""
"Neither","2005","Employed","no migration background","","","",""
"Neither","2005","Employed","direct migration background","","","",""
"Neither","2005","Employed","indirect migration background","","","",""
"Public health insurance","2006","Not Employed","no migration background","6421","0.909844132942145","0.903249670139605","0.916438595744684"
"Public health insurance","2006","Not Employed","direct migration background","977","0.967246384576357","0.956339305684803","0.978153463467912"
"Public health insurance","2006","Not Employed","indirect migration background","236","0.963041373341188","0.939885648195305","0.98619709848707"
"Public health insurance","2006","Employed","no migration background","9353","0.848591412560023","0.842029890814367","0.855152934305679"
"Public health insurance","2006","Employed","direct migration background","1251","0.933297276840379","0.920012317639869","0.94658223604089"
"Public health insurance","2006","Employed","indirect migration background","510","0.939130224727517","0.919345481484432","0.958914967970602"
"Private health insurance","2006","Not Employed","no migration background","825","0.0901558670578556","0.0835614042553158","0.0967503298603953"
"Private health insurance","2006","Not Employed","direct migration background","46","0.0327536154236426","0.0218465365320878","0.0436606943151975"
"Private health insurance","2006","Not Employed","indirect migration background","19","","",""
"Private health insurance","2006","Employed","no migration background","2111","0.151408587439977","0.144847065694321","0.157970109185633"
"Private health insurance","2006","Employed","direct migration background","104","0.0667027231596208","0.0534177639591102","0.0799876823601314"
"Private health insurance","2006","Employed","indirect migration background","51","0.0608697752724826","0.0410850320293975","0.0806545185155676"
"Neither","2006","Not Employed","no migration background","","","",""
"Neither","2006","Not Employed","direct migration background","","","",""
"Neither","2006","Not Employed","indirect migration background","","","",""
"Neither","2006","Employed","no migration background","","","",""
"Neither","2006","Employed","direct migration background","","","",""
"Neither","2006","Employed","indirect migration background","","","",""
"Public health insurance","2007","Not Employed","no migration background","6026","0.908163306914361","0.901313794950542","0.91501281887818"
"Public health insurance","2007","Not Employed","direct migration background","844","0.971820137466842","0.960880169871771","0.982760105061913"
"Public health insurance","2007","Not Employed","indirect migration background","211","0.963707267041783","0.939537827680603","0.987876706402963"
"Public health insurance","2007","Employed","no migration background","8734","0.847686068564523","0.84087163957376","0.854500497555287"
"Public health insurance","2007","Employed","direct migration background","1152","0.936694425477619","0.923129802921406","0.950259048033832"
"Public health insurance","2007","Employed","indirect migration background","501","0.935191377823153","0.914541456040887","0.95584129960542"
"Private health insurance","2007","Not Employed","no migration background","803","0.091836693085639","0.0849871811218197","0.0986862050494583"
"Private health insurance","2007","Not Employed","direct migration background","35","0.0281798625331576","0.0172398949380866","0.0391198301282286"
"Private health insurance","2007","Not Employed","indirect migration background","19","","",""
"Private health insurance","2007","Employed","no migration background","1947","0.152313931435477","0.145499502444714","0.15912836042624"
"Private health insurance","2007","Employed","direct migration background","86","0.063305574522381","0.0497409519661683","0.0768701970785938"
"Private health insurance","2007","Employed","indirect migration background","45","0.0648086221768467","0.04415870039458","0.0854585439591134"
"Neither","2007","Not Employed","no migration background","","","",""
"Neither","2007","Not Employed","direct migration background","","","",""
"Neither","2007","Not Employed","indirect migration background","","","",""
"Neither","2007","Employed","no migration background","","","",""
"Neither","2007","Employed","direct migration background","","","",""
"Neither","2007","Employed","indirect migration background","","","",""
"Public health insurance","2008","Not Employed","no migration background","5680","0.905565610090859","0.898445517550962","0.912685702630755"
"Public health insurance","2008","Not Employed","direct migration background","772","0.970308652941027","0.958576168970773","0.982041136911281"
"Public health insurance","2008","Not Employed","indirect migration background","191","0.968310454282157","0.944447278775204","0.99217362978911"
"Public health insurance","2008","Employed","no migration background","8413","0.853506038074646","0.846650926021565","0.860361150127728"
"Public health insurance","2008","Employed","direct migration background","1037","0.936386938875641","0.922029154637408","0.950744723113873"
"Public health insurance","2008","Employed","indirect migration background","520","0.931064781584111","0.910156465032683","0.951973098135539"
"Private health insurance","2008","Not Employed","no migration background","800","0.0944343899091413","0.087314297369245","0.101554482449038"
"Private health insurance","2008","Not Employed","direct migration background","32","0.0296913470589728","0.0179588630887189","0.0414238310292267"
"Private health insurance","2008","Not Employed","indirect migration background","16","","",""
"Private health insurance","2008","Employed","no migration background","1808","0.146493961925354","0.139638849872272","0.153349073978435"
"Private health insurance","2008","Employed","direct migration background","73","0.0636130611243594","0.0492552768861267","0.0779708453625922"
"Private health insurance","2008","Employed","indirect migration background","44","0.0689352184158891","0.0480269018644611","0.089843534967317"
"Neither","2008","Not Employed","no migration background","","","",""
"Neither","2008","Not Employed","direct migration background","","","",""
"Neither","2008","Not Employed","indirect migration background","","","",""
"Neither","2008","Employed","no migration background","","","",""
"Neither","2008","Employed","direct migration background","","","",""
"Neither","2008","Employed","indirect migration background","","","",""
"Public health insurance","2009","Not Employed","no migration background","5221","0.898293777677529","0.890643732073591","0.905943823281468"
"Public health insurance","2009","Not Employed","direct migration background","660","0.97732743624353","0.966180046986497","0.988474825500562"
"Public health insurance","2009","Not Employed","indirect migration background","183","0.9568104616972","0.928130955139517","0.985489968254883"
"Public health insurance","2009","Employed","no migration background","8021","0.849238886088418","0.842128089786365","0.856349682390471"
"Public health insurance","2009","Employed","direct migration background","916","0.926153245195256","0.909788067653027","0.942518422737484"
"Public health insurance","2009","Employed","indirect migration background","480","0.952072691802399","0.933712678463804","0.970432705140995"
"Private health insurance","2009","Not Employed","no migration background","776","0.10170622232247","0.0940561767185318","0.109356267926409"
"Private health insurance","2009","Not Employed","direct migration background","25","","",""
"Private health insurance","2009","Not Employed","indirect migration background","10","","",""
"Private health insurance","2009","Employed","no migration background","1706","0.150761113911582","0.143650317609529","0.157871910213635"
"Private health insurance","2009","Employed","direct migration background","65","0.0738467548047444","0.0574815772625158","0.090211932346973"
"Private health insurance","2009","Employed","indirect migration background","40","0.0479273081976005","0.0295672948590053","0.0662873215361956"
"Neither","2009","Not Employed","no migration background","","","",""
"Neither","2009","Not Employed","direct migration background","","","",""
"Neither","2009","Not Employed","indirect migration background","","","",""
"Neither","2009","Employed","no migration background","","","",""
"Neither","2009","Employed","direct migration background","","","",""
"Neither","2009","Employed","indirect migration background","","","",""
"Public health insurance","2010","Not Employed","no migration background","6092","0.89766437880303","0.890513449436578","0.904815308169482"
"Public health insurance","2010","Not Employed","direct migration background","1151","0.962202099988813","0.951416518276126","0.9729876817015"
"Public health insurance","2010","Not Employed","indirect migration background","329","0.952875260925524","0.930514784707429","0.975235737143618"
"Public health insurance","2010","Employed","no migration background","10915","0.84717055545213","0.841004841619171","0.853336269285089"
"Public health insurance","2010","Employed","direct migration background","1589","0.933123908738162","0.921256021462697","0.944991796013627"
"Public health insurance","2010","Employed","indirect migration background","727","0.940973464302548","0.924672899447178","0.957274029157918"
"Private health insurance","2010","Not Employed","no migration background","809","0.10233562119697","0.0951846918305185","0.109486550563422"
"Private health insurance","2010","Not Employed","direct migration background","50","0.0377979000111872","0.0270123182985001","0.0485834817238743"
"Private health insurance","2010","Not Employed","indirect migration background","16","","",""
"Private health insurance","2010","Employed","no migration background","2168","0.15282944454787","0.146663730714911","0.158995158380829"
"Private health insurance","2010","Employed","direct migration background","113","0.0668760912618377","0.0550082039863728","0.0787439785373027"
"Private health insurance","2010","Employed","indirect migration background","76","0.0590265356974516","0.0427259708420816","0.0753271005528217"
"Neither","2010","Not Employed","no migration background","","","",""
"Neither","2010","Not Employed","direct migration background","","","",""
"Neither","2010","Not Employed","indirect migration background","","","",""
"Neither","2010","Employed","no migration background","","","",""
"Neither","2010","Employed","direct migration background","","","",""
"Neither","2010","Employed","indirect migration background","","","",""
"Public health insurance","2011","Not Employed","no migration background","7435","0.889510835041647","0.882824963633111","0.896196706450182"
"Public health insurance","2011","Not Employed","direct migration background","1248","0.95962724706501","0.948943963335988","0.970310530794032"
"Public health insurance","2011","Not Employed","indirect migration background","374","0.962565421267839","0.943774128421179","0.981356714114499"
"Public health insurance","2011","Employed","no migration background","12938","0.848883468278451","0.84323257623553","0.854534360321372"
"Public health insurance","2011","Employed","direct migration background","1820","0.924669331224066","0.91292202405748","0.936416638390652"
"Public health insurance","2011","Employed","indirect migration background","820","0.92196401415096","0.904517462020108","0.939410566281812"
"Private health insurance","2011","Not Employed","no migration background","1011","0.110489164958353","0.103803293549818","0.117175036366889"
"Private health insurance","2011","Not Employed","direct migration background","56","0.04037275293499","0.0296894692059677","0.0510560366640122"
"Private health insurance","2011","Not Employed","indirect migration background","18","","",""
"Private health insurance","2011","Employed","no migration background","2494","0.151116531721549","0.145465639678628","0.15676742376447"
"Private health insurance","2011","Employed","direct migration background","119","0.0753306687759341","0.063583361609348","0.0870779759425202"
"Private health insurance","2011","Employed","indirect migration background","88","0.0780359858490403","0.0605894337181885","0.095482537979892"
"Neither","2011","Not Employed","no migration background","","","",""
"Neither","2011","Not Employed","direct migration background","","","",""
"Neither","2011","Not Employed","indirect migration background","","","",""
"Neither","2011","Employed","no migration background","","","",""
"Neither","2011","Employed","direct migration background","","","",""
"Neither","2011","Employed","indirect migration background","","","",""
"Public health insurance","2012","Not Employed","no migration background","7272","0.886259422559479","0.87943516968425","0.893083675434708"
"Public health insurance","2012","Not Employed","direct migration background","1118","0.96755040696082","0.957349288278594","0.977751525643045"
"Public health insurance","2012","Not Employed","indirect migration background","325","0.95974917050282","0.938888071140141","0.980610269865499"
"Public health insurance","2012","Employed","no migration background","12676","0.847247157631457","0.841500413704736","0.852993901558178"
"Public health insurance","2012","Employed","direct migration background","1787","0.935733078299693","0.924683205843272","0.946782950756114"
"Public health insurance","2012","Employed","indirect migration background","849","0.918153647502324","0.900610641230962","0.935696653773686"
"Private health insurance","2012","Not Employed","no migration background","1043","0.113740577440521","0.106916324565292","0.12056483031575"
"Private health insurance","2012","Not Employed","direct migration background","41","0.0324495930391801","0.0222484743569546","0.0426507117214055"
"Private health insurance","2012","Not Employed","indirect migration background","16","","",""
"Private health insurance","2012","Employed","no migration background","2378","0.152752842368543","0.147006098441822","0.158499586295264"
"Private health insurance","2012","Employed","direct migration background","105","0.0642669217003067","0.0532170492438855","0.0753167941567278"
"Private health insurance","2012","Employed","indirect migration background","89","0.0818463524976761","0.0643033462263142","0.099389358769038"
"Neither","2012","Not Employed","no migration background","","","",""
"Neither","2012","Not Employed","direct migration background","","","",""
"Neither","2012","Not Employed","indirect migration background","","","",""
"Neither","2012","Employed","no migration background","","","",""
"Neither","2012","Employed","direct migration background","","","",""
"Neither","2012","Employed","indirect migration background","","","",""
"Public health insurance","2013","Not Employed","no migration background","6881","0.876909765710941","0.869672791566494","0.884146739855388"
"Public health insurance","2013","Not Employed","direct migration background","4534","0.965958139089152","0.960751698317576","0.971164579860727"
"Public health insurance","2013","Not Employed","indirect migration background","1189","0.956019876959628","0.944629840971378","0.967409912947878"
"Public health insurance","2013","Employed","no migration background","12067","0.849140707426448","0.843267327872202","0.855014086980694"
"Public health insurance","2013","Employed","direct migration background","1648","0.934768339064057","0.923152396763949","0.946384281364165"
"Public health insurance","2013","Employed","indirect migration background","807","0.912044723689019","0.893405608281347","0.930683839096692"
"Private health insurance","2013","Not Employed","no migration background","1036","0.123090234289059","0.115853260144612","0.130327208433507"
"Private health insurance","2013","Not Employed","direct migration background","126","0.0340418609108484","0.0288354201392726","0.0392483016824242"
"Private health insurance","2013","Not Employed","indirect migration background","56","0.0439801230403718","0.0325900870521216","0.0553701590286221"
"Private health insurance","2013","Employed","no migration background","2198","0.150859292573552","0.144985913019306","0.156732672127798"
"Private health insurance","2013","Employed","direct migration background","88","0.065231660935943","0.0536157186358346","0.0768476032360514"
"Private health insurance","2013","Employed","indirect migration background","80","0.0879552763109806","0.069316160903308","0.106594391718653"
"Neither","2013","Not Employed","no migration background","","","",""
"Neither","2013","Not Employed","direct migration background","","","",""
"Neither","2013","Not Employed","indirect migration background","","","",""
"Neither","2013","Employed","no migration background","","","",""
"Neither","2013","Employed","direct migration background","","","",""
"Neither","2013","Employed","indirect migration background","","","",""
"Public health insurance","2014","Not Employed","no migration background","6204","0.880835404055503","0.873322663839606","0.8883481442714"
"Public health insurance","2014","Not Employed","direct migration background","1670","0.963224458347474","0.954306480769021","0.972142435925927"
"Public health insurance","2014","Not Employed","indirect migration background","498","0.961891515282084","0.945372006565634","0.978411023998533"
"Public health insurance","2014","Employed","no migration background","11076","0.848658690893137","0.842517447734826","0.854799934051448"
"Public health insurance","2014","Employed","direct migration background","3281","0.947323805030313","0.939831608506719","0.954816001553906"
"Public health insurance","2014","Employed","indirect migration background","1187","0.936435669259548","0.92305436777286","0.949816970746236"
"Private health insurance","2014","Not Employed","no migration background","940","0.119164595944497","0.1116518557286","0.126677336160394"
"Private health insurance","2014","Not Employed","direct migration background","41","0.0367755416525262","0.0278575640740732","0.0456935192309792"
"Private health insurance","2014","Not Employed","indirect migration background","18","","",""
"Private health insurance","2014","Employed","no migration background","2006","0.151341309106863","0.145200065948552","0.157482552265174"
"Private health insurance","2014","Employed","direct migration background","134","0.0526761949696875","0.0451839984460941","0.0601683914932808"
"Private health insurance","2014","Employed","indirect migration background","90","0.0635643307404516","0.0501830292537636","0.0769456322271396"
"Neither","2014","Not Employed","no migration background","","","",""
"Neither","2014","Not Employed","direct migration background","","","",""
"Neither","2014","Not Employed","indirect migration background","","","",""
"Neither","2014","Employed","no migration background","","","",""
"Neither","2014","Employed","direct migration background","","","",""
"Neither","2014","Employed","indirect migration background","","","",""
"Public health insurance","2015","Not Employed","no migration background","5868","0.868513052858346","0.860499309235347","0.876526796481344"
"Public health insurance","2015","Not Employed","direct migration background","2868","0.975464608215552","0.969866770635423","0.981062445795681"
"Public health insurance","2015","Not Employed","indirect migration background","480","0.949634955222908","0.930427210376924","0.968842700068891"
"Public health insurance","2015","Employed","no migration background","10570","0.84957520400367","0.843295970919875","0.855854437087465"
"Public health insurance","2015","Employed","direct migration background","2874","0.946575834306642","0.938519428878746","0.954632239734539"
"Public health insurance","2015","Employed","indirect migration background","1099","0.93249927734468","0.918214700523528","0.946783854165831"
"Private health insurance","2015","Not Employed","no migration background","963","0.131486947141654","0.123473203518656","0.139500690764653"
"Private health insurance","2015","Not Employed","direct migration background","66","0.0245353917844484","0.0189375542043195","0.0301332293645774"
"Private health insurance","2015","Not Employed","indirect migration background","18","","",""
"Private health insurance","2015","Employed","no migration background","1881","0.15042479599633","0.144145562912535","0.156704029080125"
"Private health insurance","2015","Employed","direct migration background","119","0.0534241656933577","0.045367760265461","0.0614805711212543"
"Private health insurance","2015","Employed","indirect migration background","86","0.0675007226553205","0.0532161458341686","0.0817852994764724"
"Neither","2015","Not Employed","no migration background","","","",""
"Neither","2015","Not Employed","direct migration background","","","",""
"Neither","2015","Not Employed","indirect migration background","","","",""
"Neither","2015","Employed","no migration background","","","",""
"Neither","2015","Employed","direct migration background","","","",""
"Neither","2015","Employed","indirect migration background","","","",""
"Public health insurance","2016","Not Employed","no migration background","5405","0.868006694300226","0.859652422551524","0.876360966048928"
"Public health insurance","2016","Not Employed","direct migration background","1495","0.983466378709872","0.977062222879242","0.989870534540501"
"Public health insurance","2016","Not Employed","indirect migration background","398","0.917993482190996","0.891690563978985","0.944296400403007"
"Public health insurance","2016","Employed","no migration background","9885","0.855287121067134","0.848891817438472","0.861682424695795"
"Public health insurance","2016","Employed","direct migration background","3252","0.951861762307771","0.944634643827252","0.95908888078829"
"Public health insurance","2016","Employed","indirect migration background","1070","0.926692652338534","0.911622081950211","0.941763222726857"
"Private health insurance","2016","Not Employed","no migration background","901","0.131993305699774","0.123639033951072","0.140347577448476"
"Private health insurance","2016","Not Employed","direct migration background","28","","",""
"Private health insurance","2016","Not Employed","indirect migration background","20","","",""
"Private health insurance","2016","Employed","no migration background","1740","0.144712878932866","0.138317575304205","0.151108182561528"
"Private health insurance","2016","Employed","direct migration background","118","0.048138237692229","0.0409111192117098","0.0553653561727482"
"Private health insurance","2016","Employed","indirect migration background","79","0.0733073476614661","0.0582367772731429","0.0883779180497894"
"Neither","2016","Not Employed","no migration background","","","",""
"Neither","2016","Not Employed","direct migration background","","","",""
"Neither","2016","Not Employed","indirect migration background","","","",""
"Neither","2016","Employed","no migration background","","","",""
"Neither","2016","Employed","direct migration background","","","",""
"Neither","2016","Employed","indirect migration background","","","",""
"Public health insurance","2017","Not Employed","no migration background","5741","0.861806697145669","0.853568458695731","0.870044935595606"
"Public health insurance","2017","Not Employed","direct migration background","1389","0.977413592058111","0.969701874782479","0.985125309333742"
"Public health insurance","2017","Not Employed","indirect migration background","426","0.939778002135935","0.91777331806569","0.96178268620618"
"Public health insurance","2017","Employed","no migration background","11593","0.858202692714033","0.852329485510102","0.864075899917965"
"Public health insurance","2017","Employed","direct migration background","3123","0.958273846071637","0.951377868737238","0.965169823406037"
"Public health insurance","2017","Employed","indirect migration background","1162","0.912820374253626","0.897262631778519","0.928378116728734"
"Private health insurance","2017","Not Employed","no migration background","1000","0.138193302854331","0.129955064404394","0.146431541304269"
"Private health insurance","2017","Not Employed","direct migration background","37","0.0225864079418891","0.0148746906662575","0.0302981252175207"
"Private health insurance","2017","Not Employed","indirect migration background","23","","",""
"Private health insurance","2017","Employed","no migration background","1959","0.141797307285966","0.135924100082035","0.147670514489898"
"Private health insurance","2017","Employed","direct migration background","107","0.0417261539283627","0.0348301765939635","0.048622131262762"
"Private health insurance","2017","Employed","indirect migration background","101","0.0871796257463737","0.0716218832712663","0.102737368221481"
"Neither","2017","Not Employed","no migration background","","","",""
"Neither","2017","Not Employed","direct migration background","","","",""
"Neither","2017","Not Employed","indirect migration background","","","",""
"Neither","2017","Employed","no migration background","","","",""
"Neither","2017","Employed","direct migration background","","","",""
"Neither","2017","Employed","indirect migration background","","","",""
"Public health insurance","2018","Not Employed","no migration background","5570","0.857273799771192","0.848792348850556","0.865755250691827"
