"ple0097","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Public health insurance","1999","Baden-Württemberg","college entrance qualification","173","0.736510671644557","0.681903570306831","0.791117772982283"
"Public health insurance","1999","Baden-Württemberg","Other degree","207","0.979931922422426","0.960920010819513","0.99894383402534"
"Public health insurance","1999","Baden-Württemberg","no degree/no degree yet","159","0.936113402441032","0.898911670575559","0.973315134306504"
"Public health insurance","1999","Bavaria","lower secondary degree","772","0.923223649401031","0.905133022335954","0.941314276466107"
"Public health insurance","1999","Bavaria","secondary school degree","346","0.799140542940123","0.760454241863242","0.837826844017004"
"Public health insurance","1999","Bavaria","college entrance qualification","194","0.655738407279638","0.599886849508776","0.7115899650505"
"Public health insurance","1999","Bavaria","Other degree","136","0.944696004465583","0.906968087432545","0.982423921498621"
"Public health insurance","1999","Bavaria","no degree/no degree yet","67","0.932160705929299","0.874075183642934","0.990246228215663"
"Public health insurance","1999","Berlin","lower secondary degree","114","0.945258427555673","0.904893694113897","0.985623160997448"
"Public health insurance","1999","Berlin","secondary school degree","164","0.851377249352401","0.800393595663563","0.902360903041239"
"Public health insurance","1999","Berlin","college entrance qualification","112","0.772701008214124","0.702779137032092","0.842622879396156"
"Public health insurance","1999","Berlin","Other degree","23","","",""
"Public health insurance","1999","Berlin","no degree/no degree yet","22","","",""
"Public health insurance","1999","Brandenburg","lower secondary degree","194","0.99704941422263","0.989436634755291","1.00466219368997"
"Public health insurance","1999","Brandenburg","secondary school degree","265","0.932725595425757","0.903173013590728","0.962278177260786"
"Public health insurance","1999","Brandenburg","college entrance qualification","77","0.893513321103914","0.829065993714015","0.957960648493812"
"Public health insurance","1999","Brandenburg","Other degree","9","","",""
"Public health insurance","1999","Brandenburg","no degree/no degree yet","16","","",""
"Public health insurance","1999","Mecklenburg-Western Pomerania","lower secondary degree","114","1","1","1"
"Public health insurance","1999","Mecklenburg-Western Pomerania","secondary school degree","182","0.91331617874444","0.874124389111319","0.952507968377561"
"Public health insurance","1999","Mecklenburg-Western Pomerania","college entrance qualification","56","0.860120307504746","0.778277507155941","0.941963107853552"
"Public health insurance","1999","Mecklenburg-Western Pomerania","Other degree","2","","",""
"Public health insurance","1999","Mecklenburg-Western Pomerania","no degree/no degree yet","11","","",""
"Public health insurance","1999","Saxony","lower secondary degree","389","0.993168085759459","0.984992886094272","1.00134328542465"
"Public health insurance","1999","Saxony","secondary school degree","505","0.965931604275278","0.950458403553756","0.9814048049968"
"Public health insurance","1999","Saxony","college entrance qualification","151","0.826189813173644","0.769884290019469","0.882495336327819"
"Public health insurance","1999","Saxony","Other degree","10","","",""
"Public health insurance","1999","Saxony","no degree/no degree yet","34","0.894935822661955","0.79613273714445","0.99373890817946"
"Public health insurance","1999","Saxony-Anhalt","lower secondary degree","249","0.999146164822418","0.995525572540324","1.00276675710451"
"Public health insurance","1999","Saxony-Anhalt","secondary school degree","288","0.953824477807335","0.930155213515627","0.977493742099044"
"Public health insurance","1999","Saxony-Anhalt","college entrance qualification","85","0.870094471540666","0.802130118711062","0.93805882437027"
"Public health insurance","1999","Saxony-Anhalt","Other degree","12","","",""
"Public health insurance","1999","Saxony-Anhalt","no degree/no degree yet","21","","",""
"Public health insurance","1999","Thuringia","lower secondary degree","266","0.995059257973669","0.986680251757997","1.00343826418934"
"Public health insurance","1999","Thuringia","secondary school degree","319","0.938853353556495","0.913310174750517","0.964396532362473"
"Public health insurance","1999","Thuringia","college entrance qualification","73","0.935512586069696","0.881689896569469","0.989335275569924"
"Public health insurance","1999","Thuringia","Other degree","6","","",""
"Public health insurance","1999","Thuringia","no degree/no degree yet","15","","",""
"Private health insurance","1999","Schleswig-Holstein","lower secondary degree","7","","",""
"Private health insurance","1999","Schleswig-Holstein","secondary school degree","13","","",""
"Private health insurance","1999","Schleswig-Holstein","college entrance qualification","15","","",""
"Private health insurance","1999","Schleswig-Holstein","Other degree","","","",""
"Private health insurance","1999","Schleswig-Holstein","no degree/no degree yet","3","","",""
"Private health insurance","1999","Hamburg","lower secondary degree","4","","",""
"Private health insurance","1999","Hamburg","secondary school degree","","","",""
"Private health insurance","1999","Hamburg","college entrance qualification","7","","",""
"Private health insurance","1999","Hamburg","Other degree","","","",""
"Private health insurance","1999","Hamburg","no degree/no degree yet","","","",""
"Private health insurance","1999","Lower Saxony","lower secondary degree","25","","",""
"Private health insurance","1999","Lower Saxony","secondary school degree","33","0.0877665724801845","0.057421203826175","0.118111941134194"
"Private health insurance","1999","Lower Saxony","college entrance qualification","50","0.295890043206743","0.230469716863217","0.36131036955027"
"Private health insurance","1999","Lower Saxony","Other degree","1","","",""
"Private health insurance","1999","Lower Saxony","no degree/no degree yet","2","","",""
"Private health insurance","1999","Bremen","lower secondary degree","1","","",""
"Private health insurance","1999","Bremen","secondary school degree","1","","",""
"Private health insurance","1999","Bremen","college entrance qualification","","","",""
"Private health insurance","1999","Bremen","Other degree","1","","",""
"Private health insurance","1999","Bremen","no degree/no degree yet","","","",""
"Private health insurance","1999","North Rhine-Westphalia","lower secondary degree","67","0.0621092838915436","0.0478529187251708","0.0763656490579165"
"Private health insurance","1999","North Rhine-Westphalia","secondary school degree","72","0.114808997267495","0.0882149148954491","0.141403079639542"
"Private health insurance","1999","North Rhine-Westphalia","college entrance qualification","129","0.272418272278055","0.233779616242924","0.311056928313187"
"Private health insurance","1999","North Rhine-Westphalia","Other degree","6","","",""
"Private health insurance","1999","North Rhine-Westphalia","no degree/no degree yet","22","","",""
"Private health insurance","1999","Hesse","lower secondary degree","19","","",""
"Private health insurance","1999","Hesse","secondary school degree","21","","",""
"Private health insurance","1999","Hesse","college entrance qualification","50","0.304854116173901","0.23741597596377","0.372292256384033"
"Private health insurance","1999","Hesse","Other degree","","","",""
"Private health insurance","1999","Hesse","no degree/no degree yet","2","","",""
"Private health insurance","1999","Rhineland-Palatinate,Saarland","lower secondary degree","38","0.109953359677846","0.0801415361382596","0.139765183217432"
"Private health insurance","1999","Rhineland-Palatinate,Saarland","secondary school degree","9","","",""
"Private health insurance","1999","Rhineland-Palatinate,Saarland","college entrance qualification","32","0.408284676277308","0.303174105035737","0.51339524751888"
"Private health insurance","1999","Rhineland-Palatinate,Saarland","Other degree","2","","",""
"Private health insurance","1999","Rhineland-Palatinate,Saarland","no degree/no degree yet","3","","",""
"Private health insurance","1999","Baden-Württemberg","lower secondary degree","43","0.0533615723546611","0.037372120444329","0.0693510242649932"
"Private health insurance","1999","Baden-Württemberg","secondary school degree","21","","",""
"Private health insurance","1999","Baden-Württemberg","college entrance qualification","73","0.249768543051602","0.196109293824044","0.303427792279159"
"Private health insurance","1999","Baden-Württemberg","Other degree","1","","",""
"Private health insurance","1999","Baden-Württemberg","no degree/no degree yet","7","","",""
"Private health insurance","1999","Bavaria","lower secondary degree","53","0.0713627168561289","0.0538704870756824","0.0888549466365753"
"Private health insurance","1999","Bavaria","secondary school degree","64","0.19396201668262","0.155782046722032","0.232141986643208"
"Private health insurance","1999","Bavaria","college entrance qualification","78","0.322684244989983","0.267728871630234","0.377639618349733"
"Private health insurance","1999","Bavaria","Other degree","4","","",""
"Private health insurance","1999","Bavaria","no degree/no degree yet","4","","",""
"Private health insurance","1999","Berlin","lower secondary degree","6","","",""
"Private health insurance","1999","Berlin","secondary school degree","23","","",""
"Private health insurance","1999","Berlin","college entrance qualification","26","","",""
"Private health insurance","1999","Berlin","Other degree","2","","",""
"Private health insurance","1999","Berlin","no degree/no degree yet","2","","",""
"Private health insurance","1999","Brandenburg","lower secondary degree","1","","",""
"Private health insurance","1999","Brandenburg","secondary school degree","9","","",""
"Private health insurance","1999","Brandenburg","college entrance qualification","10","","",""
"Private health insurance","1999","Brandenburg","Other degree","","","",""
"Private health insurance","1999","Brandenburg","no degree/no degree yet","1","","",""
"Private health insurance","1999","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Private health insurance","1999","Mecklenburg-Western Pomerania","secondary school degree","13","","",""
"Private health insurance","1999","Mecklenburg-Western Pomerania","college entrance qualification","13","","",""
"Private health insurance","1999","Mecklenburg-Western Pomerania","Other degree","","","",""
"Private health insurance","1999","Mecklenburg-Western Pomerania","no degree/no degree yet","2","","",""
"Private health insurance","1999","Saxony","lower secondary degree","","","",""
"Private health insurance","1999","Saxony","secondary school degree","18","","",""
"Private health insurance","1999","Saxony","college entrance qualification","20","","",""
"Private health insurance","1999","Saxony","Other degree","","","",""
"Private health insurance","1999","Saxony","no degree/no degree yet","3","","",""
"Private health insurance","1999","Saxony-Anhalt","lower secondary degree","1","","",""
"Private health insurance","1999","Saxony-Anhalt","secondary school degree","14","","",""
"Private health insurance","1999","Saxony-Anhalt","college entrance qualification","8","","",""
"Private health insurance","1999","Saxony-Anhalt","Other degree","","","",""
"Private health insurance","1999","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Private health insurance","1999","Thuringia","lower secondary degree","2","","",""
"Private health insurance","1999","Thuringia","secondary school degree","17","","",""
"Private health insurance","1999","Thuringia","college entrance qualification","7","","",""
"Private health insurance","1999","Thuringia","Other degree","","","",""
"Private health insurance","1999","Thuringia","no degree/no degree yet","","","",""
"Neither","1999","Schleswig-Holstein","lower secondary degree","4","","",""
"Neither","1999","Schleswig-Holstein","secondary school degree","2","","",""
"Neither","1999","Schleswig-Holstein","college entrance qualification","3","","",""
"Neither","1999","Schleswig-Holstein","Other degree","","","",""
"Neither","1999","Schleswig-Holstein","no degree/no degree yet","","","",""
"Neither","1999","Hamburg","lower secondary degree","","","",""
"Neither","1999","Hamburg","secondary school degree","","","",""
"Neither","1999","Hamburg","college entrance qualification","1","","",""
"Neither","1999","Hamburg","Other degree","","","",""
"Neither","1999","Hamburg","no degree/no degree yet","","","",""
"Neither","1999","Lower Saxony","lower secondary degree","6","","",""
"Neither","1999","Lower Saxony","secondary school degree","6","","",""
"Neither","1999","Lower Saxony","college entrance qualification","4","","",""
"Neither","1999","Lower Saxony","Other degree","1","","",""
"Neither","1999","Lower Saxony","no degree/no degree yet","","","",""
"Neither","1999","Bremen","lower secondary degree","","","",""
"Neither","1999","Bremen","secondary school degree","","","",""
"Neither","1999","Bremen","college entrance qualification","","","",""
"Neither","1999","Bremen","Other degree","","","",""
"Neither","1999","Bremen","no degree/no degree yet","","","",""
"Neither","1999","North Rhine-Westphalia","lower secondary degree","4","","",""
"Neither","1999","North Rhine-Westphalia","secondary school degree","11","","",""
"Neither","1999","North Rhine-Westphalia","college entrance qualification","4","","",""
"Neither","1999","North Rhine-Westphalia","Other degree","","","",""
"Neither","1999","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Neither","1999","Hesse","lower secondary degree","1","","",""
"Neither","1999","Hesse","secondary school degree","","","",""
"Neither","1999","Hesse","college entrance qualification","1","","",""
"Neither","1999","Hesse","Other degree","1","","",""
"Neither","1999","Hesse","no degree/no degree yet","","","",""
"Neither","1999","Rhineland-Palatinate,Saarland","lower secondary degree","3","","",""
"Neither","1999","Rhineland-Palatinate,Saarland","secondary school degree","1","","",""
"Neither","1999","Rhineland-Palatinate,Saarland","college entrance qualification","1","","",""
"Neither","1999","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Neither","1999","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"Neither","1999","Baden-Württemberg","lower secondary degree","3","","",""
"Neither","1999","Baden-Württemberg","secondary school degree","5","","",""
"Neither","1999","Baden-Württemberg","college entrance qualification","4","","",""
"Neither","1999","Baden-Württemberg","Other degree","1","","",""
"Neither","1999","Baden-Württemberg","no degree/no degree yet","","","",""
"Neither","1999","Bavaria","lower secondary degree","7","","",""
"Neither","1999","Bavaria","secondary school degree","2","","",""
"Neither","1999","Bavaria","college entrance qualification","6","","",""
"Neither","1999","Bavaria","Other degree","1","","",""
"Neither","1999","Bavaria","no degree/no degree yet","1","","",""
"Neither","1999","Berlin","lower secondary degree","2","","",""
"Neither","1999","Berlin","secondary school degree","","","",""
"Neither","1999","Berlin","college entrance qualification","","","",""
"Neither","1999","Berlin","Other degree","","","",""
"Neither","1999","Berlin","no degree/no degree yet","","","",""
"Neither","1999","Brandenburg","lower secondary degree","","","",""
"Neither","1999","Brandenburg","secondary school degree","2","","",""
"Neither","1999","Brandenburg","college entrance qualification","1","","",""
"Neither","1999","Brandenburg","Other degree","","","",""
"Neither","1999","Brandenburg","no degree/no degree yet","","","",""
"Neither","1999","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Neither","1999","Mecklenburg-Western Pomerania","secondary school degree","3","","",""
"Neither","1999","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Neither","1999","Mecklenburg-Western Pomerania","Other degree","","","",""
"Neither","1999","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Neither","1999","Saxony","lower secondary degree","1","","",""
"Neither","1999","Saxony","secondary school degree","5","","",""
"Neither","1999","Saxony","college entrance qualification","3","","",""
"Neither","1999","Saxony","Other degree","","","",""
"Neither","1999","Saxony","no degree/no degree yet","","","",""
"Neither","1999","Saxony-Anhalt","lower secondary degree","","","",""
"Neither","1999","Saxony-Anhalt","secondary school degree","","","",""
"Neither","1999","Saxony-Anhalt","college entrance qualification","1","","",""
"Neither","1999","Saxony-Anhalt","Other degree","","","",""
"Neither","1999","Saxony-Anhalt","no degree/no degree yet","","","",""
"Neither","1999","Thuringia","lower secondary degree","1","","",""
"Neither","1999","Thuringia","secondary school degree","2","","",""
"Neither","1999","Thuringia","college entrance qualification","","","",""
"Neither","1999","Thuringia","Other degree","","","",""
"Neither","1999","Thuringia","no degree/no degree yet","1","","",""
"Public health insurance","2000","Schleswig-Holstein","lower secondary degree","296","0.91478282249701","0.884658749283874","0.944906895710146"
"Public health insurance","2000","Schleswig-Holstein","secondary school degree","152","0.856630705501163","0.805434622882779","0.907826788119546"
"Public health insurance","2000","Schleswig-Holstein","college entrance qualification","88","0.663636111306433","0.584521354995035","0.742750867617831"
"Public health insurance","2000","Schleswig-Holstein","Other degree","33","0.928256500884387","0.84276177074589","1.01375123102288"
"Public health insurance","2000","Schleswig-Holstein","no degree/no degree yet","24","","",""
"Public health insurance","2000","Hamburg","lower secondary degree","100","0.970642219900375","0.938041989145446","1.0032424506553"
"Public health insurance","2000","Hamburg","secondary school degree","82","0.958953281144918","0.916776194652716","1.00113036763712"
"Public health insurance","2000","Hamburg","college entrance qualification","59","0.672193406190143","0.576273191109095","0.768113621271191"
"Public health insurance","2000","Hamburg","Other degree","12","","",""
"Public health insurance","2000","Hamburg","no degree/no degree yet","6","","",""
"Public health insurance","2000","Lower Saxony","lower secondary degree","843","0.946420672815801","0.931708813162991","0.961132532468612"
"Public health insurance","2000","Lower Saxony","secondary school degree","522","0.896550970576336","0.871830056998234","0.921271884154439"
"Public health insurance","2000","Lower Saxony","college entrance qualification","271","0.732068575744728","0.686880628110444","0.777256523379012"
"Public health insurance","2000","Lower Saxony","Other degree","107","0.925523424628553","0.877538730855618","0.973508118401488"
"Public health insurance","2000","Lower Saxony","no degree/no degree yet","63","0.944858565106039","0.890203159276623","0.999513970935456"
"Public health insurance","2000","Bremen","lower secondary degree","76","0.984339324637964","0.956607375836973","1.01207127343895"
"Public health insurance","2000","Bremen","secondary school degree","39","0.882199479313715","0.78584523119598","0.97855372743145"
"Public health insurance","2000","Bremen","college entrance qualification","37","0.897265889805791","0.804332008909242","0.99019977070234"
"Public health insurance","2000","Bremen","Other degree","20","","",""
"Public health insurance","2000","Bremen","no degree/no degree yet","4","","",""
"Public health insurance","2000","North Rhine-Westphalia","lower secondary degree","2088","0.928663960574905","0.918005171340538","0.939322749809272"
"Public health insurance","2000","North Rhine-Westphalia","secondary school degree","960","0.886651492546881","0.867959683759326","0.905343301334437"
"Public health insurance","2000","North Rhine-Westphalia","college entrance qualification","830","0.735204638621235","0.709535608122787","0.760873669119684"
"Public health insurance","2000","North Rhine-Westphalia","Other degree","391","0.937607826569579","0.91419618686491","0.961019466274247"
"Public health insurance","2000","North Rhine-Westphalia","no degree/no degree yet","229","0.853326427119241","0.810811561939774","0.895841292298708"
"Public health insurance","2000","Hesse","lower secondary degree","608","0.937689004481248","0.919020182520432","0.956357826442065"
"Public health insurance","2000","Hesse","secondary school degree","373","0.877729968851324","0.846621132494931","0.908838805207716"
"Public health insurance","2000","Hesse","college entrance qualification","263","0.710256276281119","0.663132764190177","0.757379788372061"
"Public health insurance","2000","Hesse","Other degree","165","0.902926668393153","0.859434175860937","0.946419160925368"
"Public health insurance","2000","Hesse","no degree/no degree yet","71","0.964431034821062","0.9225141824471","1.00634788719502"
"Public health insurance","2000","Rhineland-Palatinate,Saarland","lower secondary degree","716","0.927327281967975","0.909026882731207","0.945627681204744"
"Public health insurance","2000","Rhineland-Palatinate,Saarland","secondary school degree","269","0.870221519121553","0.83275139742156","0.907691640821546"
"Public health insurance","2000","Rhineland-Palatinate,Saarland","college entrance qualification","137","0.666710173906674","0.603256067849294","0.730164279964055"
"Public health insurance","2000","Rhineland-Palatinate,Saarland","Other degree","114","0.972967823065607","0.94358152293676","1.00235412319445"
"Public health insurance","2000","Rhineland-Palatinate,Saarland","no degree/no degree yet","44","0.873189406926179","0.780954548622816","0.965424265229543"
"Public health insurance","2000","Baden-Württemberg","lower secondary degree","1182","0.951390669953496","0.939473896094058","0.963307443812935"
"Public health insurance","2000","Baden-Württemberg","secondary school degree","544","0.850367357975351","0.822468608835182","0.87826610711552"
"Public health insurance","2000","Baden-Württemberg","college entrance qualification","400","0.692208183937344","0.65457845666789","0.729837911206799"
"Public health insurance","2000","Baden-Württemberg","Other degree","344","0.977543874799521","0.962065965435688","0.993021784163355"
"Public health insurance","2000","Baden-Württemberg","no degree/no degree yet","139","0.893354236581406","0.8447621110719","0.941946362090912"
"Public health insurance","2000","Bavaria","lower secondary degree","1538","0.923433757899781","0.910646282406157","0.936221233393405"
"Public health insurance","2000","Bavaria","secondary school degree","694","0.828473178386112","0.802687310158497","0.854259046613727"
"Public health insurance","2000","Bavaria","college entrance qualification","409","0.645213983775364","0.607704316227664","0.682723651323064"
"Public health insurance","2000","Bavaria","Other degree","171","0.902197481375617","0.859736014715324","0.94465894803591"
"Public health insurance","2000","Bavaria","no degree/no degree yet","79","0.851860529150436","0.779271026684175","0.924450031616697"
"Public health insurance","2000","Berlin","lower secondary degree","185","0.963114974706511","0.936454886180312","0.98977506323271"
"Public health insurance","2000","Berlin","secondary school degree","263","0.888503853096512","0.852587132980304","0.924420573212721"
"Public health insurance","2000","Berlin","college entrance qualification","204","0.787844717133586","0.738054336324901","0.83763509794227"
"Public health insurance","2000","Berlin","Other degree","34","0.934958437250321","0.855500211139654","1.01441666336099"
"Public health insurance","2000","Berlin","no degree/no degree yet","36","0.987358005106689","0.951358845690319","1.02335716452306"
"Public health insurance","2000","Brandenburg","lower secondary degree","315","0.995555301663869","0.988232583828173","1.00287801949956"
"Public health insurance","2000","Brandenburg","secondary school degree","449","0.944438763335333","0.92377307166808","0.965104455002586"
"Public health insurance","2000","Brandenburg","college entrance qualification","169","0.903608607141053","0.861644247725184","0.945572966556921"
"Public health insurance","2000","Brandenburg","Other degree","17","","",""
"Public health insurance","2000","Brandenburg","no degree/no degree yet","24","","",""
"Public health insurance","2000","Mecklenburg-Western Pomerania","lower secondary degree","165","0.998788253889354","0.993496049881554","1.00408045789715"
"Public health insurance","2000","Mecklenburg-Western Pomerania","secondary school degree","257","0.94452595038777","0.917272886889668","0.971779013885873"
"Public health insurance","2000","Mecklenburg-Western Pomerania","college entrance qualification","75","0.763677471105689","0.680413783113074","0.846941159098304"
"Public health insurance","2000","Mecklenburg-Western Pomerania","Other degree","8","","",""
"Public health insurance","2000","Mecklenburg-Western Pomerania","no degree/no degree yet","20","","",""
"Public health insurance","2000","Saxony","lower secondary degree","554","0.995935905355022","0.990652449355707","1.00121936135434"
"Public health insurance","2000","Saxony","secondary school degree","789","0.94290723821273","0.927216858320539","0.958597618104921"
"Public health insurance","2000","Saxony","college entrance qualification","270","0.832506320427015","0.791399731375997","0.873612909478033"
"Public health insurance","2000","Saxony","Other degree","24","","",""
"Public health insurance","2000","Saxony","no degree/no degree yet","41","0.958777022039378","0.900034817323121","1.01751922675564"
"Public health insurance","2000","Saxony-Anhalt","lower secondary degree","382","1","1","1"
"Public health insurance","2000","Saxony-Anhalt","secondary school degree","418","0.951800569489902","0.931855288385307","0.971745850594496"
"Public health insurance","2000","Saxony-Anhalt","college entrance qualification","173","0.901047849678008","0.858590015556658","0.943505683799359"
"Public health insurance","2000","Saxony-Anhalt","Other degree","20","","",""
"Public health insurance","2000","Saxony-Anhalt","no degree/no degree yet","25","","",""
"Public health insurance","2000","Thuringia","lower secondary degree","389","0.993607071607593","0.98571733846155","1.00149680475364"
"Public health insurance","2000","Thuringia","secondary school degree","460","0.928116813647867","0.905316563518418","0.950917063777316"
"Public health insurance","2000","Thuringia","college entrance qualification","127","0.928245725903328","0.885341896448052","0.971149555358603"
"Public health insurance","2000","Thuringia","Other degree","5","","",""
"Public health insurance","2000","Thuringia","no degree/no degree yet","28","","",""
"Private health insurance","2000","Schleswig-Holstein","lower secondary degree","29","","",""
"Private health insurance","2000","Schleswig-Holstein","secondary school degree","26","","",""
"Private health insurance","2000","Schleswig-Holstein","college entrance qualification","49","0.336363888693567","0.257249132382169","0.415478645004965"
"Private health insurance","2000","Schleswig-Holstein","Other degree","2","","",""
"Private health insurance","2000","Schleswig-Holstein","no degree/no degree yet","1","","",""
"Private health insurance","2000","Hamburg","lower secondary degree","3","","",""
"Private health insurance","2000","Hamburg","secondary school degree","3","","",""
"Private health insurance","2000","Hamburg","college entrance qualification","33","0.327806593809857","0.231886378728809","0.423726808890905"
"Private health insurance","2000","Hamburg","Other degree","1","","",""
"Private health insurance","2000","Hamburg","no degree/no degree yet","","","",""
"Private health insurance","2000","Lower Saxony","lower secondary degree","53","0.0488452404782579","0.0347632659292477","0.0629272150272682"
"Private health insurance","2000","Lower Saxony","secondary school degree","54","0.0877195931463575","0.0647567165564121","0.110682469736303"
"Private health insurance","2000","Lower Saxony","college entrance qualification","96","0.263917512966532","0.21894654293667","0.308888482996394"
"Private health insurance","2000","Lower Saxony","Other degree","4","","",""
"Private health insurance","2000","Lower Saxony","no degree/no degree yet","4","","",""
"Private health insurance","2000","Bremen","lower secondary degree","","","",""
"Private health insurance","2000","Bremen","secondary school degree","4","","",""
"Private health insurance","2000","Bremen","college entrance qualification","2","","",""
"Private health insurance","2000","Bremen","Other degree","1","","",""
"Private health insurance","2000","Bremen","no degree/no degree yet","","","",""
"Private health insurance","2000","North Rhine-Westphalia","lower secondary degree","140","0.0665726939901374","0.0562495401730683","0.0768958478072064"
"Private health insurance","2000","North Rhine-Westphalia","secondary school degree","136","0.107841720830674","0.0895530850211229","0.126130356640225"
"Private health insurance","2000","North Rhine-Westphalia","college entrance qualification","293","0.253810295864362","0.228492295363113","0.279128296365611"
"Private health insurance","2000","North Rhine-Westphalia","Other degree","16","","",""
"Private health insurance","2000","North Rhine-Westphalia","no degree/no degree yet","36","0.141665858689854","0.0997606444200266","0.183571072959681"
"Private health insurance","2000","Hesse","lower secondary degree","32","0.0574686813752358","0.0394936909188779","0.0754436718315938"
"Private health insurance","2000","Hesse","secondary school degree","50","0.113651640014918","0.0835123256957013","0.143790954334134"
"Private health insurance","2000","Hesse","college entrance qualification","93","0.289743723718881","0.242620211627939","0.336867235809823"
"Private health insurance","2000","Hesse","Other degree","11","","",""
"Private health insurance","2000","Hesse","no degree/no degree yet","4","","",""
"Private health insurance","2000","Rhineland-Palatinate,Saarland","lower secondary degree","57","0.0726727180320246","0.0543723187952563","0.0909731172687929"
"Private health insurance","2000","Rhineland-Palatinate,Saarland","secondary school degree","39","0.125824336892075","0.0888457311518017","0.162802942632349"
"Private health insurance","2000","Rhineland-Palatinate,Saarland","college entrance qualification","74","0.331886457991978","0.268499477534543","0.395273438449413"
"Private health insurance","2000","Rhineland-Palatinate,Saarland","Other degree","3","","",""
"Private health insurance","2000","Rhineland-Palatinate,Saarland","no degree/no degree yet","6","","",""
