"ple0097","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Neither","1999","higher vocational","Female","1","","",""
"Neither","1999","higher education","Male","10","","",""
"Neither","1999","higher education","Female","4","","",""
"Public health insurance","2000","in school","Male","198","0.807842966698213","0.757892361186423","0.857793572210003"
"Public health insurance","2000","in school","Female","216","0.821391877583588","0.774744845874698","0.868038909292479"
"Public health insurance","2000","inadequately","Male","167","0.989624584152714","0.974392419548787","1.00485674875664"
"Public health insurance","2000","inadequately","Female","233","0.980495752568219","0.962852463618071","0.998139041518367"
"Public health insurance","2000","general elemantary","Male","1122","0.96388656465657","0.953154597221161","0.974618532091979"
"Public health insurance","2000","general elemantary","Female","2339","0.964556853644157","0.957185626138443","0.97192808114987"
"Public health insurance","2000","middle vocational","Male","5642","0.889585193078608","0.881846185931163","0.897324200226053"
"Public health insurance","2000","middle vocational","Female","6157","0.939152926109871","0.933370384949124","0.944935467270617"
"Public health insurance","2000","vocational + Abi","Male","447","0.866062248707177","0.836474272853842","0.895650224560511"
"Public health insurance","2000","vocational + Abi","Female","573","0.911880118914632","0.889512933709931","0.934247304119333"
"Public health insurance","2000","higher vocational","Male","915","0.8478897894811","0.826471484432771","0.869308094529429"
"Public health insurance","2000","higher vocational","Female","743","0.911035801126406","0.891466371119108","0.930605231133704"
"Public health insurance","2000","higher education","Male","1490","0.672623653705144","0.65288452876729","0.692362778642998"
"Public health insurance","2000","higher education","Female","1290","0.759223549692554","0.73868674792112","0.779760351463988"
"Private health insurance","2000","in school","Male","40","0.188475799102702","0.138893384215554","0.23805821398985"
"Private health insurance","2000","in school","Female","42","0.175020042370794","0.128743191229308","0.221296893512281"
"Private health insurance","2000","inadequately","Male","2","","",""
"Private health insurance","2000","inadequately","Female","","","",""
"Private health insurance","2000","general elemantary","Male","35","0.0335333700930231","0.0231780384128738","0.0438887017731724"
"Private health insurance","2000","general elemantary","Female","65","0.0309542646457531","0.0240496070160375","0.0378589222754686"
"Private health insurance","2000","middle vocational","Male","594","0.100413602499232","0.0929920369016539","0.10783516809681"
"Private health insurance","2000","middle vocational","Female","397","0.0593732142140109","0.0536566553883692","0.0650897730396525"
"Private health insurance","2000","vocational + Abi","Male","59","0.129856460099756","0.100654202350817","0.159058717848695"
"Private health insurance","2000","vocational + Abi","Female","41","0.0790305661643432","0.0577430170051724","0.100318115323514"
"Private health insurance","2000","higher vocational","Male","152","0.141192284272945","0.120424523888601","0.161960044657288"
"Private health insurance","2000","higher vocational","Female","67","0.087468446342002","0.0680483012769107","0.106888591407093"
"Private health insurance","2000","higher education","Male","667","0.319869305249281","0.30024923082399","0.339489379674572"
"Private health insurance","2000","higher education","Female","369","0.236585241617806","0.21617185445191","0.256998628783701"
"Neither","2000","in school","Male","1","","",""
"Neither","2000","in school","Female","1","","",""
"Neither","2000","inadequately","Male","1","","",""
"Neither","2000","inadequately","Female","3","","",""
"Neither","2000","general elemantary","Male","4","","",""
"Neither","2000","general elemantary","Female","13","","",""
"Neither","2000","middle vocational","Male","64","0.0100012044221597","0.00754411308060547","0.0124582957637139"
"Neither","2000","middle vocational","Female","11","","",""
"Neither","2000","vocational + Abi","Male","3","","",""
"Neither","2000","vocational + Abi","Female","3","","",""
"Neither","2000","higher vocational","Male","13","","",""
"Neither","2000","higher vocational","Female","3","","",""
"Neither","2000","higher education","Male","14","","",""
"Neither","2000","higher education","Female","6","","",""
"Public health insurance","2001","in school","Male","217","0.792428265639602","0.743689855432003","0.841166675847202"
"Public health insurance","2001","in school","Female","236","0.830631828517499","0.787009473820321","0.874254183214677"
"Public health insurance","2001","inadequately","Male","130","0.983373889103041","0.961560869072486","1.0051869091336"
"Public health insurance","2001","inadequately","Female","179","0.99274947474833","0.980355334500875","1.00514361499579"
"Public health insurance","2001","general elemantary","Male","976","0.959881596116436","0.947797225841301","0.971965966391572"
"Public health insurance","2001","general elemantary","Female","2051","0.969121771902192","0.961737151965496","0.976506391838889"
"Public health insurance","2001","middle vocational","Male","5066","0.884041644348835","0.875709297002051","0.892373991695619"
"Public health insurance","2001","middle vocational","Female","5618","0.941839138947507","0.935906144848365","0.947772133046649"
"Public health insurance","2001","vocational + Abi","Male","423","0.864097136754952","0.833567545023022","0.894626728486881"
"Public health insurance","2001","vocational + Abi","Female","553","0.904363988037466","0.880733539393821","0.927994436681111"
"Public health insurance","2001","higher vocational","Male","819","0.836703570615915","0.813381957323015","0.860025183908815"
"Public health insurance","2001","higher vocational","Female","655","0.905140902387478","0.883692936858596","0.92658886791636"
"Public health insurance","2001","higher education","Male","1377","0.674046231531052","0.653524118364975","0.694568344697129"
"Public health insurance","2001","higher education","Female","1200","0.746765181787862","0.72521338635728","0.768316977218444"
"Private health insurance","2001","in school","Male","47","0.197539047283406","0.149693039710521","0.245385054856291"
"Private health insurance","2001","in school","Female","47","0.163072491640335","0.120106662627659","0.206038320653011"
"Private health insurance","2001","inadequately","Male","1","","",""
"Private health insurance","2001","inadequately","Female","","","",""
"Private health insurance","2001","general elemantary","Male","30","0.0280625902882329","0.0178924628406044","0.0382327177358613"
"Private health insurance","2001","general elemantary","Female","52","0.0284846841199184","0.0213832948856154","0.0355860733542214"
"Private health insurance","2001","middle vocational","Male","535","0.101812222908531","0.0939424262678248","0.109682019549237"
"Private health insurance","2001","middle vocational","Female","352","0.057320619827569","0.0514280114560046","0.0632132281991334"
"Private health insurance","2001","vocational + Abi","Male","58","0.13141881948622","0.101319311353342","0.161518327619097"
"Private health insurance","2001","vocational + Abi","Female","41","0.0899278485100485","0.066941254664271","0.112914442355826"
"Private health insurance","2001","higher vocational","Male","137","0.152078689285557","0.129422003065802","0.174735375505312"
"Private health insurance","2001","higher vocational","Female","61","0.0943962275812883","0.0729951843656756","0.115797270796901"
"Private health insurance","2001","higher education","Male","615","0.318763112796482","0.298360661964278","0.339165563628686"
"Private health insurance","2001","higher education","Female","357","0.249184542442935","0.22774789484953","0.270621190036341"
"Neither","2001","in school","Male","2","","",""
"Neither","2001","in school","Female","1","","",""
"Neither","2001","inadequately","Male","1","","",""
"Neither","2001","inadequately","Female","1","","",""
"Neither","2001","general elemantary","Male","7","","",""
"Neither","2001","general elemantary","Female","5","","",""
"Neither","2001","middle vocational","Male","71","0.0141461327426341","0.0110728316054313","0.0172194338798369"
"Neither","2001","middle vocational","Female","8","","",""
"Neither","2001","vocational + Abi","Male","3","","",""
"Neither","2001","vocational + Abi","Female","1","","",""
"Neither","2001","higher vocational","Male","9","","",""
"Neither","2001","higher vocational","Female","1","","",""
"Neither","2001","higher education","Male","12","","",""
"Neither","2001","higher education","Female","7","","",""
"Public health insurance","2002","in school","Male","239","0.851237555738236","0.810766744762386","0.891708366714087"
"Public health insurance","2002","in school","Female","259","0.872791031895217","0.836110767086996","0.909471296703437"
"Public health insurance","2002","inadequately","Male","114","0.970390244113218","0.939675579003875","1.00110490922256"
"Public health insurance","2002","inadequately","Female","165","0.968394855421113","0.941940415115281","0.994849295726946"
"Public health insurance","2002","general elemantary","Male","917","0.964061157694424","0.952268099099751","0.975854216289098"
"Public health insurance","2002","general elemantary","Female","1899","0.96943633301323","0.961829422859023","0.977043243167438"
"Public health insurance","2002","middle vocational","Male","4920","0.89295971883218","0.884855840731396","0.901063596932964"
"Public health insurance","2002","middle vocational","Female","5624","0.941720253630028","0.935821403032435","0.947619104227621"
"Public health insurance","2002","vocational + Abi","Male","431","0.891142025169923","0.863841771868677","0.918442278471169"
"Public health insurance","2002","vocational + Abi","Female","615","0.916468007284849","0.895672059894411","0.937263954675287"
"Public health insurance","2002","higher vocational","Male","830","0.850273081443358","0.828279210536852","0.872266952349864"
"Public health insurance","2002","higher vocational","Female","659","0.91566054226443","0.895611087704154","0.935709996824706"
"Public health insurance","2002","higher education","Male","1565","0.668365548795156","0.650286271113914","0.686444826476397"
"Public health insurance","2002","higher education","Female","1327","0.745677174862728","0.726412750536137","0.76494159918932"
"Private health insurance","2002","in school","Male","57","0.148195958423134","0.107788838698567","0.188603078147701"
"Private health insurance","2002","in school","Female","58","0.127208968104783","0.0905287032965629","0.163889232913004"
"Private health insurance","2002","inadequately","Male","1","","",""
"Private health insurance","2002","inadequately","Female","2","","",""
"Private health insurance","2002","general elemantary","Male","38","0.0331391815025906","0.0217983475566305","0.0444800154485507"
"Private health insurance","2002","general elemantary","Female","64","0.0297184507183241","0.0222141905895995","0.0372227108470487"
"Private health insurance","2002","middle vocational","Male","618","0.0987248315281901","0.0909059389157348","0.106543724140645"
"Private health insurance","2002","middle vocational","Female","427","0.0576064124184074","0.051739640688421","0.0634731841483938"
"Private health insurance","2002","vocational + Abi","Male","66","0.104757942110628","0.0779152044775688","0.131600679743688"
"Private health insurance","2002","vocational + Abi","Female","61","0.0716823607158365","0.0522936877302802","0.0910710337013927"
"Private health insurance","2002","higher vocational","Male","171","0.139853378392864","0.118473991914838","0.16123276487089"
"Private health insurance","2002","higher vocational","Female","77","0.0833668143752242","0.0634227208755861","0.103310907874862"
"Private health insurance","2002","higher education","Male","1021","0.327293911206704","0.309275111013731","0.345312711399677"
"Private health insurance","2002","higher education","Female","628","0.250231255253211","0.231070069344056","0.269392441162366"
"Neither","2002","in school","Male","1","","",""
"Neither","2002","in school","Female","","","",""
"Neither","2002","inadequately","Male","2","","",""
"Neither","2002","inadequately","Female","1","","",""
"Neither","2002","general elemantary","Male","2","","",""
"Neither","2002","general elemantary","Female","4","","",""
"Neither","2002","middle vocational","Male","53","0.00831544963962978","0.00593514256493641","0.0106957567143232"
"Neither","2002","middle vocational","Female","8","","",""
"Neither","2002","vocational + Abi","Male","3","","",""
"Neither","2002","vocational + Abi","Female","4","","",""
"Neither","2002","higher vocational","Male","10","","",""
"Neither","2002","higher vocational","Female","2","","",""
"Neither","2002","higher education","Male","19","","",""
"Neither","2002","higher education","Female","8","","",""
"Public health insurance","2003","in school","Male","240","0.84370958609734","0.802618262927463","0.884800909267217"
"Public health insurance","2003","in school","Female","258","0.830049023431338","0.788572101633193","0.871525945229483"
"Public health insurance","2003","inadequately","Male","105","0.95769776033094","0.920083921004652","0.995311599657228"
"Public health insurance","2003","inadequately","Female","157","0.96016844021785","0.929960401916905","0.990376478518794"
"Public health insurance","2003","general elemantary","Male","895","0.982338560666306","0.973817956435864","0.990859164896748"
"Public health insurance","2003","general elemantary","Female","1786","0.973291827467904","0.965936942789368","0.98064671214644"
"Public health insurance","2003","middle vocational","Male","4709","0.891772701567887","0.88344180687149","0.900103596264283"
"Public health insurance","2003","middle vocational","Female","5388","0.940540501256945","0.934467554146031","0.946613448367859"
"Public health insurance","2003","vocational + Abi","Male","416","0.883285684792446","0.854710445175886","0.911860924409005"
"Public health insurance","2003","vocational + Abi","Female","618","0.925483714240734","0.905716601726912","0.945250826754556"
"Public health insurance","2003","higher vocational","Male","794","0.829594990821568","0.806030779832022","0.853159201811114"
"Public health insurance","2003","higher vocational","Female","648","0.929989923166352","0.911286785580771","0.948693060751934"
"Public health insurance","2003","higher education","Male","1491","0.670997982645585","0.652434811365541","0.689561153925629"
"Public health insurance","2003","higher education","Female","1298","0.751937941468506","0.732502894397741","0.77137298853927"
"Private health insurance","2003","in school","Male","58","0.144857880174182","0.105030872712324","0.18468488763604"
"Private health insurance","2003","in school","Female","55","0.166400030313533","0.125271010479895","0.207529050147172"
"Private health insurance","2003","inadequately","Male","2","","",""
"Private health insurance","2003","inadequately","Female","2","","",""
"Private health insurance","2003","general elemantary","Male","20","","",""
"Private health insurance","2003","general elemantary","Female","51","0.0227562494928407","0.0159535069195507","0.0295589920661307"
"Private health insurance","2003","middle vocational","Male","575","0.0961098079874158","0.0882059734317786","0.104013642543053"
"Private health insurance","2003","middle vocational","Female","430","0.0586740785864009","0.0526388562464558","0.0647093009263461"
"Private health insurance","2003","vocational + Abi","Male","67","0.115430932751482","0.0869925956196883","0.143869269883275"
"Private health insurance","2003","vocational + Abi","Female","58","0.0685441606442114","0.049524638108596","0.0875636831798268"
"Private health insurance","2003","higher vocational","Male","175","0.16190647264454","0.138820030306844","0.184992914982236"
"Private health insurance","2003","higher vocational","Female","66","0.0695411907924268","0.0508960911930747","0.0881862903917789"
"Private health insurance","2003","higher education","Male","951","0.324027979197762","0.30553751132142","0.342518447074105"
"Private health insurance","2003","higher education","Female","594","0.244882345440371","0.225531476313069","0.264233214567672"
"Neither","2003","in school","Male","2","","",""
"Neither","2003","in school","Female","2","","",""
"Neither","2003","inadequately","Male","3","","",""
"Neither","2003","inadequately","Female","2","","",""
"Neither","2003","general elemantary","Male","3","","",""
"Neither","2003","general elemantary","Female","9","","",""
"Neither","2003","middle vocational","Male","58","0.0121174904446974","0.00918352401537445","0.0150514568740204"
"Neither","2003","middle vocational","Female","7","","",""
"Neither","2003","vocational + Abi","Male","2","","",""
"Neither","2003","vocational + Abi","Female","2","","",""
"Neither","2003","higher vocational","Male","9","","",""
"Neither","2003","higher vocational","Female","1","","",""
"Neither","2003","higher education","Male","19","","",""
"Neither","2003","higher education","Female","5","","",""
"Public health insurance","2004","in school","Male","238","0.874038184224265","0.836615987381638","0.911460381066892"
"Public health insurance","2004","in school","Female","261","0.874397587628525","0.838367951485951","0.910427223771099"
"Public health insurance","2004","inadequately","Male","99","0.998829038086769","0.992126102351518","1.00553197382202"
"Public health insurance","2004","inadequately","Female","151","0.977666272653733","0.954252127996869","1.0010804173106"
"Public health insurance","2004","general elemantary","Male","818","0.983816725053701","0.975273607374143","0.992359842733259"
"Public health insurance","2004","general elemantary","Female","1697","0.97757546197756","0.970630611982987","0.984520311972132"
"Public health insurance","2004","middle vocational","Male","4576","0.901951211222314","0.893807151616954","0.910095270827675"
"Public health insurance","2004","middle vocational","Female","5241","0.944561775610966","0.93858700865906","0.950536542562873"
"Public health insurance","2004","vocational + Abi","Male","416","0.87835060982255","0.849107982197449","0.907593237447651"
"Public health insurance","2004","vocational + Abi","Female","613","0.919951430763409","0.899494805970664","0.940408055556154"
"Public health insurance","2004","higher vocational","Male","769","0.851728615107272","0.82882750600371","0.874629724210834"
"Public health insurance","2004","higher vocational","Female","639","0.92963933992575","0.910773856438262","0.948504823413239"
"Public health insurance","2004","higher education","Male","1453","0.670217083163846","0.651431611504633","0.689002554823059"
"Public health insurance","2004","higher education","Female","1285","0.753285949711892","0.733772936883068","0.772798962540716"
"Private health insurance","2004","in school","Male","64","0.125961815775735","0.0885396189331077","0.163384012618362"
"Private health insurance","2004","in school","Female","64","0.125602412371475","0.0895727762289013","0.161632048514049"
"Private health insurance","2004","inadequately","Male","1","","",""
"Private health insurance","2004","inadequately","Female","2","","",""
"Private health insurance","2004","general elemantary","Male","20","","",""
"Private health insurance","2004","general elemantary","Female","49","0.0224245380224404","0.0154796880278678","0.0293693880170129"
"Private health insurance","2004","middle vocational","Male","546","0.098048788777686","0.0899047291723254","0.106192848383047"
"Private health insurance","2004","middle vocational","Female","394","0.0554382243890336","0.0494634574371274","0.0614129913409398"
"Private health insurance","2004","vocational + Abi","Male","64","0.12164939017745","0.0924067625523494","0.150892017802551"
"Private health insurance","2004","vocational + Abi","Female","63","0.080048569236591","0.0595919444438457","0.100505194029336"
"Private health insurance","2004","higher vocational","Male","156","0.148271384892728","0.125370275789166","0.17117249399629"
"Private health insurance","2004","higher vocational","Female","67","0.0703606600742499","0.0514951765867613","0.0892261435617384"
"Private health insurance","2004","higher education","Male","953","0.329782916836154","0.310997445176941","0.348568388495367"
"Private health insurance","2004","higher education","Female","590","0.246714050288108","0.227201037459284","0.266227063116932"
"Neither","2004","in school","Male","","","",""
"Neither","2004","in school","Female","","","",""
"Neither","2004","inadequately","Male","","","",""
"Neither","2004","inadequately","Female","","","",""
"Neither","2004","general elemantary","Male","","","",""
"Neither","2004","general elemantary","Female","","","",""
"Neither","2004","middle vocational","Male","","","",""
"Neither","2004","middle vocational","Female","","","",""
"Neither","2004","vocational + Abi","Male","","","",""
"Neither","2004","vocational + Abi","Female","","","",""
"Neither","2004","higher vocational","Male","","","",""
"Neither","2004","higher vocational","Female","","","",""
"Neither","2004","higher education","Male","","","",""
"Neither","2004","higher education","Female","","","",""
"Public health insurance","2005","in school","Male","242","0.887159887458802","0.851824859713655","0.92249491520395"
"Public health insurance","2005","in school","Female","269","0.852324223329139","0.81438962413128","0.890258822526999"
"Public health insurance","2005","inadequately","Male","97","0.937830552562333","0.890504663295589","0.985156441829078"
"Public health insurance","2005","inadequately","Female","140","0.992364481075779","0.977996577015753","1.0067323851358"
"Public health insurance","2005","general elemantary","Male","759","0.986117537662475","0.97787472928254","0.99436034604241"
"Public health insurance","2005","general elemantary","Female","1574","0.981767940893858","0.975244906085439","0.988290975702278"
"Public health insurance","2005","middle vocational","Male","4317","0.900421316837602","0.891974063578631","0.908868570096574"
"Public health insurance","2005","middle vocational","Female","4981","0.941645527832115","0.93536712539336","0.94792393027087"
"Public health insurance","2005","vocational + Abi","Male","398","0.883209931921298","0.853955442458157","0.91246442138444"
"Public health insurance","2005","vocational + Abi","Female","611","0.936875365382525","0.918392146063611","0.955358584701439"
"Public health insurance","2005","higher vocational","Male","720","0.840970585316832","0.816835828257518","0.865105342376145"
"Public health insurance","2005","higher vocational","Female","595","0.910277577854454","0.888524097793182","0.932031057915727"
"Public health insurance","2005","higher education","Male","1401","0.676073396984823","0.656889792587925","0.695257001381721"
"Public health insurance","2005","higher education","Female","1270","0.748973312822254","0.72920940796896","0.768737217675548"
"Private health insurance","2005","in school","Male","66","0.112840112541197","0.07750508479605","0.148175140286345"
"Private health insurance","2005","in school","Female","67","0.147675776670861","0.109741177473001","0.18561037586872"
"Private health insurance","2005","inadequately","Male","3","","",""
"Private health insurance","2005","inadequately","Female","1","","",""
"Private health insurance","2005","general elemantary","Male","15","","",""
"Private health insurance","2005","general elemantary","Female","42","0.0182320591061416","0.0117090242977224","0.0247550939145607"
"Private health insurance","2005","middle vocational","Male","510","0.0995786831623977","0.0911314299034259","0.108025936421369"
"Private health insurance","2005","middle vocational","Female","374","0.058354472167885","0.0520760697291298","0.0646328746066402"
"Private health insurance","2005","vocational + Abi","Male","65","0.116790068078702","0.0875355786155604","0.146044557541843"
"Private health insurance","2005","vocational + Abi","Female","54","0.0631246346174751","0.044641415298561","0.0816078539363892"
"Private health insurance","2005","higher vocational","Male","162","0.159029414683168","0.134894657623855","0.183164171742482"
"Private health insurance","2005","higher vocational","Female","68","0.0897224221455456","0.0679689420842729","0.111475902206818"
"Private health insurance","2005","higher education","Male","885","0.323926603015177","0.30474299861828","0.343110207412075"
"Private health insurance","2005","higher education","Female","579","0.251026687177746","0.231262782324452","0.27079059203104"
"Neither","2005","in school","Male","","","",""
"Neither","2005","in school","Female","","","",""
"Neither","2005","inadequately","Male","","","",""
"Neither","2005","inadequately","Female","","","",""
"Neither","2005","general elemantary","Male","","","",""
"Neither","2005","general elemantary","Female","","","",""
"Neither","2005","middle vocational","Male","","","",""
"Neither","2005","middle vocational","Female","","","",""
"Neither","2005","vocational + Abi","Male","","","",""
"Neither","2005","vocational + Abi","Female","","","",""
"Neither","2005","higher vocational","Male","","","",""
"Neither","2005","higher vocational","Female","","","",""
"Neither","2005","higher education","Male","","","",""
"Neither","2005","higher education","Female","","","",""
"Public health insurance","2006","in school","Male","138","0.829914289155859","0.777181429771936","0.882647148539782"
"Public health insurance","2006","in school","Female","149","0.851383113203868","0.801711121574533","0.901055104833203"
"Public health insurance","2006","inadequately","Male","94","0.943279640778773","0.897248478520308","0.989310803037237"
"Public health insurance","2006","inadequately","Female","143","1","1","1"
"Public health insurance","2006","general elemantary","Male","747","0.98132317439395","0.971754704815479","0.990891643972422"
"Public health insurance","2006","general elemantary","Female","1664","0.97556968116173","0.968267431818515","0.982871930504944"
"Public health insurance","2006","middle vocational","Male","4677","0.901514594559649","0.893443720108109","0.909585469011189"
"Public health insurance","2006","middle vocational","Female","5392","0.942079608086583","0.936072617514213","0.948086598658954"
"Public health insurance","2006","vocational + Abi","Male","415","0.878653055125281","0.849532633365902","0.907773476884659"
"Public health insurance","2006","vocational + Abi","Female","680","0.949542067671844","0.933696130350777","0.96538800499291"
"Public health insurance","2006","higher vocational","Male","760","0.836169556199123","0.812432922247774","0.859906190150472"
"Public health insurance","2006","higher vocational","Female","638","0.919184126091425","0.899079530799973","0.939288721382878"
"Public health insurance","2006","higher education","Male","1544","0.654124764213056","0.635601371859864","0.672648156566248"
"Public health insurance","2006","higher education","Female","1404","0.744848780815517","0.725870621144092","0.763826940486943"
"Private health insurance","2006","in school","Male","57","0.170085710844141","0.117352851460218","0.222818570228064"
"Private health insurance","2006","in school","Female","48","0.148616886796132","0.0989448951667973","0.198288878425467"
"Private health insurance","2006","inadequately","Male","3","","",""
"Private health insurance","2006","inadequately","Female","","","",""
"Private health insurance","2006","general elemantary","Male","22","","",""
"Private health insurance","2006","general elemantary","Female","53","0.0244303188382703","0.0171280694950557","0.0317325681814848"
"Private health insurance","2006","middle vocational","Male","559","0.0984854054403509","0.0904145309888112","0.106556279891891"
"Private health insurance","2006","middle vocational","Female","417","0.0579203919134169","0.0519134013410462","0.0639273824857875"
"Private health insurance","2006","vocational + Abi","Male","68","0.121346944874719","0.0922265231153406","0.150467366634098"
"Private health insurance","2006","vocational + Abi","Female","53","0.0504579323281565","0.0346119950070902","0.0663038696492227"
"Private health insurance","2006","higher vocational","Male","174","0.163830443800877","0.140093809849528","0.187567077752226"
"Private health insurance","2006","higher vocational","Female","68","0.0808158739085747","0.0607112786171222","0.100920469200027"
"Private health insurance","2006","higher education","Male","989","0.345875235786944","0.327351843433752","0.364398628140136"
"Private health insurance","2006","higher education","Female","623","0.255151219184483","0.236173059513057","0.274129378855908"
"Neither","2006","in school","Male","","","",""
"Neither","2006","in school","Female","","","",""
"Neither","2006","inadequately","Male","","","",""
"Neither","2006","inadequately","Female","","","",""
"Neither","2006","general elemantary","Male","","","",""
"Neither","2006","general elemantary","Female","","","",""
"Neither","2006","middle vocational","Male","","","",""
"Neither","2006","middle vocational","Female","","","",""
"Neither","2006","vocational + Abi","Male","","","",""
"Neither","2006","vocational + Abi","Female","","","",""
"Neither","2006","higher vocational","Male","","","",""
"Neither","2006","higher vocational","Female","","","",""
"Neither","2006","higher education","Male","","","",""
"Neither","2006","higher education","Female","","","",""
"Public health insurance","2007","in school","Male","128","0.873988033054522","0.822404846494435","0.925571219614608"
"Public health insurance","2007","in school","Female","136","0.85509501676346","0.803237668402111","0.906952365124808"
"Public health insurance","2007","inadequately","Male","76","0.932007407460539","0.876496921679885","0.987517893241193"
"Public health insurance","2007","inadequately","Female","137","0.99666236127125","0.9870395439852","1.0062851785573"
"Public health insurance","2007","general elemantary","Male","658","0.963370456836334","0.949261758486782","0.977479155185887"
"Public health insurance","2007","general elemantary","Female","1468","0.976247819548278","0.968595109399486","0.98390052969707"
"Public health insurance","2007","middle vocational","Male","4349","0.904847179854327","0.896593418177122","0.913100941531532"
"Public health insurance","2007","middle vocational","Female","5043","0.942982295330375","0.936806320817858","0.949158269842893"
"Public health insurance","2007","vocational + Abi","Male","400","0.881438163565454","0.851992185828061","0.910884141302847"
"Public health insurance","2007","vocational + Abi","Female","643","0.933917440141485","0.915514096197806","0.952320784085164"
"Public health insurance","2007","higher vocational","Male","720","0.835002590558459","0.810506528551966","0.859498652564953"
"Public health insurance","2007","higher vocational","Female","574","0.925759107940373","0.905400458585847","0.9461177572949"
"Public health insurance","2007","higher education","Male","1459","0.650108387765181","0.630975455590364","0.669241319939997"
"Public health insurance","2007","higher education","Female","1371","0.749725346626692","0.730626191682249","0.768824501571135"
"Private health insurance","2007","in school","Male","31","0.126011966945478","0.074428780385392","0.177595153505565"
"Private health insurance","2007","in school","Female","41","0.14490498323654","0.0930476348751915","0.196762331597889"
"Private health insurance","2007","inadequately","Male","3","","",""
"Private health insurance","2007","inadequately","Female","1","","",""
"Private health insurance","2007","general elemantary","Male","23","","",""
"Private health insurance","2007","general elemantary","Female","53","0.0237521804517217","0.0160994703029297","0.0314048906005138"
"Private health insurance","2007","middle vocational","Male","506","0.0951528201456732","0.0868990584684683","0.103406581822878"
"Private health insurance","2007","middle vocational","Female","372","0.0570177046696245","0.0508417301571068","0.0631936791821423"
"Private health insurance","2007","vocational + Abi","Male","63","0.118561836434546","0.0891158586971527","0.148007814171939"
"Private health insurance","2007","vocational + Abi","Female","57","0.066082559858515","0.0476792159148359","0.0844859038021941"
"Private health insurance","2007","higher vocational","Male","162","0.164997409441541","0.140501347435047","0.189493471448034"
"Private health insurance","2007","higher vocational","Female","63","0.0742408920596267","0.0538822427051001","0.0945995414141532"
"Private health insurance","2007","higher education","Male","928","0.349891612234819","0.330758680060003","0.369024544409636"
"Private health insurance","2007","higher education","Female","605","0.250274653373308","0.231175498428865","0.269373808317751"
"Neither","2007","in school","Male","","","",""
"Neither","2007","in school","Female","","","",""
"Neither","2007","inadequately","Male","","","",""
