"ple0097","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Public health insurance","2000","16-34 y.","Rural Area","2263","0.927450328104498","0.917145260149249","0.937755396059748","1"
"Public health insurance","2000","35-65 y.","Urban Area","7622","0.858363850127532","0.85109945896219","0.865628241292874","1"
"Public health insurance","2000","35-65 y.","Rural Area","4130","0.888256308748292","0.879165763078919","0.897346854417666","1"
"Public health insurance","2000","66 and older","Urban Area","2160","0.900408148877772","0.888400122675272","0.912416175080273","1"
"Public health insurance","2000","66 and older","Rural Area","1184","0.945034109564085","0.932399452446338","0.957668766681832","1"
"Neither","2001","66 and older","Rural Area","","","","","3"
"Neither","2001","16-34 y.","Urban Area","39","0.0107297762192478","0.0076023653274988","0.0138571871109968","3"
"Neither","2001","16-34 y.","Rural Area","26","","","","3"
"Neither","2001","35-65 y.","Urban Area","43","0.00633421277590038","0.00460564406942222","0.00806278148237854","3"
"Neither","2001","35-65 y.","Rural Area","19","","","","3"
"Neither","2001","66 and older","Urban Area","4","","","","3"
"Private health insurance","2001","16-34 y.","Rural Area","140","0.0654392857402601","0.0549345944027546","0.0759439770777656","2"
"Private health insurance","2001","35-65 y.","Urban Area","1115","0.143172600743186","0.135541331369413","0.150803870116959","2"
"Private health insurance","2001","35-65 y.","Rural Area","396","0.100361716615682","0.0912979861707845","0.109425447060579","2"
"Private health insurance","2001","66 and older","Rural Area","65","0.0584705934886066","0.0450946308158603","0.071846556161353","2"
"Private health insurance","2001","16-34 y.","Urban Area","400","0.104168914646082","0.0948960423834151","0.113441786908749","2"
"Private health insurance","2001","66 and older","Urban Area","221","0.100736829689154","0.0883362108965534","0.113137448481755","2"
"Public health insurance","2001","16-34 y.","Urban Area","3730","0.88510130913467","0.87542106801072","0.89478155025862","1"
"Public health insurance","2001","16-34 y.","Rural Area","1963","0.919884626641027","0.908353151390884","0.93141610189117","1"
"Public health insurance","2001","35-65 y.","Urban Area","6934","0.850493186480914","0.842723811799284","0.858262561162543","1"
"Public health insurance","2001","35-65 y.","Rural Area","3807","0.89339839897243","0.884089604855","0.902707193089859","1"
"Public health insurance","2001","66 and older","Urban Area","2038","0.896660491621163","0.884118889267941","0.909202093974386","1"
"Public health insurance","2001","66 and older","Rural Area","1117","0.941529406511393","0.928153443838647","0.95490536918414","1"
"Neither","2002","66 and older","Rural Area","1","","","","3"
"Neither","2002","16-34 y.","Urban Area","22","","","","3"
"Neither","2002","16-34 y.","Rural Area","22","","","","3"
"Neither","2002","35-65 y.","Urban Area","37","0.00357239414175622","0.00233633533524425","0.00480845294826819","3"
"Neither","2002","35-65 y.","Rural Area","25","","","","3"
"Neither","2002","66 and older","Urban Area","10","","","","3"
"Private health insurance","2002","35-65 y.","Urban Area","1743","0.13868840060545","0.131528008728192","0.145848792482708","2"
"Private health insurance","2002","16-34 y.","Rural Area","172","0.06288704597041","0.0524292663310611","0.073344825609759","2"
"Private health insurance","2002","35-65 y.","Rural Area","579","0.106394551436701","0.0972536234866008","0.115535479386801","2"
"Private health insurance","2002","66 and older","Rural Area","69","0.0423940043842966","0.0311247662534502","0.053663242515143","2"
"Private health insurance","2002","16-34 y.","Urban Area","476","0.102577629384759","0.0933029452624335","0.111852313507084","2"
"Private health insurance","2002","66 and older","Urban Area","258","0.0908377644437817","0.0793714633231468","0.102304065564417","2"
"Public health insurance","2002","35-65 y.","Urban Area","7170","0.857739205252794","0.850502234471344","0.864976176034243","1"
"Public health insurance","2002","35-65 y.","Rural Area","3767","0.889009537539244","0.879697306801196","0.898321768277293","1"
"Public health insurance","2002","16-34 y.","Urban Area","3613","0.892514841569303","0.883046883488175","0.901982799650432","1"
"Public health insurance","2002","16-34 y.","Rural Area","1876","0.926362720158738","0.91511143008338","0.937614010234095","1"
"Public health insurance","2002","66 and older","Urban Area","2145","0.904577539503799","0.892855109842472","0.916299969165127","1"
"Public health insurance","2002","66 and older","Rural Area","1158","0.957383080141783","0.946085568162805","0.968680592120761","1"
"Neither","2003","66 and older","Rural Area","","","","","3"
"Neither","2003","16-34 y.","Urban Area","29","","","","3"
"Neither","2003","16-34 y.","Rural Area","27","","","","3"
"Neither","2003","35-65 y.","Urban Area","37","0.00442706306458042","0.00301960444658572","0.00583452168257512","3"
"Neither","2003","35-65 y.","Rural Area","19","","","","3"
"Neither","2003","66 and older","Urban Area","17","","","","3"
"Private health insurance","2003","35-65 y.","Urban Area","1633","0.139799015082753","0.13244722221388","0.147150807951627","2"
"Private health insurance","2003","16-34 y.","Rural Area","154","0.057785259463208","0.0474366868735423","0.0681338320528736","2"
"Private health insurance","2003","35-65 y.","Rural Area","546","0.104633515527155","0.095314414001276","0.113952617053033","2"
"Private health insurance","2003","66 and older","Rural Area","75","0.050307834295219","0.0381906329863146","0.0624250356041233","2"
"Private health insurance","2003","16-34 y.","Urban Area","441","0.0968002341653911","0.0875439821672329","0.106056486163549","2"
"Private health insurance","2003","66 and older","Urban Area","274","0.0927435223276957","0.0812644670094916","0.1042225776459","2"
"Public health insurance","2003","35-65 y.","Urban Area","6877","0.855773921852666","0.848325870537987","0.863221973167346","1"
"Public health insurance","2003","35-65 y.","Rural Area","3579","0.891143891739051","0.881661049253001","0.9006267342251","1"
"Public health insurance","2003","16-34 y.","Urban Area","3450","0.897638426542198","0.888149343398941","0.907127509685455","1"
"Public health insurance","2003","16-34 y.","Rural Area","1772","0.923590505330425","0.911808740142204","0.935372270518645","1"
"Public health insurance","2003","66 and older","Urban Area","2162","0.89981127967013","0.887929419197324","0.911693140142935","1"
"Public health insurance","2003","66 and older","Rural Area","1175","0.949692165704781","0.937574964395877","0.961809367013685","1"
"Neither","2004","66 and older","Rural Area","","","","","3"
"Neither","2004","16-34 y.","Urban Area","","","","","3"
"Neither","2004","16-34 y.","Rural Area","","","","","3"
"Neither","2004","35-65 y.","Urban Area","","","","","3"
"Neither","2004","35-65 y.","Rural Area","","","","","3"
"Neither","2004","66 and older","Urban Area","","","","","3"
"Private health insurance","2004","16-34 y.","Rural Area","150","0.0555539274424786","0.0451442425100854","0.0659636123748719","2"
"Private health insurance","2004","35-65 y.","Urban Area","1587","0.140113740376755","0.132600478684698","0.147627002068812","2"
"Private health insurance","2004","16-34 y.","Urban Area","432","0.096389962595463","0.086899768144344","0.105880157046582","2"
"Private health insurance","2004","35-65 y.","Rural Area","538","0.113046446056243","0.103218802145543","0.122874089966944","2"
"Private health insurance","2004","66 and older","Rural Area","73","0.0498590060607379","0.0379724512885058","0.0617455608329699","2"
"Private health insurance","2004","66 and older","Urban Area","274","0.0856464376271679","0.0746768621890722","0.0966160130652636","2"
"Public health insurance","2004","35-65 y.","Urban Area","6612","0.859886259623245","0.852372997931188","0.867399521315302","1"
"Public health insurance","2004","35-65 y.","Rural Area","3450","0.886953553943757","0.877125910033056","0.896781197854457","1"
"Public health insurance","2004","16-34 y.","Urban Area","3283","0.903610037404537","0.894119842953418","0.913100231855656","1"
"Public health insurance","2004","16-34 y.","Rural Area","1710","0.944446072557521","0.934036387625128","0.954855757489915","1"
"Public health insurance","2004","66 and older","Urban Area","2226","0.914353562372832","0.903383986934736","0.925323137810928","1"
"Public health insurance","2004","66 and older","Rural Area","1215","0.950140993939262","0.93825443916703","0.962027548711494","1"
"Neither","2005","66 and older","Rural Area","","","","","3"
"Neither","2005","16-34 y.","Urban Area","","","","","3"
"Neither","2005","16-34 y.","Rural Area","","","","","3"
"Neither","2005","35-65 y.","Urban Area","","","","","3"
"Neither","2005","35-65 y.","Rural Area","","","","","3"
"Neither","2005","66 and older","Urban Area","","","","","3"
"Private health insurance","2005","16-34 y.","Rural Area","127","0.0566443615168753","0.0457703622762188","0.0675183607575318","2"
"Private health insurance","2005","35-65 y.","Urban Area","1514","0.144843732852549","0.136998553978109","0.15268891172699","2"
"Private health insurance","2005","66 and older","Rural Area","80","0.0596756885729401","0.0466475076115249","0.0727038695343553","2"
"Private health insurance","2005","16-34 y.","Urban Area","410","0.0915880244005367","0.0820700490919851","0.101105999709088","2"
"Private health insurance","2005","35-65 y.","Rural Area","504","0.115232353985421","0.10505203283626","0.125412675134581","2"
"Private health insurance","2005","66 and older","Urban Area","282","0.0856666142402988","0.0747394892464559","0.0965937392341417","2"
"Public health insurance","2005","35-65 y.","Urban Area","6217","0.855156267147451","0.84731108827301","0.863001446021891","1"
"Public health insurance","2005","35-65 y.","Rural Area","3275","0.884767646014579","0.874587324865419","0.89494796716374","1"
"Public health insurance","2005","16-34 y.","Urban Area","3118","0.908411975599463","0.898894000290912","0.917929950908015","1"
"Public health insurance","2005","16-34 y.","Rural Area","1609","0.943355638483125","0.932481639242468","0.954229637723781","1"
"Public health insurance","2005","66 and older","Urban Area","2238","0.914333385759701","0.903406260765858","0.925260510753544","1"
"Public health insurance","2005","66 and older","Rural Area","1190","0.94032431142706","0.927296130465645","0.953352492388475","1"
"Neither","2006","16-34 y.","Rural Area","","","","","3"
"Neither","2006","35-65 y.","Urban Area","","","","","3"
"Neither","2006","16-34 y.","Urban Area","","","","","3"
"Neither","2006","66 and older","Rural Area","","","","","3"
"Neither","2006","35-65 y.","Rural Area","","","","","3"
"Neither","2006","66 and older","Urban Area","","","","","3"
"Private health insurance","2006","35-65 y.","Urban Area","1617","0.149606097089231","0.141902367949181","0.157309826229281","2"
"Private health insurance","2006","35-65 y.","Rural Area","584","0.122946043217694","0.112917851472995","0.132974234962392","2"
"Private health insurance","2006","16-34 y.","Rural Area","127","0.0587647605961374","0.0476145098326596","0.0699150113596151","2"
"Private health insurance","2006","66 and older","Rural Area","100","0.0654078747115151","0.0530271865192189","0.0777885629038112","2"
"Private health insurance","2006","66 and older","Urban Area","342","0.0899925561480479","0.0796306406298169","0.100354471666279","2"
"Private health insurance","2006","16-34 y.","Urban Area","386","0.0925566308291254","0.082784989232094","0.102328272426157","2"
"Public health insurance","2006","16-34 y.","Rural Area","1582","0.941235239403863","0.930084988640385","0.95238549016734","1"
"Public health insurance","2006","35-65 y.","Urban Area","6618","0.850393902910769","0.842690173770719","0.858097632050819","1"
"Public health insurance","2006","35-65 y.","Rural Area","3535","0.877053956782306","0.867025765037608","0.887082148527005","1"
"Public health insurance","2006","66 and older","Urban Area","2588","0.910007443851952","0.899645528333721","0.920369359370183","1"
"Public health insurance","2006","66 and older","Rural Area","1432","0.934592125288485","0.922211437096189","0.946972813480781","1"
"Public health insurance","2006","16-34 y.","Urban Area","2993","0.907443369170875","0.897671727573844","0.917215010767906","1"
"Neither","2007","16-34 y.","Urban Area","","","","","3"
"Neither","2007","16-34 y.","Rural Area","","","","","3"
"Neither","2007","35-65 y.","Urban Area","","","","","3"
"Neither","2007","66 and older","Rural Area","","","","","3"
"Neither","2007","35-65 y.","Rural Area","","","","","3"
"Neither","2007","66 and older","Urban Area","","","","","3"
"Private health insurance","2007","16-34 y.","Rural Area","122","0.0622859576952881","0.0503844827840366","0.0741874326065396","2"
"Private health insurance","2007","35-65 y.","Urban Area","1458","0.146448780643291","0.138479027552298","0.154418533734285","2"
"Private health insurance","2007","35-65 y.","Rural Area","537","0.124399606149693","0.113945957850967","0.134853254448418","2"
"Private health insurance","2007","66 and older","Rural Area","116","0.0760048376290138","0.0625625354601052","0.0894471397979225","2"
"Private health insurance","2007","66 and older","Urban Area","338","0.0884595975212763","0.0780634977466248","0.0988556972959279","2"
"Private health insurance","2007","16-34 y.","Urban Area","364","0.0988627571810537","0.0883062557381352","0.109419258623972","2"
"Public health insurance","2007","16-34 y.","Rural Area","1462","0.937714042304712","0.92581256739346","0.949615517215963","1"
"Public health insurance","2007","35-65 y.","Urban Area","6102","0.853551219356709","0.845581466265715","0.861520972447702","1"
"Public health insurance","2007","35-65 y.","Rural Area","3292","0.875600393850307","0.865146745551581","0.886054042149033","1"
"Public health insurance","2007","66 and older","Urban Area","2528","0.911540402478724","0.901144302704072","0.921936502253375","1"
"Public health insurance","2007","66 and older","Rural Area","1377","0.923995162370986","0.910552860202078","0.937437464539895","1"
"Public health insurance","2007","16-34 y.","Urban Area","2707","0.901137242818946","0.890580741376028","0.911693744261865","1"
"Neither","2008","66 and older","Rural Area","","","","","3"
"Neither","2008","16-34 y.","Urban Area","","","","","3"
"Neither","2008","16-34 y.","Rural Area","","","","","3"
"Neither","2008","35-65 y.","Urban Area","","","","","3"
"Neither","2008","35-65 y.","Rural Area","","","","","3"
"Neither","2008","66 and older","Urban Area","","","","","3"
"Private health insurance","2008","66 and older","Rural Area","115","0.0776049991301259","0.0639880180210407","0.0912219802392111","2"
"Private health insurance","2008","16-34 y.","Rural Area","109","0.0626633856507737","0.050240310182754","0.0750864611187933","2"
"Private health insurance","2008","35-65 y.","Urban Area","1353","0.149177348476218","0.140863514894369","0.157491182058066","2"
"Private health insurance","2008","35-65 y.","Rural Area","506","0.11911144039734","0.108553696979776","0.129669183814905","2"
"Private health insurance","2008","66 and older","Urban Area","375","0.0948986757012912","0.084174559947012","0.10562279145557","2"
"Private health insurance","2008","16-34 y.","Urban Area","315","0.0828894858282289","0.072858122834685","0.0929208488217727","2"
"Public health insurance","2008","16-34 y.","Rural Area","1353","0.937336614349226","0.924913538881207","0.949759689817246","1"
"Public health insurance","2008","35-65 y.","Urban Area","5701","0.850822651523782","0.842508817941934","0.859136485105631","1"
"Public health insurance","2008","35-65 y.","Rural Area","3110","0.88088855960266","0.870330816185095","0.891446303020224","1"
"Public health insurance","2008","66 and older","Urban Area","2494","0.905101324298709","0.89437720854443","0.915825440052988","1"
"Public health insurance","2008","66 and older","Rural Area","1368","0.922395000869874","0.908778019760789","0.936011981978959","1"
"Public health insurance","2008","16-34 y.","Urban Area","2587","0.917110514171771","0.907079151178227","0.927141877165315","1"
"Neither","2009","66 and older","Rural Area","","","","","3"
"Neither","2009","16-34 y.","Urban Area","","","","","3"
"Neither","2009","16-34 y.","Rural Area","","","","","3"
"Neither","2009","35-65 y.","Urban Area","","","","","3"
"Neither","2009","35-65 y.","Rural Area","","","","","3"
"Neither","2009","66 and older","Urban Area","","","","","3"
"Private health insurance","2009","66 and older","Rural Area","123","0.0869367933548707","0.0724351800626642","0.101438406647077","2"
"Private health insurance","2009","16-34 y.","Rural Area","112","0.0751232570095481","0.0610780441167075","0.0891684699023887","2"
"Private health insurance","2009","35-65 y.","Urban Area","1235","0.154063673580143","0.145245237588888","0.162882109571398","2"
"Private health insurance","2009","35-65 y.","Rural Area","481","0.126520237153456","0.115427340526292","0.13761313378062","2"
"Private health insurance","2009","66 and older","Urban Area","387","0.0952533830726975","0.0843151493227144","0.106191616822681","2"
"Private health insurance","2009","16-34 y.","Urban Area","284","0.0882276808036746","0.0774187960566911","0.0990365655506582","2"
"Public health insurance","2009","16-34 y.","Rural Area","1241","0.924876742990452","0.910831530097611","0.938921955883292","1"
"Public health insurance","2009","35-65 y.","Urban Area","5203","0.845936326419857","0.837117890428602","0.854754762411112","1"
"Public health insurance","2009","35-65 y.","Rural Area","2969","0.873479762846544","0.86238686621938","0.884572659473708","1"
"Public health insurance","2009","66 and older","Urban Area","2380","0.904746616927303","0.893808383177319","0.915684850677286","1"
"Public health insurance","2009","66 and older","Rural Area","1327","0.913063206645129","0.898561593352923","0.927564819937336","1"
"Public health insurance","2009","16-34 y.","Urban Area","2361","0.911772319196325","0.900963434449342","0.922581203943309","1"
"Neither","2010","66 and older","Rural Area","","","","","3"
"Neither","2010","16-34 y.","Urban Area","","","","","3"
"Neither","2010","16-34 y.","Rural Area","","","","","3"
"Neither","2010","35-65 y.","Urban Area","","","","","3"
"Neither","2010","35-65 y.","Rural Area","","","","","3"
"Neither","2010","66 and older","Urban Area","","","","","3"
"Private health insurance","2010","66 and older","Rural Area","131","0.0839512475297843","0.0693569656077697","0.0985455294517989","2"
"Private health insurance","2010","16-34 y.","Rural Area","147","0.0708740942781088","0.0602732271986175","0.0814749613576002","2"
"Private health insurance","2010","35-65 y.","Urban Area","1590","0.155023493530062","0.147455194466576","0.162591792593548","2"
"Private health insurance","2010","35-65 y.","Rural Area","581","0.131065786286238","0.121317718265368","0.140813854307107","2"
"Private health insurance","2010","66 and older","Urban Area","402","0.0975108697845164","0.0862942560882744","0.108727483480758","2"
"Private health insurance","2010","16-34 y.","Urban Area","381","0.0916089725319557","0.0830077262741173","0.100210218789794","2"
"Public health insurance","2010","16-34 y.","Rural Area","2104","0.929125905721891","0.9185250386424","0.939726772801382","1"
"Public health insurance","2010","35-65 y.","Urban Area","7195","0.844976506469938","0.837408207406452","0.852544805533424","1"
"Public health insurance","2010","35-65 y.","Rural Area","4023","0.868934213713762","0.859186145692893","0.878682281734632","1"
"Public health insurance","2010","66 and older","Urban Area","2285","0.902489130215483","0.891272516519242","0.913705743911725","1"
"Public health insurance","2010","66 and older","Rural Area","1256","0.916048752470216","0.901454470548201","0.93064303439223","1"
"Public health insurance","2010","16-34 y.","Urban Area","3940","0.908391027468044","0.899789781210206","0.916992273725883","1"
"Neither","2011","66 and older","Rural Area","","","","","3"
"Neither","2011","16-34 y.","Urban Area","","","","","3"
"Neither","2011","16-34 y.","Rural Area","","","","","3"
"Neither","2011","35-65 y.","Urban Area","","","","","3"
"Neither","2011","35-65 y.","Rural Area","","","","","3"
"Neither","2011","66 and older","Urban Area","","","","","3"
"Private health insurance","2011","66 and older","Rural Area","179","0.0894473884960842","0.0762633581698705","0.102631418822298","2"
"Private health insurance","2011","16-34 y.","Rural Area","143","0.0671084421988021","0.0570264842629506","0.0771904001346536","2"
"Private health insurance","2011","16-34 y.","Urban Area","401","0.093115954078209","0.0845635303739616","0.101668377782456","2"
"Private health insurance","2011","35-65 y.","Urban Area","1814","0.157042407638456","0.150096997113669","0.163987818163243","2"
"Private health insurance","2011","35-65 y.","Rural Area","716","0.126034608215947","0.117545069830357","0.134524146601536","2"
"Private health insurance","2011","66 and older","Urban Area","533","0.118137217218598","0.107299048690669","0.128975385746528","2"
"Public health insurance","2011","16-34 y.","Rural Area","2223","0.932891557801198","0.922809599865346","0.942973515737049","1"
"Public health insurance","2011","35-65 y.","Urban Area","8728","0.842957592361544","0.836012181836757","0.849903002886331","1"
"Public health insurance","2011","16-34 y.","Urban Area","4034","0.906884045921791","0.898331622217544","0.915436469626038","1"
"Public health insurance","2011","35-65 y.","Rural Area","5155","0.873965391784053","0.865475853398464","0.882454930169643","1"
"Public health insurance","2011","66 and older","Urban Area","2874","0.881862782781402","0.871024614253472","0.892700951309331","1"
"Public health insurance","2011","66 and older","Rural Area","1621","0.910552611503916","0.897368581177702","0.923736641830129","1"
"Neither","2012","66 and older","Rural Area","","","","","3"
"Neither","2012","16-34 y.","Urban Area","","","","","3"
"Neither","2012","16-34 y.","Rural Area","","","","","3"
"Neither","2012","35-65 y.","Urban Area","","","","","3"
"Neither","2012","35-65 y.","Rural Area","","","","","3"
"Neither","2012","66 and older","Urban Area","","","","","3"
"Private health insurance","2012","66 and older","Rural Area","201","0.0952907694892437","0.0819292434709659","0.108652295507521","2"
"Private health insurance","2012","16-34 y.","Rural Area","137","0.0641096213756404","0.0538647615541577","0.0743544811971232","2"
"Private health insurance","2012","16-34 y.","Urban Area","344","0.0923736771885565","0.0835609823709024","0.101186372006211","2"
"Private health insurance","2012","66 and older","Urban Area","571","0.13051213722695","0.119194016312806","0.141830258141094","2"
"Private health insurance","2012","35-65 y.","Urban Area","1711","0.154859501022518","0.147833617285421","0.161885384759614","2"
"Private health insurance","2012","35-65 y.","Rural Area","708","0.11868546415539","0.110442025994305","0.126928902316475","2"
"Public health insurance","2012","16-34 y.","Rural Area","2059","0.93589037862436","0.925645518802877","0.946135238445842","1"
"Public health insurance","2012","35-65 y.","Urban Area","8474","0.845140498977482","0.838114615240386","0.852166382714579","1"
"Public health insurance","2012","16-34 y.","Urban Area","3803","0.907626322811444","0.898813627993789","0.916439017629098","1"
"Public health insurance","2012","66 and older","Rural Area","1654","0.904709230510756","0.891347704492479","0.918070756529034","1"
"Public health insurance","2012","35-65 y.","Rural Area","5205","0.88131453584461","0.873071097683525","0.889557974005695","1"
"Public health insurance","2012","66 and older","Urban Area","2832","0.86948786277305","0.858169741858906","0.880805983687194","1"
"Neither","2013","16-34 y.","Urban Area","","","","","3"
"Neither","2013","16-34 y.","Rural Area","","","","","3"
"Neither","2013","66 and older","Urban Area","","","","","3"
"Neither","2013","66 and older","Rural Area","","","","","3"
"Neither","2013","35-65 y.","Urban Area","","","","","3"
"Neither","2013","35-65 y.","Rural Area","","","","","3"
"Private health insurance","2013","16-34 y.","Rural Area","117","0.061271022777289","0.0516500373120882","0.0708920082424899","2"
"Private health insurance","2013","35-65 y.","Urban Area","1664","0.152932398155954","0.146375247876458","0.159489548435451","2"
"Private health insurance","2013","66 and older","Rural Area","205","0.105971539540314","0.0916442506723289","0.120298828408299","2"
"Private health insurance","2013","16-34 y.","Urban Area","370","0.0896379161258247","0.0820725547648735","0.0972032774867758","2"
"Private health insurance","2013","35-65 y.","Rural Area","670","0.113317312202107","0.105402884959177","0.121231739445037","2"
"Private health insurance","2013","66 and older","Urban Area","558","0.137627642464174","0.12593883415232","0.149316450776029","2"
"Public health insurance","2013","16-34 y.","Rural Area","2270","0.938728977222711","0.92910799175751","0.948349962687912","1"
"Public health insurance","2013","35-65 y.","Urban Area","9910","0.847067601844046","0.840510451564549","0.853624752123542","1"
"Public health insurance","2013","35-65 y.","Rural Area","5492","0.886682687797893","0.878768260554963","0.894597115040823","1"
"Public health insurance","2013","66 and older","Urban Area","2779","0.862372357535826","0.850683549223971","0.87406116584768","1"
"Public health insurance","2013","66 and older","Rural Area","1568","0.894028460459686","0.8797011715917","0.908355749327671","1"
"Public health insurance","2013","16-34 y.","Urban Area","5107","0.910362083874175","0.902796722513224","0.917927445235126","1"
"Neither","2014","16-34 y.","Urban Area","","","","","3"
"Neither","2014","16-34 y.","Rural Area","","","","","3"
"Neither","2014","66 and older","Urban Area","","","","","3"
"Neither","2014","66 and older","Rural Area","","","","","3"
"Neither","2014","35-65 y.","Urban Area","","","","","3"
"Neither","2014","35-65 y.","Rural Area","","","","","3"
"Private health insurance","2014","16-34 y.","Rural Area","115","0.0666580782864939","0.0558947829284487","0.077421373644539","2"
"Private health insurance","2014","16-34 y.","Urban Area","298","0.0775498601217022","0.0697344449367094","0.085365275306695","2"
"Private health insurance","2014","35-65 y.","Urban Area","1452","0.147912836728495","0.140992313396104","0.154833360060886","2"
"Private health insurance","2014","66 and older","Rural Area","205","0.104525981755265","0.0902530115704715","0.118798951940058","2"
"Private health insurance","2014","35-65 y.","Rural Area","607","0.117282146038162","0.108754659612004","0.12580963246432","2"
"Private health insurance","2014","66 and older","Urban Area","552","0.146469934822161","0.134295207535104","0.158644662109219","2"
"Public health insurance","2014","16-34 y.","Rural Area","1948","0.933341921713506","0.922578626355461","0.944105217071551","1"
"Public health insurance","2014","35-65 y.","Urban Area","8657","0.852087163271505","0.845166639939114","0.859007686603896","1"
"Public health insurance","2014","35-65 y.","Rural Area","4862","0.882717853961838","0.87419036753568","0.891245340387996","1"
"Public health insurance","2014","66 and older","Urban Area","2688","0.853530065177839","0.841355337890781","0.865704792464896","1"
"Public health insurance","2014","66 and older","Rural Area","1560","0.895474018244735","0.881201048059942","0.909746988429529","1"
"Public health insurance","2014","16-34 y.","Urban Area","4201","0.922450139878298","0.914634724693305","0.93026555506329","1"
"Neither","2015","16-34 y.","Urban Area","","","","","3"
"Neither","2015","16-34 y.","Rural Area","","","","","3"
"Neither","2015","66 and older","Urban Area","","","","","3"
"Neither","2015","66 and older","Rural Area","","","","","3"
"Neither","2015","35-65 y.","Urban Area","","","","","3"
"Neither","2015","35-65 y.","Rural Area","","","","","3"
"Private health insurance","2015","16-34 y.","Rural Area","110","0.0749390672481657","0.0635526476699824","0.0863254868263489","2"
"Private health insurance","2015","66 and older","Rural Area","219","0.118513875408379","0.103473328675082","0.133554422141676","2"
"Private health insurance","2015","16-34 y.","Urban Area","310","0.0818139278441173","0.0739302708367925","0.0896975848514422","2"
"Private health insurance","2015","35-65 y.","Urban Area","1343","0.146462209664711","0.139492543829531","0.15343187549989","2"
"Private health insurance","2015","66 and older","Urban Area","567","0.154043838721699","0.141518750771911","0.166568926671487","2"
"Private health insurance","2015","35-65 y.","Rural Area","584","0.110525577668568","0.102119120684274","0.118932034652862","2"
"Public health insurance","2015","16-34 y.","Rural Area","1944","0.925060932751834","0.913674513173651","0.936447352330018","1"
"Public health insurance","2015","35-65 y.","Urban Area","8543","0.853537790335289","0.84656812450011","0.860507456170469","1"
"Public health insurance","2015","35-65 y.","Rural Area","4760","0.889474422331432","0.881067965347138","0.897880879315726","1"
"Public health insurance","2015","66 and older","Urban Area","2624","0.845956161278301","0.833431073328513","0.858481249228089","1"
"Public health insurance","2015","66 and older","Rural Area","1555","0.881486124591621","0.866445577858324","0.896526671324918","1"
"Public health insurance","2015","16-34 y.","Urban Area","4333","0.918186072155883","0.910302415148558","0.926069729163208","1"
