"ple0097","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Neither","2000","16-34 y.","Male","49","0.0134203494055245","0.00958296847876133","0.0172577303322877"
"Neither","2000","16-34 y.","Female","13","","",""
"Neither","2000","35-65 y.","Male","49","0.00813985826232332","0.00597929533605512","0.0103004211885915"
"Neither","2000","35-65 y.","Female","22","","",""
"Neither","2000","66 and older","Male","2","","",""
"Neither","2000","66 and older","Female","6","","",""
"Public health insurance","2001","16-34 y.","Male","2679","0.870654151035285","0.858717120832176","0.882591181238394"
"Public health insurance","2001","16-34 y.","Female","3014","0.92213999233242","0.91294477999637","0.931335204668469"
"Public health insurance","2001","35-65 y.","Male","5040","0.819656361402088","0.809973903331889","0.829338819472287"
"Public health insurance","2001","35-65 y.","Female","5701","0.908204537134297","0.901050232064475","0.91535884220412"
"Public health insurance","2001","66 and older","Male","1329","0.885360749091681","0.869168043912673","0.901553454270689"
"Public health insurance","2001","66 and older","Female","1826","0.928101826772068","0.916659917780981","0.939543735763155"
"Private health insurance","2001","16-34 y.","Male","304","0.109048934260052","0.097961403287634","0.12013646523247"
"Private health insurance","2001","16-34 y.","Female","236","0.0746079893522289","0.0655909979912205","0.0836249807132372"
"Private health insurance","2001","35-65 y.","Male","966","0.169626562883592","0.160175014556662","0.179078111210523"
"Private health insurance","2001","35-65 y.","Female","545","0.0899787050037616","0.0828884695048362","0.0970689405026871"
"Private health insurance","2001","66 and older","Male","156","0.112646326230743","0.0965769322435096","0.128715720217977"
"Private health insurance","2001","66 and older","Female","130","0.0702797638454411","0.0589575061309842","0.0816020215598981"
"Neither","2001","16-34 y.","Male","53","0.0202969147046631","0.0152808924045404","0.0253129370047859"
"Neither","2001","16-34 y.","Female","12","","",""
"Neither","2001","35-65 y.","Male","51","0.0107170757143199","0.00812398499928668","0.0133101664293532"
"Neither","2001","35-65 y.","Female","11","","",""
"Neither","2001","66 and older","Male","2","","",""
"Neither","2001","66 and older","Female","2","","",""
"Public health insurance","2002","16-34 y.","Male","2595","0.88187499958505","0.870282951571695","0.893467047598404"
"Public health insurance","2002","16-34 y.","Female","2894","0.92512508732898","0.916010478910873","0.934239695747086"
"Public health insurance","2002","35-65 y.","Male","5076","0.82764229834975","0.818506060192126","0.836778536507375"
"Public health insurance","2002","35-65 y.","Female","5861","0.90783733267505","0.900939942289579","0.914734723060521"
"Public health insurance","2002","66 and older","Male","1432","0.89681064591078","0.882029022314135","0.911592269507425"
"Public health insurance","2002","66 and older","Female","1871","0.937650900473026","0.927091140704847","0.948210660241205"
"Private health insurance","2002","16-34 y.","Male","348","0.106838616570854","0.0957439350244613","0.117933298117248"
"Private health insurance","2002","16-34 y.","Female","300","0.0728126906206385","0.0638144645347334","0.0818109167065435"
"Private health insurance","2002","35-65 y.","Male","1439","0.165969365915162","0.156969507141532","0.174969224688792"
"Private health insurance","2002","35-65 y.","Female","883","0.0908081259518951","0.0839565038780737","0.0976597480257164"
"Private health insurance","2002","66 and older","Male","190","0.100554313802491","0.0859412210959498","0.115167406509031"
"Private health insurance","2002","66 and older","Female","137","0.0587292951369312","0.0484608893367329","0.0689977009371295"
"Neither","2002","16-34 y.","Male","35","0.0112863838440958","0.00749237437880666","0.015080393309385"
"Neither","2002","16-34 y.","Female","9","","",""
"Neither","2002","35-65 y.","Male","50","0.00638833573508841","0.00446110846411431","0.00831556300606251"
"Neither","2002","35-65 y.","Female","12","","",""
"Neither","2002","66 and older","Male","5","","",""
"Neither","2002","66 and older","Female","6","","",""
"Public health insurance","2003","16-34 y.","Male","2468","0.88561256042037","0.873850747208917","0.897374373631823"
"Public health insurance","2003","16-34 y.","Female","2754","0.926548725465629","0.917305550427975","0.935791900503284"
"Public health insurance","2003","35-65 y.","Male","4829","0.825803893669761","0.816384315080691","0.835223472258832"
"Public health insurance","2003","35-65 y.","Female","5627","0.908069997975441","0.901025998556723","0.915113997394159"
"Public health insurance","2003","66 and older","Male","1461","0.889015110555954","0.873954368713181","0.904075852398727"
"Public health insurance","2003","66 and older","Female","1876","0.933986049406028","0.923189765517614","0.944782333294443"
"Private health insurance","2003","16-34 y.","Male","302","0.0987589881809988","0.0877341553228724","0.109783821039125"
"Private health insurance","2003","16-34 y.","Female","293","0.0700684383669214","0.061024156456189","0.0791127202776537"
"Private health insurance","2003","35-65 y.","Male","1353","0.16692196419467","0.15766063386974","0.1761832945196"
"Private health insurance","2003","35-65 y.","Female","826","0.0905134250257016","0.0835184582040514","0.0975083918473518"
"Private health insurance","2003","66 and older","Male","200","0.104801000058216","0.0901150389520642","0.119486961164369"
"Private health insurance","2003","66 and older","Female","149","0.0616596439627714","0.0512012031498418","0.0721180847757011"
"Neither","2003","16-34 y.","Male","43","0.0156284513986311","0.0110449145771283","0.020211988220134"
"Neither","2003","16-34 y.","Female","13","","",""
"Neither","2003","35-65 y.","Male","46","0.00727414213556876","0.00516367133612912","0.00938461293500839"
"Neither","2003","35-65 y.","Female","10","","",""
"Neither","2003","66 and older","Male","10","","",""
"Neither","2003","66 and older","Female","7","","",""
"Public health insurance","2004","16-34 y.","Male","2352","0.903363886456884","0.892129395371305","0.914598377542462"
"Public health insurance","2004","16-34 y.","Female","2641","0.929771977053702","0.920500500706232","0.939043453401171"
"Public health insurance","2004","35-65 y.","Male","4629","0.82768630979157","0.818076745551101","0.837295874032038"
"Public health insurance","2004","35-65 y.","Female","5433","0.909097710798228","0.90197308851659","0.916222333079866"
"Public health insurance","2004","66 and older","Male","1512","0.900607481264679","0.886464050266965","0.914750912262394"
"Public health insurance","2004","66 and older","Female","1929","0.943547775639972","0.93360310686586","0.953492444414085"
"Private health insurance","2004","16-34 y.","Male","305","0.0966361135431162","0.0854016224575377","0.107870604628695"
"Private health insurance","2004","16-34 y.","Female","277","0.0702280229462981","0.0609565465988286","0.0794994992937676"
"Private health insurance","2004","35-65 y.","Male","1304","0.17231369020843","0.162704125967962","0.181923254448899"
"Private health insurance","2004","35-65 y.","Female","821","0.0909022892017722","0.0837776669201338","0.0980269114834105"
"Private health insurance","2004","66 and older","Male","207","0.0993925187353209","0.0852490877376065","0.113535949733035"
"Private health insurance","2004","66 and older","Female","140","0.0564522243600276","0.0465075555859155","0.0663968931341398"
"Neither","2004","16-34 y.","Male","","","",""
"Neither","2004","16-34 y.","Female","","","",""
"Neither","2004","35-65 y.","Male","","","",""
"Neither","2004","35-65 y.","Female","","","",""
"Neither","2004","66 and older","Male","","","",""
"Neither","2004","66 and older","Female","","","",""
"Public health insurance","2005","16-34 y.","Male","2235","0.911644922741647","0.900526420691381","0.922763424791913"
"Public health insurance","2005","16-34 y.","Female","2492","0.92728970453363","0.917604237630664","0.936975171436596"
"Public health insurance","2005","35-65 y.","Male","4321","0.823166828383984","0.813131093937446","0.833202562830523"
"Public health insurance","2005","35-65 y.","Female","5171","0.905377037685801","0.897944949579863","0.91280912579174"
"Public health insurance","2005","66 and older","Male","1516","0.895824739331227","0.881462669672351","0.910186808990104"
"Public health insurance","2005","66 and older","Female","1912","0.94154543889065","0.931394896324006","0.951695981457294"
"Private health insurance","2005","16-34 y.","Male","268","0.0883550772583531","0.0772365752080875","0.0994735793086188"
"Private health insurance","2005","16-34 y.","Female","269","0.0727102954663704","0.0630248285634045","0.0823957623693364"
"Private health insurance","2005","35-65 y.","Male","1231","0.176833171616016","0.166797437169477","0.186868906062554"
"Private health insurance","2005","35-65 y.","Female","787","0.0946229623141987","0.0871908742082601","0.102055050420137"
"Private health insurance","2005","66 and older","Male","222","0.104175260668773","0.0898131910098963","0.118537330327649"
"Private health insurance","2005","66 and older","Female","140","0.0584545611093505","0.0483040185427065","0.0686051036759944"
"Neither","2005","16-34 y.","Male","","","",""
"Neither","2005","16-34 y.","Female","","","",""
"Neither","2005","35-65 y.","Male","","","",""
"Neither","2005","35-65 y.","Female","","","",""
"Neither","2005","66 and older","Male","","","",""
"Neither","2005","66 and older","Female","","","",""
"Public health insurance","2006","16-34 y.","Male","2128","0.900935344567572","0.888988099598348","0.912882589536796"
"Public health insurance","2006","16-34 y.","Female","2447","0.935652988089821","0.926373656729094","0.944932319450549"
"Public health insurance","2006","35-65 y.","Male","4592","0.815665346376609","0.805796185151566","0.825534507601652"
"Public health insurance","2006","35-65 y.","Female","5561","0.902103650452577","0.894836623116507","0.909370677788646"
"Public health insurance","2006","66 and older","Male","1809","0.890677400557967","0.877273755469375","0.904081045646558"
"Public health insurance","2006","66 and older","Female","2211","0.937799863440917","0.928096766637526","0.947502960244309"
"Private health insurance","2006","16-34 y.","Male","274","0.0990646554324278","0.0871174104632036","0.111011900401652"
"Private health insurance","2006","16-34 y.","Female","239","0.0643470119101786","0.0550676805494514","0.0736263432709057"
"Private health insurance","2006","35-65 y.","Male","1338","0.184334653623391","0.174465492398348","0.194203814848434"
"Private health insurance","2006","35-65 y.","Female","863","0.0978963495474234","0.0906293222113538","0.105163376883493"
"Private health insurance","2006","66 and older","Male","273","0.109322599442033","0.0959189543534416","0.122726244530625"
"Private health insurance","2006","66 and older","Female","169","0.0622001365590826","0.0524970397556914","0.0719032333624737"
"Neither","2006","16-34 y.","Male","","","",""
"Neither","2006","16-34 y.","Female","","","",""
"Neither","2006","35-65 y.","Male","","","",""
"Neither","2006","35-65 y.","Female","","","",""
"Neither","2006","66 and older","Male","","","",""
"Neither","2006","66 and older","Female","","","",""
"Public health insurance","2007","16-34 y.","Male","1954","0.901776468281673","0.889323095134189","0.914229841429156"
"Public health insurance","2007","16-34 y.","Female","2215","0.924026738772098","0.913558709264484","0.934494768279712"
"Public health insurance","2007","35-65 y.","Male","4233","0.812755950356789","0.802399901478728","0.823111999234851"
"Public health insurance","2007","35-65 y.","Female","5161","0.908219680929486","0.900876263256818","0.915563098602155"
"Public health insurance","2007","66 and older","Male","1761","0.891997203548886","0.878505131602295","0.905489275495477"
"Public health insurance","2007","66 and older","Female","2144","0.932708517183095","0.922527380772244","0.942889653593947"
"Private health insurance","2007","16-34 y.","Male","240","0.0982235317183273","0.0857701585708437","0.110676904865811"
"Private health insurance","2007","16-34 y.","Female","246","0.0759732612279023","0.0655052317202884","0.0864412907355163"
"Private health insurance","2007","35-65 y.","Male","1218","0.187244049643211","0.176888000765149","0.197600098521272"
"Private health insurance","2007","35-65 y.","Female","777","0.0917803190705137","0.0844369013978447","0.0991237367431826"
"Private health insurance","2007","66 and older","Male","272","0.108002796451114","0.0945107245045232","0.121494868397705"
"Private health insurance","2007","66 and older","Female","182","0.0672914828169047","0.0571103464060532","0.0774726192277563"
"Neither","2007","16-34 y.","Male","","","",""
"Neither","2007","16-34 y.","Female","","","",""
"Neither","2007","35-65 y.","Male","","","",""
"Neither","2007","35-65 y.","Female","","","",""
"Neither","2007","66 and older","Male","","","",""
"Neither","2007","66 and older","Female","","","",""
"Public health insurance","2008","16-34 y.","Male","1866","0.912718686709455","0.900583277465749","0.924854095953162"
"Public health insurance","2008","16-34 y.","Female","2074","0.934967323264709","0.924859119004485","0.945075527524933"
"Public health insurance","2008","35-65 y.","Male","3963","0.809976894970214","0.799216029394934","0.820737760545495"
"Public health insurance","2008","35-65 y.","Female","4848","0.910926131158327","0.903441485086096","0.918410777230558"
"Public health insurance","2008","66 and older","Male","1748","0.88018978554961","0.866125483016913","0.894254088082308"
"Public health insurance","2008","66 and older","Female","2114","0.933150659105049","0.922952276476126","0.943349041733971"
"Private health insurance","2008","16-34 y.","Male","212","0.0872813132905446","0.0751459040468384","0.0994167225342508"
"Private health insurance","2008","16-34 y.","Female","212","0.0650326767352906","0.0549244724750666","0.0751408809955147"
"Private health insurance","2008","35-65 y.","Male","1143","0.190023105029786","0.179262239454505","0.200783970605066"
"Private health insurance","2008","35-65 y.","Female","716","0.089073868841673","0.0815892227694424","0.0965585149139036"
"Private health insurance","2008","66 and older","Male","300","0.11981021445039","0.105745911917692","0.133874516983087"
"Private health insurance","2008","66 and older","Female","190","0.0668493408949513","0.0566509582660289","0.0770477235238736"
"Neither","2008","16-34 y.","Male","","","",""
"Neither","2008","16-34 y.","Female","","","",""
"Neither","2008","35-65 y.","Male","","","",""
"Neither","2008","35-65 y.","Female","","","",""
"Neither","2008","66 and older","Male","","","",""
"Neither","2008","66 and older","Female","","","",""
"Public health insurance","2009","16-34 y.","Male","1729","0.913959366692372","0.901419305613746","0.926499427770997"
"Public health insurance","2009","16-34 y.","Female","1873","0.918175520299625","0.906387677817738","0.929963362781511"
"Public health insurance","2009","35-65 y.","Male","3652","0.804468259875822","0.793145235019899","0.815791284731746"
"Public health insurance","2009","35-65 y.","Female","4520","0.905405877965447","0.897432421191988","0.913379334738906"
"Public health insurance","2009","66 and older","Male","1677","0.871640834948356","0.856959425873799","0.886322244022912"
"Public health insurance","2009","66 and older","Female","2030","0.934297478132606","0.923998077126243","0.94459687913897"
"Private health insurance","2009","16-34 y.","Male","192","0.0860406333076284","0.0735005722290027","0.098580694386254"
"Private health insurance","2009","16-34 y.","Female","204","0.081824479700375","0.0700366372184885","0.0936123221822616"
"Private health insurance","2009","35-65 y.","Male","1061","0.195531740124178","0.184208715268254","0.206854764980101"
"Private health insurance","2009","35-65 y.","Female","655","0.094594122034553","0.0866206652610942","0.102567578808012"
"Private health insurance","2009","66 and older","Male","317","0.128359165051644","0.113677755977088","0.143040574126201"
"Private health insurance","2009","66 and older","Female","193","0.0657025218673934","0.05540312086103","0.0760019228737568"
"Neither","2009","16-34 y.","Male","","","",""
"Neither","2009","16-34 y.","Female","","","",""
"Neither","2009","35-65 y.","Male","","","",""
"Neither","2009","35-65 y.","Female","","","",""
"Neither","2009","66 and older","Male","","","",""
"Neither","2009","66 and older","Female","","","",""
"Public health insurance","2010","16-34 y.","Male","2505","0.910525703454609","0.899909838076732","0.921141568832485"
"Public health insurance","2010","16-34 y.","Female","3539","0.918935856496496","0.910252268711573","0.92761944428142"
"Public health insurance","2010","35-65 y.","Male","4893","0.804562251491718","0.794712447585436","0.814412055397999"
"Public health insurance","2010","35-65 y.","Female","6325","0.900955570365313","0.894037781061536","0.90787335966909"
"Public health insurance","2010","66 and older","Male","1605","0.871694105483609","0.85678548281612","0.886602728151097"
"Public health insurance","2010","66 and older","Female","1936","0.933391535810451","0.922829773329887","0.943953298291014"
"Private health insurance","2010","16-34 y.","Male","272","0.0894742965453914","0.0788584311675147","0.100090161923268"
"Private health insurance","2010","16-34 y.","Female","256","0.0810641435035037","0.0723805557185804","0.0897477312884271"
"Private health insurance","2010","35-65 y.","Male","1333","0.195437748508282","0.185587944602001","0.205287552414564"
"Private health insurance","2010","35-65 y.","Female","838","0.0990444296346872","0.09212664033091","0.105962218938464"
"Private health insurance","2010","66 and older","Male","328","0.128305894516391","0.113397271848903","0.14321451718388"
"Private health insurance","2010","66 and older","Female","205","0.0666084641895495","0.0560467017089858","0.0771702266701132"
"Neither","2010","16-34 y.","Male","","","",""
"Neither","2010","16-34 y.","Female","","","",""
"Neither","2010","35-65 y.","Male","","","",""
"Neither","2010","35-65 y.","Female","","","",""
"Neither","2010","66 and older","Male","","","",""
"Neither","2010","66 and older","Female","","","",""
"Public health insurance","2011","16-34 y.","Male","2638","0.910831167928737","0.900457090999154","0.92120524485832"
"Public health insurance","2011","16-34 y.","Female","3619","0.918692338959332","0.910116922116355","0.927267755802309"
"Public health insurance","2011","35-65 y.","Male","5920","0.800828975705588","0.791771046875175","0.809886904536002"
"Public health insurance","2011","35-65 y.","Female","7963","0.904953767826937","0.898876077506693","0.911031458147181"
"Public health insurance","2011","66 and older","Male","2056","0.851373976022265","0.837416064810288","0.865331887234243"
"Public health insurance","2011","66 and older","Female","2439","0.920630321841435","0.910456756110151","0.930803887572718"
"Private health insurance","2011","16-34 y.","Male","261","0.0891688320712631","0.0787947551416804","0.0995429090008458"
"Private health insurance","2011","16-34 y.","Female","283","0.0813076610406681","0.0727322441976913","0.0898830778836448"
"Private health insurance","2011","35-65 y.","Male","1548","0.199171024294412","0.190113095463998","0.208228953124825"
"Private health insurance","2011","35-65 y.","Female","982","0.0950462321730632","0.0889685418528193","0.101123922493307"
"Private health insurance","2011","66 and older","Male","439","0.148626023977735","0.134668112765757","0.162583935189712"
"Private health insurance","2011","66 and older","Female","273","0.0793696781585653","0.0691961124272821","0.0895432438898485"
"Neither","2011","16-34 y.","Male","","","",""
"Neither","2011","16-34 y.","Female","","","",""
"Neither","2011","35-65 y.","Male","","","",""
"Neither","2011","35-65 y.","Female","","","",""
"Neither","2011","66 and older","Male","","","",""
"Neither","2011","66 and older","Female","","","",""
"Public health insurance","2012","16-34 y.","Male","2523","0.904770987665075","0.893837956496346","0.915704018833804"
"Public health insurance","2012","16-34 y.","Female","3339","0.927620521104592","0.91912551457964","0.936115527629544"
"Public health insurance","2012","35-65 y.","Male","5801","0.811707597203594","0.802712916864417","0.82070227754277"
"Public health insurance","2012","35-65 y.","Female","7878","0.902709350187815","0.896531933197797","0.908886767177833"
"Public health insurance","2012","66 and older","Male","2078","0.846174009597137","0.832162713229205","0.860185305965069"
"Public health insurance","2012","66 and older","Female","2408","0.906937726162825","0.896001716231985","0.917873736093664"
"Private health insurance","2012","16-34 y.","Male","246","0.095229012334925","0.0842959811661957","0.106162043503654"
"Private health insurance","2012","16-34 y.","Female","235","0.072379478895408","0.0638844723704557","0.0808744854203602"
"Private health insurance","2012","35-65 y.","Male","1456","0.188292402796406","0.17929772245723","0.197287083135583"
"Private health insurance","2012","35-65 y.","Female","963","0.0972906498121849","0.0911132328221665","0.103468066802203"
"Private health insurance","2012","66 and older","Male","469","0.153825990402863","0.139814694034931","0.167837286770795"
"Private health insurance","2012","66 and older","Female","303","0.0930622738371755","0.0821262639063362","0.103998283768015"
"Neither","2012","16-34 y.","Male","","","",""
"Neither","2012","16-34 y.","Female","","","",""
"Neither","2012","35-65 y.","Male","","","",""
"Neither","2012","35-65 y.","Female","","","",""
"Neither","2012","66 and older","Male","","","",""
"Neither","2012","66 and older","Female","","","",""
"Public health insurance","2013","16-34 y.","Male","3227","0.906367992300223","0.896684986460707","0.916050998139739"
"Public health insurance","2013","16-34 y.","Female","4150","0.930578153989943","0.923056925555822","0.938099382424064"
"Public health insurance","2013","35-65 y.","Male","6634","0.81644277269511","0.807986639859025","0.824898905531195"
"Public health insurance","2013","35-65 y.","Female","8768","0.904588829314362","0.89873791819279","0.910439740435935"
"Public health insurance","2013","66 and older","Male","2017","0.835568662948565","0.820968552644459","0.850168773252671"
"Public health insurance","2013","66 and older","Female","2330","0.900624772325671","0.889199903610699","0.912049641040643"
"Private health insurance","2013","16-34 y.","Male","250","0.0936320076997767","0.0839490018602607","0.103315013539293"
"Private health insurance","2013","16-34 y.","Female","237","0.0694218460100567","0.0619006175759356","0.0769430744441779"
"Private health insurance","2013","35-65 y.","Male","1417","0.18355722730489","0.175101094468805","0.192013360140975"
"Private health insurance","2013","35-65 y.","Female","917","0.0954111706856376","0.0895602595640654","0.10126208180721"
"Private health insurance","2013","66 and older","Male","459","0.164431337051435","0.149831226747329","0.179031447355541"
"Private health insurance","2013","66 and older","Female","304","0.099375227674329","0.0879503589593566","0.110800096389301"
"Neither","2013","16-34 y.","Male","","","",""
"Neither","2013","16-34 y.","Female","","","",""
"Neither","2013","35-65 y.","Male","","","",""
"Neither","2013","35-65 y.","Female","","","",""
"Neither","2013","66 and older","Male","","","",""
"Neither","2013","66 and older","Female","","","",""
"Public health insurance","2014","16-34 y.","Male","2782","0.927953582855699","0.918671692720143","0.937235472991255"
"Public health insurance","2014","16-34 y.","Female","3367","0.922986576878109","0.914254313286954","0.931718840469264"
"Public health insurance","2014","35-65 y.","Male","5806","0.818675914224769","0.809673293984436","0.827678534465101"
"Public health insurance","2014","35-65 y.","Female","7713","0.906102052248555","0.899916408347166","0.912287696149944"
"Public health insurance","2014","66 and older","Male","1984","0.828328251507604","0.813374952769956","0.843281550245251"
"Public health insurance","2014","66 and older","Female","2264","0.896796368223575","0.885016160758995","0.908576575688155"
"Private health insurance","2014","16-34 y.","Male","199","0.0720464171443008","0.0627645270087448","0.0813283072798568"
"Private health insurance","2014","16-34 y.","Female","214","0.077013423121891","0.0682811595307358","0.0857456867130462"
"Private health insurance","2014","35-65 y.","Male","1230","0.181324085775231","0.172321465534899","0.190326706015564"
"Private health insurance","2014","35-65 y.","Female","829","0.0938979477514453","0.0877123038500562","0.100083591652834"
"Private health insurance","2014","66 and older","Male","459","0.171671748492396","0.156718449754749","0.186625047230044"
"Private health insurance","2014","66 and older","Female","298","0.103203631776425","0.0914234243118452","0.114983839241005"
"Neither","2014","16-34 y.","Male","","","",""
"Neither","2014","16-34 y.","Female","","","",""
"Neither","2014","35-65 y.","Male","","","",""
"Neither","2014","35-65 y.","Female","","","",""
"Neither","2014","66 and older","Male","","","",""
"Neither","2014","66 and older","Female","","","",""
"Public health insurance","2015","16-34 y.","Male","2848","0.920505882835567","0.91091670989639","0.930095055774744"
"Public health insurance","2015","16-34 y.","Female","3429","0.919672970161869","0.910843290153292","0.928502650170446"
"Public health insurance","2015","35-65 y.","Male","5753","0.824002372250156","0.815005804718748","0.832998939781565"
"Public health insurance","2015","35-65 y.","Female","7550","0.906439185110806","0.900191786481227","0.912686583740384"
"Public health insurance","2015","66 and older","Male","1934","0.8121968484154","0.796626732212513","0.827766964618287"
"Public health insurance","2015","66 and older","Female","2245","0.892538021326813","0.880512908538279","0.904563134115346"
"Private health insurance","2015","16-34 y.","Male","209","0.079494117164433","0.0699049442252563","0.0890832901036097"
"Private health insurance","2015","16-34 y.","Female","211","0.0803270298381308","0.0714973498295536","0.0891567098467079"
"Private health insurance","2015","35-65 y.","Male","1130","0.175997627749844","0.167001060218436","0.184994195281252"
"Private health insurance","2015","35-65 y.","Female","797","0.0935608148891945","0.087313416259616","0.099808213518773"
"Private health insurance","2015","66 and older","Male","483","0.1878031515846","0.172233035381713","0.203373267787487"
"Private health insurance","2015","66 and older","Female","303","0.107461978673187","0.0954368658846537","0.119487091461721"
"Neither","2015","16-34 y.","Male","","","",""
"Neither","2015","16-34 y.","Female","","","",""
"Neither","2015","35-65 y.","Male","","","",""
"Neither","2015","35-65 y.","Female","","","",""
"Neither","2015","66 and older","Male","","","",""
"Neither","2015","66 and older","Female","","","",""
"Public health insurance","2016","16-34 y.","Male","2424","0.922844342266934","0.912585624846396","0.933103059687472"
"Public health insurance","2016","16-34 y.","Female","2881","0.919413597946875","0.909781813433473","0.929045382460277"
"Public health insurance","2016","35-65 y.","Male","5231","0.831805250435646","0.822523231463599","0.841087269407692"
"Public health insurance","2016","35-65 y.","Female","6983","0.908795471201556","0.902368319998909","0.915222622404204"
"Public health insurance","2016","66 and older","Male","1845","0.809410345397598","0.793469261224763","0.825351429570433"
"Public health insurance","2016","66 and older","Female","2141","0.894027802559084","0.881829726218597","0.906225878899571"
"Private health insurance","2016","16-34 y.","Male","175","0.0771556577330661","0.0668969403125285","0.0874143751536037"
"Private health insurance","2016","16-34 y.","Female","187","0.0805864020531253","0.0709546175397233","0.0902181865665274"
"Private health insurance","2016","35-65 y.","Male","1007","0.168194749564354","0.158912730592308","0.1774767685364"
"Private health insurance","2016","35-65 y.","Female","725","0.0912045287984439","0.0847773775957963","0.0976316800010914"
"Private health insurance","2016","66 and older","Male","487","0.190589654602402","0.174648570429567","0.206530738775237"
"Private health insurance","2016","66 and older","Female","305","0.105972197440916","0.0937741211004286","0.118170273781403"
"Neither","2016","16-34 y.","Male","","","",""
"Neither","2016","16-34 y.","Female","","","",""
"Neither","2016","35-65 y.","Male","","","",""
"Neither","2016","35-65 y.","Female","","","",""
"Neither","2016","66 and older","Male","","","",""
"Neither","2016","66 and older","Female","","","",""
"Public health insurance","2017","16-34 y.","Male","2709","0.920422869007806","0.91060664400904","0.930239094006573"
"Public health insurance","2017","16-34 y.","Female","3082","0.928144748963952","0.919329679703415","0.936959818224489"
"Public health insurance","2017","35-65 y.","Male","5792","0.83673258845936","0.828018524560707","0.845446652358013"
"Public health insurance","2017","35-65 y.","Female","7696","0.909499895068461","0.903402605790191","0.915597184346732"
"Public health insurance","2017","66 and older","Male","1939","0.799268230632688","0.783484757503864","0.815051703761511"
"Public health insurance","2017","66 and older","Female","2216","0.886223426819751","0.873908390918893","0.898538462720609"
"Private health insurance","2017","16-34 y.","Male","211","0.0795771309921936","0.0697609059934271","0.0893933559909601"
"Private health insurance","2017","16-34 y.","Female","215","0.0718552510360479","0.0630401817755105","0.0806703202965854"
"Private health insurance","2017","35-65 y.","Male","1119","0.16326741154064","0.154553347641987","0.171981475439293"
"Private health insurance","2017","35-65 y.","Female","809","0.0905001049315386","0.0844028156532683","0.0965973942098088"
"Private health insurance","2017","66 and older","Male","535","0.200731769367312","0.184948296238488","0.216515242496136"
"Private health insurance","2017","66 and older","Female","338","0.113776573180249","0.101461537279391","0.126091609081107"
"Neither","2017","16-34 y.","Male","","","",""
"Neither","2017","16-34 y.","Female","","","",""
"Neither","2017","35-65 y.","Male","","","",""
"Neither","2017","35-65 y.","Female","","","",""
"Neither","2017","66 and older","Male","","","",""
"Neither","2017","66 and older","Female","","","",""
