"ple0097","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2001","Couple + C. LE 16 ","Rural Area","1426","0.898744775322108","0.883865426123577","0.913624124520639"
"Public health insurance","2001","Couple + C. GT 16 ","Urban Area","1926","0.860957873257626","0.846555654725415","0.875360091789836"
"Public health insurance","2001","Couple + C. GT 16 ","Rural Area","1300","0.907763097274717","0.892776080292419","0.922750114257015"
"Public health insurance","2001","Couple + C. LE and GT 16","Urban Area","958","0.89462426406789","0.876244440203804","0.913004087931977"
"Public health insurance","2001","Couple + C. LE and GT 16","Rural Area","635","0.924693165934204","0.904844595952455","0.944541735915953"
"Private health insurance","2001","1-pers.-HH","Urban Area","267","0.126248240278609","0.112215785351403","0.140280695205815"
"Private health insurance","2001","1-pers.-HH","Rural Area","62","0.0696468162659903","0.0527126902697755","0.086580942262205"
"Private health insurance","2001","(Married) couple without C. ","Urban Area","562","0.120826667792868","0.111417236198422","0.130236099387314"
"Private health insurance","2001","(Married) couple without C. ","Rural Area","204","0.0932751850291417","0.0814106424528613","0.105139727605422"
"Private health insurance","2001","Single parent ","Urban Area","67","0.0956671019852602","0.0744028605035889","0.116931343466931"
"Private health insurance","2001","Single parent ","Rural Area","18","","",""
"Private health insurance","2001","Couple + C. LE 16 ","Urban Area","403","0.143656340505063","0.131484978144182","0.155827702865943"
"Private health insurance","2001","Couple + C. LE 16 ","Rural Area","146","0.0967005348027453","0.0821228907889132","0.111278178816577"
"Private health insurance","2001","Couple + C. GT 16 ","Urban Area","282","0.133203738958629","0.119059422423847","0.147348055493411"
"Private health insurance","2001","Couple + C. GT 16 ","Rural Area","121","0.0828720081898112","0.0685930839965906","0.0971509323830318"
"Private health insurance","2001","Couple + C. LE and GT 16","Urban Area","108","0.0993990157814905","0.0814885059245756","0.117309525638405"
"Private health insurance","2001","Couple + C. LE and GT 16","Rural Area","37","0.0615953702264247","0.0435118777528811","0.0796788626999683"
"Neither","2001","1-pers.-HH","Urban Area","17","","",""
"Neither","2001","1-pers.-HH","Rural Area","7","","",""
"Neither","2001","(Married) couple without C. ","Urban Area","29","","",""
"Neither","2001","(Married) couple without C. ","Rural Area","12","","",""
"Neither","2001","Single parent ","Urban Area","4","","",""
"Neither","2001","Single parent ","Rural Area","","","",""
"Neither","2001","Couple + C. LE 16 ","Urban Area","15","","",""
"Neither","2001","Couple + C. LE 16 ","Rural Area","7","","",""
"Neither","2001","Couple + C. GT 16 ","Urban Area","9","","",""
"Neither","2001","Couple + C. GT 16 ","Rural Area","11","","",""
"Neither","2001","Couple + C. LE and GT 16","Urban Area","6","","",""
"Neither","2001","Couple + C. LE and GT 16","Rural Area","7","","",""
"Public health insurance","2002","1-pers.-HH","Urban Area","1867","0.874361428070642","0.860396893875297","0.888325962265988"
"Public health insurance","2002","1-pers.-HH","Rural Area","787","0.923167818157583","0.905357838621157","0.940977797694008"
"Public health insurance","2002","(Married) couple without C. ","Urban Area","4167","0.872005727377709","0.862817876842356","0.881193577913062"
"Public health insurance","2002","(Married) couple without C. ","Rural Area","2121","0.907599198993453","0.896023005445587","0.919175392541318"
"Public health insurance","2002","Single parent ","Urban Area","662","0.913585619898194","0.893272713914841","0.933898525881548"
"Public health insurance","2002","Single parent ","Rural Area","373","0.947222882990533","0.925366213427377","0.969079552553689"
"Public health insurance","2002","Couple + C. LE 16 ","Urban Area","2702","0.868196364852155","0.856647822664371","0.879744907039939"
"Public health insurance","2002","Couple + C. LE 16 ","Rural Area","1290","0.903381225529342","0.888252735922317","0.918509715136366"
"Public health insurance","2002","Couple + C. GT 16 ","Urban Area","2075","0.880904038060879","0.86814337304366","0.893664703078097"
"Public health insurance","2002","Couple + C. GT 16 ","Rural Area","1325","0.900264555906387","0.885289110019168","0.915240001793605"
"Public health insurance","2002","Couple + C. LE and GT 16","Urban Area","1009","0.873898090574047","0.85530084573804","0.892495335410054"
"Public health insurance","2002","Couple + C. LE and GT 16","Rural Area","650","0.915907733848629","0.895734070148015","0.936081397549244"
"Private health insurance","2002","1-pers.-HH","Urban Area","282","0.11927738485565","0.105621555181708","0.132933214529593"
"Private health insurance","2002","1-pers.-HH","Rural Area","63","0.068614527843312","0.0517091734905434","0.0855198821960805"
"Private health insurance","2002","(Married) couple without C. ","Urban Area","882","0.124108934773718","0.11504147668746","0.133176392859976"
"Private health insurance","2002","(Married) couple without C. ","Rural Area","270","0.0872943802773877","0.0760109963741176","0.0985777641806578"
"Private health insurance","2002","Single parent ","Urban Area","69","0.0799130398002886","0.060309807567439","0.0995162720331382"
"Private health insurance","2002","Single parent ","Rural Area","27","","",""
"Private health insurance","2002","Couple + C. LE 16 ","Urban Area","588","0.129911064740346","0.118433245430792","0.141388884049899"
"Private health insurance","2002","Couple + C. LE 16 ","Rural Area","168","0.0926740520642002","0.0778252977862676","0.107522806342133"
"Private health insurance","2002","Couple + C. GT 16 ","Urban Area","390","0.116501071040084","0.103861612720936","0.129140529359231"
"Private health insurance","2002","Couple + C. GT 16 ","Rural Area","203","0.0956185524706024","0.0809219540289076","0.110315150912297"
"Private health insurance","2002","Couple + C. LE and GT 16","Urban Area","212","0.12125157048128","0.102964954312932","0.139538186649627"
"Private health insurance","2002","Couple + C. LE and GT 16","Rural Area","71","0.0798034036276064","0.0601049604462429","0.0995018468089699"
"Neither","2002","1-pers.-HH","Urban Area","15","","",""
"Neither","2002","1-pers.-HH","Rural Area","9","","",""
"Neither","2002","(Married) couple without C. ","Urban Area","30","0.00388533784857316","0.00217442437934998","0.00559625131779634"
"Neither","2002","(Married) couple without C. ","Rural Area","13","","",""
"Neither","2002","Single parent ","Urban Area","4","","",""
"Neither","2002","Single parent ","Rural Area","2","","",""
"Neither","2002","Couple + C. LE 16 ","Urban Area","6","","",""
"Neither","2002","Couple + C. LE 16 ","Rural Area","7","","",""
"Neither","2002","Couple + C. GT 16 ","Urban Area","10","","",""
"Neither","2002","Couple + C. GT 16 ","Rural Area","10","","",""
"Neither","2002","Couple + C. LE and GT 16","Urban Area","3","","",""
"Neither","2002","Couple + C. LE and GT 16","Rural Area","6","","",""
"Public health insurance","2003","1-pers.-HH","Urban Area","1821","0.867159164987099","0.852772522603494","0.881545807370704"
"Public health insurance","2003","1-pers.-HH","Rural Area","775","0.913261372369539","0.894362664522266","0.932160080216813"
"Public health insurance","2003","(Married) couple without C. ","Urban Area","4104","0.879271914696187","0.870196481067541","0.888347348324833"
"Public health insurance","2003","(Married) couple without C. ","Rural Area","2109","0.906565787597973","0.894868240751529","0.918263334444417"
"Public health insurance","2003","Single parent ","Urban Area","659","0.890287712438222","0.867708852541464","0.912866572334979"
"Public health insurance","2003","Single parent ","Rural Area","365","0.962231640380178","0.943189243857145","0.981274036903211"
"Public health insurance","2003","Couple + C. LE 16 ","Urban Area","2461","0.864917569660742","0.852698436563924","0.87713670275756"
"Public health insurance","2003","Couple + C. LE 16 ","Rural Area","1212","0.89283608236778","0.876522046632847","0.909150118102713"
"Public health insurance","2003","Couple + C. GT 16 ","Urban Area","2076","0.873001522024429","0.859891476538159","0.886111567510699"
"Public health insurance","2003","Couple + C. GT 16 ","Rural Area","1270","0.91362025434015","0.899288685560649","0.927951823119652"
"Public health insurance","2003","Couple + C. LE and GT 16","Urban Area","999","0.893519355377097","0.876038212624028","0.911000498130166"
"Public health insurance","2003","Couple + C. LE and GT 16","Rural Area","580","0.91760668229423","0.896370353705964","0.938843010882497"
"Private health insurance","2003","1-pers.-HH","Urban Area","300","0.124935813204218","0.110920343091769","0.138951283316668"
"Private health insurance","2003","1-pers.-HH","Rural Area","69","0.0735437151368079","0.0560164747929519","0.091070955480664"
"Private health insurance","2003","(Married) couple without C. ","Urban Area","819","0.116045792347208","0.107124429347573","0.124967155346844"
"Private health insurance","2003","(Married) couple without C. ","Rural Area","255","0.0892451687567247","0.0777864709740272","0.100703866539422"
"Private health insurance","2003","Single parent ","Urban Area","73","0.1041789021515","0.0821085270009576","0.126249277302042"
"Private health insurance","2003","Single parent ","Rural Area","19","","",""
"Private health insurance","2003","Couple + C. LE 16 ","Urban Area","534","0.131979312898348","0.119879697324731","0.144078928471965"
"Private health insurance","2003","Couple + C. LE 16 ","Rural Area","159","0.0975919420565786","0.0819403069564029","0.113243577156754"
"Private health insurance","2003","Couple + C. GT 16 ","Urban Area","387","0.121670278096861","0.108799094656583","0.134541461537139"
"Private health insurance","2003","Couple + C. GT 16 ","Rural Area","197","0.0822037038400004","0.0681909415232791","0.0962164661567218"
"Private health insurance","2003","Couple + C. LE and GT 16","Urban Area","190","0.100032246386332","0.0830276633822133","0.117036829390451"
"Private health insurance","2003","Couple + C. LE and GT 16","Rural Area","61","0.0784146173285069","0.0576525086544649","0.0991767260025488"
"Neither","2003","1-pers.-HH","Urban Area","17","","",""
"Neither","2003","1-pers.-HH","Rural Area","8","","",""
"Neither","2003","(Married) couple without C. ","Urban Area","28","","",""
"Neither","2003","(Married) couple without C. ","Rural Area","14","","",""
"Neither","2003","Single parent ","Urban Area","4","","",""
"Neither","2003","Single parent ","Rural Area","1","","",""
"Neither","2003","Couple + C. LE 16 ","Urban Area","11","","",""
"Neither","2003","Couple + C. LE 16 ","Rural Area","10","","",""
"Neither","2003","Couple + C. GT 16 ","Urban Area","15","","",""
"Neither","2003","Couple + C. GT 16 ","Rural Area","9","","",""
"Neither","2003","Couple + C. LE and GT 16","Urban Area","7","","",""
"Neither","2003","Couple + C. LE and GT 16","Rural Area","3","","",""
"Public health insurance","2004","1-pers.-HH","Urban Area","1752","0.878317856538756","0.864138402673679","0.892497310403833"
"Public health insurance","2004","1-pers.-HH","Rural Area","791","0.927473377268757","0.910098943410944","0.94484781112657"
"Public health insurance","2004","(Married) couple without C. ","Urban Area","4092","0.882753776129147","0.873767031571689","0.891740520686604"
"Public health insurance","2004","(Married) couple without C. ","Rural Area","2056","0.898108518445844","0.885801754595088","0.9104152822966"
"Public health insurance","2004","Single parent ","Urban Area","651","0.927065492592452","0.908045619976849","0.946085365208055"
"Public health insurance","2004","Single parent ","Rural Area","347","0.961085409442293","0.941459449871996","0.98071136901259"
"Public health insurance","2004","Couple + C. LE 16 ","Urban Area","2308","0.865267504838244","0.852600336380434","0.877934673296055"
"Public health insurance","2004","Couple + C. LE 16 ","Rural Area","1106","0.900286298939031","0.883709755858665","0.916862842019398"
"Public health insurance","2004","Couple + C. GT 16 ","Urban Area","2022","0.877964490032704","0.864920461430021","0.891008518635387"
"Public health insurance","2004","Couple + C. GT 16 ","Rural Area","1294","0.921326464503156","0.907591548145733","0.93506138086058"
"Public health insurance","2004","Couple + C. LE and GT 16","Urban Area","956","0.908889354183284","0.892155383795181","0.925623324571387"
"Public health insurance","2004","Couple + C. LE and GT 16","Rural Area","573","0.926079687982899","0.905745557397048","0.946413818568749"
"Private health insurance","2004","1-pers.-HH","Urban Area","290","0.121682143461244","0.107502689596167","0.135861597326321"
"Private health insurance","2004","1-pers.-HH","Rural Area","65","0.0725266227312427","0.0551521888734297","0.0899010565890557"
"Private health insurance","2004","(Married) couple without C. ","Urban Area","831","0.117246223870853","0.108259479313396","0.126232968428311"
"Private health insurance","2004","(Married) couple without C. ","Rural Area","265","0.101891481554156","0.0895847177034003","0.114198245404912"
"Private health insurance","2004","Single parent ","Urban Area","67","0.0729345074075479","0.0539146347919446","0.0919543800231512"
"Private health insurance","2004","Single parent ","Rural Area","26","","",""
"Private health insurance","2004","Couple + C. LE 16 ","Urban Area","483","0.134732495161756","0.122065326703945","0.147399663619566"
"Private health insurance","2004","Couple + C. LE 16 ","Rural Area","149","0.0997137010609686","0.083137157980602","0.116290244141335"
"Private health insurance","2004","Couple + C. GT 16 ","Urban Area","397","0.122035509967296","0.108991481364613","0.135079538569979"
"Private health insurance","2004","Couple + C. GT 16 ","Rural Area","182","0.0786735354968437","0.0649386191394204","0.092408451854267"
"Private health insurance","2004","Couple + C. LE and GT 16","Urban Area","180","0.091110645816716","0.0743766754286128","0.107844616204819"
"Private health insurance","2004","Couple + C. LE and GT 16","Rural Area","63","0.0739203120171016","0.0535861814312513","0.0942544426029518"
"Neither","2004","1-pers.-HH","Urban Area","","","",""
"Neither","2004","1-pers.-HH","Rural Area","","","",""
"Neither","2004","(Married) couple without C. ","Urban Area","","","",""
"Neither","2004","(Married) couple without C. ","Rural Area","","","",""
"Neither","2004","Single parent ","Urban Area","","","",""
"Neither","2004","Single parent ","Rural Area","","","",""
"Neither","2004","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2004","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2004","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2004","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2004","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2004","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2005","1-pers.-HH","Urban Area","1770","0.876202721724518","0.861973430987703","0.890432012461332"
"Public health insurance","2005","1-pers.-HH","Rural Area","790","0.921365347976868","0.903448505961467","0.939282189992269"
"Public health insurance","2005","(Married) couple without C. ","Urban Area","3944","0.885510443497799","0.876460359488187","0.894560527507411"
"Public health insurance","2005","(Married) couple without C. ","Rural Area","1986","0.897660913718052","0.885137181954391","0.910184645481714"
"Public health insurance","2005","Single parent ","Urban Area","647","0.926936906167737","0.907794654009589","0.946079158325884"
"Public health insurance","2005","Single parent ","Rural Area","362","0.961007194253801","0.94172092742342","0.980293461084181"
"Public health insurance","2005","Couple + C. LE 16 ","Urban Area","2079","0.848657844086503","0.834695822939083","0.862619865233923"
"Public health insurance","2005","Couple + C. LE 16 ","Rural Area","1016","0.894348960220529","0.876582964144991","0.912114956296066"
"Public health insurance","2005","Couple + C. GT 16 ","Urban Area","1894","0.890129358520832","0.877273065394285","0.902985651647379"
"Public health insurance","2005","Couple + C. GT 16 ","Rural Area","1199","0.923179399884491","0.908942010697417","0.937416789071565"
"Public health insurance","2005","Couple + C. LE and GT 16","Urban Area","928","0.8989838118215","0.881207773483282","0.916759850159717"
"Public health insurance","2005","Couple + C. LE and GT 16","Rural Area","523","0.904866977429424","0.88103036056275","0.928703594296098"
"Private health insurance","2005","1-pers.-HH","Urban Area","288","0.123797278275482","0.109567987538668","0.138026569012297"
"Private health insurance","2005","1-pers.-HH","Rural Area","77","0.0786346520231321","0.0607178100077307","0.0965514940385335"
"Private health insurance","2005","(Married) couple without C. ","Urban Area","811","0.114489556502201","0.105439472492589","0.123539640511813"
"Private health insurance","2005","(Married) couple without C. ","Rural Area","264","0.102339086281948","0.0898153545182865","0.114862818045609"
"Private health insurance","2005","Single parent ","Urban Area","63","0.0730630938322633","0.0539208416741158","0.0922053459904108"
"Private health insurance","2005","Single parent ","Rural Area","25","","",""
"Private health insurance","2005","Couple + C. LE 16 ","Urban Area","452","0.151342155913497","0.137380134766077","0.165304177060917"
"Private health insurance","2005","Couple + C. LE 16 ","Rural Area","134","0.105651039779471","0.0878850437039337","0.123417035855009"
"Private health insurance","2005","Couple + C. GT 16 ","Urban Area","379","0.109870641479168","0.0970143483526207","0.122726934605715"
"Private health insurance","2005","Couple + C. GT 16 ","Rural Area","145","0.0768206001155088","0.0625832109284351","0.0910579893025825"
"Private health insurance","2005","Couple + C. LE and GT 16","Urban Area","176","0.1010161881785","0.0832401498402831","0.118792226516718"
"Private health insurance","2005","Couple + C. LE and GT 16","Rural Area","59","0.0951330225705756","0.0712964057039017","0.11896963943725"
"Neither","2005","1-pers.-HH","Urban Area","","","",""
"Neither","2005","1-pers.-HH","Rural Area","","","",""
"Neither","2005","(Married) couple without C. ","Urban Area","","","",""
"Neither","2005","(Married) couple without C. ","Rural Area","","","",""
"Neither","2005","Single parent ","Urban Area","","","",""
"Neither","2005","Single parent ","Rural Area","","","",""
"Neither","2005","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2005","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2005","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2005","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2005","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2005","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2006","1-pers.-HH","Urban Area","1954","0.870163626997483","0.856396953888293","0.883930300106673"
"Public health insurance","2006","1-pers.-HH","Rural Area","942","0.915134892409062","0.898156949985127","0.932112834832996"
"Public health insurance","2006","(Married) couple without C. ","Urban Area","4415","0.880945588457271","0.872218536855062","0.889672640059479"
"Public health insurance","2006","(Married) couple without C. ","Rural Area","2231","0.896172971756893","0.88430329232239","0.908042651191396"
"Public health insurance","2006","Single parent ","Urban Area","667","0.914240858663623","0.894066359761125","0.934415357566121"
"Public health insurance","2006","Single parent ","Rural Area","387","0.917343836697726","0.891286913079442","0.943400760316011"
"Public health insurance","2006","Couple + C. LE 16 ","Urban Area","2208","0.857087319100111","0.843868951290145","0.870305686910078"
"Public health insurance","2006","Couple + C. LE 16 ","Rural Area","1050","0.882301401649247","0.864129149512976","0.900473653785519"
"Public health insurance","2006","Couple + C. GT 16 ","Urban Area","1818","0.877409967832502","0.863727142409726","0.891092793255279"
"Public health insurance","2006","Couple + C. GT 16 ","Rural Area","1300","0.924935149364663","0.911325692317306","0.938544606412021"
"Public health insurance","2006","Couple + C. LE and GT 16","Urban Area","829","0.902675477062276","0.88414663429504","0.921204319829512"
"Public health insurance","2006","Couple + C. LE and GT 16","Rural Area","448","0.916944825988182","0.892851998488234","0.94103765348813"
"Private health insurance","2006","1-pers.-HH","Urban Area","336","0.129836373002517","0.116069699893327","0.143603046111707"
"Private health insurance","2006","1-pers.-HH","Rural Area","93","0.0848651075909383","0.0678871651670038","0.101843050014873"
"Private health insurance","2006","(Married) couple without C. ","Urban Area","875","0.119054411542729","0.110327359940521","0.127781463144938"
"Private health insurance","2006","(Married) couple without C. ","Rural Area","306","0.103827028243107","0.0919573488086041","0.11569670767761"
"Private health insurance","2006","Single parent ","Urban Area","73","0.0857591413363768","0.065584642433879","0.105933640238875"
"Private health insurance","2006","Single parent ","Rural Area","42","0.0826561633022734","0.0565992396839892","0.108713086920558"
"Private health insurance","2006","Couple + C. LE 16 ","Urban Area","485","0.142912680899889","0.129694313089922","0.156131048709855"
"Private health insurance","2006","Couple + C. LE 16 ","Rural Area","158","0.117698598350753","0.0995263462144813","0.135870850487024"
"Private health insurance","2006","Couple + C. GT 16 ","Urban Area","389","0.122590032167498","0.108907206744721","0.136272857590274"
"Private health insurance","2006","Couple + C. GT 16 ","Rural Area","140","0.0750648506353366","0.0614553935879792","0.088674307682694"
"Private health insurance","2006","Couple + C. LE and GT 16","Urban Area","154","0.0973245229377243","0.0787956801704882","0.11585336570496"
"Private health insurance","2006","Couple + C. LE and GT 16","Rural Area","56","0.0830551740118181","0.05896234651187","0.107148001511766"
"Neither","2006","1-pers.-HH","Urban Area","","","",""
"Neither","2006","1-pers.-HH","Rural Area","","","",""
"Neither","2006","(Married) couple without C. ","Urban Area","","","",""
"Neither","2006","(Married) couple without C. ","Rural Area","","","",""
"Neither","2006","Single parent ","Urban Area","","","",""
"Neither","2006","Single parent ","Rural Area","","","",""
"Neither","2006","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2006","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2006","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2006","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2006","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2006","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2007","1-pers.-HH","Urban Area","1837","0.883692366032433","0.870118871646626","0.897265860418239"
"Public health insurance","2007","1-pers.-HH","Rural Area","892","0.894081396723098","0.874941124130068","0.913221669316128"
"Public health insurance","2007","(Married) couple without C. ","Urban Area","4088","0.872766187173653","0.863450982941409","0.882081391405896"
"Public health insurance","2007","(Married) couple without C. ","Rural Area","2122","0.899921499170804","0.887947419616809","0.9118955787248"
"Public health insurance","2007","Single parent ","Urban Area","625","0.913168938886993","0.892173633944895","0.934164243829092"
"Public health insurance","2007","Single parent ","Rural Area","359","0.933567982288465","0.90913236361636","0.95800360096057"
"Public health insurance","2007","Couple + C. LE 16 ","Urban Area","2020","0.849186269258971","0.835024378492067","0.863348160025874"
