"ple0097","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2000","college entrance qualification","Female","1706","0.776361785823459","0.758789579315915","0.793933992331002"
"Public health insurance","2000","Other degree","Male","734","0.927239226907479","0.908975805833626","0.945502647981333"
"Public health insurance","2000","Other degree","Female","731","0.945573940324885","0.929508786055959","0.961639094593812"
"Public health insurance","2000","no degree/no degree yet","Male","379","0.890398559666175","0.860663725696692","0.920133393635657"
"Public health insurance","2000","no degree/no degree yet","Female","454","0.902943905769015","0.877021755801781","0.92886605573625"
"Private health insurance","2000","lower secondary degree","Male","324","0.0696703373524991","0.0624815260505639","0.0768591486544342"
"Private health insurance","2000","lower secondary degree","Female","182","0.0348354599714246","0.0298358017852086","0.0398351181576405"
"Private health insurance","2000","secondary school degree","Male","401","0.145177333683419","0.132621527005888","0.15773314036095"
"Private health insurance","2000","secondary school degree","Female","280","0.0710913264199609","0.0630976299170818","0.0790850229228401"
"Private health insurance","2000","college entrance qualification","Male","747","0.298030719529137","0.280381406445654","0.315680032612619"
"Private health insurance","2000","college entrance qualification","Female","449","0.220781307169918","0.203289606097133","0.238273008242703"
"Private health insurance","2000","Other degree","Male","34","0.0563341068132846","0.040122262762719","0.0725459508638501"
"Private health insurance","2000","Other degree","Female","27","","",""
"Private health insurance","2000","no degree/no degree yet","Male","43","0.104537901495469","0.0754156025353054","0.133660200455633"
"Private health insurance","2000","no degree/no degree yet","Female","42","0.0832719643762131","0.0590784538686814","0.107465474883745"
"Neither","2000","lower secondary degree","Male","26","","",""
"Neither","2000","lower secondary degree","Female","16","","",""
"Neither","2000","secondary school degree","Male","36","0.0107246036963739","0.00705341736212899","0.0143957900306187"
"Neither","2000","secondary school degree","Female","6","","",""
"Neither","2000","college entrance qualification","Male","27","","",""
"Neither","2000","college entrance qualification","Female","5","","",""
"Neither","2000","Other degree","Male","9","","",""
"Neither","2000","Other degree","Female","8","","",""
"Neither","2000","no degree/no degree yet","Male","2","","",""
"Neither","2000","no degree/no degree yet","Female","5","","",""
"Public health insurance","2001","lower secondary degree","Male","3958","0.922728983147495","0.914713387155153","0.930744579139838"
"Public health insurance","2001","lower secondary degree","Female","4358","0.965842386091334","0.960547852227227","0.971136919955441"
"Public health insurance","2001","secondary school degree","Male","2365","0.834319536682699","0.820506367066663","0.848132706298734"
"Public health insurance","2001","secondary school degree","Female","3415","0.930619337288229","0.922392813465693","0.938845861110765"
"Public health insurance","2001","college entrance qualification","Male","1679","0.6891175250655","0.670595957735687","0.707639092395312"
"Public health insurance","2001","college entrance qualification","Female","1618","0.765779121816653","0.747495018847368","0.784063224785937"
"Public health insurance","2001","Other degree","Male","645","0.934969172947682","0.916367393569696","0.953570952325667"
"Public health insurance","2001","Other degree","Female","675","0.949872134813729","0.933718834751203","0.966025434876255"
"Public health insurance","2001","no degree/no degree yet","Male","355","0.85915338609134","0.825399283363124","0.892907488819556"
"Public health insurance","2001","no degree/no degree yet","Female","417","0.902477906988192","0.875571268295049","0.929384545681335"
"Private health insurance","2001","lower secondary degree","Male","279","0.0687072450536355","0.0611138708180705","0.0763006192892006"
"Private health insurance","2001","lower secondary degree","Female","153","0.0325244626755627","0.0273536845955626","0.0376952407555629"
"Private health insurance","2001","secondary school degree","Male","375","0.150890810597535","0.137592249461431","0.164189371733638"
"Private health insurance","2001","secondary school degree","Female","248","0.0690727017489799","0.0608630978015852","0.0772823056963746"
"Private health insurance","2001","college entrance qualification","Male","692","0.296523623990333","0.278247361981653","0.314799885999014"
"Private health insurance","2001","college entrance qualification","Female","436","0.230306980008393","0.212130012979234","0.248483947037552"
"Private health insurance","2001","Other degree","Male","25","","",""
"Private health insurance","2001","Other degree","Female","23","","",""
"Private health insurance","2001","no degree/no degree yet","Male","50","0.1295322287964","0.0969498133669984","0.162114644225801"
"Private health insurance","2001","no degree/no degree yet","Female","48","0.0910808007960561","0.0649852955702511","0.117176306021861"
"Neither","2001","lower secondary degree","Male","26","","",""
"Neither","2001","lower secondary degree","Female","10","","",""
"Neither","2001","secondary school degree","Male","43","0.0147896527197666","0.0103049365939183","0.0192743688456149"
"Neither","2001","secondary school degree","Female","2","","",""
"Neither","2001","college entrance qualification","Male","28","","",""
"Neither","2001","college entrance qualification","Female","7","","",""
"Neither","2001","Other degree","Male","5","","",""
"Neither","2001","Other degree","Female","3","","",""
"Neither","2001","no degree/no degree yet","Male","3","","",""
"Neither","2001","no degree/no degree yet","Female","2","","",""
"Public health insurance","2002","lower secondary degree","Male","3748","0.929104642207809","0.921213998102032","0.936995286313586"
"Public health insurance","2002","lower secondary degree","Female","4141","0.963269841938001","0.957656863148862","0.968882820727141"
"Public health insurance","2002","secondary school degree","Male","2385","0.842254711121946","0.828949379813735","0.855560042430158"
"Public health insurance","2002","secondary school degree","Female","3513","0.932830971601896","0.924900393042919","0.940761550160872"
"Public health insurance","2002","college entrance qualification","Male","1915","0.695980958715755","0.679650827242822","0.712311090188689"
"Public health insurance","2002","college entrance qualification","Female","1808","0.770816818023709","0.754544824931128","0.78708881111629"
"Public health insurance","2002","Other degree","Male","594","0.942535114955565","0.924532706228411","0.96053752368272"
"Public health insurance","2002","Other degree","Female","649","0.965028382537995","0.951291201383661","0.978765563692329"
"Public health insurance","2002","no degree/no degree yet","Male","364","0.889282419430215","0.859555195590131","0.9190096432703"
"Public health insurance","2002","no degree/no degree yet","Female","423","0.915154140450324","0.890354826133673","0.939953454766976"
"Private health insurance","2002","lower secondary degree","Male","299","0.0666815211616314","0.0590116349146203","0.0743514074086425"
"Private health insurance","2002","lower secondary degree","Female","167","0.0360968496582449","0.0305306424319832","0.0416630568845067"
"Private health insurance","2002","secondary school degree","Male","464","0.147048159185825","0.13412056170309","0.159975756668559"
"Private health insurance","2002","secondary school degree","Female","310","0.0665363019714251","0.0586404880257874","0.0744321159170628"
"Private health insurance","2002","college entrance qualification","Male","1100","0.296188407790607","0.279979533798148","0.312397281783065"
"Private health insurance","2002","college entrance qualification","Female","743","0.223368873327487","0.207244141109073","0.2394936055459"
"Private health insurance","2002","Other degree","Male","45","0.0495668974019427","0.032777418321896","0.0663563764819895"
"Private health insurance","2002","Other degree","Female","34","0.0301565796852165","0.0173683161971553","0.0429448431732777"
"Private health insurance","2002","no degree/no degree yet","Male","61","0.101025362957736","0.0724747697787281","0.129575956136743"
"Private health insurance","2002","no degree/no degree yet","Female","61","0.0753017693041797","0.0518173500311715","0.0987861885771879"
"Neither","2002","lower secondary degree","Male","17","","",""
"Neither","2002","lower secondary degree","Female","6","","",""
"Neither","2002","secondary school degree","Male","34","0.010697129692229","0.00694200783354873","0.0144522515509093"
"Neither","2002","secondary school degree","Female","4","","",""
"Neither","2002","college entrance qualification","Male","33","0.0078306334936378","0.00470144326458538","0.0109598237226902"
"Neither","2002","college entrance qualification","Female","12","","",""
"Neither","2002","Other degree","Male","3","","",""
"Neither","2002","Other degree","Female","4","","",""
"Neither","2002","no degree/no degree yet","Male","3","","",""
"Neither","2002","no degree/no degree yet","Female","1","","",""
"Public health insurance","2003","lower secondary degree","Male","3565","0.926643878406062","0.918427518215554","0.934860238596571"
"Public health insurance","2003","lower secondary degree","Female","3919","0.966146554189341","0.960596538852971","0.971696569525711"
"Public health insurance","2003","secondary school degree","Male","2317","0.852109964277136","0.838906818147769","0.865313110406503"
"Public health insurance","2003","secondary school degree","Female","3385","0.932620327201532","0.924526643426083","0.94071401097698"
"Public health insurance","2003","college entrance qualification","Male","1842","0.691977250160399","0.675206044159421","0.708748456161376"
"Public health insurance","2003","college entrance qualification","Female","1796","0.779115521183185","0.762934686238438","0.795296356127933"
"Public health insurance","2003","Other degree","Male","559","0.935579084135169","0.915935254213215","0.955222914057123"
"Public health insurance","2003","Other degree","Female","619","0.96316935836105","0.948690064442698","0.977648652279402"
"Public health insurance","2003","no degree/no degree yet","Male","353","0.881321122587144","0.850428068312158","0.912214176862131"
"Public health insurance","2003","no degree/no degree yet","Female","417","0.89467689558409","0.867129291139859","0.92222450002832"
"Private health insurance","2003","lower secondary degree","Male","278","0.0648272748822238","0.0570678477851118","0.0725867019793359"
"Private health insurance","2003","lower secondary degree","Female","153","0.0323698245042282","0.0269386205424753","0.037801028465981"
"Private health insurance","2003","secondary school degree","Male","429","0.137465897795642","0.124658945996561","0.150272849594722"
"Private health insurance","2003","secondary school degree","Female","292","0.0658865733018111","0.0578766637388589","0.0738964828647633"
"Private health insurance","2003","college entrance qualification","Male","1038","0.300679932046484","0.28402214884298","0.317337715249989"
"Private health insurance","2003","college entrance qualification","Female","723","0.217814378091573","0.201714759544615","0.233913996638532"
"Private health insurance","2003","Other degree","Male","37","0.0549857148500934","0.0367460610729418","0.073225368627245"
"Private health insurance","2003","Other degree","Female","28","","",""
"Private health insurance","2003","no degree/no degree yet","Male","63","0.101140567859156","0.0723390333552078","0.129942102363103"
"Private health insurance","2003","no degree/no degree yet","Female","56","0.0911170788173726","0.0652919339248569","0.116942223709888"
"Neither","2003","lower secondary degree","Male","25","","",""
"Neither","2003","lower secondary degree","Female","7","","",""
"Neither","2003","secondary school degree","Male","31","0.0104241379272223","0.00664663532328545","0.0142016405311592"
"Neither","2003","secondary school degree","Female","8","","",""
"Neither","2003","college entrance qualification","Male","31","0.00734281779311695","0.004241416178035","0.0104442194081989"
"Neither","2003","college entrance qualification","Female","6","","",""
"Neither","2003","Other degree","Male","4","","",""
"Neither","2003","Other degree","Female","3","","",""
"Neither","2003","no degree/no degree yet","Male","5","","",""
"Neither","2003","no degree/no degree yet","Female","4","","",""
"Public health insurance","2004","lower secondary degree","Male","3411","0.935508760617372","0.927553338799384","0.943464182435359"
"Public health insurance","2004","lower secondary degree","Female","3736","0.968014253926193","0.962475407685109","0.973553100167277"
"Public health insurance","2004","secondary school degree","Male","2237","0.85410096873691","0.840668362705414","0.867533574768407"
"Public health insurance","2004","secondary school degree","Female","3319","0.934298408431835","0.926206195910033","0.942390620953636"
"Public health insurance","2004","college entrance qualification","Male","1812","0.698268781796428","0.681390279378694","0.715147284214162"
"Public health insurance","2004","college entrance qualification","Female","1795","0.783913212415564","0.76779269313015","0.800033731700979"
"Public health insurance","2004","Other degree","Male","541","0.954684232603651","0.937698221888406","0.971670243318897"
"Public health insurance","2004","Other degree","Female","590","0.969180760862057","0.955543760326556","0.982817761397557"
"Public health insurance","2004","no degree/no degree yet","Male","344","0.915810420975851","0.888998283193712","0.942622558757991"
"Public health insurance","2004","no degree/no degree yet","Female","416","0.923433513985667","0.899695370756081","0.947171657215252"
"Private health insurance","2004","lower secondary degree","Male","251","0.0644912393826285","0.0565358175646409","0.0724466612006161"
"Private health insurance","2004","lower secondary degree","Female","141","0.0319857460738073","0.0264468998327234","0.0375245923148912"
"Private health insurance","2004","secondary school degree","Male","416","0.14589903126309","0.132466425231593","0.159331637294586"
"Private health insurance","2004","secondary school degree","Female","282","0.0657015915681655","0.0576093790463637","0.0737938040899673"
"Private health insurance","2004","college entrance qualification","Male","1029","0.301731218203572","0.284852715785838","0.318609720621306"
"Private health insurance","2004","college entrance qualification","Female","709","0.216086787584436","0.199966268299021","0.23220730686985"
"Private health insurance","2004","Other degree","Male","35","0.0453157673963488","0.0283297566811034","0.0623017781115943"
"Private health insurance","2004","Other degree","Female","27","","",""
"Private health insurance","2004","no degree/no degree yet","Male","68","0.0841895790241487","0.057377441242009","0.111001716806288"
"Private health insurance","2004","no degree/no degree yet","Female","66","0.0765664860143331","0.0528283427847475","0.100304629243919"
"Neither","2004","lower secondary degree","Male","","","",""
"Neither","2004","lower secondary degree","Female","","","",""
"Neither","2004","secondary school degree","Male","","","",""
"Neither","2004","secondary school degree","Female","","","",""
"Neither","2004","college entrance qualification","Male","","","",""
"Neither","2004","college entrance qualification","Female","","","",""
"Neither","2004","Other degree","Male","","","",""
"Neither","2004","Other degree","Female","","","",""
"Neither","2004","no degree/no degree yet","Male","","","",""
"Neither","2004","no degree/no degree yet","Female","","","",""
"Public health insurance","2005","lower secondary degree","Male","3202","0.929898022611578","0.92136848567275","0.938427559550407"
"Public health insurance","2005","lower secondary degree","Female","3483","0.968792294561665","0.96312102090534","0.97446356821799"
"Public health insurance","2005","secondary school degree","Male","2125","0.853881176471849","0.840109168247826","0.867653184695872"
"Public health insurance","2005","secondary school degree","Female","3173","0.934851736187521","0.926597616951486","0.943105855423555"
"Public health insurance","2005","college entrance qualification","Male","1729","0.711512025808365","0.694362399409989","0.728661652206742"
"Public health insurance","2005","college entrance qualification","Female","1774","0.778715183147986","0.762331305941396","0.795099060354575"
"Public health insurance","2005","Other degree","Male","499","0.956468888199499","0.939129747188592","0.973808029210406"
"Public health insurance","2005","Other degree","Female","559","0.968037625813052","0.953844184058665","0.982231067567439"
"Public health insurance","2005","no degree/no degree yet","Male","343","0.898022117974286","0.868976770650136","0.927067465298435"
"Public health insurance","2005","no degree/no degree yet","Female","412","0.908635603582578","0.882886689235468","0.934384517929689"
"Private health insurance","2005","lower secondary degree","Male","240","0.0701019773884218","0.0615724404495932","0.0786315143272504"
"Private health insurance","2005","lower secondary degree","Female","128","0.0312077054383349","0.0255364317820097","0.0368789790946601"
"Private health insurance","2005","secondary school degree","Male","402","0.146118823528151","0.132346815304128","0.159890831752174"
"Private health insurance","2005","secondary school degree","Female","261","0.0651482638124794","0.0568941445764447","0.0734023830485141"
"Private health insurance","2005","college entrance qualification","Male","952","0.288487974191635","0.271338347793258","0.305637600590011"
"Private health insurance","2005","college entrance qualification","Female","692","0.221284816852014","0.204900939645425","0.237668694058604"
"Private health insurance","2005","Other degree","Male","33","0.0435311118005011","0.0261919707895937","0.0608702528114084"
"Private health insurance","2005","Other degree","Female","31","0.0319623741869481","0.0177689324325608","0.0461558159413354"
"Private health insurance","2005","no degree/no degree yet","Male","74","0.101977882025714","0.0729325347015649","0.131023229349864"
"Private health insurance","2005","no degree/no degree yet","Female","69","0.0913643964174217","0.0656154820703112","0.117113310764532"
"Neither","2005","lower secondary degree","Male","","","",""
"Neither","2005","lower secondary degree","Female","","","",""
"Neither","2005","secondary school degree","Male","","","",""
"Neither","2005","secondary school degree","Female","","","",""
"Neither","2005","college entrance qualification","Male","","","",""
"Neither","2005","college entrance qualification","Female","","","",""
"Neither","2005","Other degree","Male","","","",""
"Neither","2005","Other degree","Female","","","",""
"Neither","2005","no degree/no degree yet","Male","","","",""
"Neither","2005","no degree/no degree yet","Female","","","",""
"Public health insurance","2006","lower secondary degree","Male","3434","0.930485290369609","0.922289345322474","0.938681235416744"
"Public health insurance","2006","lower secondary degree","Female","3734","0.965346268369912","0.959601577252346","0.971090959487478"
"Public health insurance","2006","secondary school degree","Male","2272","0.851258392227804","0.837895776532585","0.864621007923024"
"Public health insurance","2006","secondary school degree","Female","3413","0.934954652523108","0.92701612069072","0.942893184355496"
"Public health insurance","2006","college entrance qualification","Male","1852","0.69064608239046","0.673820133329602","0.707472031451319"
"Public health insurance","2006","college entrance qualification","Female","1966","0.786059207962395","0.770547830177635","0.801570585747155"
"Public health insurance","2006","Other degree","Male","524","0.9496447026459","0.931533085261748","0.967756320030052"
"Public health insurance","2006","Other degree","Female","605","0.960273336624608","0.945141327854317","0.9754053453949"
"Public health insurance","2006","no degree/no degree yet","Male","239","0.877385666191151","0.840515322310375","0.914256010071928"
"Public health insurance","2006","no degree/no degree yet","Female","296","0.930768278371781","0.903982029713207","0.957554527030356"
"Private health insurance","2006","lower secondary degree","Male","265","0.0695147096303907","0.0613187645832555","0.077710654677526"
"Private health insurance","2006","lower secondary degree","Female","160","0.0346537316300875","0.0289090405125215","0.0403984227476536"
"Private health insurance","2006","secondary school degree","Male","452","0.148741607772196","0.135378992076976","0.162104223467415"
"Private health insurance","2006","secondary school degree","Female","294","0.0650453474768921","0.0571068156445041","0.0729838793092801"
"Private health insurance","2006","college entrance qualification","Male","1047","0.30935391760954","0.292527968548681","0.326179866670398"
"Private health insurance","2006","college entrance qualification","Female","719","0.213940792037605","0.198429414252845","0.229452169822365"
"Private health insurance","2006","Other degree","Male","36","0.0503552973540998","0.0322436799699476","0.0684669147382521"
"Private health insurance","2006","Other degree","Female","35","0.0397266633753918","0.0245946546051003","0.0548586721456834"
"Private health insurance","2006","no degree/no degree yet","Male","65","0.122614333808849","0.0857439899280719","0.159484677689625"
"Private health insurance","2006","no degree/no degree yet","Female","49","0.0692317216282189","0.0424454729696443","0.0960179702867936"
"Neither","2006","lower secondary degree","Male","","","",""
"Neither","2006","lower secondary degree","Female","","","",""
"Neither","2006","secondary school degree","Male","","","",""
"Neither","2006","secondary school degree","Female","","","",""
"Neither","2006","college entrance qualification","Male","","","",""
"Neither","2006","college entrance qualification","Female","","","",""
"Neither","2006","Other degree","Male","","","",""
"Neither","2006","Other degree","Female","","","",""
"Neither","2006","no degree/no degree yet","Male","","","",""
"Neither","2006","no degree/no degree yet","Female","","","",""
"Public health insurance","2007","lower secondary degree","Male","3143","0.934758011809275","0.926431421688837","0.943084601929714"
"Public health insurance","2007","lower secondary degree","Female","3384","0.966246765667034","0.960277438509397","0.972216092824671"
"Public health insurance","2007","secondary school degree","Male","2124","0.850596913744148","0.836703295482761","0.864490532005535"
"Public health insurance","2007","secondary school degree","Female","3211","0.940473839300529","0.932611565341657","0.9483361132594"
"Public health insurance","2007","college entrance qualification","Male","1780","0.688176988368103","0.670972583851727","0.705381392884479"
"Public health insurance","2007","college entrance qualification","Female","1885","0.777871755763602","0.761909284792692","0.793834226734512"
"Public health insurance","2007","Other degree","Male","467","0.936335652814284","0.914848880688432","0.957822424940136"
"Public health insurance","2007","Other degree","Female","551","0.975113392824938","0.962358371558134","0.987868414091741"
"Public health insurance","2007","no degree/no degree yet","Male","208","0.897544898066983","0.859495476055879","0.935594320078087"
"Public health insurance","2007","no degree/no degree yet","Female","268","0.930459557346296","0.902188934779164","0.958730179913427"
"Private health insurance","2007","lower secondary degree","Male","236","0.0652419881907246","0.0569153980702863","0.0735685783111628"
"Private health insurance","2007","lower secondary degree","Female","132","0.0337532343329656","0.0277839071753285","0.0397225614906028"
"Private health insurance","2007","secondary school degree","Male","405","0.149403086255852","0.135509467994465","0.163296704517239"
"Private health insurance","2007","secondary school degree","Female","268","0.0595261606994711","0.0516638867405996","0.0673884346583426"
"Private health insurance","2007","college entrance qualification","Male","1005","0.311823011631897","0.294618607115521","0.329027416148273"
"Private health insurance","2007","college entrance qualification","Female","720","0.222128244236398","0.206165773265488","0.238090715207308"
"Private health insurance","2007","Other degree","Male","29","","",""
"Private health insurance","2007","Other degree","Female","22","","",""
"Private health insurance","2007","no degree/no degree yet","Male","36","0.102455101933017","0.0644056799219128","0.140504523944121"
"Private health insurance","2007","no degree/no degree yet","Female","43","0.0695404426537043","0.041269820086573","0.0978110652208356"
"Neither","2007","lower secondary degree","Male","","","",""
"Neither","2007","lower secondary degree","Female","","","",""
"Neither","2007","secondary school degree","Male","","","",""
"Neither","2007","secondary school degree","Female","","","",""
"Neither","2007","college entrance qualification","Male","","","",""
"Neither","2007","college entrance qualification","Female","","","",""
"Neither","2007","Other degree","Male","","","",""
"Neither","2007","Other degree","Female","","","",""
"Neither","2007","no degree/no degree yet","Male","","","",""
"Neither","2007","no degree/no degree yet","Female","","","",""
"Public health insurance","2008","lower secondary degree","Male","2952","0.933073539047414","0.924384007775769","0.941763070319059"
"Public health insurance","2008","lower secondary degree","Female","3184","0.969726542616971","0.963890423420174","0.975562661813769"
"Public health insurance","2008","secondary school degree","Male","2061","0.847359762967154","0.833121897988951","0.861597627945358"
"Public health insurance","2008","secondary school degree","Female","3056","0.938748927288276","0.930576283505067","0.946921571071486"
"Public health insurance","2008","college entrance qualification","Male","1696","0.695769714937452","0.678279119866157","0.713260310008746"
"Public health insurance","2008","college entrance qualification","Female","1813","0.792287206653061","0.776308349451949","0.808266063854173"
"Public health insurance","2008","Other degree","Male","418","0.94969887316392","0.929299791587725","0.970097954740114"
"Public health insurance","2008","Other degree","Female","492","0.977531908892198","0.964669818350515","0.990393999433882"
"Public health insurance","2008","no degree/no degree yet","Male","220","0.882679175242161","0.843181912884188","0.922176437600133"
"Public health insurance","2008","no degree/no degree yet","Female","253","0.929997390049295","0.900979365256345","0.959015414842246"
"Private health insurance","2008","lower secondary degree","Male","225","0.0669264609525857","0.058236929680941","0.0756159922242305"
"Private health insurance","2008","lower secondary degree","Female","127","0.0302734573830287","0.0244373381862311","0.0361095765798264"
"Private health insurance","2008","secondary school degree","Male","390","0.152640237032846","0.138402372054642","0.166878102011049"
"Private health insurance","2008","secondary school degree","Female","251","0.0612510727117235","0.0530784289285143","0.0694237164949327"
"Private health insurance","2008","college entrance qualification","Male","962","0.304230285062549","0.286739689991254","0.321720880133843"
"Private health insurance","2008","college entrance qualification","Female","663","0.207712793346939","0.191733936145827","0.223691650548051"
"Private health insurance","2008","Other degree","Male","23","","",""
"Private health insurance","2008","Other degree","Female","18","","",""
"Private health insurance","2008","no degree/no degree yet","Male","35","0.117320824757839","0.0778235623998671","0.156818087115812"
"Private health insurance","2008","no degree/no degree yet","Female","44","0.0700026099507045","0.040984585157754","0.099020634743655"
"Neither","2008","lower secondary degree","Male","","","",""
"Neither","2008","lower secondary degree","Female","","","",""
"Neither","2008","secondary school degree","Male","","","",""
"Neither","2008","secondary school degree","Female","","","",""
"Neither","2008","college entrance qualification","Male","","","",""
"Neither","2008","college entrance qualification","Female","","","",""
"Neither","2008","Other degree","Male","","","",""
"Neither","2008","Other degree","Female","","","",""
"Neither","2008","no degree/no degree yet","Male","","","",""
"Neither","2008","no degree/no degree yet","Female","","","",""
"Public health insurance","2009","lower secondary degree","Male","2716","0.930985940200722","0.921798389347241","0.940173491054204"
"Public health insurance","2009","lower secondary degree","Female","2923","0.96962448024994","0.963523846627342","0.975725113872538"
"Public health insurance","2009","secondary school degree","Male","1921","0.83573872701314","0.820586710005362","0.850890744020918"
"Public health insurance","2009","secondary school degree","Female","2905","0.936659940985642","0.928129579811103","0.945190302160181"
"Public health insurance","2009","college entrance qualification","Male","1620","0.703379581314781","0.685559945829587","0.721199216799974"
"Public health insurance","2009","college entrance qualification","Female","1748","0.784855453319227","0.768346496797101","0.801364409841353"
"Public health insurance","2009","Other degree","Male","351","0.942655808897493","0.919061081468581","0.966250536326405"
"Public health insurance","2009","Other degree","Female","419","0.972293841876819","0.95692298928823","0.987664694465407"
"Public health insurance","2009","no degree/no degree yet","Male","210","0.901269972648986","0.864069222790798","0.938470722507173"
"Public health insurance","2009","no degree/no degree yet","Female","201","0.899248268600253","0.861246340322753","0.937250196877754"
"Private health insurance","2009","lower secondary degree","Male","208","0.0690140597992775","0.0598265089457961","0.0782016106527589"
"Private health insurance","2009","lower secondary degree","Female","117","0.0303755197500599","0.024274886127462","0.0364761533726579"
"Private health insurance","2009","secondary school degree","Male","376","0.16426127298686","0.149109255979082","0.179413289994637"
"Private health insurance","2009","secondary school degree","Female","227","0.0633400590143579","0.0548096978398193","0.0718704201888965"
"Private health insurance","2009","college entrance qualification","Male","904","0.296620418685219","0.278800783200026","0.314440054170413"
"Private health insurance","2009","college entrance qualification","Female","632","0.215144546680773","0.198635590158647","0.231653503202899"
"Private health insurance","2009","Other degree","Male","22","","",""
"Private health insurance","2009","Other degree","Female","19","","",""
"Private health insurance","2009","no degree/no degree yet","Male","37","0.0987300273510143","0.0615292774928271","0.135930777209202"
"Private health insurance","2009","no degree/no degree yet","Female","40","0.100751731399747","0.0627498031222464","0.138753659677247"
"Neither","2009","lower secondary degree","Male","","","",""
"Neither","2009","lower secondary degree","Female","","","",""
"Neither","2009","secondary school degree","Male","","","",""
"Neither","2009","secondary school degree","Female","","","",""
"Neither","2009","college entrance qualification","Male","","","",""
"Neither","2009","college entrance qualification","Female","","","",""
"Neither","2009","Other degree","Male","","","",""
"Neither","2009","Other degree","Female","","","",""
"Neither","2009","no degree/no degree yet","Male","","","",""
"Neither","2009","no degree/no degree yet","Female","","","",""
"Public health insurance","2010","lower secondary degree","Male","3135","0.93798909806322","0.929831906440454","0.946146289685986"
"Public health insurance","2010","lower secondary degree","Female","3405","0.970320180679057","0.964718005452274","0.97592235590584"
"Public health insurance","2010","secondary school degree","Male","2501","0.838433281501597","0.825160771773834","0.85170579122936"
"Public health insurance","2010","secondary school degree","Female","4238","0.936825193816551","0.92972514949171","0.943925238141392"
"Public health insurance","2010","college entrance qualification","Male","2120","0.697860519270257","0.682114833591186","0.713606204949327"
"Public health insurance","2010","college entrance qualification","Female","2725","0.779639334997079","0.765969865761412","0.793308804232746"
"Public health insurance","2010","Other degree","Male","681","0.944719401316292","0.928050104556569","0.961388698076014"
"Public health insurance","2010","Other degree","Female","824","0.967194070715351","0.955343992595729","0.979044148834974"
"Public health insurance","2010","no degree/no degree yet","Male","328","0.879925172944105","0.847200347247393","0.912649998640817"
"Public health insurance","2010","no degree/no degree yet","Female","361","0.902682670701651","0.873600669587741","0.931764671815562"
