"ple0097","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Public health insurance","2001","general elemantary","3027","0.966345926812731","0.960019094349704","0.972672759275757","1"
"Public health insurance","2001","middle vocational","10684","0.913409853068432","0.908303013523732","0.918516692613132","1"
"Public health insurance","2001","vocational + Abi","976","0.885463472130044","0.866461673978521","0.904465270281567","1"
"Public health insurance","2001","higher vocational","1474","0.865438853937263","0.849130387339137","0.88174732053539","1"
"Public health insurance","2001","higher education","2577","0.704552834919397","0.689582470751269","0.719523199087525","1"
"Neither","2002","higher vocational","12","","","","3"
"Neither","2002","higher education","27","","","","3"
"Neither","2002","general elemantary","6","","","","3"
"Neither","2002","middle vocational","61","0.00442715258111156","0.00322160627929868","0.00563269888292444","3"
"Neither","2002","vocational + Abi","7","","","","3"
"Neither","2002","in school","1","","","","3"
"Neither","2002","inadequately","3","","","","3"
"Private health insurance","2002","general elemantary","102","0.0307580297800821","0.0244997529590724","0.0370163066010917","2"
"Private health insurance","2002","in school","115","0.138331062730735","0.111022805771466","0.165639319690004","2"
"Private health insurance","2002","inadequately","3","","","","2"
"Private health insurance","2002","higher vocational","248","0.11661589741181","0.101573853389817","0.131657941433802","2"
"Private health insurance","2002","higher education","1649","0.295267064342812","0.282038740119676","0.308495388565949","2"
"Private health insurance","2002","vocational + Abi","127","0.0865266076073856","0.0704856653045423","0.102567549910229","2"
"Private health insurance","2002","middle vocational","1045","0.0778038412420607","0.0729397993991398","0.0826678830849816","2"
"Public health insurance","2002","in school","498","0.861368727043505","0.834035616292686","0.888701837794324","1"
"Public health insurance","2002","inadequately","279","0.969265661859564","0.949227448006568","0.98930387571256","1"
"Public health insurance","2002","general elemantary","2816","0.967802787415193","0.96140452602155","0.974201048808836","1"
"Public health insurance","2002","middle vocational","10544","0.917769006176828","0.912780510600515","0.92275750175314","1"
"Public health insurance","2002","vocational + Abi","1046","0.90510176320292","0.888379892367129","0.921823634038711","1"
"Public health insurance","2002","higher vocational","1489","0.877172219382685","0.861789117265708","0.892555321499662","1"
"Public health insurance","2002","higher education","2892","0.700495866368935","0.687213078336945","0.713778654400924","1"
"Neither","2003","higher vocational","10","","","","3"
"Neither","2003","higher education","24","","","","3"
"Neither","2003","in school","4","","","","3"
"Neither","2003","inadequately","5","","","","3"
"Neither","2003","general elemantary","12","","","","3"
"Neither","2003","middle vocational","65","0.00634267225581237","0.0048702435078007","0.00781510100382403","3"
"Neither","2003","vocational + Abi","4","","","","3"
"Private health insurance","2003","in school","113","0.155057185328994","0.126450328674993","0.183664041982996","2"
"Private health insurance","2003","inadequately","4","","","","2"
"Private health insurance","2003","general elemantary","71","0.0206655851373399","0.0153620135761359","0.025969156698544","2"
"Private health insurance","2003","higher vocational","241","0.124313648627546","0.108597240108333","0.140030057146758","2"
"Private health insurance","2003","higher education","1545","0.290463410026631","0.276985033263497","0.303941786789766","2"
"Private health insurance","2003","middle vocational","1005","0.0770325762403395","0.0720870759626735","0.0819780765180055","2"
"Private health insurance","2003","vocational + Abi","125","0.0890907050205763","0.0727183181452614","0.105463091895891","2"
"Public health insurance","2003","in school","498","0.837241882255536","0.808067119361418","0.866416645149655","1"
"Public health insurance","2003","inadequately","262","0.959085155373803","0.935500339869437","0.982669970878169","1"
"Public health insurance","2003","general elemantary","2681","0.97618042901062","0.970495682713019","0.981865175308221","1"
"Public health insurance","2003","middle vocational","10097","0.916624751503848","0.911497386985188","0.921752116022508","1"
"Public health insurance","2003","vocational + Abi","1034","0.906991852982493","0.890299389964597","0.923684316000389","1"
"Public health insurance","2003","higher vocational","1442","0.870455896003218","0.854460248559722","0.886451543446714","1"
"Public health insurance","2003","higher education","2789","0.705323500272345","0.691788090556481","0.718858909988208","1"
"Neither","2004","higher education","","","","","3"
"Neither","2004","higher vocational","","","","","3"
"Neither","2004","in school","","","","","3"
"Neither","2004","inadequately","","","","","3"
"Neither","2004","general elemantary","","","","","3"
"Neither","2004","middle vocational","","","","","3"
"Neither","2004","vocational + Abi","","","","","3"
"Private health insurance","2004","in school","128","0.125793312070089","0.0998365713540772","0.151750052786101","2"
"Private health insurance","2004","inadequately","3","","","","2"
"Private health insurance","2004","general elemantary","69","0.0204658740138493","0.0150067021101416","0.0259250459175569","2"
"Private health insurance","2004","higher vocational","223","0.116743266904731","0.101159210549829","0.132327323259634","2"
"Private health insurance","2004","higher education","1543","0.294614081040272","0.280958329069174","0.308269833011371","2"
"Private health insurance","2004","middle vocational","940","0.0762712087240758","0.0712552372118159","0.0812871802363356","2"
"Private health insurance","2004","vocational + Abi","127","0.0984937259807965","0.0813163099504407","0.115671142011152","2"
"Public health insurance","2004","middle vocational","9817","0.923728791275924","0.918712819763664","0.928744762788184","1"
"Public health insurance","2004","in school","499","0.874206687929911","0.848249947213899","0.900163428645923","1"
"Public health insurance","2004","inadequately","250","0.986907586365406","0.972900882943368","1.00091428978744","1"
"Public health insurance","2004","general elemantary","2515","0.979534125986151","0.974074954082443","0.984993297889858","1"
"Public health insurance","2004","vocational + Abi","1029","0.901506274019203","0.884328857988848","0.918683690049559","1"
"Public health insurance","2004","higher vocational","1408","0.883256733095269","0.867672676740367","0.898840789450171","1"
"Public health insurance","2004","higher education","2738","0.705385918959728","0.691730166988629","0.719041670930826","1"
"Neither","2005","higher education","","","","","3"
"Neither","2005","higher vocational","","","","","3"
"Neither","2005","in school","","","","","3"
"Neither","2005","inadequately","","","","","3"
"Neither","2005","general elemantary","","","","","3"
"Neither","2005","middle vocational","","","","","3"
"Neither","2005","vocational + Abi","","","","","3"
"Private health insurance","2005","general elemantary","57","0.0168371524008248","0.0116789759856378","0.0219953288160119","2"
"Private health insurance","2005","higher vocational","230","0.131169123047084","0.114335899924403","0.148002346169765","2"
"Private health insurance","2005","higher education","1464","0.292300517883848","0.278437762326068","0.306163273441629","2"
"Private health insurance","2005","in school","133","0.130625228278634","0.104598342556239","0.15665211400103","2"
"Private health insurance","2005","inadequately","4","","","","2"
"Private health insurance","2005","middle vocational","884","0.0784337186824218","0.073211606034956","0.0836558313298876","2"
"Private health insurance","2005","vocational + Abi","119","0.0865099595226147","0.0701048738041767","0.102915045241053","2"
"Public health insurance","2005","general elemantary","2333","0.983162847599175","0.978004671183988","0.988321024014362","1"
"Public health insurance","2005","middle vocational","9298","0.921566281317578","0.916344168670112","0.926788393965044","1"
"Public health insurance","2005","vocational + Abi","1009","0.913490040477385","0.897084954758947","0.929895126195823","1"
"Public health insurance","2005","higher vocational","1315","0.868830876952916","0.851997653830235","0.885664100075597","1"
"Public health insurance","2005","higher education","2671","0.707699482116152","0.693836726558371","0.721562237673932","1"
"Public health insurance","2005","inadequately","237","0.965567475796789","0.942546945977936","0.988588005615641","1"
"Public health insurance","2005","in school","511","0.869374771721366","0.84334788599897","0.895401657443761","1"
"Neither","2006","higher education","","","","","3"
"Neither","2006","higher vocational","","","","","3"
"Neither","2006","in school","","","","","3"
"Neither","2006","inadequately","","","","","3"
"Neither","2006","general elemantary","","","","","3"
"Neither","2006","middle vocational","","","","","3"
"Neither","2006","vocational + Abi","","","","","3"
"Private health insurance","2006","higher education","1612","0.306584508939255","0.293201999971793","0.319967017906716","2"
"Private health insurance","2006","higher vocational","242","0.129725156070447","0.113463435921205","0.145986876219688","2"
"Private health insurance","2006","general elemantary","75","0.0226232094125852","0.0167779249975856","0.0284684938275848","2"
"Private health insurance","2006","in school","105","0.159655957982359","0.123396092787017","0.195915823177701","2"
"Private health insurance","2006","inadequately","3","","","","2"
"Private health insurance","2006","middle vocational","976","0.0778218780584636","0.072825865839105","0.0828178902778222","2"
"Private health insurance","2006","vocational + Abi","121","0.0813054229404917","0.0659441701332137","0.0966666757477697","2"
"Public health insurance","2006","general elemantary","2411","0.977376790587415","0.971531506172415","0.983222075002414","1"
"Public health insurance","2006","middle vocational","10069","0.922178121941536","0.917182109722178","0.927174134160895","1"
"Public health insurance","2006","vocational + Abi","1095","0.918694577059508","0.90333332425223","0.934055829866786","1"
"Public health insurance","2006","higher vocational","1398","0.870274843929553","0.854013123780312","0.886536564078795","1"
"Public health insurance","2006","higher education","2948","0.693415491060745","0.680032982093284","0.706798000028207","1"
"Public health insurance","2006","in school","287","0.840344042017641","0.804084176822299","0.876603907212983","1"
"Public health insurance","2006","inadequately","237","0.972365204955694","0.95162632494123","0.993104084970159","1"
"Neither","2007","higher vocational","","","","","3"
"Neither","2007","higher education","","","","","3"
"Neither","2007","in school","","","","","3"
"Neither","2007","inadequately","","","","","3"
"Neither","2007","general elemantary","","","","","3"
"Neither","2007","middle vocational","","","","","3"
"Neither","2007","vocational + Abi","","","","","3"
"Private health insurance","2007","general elemantary","76","0.0277489471401153","0.0208885082594925","0.0346093860207381","2"
"Private health insurance","2007","higher vocational","225","0.127885878787136","0.111091375663997","0.144680381910275","2"
"Private health insurance","2007","higher education","1533","0.306304289769823","0.292626480969537","0.319982098570108","2"
"Private health insurance","2007","in school","72","0.135642998074656","0.0990309756499377","0.172255020499374","2"
"Private health insurance","2007","vocational + Abi","120","0.0885316039317234","0.0722056635132275","0.104857544350219","2"
"Private health insurance","2007","middle vocational","878","0.0756947259078898","0.0705790456154995","0.0808104062002801","2"
"Private health insurance","2007","inadequately","4","","","","2"
"Public health insurance","2007","general elemantary","2126","0.972251052859885","0.965390613979262","0.979111491740508","1"
"Public health insurance","2007","middle vocational","9392","0.92430527409211","0.91918959379972","0.929420954384501","1"
"Public health insurance","2007","vocational + Abi","1043","0.911468396068277","0.895142455649781","0.927794336486773","1"
"Public health insurance","2007","higher vocational","1294","0.872114121212864","0.855319618089725","0.888908624336003","1"
"Public health insurance","2007","higher education","2830","0.693695710230177","0.680017901429892","0.707373519030463","1"
"Public health insurance","2007","inadequately","213","0.967489503630145","0.943892701256234","0.991086306004055","1"
"Public health insurance","2007","in school","264","0.864357001925344","0.827744979500626","0.900969024350062","1"
"Neither","2008","higher vocational","","","","","3"
"Neither","2008","higher education","","","","","3"
"Neither","2008","inadequately","","","","","3"
"Neither","2008","middle vocational","","","","","3"
"Neither","2008","vocational + Abi","","","","","3"
"Neither","2008","in school","","","","","3"
"Neither","2008","general elemantary","","","","","3"
"Private health insurance","2008","higher vocational","219","0.135677487258179","0.117847338178429","0.15350763633793","2"
"Private health insurance","2008","higher education","1441","0.298882685933831","0.285025240447762","0.312740131419901","2"
"Private health insurance","2008","general elemantary","64","0.0232510741379235","0.0167003036572762","0.0298018446185708","2"
"Private health insurance","2008","middle vocational","841","0.0757623863133095","0.0705150164298581","0.0810097561967609","2"
"Private health insurance","2008","vocational + Abi","105","0.0764484560926918","0.0607245766230284","0.0921723355623551","2"
"Private health insurance","2008","in school","71","0.135756176639751","0.100124861212697","0.171387492066804","2"
"Private health insurance","2008","inadequately","5","","","","2"
"Public health insurance","2008","general elemantary","1969","0.976748925862077","0.970198155381429","0.983299696342724","1"
"Public health insurance","2008","middle vocational","8928","0.924237613686691","0.918990243803239","0.929484983570142","1"
"Public health insurance","2008","vocational + Abi","992","0.923551543907308","0.907827664437645","0.939275423376972","1"
"Public health insurance","2008","higher vocational","1198","0.864322512741821","0.84649236366207","0.882152661821571","1"
"Public health insurance","2008","higher education","2751","0.701117314066169","0.687259868580099","0.714974759552238","1"
"Public health insurance","2008","inadequately","182","0.957852564989742","0.929054573710246","0.986650556269238","1"
"Public health insurance","2008","in school","284","0.864243823360249","0.828612507933196","0.899875138787303","1"
"Neither","2009","higher vocational","","","","","3"
"Neither","2009","higher education","","","","","3"
"Neither","2009","inadequately","","","","","3"
"Neither","2009","general elemantary","","","","","3"
"Neither","2009","middle vocational","","","","","3"
"Neither","2009","vocational + Abi","","","","","3"
"Neither","2009","in school","","","","","3"
"Private health insurance","2009","higher vocational","202","0.13901932657384","0.12045391985641","0.15758473329127","2"
"Private health insurance","2009","higher education","1389","0.299241893406573","0.285130038897324","0.313353747915822","2"
"Private health insurance","2009","general elemantary","51","0.0247619991224522","0.0176049001064102","0.0319190981384942","2"
"Private health insurance","2009","middle vocational","779","0.078679632135941","0.073148776584898","0.0842104876869841","2"
"Private health insurance","2009","vocational + Abi","98","0.078351464254999","0.0617127234083745","0.0949902051016236","2"
"Private health insurance","2009","in school","72","0.150187618053639","0.110482500281665","0.189892735825613","2"
"Private health insurance","2009","inadequately","3","","","","2"
"Public health insurance","2009","higher education","2656","0.700758106593427","0.686646252084178","0.714869961102676","1"
"Public health insurance","2009","general elemantary","1760","0.975238000877548","0.968080901861506","0.98239509989359","1"
"Public health insurance","2009","middle vocational","8324","0.921320367864059","0.915789512313016","0.926851223415102","1"
"Public health insurance","2009","vocational + Abi","904","0.921648535745001","0.905009794898377","0.938287276591626","1"
"Public health insurance","2009","higher vocational","1132","0.86098067342616","0.84241526670873","0.87954608014359","1"
"Public health insurance","2009","in school","239","0.849812381946361","0.810107264174387","0.889517499718335","1"
"Public health insurance","2009","inadequately","166","0.963115019835548","0.934698650177193","0.991531389493903","1"
"Neither","2010","higher education","","","","","3"
"Neither","2010","higher vocational","","","","","3"
"Neither","2010","in school","","","","","3"
"Neither","2010","inadequately","","","","","3"
"Neither","2010","general elemantary","","","","","3"
"Neither","2010","middle vocational","","","","","3"
"Neither","2010","vocational + Abi","","","","","3"
"Private health insurance","2010","higher vocational","241","0.136957051927526","0.12019466673062","0.153719437124431","2"
"Private health insurance","2010","higher education","1774","0.301709444217544","0.28943754453188","0.313981343903208","2"
"Private health insurance","2010","general elemantary","59","0.0180544855933454","0.0127993030077416","0.0233096681789492","2"
"Private health insurance","2010","middle vocational","915","0.0789685235415901","0.0741002625560325","0.0838367845271476","2"
"Private health insurance","2010","vocational + Abi","137","0.0952913496916672","0.0813870051732676","0.109195694210067","2"
"Private health insurance","2010","in school","81","0.170987145537004","0.134807543191678","0.207166747882331","2"
"Private health insurance","2010","inadequately","7","","","","2"
"Public health insurance","2010","vocational + Abi","1576","0.904708650308333","0.890804305789933","0.918612994826732","1"
"Public health insurance","2010","higher education","3600","0.698290555782456","0.686018656096792","0.71056245546812","1"
"Public health insurance","2010","general elemantary","2407","0.981945514406655","0.976690331821051","0.987200696992258","1"
"Public health insurance","2010","middle vocational","10874","0.92103147645841","0.916163215472853","0.925899737443967","1"
"Public health insurance","2010","higher vocational","1375","0.863042948072474","0.846280562875569","0.87980533326938","1"
"Public health insurance","2010","in school","335","0.829012854462996","0.792833252117669","0.865192456808322","1"
"Public health insurance","2010","inadequately","336","0.966019486409506","0.946845653259958","0.985193319559054","1"
"Neither","2011","higher education","","","","","3"
"Neither","2011","higher vocational","","","","","3"
"Neither","2011","in school","","","","","3"
"Neither","2011","inadequately","","","","","3"
"Neither","2011","general elemantary","","","","","3"
"Neither","2011","middle vocational","","","","","3"
"Neither","2011","vocational + Abi","","","","","3"
"Private health insurance","2011","higher vocational","272","0.141502237494747","0.12564135413226","0.157363120857233","2"
"Private health insurance","2011","middle vocational","1087","0.0807812811531497","0.0762568977286873","0.0853056645776122","2"
"Private health insurance","2011","general elemantary","82","0.0237844313074633","0.0182960012009865","0.0292728614139402","2"
"Private health insurance","2011","higher education","2058","0.306703471523531","0.295235511112273","0.318171431934788","2"
"Private health insurance","2011","in school","82","0.195068757375916","0.159320873158542","0.230816641593291","2"
"Private health insurance","2011","inadequately","8","","","","2"
"Private health insurance","2011","vocational + Abi","151","0.0937221098930145","0.080968464203961","0.106475755582068","2"
"Public health insurance","2011","general elemantary","2879","0.976215568692537","0.97072713858606","0.981703998799013","1"
"Public health insurance","2011","middle vocational","12848","0.91921871884685","0.914694335422388","0.923743102271313","1"
"Public health insurance","2011","vocational + Abi","1855","0.906277890106985","0.893524244417932","0.919031535796039","1"
"Public health insurance","2011","higher vocational","1583","0.858497762505253","0.842636879142767","0.87435864586774","1"
"Public health insurance","2011","higher education","4153","0.693296528476469","0.681828568065212","0.704764488887727","1"
"Public health insurance","2011","in school","390","0.804931242624084","0.769183358406709","0.840679126841458","1"
"Public health insurance","2011","inadequately","402","0.96572928223091","0.948119845566149","0.983338718895671","1"
"Neither","2012","higher vocational","","","","","3"
"Neither","2012","higher education","","","","","3"
"Neither","2012","in school","","","","","3"
"Neither","2012","inadequately","","","","","3"
"Neither","2012","general elemantary","","","","","3"
"Neither","2012","middle vocational","","","","","3"
"Neither","2012","vocational + Abi","","","","","3"
"Private health insurance","2012","general elemantary","93","0.0286753486578759","0.02260851434867","0.0347421829670818","2"
"Private health insurance","2012","middle vocational","1035","0.0753182612697838","0.0708801669882384","0.0797563555513292","2"
"Private health insurance","2012","higher vocational","278","0.158001507107749","0.141207463900788","0.174795550314709","2"
"Private health insurance","2012","higher education","2009","0.311367929095266","0.299795058563349","0.322940799627182","2"
"Private health insurance","2012","vocational + Abi","151","0.0890578621322637","0.0764707112022061","0.101645013062321","2"
"Private health insurance","2012","inadequately","6","","","","2"
"Private health insurance","2012","in school","76","0.163810253609938","0.130421511943647","0.197198995276228","2"
"Public health insurance","2012","general elemantary","2814","0.971324651342124","0.965257817032918","0.97739148565133","1"
"Public health insurance","2012","middle vocational","12548","0.924681738730216","0.920243644448671","0.929119833011762","1"
"Public health insurance","2012","vocational + Abi","1816","0.910942137867736","0.898354986937679","0.923529288797794","1"
"Public health insurance","2012","higher vocational","1534","0.841998492892251","0.825204449685291","0.858792536099212","1"
"Public health insurance","2012","higher education","4141","0.688632070904734","0.677059200372818","0.700204941436651","1"
"Public health insurance","2012","inadequately","382","0.966617820060207","0.948744016779838","0.984491623340576","1"
"Public health insurance","2012","in school","396","0.836189746390062","0.802801004723772","0.869578488056353","1"
"Neither","2013","higher education","","","","","3"
"Neither","2013","higher vocational","","","","","3"
"Neither","2013","in school","","","","","3"
"Neither","2013","inadequately","","","","","3"
"Neither","2013","general elemantary","","","","","3"
"Neither","2013","middle vocational","","","","","3"
"Neither","2013","vocational + Abi","","","","","3"
"Private health insurance","2013","general elemantary","83","0.0268260868281945","0.021633897581169","0.0320182760752201","2"
"Private health insurance","2013","middle vocational","965","0.0757082793315616","0.0713581347508784","0.0800584239122448","2"
"Private health insurance","2013","higher vocational","272","0.159615132488285","0.142366673899014","0.176863591077557","2"
"Private health insurance","2013","higher education","2012","0.307750030111432","0.296833236692292","0.318666823530573","2"
"Private health insurance","2013","in school","61","0.143221839450961","0.115736910816124","0.170706768085798","2"
"Private health insurance","2013","inadequately","13","","","","2"
"Private health insurance","2013","vocational + Abi","144","0.0816892859072625","0.0706624403080021","0.0927161315065229","2"
"Public health insurance","2013","general elemantary","3637","0.973173913171805","0.96798172392478","0.978366102418831","1"
"Public health insurance","2013","middle vocational","13240","0.924291720668438","0.919941576087755","0.928641865249122","1"
"Public health insurance","2013","vocational + Abi","2226","0.918310714092737","0.907283868493477","0.929337559691998","1"
"Public health insurance","2013","higher vocational","1460","0.840384867511715","0.823136408922443","0.857633326100986","1"
"Public health insurance","2013","higher education","4855","0.692249969888568","0.681333176469427","0.703166763307708","1"
"Public health insurance","2013","inadequately","621","0.958155577382653","0.942569376551475","0.973741778213832","1"
"Public health insurance","2013","in school","563","0.856778160549039","0.829293231914202","0.884263089183877","1"
"Neither","2014","in school","","","","","3"
"Neither","2014","inadequately","","","","","3"
"Neither","2014","general elemantary","","","","","3"
"Neither","2014","vocational + Abi","","","","","3"
"Neither","2014","higher vocational","","","","","3"
"Neither","2014","higher education","","","","","3"
"Neither","2014","middle vocational","","","","","3"
"Private health insurance","2014","general elemantary","86","0.0281458942189321","0.0223369547722316","0.0339548336656325","2"
"Private health insurance","2014","middle vocational","864","0.0732382020653342","0.0686864942082807","0.0777899099223878","2"
"Private health insurance","2014","in school","40","0.113574898764357","0.0840947081323158","0.143055089396399","2"
"Private health insurance","2014","inadequately","10","","","","2"
"Private health insurance","2014","vocational + Abi","122","0.0673127041488379","0.0564715389491579","0.0781538693485179","2"
"Private health insurance","2014","higher vocational","249","0.156057381134262","0.138252861357403","0.173861900911121","2"
"Private health insurance","2014","higher education","1823","0.304248920195175","0.292822366721665","0.315675473668685","2"
"Public health insurance","2014","general elemantary","3028","0.971854105781068","0.966045166334367","0.977663045227768","1"
"Public health insurance","2014","middle vocational","11721","0.926761797934666","0.922210090077612","0.931313505791719","1"
"Public health insurance","2014","vocational + Abi","1930","0.932687295851162","0.921846130651482","0.943528461050842","1"
"Public health insurance","2014","higher vocational","1347","0.843942618865738","0.826138099088879","0.861747138642597","1"
"Public health insurance","2014","higher education","4405","0.695751079804825","0.684324526331314","0.707177633278335","1"
"Public health insurance","2014","inadequately","494","0.951318448769545","0.932530559731142","0.970106337807948","1"
"Public health insurance","2014","in school","405","0.886425101235643","0.856944910603601","0.915905291867684","1"
"Neither","2015","in school","","","","","3"
"Neither","2015","inadequately","","","","","3"
"Neither","2015","general elemantary","","","","","3"
"Neither","2015","middle vocational","","","","","3"
"Neither","2015","vocational + Abi","","","","","3"
"Neither","2015","higher vocational","","","","","3"
"Neither","2015","higher education","","","","","3"
"Private health insurance","2015","general elemantary","83","0.0285426668929661","0.022561060749079","0.0345242730368532","2"
"Private health insurance","2015","middle vocational","841","0.0752596537335739","0.0705803496345657","0.0799389578325822","2"
"Private health insurance","2015","in school","41","0.112952288331975","0.0810425533008291","0.144862023363121","2"
"Private health insurance","2015","inadequately","9","","","","2"
"Private health insurance","2015","vocational + Abi","120","0.0799915512267578","0.0685749644442143","0.0914081380093013","2"
"Private health insurance","2015","higher vocational","240","0.153623230427644","0.135608030126301","0.171638430728986","2"
"Private health insurance","2015","higher education","1761","0.298657048596656","0.287476633209043","0.309837463984269","2"
"Public health insurance","2015","general elemantary","2894","0.971457333107034","0.965475726963147","0.977438939250921","1"
"Public health insurance","2015","middle vocational","11369","0.924740346266426","0.920061042167418","0.929419650365434","1"
"Public health insurance","2015","vocational + Abi","2049","0.920008448773242","0.908591861990699","0.931425035555786","1"
"Public health insurance","2015","higher vocational","1299","0.846376769572356","0.828361569271014","0.864391969873699","1"
"Public health insurance","2015","higher education","4676","0.701342951403344","0.690162536015731","0.712523366790957","1"
"Public health insurance","2015","in school","337","0.887047711668025","0.855137976636879","0.918957446699171","1"
"Public health insurance","2015","inadequately","526","0.960717426632883","0.944255942056554","0.977178911209211","1"
"Neither","2016","in school","","","","","3"
"Neither","2016","inadequately","","","","","3"
"Neither","2016","general elemantary","","","","","3"
"Neither","2016","middle vocational","","","","","3"
"Neither","2016","vocational + Abi","","","","","3"
"Neither","2016","higher vocational","","","","","3"
"Neither","2016","higher education","","","","","3"
"Private health insurance","2016","middle vocational","747","0.072708190360989","0.0678696817916235","0.0775466989303546","2"
"Private health insurance","2016","general elemantary","74","0.0295237898797514","0.0230248969030508","0.0360226828564519","2"
"Private health insurance","2016","in school","44","0.144157517202447","0.106711527971568","0.181603506433325","2"
"Private health insurance","2016","inadequately","5","","","","2"
"Private health insurance","2016","higher vocational","213","0.156942335036335","0.13797633680667","0.175908333266","2"
"Private health insurance","2016","higher education","1668","0.295161975946602","0.283544134972898","0.306779816920306","2"
"Private health insurance","2016","vocational + Abi","99","0.0526964461572213","0.0429819230370339","0.0624109692774087","2"
"Public health insurance","2016","higher vocational","1200","0.843057664963665","0.824091666734","0.86202366319333","1"
"Public health insurance","2016","higher education","4253","0.704838024053398","0.693220183079694","0.716455865027102","1"
"Public health insurance","2016","general elemantary","2532","0.970476210120249","0.963977317143548","0.976975103096949","1"
"Public health insurance","2016","middle vocational","10316","0.927291809639011","0.922453301069646","0.932130318208377","1"
