"ple0097","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2000","Berlin","Rural Area","","","",""
"Public health insurance","2000","Brandenburg","Urban Area","61","0.851550142285793","0.767658527997118","0.935441756574468"
"Public health insurance","2000","Brandenburg","Rural Area","913","0.961952720798754","0.949806524180007","0.974098917417501"
"Public health insurance","2000","Mecklenburg-Western Pomerania","Urban Area","71","0.935190442137929","0.880201889644924","0.990178994630935"
"Public health insurance","2000","Mecklenburg-Western Pomerania","Rural Area","454","0.936088797931221","0.914431859190719","0.957745736671724"
"Public health insurance","2000","Saxony","Urban Area","774","0.926559526696717","0.908918947333192","0.944200106060241"
"Public health insurance","2000","Saxony","Rural Area","906","0.958442255202706","0.945724470023036","0.971160040382377"
"Public health insurance","2000","Saxony-Anhalt","Urban Area","266","0.960976754376962","0.938253835169071","0.983699673584853"
"Public health insurance","2000","Saxony-Anhalt","Rural Area","754","0.967186267701279","0.95471608156913","0.979656453833427"
"Public health insurance","2000","Thuringia","Urban Area","272","0.95121195361807","0.92624529412943","0.97617861310671"
"Public health insurance","2000","Thuringia","Rural Area","737","0.959964539074714","0.946135581235672","0.973793496913755"
"Private health insurance","2000","Schleswig-Holstein","Urban Area","53","0.171091632920967","0.127823391534051","0.214359874307883"
"Private health insurance","2000","Schleswig-Holstein","Rural Area","54","0.111141777774723","0.0810825124017516","0.141201043147695"
"Private health insurance","2000","Hamburg","Urban Area","40","0.127740143062792","0.089904672568962","0.165575613556622"
"Private health insurance","2000","Hamburg","Rural Area","","","",""
"Private health insurance","2000","Lower Saxony","Urban Area","120","0.116173513430024","0.0965760466307677","0.13577098022928"
"Private health insurance","2000","Lower Saxony","Rural Area","92","0.0785605989956549","0.061975873191037","0.0951453248002728"
"Private health insurance","2000","Bremen","Urban Area","7","","",""
"Private health insurance","2000","Bremen","Rural Area","","","",""
"Private health insurance","2000","North Rhine-Westphalia","Urban Area","611","0.12122153276531","0.112204488227769","0.130238577302851"
"Private health insurance","2000","North Rhine-Westphalia","Rural Area","10","","",""
"Private health insurance","2000","Hesse","Urban Area","147","0.121912920266143","0.104459728221895","0.13936611231039"
"Private health insurance","2000","Hesse","Rural Area","43","0.121534443919848","0.0864400269096477","0.156628860930049"
"Private health insurance","2000","Rhineland-Palatinate,Saarland","Urban Area","133","0.113548790650655","0.0948425883401275","0.132254992961182"
"Private health insurance","2000","Rhineland-Palatinate,Saarland","Rural Area","46","0.126357505873871","0.0920361656719227","0.160678846075819"
"Private health insurance","2000","Baden-Württemberg","Urban Area","283","0.112208217176394","0.100231906045595","0.124184528307193"
"Private health insurance","2000","Baden-Württemberg","Rural Area","52","0.184027588544573","0.140467324414326","0.227587852674819"
"Private health insurance","2000","Bavaria","Urban Area","267","0.174533248323591","0.155992637775733","0.19307385887145"
"Private health insurance","2000","Bavaria","Rural Area","209","0.125849577834323","0.110462790612271","0.141236365056376"
"Private health insurance","2000","Berlin","Urban Area","96","0.115961977170587","0.0940473320153647","0.13787662232581"
"Private health insurance","2000","Berlin","Rural Area","","","",""
"Private health insurance","2000","Brandenburg","Urban Area","8","","",""
"Private health insurance","2000","Brandenburg","Rural Area","35","0.0339788544108794","0.0224761668507832","0.0454815419709756"
"Private health insurance","2000","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"Private health insurance","2000","Mecklenburg-Western Pomerania","Rural Area","34","0.0601473639929295","0.0390956126163377","0.0811991153695213"
"Private health insurance","2000","Saxony","Urban Area","61","0.0682945742428362","0.0512360734012254","0.0853530750844471"
"Private health insurance","2000","Saxony","Rural Area","40","0.0415577447972938","0.0288399596176234","0.0542755299769642"
"Private health insurance","2000","Saxony-Anhalt","Urban Area","12","","",""
"Private health insurance","2000","Saxony-Anhalt","Rural Area","29","","",""
"Private health insurance","2000","Thuringia","Urban Area","13","","",""
"Private health insurance","2000","Thuringia","Rural Area","31","0.0365044066346616","0.0232751039253225","0.0497337093440007"
"Neither","2000","Schleswig-Holstein","Urban Area","3","","",""
"Neither","2000","Schleswig-Holstein","Rural Area","6","","",""
"Neither","2000","Hamburg","Urban Area","","","",""
"Neither","2000","Hamburg","Rural Area","","","",""
"Neither","2000","Lower Saxony","Urban Area","10","","",""
"Neither","2000","Lower Saxony","Rural Area","7","","",""
"Neither","2000","Bremen","Urban Area","3","","",""
"Neither","2000","Bremen","Rural Area","","","",""
"Neither","2000","North Rhine-Westphalia","Urban Area","31","0.00574391210817347","0.00365611809366502","0.00783170612268191"
"Neither","2000","North Rhine-Westphalia","Rural Area","6","","",""
"Neither","2000","Hesse","Urban Area","7","","",""
"Neither","2000","Hesse","Rural Area","3","","",""
"Neither","2000","Rhineland-Palatinate,Saarland","Urban Area","1","","",""
"Neither","2000","Rhineland-Palatinate,Saarland","Rural Area","1","","",""
"Neither","2000","Baden-Württemberg","Urban Area","15","","",""
"Neither","2000","Baden-Württemberg","Rural Area","5","","",""
"Neither","2000","Bavaria","Urban Area","15","","",""
"Neither","2000","Bavaria","Rural Area","7","","",""
"Neither","2000","Berlin","Urban Area","2","","",""
"Neither","2000","Berlin","Rural Area","","","",""
"Neither","2000","Brandenburg","Urban Area","","","",""
"Neither","2000","Brandenburg","Rural Area","5","","",""
"Neither","2000","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Neither","2000","Mecklenburg-Western Pomerania","Rural Area","2","","",""
"Neither","2000","Saxony","Urban Area","5","","",""
"Neither","2000","Saxony","Rural Area","","","",""
"Neither","2000","Saxony-Anhalt","Urban Area","1","","",""
"Neither","2000","Saxony-Anhalt","Rural Area","1","","",""
"Neither","2000","Thuringia","Urban Area","1","","",""
"Neither","2000","Thuringia","Rural Area","4","","",""
"Public health insurance","2001","Schleswig-Holstein","Urban Area","230","0.835593228259777","0.792101837456706","0.879084619062848"
"Public health insurance","2001","Schleswig-Holstein","Rural Area","323","0.87073274582525","0.836731174277663","0.904734317372838"
"Public health insurance","2001","Hamburg","Urban Area","228","0.841482616876463","0.798316521534405","0.884648712218522"
"Public health insurance","2001","Hamburg","Rural Area","","","",""
"Public health insurance","2001","Lower Saxony","Urban Area","827","0.880453150740104","0.859779141024887","0.901127160455321"
"Public health insurance","2001","Lower Saxony","Rural Area","826","0.920643945266439","0.903139988217416","0.938147902315462"
"Public health insurance","2001","Bremen","Urban Area","147","0.937875428625238","0.900237663375693","0.975513193874783"
"Public health insurance","2001","Bremen","Rural Area","","","",""
"Public health insurance","2001","North Rhine-Westphalia","Urban Area","3957","0.869073486386244","0.859280774377408","0.87886619839508"
"Public health insurance","2001","North Rhine-Westphalia","Rural Area","106","0.9185766268213","0.869439828994379","0.967713424648221"
"Public health insurance","2001","Hesse","Urban Area","1031","0.848038268342453","0.827633484149237","0.868443052535669"
"Public health insurance","2001","Hesse","Rural Area","266","0.896666544236461","0.862392706477223","0.930940381995699"
"Public health insurance","2001","Rhineland-Palatinate,Saarland","Urban Area","892","0.873806627132713","0.853497614468079","0.894115639797348"
"Public health insurance","2001","Rhineland-Palatinate,Saarland","Rural Area","280","0.865503291659533","0.828579919394087","0.902426663924979"
"Public health insurance","2001","Baden-Württemberg","Urban Area","2096","0.8775414422215","0.864332467510226","0.890750416932774"
"Public health insurance","2001","Baden-Württemberg","Rural Area","216","0.802158794987908","0.753454184057033","0.850863405918784"
"Public health insurance","2001","Bavaria","Urban Area","1225","0.818393888059762","0.798672772307419","0.838115003812105"
"Public health insurance","2001","Bavaria","Rural Area","1413","0.882022134679167","0.866171268110328","0.897873001248005"
"Public health insurance","2001","Berlin","Urban Area","697","0.866115113860375","0.842444031741173","0.889786195979577"
"Public health insurance","2001","Berlin","Rural Area","","","",""
"Public health insurance","2001","Brandenburg","Urban Area","63","0.899308916724318","0.828306439368793","0.970311394079843"
"Public health insurance","2001","Brandenburg","Rural Area","849","0.944748241083159","0.929763354450236","0.959733127716083"
"Public health insurance","2001","Mecklenburg-Western Pomerania","Urban Area","62","0.943028802291726","0.887527797816754","0.998529806766697"
"Public health insurance","2001","Mecklenburg-Western Pomerania","Rural Area","414","0.918781759330753","0.893514514321057","0.94404900434045"
"Public health insurance","2001","Saxony","Urban Area","739","0.935136381553998","0.917994852453277","0.952277910654718"
"Public health insurance","2001","Saxony","Rural Area","817","0.945848450173234","0.930722763874533","0.960974136471936"
"Public health insurance","2001","Saxony-Anhalt","Urban Area","242","0.949384645509649","0.922373060203281","0.976396230816018"
"Public health insurance","2001","Saxony-Anhalt","Rural Area","723","0.971732297800175","0.959886679255098","0.983577916345253"
"Public health insurance","2001","Thuringia","Urban Area","266","0.951838605187933","0.926804843320075","0.976872367055791"
"Public health insurance","2001","Thuringia","Rural Area","654","0.953924329922455","0.938292786545938","0.969555873298971"
"Private health insurance","2001","Schleswig-Holstein","Urban Area","48","0.15931169132159","0.116369192003","0.20225419064018"
"Private health insurance","2001","Schleswig-Holstein","Rural Area","46","0.109439803474207","0.0778001599029512","0.141079447045463"
"Private health insurance","2001","Hamburg","Urban Area","44","0.145044284330903","0.103424112978764","0.186664455683042"
"Private health insurance","2001","Hamburg","Rural Area","","","",""
"Private health insurance","2001","Lower Saxony","Urban Area","110","0.109550465340618","0.0896476601655326","0.129453270515704"
"Private health insurance","2001","Lower Saxony","Rural Area","82","0.0733113952350575","0.0564321505841982","0.0901906398859167"
"Private health insurance","2001","Bremen","Urban Area","8","","",""
"Private health insurance","2001","Bremen","Rural Area","","","",""
"Private health insurance","2001","North Rhine-Westphalia","Urban Area","574","0.123301963326155","0.113757072979124","0.132846853673187"
"Private health insurance","2001","North Rhine-Westphalia","Rural Area","11","","",""
"Private health insurance","2001","Hesse","Urban Area","154","0.147125606076688","0.126990967698771","0.167260244454605"
"Private health insurance","2001","Hesse","Rural Area","33","0.0920543725797031","0.0595022802514061","0.124606464908"
"Private health insurance","2001","Rhineland-Palatinate,Saarland","Urban Area","131","0.123363301965797","0.103250819175605","0.143475784755989"
"Private health insurance","2001","Rhineland-Palatinate,Saarland","Rural Area","48","0.134496708340467","0.0975733360750213","0.171420080605913"
"Private health insurance","2001","Baden-Württemberg","Urban Area","253","0.115936953895358","0.103036847791932","0.128837059998783"
"Private health insurance","2001","Baden-Württemberg","Rural Area","39","0.189776061315636","0.141835316271435","0.237716806359836"
"Private health insurance","2001","Bavaria","Urban Area","231","0.173118013756272","0.153763691898855","0.192472335613688"
"Private health insurance","2001","Bavaria","Rural Area","174","0.115022959939412","0.0993456598122343","0.130700260066589"
"Private health insurance","2001","Berlin","Urban Area","95","0.129900314004561","0.106530560421644","0.153270067587478"
"Private health insurance","2001","Berlin","Rural Area","","","",""
"Private health insurance","2001","Brandenburg","Urban Area","6","","",""
"Private health insurance","2001","Brandenburg","Rural Area","36","0.0447234245583649","0.0311667100207192","0.0582801390960106"
"Private health insurance","2001","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Private health insurance","2001","Mecklenburg-Western Pomerania","Rural Area","28","","",""
"Private health insurance","2001","Saxony","Urban Area","52","0.0623537000030661","0.0455245518363886","0.0791828481697437"
"Private health insurance","2001","Saxony","Rural Area","40","0.0485256586657901","0.0341647101440886","0.0628866071874915"
"Private health insurance","2001","Saxony-Anhalt","Urban Area","11","","",""
"Private health insurance","2001","Saxony-Anhalt","Rural Area","28","","",""
"Private health insurance","2001","Thuringia","Urban Area","14","","",""
"Private health insurance","2001","Thuringia","Rural Area","36","0.0445537524207312","0.0291702813026185","0.0599372235388439"
"Neither","2001","Schleswig-Holstein","Urban Area","1","","",""
"Neither","2001","Schleswig-Holstein","Rural Area","5","","",""
"Neither","2001","Hamburg","Urban Area","3","","",""
"Neither","2001","Hamburg","Rural Area","","","",""
"Neither","2001","Lower Saxony","Urban Area","9","","",""
"Neither","2001","Lower Saxony","Rural Area","8","","",""
"Neither","2001","Bremen","Urban Area","3","","",""
"Neither","2001","Bremen","Rural Area","","","",""
"Neither","2001","North Rhine-Westphalia","Urban Area","27","","",""
"Neither","2001","North Rhine-Westphalia","Rural Area","2","","",""
"Neither","2001","Hesse","Urban Area","4","","",""
"Neither","2001","Hesse","Rural Area","4","","",""
"Neither","2001","Rhineland-Palatinate,Saarland","Urban Area","4","","",""
"Neither","2001","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Neither","2001","Baden-Württemberg","Urban Area","17","","",""
"Neither","2001","Baden-Württemberg","Rural Area","2","","",""
"Neither","2001","Bavaria","Urban Area","12","","",""
"Neither","2001","Bavaria","Rural Area","4","","",""
"Neither","2001","Berlin","Urban Area","3","","",""
"Neither","2001","Berlin","Rural Area","","","",""
"Neither","2001","Brandenburg","Urban Area","","","",""
"Neither","2001","Brandenburg","Rural Area","8","","",""
"Neither","2001","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Neither","2001","Mecklenburg-Western Pomerania","Rural Area","7","","",""
"Neither","2001","Saxony","Urban Area","2","","",""
"Neither","2001","Saxony","Rural Area","3","","",""
"Neither","2001","Saxony-Anhalt","Urban Area","","","",""
"Neither","2001","Saxony-Anhalt","Rural Area","1","","",""
"Neither","2001","Thuringia","Urban Area","1","","",""
"Neither","2001","Thuringia","Rural Area","1","","",""
"Public health insurance","2002","Schleswig-Holstein","Urban Area","251","0.838167404832101","0.797169125766728","0.879165683897474"
"Public health insurance","2002","Schleswig-Holstein","Rural Area","345","0.862670120734655","0.829594627984817","0.895745613484494"
"Public health insurance","2002","Hamburg","Urban Area","266","0.88977501702112","0.855779674994306","0.923770359047933"
"Public health insurance","2002","Hamburg","Rural Area","","","",""
"Public health insurance","2002","Lower Saxony","Urban Area","851","0.882985320026864","0.863259052378011","0.902711587675718"
"Public health insurance","2002","Lower Saxony","Rural Area","833","0.895737204182606","0.876475715776471","0.914998692588742"
"Public health insurance","2002","Bremen","Urban Area","154","0.953877536725134","0.922621954227995","0.985133119222272"
"Public health insurance","2002","Bremen","Rural Area","","","",""
"Public health insurance","2002","North Rhine-Westphalia","Urban Area","3960","0.881430233950071","0.87225311273404","0.890607355166102"
"Public health insurance","2002","North Rhine-Westphalia","Rural Area","101","0.898771556291293","0.844348487469838","0.953194625112747"
"Public health insurance","2002","Hesse","Urban Area","1093","0.855822197072762","0.837035472883538","0.874608921261986"
"Public health insurance","2002","Hesse","Rural Area","254","0.899680102128441","0.865853032669016","0.933507171587866"
"Public health insurance","2002","Rhineland-Palatinate,Saarland","Urban Area","880","0.880430203511848","0.86072992151006","0.900130485513635"
"Public health insurance","2002","Rhineland-Palatinate,Saarland","Rural Area","281","0.883218982062606","0.849031385737071","0.917406578388141"
"Public health insurance","2002","Baden-Württemberg","Urban Area","2170","0.8806988363993","0.868147366775538","0.893250306023061"
"Public health insurance","2002","Baden-Württemberg","Rural Area","215","0.863591227505077","0.821791498090801","0.905390956919353"
"Public health insurance","2002","Bavaria","Urban Area","1272","0.82438937635653","0.805844042032464","0.842934710680597"
"Public health insurance","2002","Bavaria","Rural Area","1380","0.882407959444548","0.866893323236967","0.897922595652129"
"Public health insurance","2002","Berlin","Urban Area","680","0.86225916893285","0.838869971180793","0.885648366684906"
"Public health insurance","2002","Berlin","Rural Area","","","",""
"Public health insurance","2002","Brandenburg","Urban Area","61","0.963376841656241","0.91840023479841","1.00835344851407"
"Public health insurance","2002","Brandenburg","Rural Area","856","0.965901994480173","0.95406516924143","0.977738819718917"
"Public health insurance","2002","Mecklenburg-Western Pomerania","Urban Area","59","0.932202987383704","0.874533354736483","0.989872620030925"
"Public health insurance","2002","Mecklenburg-Western Pomerania","Rural Area","410","0.949885933363484","0.929637276869311","0.970134589857657"
"Public health insurance","2002","Saxony","Urban Area","734","0.93981487374476","0.923334432225587","0.956295315263933"
"Public health insurance","2002","Saxony","Rural Area","803","0.949336577800826","0.934662128390392","0.964011027211259"
"Public health insurance","2002","Saxony-Anhalt","Urban Area","231","0.939430740612278","0.90997931404571","0.968882167178845"
"Public health insurance","2002","Saxony-Anhalt","Rural Area","685","0.972913290359074","0.96107211844443","0.984754462273718"
"Public health insurance","2002","Thuringia","Urban Area","266","0.932225867078765","0.903196042807601","0.961255691349929"
"Public health insurance","2002","Thuringia","Rural Area","638","0.943775749664801","0.926487455347186","0.961064043982416"
"Private health insurance","2002","Schleswig-Holstein","Urban Area","58","0.150416364993671","0.11062234096638","0.190210389020962"
"Private health insurance","2002","Schleswig-Holstein","Rural Area","66","0.125285525254591","0.0934739605308986","0.157097089978284"
"Private health insurance","2002","Hamburg","Urban Area","59","0.10971711962749","0.0757905069319535","0.143643732323027"
"Private health insurance","2002","Hamburg","Rural Area","","","",""
"Private health insurance","2002","Lower Saxony","Urban Area","160","0.108577741647171","0.0894853583647015","0.127670124929641"
"Private health insurance","2002","Lower Saxony","Rural Area","124","0.0985019298067253","0.0797200254691103","0.11728383414434"
"Private health insurance","2002","Bremen","Urban Area","16","","",""
"Private health insurance","2002","Bremen","Rural Area","","","",""
"Private health insurance","2002","North Rhine-Westphalia","Urban Area","789","0.116079153305422","0.106986108748865","0.125172197861979"
"Private health insurance","2002","North Rhine-Westphalia","Rural Area","13","","",""
"Private health insurance","2002","Hesse","Urban Area","247","0.1412720814693","0.122644089242636","0.159900073695964"
"Private health insurance","2002","Hesse","Rural Area","46","0.0940045186106646","0.0611447759857268","0.126864261235602"
"Private health insurance","2002","Rhineland-Palatinate,Saarland","Urban Area","158","0.116399960578569","0.0969276041047128","0.135872317052425"
"Private health insurance","2002","Rhineland-Palatinate,Saarland","Rural Area","58","0.116781017937394","0.0825934216118595","0.150968614262929"
"Private health insurance","2002","Baden-Württemberg","Urban Area","378","0.115153647486295","0.102793282070847","0.127514012901744"
"Private health insurance","2002","Baden-Württemberg","Rural Area","42","0.133503806775301","0.0920820643956661","0.174925549154937"
"Private health insurance","2002","Bavaria","Urban Area","337","0.169950104425958","0.151643580034823","0.188256628817093"
"Private health insurance","2002","Bavaria","Rural Area","268","0.114201838653256","0.0988831404510966","0.129520536855415"
"Private health insurance","2002","Berlin","Urban Area","148","0.132330865973073","0.109333784852833","0.155327947093312"
"Private health insurance","2002","Berlin","Rural Area","","","",""
"Private health insurance","2002","Brandenburg","Urban Area","6","","",""
"Private health insurance","2002","Brandenburg","Rural Area","41","0.0259089759371591","0.0155473213561207","0.0362706305181975"
"Private health insurance","2002","Mecklenburg-Western Pomerania","Urban Area","14","","",""
"Private health insurance","2002","Mecklenburg-Western Pomerania","Rural Area","33","0.0454435621838976","0.0261141943490926","0.0647729300187026"
"Private health insurance","2002","Saxony","Urban Area","65","0.0592697325940739","0.042907139134986","0.0756323260531618"
"Private health insurance","2002","Saxony","Rural Area","54","0.0481153784911466","0.0337955256295328","0.0624352313527604"
"Private health insurance","2002","Saxony-Anhalt","Urban Area","20","","",""
"Private health insurance","2002","Saxony-Anhalt","Rural Area","34","0.0241754239626047","0.0129719575235963","0.0353788904016131"
"Private health insurance","2002","Thuringia","Urban Area","22","","",""
