"ple0097","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Private health insurance","2001","Part Time","direct migration background","21","","","","2"
"Private health insurance","2001","Part Time","indirect migration background","7","","","","2"
"Private health insurance","2001","Part Time","no migration background","348","0.0975980735507483","0.088310229259545","0.106885917841952","2"
"Private health insurance","2001","Full Time","direct migration background","78","0.0955032318373853","0.0781739926581309","0.11283247101664","2"
"Private health insurance","2001","Full Time","indirect migration background","20","","","","2"
"Private health insurance","2001","Full Time","no migration background","1221","0.16422395159694","0.155927413424537","0.172520489769343","2"
"Private health insurance","2001","Not Working","direct migration background","32","0.0399595443774148","0.028639341717225","0.0512797470376046","2"
"Private health insurance","2001","Not Working","no migration background","595","0.0899477918060982","0.083123962996956","0.0967716206152404","2"
"Private health insurance","2001","Not Working","indirect migration background","15","","","","2"
"Public health insurance","2001","Full Time","no migration background","6381","0.827005299479611","0.818534892995007","0.835475705964215","1"
"Public health insurance","2001","Full Time","direct migration background","1024","0.901036245818941","0.883429618817668","0.918642872820215","1"
"Public health insurance","2001","Full Time","indirect migration background","297","0.933424441848292","0.906068621564495","0.960780262132089","1"
"Public health insurance","2001","Part Time","no migration background","3549","0.895880943972265","0.886322558148091","0.905439329796439","1"
"Public health insurance","2001","Part Time","direct migration background","664","0.958235582269283","0.943308913080889","0.973162251457677","1"
"Public health insurance","2001","Part Time","indirect migration background","216","0.952553125815368","0.924774853034503","0.980331398596232","1"
"Public health insurance","2001","Not Working","no migration background","6132","0.905716622197583","0.898746932357707","0.912686312037458","1"
"Public health insurance","2001","Not Working","direct migration background","1110","0.950675321887833","0.938159844758258","0.963190799017408","1"
"Public health insurance","2001","Not Working","indirect migration background","216","0.8898591838635","0.849661140058637","0.930057227668364","1"
"Neither","2002","Not Working","indirect migration background","1","","","","3"
"Neither","2002","Not Working","direct migration background","5","","","","3"
"Neither","2002","Not Working","no migration background","27","","","","3"
"Neither","2002","Part Time","indirect migration background","2","","","","3"
"Neither","2002","Part Time","direct migration background","1","","","","3"
"Neither","2002","Part Time","no migration background","14","","","","3"
"Neither","2002","Full Time","indirect migration background","2","","","","3"
"Neither","2002","Full Time","direct migration background","2","","","","3"
"Neither","2002","Full Time","no migration background","63","0.00653549495725097","0.00479156071746623","0.00827942919703571","3"
"Private health insurance","2002","Part Time","direct migration background","24","","","","2"
"Private health insurance","2002","Part Time","no migration background","575","0.0903053984629206","0.0818220372831253","0.0987887596427159","2"
"Private health insurance","2002","Part Time","indirect migration background","12","","","","2"
"Private health insurance","2002","Full Time","indirect migration background","34","0.0769901680832868","0.0483154044535156","0.105664931713058","2"
"Private health insurance","2002","Full Time","no migration background","1767","0.167561296437604","0.159478201622929","0.175644391252278","2"
"Private health insurance","2002","Full Time","direct migration background","105","0.083903700220695","0.0671900342315117","0.100617366209878","2"
"Private health insurance","2002","Not Working","no migration background","723","0.0857345014975727","0.0791537429670664","0.092315260028079","2"
"Private health insurance","2002","Not Working","indirect migration background","12","","","","2"
"Private health insurance","2002","Not Working","direct migration background","45","0.0390193405472027","0.0276328904327504","0.050405790661655","2"
"Public health insurance","2002","Not Working","indirect migration background","226","0.947624053108208","0.919379603110676","0.97586850310574","1"
"Public health insurance","2002","Full Time","no migration background","6371","0.825903208605145","0.81769639357213","0.83411002363816","1"
"Public health insurance","2002","Full Time","direct migration background","950","0.912727581194813","0.895713061611277","0.929742100778348","1"
"Public health insurance","2002","Full Time","indirect migration background","296","0.916433110214628","0.886665322879654","0.946200897549603","1"
"Public health insurance","2002","Part Time","no migration background","3796","0.907064908322777","0.898471363612251","0.915658453033304","1"
"Public health insurance","2002","Part Time","direct migration background","627","0.979412627265404","0.968513101398956","0.990312153131852","1"
"Public health insurance","2002","Part Time","indirect migration background","199","0.945718884814045","0.915291564895429","0.97614620473266","1"
"Public health insurance","2002","Not Working","no migration background","6203","0.910700111512179","0.903997020293807","0.917403202730551","1"
"Public health insurance","2002","Not Working","direct migration background","1061","0.956614738123042","0.944635458375451","0.968594017870634","1"
"Neither","2003","Not Working","no migration background","34","0.00493691678603473","0.00328254099459607","0.00659129257747339","3"
"Neither","2003","Not Working","indirect migration background","3","","","","3"
"Neither","2003","Part Time","indirect migration background","1","","","","3"
"Neither","2003","Not Working","direct migration background","11","","","","3"
"Neither","2003","Part Time","direct migration background","","","","","3"
"Neither","2003","Part Time","no migration background","15","","","","3"
"Neither","2003","Full Time","indirect migration background","2","","","","3"
"Neither","2003","Full Time","direct migration background","2","","","","3"
"Neither","2003","Full Time","no migration background","61","0.00774286083397048","0.00578214270835464","0.00970357895958632","3"
"Private health insurance","2003","Part Time","direct migration background","30","0.0381852794635821","0.0234183688102851","0.0529521901168791","2"
"Private health insurance","2003","Part Time","no migration background","540","0.0898648111959359","0.0812808592232592","0.0984487631686126","2"
"Private health insurance","2003","Full Time","indirect migration background","32","0.0686544543992217","0.0406410620977104","0.0966678467007331","2"
"Private health insurance","2003","Part Time","indirect migration background","10","","","","2"
"Private health insurance","2003","Full Time","no migration background","1658","0.170951244337491","0.162529956924718","0.179372531750264","2"
"Private health insurance","2003","Full Time","direct migration background","76","0.0682094865411312","0.052006758251445","0.0844122148308174","2"
"Private health insurance","2003","Not Working","indirect migration background","16","","","","2"
"Private health insurance","2003","Not Working","direct migration background","38","0.032046054279874","0.0214733978901499","0.042618710669598","2"
"Private health insurance","2003","Not Working","no migration background","723","0.0861901105050694","0.0795658469755522","0.0928143740345866","2"
"Public health insurance","2003","Not Working","indirect migration background","230","0.939668098761922","0.910094160309315","0.969242037214529","1"
"Public health insurance","2003","Not Working","direct migration background","1017","0.956296847303293","0.944024652668593","0.968569041937994","1"
"Public health insurance","2003","Full Time","no migration background","5958","0.821305894828539","0.812736307600705","0.829875482056373","1"
"Public health insurance","2003","Full Time","direct migration background","852","0.930532360949276","0.914191925456897","0.946872796441655","1"
"Public health insurance","2003","Full Time","indirect migration background","279","0.9196311008263","0.88951305725717","0.949749144395429","1"
"Public health insurance","2003","Part Time","no migration background","3709","0.907035364049794","0.898319499158116","0.915751228941473","1"
"Public health insurance","2003","Part Time","direct migration background","617","0.961814720536418","0.947047809883121","0.976581631189715","1"
"Public health insurance","2003","Part Time","indirect migration background","215","0.94698071200165","0.917767360532144","0.976194063471156","1"
"Public health insurance","2003","Not Working","no migration background","6138","0.908872972708896","0.902080058154463","0.915665887263329","1"
"Neither","2004","Not Working","no migration background","","","","","3"
"Neither","2004","Not Working","direct migration background","","","","","3"
"Neither","2004","Part Time","indirect migration background","","","","","3"
"Neither","2004","Not Working","indirect migration background","","","","","3"
"Neither","2004","Part Time","direct migration background","","","","","3"
"Neither","2004","Part Time","no migration background","","","","","3"
"Neither","2004","Full Time","indirect migration background","","","","","3"
"Neither","2004","Full Time","direct migration background","","","","","3"
"Neither","2004","Full Time","no migration background","","","","","3"
"Private health insurance","2004","Part Time","direct migration background","34","0.0404575111206606","0.0246658002031542","0.0562492220381669","2"
"Private health insurance","2004","Part Time","no migration background","534","0.0903376119709664","0.0816400341993688","0.099035189742564","2"
"Private health insurance","2004","Full Time","indirect migration background","30","0.0734459926761298","0.0442651166749974","0.102626868677262","2"
"Private health insurance","2004","Part Time","indirect migration background","11","","","","2"
"Private health insurance","2004","Full Time","direct migration background","74","0.0728858411910654","0.0556224065239027","0.090149275858228","2"
"Private health insurance","2004","Full Time","no migration background","1575","0.176035498948027","0.167245787655396","0.184825210240658","2"
"Private health insurance","2004","Not Working","indirect migration background","18","","","","2"
"Private health insurance","2004","Not Working","direct migration background","37","0.0300995907822943","0.0198715002083718","0.0403276813562168","2"
"Private health insurance","2004","Not Working","no migration background","741","0.0836537646376486","0.0770842550554475","0.0902232742198497","2"
"Public health insurance","2004","Full Time","no migration background","5637","0.823964501051973","0.815174789759342","0.832754212344604","1"
"Public health insurance","2004","Full Time","direct migration background","797","0.927114158808935","0.909850724141772","0.944377593476097","1"
"Public health insurance","2004","Full Time","indirect migration background","277","0.92655400732387","0.897373131322738","0.955734883325003","1"
"Public health insurance","2004","Part Time","no migration background","3639","0.909662388029034","0.900964810257436","0.918359965800631","1"
"Public health insurance","2004","Part Time","direct migration background","564","0.959542488879339","0.943750777961833","0.975334199796846","1"
"Public health insurance","2004","Part Time","indirect migration background","223","0.962271080123272","0.937857803881098","0.986684356365445","1"
"Public health insurance","2004","Not Working","no migration background","6082","0.916346235362351","0.90977672578015","0.922915744944553","1"
"Public health insurance","2004","Not Working","direct migration background","1035","0.969900409217706","0.959672318643783","0.980128499791628","1"
"Public health insurance","2004","Not Working","indirect migration background","242","0.966936385948564","0.945202592767414","0.988670179129715","1"
"Neither","2005","Part Time","direct migration background","","","","","3"
"Neither","2005","Not Working","direct migration background","","","","","3"
"Neither","2005","Not Working","indirect migration background","","","","","3"
"Neither","2005","Part Time","indirect migration background","","","","","3"
"Neither","2005","Not Working","no migration background","","","","","3"
"Neither","2005","Part Time","no migration background","","","","","3"
"Neither","2005","Full Time","indirect migration background","","","","","3"
"Neither","2005","Full Time","direct migration background","","","","","3"
"Neither","2005","Full Time","no migration background","","","","","3"
"Private health insurance","2005","Part Time","direct migration background","27","","","","2"
"Private health insurance","2005","Part Time","no migration background","506","0.0916049636790714","0.0826821423678268","0.100527784990316","2"
"Private health insurance","2005","Full Time","indirect migration background","37","0.0776659996280173","0.0486124721857939","0.106719527070241","2"
"Private health insurance","2005","Full Time","direct migration background","73","0.0863118088431728","0.0667909625518151","0.105832655134531","2"
"Private health insurance","2005","Full Time","no migration background","1483","0.177231616310217","0.16815543775485","0.186307794865584","2"
"Private health insurance","2005","Part Time","indirect migration background","7","","","","2"
"Private health insurance","2005","Not Working","indirect migration background","18","","","","2"
"Private health insurance","2005","Not Working","direct migration background","41","0.0326536337492401","0.0216873553046191","0.0436199121938611","2"
"Private health insurance","2005","Not Working","no migration background","725","0.0858615858557335","0.0790851226543045","0.0926380490571626","2"
"Public health insurance","2005","Full Time","no migration background","5317","0.822768383689783","0.813692205134416","0.83184456224515","1"
"Public health insurance","2005","Full Time","direct migration background","722","0.913688191156827","0.894167344865469","0.933209037448185","1"
"Public health insurance","2005","Full Time","indirect migration background","289","0.922334000371983","0.893280472929759","0.951387527814206","1"
"Public health insurance","2005","Part Time","no migration background","3509","0.908395036320929","0.899472215009684","0.917317857632173","1"
"Public health insurance","2005","Part Time","direct migration background","529","0.973633339575747","0.960315432614332","0.986951246537163","1"
"Public health insurance","2005","Part Time","indirect migration background","208","0.981488852621076","0.963471614596171","0.999506090645981","1"
"Public health insurance","2005","Not Working","no migration background","5841","0.914138414144267","0.907361950942838","0.920914877345696","1"
"Public health insurance","2005","Not Working","direct migration background","968","0.96734636625076","0.956380087806139","0.978312644695381","1"
"Public health insurance","2005","Not Working","indirect migration background","264","0.968608431700263","0.948256568905223","0.988960294495303","1"
"Neither","2006","Not Working","indirect migration background","","","","","3"
"Neither","2006","Not Working","direct migration background","","","","","3"
"Neither","2006","Not Working","no migration background","","","","","3"
"Neither","2006","Part Time","indirect migration background","","","","","3"
"Neither","2006","Part Time","direct migration background","","","","","3"
"Neither","2006","Part Time","no migration background","","","","","3"
"Neither","2006","Full Time","indirect migration background","","","","","3"
"Neither","2006","Full Time","direct migration background","","","","","3"
"Neither","2006","Full Time","no migration background","","","","","3"
"Private health insurance","2006","Part Time","no migration background","542","0.101069240120777","0.0919610003228434","0.110177479918711","2"
"Private health insurance","2006","Part Time","direct migration background","28","","","","2"
"Private health insurance","2006","Full Time","indirect migration background","41","0.0913452924175729","0.0602615252837715","0.122429059551374","2"
"Private health insurance","2006","Full Time","no migration background","1569","0.17983798287797","0.171001894171504","0.188674071584436","2"
"Private health insurance","2006","Full Time","direct migration background","76","0.0866990395740546","0.0671508898117344","0.106247189336375","2"
"Private health insurance","2006","Part Time","indirect migration background","10","","","","2"
"Private health insurance","2006","Not Working","no migration background","825","0.0901558670578556","0.0835614042553158","0.0967503298603953","2"
"Private health insurance","2006","Not Working","direct migration background","46","0.0327536154236426","0.0218465365320878","0.0436606943151975","2"
"Private health insurance","2006","Not Working","indirect migration background","19","","","","2"
"Public health insurance","2006","Not Working","indirect migration background","236","0.963041373341188","0.939885648195305","0.98619709848707","1"
"Public health insurance","2006","Full Time","no migration background","5688","0.82016201712203","0.811325928415564","0.828998105828496","1"
"Public health insurance","2006","Full Time","direct migration background","720","0.913300960425945","0.893752810663625","0.932849110188266","1"
"Public health insurance","2006","Full Time","indirect migration background","289","0.908654707582427","0.877570940448626","0.939738474716229","1"
"Public health insurance","2006","Part Time","no migration background","3665","0.898930759879223","0.889822520081289","0.908038999677157","1"
"Public health insurance","2006","Part Time","direct migration background","531","0.961327606795096","0.945343866347908","0.977311347242283","1"
"Public health insurance","2006","Part Time","indirect migration background","221","0.982295262376647","0.96528903923088","0.999301485522414","1"
"Public health insurance","2006","Not Working","no migration background","6421","0.909844132942145","0.903249670139605","0.916438595744684","1"
"Public health insurance","2006","Not Working","direct migration background","977","0.967246384576357","0.956339305684803","0.978153463467912","1"
"Neither","2007","Not Working","no migration background","","","","","3"
"Neither","2007","Part Time","indirect migration background","","","","","3"
"Neither","2007","Not Working","direct migration background","","","","","3"
"Neither","2007","Not Working","indirect migration background","","","","","3"
"Neither","2007","Part Time","direct migration background","","","","","3"
"Neither","2007","Part Time","no migration background","","","","","3"
"Neither","2007","Full Time","indirect migration background","","","","","3"
"Neither","2007","Full Time","direct migration background","","","","","3"
"Neither","2007","Full Time","no migration background","","","","","3"
"Private health insurance","2007","Part Time","no migration background","493","0.10003089383111","0.0906406867073754","0.109421100954845","2"
"Private health insurance","2007","Full Time","indirect migration background","40","0.104676695300514","0.0714448668600475","0.13790852374098","2"
"Private health insurance","2007","Part Time","direct migration background","23","","","","2"
"Private health insurance","2007","Full Time","no migration background","1454","0.181025495955913","0.171846145908719","0.190204846003108","2"
"Private health insurance","2007","Full Time","direct migration background","63","0.0932026829230504","0.0716047199885848","0.114800645857516","2"
"Private health insurance","2007","Not Working","indirect migration background","19","","","","2"
"Private health insurance","2007","Not Working","no migration background","803","0.091836693085639","0.0849871811218197","0.0986862050494583","2"
"Private health insurance","2007","Part Time","indirect migration background","5","","","","2"
"Private health insurance","2007","Not Working","direct migration background","35","0.0281798625331576","0.0172398949380866","0.0391198301282286","2"
"Public health insurance","2007","Not Working","indirect migration background","211","0.963707267041783","0.939537827680603","0.987876706402963","1"
"Public health insurance","2007","Not Working","direct migration background","844","0.971820137466842","0.960880169871771","0.982760105061913","1"
"Public health insurance","2007","Full Time","no migration background","5305","0.818974504044087","0.809795153996892","0.828153854091281","1"
"Public health insurance","2007","Full Time","direct migration background","633","0.90679731707695","0.885199354142484","0.928395280011415","1"
"Public health insurance","2007","Full Time","indirect migration background","286","0.895323304699486","0.86209147625902","0.928555133139952","1"
"Public health insurance","2007","Part Time","no migration background","3429","0.89996910616889","0.890578899045155","0.909359313292625","1"
"Public health insurance","2007","Part Time","direct migration background","519","0.972500409305851","0.958732865752196","0.986267952859505","1"
"Public health insurance","2007","Part Time","indirect migration background","215","0.985192340115818","0.969232061107289","1.00115261912435","1"
"Public health insurance","2007","Not Working","no migration background","6026","0.908163306914361","0.901313794950542","0.91501281887818","1"
"Neither","2008","Not Working","direct migration background","","","","","3"
"Neither","2008","Not Working","indirect migration background","","","","","3"
"Neither","2008","Not Working","no migration background","","","","","3"
"Neither","2008","Part Time","indirect migration background","","","","","3"
"Neither","2008","Part Time","direct migration background","","","","","3"
"Neither","2008","Part Time","no migration background","","","","","3"
"Neither","2008","Full Time","indirect migration background","","","","","3"
"Neither","2008","Full Time","direct migration background","","","","","3"
"Neither","2008","Full Time","no migration background","","","","","3"
"Private health insurance","2008","Part Time","no migration background","476","0.100862947814645","0.0911791111056577","0.110546784523632","2"
"Private health insurance","2008","Full Time","indirect migration background","36","0.111046649637148","0.0776009367320256","0.14449236254227","2"
"Private health insurance","2008","Full Time","direct migration background","53","0.0934623581841236","0.0707688917201799","0.116155824648067","2"
"Private health insurance","2008","Full Time","no migration background","1332","0.1713303723604","0.162174516402686","0.180486228318114","2"
"Private health insurance","2008","Part Time","direct migration background","20","","","","2"
"Private health insurance","2008","Not Working","indirect migration background","16","","","","2"
"Private health insurance","2008","Not Working","direct migration background","32","0.0296913470589728","0.0179588630887189","0.0414238310292267","2"
"Private health insurance","2008","Part Time","indirect migration background","8","","","","2"
"Private health insurance","2008","Not Working","no migration background","800","0.0944343899091413","0.087314297369245","0.101554482449038","2"
"Public health insurance","2008","Not Working","indirect migration background","191","0.968310454282157","0.944447278775204","0.99217362978911","1"
"Public health insurance","2008","Not Working","direct migration background","772","0.970308652941027","0.958576168970773","0.982041136911281","1"
"Public health insurance","2008","Not Working","no migration background","5680","0.905565610090859","0.898445517550962","0.912685702630755","1"
"Public health insurance","2008","Full Time","no migration background","5174","0.8286696276396","0.819513771681886","0.837825483597313","1"
"Public health insurance","2008","Full Time","direct migration background","579","0.906537641815876","0.883844175351933","0.92923110827982","1"
"Public health insurance","2008","Full Time","indirect migration background","303","0.888953350362852","0.85550763745773","0.922399063267974","1"
"Public health insurance","2008","Part Time","no migration background","3239","0.899137052185355","0.889453215476368","0.908820888894342","1"
"Public health insurance","2008","Part Time","direct migration background","458","0.973883324999773","0.959586271248277","0.98818037875127","1"
"Public health insurance","2008","Part Time","indirect migration background","217","0.993671390236061","0.983309657567821","1.0040331229043","1"
"Neither","2009","Part Time","direct migration background","","","","","3"
"Neither","2009","Not Working","indirect migration background","","","","","3"
"Neither","2009","Part Time","indirect migration background","","","","","3"
"Neither","2009","Not Working","no migration background","","","","","3"
"Neither","2009","Not Working","direct migration background","","","","","3"
"Neither","2009","Part Time","no migration background","","","","","3"
"Neither","2009","Full Time","indirect migration background","","","","","3"
"Neither","2009","Full Time","direct migration background","","","","","3"
"Neither","2009","Full Time","no migration background","","","","","3"
"Private health insurance","2009","Part Time","no migration background","459","0.111517972472618","0.101182342900436","0.1218536020448","2"
"Private health insurance","2009","Full Time","indirect migration background","29","","","","2"
"Private health insurance","2009","Full Time","direct migration background","49","0.103557664823091","0.077618113506382","0.129497216139801","2"
"Private health insurance","2009","Full Time","no migration background","1247","0.173025452590983","0.163582281800078","0.182468623381888","2"
"Private health insurance","2009","Part Time","direct migration background","16","","","","2"
"Private health insurance","2009","Not Working","indirect migration background","10","","","","2"
"Private health insurance","2009","Not Working","direct migration background","25","","","","2"
"Private health insurance","2009","Not Working","no migration background","776","0.10170622232247","0.0940561767185318","0.109356267926409","2"
"Private health insurance","2009","Part Time","indirect migration background","11","","","","2"
"Public health insurance","2009","Not Working","indirect migration background","183","0.9568104616972","0.928130955139517","0.985489968254883","1"
"Public health insurance","2009","Not Working","direct migration background","660","0.97732743624353","0.966180046986497","0.988474825500562","1"
"Public health insurance","2009","Not Working","no migration background","5221","0.898293777677529","0.890643732073591","0.905943823281468","1"
"Public health insurance","2009","Part Time","indirect migration background","200","0.983407658315128","0.966172015011691","1.00064330161857","1"
"Public health insurance","2009","Full Time","direct migration background","481","0.896442335176909","0.870502783860199","0.922381886493618","1"
"Public health insurance","2009","Full Time","indirect migration background","280","0.930005096816937","0.901557556327715","0.958452637306159","1"
"Public health insurance","2009","Part Time","no migration background","3104","0.888482027527382","0.8781463979552","0.898817657099564","1"
"Public health insurance","2009","Full Time","no migration background","4917","0.826974547409017","0.817531376618112","0.836417718199922","1"
"Public health insurance","2009","Part Time","direct migration background","435","0.95879778035753","0.94045421985321","0.977141340861849","1"
"Neither","2010","Part Time","no migration background","","","","","3"
"Neither","2010","Part Time","direct migration background","","","","","3"
"Neither","2010","Part Time","indirect migration background","","","","","3"
"Neither","2010","Not Working","no migration background","","","","","3"
"Neither","2010","Not Working","direct migration background","","","","","3"
"Neither","2010","Not Working","indirect migration background","","","","","3"
"Neither","2010","Full Time","indirect migration background","","","","","3"
"Neither","2010","Full Time","direct migration background","","","","","3"
"Neither","2010","Full Time","no migration background","","","","","3"
"Private health insurance","2010","Full Time","indirect migration background","56","0.0865034232158477","0.0607588639546292","0.112247982477066","2"
"Private health insurance","2010","Part Time","no migration background","582","0.0991425083689427","0.0910430636574676","0.107241953080418","2"
"Private health insurance","2010","Full Time","direct migration background","82","0.096576456716388","0.0775822320817802","0.115570681350996","2"
"Private health insurance","2010","Full Time","no migration background","1586","0.181867888405977","0.173336493918121","0.190399282893834","2"
"Private health insurance","2010","Part Time","direct migration background","31","0.0368506734873599","0.0235697623314386","0.0501315846432812","2"
"Private health insurance","2010","Not Working","indirect migration background","16","","","","2"
"Private health insurance","2010","Not Working","direct migration background","50","0.0377979000111872","0.0270123182985001","0.0485834817238743","2"
"Private health insurance","2010","Not Working","no migration background","809","0.10233562119697","0.0951846918305185","0.109486550563422","2"
"Private health insurance","2010","Part Time","indirect migration background","20","","","","2"
"Public health insurance","2010","Not Working","indirect migration background","329","0.952875260925524","0.930514784707429","0.975235737143618","1"
"Public health insurance","2010","Not Working","direct migration background","1151","0.962202099988813","0.951416518276126","0.9729876817015","1"
"Public health insurance","2010","Not Working","no migration background","6092","0.89766437880303","0.890513449436578","0.904815308169482","1"
"Public health insurance","2010","Part Time","indirect migration background","325","0.980735235849976","0.966230952305787","0.995239519394166","1"
"Public health insurance","2010","Part Time","direct migration background","742","0.96314932651264","0.949868415356719","0.976430237668561","1"
"Public health insurance","2010","Part Time","no migration background","4648","0.900857491631057","0.892758046919582","0.908956936342532","1"
"Public health insurance","2010","Full Time","indirect migration background","402","0.913496576784152","0.887752017522934","0.939241136045371","1"
"Public health insurance","2010","Full Time","no migration background","6267","0.818132111594023","0.809600717106166","0.826663506081879","1"
"Public health insurance","2010","Full Time","direct migration background","847","0.903423543283612","0.884429318649004","0.92241776791822","1"
"Neither","2011","Full Time","indirect migration background","","","","","3"
"Neither","2011","Part Time","no migration background","","","","","3"
"Neither","2011","Part Time","direct migration background","","","","","3"
"Neither","2011","Part Time","indirect migration background","","","","","3"
"Neither","2011","Not Working","no migration background","","","","","3"
"Neither","2011","Not Working","direct migration background","","","","","3"
"Neither","2011","Not Working","indirect migration background","","","","","3"
"Neither","2011","Full Time","direct migration background","","","","","3"
"Neither","2011","Full Time","no migration background","","","","","3"
"Private health insurance","2011","Full Time","direct migration background","84","0.0987075350614307","0.0806750842366938","0.116739985886168","2"
"Private health insurance","2011","Part Time","no migration background","709","0.103126954508047","0.0956449937828201","0.110608915233273","2"
"Private health insurance","2011","Full Time","indirect migration background","63","0.0894780432362882","0.0638899695150604","0.115066116957516","2"
"Private health insurance","2011","Full Time","no migration background","1785","0.177371788128874","0.169517086416309","0.185226489841438","2"
"Private health insurance","2011","Not Working","direct migration background","56","0.04037275293499","0.0296894692059677","0.0510560366640122","2"
"Private health insurance","2011","Not Working","indirect migration background","18","","","","2"
