"ple0097","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Neither","1999","college entrance qualification","(2c_gen) general maturity certificate","9","","",""
"Neither","1999","college entrance qualification","(2c_voc) vocational maturity certificate","11","","",""
"Neither","1999","college entrance qualification","(3a) lower tertiary education","2","","",""
"Neither","1999","college entrance qualification","(3b) higher tertiary education","7","","",""
"Neither","1999","Other degree","(0) in school","","","",""
"Neither","1999","Other degree","(1a) inadequately completed","","","",""
"Neither","1999","Other degree","(1b) general elementary school","2","","",""
"Neither","1999","Other degree","(1c) basic vocational qualification","1","","",""
"Neither","1999","Other degree","(2b) intermediate general qualification","","","",""
"Neither","1999","Other degree","(2a) intermediate vocational","","","",""
"Neither","1999","Other degree","(2c_gen) general maturity certificate","","","",""
"Neither","1999","Other degree","(2c_voc) vocational maturity certificate","1","","",""
"Neither","1999","Other degree","(3a) lower tertiary education","","","",""
"Neither","1999","Other degree","(3b) higher tertiary education","","","",""
"Neither","1999","no degree/no degree yet","(0) in school","1","","",""
"Neither","1999","no degree/no degree yet","(1a) inadequately completed","2","","",""
"Neither","1999","no degree/no degree yet","(1b) general elementary school","","","",""
"Neither","1999","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Neither","1999","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Neither","1999","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Neither","1999","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Neither","1999","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Neither","1999","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Neither","1999","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Public health insurance","2000","lower secondary degree","(0) in school","","","",""
"Public health insurance","2000","lower secondary degree","(1a) inadequately completed","","","",""
"Public health insurance","2000","lower secondary degree","(1b) general elementary school","2293","0.969891232642754","0.962990925015667","0.97679154026984"
"Public health insurance","2000","lower secondary degree","(1c) basic vocational qualification","6866","0.937290710994075","0.93174025293858","0.94284116904957"
"Public health insurance","2000","lower secondary degree","(2b) intermediate general qualification","3","","",""
"Public health insurance","2000","lower secondary degree","(2a) intermediate vocational","35","0.983361599241536","0.941577672306922","1.02514552617615"
"Public health insurance","2000","lower secondary degree","(2c_gen) general maturity certificate","14","","",""
"Public health insurance","2000","lower secondary degree","(2c_voc) vocational maturity certificate","37","0.974362028351701","0.924109455760955","1.02461460094245"
"Public health insurance","2000","lower secondary degree","(3a) lower tertiary education","148","0.899286528449084","0.85308598163892","0.945487075259248"
"Public health insurance","2000","lower secondary degree","(3b) higher tertiary education","41","0.879098226510473","0.78488666265365","0.973309790367296"
"Public health insurance","2000","secondary school degree","(0) in school","","","",""
"Public health insurance","2000","secondary school degree","(1a) inadequately completed","","","",""
"Public health insurance","2000","secondary school degree","(1b) general elementary school","","","",""
"Public health insurance","2000","secondary school degree","(1c) basic vocational qualification","","","",""
"Public health insurance","2000","secondary school degree","(2b) intermediate general qualification","686","0.940016443937958","0.922802783470757","0.95723010440516"
"Public health insurance","2000","secondary school degree","(2a) intermediate vocational","4948","0.889027339140839","0.880751094609759","0.89730358367192"
"Public health insurance","2000","secondary school degree","(2c_gen) general maturity certificate","6","","",""
"Public health insurance","2000","secondary school degree","(2c_voc) vocational maturity certificate","44","0.923061639402534","0.84767154487351","0.998451733931559"
"Public health insurance","2000","secondary school degree","(3a) lower tertiary education","500","0.847003964364515","0.817528979523319","0.876478949205711"
"Public health insurance","2000","secondary school degree","(3b) higher tertiary education","87","0.846704325284173","0.777128187284151","0.916280463284195"
"Public health insurance","2000","college entrance qualification","(0) in school","","","",""
"Public health insurance","2000","college entrance qualification","(1a) inadequately completed","","","",""
"Public health insurance","2000","college entrance qualification","(1b) general elementary school","","","",""
"Public health insurance","2000","college entrance qualification","(1c) basic vocational qualification","","","",""
"Public health insurance","2000","college entrance qualification","(2b) intermediate general qualification","","","",""
"Public health insurance","2000","college entrance qualification","(2a) intermediate vocational","","","",""
"Public health insurance","2000","college entrance qualification","(2c_gen) general maturity certificate","622","0.831430649324326","0.804402477631232","0.85845882101742"
"Public health insurance","2000","college entrance qualification","(2c_voc) vocational maturity certificate","1075","0.827719075919672","0.806966853486551","0.848471298352793"
"Public health insurance","2000","college entrance qualification","(3a) lower tertiary education","693","0.732196001590981","0.703858022419859","0.760533980762104"
"Public health insurance","2000","college entrance qualification","(3b) higher tertiary education","1122","0.611519056172087","0.588958603789701","0.634079508554474"
"Public health insurance","2000","Other degree","(0) in school","","","",""
"Public health insurance","2000","Other degree","(1a) inadequately completed","","","",""
"Public health insurance","2000","Other degree","(1b) general elementary school","525","0.970441196734225","0.956089632608093","0.984792760860356"
"Public health insurance","2000","Other degree","(1c) basic vocational qualification","493","0.95284239659151","0.934517019050121","0.9711677741329"
"Public health insurance","2000","Other degree","(2b) intermediate general qualification","","","",""
"Public health insurance","2000","Other degree","(2a) intermediate vocational","","","",""
"Public health insurance","2000","Other degree","(2c_gen) general maturity certificate","66","0.901682018108048","0.833380580767134","0.969983455448962"
"Public health insurance","2000","Other degree","(2c_voc) vocational maturity certificate","195","0.937903525820302","0.904867810453047","0.970939241187557"
"Public health insurance","2000","Other degree","(3a) lower tertiary education","27","","",""
"Public health insurance","2000","Other degree","(3b) higher tertiary education","159","0.853842756772191","0.803210602199708","0.904474911344674"
"Public health insurance","2000","no degree/no degree yet","(0) in school","415","0.814982638003968","0.78091215904737","0.849053116960566"
"Public health insurance","2000","no degree/no degree yet","(1a) inadequately completed","418","0.980972904623146","0.967984124066005","0.993961685180287"
"Public health insurance","2000","no degree/no degree yet","(1b) general elementary school","","","",""
"Public health insurance","2000","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Public health insurance","2000","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Public health insurance","2000","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Public health insurance","2000","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Public health insurance","2000","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Public health insurance","2000","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Public health insurance","2000","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Private health insurance","2000","lower secondary degree","(0) in school","","","",""
"Private health insurance","2000","lower secondary degree","(1a) inadequately completed","","","",""
"Private health insurance","2000","lower secondary degree","(1b) general elementary school","52","0.0261035586523127","0.0196653255540017","0.0325417917506237"
"Private health insurance","2000","lower secondary degree","(1c) basic vocational qualification","433","0.0588597572411414","0.0534713286047451","0.0642481858775377"
"Private health insurance","2000","lower secondary degree","(2b) intermediate general qualification","","","",""
"Private health insurance","2000","lower secondary degree","(2a) intermediate vocational","1","","",""
"Private health insurance","2000","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Private health insurance","2000","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Private health insurance","2000","lower secondary degree","(3a) lower tertiary education","14","","",""
"Private health insurance","2000","lower secondary degree","(3b) higher tertiary education","5","","",""
"Private health insurance","2000","secondary school degree","(0) in school","","","",""
"Private health insurance","2000","secondary school degree","(1a) inadequately completed","","","",""
"Private health insurance","2000","secondary school degree","(1b) general elementary school","","","",""
"Private health insurance","2000","secondary school degree","(1c) basic vocational qualification","","","",""
"Private health insurance","2000","secondary school degree","(2b) intermediate general qualification","43","0.0588129079669767","0.0417574372370676","0.0758683786968857"
"Private health insurance","2000","secondary school degree","(2a) intermediate vocational","547","0.104683945866961","0.0966172444153257","0.112750647318596"
"Private health insurance","2000","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Private health insurance","2000","secondary school degree","(2c_voc) vocational maturity certificate","4","","",""
"Private health insurance","2000","secondary school degree","(3a) lower tertiary education","71","0.148486074588175","0.119371562225983","0.177600586950367"
"Private health insurance","2000","secondary school degree","(3b) higher tertiary education","16","","",""
"Private health insurance","2000","college entrance qualification","(0) in school","","","",""
"Private health insurance","2000","college entrance qualification","(1a) inadequately completed","","","",""
"Private health insurance","2000","college entrance qualification","(1b) general elementary school","","","",""
"Private health insurance","2000","college entrance qualification","(1c) basic vocational qualification","","","",""
"Private health insurance","2000","college entrance qualification","(2b) intermediate general qualification","","","",""
"Private health insurance","2000","college entrance qualification","(2a) intermediate vocational","","","",""
"Private health insurance","2000","college entrance qualification","(2c_gen) general maturity certificate","108","0.160051764349278","0.133580734291316","0.186522794407241"
"Private health insurance","2000","college entrance qualification","(2c_voc) vocational maturity certificate","186","0.163867147647251","0.143525406372026","0.184208888922476"
"Private health insurance","2000","college entrance qualification","(3a) lower tertiary education","236","0.256247201085563","0.228309507899553","0.284184894271574"
"Private health insurance","2000","college entrance qualification","(3b) higher tertiary education","666","0.385864216674653","0.363331819358839","0.408396613990468"
"Private health insurance","2000","Other degree","(0) in school","","","",""
"Private health insurance","2000","Other degree","(1a) inadequately completed","","","",""
"Private health insurance","2000","Other degree","(1b) general elementary school","6","","",""
"Private health insurance","2000","Other degree","(1c) basic vocational qualification","17","","",""
"Private health insurance","2000","Other degree","(2b) intermediate general qualification","","","",""
"Private health insurance","2000","Other degree","(2a) intermediate vocational","","","",""
"Private health insurance","2000","Other degree","(2c_gen) general maturity certificate","3","","",""
"Private health insurance","2000","Other degree","(2c_voc) vocational maturity certificate","8","","",""
"Private health insurance","2000","Other degree","(3a) lower tertiary education","2","","",""
"Private health insurance","2000","Other degree","(3b) higher tertiary education","25","","",""
"Private health insurance","2000","no degree/no degree yet","(0) in school","82","0.181390601787701","0.14758072623659","0.215200477338812"
"Private health insurance","2000","no degree/no degree yet","(1a) inadequately completed","2","","",""
"Private health insurance","2000","no degree/no degree yet","(1b) general elementary school","","","",""
"Private health insurance","2000","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Private health insurance","2000","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Private health insurance","2000","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Private health insurance","2000","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Private health insurance","2000","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Private health insurance","2000","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Private health insurance","2000","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Neither","2000","lower secondary degree","(0) in school","","","",""
"Neither","2000","lower secondary degree","(1a) inadequately completed","","","",""
"Neither","2000","lower secondary degree","(1b) general elementary school","11","","",""
"Neither","2000","lower secondary degree","(1c) basic vocational qualification","30","0.00384953176478396","0.00243180624911898","0.00526725728044893"
"Neither","2000","lower secondary degree","(2b) intermediate general qualification","","","",""
"Neither","2000","lower secondary degree","(2a) intermediate vocational","","","",""
"Neither","2000","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Neither","2000","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Neither","2000","lower secondary degree","(3a) lower tertiary education","1","","",""
"Neither","2000","lower secondary degree","(3b) higher tertiary education","","","",""
"Neither","2000","secondary school degree","(0) in school","","","",""
"Neither","2000","secondary school degree","(1a) inadequately completed","","","",""
"Neither","2000","secondary school degree","(1b) general elementary school","","","",""
"Neither","2000","secondary school degree","(1c) basic vocational qualification","","","",""
"Neither","2000","secondary school degree","(2b) intermediate general qualification","2","","",""
"Neither","2000","secondary school degree","(2a) intermediate vocational","38","0.00628871499219955","0.0042057650970969","0.0083716648873022"
"Neither","2000","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Neither","2000","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Neither","2000","secondary school degree","(3a) lower tertiary education","2","","",""
"Neither","2000","secondary school degree","(3b) higher tertiary education","","","",""
"Neither","2000","college entrance qualification","(0) in school","","","",""
"Neither","2000","college entrance qualification","(1a) inadequately completed","","","",""
"Neither","2000","college entrance qualification","(1b) general elementary school","","","",""
"Neither","2000","college entrance qualification","(1c) basic vocational qualification","","","",""
"Neither","2000","college entrance qualification","(2b) intermediate general qualification","","","",""
"Neither","2000","college entrance qualification","(2a) intermediate vocational","","","",""
"Neither","2000","college entrance qualification","(2c_gen) general maturity certificate","7","","",""
"Neither","2000","college entrance qualification","(2c_voc) vocational maturity certificate","11","","",""
"Neither","2000","college entrance qualification","(3a) lower tertiary education","9","","",""
"Neither","2000","college entrance qualification","(3b) higher tertiary education","5","","",""
"Neither","2000","Other degree","(0) in school","","","",""
"Neither","2000","Other degree","(1a) inadequately completed","","","",""
"Neither","2000","Other degree","(1b) general elementary school","4","","",""
"Neither","2000","Other degree","(1c) basic vocational qualification","4","","",""
"Neither","2000","Other degree","(2b) intermediate general qualification","","","",""
"Neither","2000","Other degree","(2a) intermediate vocational","","","",""
"Neither","2000","Other degree","(2c_gen) general maturity certificate","4","","",""
"Neither","2000","Other degree","(2c_voc) vocational maturity certificate","2","","",""
"Neither","2000","Other degree","(3a) lower tertiary education","","","",""
"Neither","2000","Other degree","(3b) higher tertiary education","3","","",""
"Neither","2000","no degree/no degree yet","(0) in school","2","","",""
"Neither","2000","no degree/no degree yet","(1a) inadequately completed","5","","",""
"Neither","2000","no degree/no degree yet","(1b) general elementary school","","","",""
"Neither","2000","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Neither","2000","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Neither","2000","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Neither","2000","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Neither","2000","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Neither","2000","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Neither","2000","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Public health insurance","2001","lower secondary degree","(0) in school","","","",""
"Public health insurance","2001","lower secondary degree","(1a) inadequately completed","","","",""
"Public health insurance","2001","lower secondary degree","(1b) general elementary school","1972","0.972746435260649","0.965644259539875","0.979848610981423"
"Public health insurance","2001","lower secondary degree","(1c) basic vocational qualification","6096","0.937299549167871","0.931406148763922","0.94319294957182"
"Public health insurance","2001","lower secondary degree","(2b) intermediate general qualification","3","","",""
"Public health insurance","2001","lower secondary degree","(2a) intermediate vocational","24","","",""
"Public health insurance","2001","lower secondary degree","(2c_gen) general maturity certificate","14","","",""
"Public health insurance","2001","lower secondary degree","(2c_voc) vocational maturity certificate","33","0.908205034659154","0.812548321851854","1.00386174746645"
"Public health insurance","2001","lower secondary degree","(3a) lower tertiary education","134","0.916762887406215","0.871800319670697","0.961725455141733"
"Public health insurance","2001","lower secondary degree","(3b) higher tertiary education","40","0.890007443033719","0.797558868079209","0.982456017988229"
"Public health insurance","2001","secondary school degree","(0) in school","","","",""
"Public health insurance","2001","secondary school degree","(1a) inadequately completed","","","",""
"Public health insurance","2001","secondary school degree","(1b) general elementary school","","","",""
"Public health insurance","2001","secondary school degree","(1c) basic vocational qualification","","","",""
"Public health insurance","2001","secondary school degree","(2b) intermediate general qualification","615","0.932640292903733","0.913489254533412","0.951791331274053"
"Public health insurance","2001","secondary school degree","(2a) intermediate vocational","4572","0.886397163040384","0.877698321181426","0.895096004899341"
"Public health insurance","2001","secondary school degree","(2c_gen) general maturity certificate","6","","",""
"Public health insurance","2001","secondary school degree","(2c_voc) vocational maturity certificate","39","0.871930457359098","0.772050645262089","0.971810269456106"
"Public health insurance","2001","secondary school degree","(3a) lower tertiary education","464","0.860514290952621","0.830991041514643","0.890037540390598"
"Public health insurance","2001","secondary school degree","(3b) higher tertiary education","84","0.812645151543102","0.736168118047268","0.889122185038937"
"Public health insurance","2001","college entrance qualification","(0) in school","","","",""
"Public health insurance","2001","college entrance qualification","(1a) inadequately completed","","","",""
"Public health insurance","2001","college entrance qualification","(1b) general elementary school","","","",""
"Public health insurance","2001","college entrance qualification","(1c) basic vocational qualification","","","",""
"Public health insurance","2001","college entrance qualification","(2b) intermediate general qualification","","","",""
"Public health insurance","2001","college entrance qualification","(2a) intermediate vocational","","","",""
"Public health insurance","2001","college entrance qualification","(2c_gen) general maturity certificate","589","0.813209679617605","0.784399306571081","0.842020052664129"
"Public health insurance","2001","college entrance qualification","(2c_voc) vocational maturity certificate","1012","0.821467257965049","0.79979962179202","0.843134894138079"
"Public health insurance","2001","college entrance qualification","(3a) lower tertiary education","665","0.731303160362467","0.702342608017171","0.760263712707763"
"Public health insurance","2001","college entrance qualification","(3b) higher tertiary education","1031","0.606869049037594","0.583350910216799","0.63038718785839"
"Public health insurance","2001","Other degree","(0) in school","","","",""
"Public health insurance","2001","Other degree","(1a) inadequately completed","","","",""
"Public health insurance","2001","Other degree","(1b) general elementary school","474","0.982928281193799","0.971315568470286","0.994540993917312"
"Public health insurance","2001","Other degree","(1c) basic vocational qualification","439","0.965481628633769","0.948633294156119","0.982329963111419"
"Public health insurance","2001","Other degree","(2b) intermediate general qualification","","","",""
"Public health insurance","2001","Other degree","(2a) intermediate vocational","","","",""
"Public health insurance","2001","Other degree","(2c_gen) general maturity certificate","71","0.980299993624375","0.948421386003512","1.01217860124524"
"Public health insurance","2001","Other degree","(2c_voc) vocational maturity certificate","179","0.951381324307323","0.920473353568905","0.982289295045741"
"Public health insurance","2001","Other degree","(3a) lower tertiary education","21","","",""
"Public health insurance","2001","Other degree","(3b) higher tertiary education","136","0.816548866804881","0.757493766904319","0.875603966705443"
"Public health insurance","2001","no degree/no degree yet","(0) in school","453","0.80990046573318","0.777108073720417","0.842692857745943"
"Public health insurance","2001","no degree/no degree yet","(1a) inadequately completed","319","0.981524437159575","0.966861364618481","0.996187509700668"
"Public health insurance","2001","no degree/no degree yet","(1b) general elementary school","","","",""
"Public health insurance","2001","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Public health insurance","2001","no degree/no degree yet","(2b) intermediate general qualification","","","",""
