"ple0097","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2000","Not Employed","(2c_gen) general maturity certificate","290","0.798816266259561","0.756757622959381","0.840874909559741"
"Public health insurance","2000","Not Employed","(2c_voc) vocational maturity certificate","340","0.828877563652267","0.791547529965983","0.866207597338551"
"Public health insurance","2000","Not Employed","(3a) lower tertiary education","371","0.86383982726799","0.83096211361916","0.896717540916819"
"Public health insurance","2000","Not Employed","(3b) higher tertiary education","330","0.705429408045824","0.663170740083093","0.747688076008556"
"Public health insurance","2000","Employed","(0) in school","72","0.858435827861142","0.783887305038347","0.932984350683936"
"Public health insurance","2000","Employed","(1a) inadequately completed","172","0.98602254582334","0.968629063989355","1.00341602765733"
"Public health insurance","2000","Employed","(1b) general elementary school","1125","0.968974523912174","0.95895779694984","0.978991250874508"
"Public health insurance","2000","Employed","(1c) basic vocational qualification","4025","0.930732071824681","0.923163151877677","0.938300991771685"
"Public health insurance","2000","Employed","(2b) intermediate general qualification","439","0.963496886510662","0.946283917700371","0.980709855320953"
"Public health insurance","2000","Employed","(2a) intermediate vocational","3886","0.883975847791036","0.874458896116775","0.893492799465297"
"Public health insurance","2000","Employed","(2c_gen) general maturity certificate","418","0.868875586331609","0.838711086415149","0.899040086248069"
"Public health insurance","2000","Employed","(2c_voc) vocational maturity certificate","1011","0.853417346155194","0.833168218968595","0.873666473341793"
"Public health insurance","2000","Employed","(3a) lower tertiary education","998","0.754240513573214","0.730718803572885","0.777762223573544"
"Public health insurance","2000","Employed","(3b) higher tertiary education","1080","0.634962269085812","0.611954318656033","0.657970219515591"
"Private health insurance","2000","Not Employed","(0) in school","70","0.189037998620534","0.151367718415374","0.226708278825693"
"Private health insurance","2000","Not Employed","(1a) inadequately completed","","","",""
"Private health insurance","2000","Not Employed","(1b) general elementary school","38","0.0256653151634224","0.0182351092552588","0.033095521071586"
"Private health insurance","2000","Not Employed","(1c) basic vocational qualification","170","0.0496390310171697","0.0424638526318465","0.0568142094024929"
"Private health insurance","2000","Not Employed","(2b) intermediate general qualification","27","","",""
"Private health insurance","2000","Not Employed","(2a) intermediate vocational","117","0.0897151085606323","0.073672769208077","0.105757447913188"
"Private health insurance","2000","Not Employed","(2c_gen) general maturity certificate","53","0.184782723554245","0.144063194455033","0.225502252653458"
"Private health insurance","2000","Not Employed","(2c_voc) vocational maturity certificate","49","0.16067397932359","0.124274277098839","0.197073681548341"
"Private health insurance","2000","Not Employed","(3a) lower tertiary education","45","0.129645313832384","0.0974430430333443","0.161847584631423"
"Private health insurance","2000","Not Employed","(3b) higher tertiary education","113","0.285482792722964","0.243613980188477","0.327351605257451"
"Private health insurance","2000","Employed","(0) in school","12","","",""
"Private health insurance","2000","Employed","(1a) inadequately completed","2","","",""
"Private health insurance","2000","Employed","(1b) general elementary school","20","","",""
"Private health insurance","2000","Employed","(1c) basic vocational qualification","280","0.0643070271638425","0.0569947713953959","0.0716192829322891"
"Private health insurance","2000","Employed","(2b) intermediate general qualification","16","","",""
"Private health insurance","2000","Employed","(2a) intermediate vocational","431","0.108962505281844","0.0997029529119711","0.118222057651717"
"Private health insurance","2000","Employed","(2c_gen) general maturity certificate","58","0.120647950722816","0.0915396456715868","0.149756255774044"
"Private health insurance","2000","Employed","(2c_voc) vocational maturity certificate","150","0.139040363228335","0.119232112355402","0.158848614101268"
"Private health insurance","2000","Employed","(3a) lower tertiary education","279","0.235610455132448","0.212425115301427","0.258795794963468"
"Private health insurance","2000","Employed","(3b) higher tertiary education","598","0.362751692212862","0.339774647770438","0.385728736655285"
"Neither","2000","Not Employed","(0) in school","2","","",""
"Neither","2000","Not Employed","(1a) inadequately completed","4","","",""
"Neither","2000","Not Employed","(1b) general elementary school","9","","",""
"Neither","2000","Not Employed","(1c) basic vocational qualification","16","","",""
"Neither","2000","Not Employed","(2b) intermediate general qualification","1","","",""
"Neither","2000","Not Employed","(2a) intermediate vocational","5","","",""
"Neither","2000","Not Employed","(2c_gen) general maturity certificate","6","","",""
"Neither","2000","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Neither","2000","Not Employed","(3a) lower tertiary education","2","","",""
"Neither","2000","Not Employed","(3b) higher tertiary education","4","","",""
"Neither","2000","Employed","(0) in school","","","",""
"Neither","2000","Employed","(1a) inadequately completed","1","","",""
"Neither","2000","Employed","(1b) general elementary school","6","","",""
"Neither","2000","Employed","(1c) basic vocational qualification","18","","",""
"Neither","2000","Employed","(2b) intermediate general qualification","1","","",""
"Neither","2000","Employed","(2a) intermediate vocational","33","0.00706164692712011","0.00457326175172549","0.00955003210251474"
"Neither","2000","Employed","(2c_gen) general maturity certificate","5","","",""
"Neither","2000","Employed","(2c_voc) vocational maturity certificate","11","","",""
"Neither","2000","Employed","(3a) lower tertiary education","10","","",""
"Neither","2000","Employed","(3b) higher tertiary education","4","","",""
"Public health insurance","2001","Not Employed","(0) in school","360","0.829415801304109","0.79378039139006","0.865051211218158"
"Public health insurance","2001","Not Employed","(1a) inadequately completed","184","0.98488923246281","0.967357348971507","1.00242111595411"
"Public health insurance","2001","Not Employed","(1b) general elementary school","1411","0.974876591610491","0.966804639166161","0.982948544054821"
"Public health insurance","2001","Not Employed","(1c) basic vocational qualification","2989","0.947230446239711","0.939424178823052","0.95503671365637"
"Public health insurance","2001","Not Employed","(2b) intermediate general qualification","203","0.887727336935101","0.846748703015165","0.928705970855037"
"Public health insurance","2001","Not Employed","(2a) intermediate vocational","1045","0.913130552806046","0.896845542313526","0.929415563298566"
"Public health insurance","2001","Not Employed","(2c_gen) general maturity certificate","248","0.792080027133829","0.746234446300868","0.837925607966791"
"Public health insurance","2001","Not Employed","(2c_voc) vocational maturity certificate","323","0.795178830297437","0.754708547857617","0.835649112737257"
"Public health insurance","2001","Not Employed","(3a) lower tertiary education","352","0.842940782388955","0.807547949782302","0.878333614995607"
"Public health insurance","2001","Not Employed","(3b) higher tertiary education","296","0.692441999222726","0.647772469728374","0.737111528717078"
"Public health insurance","2001","Employed","(0) in school","93","0.747174872431324","0.67005089439903","0.824298850463618"
"Public health insurance","2001","Employed","(1a) inadequately completed","135","0.977100669470456","0.952143829390572","1.00205750955034"
"Public health insurance","2001","Employed","(1b) general elementary school","1035","0.973168746656581","0.963408777123892","0.982928716189271"
"Public health insurance","2001","Employed","(1c) basic vocational qualification","3546","0.931537785829391","0.923508406031051","0.939567165627731"
"Public health insurance","2001","Employed","(2b) intermediate general qualification","415","0.960128510453903","0.94169958318102","0.978557437726786"
"Public health insurance","2001","Employed","(2a) intermediate vocational","3551","0.878151551570861","0.867997959496999","0.888305143644724"
"Public health insurance","2001","Employed","(2c_gen) general maturity certificate","432","0.857062349762767","0.826228694007785","0.887896005517749"
"Public health insurance","2001","Employed","(2c_voc) vocational maturity certificate","940","0.856248079968372","0.835343516980889","0.877152642955855"
"Public health insurance","2001","Employed","(3a) lower tertiary education","933","0.763080775066556","0.738963327927823","0.787198222205289"
"Public health insurance","2001","Employed","(3b) higher tertiary education","996","0.628937219449253","0.604949348164176","0.652925090734331"
"Private health insurance","2001","Not Employed","(0) in school","66","0.162432862298558","0.127488833887869","0.197376890709246"
"Private health insurance","2001","Not Employed","(1a) inadequately completed","1","","",""
"Private health insurance","2001","Not Employed","(1b) general elementary school","29","","",""
"Private health insurance","2001","Not Employed","(1c) basic vocational qualification","149","0.0481129328101032","0.0406407494924835","0.0555851161277228"
"Private health insurance","2001","Not Employed","(2b) intermediate general qualification","22","","",""
"Private health insurance","2001","Not Employed","(2a) intermediate vocational","104","0.0868694471939539","0.0705844367014336","0.103154457686474"
"Private health insurance","2001","Not Employed","(2c_gen) general maturity certificate","47","0.180465122718042","0.137019582258665","0.223910663177419"
"Private health insurance","2001","Not Employed","(2c_voc) vocational maturity certificate","58","0.196846159495524","0.156973128273977","0.236719190717071"
"Private health insurance","2001","Not Employed","(3a) lower tertiary education","52","0.151344534667628","0.116483991339411","0.186205077995845"
"Private health insurance","2001","Not Employed","(3b) higher tertiary education","111","0.296763459004807","0.252544135982012","0.340982782027603"
"Private health insurance","2001","Employed","(0) in school","28","","",""
"Private health insurance","2001","Employed","(1a) inadequately completed","2","","",""
"Private health insurance","2001","Employed","(1b) general elementary school","14","","",""
"Private health insurance","2001","Employed","(1c) basic vocational qualification","233","0.0616662443222836","0.0540180535480765","0.0693144350964907"
"Private health insurance","2001","Employed","(2b) intermediate general qualification","17","","",""
"Private health insurance","2001","Employed","(2a) intermediate vocational","398","0.112441565334544","0.102635678150218","0.12224745251887"
"Private health insurance","2001","Employed","(2c_gen) general maturity certificate","58","0.128201730215379","0.0987507037371119","0.157652756693646"
"Private health insurance","2001","Employed","(2c_voc) vocational maturity certificate","133","0.135337314371273","0.114954385149353","0.155720243593193"
"Private health insurance","2001","Employed","(3a) lower tertiary education","252","0.228966837378739","0.20513438415952","0.252799290597958"
"Private health insurance","2001","Employed","(3b) higher tertiary education","557","0.368097649689008","0.344149560222543","0.392045739155472"
"Neither","2001","Not Employed","(0) in school","2","","",""
"Neither","2001","Not Employed","(1a) inadequately completed","1","","",""
"Neither","2001","Not Employed","(1b) general elementary school","4","","",""
"Neither","2001","Not Employed","(1c) basic vocational qualification","13","","",""
"Neither","2001","Not Employed","(2b) intermediate general qualification","3","","",""
"Neither","2001","Not Employed","(2a) intermediate vocational","","","",""
"Neither","2001","Not Employed","(2c_gen) general maturity certificate","6","","",""
"Neither","2001","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Neither","2001","Not Employed","(3a) lower tertiary education","2","","",""
"Neither","2001","Not Employed","(3b) higher tertiary education","3","","",""
"Neither","2001","Employed","(0) in school","1","","",""
"Neither","2001","Employed","(1a) inadequately completed","1","","",""
"Neither","2001","Employed","(1b) general elementary school","4","","",""
"Neither","2001","Employed","(1c) basic vocational qualification","21","","",""
"Neither","2001","Employed","(2b) intermediate general qualification","1","","",""
"Neither","2001","Employed","(2a) intermediate vocational","38","0.00940688309459509","0.00641051268501427","0.0124032535041759"
"Neither","2001","Employed","(2c_gen) general maturity certificate","5","","",""
"Neither","2001","Employed","(2c_voc) vocational maturity certificate","9","","",""
"Neither","2001","Employed","(3a) lower tertiary education","9","","",""
"Neither","2001","Employed","(3b) higher tertiary education","5","","",""
"Public health insurance","2002","Not Employed","(0) in school","400","0.876876161841737","0.847663565278887","0.906088758404586"
"Public health insurance","2002","Not Employed","(1a) inadequately completed","169","0.953813074219853","0.922626718328163","0.984999430111542"
"Public health insurance","2002","Not Employed","(1b) general elementary school","1323","0.973408611632447","0.964848562336773","0.98196866092812"
"Public health insurance","2002","Not Employed","(1c) basic vocational qualification","2931","0.948917261982759","0.941150660283938","0.956683863681581"
"Public health insurance","2002","Not Employed","(2b) intermediate general qualification","200","0.902264484558597","0.863803226563843","0.94072574255335"
"Public health insurance","2002","Not Employed","(2a) intermediate vocational","1081","0.914398151065229","0.89858184358398","0.930214458546479"
"Public health insurance","2002","Not Employed","(2c_gen) general maturity certificate","266","0.834940043073415","0.794947170181362","0.874932915965468"
"Public health insurance","2002","Not Employed","(2c_voc) vocational maturity certificate","340","0.836752746202911","0.801021456234986","0.872484036170836"
"Public health insurance","2002","Not Employed","(3a) lower tertiary education","364","0.822983840187202","0.787198142905806","0.858769537468599"
"Public health insurance","2002","Not Employed","(3b) higher tertiary education","345","0.734129750329306","0.69589918746043","0.772360313198183"
"Public health insurance","2002","Employed","(0) in school","99","0.798494266477559","0.729274067907506","0.867714465047612"
"Public health insurance","2002","Employed","(1a) inadequately completed","119","0.976863722275958","0.950187034190326","1.00354041036159"
"Public health insurance","2002","Employed","(1b) general elementary school","918","0.97612349532936","0.966379658496863","0.985867332161856"
"Public health insurance","2002","Employed","(1c) basic vocational qualification","3311","0.935432301486726","0.927386340452541","0.943478262520911"
"Public health insurance","2002","Employed","(2b) intermediate general qualification","412","0.960610759139265","0.942267827551325","0.978953690727206"
"Public health insurance","2002","Employed","(2a) intermediate vocational","3629","0.886739986175862","0.877092319837751","0.896387652513974"
"Public health insurance","2002","Employed","(2c_gen) general maturity certificate","460","0.840754201897145","0.810502595068256","0.871005808726035"
"Public health insurance","2002","Employed","(2c_voc) vocational maturity certificate","995","0.872530474163192","0.853558338618226","0.891502609708158"
"Public health insurance","2002","Employed","(3a) lower tertiary education","1003","0.760587166074422","0.737966153355422","0.783208178793421"
"Public health insurance","2002","Employed","(3b) higher tertiary education","1180","0.610480591665714","0.590335890690246","0.630625292641182"
"Private health insurance","2002","Not Employed","(0) in school","85","0.122751226779312","0.09357667034957","0.151925783209054"
"Private health insurance","2002","Not Employed","(1a) inadequately completed","2","","",""
"Private health insurance","2002","Not Employed","(1b) general elementary school","31","0.0257093394924084","0.0172886452847614","0.0341300337000554"
"Private health insurance","2002","Not Employed","(1c) basic vocational qualification","146","0.0476297940928377","0.0401166446311078","0.0551429435545675"
"Private health insurance","2002","Not Employed","(2b) intermediate general qualification","29","","",""
"Private health insurance","2002","Not Employed","(2a) intermediate vocational","116","0.082526558274462","0.0669708612932778","0.0980822552556462"
"Private health insurance","2002","Not Employed","(2c_gen) general maturity certificate","63","0.163151598674422","0.123345175428717","0.202958021920127"
"Private health insurance","2002","Not Employed","(2c_voc) vocational maturity certificate","69","0.154883279222113","0.119905857382491","0.189860701061734"
"Private health insurance","2002","Not Employed","(3a) lower tertiary education","71","0.175702516927009","0.140021407381433","0.211383626472585"
"Private health insurance","2002","Not Employed","(3b) higher tertiary education","163","0.254372644817742","0.216686168952212","0.292059120683273"
"Private health insurance","2002","Employed","(0) in school","30","0.201505733522441","0.132285534952389","0.270725932092494"
"Private health insurance","2002","Employed","(1a) inadequately completed","3","","",""
"Private health insurance","2002","Employed","(1b) general elementary school","24","","",""
"Private health insurance","2002","Employed","(1c) basic vocational qualification","259","0.0609008066877197","0.0530713550303581","0.0687302583450814"
"Private health insurance","2002","Employed","(2b) intermediate general qualification","18","","",""
"Private health insurance","2002","Employed","(2a) intermediate vocational","485","0.106720109774101","0.0973206534590091","0.116119566089192"
"Private health insurance","2002","Employed","(2c_gen) general maturity certificate","99","0.155243773351322","0.125303709023133","0.185183837679512"
"Private health insurance","2002","Employed","(2c_voc) vocational maturity certificate","179","0.116278834959859","0.0980427882623314","0.134514881657386"
"Private health insurance","2002","Employed","(3a) lower tertiary education","356","0.236482966514377","0.213957534387738","0.259008398641016"
"Private health insurance","2002","Employed","(3b) higher tertiary education","1059","0.385793139174239","0.36568393307693","0.405902345271548"
"Neither","2002","Not Employed","(0) in school","1","","",""
"Neither","2002","Not Employed","(1a) inadequately completed","3","","",""
"Neither","2002","Not Employed","(1b) general elementary school","3","","",""
"Neither","2002","Not Employed","(1c) basic vocational qualification","10","","",""
"Neither","2002","Not Employed","(2b) intermediate general qualification","","","",""
"Neither","2002","Not Employed","(2a) intermediate vocational","5","","",""
"Neither","2002","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Neither","2002","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Neither","2002","Not Employed","(3a) lower tertiary education","2","","",""
"Neither","2002","Not Employed","(3b) higher tertiary education","5","","",""
"Neither","2002","Employed","(0) in school","","","",""
"Neither","2002","Employed","(1a) inadequately completed","","","",""
"Neither","2002","Employed","(1b) general elementary school","1","","",""
"Neither","2002","Employed","(1c) basic vocational qualification","14","","",""
"Neither","2002","Employed","(2b) intermediate general qualification","2","","",""
"Neither","2002","Employed","(2a) intermediate vocational","31","0.00653990405003706","0.00408606131485611","0.00899374678521801"
"Neither","2002","Employed","(2c_gen) general maturity certificate","3","","",""
"Neither","2002","Employed","(2c_voc) vocational maturity certificate","13","","",""
"Neither","2002","Employed","(3a) lower tertiary education","8","","",""
"Neither","2002","Employed","(3b) higher tertiary education","12","","",""
"Public health insurance","2003","Not Employed","(0) in school","411","0.857132402654029","0.826428848898984","0.887835956409074"
"Public health insurance","2003","Not Employed","(1a) inadequately completed","163","0.961588126270579","0.932439563374086","0.990736689167072"
"Public health insurance","2003","Not Employed","(1b) general elementary school","1271","0.976262518627658","0.968000048130976","0.98452498912434"
"Public health insurance","2003","Not Employed","(1c) basic vocational qualification","2864","0.945891244027848","0.937834624929052","0.953947863126644"
"Public health insurance","2003","Not Employed","(2b) intermediate general qualification","193","0.933379499161772","0.900124702935257","0.966634295388288"
"Public health insurance","2003","Not Employed","(2a) intermediate vocational","1059","0.911681082852871","0.895511304821167","0.927850860884576"
"Public health insurance","2003","Not Employed","(2c_gen) general maturity certificate","275","0.820696037106991","0.78004036451249","0.861351709701491"
"Public health insurance","2003","Not Employed","(2c_voc) vocational maturity certificate","328","0.842242310275822","0.806249664176322","0.878234956375322"
"Public health insurance","2003","Not Employed","(3a) lower tertiary education","385","0.85334979612691","0.820809234471338","0.885890357782483"
"Public health insurance","2003","Not Employed","(3b) higher tertiary education","344","0.720330586531746","0.681603782841226","0.759057390222266"
"Public health insurance","2003","Employed","(0) in school","87","0.727677630643517","0.646669190964438","0.808686070322595"
"Public health insurance","2003","Employed","(1a) inadequately completed","108","0.952971997509066","0.914110994887466","0.991833000130666"
"Public health insurance","2003","Employed","(1b) general elementary school","848","0.983994499269705","0.975621642514548","0.992367356024861"
"Public health insurance","2003","Employed","(1c) basic vocational qualification","3066","0.933176791995279","0.924676145621965","0.941677438368593"
"Public health insurance","2003","Employed","(2b) intermediate general qualification","405","0.977290350806134","0.963025800081004","0.991554901531264"
"Public health insurance","2003","Employed","(2a) intermediate vocational","3494","0.889532229089279","0.879790986903578","0.899273471274979"
"Public health insurance","2003","Employed","(2c_gen) general maturity certificate","418","0.819611606324248","0.786657799458531","0.852565413189965"
"Public health insurance","2003","Employed","(2c_voc) vocational maturity certificate","998","0.877060530692455","0.858332867380864","0.895788194004046"
"Public health insurance","2003","Employed","(3a) lower tertiary education","934","0.761790262721741","0.738352576074151","0.785227949369331"
"Public health insurance","2003","Employed","(3b) higher tertiary education","1126","0.615372988342923","0.594658618905837","0.636087357780009"
"Private health insurance","2003","Not Employed","(0) in school","84","0.133768621763651","0.103901601252353","0.163635642274948"
"Private health insurance","2003","Not Employed","(1a) inadequately completed","1","","",""
"Private health insurance","2003","Not Employed","(1b) general elementary school","28","","",""
"Private health insurance","2003","Not Employed","(1c) basic vocational qualification","151","0.0477964393936516","0.0401991070071489","0.0553937717801542"
"Private health insurance","2003","Not Employed","(2b) intermediate general qualification","20","","",""
"Private health insurance","2003","Not Employed","(2a) intermediate vocational","117","0.0842253545255806","0.0683993440008218","0.100051365050339"
"Private health insurance","2003","Not Employed","(2c_gen) general maturity certificate","65","0.176937461198272","0.136492786053941","0.217382136342604"
"Private health insurance","2003","Not Employed","(2c_voc) vocational maturity certificate","64","0.149289141369746","0.114100291015578","0.184477991723915"
"Private health insurance","2003","Not Employed","(3a) lower tertiary education","68","0.146034944157512","0.113551010942189","0.178518877372835"
"Private health insurance","2003","Not Employed","(3b) higher tertiary education","168","0.270368866113247","0.232046416777516","0.308691315448978"
"Private health insurance","2003","Employed","(0) in school","29","","",""
"Private health insurance","2003","Employed","(1a) inadequately completed","4","","",""
"Private health insurance","2003","Employed","(1b) general elementary school","12","","",""
"Private health insurance","2003","Employed","(1c) basic vocational qualification","234","0.0606358258425965","0.0525114880987119","0.0687601635864811"
"Private health insurance","2003","Employed","(2b) intermediate general qualification","13","","",""
"Private health insurance","2003","Employed","(2a) intermediate vocational","456","0.103625565126058","0.0941546076103554","0.11309652264176"
"Private health insurance","2003","Employed","(2c_gen) general maturity certificate","101","0.173422811561174","0.140974502804445","0.205871120317903"
"Private health insurance","2003","Employed","(2c_voc) vocational maturity certificate","176","0.118856810166858","0.100399924495901","0.137313695837816"
"Private health insurance","2003","Employed","(3a) lower tertiary education","326","0.233263579242213","0.209995325338654","0.256531833145773"
"Private health insurance","2003","Employed","(3b) higher tertiary education","983","0.381493951657365","0.360811671505278","0.402176231809453"
"Neither","2003","Not Employed","(0) in school","4","","",""
"Neither","2003","Not Employed","(1a) inadequately completed","3","","",""
"Neither","2003","Not Employed","(1b) general elementary school","5","","",""
"Neither","2003","Not Employed","(1c) basic vocational qualification","14","","",""
"Neither","2003","Not Employed","(2b) intermediate general qualification","3","","",""
"Neither","2003","Not Employed","(2a) intermediate vocational","7","","",""
"Neither","2003","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Neither","2003","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Neither","2003","Not Employed","(3a) lower tertiary education","1","","",""
"Neither","2003","Not Employed","(3b) higher tertiary education","4","","",""
"Neither","2003","Employed","(0) in school","","","",""
"Neither","2003","Employed","(1a) inadequately completed","2","","",""
"Neither","2003","Employed","(1b) general elementary school","3","","",""
"Neither","2003","Employed","(1c) basic vocational qualification","15","","",""
"Neither","2003","Employed","(2b) intermediate general qualification","1","","",""
"Neither","2003","Employed","(2a) intermediate vocational","28","","",""
"Neither","2003","Employed","(2c_gen) general maturity certificate","4","","",""
"Neither","2003","Employed","(2c_voc) vocational maturity certificate","7","","",""
"Neither","2003","Employed","(3a) lower tertiary education","9","","",""
"Neither","2003","Employed","(3b) higher tertiary education","10","","",""
"Public health insurance","2004","Not Employed","(0) in school","426","0.874555636709567","0.846515185770076","0.902596087649059"
"Public health insurance","2004","Not Employed","(1a) inadequately completed","152","0.987160833099536","0.969322069273939","1.00499959692513"
"Public health insurance","2004","Not Employed","(1b) general elementary school","1211","0.977295189025398","0.969000802622775","0.98558957542802"
"Public health insurance","2004","Not Employed","(1c) basic vocational qualification","2803","0.957133613842784","0.949811792188444","0.964455435497125"
"Public health insurance","2004","Not Employed","(2b) intermediate general qualification","194","0.952729790867004","0.924095561600776","0.981364020133231"
"Public health insurance","2004","Not Employed","(2a) intermediate vocational","1106","0.924221529212547","0.909359250348071","0.939083808077022"
