"ple0097","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Neither","2000","Not Working","Couple + C. GT 16 ","8","","","","3"
"Neither","2000","Full Time","1-pers.-HH","12","","","","3"
"Neither","2000","Part Time","1-pers.-HH","3","","","","3"
"Neither","2000","Part Time","(Married) couple without C. ","7","","","","3"
"Neither","2000","Part Time","Single parent ","1","","","","3"
"Neither","2000","Part Time","Couple + C. LE 16 ","5","","","","3"
"Neither","2000","Part Time","Couple + C. GT 16 ","7","","","","3"
"Neither","2000","Part Time","Couple + C. LE and GT 16","1","","","","3"
"Neither","2000","Not Working","1-pers.-HH","5","","","","3"
"Neither","2000","Not Working","(Married) couple without C. ","20","","","","3"
"Private health insurance","2000","Full Time","Couple + C. LE and GT 16","96","0.118710753851801","0.0969281068961013","0.140493400807501","2"
"Private health insurance","2000","Full Time","Single parent ","43","0.0906895970357868","0.0647554210621251","0.116623773009449","2"
"Private health insurance","2000","Full Time","Couple + C. LE 16 ","418","0.171025035843506","0.156796097306896","0.185253974380116","2"
"Private health insurance","2000","Full Time","Couple + C. GT 16 ","196","0.11291139707343","0.0982948891974585","0.127527904949401","2"
"Private health insurance","2000","Part Time","Couple + C. LE 16 ","118","0.087870372881329","0.0732834616074615","0.102457284155197","2"
"Private health insurance","2000","Part Time","1-pers.-HH","42","0.0866795519597276","0.0622122459146951","0.11114685800476","2"
"Private health insurance","2000","Part Time","(Married) couple without C. ","100","0.0945275234299876","0.0771514790204551","0.11190356783952","2"
"Private health insurance","2000","Part Time","Single parent ","14","","","","2"
"Private health insurance","2000","Not Working","Couple + C. LE 16 ","55","0.0547524628627078","0.0414052495727122","0.0680996761527034","2"
"Private health insurance","2000","Not Working","Couple + C. LE and GT 16","60","0.116504421799881","0.0897645746808813","0.143244268918881","2"
"Private health insurance","2000","Not Working","Couple + C. GT 16 ","137","0.137306680069352","0.117500845499262","0.157112514639443","2"
"Private health insurance","2000","Full Time","(Married) couple without C. ","439","0.164276974387047","0.150339544175509","0.178214404598585","2"
"Private health insurance","2000","Not Working","Single parent ","20","","","","2"
"Private health insurance","2000","Full Time","1-pers.-HH","229","0.170934060862138","0.150131509058397","0.19173661266588","2"
"Private health insurance","2000","Not Working","(Married) couple without C. ","293","0.080928009953757","0.0722338748049171","0.0896221451025969","2"
"Private health insurance","2000","Part Time","Couple + C. LE and GT 16","35","0.0628175665735521","0.0424843047941612","0.0831508283529431","2"
"Private health insurance","2000","Part Time","Couple + C. GT 16 ","76","0.0762540709808754","0.059804450712526","0.0927036912492248","2"
"Private health insurance","2000","Not Working","1-pers.-HH","98","0.0683207430920295","0.0559662099432313","0.0806752762408277","2"
"Public health insurance","2000","Full Time","1-pers.-HH","1017","0.820862647680614","0.799672397070366","0.842052898290861","1"
"Public health insurance","2000","Full Time","(Married) couple without C. ","2256","0.829479906085465","0.815333246909358","0.843626565261571","1"
"Public health insurance","2000","Full Time","Single parent ","427","0.907747140987837","0.881612893501603","0.933881388474072","1"
"Public health insurance","2000","Full Time","Couple + C. LE 16 ","2257","0.823205233391507","0.808788704225505","0.837621762557509","1"
"Public health insurance","2000","Full Time","Couple + C. GT 16 ","1596","0.883344673382386","0.868519198311904","0.898170148452869","1"
"Public health insurance","2000","Full Time","Couple + C. LE and GT 16","745","0.874210149911355","0.851877661984245","0.896542637838466","1"
"Public health insurance","2000","Part Time","1-pers.-HH","463","0.906583492560261","0.881277000307791","0.931889984812732","1"
"Public health insurance","2000","Part Time","(Married) couple without C. ","982","0.897769333495716","0.879776186395311","0.915762480596122","1"
"Public health insurance","2000","Part Time","Single parent ","319","0.951626600249098","0.928616874106207","0.974636326391989","1"
"Public health insurance","2000","Part Time","Couple + C. LE 16 ","1324","0.907115411042707","0.892159360302938","0.922071461782476","1"
"Public health insurance","2000","Part Time","Couple + C. GT 16 ","917","0.916810203114837","0.899693392642331","0.933927013587343","1"
"Public health insurance","2000","Part Time","Couple + C. LE and GT 16","511","0.934966651703875","0.914302358967991","0.955630944439759","1"
"Public health insurance","2000","Not Working","1-pers.-HH","1499","0.928036078495507","0.91538123799187","0.940690918999144","1"
"Public health insurance","2000","Not Working","(Married) couple without C. ","3467","0.913569730791491","0.90461183564172","0.922527625941261","1"
"Public health insurance","2000","Not Working","Single parent ","369","0.912123850370357","0.884344373762348","0.939903326978366","1"
"Public health insurance","2000","Not Working","Couple + C. LE 16 ","1058","0.943200480182377","0.929620775282253","0.956780185082501","1"
"Public health insurance","2000","Not Working","Couple + C. GT 16 ","1015","0.856373461377732","0.836191282846651","0.876555639908813","1"
"Public health insurance","2000","Not Working","Couple + C. LE and GT 16","491","0.880427392068214","0.853384810452454","0.907469973683973","1"
"Neither","2001","Not Working","Couple + C. GT 16 ","3","","","","3"
"Neither","2001","Not Working","Couple + C. LE and GT 16","2","","","","3"
"Neither","2001","Not Working","Couple + C. LE 16 ","6","","","","3"
"Neither","2001","Not Working","Single parent ","3","","","","3"
"Neither","2001","Full Time","1-pers.-HH","12","","","","3"
"Neither","2001","Full Time","(Married) couple without C. ","21","","","","3"
"Neither","2001","Full Time","Single parent ","1","","","","3"
"Neither","2001","Full Time","Couple + C. LE 16 ","14","","","","3"
"Neither","2001","Full Time","Couple + C. GT 16 ","9","","","","3"
"Neither","2001","Full Time","Couple + C. LE and GT 16","6","","","","3"
"Neither","2001","Part Time","1-pers.-HH","6","","","","3"
"Neither","2001","Part Time","(Married) couple without C. ","9","","","","3"
"Neither","2001","Part Time","Single parent ","","","","","3"
"Neither","2001","Part Time","Couple + C. LE 16 ","2","","","","3"
"Neither","2001","Part Time","Couple + C. GT 16 ","8","","","","3"
"Neither","2001","Part Time","Couple + C. LE and GT 16","5","","","","3"
"Neither","2001","Not Working","1-pers.-HH","6","","","","3"
"Neither","2001","Not Working","(Married) couple without C. ","11","","","","3"
"Private health insurance","2001","Full Time","(Married) couple without C. ","405","0.17304794168044","0.157929259557554","0.188166623803326","2"
"Private health insurance","2001","Full Time","Single parent ","42","0.101627299806588","0.072900510283291","0.130354089329884","2"
"Private health insurance","2001","Full Time","Couple + C. LE 16 ","385","0.169578245645574","0.15470372128881","0.184452770002338","2"
"Private health insurance","2001","Full Time","Couple + C. GT 16 ","187","0.10588982161072","0.0911190589846085","0.120660584236831","2"
"Private health insurance","2001","Full Time","Couple + C. LE and GT 16","73","0.100706022472043","0.0795459989696404","0.121866045974446","2"
"Private health insurance","2001","Part Time","1-pers.-HH","35","0.0830587588172271","0.0580826290972189","0.108034888537235","2"
"Private health insurance","2001","Part Time","(Married) couple without C. ","83","0.0804353302699974","0.064093833205995","0.0967768273339999","2"
"Private health insurance","2001","Part Time","Single parent ","20","","","","2"
"Private health insurance","2001","Part Time","Couple + C. LE 16 ","105","0.0948760365215884","0.0794149202497208","0.110337152793456","2"
"Private health insurance","2001","Not Working","Single parent ","23","","","","2"
"Private health insurance","2001","Not Working","Couple + C. LE 16 ","59","0.0706813264836662","0.0543321165120182","0.0870305364553141","2"
"Private health insurance","2001","Not Working","Couple + C. GT 16 ","122","0.132479375283185","0.112042022698434","0.152916727867937","2"
"Private health insurance","2001","Not Working","Couple + C. LE and GT 16","45","0.104852309320892","0.077036514095653","0.132668104546131","2"
"Private health insurance","2001","Full Time","1-pers.-HH","196","0.177056449377509","0.154549955203403","0.199562943551615","2"
"Private health insurance","2001","Not Working","(Married) couple without C. ","278","0.0840230955320208","0.0747632005151311","0.0932829905489105","2"
"Private health insurance","2001","Not Working","1-pers.-HH","98","0.0721832396357217","0.0588445478939979","0.0855219313774454","2"
"Private health insurance","2001","Part Time","Couple + C. LE and GT 16","27","","","","2"
"Private health insurance","2001","Part Time","Couple + C. GT 16 ","94","0.110829286925364","0.0905992316679776","0.131059342182751","2"
"Public health insurance","2001","Full Time","1-pers.-HH","897","0.812048102720272","0.789013475565012","0.835082729875532","1"
"Public health insurance","2001","Full Time","(Married) couple without C. ","1979","0.817827769622307","0.802401441489915","0.833254097754699","1"
"Public health insurance","2001","Full Time","Single parent ","382","0.892909203742359","0.863510150171599","0.922308257313118","1"
"Public health insurance","2001","Full Time","Couple + C. LE 16 ","2046","0.823709660667409","0.808605033986637","0.838814287348181","1"
"Public health insurance","2001","Full Time","Couple + C. GT 16 ","1471","0.887256228124078","0.872073455102789","0.902439001145368","1"
"Public health insurance","2001","Full Time","Couple + C. LE and GT 16","698","0.890687756273043","0.868747852061306","0.912627660484781","1"
"Public health insurance","2001","Part Time","1-pers.-HH","428","0.903548507067547","0.876831249140375","0.930265764994719","1"
"Public health insurance","2001","Part Time","(Married) couple without C. ","972","0.911275351471119","0.894189987596955","0.928360715345284","1"
"Public health insurance","2001","Part Time","Single parent ","303","0.918852292812582","0.889073450622418","0.948631135002747","1"
"Public health insurance","2001","Part Time","Couple + C. LE 16 ","1273","0.903279206277173","0.887684418100763","0.918873994453583","1"
"Public health insurance","2001","Part Time","Couple + C. GT 16 ","823","0.88124291008259","0.860395370068847","0.902090450096334","1"
"Public health insurance","2001","Part Time","Couple + C. LE and GT 16","476","0.942449916345997","0.922197896019116","0.962701936672878","1"
"Public health insurance","2001","Not Working","1-pers.-HH","1342","0.921250695499118","0.907367922503467","0.935133468494769","1"
"Public health insurance","2001","Not Working","(Married) couple without C. ","3159","0.912158061145976","0.902709830876971","0.921606291414982","1"
"Public health insurance","2001","Not Working","Single parent ","354","0.918691811474104","0.891212341095463","0.946171281852745","1"
"Public health insurance","2001","Not Working","Couple + C. LE 16 ","879","0.925585603029232","0.908843929349379","0.942327276709085","1"
"Public health insurance","2001","Not Working","Couple + C. GT 16 ","932","0.860662775363716","0.839786131379434","0.881539419347998","1"
"Public health insurance","2001","Not Working","Couple + C. LE and GT 16","419","0.88736857531825","0.858664937341787","0.916072213294713","1"
"Neither","2002","Not Working","Couple + C. LE and GT 16","3","","","","3"
"Neither","2002","Not Working","Couple + C. GT 16 ","6","","","","3"
"Neither","2002","Not Working","Single parent ","2","","","","3"
"Neither","2002","Not Working","Couple + C. LE 16 ","1","","","","3"
"Neither","2002","Full Time","1-pers.-HH","16","","","","3"
"Neither","2002","Full Time","(Married) couple without C. ","25","","","","3"
"Neither","2002","Full Time","Single parent ","2","","","","3"
"Neither","2002","Full Time","Couple + C. LE 16 ","10","","","","3"
"Neither","2002","Full Time","Couple + C. GT 16 ","10","","","","3"
"Neither","2002","Full Time","Couple + C. LE and GT 16","4","","","","3"
"Neither","2002","Part Time","1-pers.-HH","1","","","","3"
"Neither","2002","Part Time","(Married) couple without C. ","6","","","","3"
"Neither","2002","Part Time","Single parent ","2","","","","3"
"Neither","2002","Part Time","Couple + C. LE 16 ","2","","","","3"
"Neither","2002","Part Time","Couple + C. GT 16 ","4","","","","3"
"Neither","2002","Part Time","Couple + C. LE and GT 16","2","","","","3"
"Neither","2002","Not Working","1-pers.-HH","7","","","","3"
"Neither","2002","Not Working","(Married) couple without C. ","12","","","","3"
"Private health insurance","2002","Part Time","1-pers.-HH","36","0.0750245971630694","0.0507122578561067","0.0993369364700321","2"
"Private health insurance","2002","Part Time","Single parent ","22","","","","2"
"Private health insurance","2002","Full Time","Couple + C. LE and GT 16","139","0.120796828294228","0.0989525640015452","0.142641092586912","2"
"Private health insurance","2002","Part Time","(Married) couple without C. ","173","0.0878670676784395","0.0720971326753289","0.10363700268155","2"
"Private health insurance","2002","Full Time","(Married) couple without C. ","641","0.179835261851688","0.165292405754713","0.194378117948663","2"
"Private health insurance","2002","Full Time","Single parent ","49","0.0825410589803243","0.0566510880263971","0.108431029934252","2"
"Private health insurance","2002","Full Time","Couple + C. LE 16 ","527","0.161004539849226","0.146442239882575","0.175566839815876","2"
"Private health insurance","2002","Full Time","Couple + C. GT 16 ","287","0.109863750749862","0.0954010173930793","0.124326484106645","2"
"Private health insurance","2002","Part Time","Couple + C. LE 16 ","158","0.0757617816460081","0.0620130482003801","0.0895105150916362","2"
"Private health insurance","2002","Not Working","Single parent ","25","","","","2"
"Private health insurance","2002","Not Working","Couple + C. LE 16 ","71","0.0721316091604505","0.055144665770532","0.089118552550369","2"
"Private health insurance","2002","Not Working","Couple + C. GT 16 ","171","0.128707671918628","0.109535626570111","0.147879717267145","2"
"Private health insurance","2002","Not Working","Couple + C. LE and GT 16","73","0.107789871733826","0.0806076068077721","0.13497213665988","2"
"Private health insurance","2002","Full Time","1-pers.-HH","226","0.181308763033757","0.158855148798588","0.203762377268926","2"
"Private health insurance","2002","Not Working","(Married) couple without C. ","338","0.081604349462247","0.0726191238945484","0.0905895750299456","2"
"Private health insurance","2002","Part Time","Couple + C. GT 16 ","135","0.083984846771946","0.0671681093962889","0.100801584147603","2"
"Private health insurance","2002","Not Working","1-pers.-HH","83","0.0601671935920479","0.0478893731293667","0.0724450140547292","2"
"Private health insurance","2002","Part Time","Couple + C. LE and GT 16","71","0.0840851166837814","0.0618052758028597","0.106364957564703","2"
"Public health insurance","2002","Full Time","Couple + C. LE and GT 16","712","0.872699277989412","0.850357754979817","0.895040800999007","1"
"Public health insurance","2002","Part Time","1-pers.-HH","414","0.923447273469384","0.898908875627644","0.947985671311124","1"
"Public health insurance","2002","Part Time","(Married) couple without C. ","1059","0.907285082355768","0.891129059375591","0.923441105335944","1"
"Public health insurance","2002","Part Time","Single parent ","310","0.938133742497811","0.912297214070825","0.963970270924797","1"
"Public health insurance","2002","Part Time","Couple + C. LE 16 ","1263","0.923091791655612","0.909248019829418","0.936935563481806","1"
"Public health insurance","2002","Part Time","Couple + C. GT 16 ","906","0.914496492726324","0.897542463299287","0.931450522153361","1"
"Public health insurance","2002","Part Time","Couple + C. LE and GT 16","523","0.91382967652132","0.891300959934623","0.936358393108017","1"
"Public health insurance","2002","Not Working","1-pers.-HH","1351","0.933815558534125","0.920979709296841","0.946651407771409","1"
"Public health insurance","2002","Full Time","1-pers.-HH","889","0.808653070770208","0.785728107048329","0.831578034492086","1"
"Public health insurance","2002","Full Time","(Married) couple without C. ","2013","0.814561312254471","0.799844159535006","0.829278464973936","1"
"Public health insurance","2002","Full Time","Single parent ","383","0.908077137781316","0.88089545333243","0.935258822230201","1"
"Public health insurance","2002","Full Time","Couple + C. LE 16 ","1910","0.835031116129951","0.820325492251821","0.849736740008082","1"
"Public health insurance","2002","Full Time","Couple + C. GT 16 ","1499","0.885446558622293","0.870717324262952","0.900175792981635","1"
"Public health insurance","2002","Not Working","(Married) couple without C. ","3216","0.915088510889524","0.905939540930019","0.924237480849029","1"
"Public health insurance","2002","Not Working","Single parent ","342","0.93184962072961","0.906137259376765","0.957561982082454","1"
"Public health insurance","2002","Not Working","Couple + C. LE 16 ","819","0.927176085073186","0.910114186307735","0.944237983838638","1"
"Public health insurance","2002","Not Working","Couple + C. GT 16 ","995","0.868753783716516","0.849421817136278","0.888085750296753","1"
"Public health insurance","2002","Not Working","Couple + C. LE and GT 16","424","0.887577181444038","0.859889066592806","0.915265296295269","1"
"Neither","2003","Not Working","Couple + C. LE and GT 16","5","","","","3"
"Neither","2003","Not Working","Couple + C. GT 16 ","11","","","","3"
"Neither","2003","Not Working","Single parent ","3","","","","3"
"Neither","2003","Not Working","Couple + C. LE 16 ","2","","","","3"
"Neither","2003","Full Time","1-pers.-HH","12","","","","3"
"Neither","2003","Full Time","(Married) couple without C. ","23","","","","3"
"Neither","2003","Full Time","Single parent ","1","","","","3"
"Neither","2003","Full Time","Couple + C. LE 16 ","18","","","","3"
"Neither","2003","Full Time","Couple + C. GT 16 ","9","","","","3"
"Neither","2003","Full Time","Couple + C. LE and GT 16","2","","","","3"
"Neither","2003","Part Time","1-pers.-HH","2","","","","3"
"Neither","2003","Part Time","(Married) couple without C. ","4","","","","3"
"Neither","2003","Part Time","Single parent ","1","","","","3"
"Neither","2003","Part Time","Couple + C. LE 16 ","1","","","","3"
"Neither","2003","Part Time","Couple + C. GT 16 ","4","","","","3"
"Neither","2003","Part Time","Couple + C. LE and GT 16","3","","","","3"
"Neither","2003","Not Working","1-pers.-HH","11","","","","3"
"Neither","2003","Not Working","(Married) couple without C. ","15","","","","3"
"Private health insurance","2003","Full Time","Couple + C. LE and GT 16","119","0.110290139239607","0.088264418625977","0.132315859853237","2"
"Private health insurance","2003","Part Time","1-pers.-HH","39","0.0738256063610497","0.0495849583356405","0.0980662543864589","2"
"Private health insurance","2003","Part Time","(Married) couple without C. ","154","0.0753445967798498","0.060776374469665","0.0899128190900347","2"
"Private health insurance","2003","Part Time","Single parent ","28","","","","2"
"Private health insurance","2003","Full Time","(Married) couple without C. ","588","0.180022894324491","0.164959262366749","0.195086526282233","2"
"Private health insurance","2003","Full Time","Single parent ","36","0.07686051711455","0.0508217523234284","0.102899281905672","2"
"Private health insurance","2003","Full Time","Couple + C. LE 16 ","478","0.16436816156374","0.148958524791126","0.179777798336353","2"
"Private health insurance","2003","Full Time","Couple + C. GT 16 ","289","0.11475565914494","0.0997883871447329","0.129722931145146","2"
"Private health insurance","2003","Part Time","Couple + C. LE 16 ","152","0.0899019932019447","0.0746773547454966","0.105126631658393","2"
"Private health insurance","2003","Not Working","Single parent ","28","","","","2"
"Private health insurance","2003","Not Working","Couple + C. LE 16 ","63","0.0598548164596991","0.0435084645377508","0.0762011683816474","2"
"Private health insurance","2003","Not Working","Couple + C. GT 16 ","167","0.110274601424505","0.0924177413596241","0.128131461489386","2"
"Private health insurance","2003","Not Working","Couple + C. LE and GT 16","63","0.0734896914551099","0.0506634413060239","0.0963159416041959","2"
"Private health insurance","2003","Full Time","1-pers.-HH","225","0.185135399285448","0.161938619547525","0.208332179023371","2"
"Private health insurance","2003","Not Working","(Married) couple without C. ","332","0.0774034050000501","0.0686362078310206","0.0861706021690795","2"
"Private health insurance","2003","Not Working","1-pers.-HH","105","0.0716277818080647","0.0584275084570462","0.0848280551590832","2"
"Private health insurance","2003","Part Time","Couple + C. GT 16 ","128","0.0913438042039768","0.0737496326555021","0.108937975752452","2"
"Private health insurance","2003","Part Time","Couple + C. LE and GT 16","69","0.0851229162256804","0.0620303986991424","0.108215433752218","2"
"Public health insurance","2003","Full Time","Couple + C. LE and GT 16","656","0.887292786368553","0.86505728565628","0.909528287080826","1"
"Public health insurance","2003","Part Time","1-pers.-HH","406","0.922286163298021","0.89746761635101","0.947104710245033","1"
"Public health insurance","2003","Part Time","(Married) couple without C. ","1103","0.921965536879579","0.907161126515494","0.936769947243665","1"
"Public health insurance","2003","Part Time","Single parent ","302","0.924303890872535","0.895808260868688","0.952799520876382","1"
"Public health insurance","2003","Part Time","Couple + C. LE 16 ","1203","0.909152354256325","0.893855806787559","0.92444890172509","1"
"Public health insurance","2003","Part Time","Couple + C. GT 16 ","898","0.906135911503661","0.888325420864567","0.923946402142755","1"
"Public health insurance","2003","Part Time","Couple + C. LE and GT 16","489","0.911642969826634","0.888157480727339","0.935128458925929","1"
"Public health insurance","2003","Not Working","1-pers.-HH","1350","0.919279689127316","0.905335400895856","0.933223977358775","1"
"Public health insurance","2003","Full Time","1-pers.-HH","840","0.803023174994938","0.77927053724642","0.826775812743456","1"
"Public health insurance","2003","Full Time","(Married) couple without C. ","1888","0.814330272521222","0.799084978560341","0.829575566482103","1"
"Public health insurance","2003","Full Time","Single parent ","365","0.919554938015389","0.892967676934965","0.946142199095812","1"
"Public health insurance","2003","Full Time","Couple + C. LE 16 ","1726","0.826775042479264","0.811039744389419","0.842510340569109","1"
"Public health insurance","2003","Full Time","Couple + C. GT 16 ","1444","0.880505820255204","0.865273589600054","0.895738050910354","1"
"Public health insurance","2003","Not Working","(Married) couple without C. ","3222","0.918118304370963","0.909122964979384","0.927113643762541","1"
"Public health insurance","2003","Not Working","Single parent ","357","0.894457896780073","0.863885812246968","0.925029981313178","1"
"Public health insurance","2003","Not Working","Couple + C. LE 16 ","744","0.938471873170585","0.921913361157341","0.955030385183828","1"
"Public health insurance","2003","Not Working","Couple + C. GT 16 ","1004","0.882639265608909","0.864291111301008","0.90098741991681","1"
"Public health insurance","2003","Not Working","Couple + C. LE and GT 16","434","0.913117288039797","0.888478110926211","0.937756465153383","1"
"Neither","2004","Not Working","Couple + C. LE and GT 16","","","","","3"
"Neither","2004","Not Working","Couple + C. GT 16 ","","","","","3"
"Neither","2004","Not Working","Couple + C. LE 16 ","","","","","3"
"Neither","2004","Not Working","Single parent ","","","","","3"
"Neither","2004","Full Time","1-pers.-HH","","","","","3"
"Neither","2004","Full Time","(Married) couple without C. ","","","","","3"
"Neither","2004","Full Time","Single parent ","","","","","3"
"Neither","2004","Full Time","Couple + C. LE 16 ","","","","","3"
"Neither","2004","Full Time","Couple + C. GT 16 ","","","","","3"
"Neither","2004","Full Time","Couple + C. LE and GT 16","","","","","3"
"Neither","2004","Part Time","1-pers.-HH","","","","","3"
"Neither","2004","Part Time","(Married) couple without C. ","","","","","3"
"Neither","2004","Part Time","Single parent ","","","","","3"
"Neither","2004","Part Time","Couple + C. LE 16 ","","","","","3"
"Neither","2004","Part Time","Couple + C. GT 16 ","","","","","3"
"Neither","2004","Part Time","Couple + C. LE and GT 16","","","","","3"
"Neither","2004","Not Working","1-pers.-HH","","","","","3"
"Neither","2004","Not Working","(Married) couple without C. ","","","","","3"
"Private health insurance","2004","Full Time","Couple + C. LE and GT 16","109","0.10029694519851","0.0778341823085825","0.122759708088437","2"
"Private health insurance","2004","Part Time","(Married) couple without C. ","163","0.0806641641936995","0.0654456256332174","0.0958827027541815","2"
"Private health insurance","2004","Part Time","1-pers.-HH","45","0.0770637873337003","0.052423098083645","0.101704476583756","2"
"Private health insurance","2004","Full Time","Couple + C. GT 16 ","281","0.115649044313737","0.100383838827722","0.130914249799751","2"
"Private health insurance","2004","Part Time","Single parent ","27","","","","2"
"Private health insurance","2004","Full Time","1-pers.-HH","211","0.189904005136287","0.1655819285572","0.214226081715374","2"
"Private health insurance","2004","Full Time","(Married) couple without C. ","582","0.19377443064248","0.178174305815115","0.209374555469845","2"
"Private health insurance","2004","Full Time","Single parent ","36","0.0698860013472851","0.0436944884229359","0.0960775142716344","2"
"Private health insurance","2004","Full Time","Couple + C. LE 16 ","436","0.16835632823955","0.15196146066855","0.18475119581055","2"
"Private health insurance","2004","Part Time","Couple + C. LE 16 ","145","0.0944131364975883","0.0784319552684123","0.110394317726764","2"
