"ple0097","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2001","1-pers.-HH","West Germany","1977","0.86149659618809","0.84737349453312","0.875619697843061"
"Public health insurance","2001","1-pers.-HH","East Germany","690","0.954811524596151","0.939660145559025","0.969962903633276"
"Public health insurance","2001","(Married) couple without C. ","West Germany","4373","0.860883253347557","0.8514002771748","0.870366229520314"
"Public health insurance","2001","(Married) couple without C. ","East Germany","1737","0.966750109785008","0.958469859629813","0.975030359940204"
"Public health insurance","2001","Single parent ","West Germany","741","0.903623440692449","0.883338101627294","0.923908779757605"
"Public health insurance","2001","Single parent ","East Germany","298","0.928307122798146","0.899818158531092","0.956796087065199"
"Public health insurance","2001","Couple + C. LE 16 ","West Germany","3354","0.859080963557348","0.848081834906359","0.870080092208336"
"Public health insurance","2001","Couple + C. LE 16 ","East Germany","844","0.902337253444639","0.883206761620376","0.921467745268902"
"Public health insurance","2001","Couple + C. GT 16 ","West Germany","2260","0.865564147133128","0.852467260501717","0.878661033764539"
"Public health insurance","2001","Couple + C. GT 16 ","East Germany","966","0.927218072529158","0.911452539557629","0.942983605500687"
"Public health insurance","2001","Couple + C. LE and GT 16","West Germany","1108","0.89688564083577","0.879972845161387","0.913798436510153"
"Public health insurance","2001","Couple + C. LE and GT 16","East Germany","485","0.936670879513816","0.915512400872231","0.9578293581554"
"Private health insurance","2001","1-pers.-HH","West Germany","302","0.129803313401649","0.116062112766893","0.143544514036405"
"Private health insurance","2001","1-pers.-HH","East Germany","27","","",""
"Private health insurance","2001","(Married) couple without C. ","West Germany","709","0.132166948902143","0.122886641794231","0.141447256010056"
"Private health insurance","2001","(Married) couple without C. ","East Germany","57","0.0299463641534917","0.0220747978271953","0.0378179304797882"
"Private health insurance","2001","Single parent ","West Germany","68","0.0904066628535341","0.0706948452122012","0.110118480494867"
"Private health insurance","2001","Single parent ","East Germany","17","","",""
"Private health insurance","2001","Couple + C. LE 16 ","West Germany","472","0.135881071621385","0.125048722657714","0.146713420585056"
"Private health insurance","2001","Couple + C. LE 16 ","East Germany","77","0.0944873818297615","0.0756373804856831","0.11333738317384"
"Private health insurance","2001","Couple + C. GT 16 ","West Germany","331","0.127074013435575","0.114286739473232","0.139861287397917"
"Private health insurance","2001","Couple + C. GT 16 ","East Germany","72","0.0665214846448674","0.0513984458274469","0.081644523462288"
"Private health insurance","2001","Couple + C. LE and GT 16","West Germany","124","0.0954599159516516","0.0791176706360916","0.111802161267212"
"Private health insurance","2001","Couple + C. LE and GT 16","East Germany","21","","",""
"Neither","2001","1-pers.-HH","West Germany","19","","",""
"Neither","2001","1-pers.-HH","East Germany","5","","",""
"Neither","2001","(Married) couple without C. ","West Germany","34","0.00694979775029994","0.00467336666029984","0.00922622884030003"
"Neither","2001","(Married) couple without C. ","East Germany","7","","",""
"Neither","2001","Single parent ","West Germany","4","","",""
"Neither","2001","Single parent ","East Germany","","","",""
"Neither","2001","Couple + C. LE 16 ","West Germany","18","","",""
"Neither","2001","Couple + C. LE 16 ","East Germany","4","","",""
"Neither","2001","Couple + C. GT 16 ","West Germany","15","","",""
"Neither","2001","Couple + C. GT 16 ","East Germany","5","","",""
"Neither","2001","Couple + C. LE and GT 16","West Germany","10","","",""
"Neither","2001","Couple + C. LE and GT 16","East Germany","3","","",""
"Public health insurance","2002","1-pers.-HH","West Germany","1954","0.868265253246681","0.854422501039463","0.8821080054539"
"Public health insurance","2002","1-pers.-HH","East Germany","700","0.964255475442139","0.950787960061582","0.977722990822695"
"Public health insurance","2002","(Married) couple without C. ","West Germany","4571","0.864596237905473","0.855686392468784","0.873506083342161"
"Public health insurance","2002","(Married) couple without C. ","East Germany","1717","0.960429069795505","0.951467750955693","0.969390388635318"
"Public health insurance","2002","Single parent ","West Germany","754","0.916830082612292","0.898167245932113","0.935492919292472"
"Public health insurance","2002","Single parent ","East Germany","281","0.952989321421439","0.92887669527705","0.977101947565828"
"Public health insurance","2002","Couple + C. LE 16 ","West Germany","3228","0.875590257299204","0.865215866131293","0.885964648467116"
"Public health insurance","2002","Couple + C. LE 16 ","East Germany","764","0.896085727346431","0.87584373062204","0.916327724070821"
"Public health insurance","2002","Couple + C. GT 16 ","West Germany","2371","0.873309087989691","0.861184115378728","0.885434060600654"
"Public health insurance","2002","Couple + C. GT 16 ","East Germany","1029","0.940576770966228","0.926743435441776","0.954410106490679"
"Public health insurance","2002","Couple + C. LE and GT 16","West Germany","1225","0.8784687088508","0.861855792034444","0.895081625667156"
"Public health insurance","2002","Couple + C. LE and GT 16","East Germany","434","0.939877914315138","0.91827191510316","0.961483913527115"
"Private health insurance","2002","1-pers.-HH","West Germany","319","0.124666129111864","0.111145180321367","0.138187077902362"
"Private health insurance","2002","1-pers.-HH","East Germany","26","","",""
"Private health insurance","2002","(Married) couple without C. ","West Germany","1057","0.131072454140016","0.122284341152638","0.139860567127395"
"Private health insurance","2002","(Married) couple without C. ","East Germany","95","0.0355817620319915","0.0270665084763786","0.0440970155876045"
"Private health insurance","2002","Single parent ","West Germany","82","0.0767310631396884","0.0587423617362669","0.0947197645431099"
"Private health insurance","2002","Single parent ","East Germany","14","","",""
"Private health insurance","2002","Couple + C. LE 16 ","West Germany","650","0.121988271533193","0.11170114313702","0.132275399929366"
"Private health insurance","2002","Couple + C. LE 16 ","East Germany","106","0.100945402774908","0.08096163957532","0.120929165974496"
"Private health insurance","2002","Couple + C. GT 16 ","West Germany","503","0.123362172414479","0.111374768116671","0.135349576712286"
"Private health insurance","2002","Couple + C. GT 16 ","East Germany","90","0.0568082269193565","0.0432639045538402","0.0703525492848728"
"Private health insurance","2002","Couple + C. LE and GT 16","West Germany","255","0.117759555039414","0.101371393127999","0.13414771695083"
"Private health insurance","2002","Couple + C. LE and GT 16","East Germany","28","","",""
"Neither","2002","1-pers.-HH","West Germany","20","","",""
"Neither","2002","1-pers.-HH","East Germany","4","","",""
"Neither","2002","(Married) couple without C. ","West Germany","37","0.004331307954511","0.00262123321788902","0.00604138269113298"
"Neither","2002","(Married) couple without C. ","East Germany","6","","",""
"Neither","2002","Single parent ","West Germany","5","","",""
"Neither","2002","Single parent ","East Germany","1","","",""
"Neither","2002","Couple + C. LE 16 ","West Germany","10","","",""
"Neither","2002","Couple + C. LE 16 ","East Germany","3","","",""
"Neither","2002","Couple + C. GT 16 ","West Germany","17","","",""
"Neither","2002","Couple + C. GT 16 ","East Germany","3","","",""
"Neither","2002","Couple + C. LE and GT 16","West Germany","6","","",""
"Neither","2002","Couple + C. LE and GT 16","East Germany","3","","",""
"Public health insurance","2003","1-pers.-HH","West Germany","1911","0.860141685673813","0.845867356470062","0.874416014877565"
"Public health insurance","2003","1-pers.-HH","East Germany","685","0.958800575027768","0.944303205382769","0.973297944672767"
"Public health insurance","2003","(Married) couple without C. ","West Germany","4460","0.871124159187362","0.862243205135754","0.880005113238969"
"Public health insurance","2003","(Married) couple without C. ","East Germany","1753","0.956266889489793","0.946975735723857","0.965558043255728"
"Public health insurance","2003","Single parent ","West Germany","751","0.901728800411859","0.881537887645109","0.921919713178609"
"Public health insurance","2003","Single parent ","East Germany","273","0.956805629499185","0.933244803607501","0.980366455390868"
"Public health insurance","2003","Couple + C. LE 16 ","West Germany","2964","0.871479741441414","0.860506219757408","0.88245326312542"
"Public health insurance","2003","Couple + C. LE 16 ","East Germany","709","0.884293895552221","0.862319732731495","0.906268058372947"
"Public health insurance","2003","Couple + C. GT 16 ","West Germany","2321","0.873916240761041","0.861688600985484","0.886143880536598"
"Public health insurance","2003","Couple + C. GT 16 ","East Germany","1025","0.941123766222093","0.927356376899653","0.954891155544533"
"Public health insurance","2003","Couple + C. LE and GT 16","West Germany","1189","0.894097976446352","0.878104496206244","0.910091456686459"
"Public health insurance","2003","Couple + C. LE and GT 16","East Germany","390","0.937396018045501","0.914172795654486","0.960619240436515"
"Private health insurance","2003","1-pers.-HH","West Germany","336","0.129553389466546","0.115732944527421","0.143373834405671"
"Private health insurance","2003","1-pers.-HH","East Germany","33","0.0360362381550796","0.022441226934779","0.0496312493753802"
"Private health insurance","2003","(Married) couple without C. ","West Germany","973","0.123876586229853","0.11514463913503","0.132608533324676"
"Private health insurance","2003","(Married) couple without C. ","East Germany","101","0.041136354869462","0.0321130374772492","0.0501596722616748"
"Private health insurance","2003","Single parent ","West Germany","80","0.0935203576901562","0.0737717282677709","0.113268987112541"
"Private health insurance","2003","Single parent ","East Germany","12","","",""
"Private health insurance","2003","Couple + C. LE 16 ","West Germany","592","0.123755673302186","0.112958085329108","0.134553261275264"
"Private health insurance","2003","Couple + C. LE 16 ","East Germany","101","0.108914114622239","0.0875129329569418","0.130315296287536"
"Private health insurance","2003","Couple + C. GT 16 ","West Germany","489","0.120569783509219","0.108574843267833","0.132564723750606"
"Private health insurance","2003","Couple + C. GT 16 ","East Germany","95","0.0562875804304423","0.0428077528118064","0.0697674080490782"
"Private health insurance","2003","Couple + C. LE and GT 16","West Germany","225","0.100780586410637","0.0851340011649968","0.116427171656277"
"Private health insurance","2003","Couple + C. LE and GT 16","East Germany","26","","",""
"Neither","2003","1-pers.-HH","West Germany","21","","",""
"Neither","2003","1-pers.-HH","East Germany","4","","",""
"Neither","2003","(Married) couple without C. ","West Germany","35","0.00499925458278507","0.00312987210412204","0.0068686370614481"
"Neither","2003","(Married) couple without C. ","East Germany","7","","",""
"Neither","2003","Single parent ","West Germany","4","","",""
"Neither","2003","Single parent ","East Germany","1","","",""
"Neither","2003","Couple + C. LE 16 ","West Germany","17","","",""
"Neither","2003","Couple + C. LE 16 ","East Germany","4","","",""
"Neither","2003","Couple + C. GT 16 ","West Germany","21","","",""
"Neither","2003","Couple + C. GT 16 ","East Germany","3","","",""
"Neither","2003","Couple + C. LE and GT 16","West Germany","8","","",""
"Neither","2003","Couple + C. LE and GT 16","East Germany","2","","",""
"Public health insurance","2004","1-pers.-HH","West Germany","1866","0.874636223572534","0.860755158974141","0.888517288170927"
"Public health insurance","2004","1-pers.-HH","East Germany","677","0.961924043601723","0.947866679467114","0.975981407736331"
"Public health insurance","2004","(Married) couple without C. ","West Germany","4423","0.869846601028128","0.860893008784092","0.878800193272163"
"Public health insurance","2004","(Married) couple without C. ","East Germany","1725","0.96151009027106","0.952669482742767","0.970350697799352"
"Public health insurance","2004","Single parent ","West Germany","720","0.928531202845514","0.910691471057213","0.946370934633815"
"Public health insurance","2004","Single parent ","East Germany","278","0.96850396516753","0.948402499028979","0.988605431306081"
"Public health insurance","2004","Couple + C. LE 16 ","West Germany","2762","0.874762166346262","0.863460742820605","0.886063589871918"
"Public health insurance","2004","Couple + C. LE 16 ","East Germany","652","0.880528353981052","0.857331332814409","0.903725375147695"
"Public health insurance","2004","Couple + C. GT 16 ","West Germany","2286","0.879270481740467","0.867143823538418","0.891397139942516"
"Public health insurance","2004","Couple + C. GT 16 ","East Germany","1030","0.948841851713574","0.935950276494039","0.961733426933109"
"Public health insurance","2004","Couple + C. LE and GT 16","West Germany","1178","0.912198669250523","0.897299510684948","0.927097827816099"
"Public health insurance","2004","Couple + C. LE and GT 16","East Germany","351","0.929984133115243","0.904528116645162","0.955440149585324"
"Private health insurance","2004","1-pers.-HH","West Germany","320","0.125363776427466","0.111482711829073","0.139244841025859"
"Private health insurance","2004","1-pers.-HH","East Germany","35","0.0380759563982772","0.0240185922636686","0.0521333205328858"
"Private health insurance","2004","(Married) couple without C. ","West Germany","1002","0.130153398971872","0.121199806727837","0.139106991215908"
"Private health insurance","2004","(Married) couple without C. ","East Germany","94","0.0384899097289403","0.0296493022006481","0.0473305172572325"
"Private health insurance","2004","Single parent ","West Germany","81","0.071468797154486","0.0536290653661851","0.089308528942787"
"Private health insurance","2004","Single parent ","East Germany","12","","",""
"Private health insurance","2004","Couple + C. LE 16 ","West Germany","533","0.125237833653738","0.113936410128082","0.136539257179395"
"Private health insurance","2004","Couple + C. LE 16 ","East Germany","99","0.119471646018948","0.0962746248523048","0.142668667185591"
"Private health insurance","2004","Couple + C. GT 16 ","West Germany","487","0.120729518259533","0.108602860057484","0.132856176461582"
"Private health insurance","2004","Couple + C. GT 16 ","East Germany","92","0.0511581482864259","0.0382665730668907","0.0640497235059612"
"Private health insurance","2004","Couple + C. LE and GT 16","West Germany","208","0.0878013307494768","0.0729021721839015","0.102700489315052"
"Private health insurance","2004","Couple + C. LE and GT 16","East Germany","35","0.0700158668847568","0.044559850414676","0.0954718833548375"
"Neither","2004","1-pers.-HH","West Germany","","","",""
"Neither","2004","1-pers.-HH","East Germany","","","",""
"Neither","2004","(Married) couple without C. ","West Germany","","","",""
"Neither","2004","(Married) couple without C. ","East Germany","","","",""
"Neither","2004","Single parent ","West Germany","","","",""
"Neither","2004","Single parent ","East Germany","","","",""
"Neither","2004","Couple + C. LE 16 ","West Germany","","","",""
"Neither","2004","Couple + C. LE 16 ","East Germany","","","",""
"Neither","2004","Couple + C. GT 16 ","West Germany","","","",""
"Neither","2004","Couple + C. GT 16 ","East Germany","","","",""
"Neither","2004","Couple + C. LE and GT 16","West Germany","","","",""
"Neither","2004","Couple + C. LE and GT 16","East Germany","","","",""
"Public health insurance","2005","1-pers.-HH","West Germany","1888","0.872247442098813","0.858336383366416","0.88615850083121"
"Public health insurance","2005","1-pers.-HH","East Germany","672","0.957029748208967","0.942144708617649","0.971914787800285"
"Public health insurance","2005","(Married) couple without C. ","West Germany","4260","0.871103229208532","0.862034818622828","0.880171639794236"
"Public health insurance","2005","(Married) couple without C. ","East Germany","1670","0.966134236747846","0.957683570940212","0.97458490255548"
"Public health insurance","2005","Single parent ","West Germany","718","0.928603848813812","0.910705326947366","0.946502370680257"
"Public health insurance","2005","Single parent ","East Germany","291","0.970166559958554","0.950979013821416","0.989354106095691"
"Public health insurance","2005","Couple + C. LE 16 ","West Germany","2497","0.860127189245149","0.84771123035454","0.872543148135759"
"Public health insurance","2005","Couple + C. LE 16 ","East Germany","598","0.875295907282744","0.850518518148135","0.900073296417354"
"Public health insurance","2005","Couple + C. GT 16 ","West Germany","2134","0.889671178071891","0.877572597730792","0.901769758412991"
"Public health insurance","2005","Couple + C. GT 16 ","East Germany","959","0.947726297520877","0.934205390605001","0.961247204436754"
"Public health insurance","2005","Couple + C. LE and GT 16","West Germany","1117","0.892926808659229","0.876227307119568","0.909626310198891"
"Public health insurance","2005","Couple + C. LE and GT 16","East Germany","334","0.943507607229819","0.91995155026101","0.967063664198627"
"Private health insurance","2005","1-pers.-HH","West Germany","324","0.127752557901187","0.11384149916879","0.141663616633584"
"Private health insurance","2005","1-pers.-HH","East Germany","41","0.0429702517910331","0.0280852121997153","0.0578552913823508"
"Private health insurance","2005","(Married) couple without C. ","West Germany","985","0.128896770791468","0.119828360205764","0.137965181377172"
"Private health insurance","2005","(Married) couple without C. ","East Germany","90","0.0338657632521541","0.02541509744452","0.0423164290597882"
"Private health insurance","2005","Single parent ","West Germany","77","0.0713961511861885","0.0534976293197432","0.0892946730526338"
"Private health insurance","2005","Single parent ","East Germany","11","","",""
"Private health insurance","2005","Couple + C. LE 16 ","West Germany","501","0.139872810754851","0.127456851864241","0.15228876964546"
"Private health insurance","2005","Couple + C. LE 16 ","East Germany","85","0.124704092717256","0.0999267035826463","0.149481481851865"
"Private health insurance","2005","Couple + C. GT 16 ","West Germany","442","0.110328821928109","0.0982302415870094","0.122427402269208"
"Private health insurance","2005","Couple + C. GT 16 ","East Germany","82","0.0522737024791226","0.0387527955632457","0.0657946093949994"
"Private health insurance","2005","Couple + C. LE and GT 16","West Germany","200","0.107073191340771","0.0903736898011094","0.123772692880432"
"Private health insurance","2005","Couple + C. LE and GT 16","East Germany","35","0.0564923927701813","0.0329363358013726","0.08004844973899"
"Neither","2005","1-pers.-HH","West Germany","","","",""
"Neither","2005","1-pers.-HH","East Germany","","","",""
"Neither","2005","(Married) couple without C. ","West Germany","","","",""
"Neither","2005","(Married) couple without C. ","East Germany","","","",""
"Neither","2005","Single parent ","West Germany","","","",""
"Neither","2005","Single parent ","East Germany","","","",""
"Neither","2005","Couple + C. LE 16 ","West Germany","","","",""
"Neither","2005","Couple + C. LE 16 ","East Germany","","","",""
"Neither","2005","Couple + C. GT 16 ","West Germany","","","",""
"Neither","2005","Couple + C. GT 16 ","East Germany","","","",""
"Neither","2005","Couple + C. LE and GT 16","West Germany","","","",""
"Neither","2005","Couple + C. LE and GT 16","East Germany","","","",""
"Public health insurance","2006","1-pers.-HH","West Germany","2121","0.866988787250091","0.853687863746204","0.880289710753977"
"Public health insurance","2006","1-pers.-HH","East Germany","775","0.947482714077413","0.932224162955863","0.962741265198963"
"Public health insurance","2006","(Married) couple without C. ","West Germany","4782","0.864510793551318","0.855755582896138","0.873266004206499"
"Public health insurance","2006","(Married) couple without C. ","East Germany","1864","0.971076419043572","0.963651265946126","0.978501572141017"
"Public health insurance","2006","Single parent ","West Germany","773","0.903582707398973","0.884025561029771","0.923139853768175"
"Public health insurance","2006","Single parent ","East Germany","281","0.965284670818114","0.944359800535325","0.986209541100903"
"Public health insurance","2006","Couple + C. LE 16 ","West Germany","2646","0.86553728587321","0.853695075772877","0.877379495973543"
"Public health insurance","2006","Couple + C. LE 16 ","East Germany","612","0.85802664051049","0.832407937340931","0.883645343680049"
"Public health insurance","2006","Couple + C. GT 16 ","West Germany","2140","0.879872668048848","0.867354372122826","0.892390963974869"
"Public health insurance","2006","Couple + C. GT 16 ","East Germany","978","0.951098666140756","0.938091302826166","0.964106029455346"
"Public health insurance","2006","Couple + C. LE and GT 16","West Germany","1014","0.907090963246385","0.890603774522178","0.923578151970591"
"Public health insurance","2006","Couple + C. LE and GT 16","East Germany","263","0.906907366300755","0.873806347662207","0.940008384939304"
"Private health insurance","2006","1-pers.-HH","West Germany","383","0.133011212749909","0.119710289246023","0.146312136253796"
"Private health insurance","2006","1-pers.-HH","East Germany","46","0.052517285922587","0.0372587348010367","0.0677758370441374"
"Private health insurance","2006","(Married) couple without C. ","West Germany","1088","0.135489206448681","0.126733995793501","0.144244417103862"
"Private health insurance","2006","(Married) couple without C. ","East Germany","93","0.0289235809564284","0.0214984278589828","0.0363487340538739"
"Private health insurance","2006","Single parent ","West Germany","102","0.096417292601027","0.076860146231825","0.115974438970229"
"Private health insurance","2006","Single parent ","East Germany","13","","",""
"Private health insurance","2006","Couple + C. LE 16 ","West Germany","542","0.13446271412679","0.122620504026457","0.146304924227123"
"Private health insurance","2006","Couple + C. LE 16 ","East Germany","101","0.14197335948951","0.116354656319951","0.167592062659069"
"Private health insurance","2006","Couple + C. GT 16 ","West Germany","451","0.120127331951152","0.107609036025131","0.132645627877174"
"Private health insurance","2006","Couple + C. GT 16 ","East Germany","78","0.0489013338592441","0.0358939705446539","0.0619086971738344"
"Private health insurance","2006","Couple + C. LE and GT 16","West Germany","177","0.0929090367536153","0.0764218480294086","0.109396225477822"
"Private health insurance","2006","Couple + C. LE and GT 16","East Germany","33","0.0930926336992446","0.059991615060696","0.126193652337793"
"Neither","2006","1-pers.-HH","West Germany","","","",""
"Neither","2006","1-pers.-HH","East Germany","","","",""
"Neither","2006","(Married) couple without C. ","West Germany","","","",""
"Neither","2006","(Married) couple without C. ","East Germany","","","",""
"Neither","2006","Single parent ","West Germany","","","",""
"Neither","2006","Single parent ","East Germany","","","",""
"Neither","2006","Couple + C. LE 16 ","West Germany","","","",""
"Neither","2006","Couple + C. LE 16 ","East Germany","","","",""
"Neither","2006","Couple + C. GT 16 ","West Germany","","","",""
"Neither","2006","Couple + C. GT 16 ","East Germany","","","",""
"Neither","2006","Couple + C. LE and GT 16","West Germany","","","",""
"Neither","2006","Couple + C. LE and GT 16","East Germany","","","",""
"Public health insurance","2007","1-pers.-HH","West Germany","1995","0.871688896713046","0.858204574956366","0.885173218469725"
"Public health insurance","2007","1-pers.-HH","East Germany","734","0.947813755432121","0.932135495142752","0.96349201572149"
"Public health insurance","2007","(Married) couple without C. ","West Germany","4423","0.860430189025037","0.851223099049742","0.869637279000333"
"Public health insurance","2007","(Married) couple without C. ","East Germany","1787","0.965861687462695","0.957668731214486","0.974054643710904"
"Public health insurance","2007","Single parent ","West Germany","702","0.907921018364441","0.887758775850597","0.928083260878286"
"Public health insurance","2007","Single parent ","East Germany","282","0.965615777338108","0.944996699149774","0.986234855526441"
"Public health insurance","2007","Couple + C. LE 16 ","West Germany","2428","0.858487761825789","0.845836950306395","0.871138573345183"
"Public health insurance","2007","Couple + C. LE 16 ","East Germany","544","0.838265693510467","0.809783561257638","0.866747825763296"
"Public health insurance","2007","Couple + C. GT 16 ","West Germany","2043","0.880629357487037","0.86785597741441","0.893402737559663"
"Public health insurance","2007","Couple + C. GT 16 ","East Germany","936","0.952530374643659","0.93944227983384","0.965618469453479"
"Public health insurance","2007","Couple + C. LE and GT 16","West Germany","931","0.923406078899584","0.907463713660529","0.939348444138639"
"Public health insurance","2007","Couple + C. LE and GT 16","East Germany","237","0.889036575389178","0.851149082519541","0.926924068258815"
"Private health insurance","2007","1-pers.-HH","West Germany","368","0.128311103286954","0.114826781530275","0.141795425043634"
"Private health insurance","2007","1-pers.-HH","East Germany","39","0.0521862445678788","0.0365079842785099","0.0678645048572477"
