"ple0097","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Private health insurance","2000","college entrance qualification","East Germany","129","0.126523545587605","0.106319297177252","0.146727793997958"
"Private health insurance","2000","Other degree","West Germany","59","0.0510656113330981","0.0397740493316884","0.0623571733345079"
"Private health insurance","2000","Other degree","East Germany","2","","",""
"Private health insurance","2000","no degree/no degree yet","West Germany","77","0.101762316446838","0.0802958909722526","0.123228741921423"
"Private health insurance","2000","no degree/no degree yet","East Germany","8","","",""
"Neither","2000","lower secondary degree","West Germany","41","0.00460512443088973","0.00312996643055318","0.00608028243122627"
"Neither","2000","lower secondary degree","East Germany","1","","",""
"Neither","2000","secondary school degree","West Germany","29","","",""
"Neither","2000","secondary school degree","East Germany","13","","",""
"Neither","2000","college entrance qualification","West Germany","28","","",""
"Neither","2000","college entrance qualification","East Germany","4","","",""
"Neither","2000","Other degree","West Germany","16","","",""
"Neither","2000","Other degree","East Germany","1","","",""
"Neither","2000","no degree/no degree yet","West Germany","6","","",""
"Neither","2000","no degree/no degree yet","East Germany","1","","",""
"Public health insurance","2001","lower secondary degree","West Germany","6600","0.935921520687059","0.930209486469116","0.941633554905002"
"Public health insurance","2001","lower secondary degree","East Germany","1716","0.995266340813983","0.99202538131478","0.998507300313187"
"Public health insurance","2001","secondary school degree","West Germany","3456","0.869677853440106","0.859200295917159","0.880155410963053"
"Public health insurance","2001","secondary school degree","East Germany","2324","0.93136666753072","0.921420057501349","0.941313277560091"
"Public health insurance","2001","college entrance qualification","West Germany","2416","0.696285556533373","0.680947292200402","0.711623820866345"
"Public health insurance","2001","college entrance qualification","East Germany","881","0.868396067984294","0.847516249806307","0.889275886162281"
"Public health insurance","2001","Other degree","West Germany","1267","0.940493830913408","0.927746268690646","0.953241393136171"
"Public health insurance","2001","Other degree","East Germany","53","1","1","1"
"Public health insurance","2001","no degree/no degree yet","West Germany","607","0.871919205726252","0.847145576629031","0.896692834823474"
"Public health insurance","2001","no degree/no degree yet","East Germany","165","0.928010223376886","0.889824277697553","0.966196169056219"
"Private health insurance","2001","lower secondary degree","West Germany","429","0.0589764275345562","0.0534815949181639","0.0644712601509484"
"Private health insurance","2001","lower secondary degree","East Germany","3","","",""
"Private health insurance","2001","secondary school degree","West Germany","480","0.123866623501143","0.113614023869727","0.13411922313256"
"Private health insurance","2001","secondary school degree","East Germany","143","0.0612876578153542","0.0518513960749135","0.0707239195557949"
"Private health insurance","2001","college entrance qualification","West Germany","1005","0.292722908310555","0.277546361932262","0.307899454688847"
"Private health insurance","2001","college entrance qualification","East Germany","123","0.129023972544092","0.108319142912443","0.149728802175741"
"Private health insurance","2001","Other degree","West Germany","48","0.0507153918924866","0.0388921579912427","0.0625386257937304"
"Private health insurance","2001","Other degree","East Germany","","","",""
"Private health insurance","2001","no degree/no degree yet","West Germany","89","0.121849977049825","0.0976002649149812","0.14609968918467"
"Private health insurance","2001","no degree/no degree yet","East Germany","9","","",""
"Neither","2001","lower secondary degree","West Germany","32","0.0051020517783847","0.00344025970243158","0.00676384385433782"
"Neither","2001","lower secondary degree","East Germany","4","","",""
"Neither","2001","secondary school degree","West Germany","30","0.00645552305875045","0.00396304633560884","0.00894799978189206"
"Neither","2001","secondary school degree","East Germany","15","","",""
"Neither","2001","college entrance qualification","West Germany","32","0.0109915351560717","0.00751394031548234","0.014469129996661"
"Neither","2001","college entrance qualification","East Germany","3","","",""
"Neither","2001","Other degree","West Germany","8","","",""
"Neither","2001","Other degree","East Germany","","","",""
"Neither","2001","no degree/no degree yet","West Germany","3","","",""
"Neither","2001","no degree/no degree yet","East Germany","2","","",""
"Public health insurance","2002","lower secondary degree","West Germany","6279","0.93853343429513","0.932804468585681","0.94426240000458"
"Public health insurance","2002","lower secondary degree","East Germany","1610","0.992856883670753","0.988763570174218","0.996950197167288"
"Public health insurance","2002","secondary school degree","West Germany","3611","0.870886859054891","0.860832654043143","0.88094106406664"
"Public health insurance","2002","secondary school degree","East Germany","2287","0.94342343318352","0.934250843830031","0.952596022537009"
"Public health insurance","2002","college entrance qualification","West Germany","2806","0.705941290041243","0.692610024711495","0.719272555370991"
"Public health insurance","2002","college entrance qualification","East Germany","917","0.855270562861587","0.83470241743953","0.875838708283644"
"Public health insurance","2002","Other degree","West Germany","1196","0.952398980287365","0.940743728299466","0.964054232275265"
"Public health insurance","2002","Other degree","East Germany","47","1","1","1"
"Public health insurance","2002","no degree/no degree yet","West Germany","628","0.896034487279346","0.874028904002721","0.918040070555972"
"Public health insurance","2002","no degree/no degree yet","East Germany","159","0.938751712462579","0.903123353988646","0.974380070936511"
"Private health insurance","2002","lower secondary degree","West Germany","454","0.0592765282135037","0.0536439887402458","0.0649090676867616"
"Private health insurance","2002","lower secondary degree","East Germany","12","","",""
"Private health insurance","2002","secondary school degree","West Germany","632","0.123984020405137","0.114102574072632","0.133865466737642"
"Private health insurance","2002","secondary school degree","East Germany","142","0.0516050966851955","0.0428217256265435","0.0603884677438475"
"Private health insurance","2002","college entrance qualification","West Germany","1642","0.286728176777151","0.273495954825972","0.299960398728331"
"Private health insurance","2002","college entrance qualification","East Germany","201","0.139963623515423","0.119680682183142","0.160246564847703"
"Private health insurance","2002","Other degree","West Germany","79","0.0410542062855926","0.0301929530956365","0.0519154594755487"
"Private health insurance","2002","Other degree","East Germany","","","",""
"Private health insurance","2002","no degree/no degree yet","West Germany","109","0.0950961027250046","0.07394619579694","0.116246009653069"
"Private health insurance","2002","no degree/no degree yet","East Germany","13","","",""
"Neither","2002","lower secondary degree","West Germany","19","","",""
"Neither","2002","lower secondary degree","East Germany","4","","",""
"Neither","2002","secondary school degree","West Germany","30","0.00512912053997192","0.00298728334172513","0.00727095773821871"
"Neither","2002","secondary school degree","East Germany","8","","",""
"Neither","2002","college entrance qualification","West Germany","39","0.00733053318160565","0.0048345585321053","0.00982650783110599"
"Neither","2002","college entrance qualification","East Germany","6","","",""
"Neither","2002","Other degree","West Germany","7","","",""
"Neither","2002","Other degree","East Germany","","","",""
"Neither","2002","no degree/no degree yet","West Germany","2","","",""
"Neither","2002","no degree/no degree yet","East Germany","2","","",""
"Public health insurance","2003","lower secondary degree","West Germany","5938","0.938571081620721","0.932684221710959","0.944457941530483"
"Public health insurance","2003","lower secondary degree","East Germany","1546","0.995387041255917","0.992020150143906","0.998753932367929"
"Public health insurance","2003","secondary school degree","West Germany","3466","0.880322131072095","0.870344083970865","0.890300178173324"
"Public health insurance","2003","secondary school degree","East Germany","2236","0.933460563416353","0.923483525539834","0.943437601292873"
"Public health insurance","2003","college entrance qualification","West Germany","2723","0.707833735273946","0.694257163538424","0.721410307009467"
"Public health insurance","2003","college entrance qualification","East Germany","915","0.86127924428241","0.84108992810094","0.881468560463881"
"Public health insurance","2003","Other degree","West Germany","1132","0.948068729485247","0.935535319893207","0.960602139077287"
"Public health insurance","2003","Other degree","East Germany","46","1","1","1"
"Public health insurance","2003","no degree/no degree yet","West Germany","600","0.876562100827409","0.852434474912891","0.900689726741926"
"Public health insurance","2003","no degree/no degree yet","East Germany","170","0.953869432120091","0.923559982812563","0.984178881427619"
"Private health insurance","2003","lower secondary degree","West Germany","422","0.0560483427040862","0.0504091109036274","0.0616875745045449"
"Private health insurance","2003","lower secondary degree","East Germany","9","","",""
"Private health insurance","2003","secondary school degree","West Germany","573","0.114549363681349","0.104759056155261","0.124339671207437"
"Private health insurance","2003","secondary school degree","East Germany","148","0.0602634911858533","0.0507367521773324","0.0697902301943742"
"Private health insurance","2003","college entrance qualification","West Germany","1556","0.2863086019978","0.272813322446544","0.299803881549056"
"Private health insurance","2003","college entrance qualification","East Germany","205","0.135879489278126","0.115865069446224","0.155893909110028"
"Private health insurance","2003","Other degree","West Germany","65","0.0442878735373926","0.0326669455489238","0.0559088015258614"
"Private health insurance","2003","Other degree","East Germany","","","",""
"Private health insurance","2003","no degree/no degree yet","West Germany","106","0.106922864562829","0.0842566621285892","0.129589066997069"
"Private health insurance","2003","no degree/no degree yet","East Germany","13","","",""
"Neither","2003","lower secondary degree","West Germany","31","0.00538057567519273","0.00358705444254154","0.00717409690784392"
"Neither","2003","lower secondary degree","East Germany","1","","",""
"Neither","2003","secondary school degree","West Germany","26","","",""
"Neither","2003","secondary school degree","East Germany","13","","",""
"Neither","2003","college entrance qualification","West Germany","31","0.00585766272825446","0.00357944135560732","0.0081358841009016"
"Neither","2003","college entrance qualification","East Germany","6","","",""
"Neither","2003","Other degree","West Germany","7","","",""
"Neither","2003","Other degree","East Germany","","","",""
"Neither","2003","no degree/no degree yet","West Germany","8","","",""
"Neither","2003","no degree/no degree yet","East Germany","1","","",""
"Public health insurance","2004","lower secondary degree","West Germany","5678","0.944434764089886","0.938668059709153","0.950201468470619"
"Public health insurance","2004","lower secondary degree","East Germany","1469","0.99755354927977","0.99503416631506","1.00007293224448"
"Public health insurance","2004","secondary school degree","West Germany","3390","0.88160969337391","0.871521898768586","0.891697487979235"
"Public health insurance","2004","secondary school degree","East Germany","2166","0.937453702741929","0.927587679587231","0.947319725896626"
"Public health insurance","2004","college entrance qualification","West Germany","2674","0.711065846756167","0.69737889579022","0.724752797722114"
"Public health insurance","2004","college entrance qualification","East Germany","933","0.874156841262453","0.854835629369693","0.893478053155212"
"Public health insurance","2004","Other degree","West Germany","1080","0.961170537357821","0.949961038837039","0.972380035878603"
"Public health insurance","2004","Other degree","East Germany","51","0.990681814341638","0.964567465920326","1.01679616276295"
"Public health insurance","2004","no degree/no degree yet","West Germany","596","0.913170537132418","0.89250185297666","0.933839221288175"
"Public health insurance","2004","no degree/no degree yet","East Germany","164","0.961562346131095","0.933554741723709","0.98956995053848"
"Private health insurance","2004","lower secondary degree","West Germany","384","0.0555652359101136","0.0497985315293806","0.0613319402908466"
"Private health insurance","2004","lower secondary degree","East Germany","8","","",""
"Private health insurance","2004","secondary school degree","West Germany","550","0.11839030662609","0.108302512020766","0.128478101231414"
"Private health insurance","2004","secondary school degree","East Germany","148","0.0625462972580711","0.0526802741033734","0.0724123204127688"
"Private health insurance","2004","college entrance qualification","West Germany","1539","0.288934153243833","0.275247202277886","0.30262110420978"
"Private health insurance","2004","college entrance qualification","East Germany","199","0.125843158737548","0.106521946844788","0.145164370630307"
"Private health insurance","2004","Other degree","West Germany","61","0.0388294626421789","0.0276199641213966","0.0500389611629612"
"Private health insurance","2004","Other degree","East Germany","1","","",""
"Private health insurance","2004","no degree/no degree yet","West Germany","117","0.0868294628675824","0.0661607787118251","0.10749814702334"
"Private health insurance","2004","no degree/no degree yet","East Germany","17","","",""
"Neither","2004","lower secondary degree","West Germany","","","",""
"Neither","2004","lower secondary degree","East Germany","","","",""
"Neither","2004","secondary school degree","West Germany","","","",""
"Neither","2004","secondary school degree","East Germany","","","",""
"Neither","2004","college entrance qualification","West Germany","","","",""
"Neither","2004","college entrance qualification","East Germany","","","",""
"Neither","2004","Other degree","West Germany","","","",""
"Neither","2004","Other degree","East Germany","","","",""
"Neither","2004","no degree/no degree yet","West Germany","","","",""
"Neither","2004","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2005","lower secondary degree","West Germany","5304","0.941981665621549","0.935893983215687","0.94806934802741"
"Public health insurance","2005","lower secondary degree","East Germany","1381","0.996751352981435","0.993757723564869","0.999744982398"
"Public health insurance","2005","secondary school degree","West Germany","3238","0.880916855184808","0.870572568680136","0.891261141689479"
"Public health insurance","2005","secondary school degree","East Germany","2060","0.940185646579484","0.930264991661238","0.950106301497729"
"Public health insurance","2005","college entrance qualification","West Germany","2577","0.716950450125478","0.703047409711919","0.730853490539037"
"Public health insurance","2005","college entrance qualification","East Germany","926","0.876364966535459","0.857035548663973","0.895694384406944"
"Public health insurance","2005","Other degree","West Germany","1011","0.961253951849523","0.949712014133537","0.97279588956551"
"Public health insurance","2005","Other degree","East Germany","47","0.993248867336273","0.970083199083489","1.01641453558906"
"Public health insurance","2005","no degree/no degree yet","West Germany","606","0.895129423325957","0.872934058139672","0.917324788512242"
"Public health insurance","2005","no degree/no degree yet","East Germany","149","0.957289062041047","0.926529145711025","0.988048978371069"
"Private health insurance","2005","lower secondary degree","West Germany","361","0.0580183343784512","0.0519306519725895","0.0641060167843129"
"Private health insurance","2005","lower secondary degree","East Germany","7","","",""
"Private health insurance","2005","secondary school degree","West Germany","528","0.119083144815192","0.108738858310521","0.129427431319864"
"Private health insurance","2005","secondary school degree","East Germany","135","0.0598143534205164","0.0498936985022712","0.0697350083387616"
"Private health insurance","2005","college entrance qualification","West Germany","1456","0.283049549874522","0.269146509460963","0.296952590288081"
"Private health insurance","2005","college entrance qualification","East Germany","188","0.123635033464541","0.104305615593056","0.142964451336027"
"Private health insurance","2005","Other degree","West Germany","63","0.0387460481504766","0.0272041104344899","0.0502879858664633"
"Private health insurance","2005","Other degree","East Germany","1","","",""
"Private health insurance","2005","no degree/no degree yet","West Germany","126","0.104870576674043","0.0826752114877581","0.127065941860328"
"Private health insurance","2005","no degree/no degree yet","East Germany","17","","",""
"Neither","2005","lower secondary degree","West Germany","","","",""
"Neither","2005","lower secondary degree","East Germany","","","",""
"Neither","2005","secondary school degree","West Germany","","","",""
"Neither","2005","secondary school degree","East Germany","","","",""
"Neither","2005","college entrance qualification","West Germany","","","",""
"Neither","2005","college entrance qualification","East Germany","","","",""
"Neither","2005","Other degree","West Germany","","","",""
"Neither","2005","Other degree","East Germany","","","",""
"Neither","2005","no degree/no degree yet","West Germany","","","",""
"Neither","2005","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2006","lower secondary degree","West Germany","5699","0.939806947347339","0.933847577017027","0.945766317677651"
"Public health insurance","2006","lower secondary degree","East Germany","1469","0.997798054420273","0.995405157634591","1.00019095120596"
"Public health insurance","2006","secondary school degree","West Germany","3502","0.882579191695957","0.872716928384545","0.892441455007369"
"Public health insurance","2006","secondary school degree","East Germany","2183","0.932025777545775","0.921823152557165","0.942228402534386"
"Public health insurance","2006","college entrance qualification","West Germany","2822","0.707704613021232","0.694262811685495","0.721146414356968"
"Public health insurance","2006","college entrance qualification","East Germany","996","0.878299107640307","0.8596922151378","0.896906000142813"
"Public health insurance","2006","Other degree","West Germany","1060","0.95261904508629","0.940231923404308","0.965006166768271"
"Public health insurance","2006","Other degree","East Germany","69","0.995708072849013","0.980393980698768","1.01102216499926"
"Public health insurance","2006","no degree/no degree yet","West Germany","455","0.90115443139445","0.876279394204938","0.926029468583962"
"Public health insurance","2006","no degree/no degree yet","East Germany","80","0.934222241489282","0.884634182312445","0.983810300666119"
"Private health insurance","2006","lower secondary degree","West Germany","420","0.0601930526526614","0.0542336823223494","0.0661524229829733"
"Private health insurance","2006","lower secondary degree","East Germany","5","","",""
"Private health insurance","2006","secondary school degree","West Germany","591","0.117420808304043","0.107558544992631","0.127283071615455"
"Private health insurance","2006","secondary school degree","East Germany","155","0.0679742224542245","0.0577715974656144","0.0781768474428346"
"Private health insurance","2006","college entrance qualification","West Germany","1576","0.292295386978768","0.278853585643032","0.305737188314505"
"Private health insurance","2006","college entrance qualification","East Germany","190","0.121700892359693","0.103093999857187","0.1403077848622"
"Private health insurance","2006","Other degree","West Germany","70","0.0473809549137103","0.034993833231729","0.0597680765956916"
"Private health insurance","2006","Other degree","East Germany","1","","",""
"Private health insurance","2006","no degree/no degree yet","West Germany","98","0.0988455686055503","0.0739705314160382","0.123720605795062"
"Private health insurance","2006","no degree/no degree yet","East Germany","16","","",""
"Neither","2006","lower secondary degree","West Germany","","","",""
"Neither","2006","lower secondary degree","East Germany","","","",""
"Neither","2006","secondary school degree","West Germany","","","",""
"Neither","2006","secondary school degree","East Germany","","","",""
"Neither","2006","college entrance qualification","West Germany","","","",""
"Neither","2006","college entrance qualification","East Germany","","","",""
"Neither","2006","Other degree","West Germany","","","",""
"Neither","2006","Other degree","East Germany","","","",""
"Neither","2006","no degree/no degree yet","West Germany","","","",""
"Neither","2006","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2007","lower secondary degree","West Germany","5174","0.944106567478256","0.938054828632158","0.950158306324354"
"Public health insurance","2007","lower secondary degree","East Germany","1353","0.989759673503257","0.984409098993948","0.995110248012566"
"Public health insurance","2007","secondary school degree","West Germany","3294","0.889153103011689","0.879200130744797","0.899106075278581"
"Public health insurance","2007","secondary school degree","East Germany","2041","0.927889086614409","0.917045535178116","0.938732638050702"
"Public health insurance","2007","college entrance qualification","West Germany","2698","0.701928925125243","0.688138113346867","0.71571973690362"
"Public health insurance","2007","college entrance qualification","East Germany","967","0.875609834975333","0.856650638014051","0.894569031936615"
"Public health insurance","2007","Other degree","West Germany","961","0.954179009101551","0.941289995536445","0.967068022666657"
"Public health insurance","2007","Other degree","East Germany","57","0.995631548467288","0.978658995219353","1.01260410171522"
"Public health insurance","2007","no degree/no degree yet","West Germany","386","0.912970510510909","0.887041749936269","0.93889927108555"
"Public health insurance","2007","no degree/no degree yet","East Germany","90","0.929712917874317","0.8798589655488","0.979566870199834"
"Private health insurance","2007","lower secondary degree","West Germany","361","0.055893432521744","0.0498416936756459","0.0619451713678421"
"Private health insurance","2007","lower secondary degree","East Germany","7","","",""
"Private health insurance","2007","secondary school degree","West Germany","528","0.110846896988311","0.100893924721419","0.120799869255203"
"Private health insurance","2007","secondary school degree","East Germany","145","0.0721109133855913","0.0612673619492984","0.0829544648218841"
"Private health insurance","2007","college entrance qualification","West Germany","1528","0.298071074874757","0.28428026309638","0.311861886653133"
"Private health insurance","2007","college entrance qualification","East Germany","197","0.124390165024667","0.105430968063385","0.143349361985949"
"Private health insurance","2007","Other degree","West Germany","50","0.0458209908984489","0.032931977333343","0.0587100044635548"
"Private health insurance","2007","Other degree","East Germany","1","","",""
"Private health insurance","2007","no degree/no degree yet","West Germany","68","0.0870294894890905","0.0611007289144504","0.112958250063731"
"Private health insurance","2007","no degree/no degree yet","East Germany","11","","",""
"Neither","2007","lower secondary degree","West Germany","","","",""
"Neither","2007","lower secondary degree","East Germany","","","",""
"Neither","2007","secondary school degree","West Germany","","","",""
"Neither","2007","secondary school degree","East Germany","","","",""
"Neither","2007","college entrance qualification","West Germany","","","",""
"Neither","2007","college entrance qualification","East Germany","","","",""
"Neither","2007","Other degree","West Germany","","","",""
"Neither","2007","Other degree","East Germany","","","",""
"Neither","2007","no degree/no degree yet","West Germany","","","",""
"Neither","2007","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2008","lower secondary degree","West Germany","4859","0.944349838002688","0.938121400391155","0.950578275614221"
"Public health insurance","2008","lower secondary degree","East Germany","1277","0.997717030722478","0.995106557122539","1.00032750432242"
"Public health insurance","2008","secondary school degree","West Germany","3145","0.883927177952433","0.87353859715281","0.894315758752057"
"Public health insurance","2008","secondary school degree","East Germany","1972","0.931740462514566","0.920969660170659","0.942511264858473"
"Public health insurance","2008","college entrance qualification","West Germany","2580","0.714484807300739","0.700519379774636","0.728450234826843"
"Public health insurance","2008","college entrance qualification","East Germany","929","0.875524024471873","0.856155666787011","0.894892382156736"
"Public health insurance","2008","Other degree","West Germany","857","0.962941545147507","0.950579353119811","0.975303737175203"
"Public health insurance","2008","Other degree","East Germany","53","0.994055892470492","0.973553717208427","1.01455806773256"
"Public health insurance","2008","no degree/no degree yet","West Germany","385","0.908383803144849","0.881729787096589","0.935037819193109"
"Public health insurance","2008","no degree/no degree yet","East Germany","88","0.900540800021569","0.842461391774212","0.958620208268926"
"Private health insurance","2008","lower secondary degree","West Germany","345","0.055650161997312","0.0494217243857794","0.0618785996088445"
"Private health insurance","2008","lower secondary degree","East Germany","7","","",""
"Private health insurance","2008","secondary school degree","West Germany","507","0.116072822047567","0.105684241247943","0.12646140284719"
"Private health insurance","2008","secondary school degree","East Germany","134","0.0682595374854343","0.0574887351415274","0.0790303398293413"
"Private health insurance","2008","college entrance qualification","West Germany","1438","0.285515192699261","0.271549765173157","0.299480620225364"
"Private health insurance","2008","college entrance qualification","East Germany","187","0.124475975528127","0.105107617843264","0.143844333212989"
"Private health insurance","2008","Other degree","West Germany","40","0.0370584548524933","0.0246962628247972","0.0494206468801894"
"Private health insurance","2008","Other degree","East Germany","1","","",""
"Private health insurance","2008","no degree/no degree yet","West Germany","65","0.0916161968551509","0.064962180806891","0.118270212903411"
"Private health insurance","2008","no degree/no degree yet","East Germany","14","","",""
"Neither","2008","lower secondary degree","West Germany","","","",""
"Neither","2008","lower secondary degree","East Germany","","","",""
"Neither","2008","secondary school degree","West Germany","","","",""
"Neither","2008","secondary school degree","East Germany","","","",""
"Neither","2008","college entrance qualification","West Germany","","","",""
"Neither","2008","college entrance qualification","East Germany","","","",""
"Neither","2008","Other degree","West Germany","","","",""
"Neither","2008","Other degree","East Germany","","","",""
"Neither","2008","no degree/no degree yet","West Germany","","","",""
"Neither","2008","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2009","lower secondary degree","West Germany","4438","0.943002944859572","0.936414090600736","0.949591799118407"
"Public health insurance","2009","lower secondary degree","East Germany","1201","0.997187083928904","0.994200454546428","1.00017371331138"
"Public health insurance","2009","secondary school degree","West Germany","2943","0.877440782058786","0.866440641588437","0.888440922529134"
"Public health insurance","2009","secondary school degree","East Germany","1883","0.927192075111339","0.915847591085281","0.938536559137397"
"Public health insurance","2009","college entrance qualification","West Germany","2463","0.717428765650432","0.703145076890832","0.731712454410032"
"Public health insurance","2009","college entrance qualification","East Germany","905","0.861688855647893","0.841166030531184","0.882211680764601"
"Public health insurance","2009","Other degree","West Germany","725","0.957030287124343","0.942660132528163","0.971400441720522"
"Public health insurance","2009","Other degree","East Germany","45","0.993664537746692","0.970735901499516","1.01659317399387"
"Public health insurance","2009","no degree/no degree yet","West Germany","348","0.903216794625858","0.874702077467981","0.931731511783735"
"Public health insurance","2009","no degree/no degree yet","East Germany","63","0.880048095743692","0.806516458413274","0.953579733074111"
"Private health insurance","2009","lower secondary degree","West Germany","318","0.0569970551404283","0.0504082008815926","0.0635859093992641"
"Private health insurance","2009","lower secondary degree","East Germany","7","","",""
"Private health insurance","2009","secondary school degree","West Germany","471","0.122559217941214","0.111559077470866","0.133559358411563"
"Private health insurance","2009","secondary school degree","East Germany","132","0.072807924888661","0.0614634408626031","0.0841524089147188"
"Private health insurance","2009","college entrance qualification","West Germany","1354","0.282571234349568","0.268287545589968","0.296854923109168"
"Private health insurance","2009","college entrance qualification","East Germany","182","0.138311144352107","0.117788319235399","0.158833969468816"
"Private health insurance","2009","Other degree","West Germany","40","0.0429697128756574","0.0285995582794782","0.0573398674718366"
"Private health insurance","2009","Other degree","East Germany","1","","",""
"Private health insurance","2009","no degree/no degree yet","West Germany","65","0.0967832053741417","0.0682684882162647","0.125297922532019"
"Private health insurance","2009","no degree/no degree yet","East Germany","12","","",""
"Neither","2009","lower secondary degree","West Germany","","","",""
"Neither","2009","lower secondary degree","East Germany","","","",""
"Neither","2009","secondary school degree","West Germany","","","",""
"Neither","2009","secondary school degree","East Germany","","","",""
"Neither","2009","college entrance qualification","West Germany","","","",""
"Neither","2009","college entrance qualification","East Germany","","","",""
"Neither","2009","Other degree","West Germany","","","",""
"Neither","2009","Other degree","East Germany","","","",""
"Neither","2009","no degree/no degree yet","West Germany","","","",""
"Neither","2009","no degree/no degree yet","East Germany","","","",""
"Public health insurance","2010","lower secondary degree","West Germany","5325","0.948036907388755","0.942252060028922","0.953821754748587"
"Public health insurance","2010","lower secondary degree","East Germany","1215","0.995985616338912","0.992449024999517","0.999522207678307"
"Public health insurance","2010","secondary school degree","West Germany","4335","0.879071723793202","0.869935200762062","0.888208246824341"
"Public health insurance","2010","secondary school degree","East Germany","2404","0.92346220219834","0.913187715076449","0.93373668932023"
"Public health insurance","2010","college entrance qualification","West Germany","3678","0.710225398078586","0.698140100854443","0.722310695302729"
"Public health insurance","2010","college entrance qualification","East Germany","1167","0.867425919034194","0.849572886931518","0.885278951136871"
