"ple0097","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Neither","2004","Single parent ","","","",""
"Neither","2004","Couple + C. LE 16 ","","","",""
"Neither","2004","Couple + C. GT 16 ","","","",""
"Neither","2004","Couple + C. LE and GT 16","","","",""
"Public health insurance","2005","1-pers.-HH","2560","0.888531256659533","0.877126183818624","0.899936329500442"
"Public health insurance","2005","(Married) couple without C. ","5930","0.889352764104242","0.8820067571457","0.896698771062783"
"Public health insurance","2005","Single parent ","1009","0.937135671689369","0.922772572761651","0.951498770617088"
"Public health insurance","2005","Couple + C. LE 16 ","3095","0.86235789916596","0.851228169863574","0.873487628468345"
"Public health insurance","2005","Couple + C. GT 16 ","3093","0.90178790031885","0.892089311741752","0.911486488895948"
"Public health insurance","2005","Couple + C. LE and GT 16","1451","0.901020955512526","0.886766245715211","0.915275665309841"
"Private health insurance","2005","1-pers.-HH","365","0.111468743340467","0.100063670499558","0.122873816181376"
"Private health insurance","2005","(Married) couple without C. ","1075","0.110647235895758","0.103301228937217","0.1179932428543"
"Private health insurance","2005","Single parent ","88","0.0628643283106309","0.0485012293829125","0.0772274272383493"
"Private health insurance","2005","Couple + C. LE 16 ","586","0.13764210083404","0.126512371531655","0.148771830136426"
"Private health insurance","2005","Couple + C. GT 16 ","524","0.0982120996811504","0.0885135111040523","0.107910688258248"
"Private health insurance","2005","Couple + C. LE and GT 16","235","0.0989790444874743","0.0847243346901593","0.113233754284789"
"Neither","2005","1-pers.-HH","","","",""
"Neither","2005","(Married) couple without C. ","","","",""
"Neither","2005","Single parent ","","","",""
"Neither","2005","Couple + C. LE 16 ","","","",""
"Neither","2005","Couple + C. GT 16 ","","","",""
"Neither","2005","Couple + C. LE and GT 16","","","",""
"Public health insurance","2006","1-pers.-HH","2896","0.883068110129785","0.872145766108124","0.893990454151446"
"Public health insurance","2006","(Married) couple without C. ","6646","0.885718531957781","0.878670202512433","0.892766861403129"
"Public health insurance","2006","Single parent ","1054","0.915309023797178","0.899348641973626","0.93126940562073"
"Public health insurance","2006","Couple + C. LE 16 ","3258","0.86446308860299","0.853721657792213","0.875204519413768"
"Public health insurance","2006","Couple + C. GT 16 ","3118","0.895250653673678","0.885311985439938","0.905189321907417"
"Public health insurance","2006","Couple + C. LE and GT 16","1277","0.907064434491743","0.892307279142425","0.921821589841061"
"Private health insurance","2006","1-pers.-HH","429","0.116931889870215","0.106009545848554","0.127854233891876"
"Private health insurance","2006","(Married) couple without C. ","1181","0.114281468042219","0.107233138596871","0.121329797487567"
"Private health insurance","2006","Single parent ","115","0.0846909762028218","0.0687305943792695","0.100651358026374"
"Private health insurance","2006","Couple + C. LE 16 ","643","0.13553691139701","0.124795480586232","0.146278342207787"
"Private health insurance","2006","Couple + C. GT 16 ","529","0.104749346326322","0.0948106780925826","0.114688014560062"
"Private health insurance","2006","Couple + C. LE and GT 16","210","0.0929355655082569","0.0781784101589389","0.107692720857575"
"Neither","2006","1-pers.-HH","","","",""
"Neither","2006","(Married) couple without C. ","","","",""
"Neither","2006","Single parent ","","","",""
"Neither","2006","Couple + C. LE 16 ","","","",""
"Neither","2006","Couple + C. GT 16 ","","","",""
"Neither","2006","Couple + C. LE and GT 16","","","",""
"Public health insurance","2007","1-pers.-HH","2729","0.886741512597548","0.875649918632433","0.897833106562662"
"Public health insurance","2007","(Married) couple without C. ","6210","0.881408420947205","0.874006554347215","0.888810287547195"
"Public health insurance","2007","Single parent ","984","0.9199301062904","0.903818201601854","0.936042010978947"
"Public health insurance","2007","Couple + C. LE 16 ","2972","0.855703880330532","0.844157810067281","0.867249950593784"
"Public health insurance","2007","Couple + C. GT 16 ","2979","0.895959372255283","0.885828583803154","0.906090160707412"
"Public health insurance","2007","Couple + C. LE and GT 16","1168","0.917915920474991","0.903180452471788","0.932651388478194"
"Private health insurance","2007","1-pers.-HH","407","0.113258487402453","0.102166893437338","0.124350081367567"
"Private health insurance","2007","(Married) couple without C. ","1119","0.118591579052795","0.111189712452805","0.125993445652785"
"Private health insurance","2007","Single parent ","106","0.0800698937095996","0.0639579890210533","0.0961817983981459"
"Private health insurance","2007","Couple + C. LE 16 ","586","0.144296119669468","0.132750049406217","0.155842189932719"
"Private health insurance","2007","Couple + C. GT 16 ","510","0.104040627744717","0.0939098392925879","0.114171416196846"
"Private health insurance","2007","Couple + C. LE and GT 16","165","0.0820840795250086","0.0673486115218057","0.0968195475282115"
"Neither","2007","1-pers.-HH","","","",""
"Neither","2007","(Married) couple without C. ","","","",""
"Neither","2007","Single parent ","","","",""
"Neither","2007","Couple + C. LE 16 ","","","",""
"Neither","2007","Couple + C. GT 16 ","","","",""
"Neither","2007","Couple + C. LE and GT 16","","","",""
"Public health insurance","2008","1-pers.-HH","2659","0.888148136641316","0.876953274270155","0.899342999012477"
"Public health insurance","2008","(Married) couple without C. ","5959","0.879531094022529","0.87194408231172","0.887118105733338"
"Public health insurance","2008","Single parent ","994","0.927291948967706","0.911834673517597","0.942749224417816"
"Public health insurance","2008","Couple + C. LE 16 ","2715","0.861359152901775","0.849410183023158","0.873308122780392"
"Public health insurance","2008","Couple + C. GT 16 ","2878","0.902260650221682","0.892228552208945","0.912292748234418"
"Public health insurance","2008","Couple + C. LE and GT 16","1058","0.916114968163119","0.90051459751154","0.931715338814697"
"Private health insurance","2008","1-pers.-HH","386","0.111851863358684","0.100657000987523","0.123046725729845"
"Private health insurance","2008","(Married) couple without C. ","1112","0.120468905977471","0.112881894266662","0.12805591768828"
"Private health insurance","2008","Single parent ","90","0.0727080510322936","0.0572507755821841","0.0881653264824031"
"Private health insurance","2008","Couple + C. LE 16 ","498","0.138640847098225","0.126691877219608","0.150589816976842"
"Private health insurance","2008","Couple + C. GT 16 ","488","0.0977393497783181","0.0877072517655816","0.107771447791055"
"Private health insurance","2008","Couple + C. LE and GT 16","155","0.0838850318368815","0.0682846611853032","0.0994854024884597"
"Neither","2008","1-pers.-HH","","","",""
"Neither","2008","(Married) couple without C. ","","","",""
"Neither","2008","Single parent ","","","",""
"Neither","2008","Couple + C. LE 16 ","","","",""
"Neither","2008","Couple + C. GT 16 ","","","",""
"Neither","2008","Couple + C. LE and GT 16","","","",""
"Public health insurance","2009","1-pers.-HH","2533","0.885037442291139","0.873444066302935","0.896630818279343"
"Public health insurance","2009","(Married) couple without C. ","5620","0.878858787710038","0.871032958040459","0.886684617379616"
"Public health insurance","2009","Single parent ","905","0.910668122425255","0.892919054426307","0.928417190424204"
"Public health insurance","2009","Couple + C. LE 16 ","2404","0.849520992105339","0.836399043043084","0.862642941167594"
"Public health insurance","2009","Couple + C. GT 16 ","2710","0.897664107672248","0.887101542155532","0.908226673188965"
"Public health insurance","2009","Couple + C. LE and GT 16","1017","0.897232294822","0.879892010117842","0.914572579526157"
"Private health insurance","2009","1-pers.-HH","375","0.114962557708861","0.103369181720657","0.126555933697065"
"Private health insurance","2009","(Married) couple without C. ","1058","0.121141212289963","0.113315382620384","0.128967041959541"
"Private health insurance","2009","Single parent ","87","0.0893318775747446","0.0715828095757962","0.107080945573693"
"Private health insurance","2009","Couple + C. LE 16 ","448","0.150479007894661","0.137357058832406","0.163600956956916"
"Private health insurance","2009","Couple + C. GT 16 ","453","0.102335892327752","0.0917733268110347","0.112898457844468"
"Private health insurance","2009","Couple + C. LE and GT 16","161","0.102767705178","0.0854274204738428","0.120107989882158"
"Neither","2009","1-pers.-HH","","","",""
"Neither","2009","(Married) couple without C. ","","","",""
"Neither","2009","Single parent ","","","",""
"Neither","2009","Couple + C. LE 16 ","","","",""
"Neither","2009","Couple + C. GT 16 ","","","",""
"Neither","2009","Couple + C. LE and GT 16","","","",""
"Public health insurance","2010","1-pers.-HH","2391","0.879604421379917","0.86745274316956","0.891756099590273"
"Public health insurance","2010","(Married) couple without C. ","5285","0.87212178183486","0.863896240430902","0.880347323238818"
"Public health insurance","2010","Single parent ","2122","0.937378329363124","0.927422506293609","0.94733415243264"
"Public health insurance","2010","Couple + C. LE 16 ","6738","0.849115887443907","0.841155125487895","0.857076649399918"
"Public health insurance","2010","Couple + C. GT 16 ","2472","0.896425934452271","0.885316757414494","0.907535111490049"
"Public health insurance","2010","Couple + C. LE and GT 16","1433","0.899403979340348","0.884756652017538","0.914051306663159"
"Private health insurance","2010","1-pers.-HH","364","0.120395578620083","0.108243900409727","0.132547256830439"
"Private health insurance","2010","(Married) couple without C. ","1047","0.12787821816514","0.119652676761182","0.136103759569098"
"Private health insurance","2010","Single parent ","153","0.0626216706368755","0.0526658475673599","0.0725774937063912"
"Private health insurance","2010","Couple + C. LE 16 ","1028","0.150884112556093","0.142923350600082","0.158844874512105"
"Private health insurance","2010","Couple + C. GT 16 ","418","0.103574065547728","0.0924648885099512","0.114683242585506"
"Private health insurance","2010","Couple + C. LE and GT 16","187","0.100596020659652","0.0859486933368414","0.115243347982462"
"Neither","2010","1-pers.-HH","","","",""
"Neither","2010","(Married) couple without C. ","","","",""
"Neither","2010","Single parent ","","","",""
"Neither","2010","Couple + C. LE 16 ","","","",""
"Neither","2010","Couple + C. GT 16 ","","","",""
"Neither","2010","Couple + C. LE and GT 16","","","",""
"Public health insurance","2011","1-pers.-HH","3156","0.887094383118898","0.876747685827754","0.897441080410042"
"Public health insurance","2011","(Married) couple without C. ","6818","0.859156846345219","0.851597223913479","0.866716468776959"
"Public health insurance","2011","Single parent ","2639","0.930708336651303","0.921384965862171","0.940031707440435"
"Public health insurance","2011","Couple + C. LE 16 ","6890","0.855583991553843","0.847877453148004","0.863290529959683"
"Public health insurance","2011","Couple + C. GT 16 ","2828","0.886803059779056","0.875975088637618","0.897631030920494"
"Public health insurance","2011","Couple + C. LE and GT 16","1847","0.904829961883138","0.892173227349002","0.917486696417274"
"Private health insurance","2011","1-pers.-HH","438","0.112905616881102","0.102558919589958","0.123252314172246"
"Private health insurance","2011","(Married) couple without C. ","1316","0.140843153654781","0.133283531223041","0.148402776086521"
"Private health insurance","2011","Single parent ","211","0.069291663348697","0.0599682925595654","0.0786150341378287"
"Private health insurance","2011","Couple + C. LE 16 ","1102","0.144416008446157","0.136709470040317","0.152122546851996"
"Private health insurance","2011","Couple + C. GT 16 ","461","0.113196940220944","0.102368969079506","0.124024911362382"
"Private health insurance","2011","Couple + C. LE and GT 16","218","0.0951700381168623","0.0825133035827264","0.107826772650998"
"Neither","2011","1-pers.-HH","","","",""
"Neither","2011","(Married) couple without C. ","","","",""
"Neither","2011","Single parent ","","","",""
"Neither","2011","Couple + C. LE 16 ","","","",""
"Neither","2011","Couple + C. GT 16 ","","","",""
"Neither","2011","Couple + C. LE and GT 16","","","",""
"Public health insurance","2012","1-pers.-HH","3286","0.88052026249956","0.870148697330095","0.890891827669025"
"Public health insurance","2012","(Married) couple without C. ","6861","0.858299721450499","0.850751476196655","0.865847966704344"
"Public health insurance","2012","Single parent ","2577","0.928985973404655","0.919431318458229","0.938540628351081"
"Public health insurance","2012","Couple + C. LE 16 ","6324","0.856530244263128","0.848497521589823","0.864562966936433"
"Public health insurance","2012","Couple + C. GT 16 ","2686","0.897338025860688","0.886667386858547","0.90800866486283"
"Public health insurance","2012","Couple + C. LE and GT 16","1822","0.908439871782714","0.895921704008264","0.920958039557163"
"Private health insurance","2012","1-pers.-HH","471","0.11947973750044","0.109108172330975","0.129851302669905"
"Private health insurance","2012","(Married) couple without C. ","1339","0.141700278549501","0.134152033295656","0.149248523803345"
"Private health insurance","2012","Single parent ","199","0.071014026595345","0.0614593716489193","0.0805686815417707"
"Private health insurance","2012","Couple + C. LE 16 ","992","0.143469755736872","0.135437033063567","0.151502478410177"
"Private health insurance","2012","Couple + C. GT 16 ","422","0.102661974139312","0.0919913351371703","0.113332613141453"
"Private health insurance","2012","Couple + C. LE and GT 16","217","0.0915601282172864","0.079041960442837","0.104078295991736"
"Neither","2012","1-pers.-HH","","","",""
"Neither","2012","(Married) couple without C. ","","","",""
"Neither","2012","Single parent ","","","",""
"Neither","2012","Couple + C. LE 16 ","","","",""
"Neither","2012","Couple + C. GT 16 ","","","",""
"Neither","2012","Couple + C. LE and GT 16","","","",""
"Public health insurance","2013","1-pers.-HH","3476","0.879120371336603","0.868949216139392","0.889291526533813"
"Public health insurance","2013","(Married) couple without C. ","7220","0.856185288571696","0.848741287524673","0.86362928961872"
"Public health insurance","2013","Single parent ","2769","0.927315736475815","0.91795672697396","0.93667474597767"
"Public health insurance","2013","Couple + C. LE 16 ","7240","0.872015796422289","0.864781988467468","0.87924960437711"
"Public health insurance","2013","Couple + C. GT 16 ","3028","0.887480265973122","0.876895654675472","0.898064877270772"
"Public health insurance","2013","Couple + C. LE and GT 16","2327","0.901130104606506","0.88956076648832","0.912699442724691"
"Private health insurance","2013","1-pers.-HH","470","0.120879628663397","0.110708473466187","0.131050783860608"
"Private health insurance","2013","(Married) couple without C. ","1316","0.143814711428304","0.13637071038128","0.151258712475327"
"Private health insurance","2013","Single parent ","187","0.0726842635241848","0.0633252540223297","0.0820432730260399"
"Private health insurance","2013","Couple + C. LE 16 ","953","0.127984203577711","0.120750395622891","0.135218011532532"
"Private health insurance","2013","Couple + C. GT 16 ","396","0.112519734026878","0.101935122729228","0.123104345324528"
"Private health insurance","2013","Couple + C. LE and GT 16","230","0.0988698953934944","0.0873005572753092","0.11043923351168"
"Neither","2013","1-pers.-HH","","","",""
"Neither","2013","(Married) couple without C. ","","","",""
"Neither","2013","Single parent ","","","",""
"Neither","2013","Couple + C. LE 16 ","","","",""
"Neither","2013","Couple + C. GT 16 ","","","",""
"Neither","2013","Couple + C. LE and GT 16","","","",""
"Public health insurance","2014","1-pers.-HH","3207","0.881066560123125","0.870579255150575","0.891553865095674"
"Public health insurance","2014","(Married) couple without C. ","6777","0.858483795536025","0.850844971109943","0.866122619962108"
"Public health insurance","2014","Single parent ","2290","0.937515179812925","0.927927383466347","0.947102976159503"
"Public health insurance","2014","Couple + C. LE 16 ","6042","0.861473204056075","0.853296082233671","0.869650325878479"
"Public health insurance","2014","Couple + C. GT 16 ","2729","0.897806004374331","0.88709820804235","0.908513800706311"
"Public health insurance","2014","Couple + C. LE and GT 16","2041","0.896229277138594","0.883594574230581","0.908863980046608"
"Private health insurance","2014","1-pers.-HH","453","0.118933439876875","0.108446134904326","0.129420744849425"
"Private health insurance","2014","(Married) couple without C. ","1221","0.141516204463975","0.133877380037893","0.149155028890058"
"Private health insurance","2014","Single parent ","158","0.062484820187075","0.052897023840497","0.0720726165336529"
"Private health insurance","2014","Couple + C. LE 16 ","814","0.138526795943925","0.130349674121521","0.146703917766329"
"Private health insurance","2014","Couple + C. GT 16 ","345","0.102193995625669","0.091486199293689","0.11290179195765"
"Private health insurance","2014","Couple + C. LE and GT 16","197","0.103770722861406","0.0911360199533925","0.116405425769419"
"Neither","2014","1-pers.-HH","","","",""
"Neither","2014","(Married) couple without C. ","","","",""
"Neither","2014","Single parent ","","","",""
"Neither","2014","Couple + C. LE 16 ","","","",""
"Neither","2014","Couple + C. GT 16 ","","","",""
"Neither","2014","Couple + C. LE and GT 16","","","",""
"Public health insurance","2015","1-pers.-HH","3304","0.883098237604237","0.872791193501025","0.893405281707449"
"Public health insurance","2015","(Married) couple without C. ","6745","0.849465965699474","0.8416048862675","0.857327045131447"
"Public health insurance","2015","Single parent ","2242","0.940741014746477","0.931290931237813","0.950191098255142"
"Public health insurance","2015","Couple + C. LE 16 ","6011","0.86556213519735","0.857441177716267","0.873683092678434"
"Public health insurance","2015","Couple + C. GT 16 ","2620","0.894053178883084","0.882963952501069","0.905142405265099"
"Public health insurance","2015","Couple + C. LE and GT 16","2037","0.907354272019455","0.895331415898095","0.919377128140815"
"Private health insurance","2015","1-pers.-HH","429","0.116901762395763","0.106594718292551","0.127208806498975"
"Private health insurance","2015","(Married) couple without C. ","1204","0.150534034300527","0.142672954868553","0.1583951137325"
"Private health insurance","2015","Single parent ","156","0.0592589852535228","0.0498089017448583","0.0687090687621874"
"Private health insurance","2015","Couple + C. LE 16 ","767","0.13443786480265","0.126316907321566","0.142558822283733"
"Private health insurance","2015","Couple + C. GT 16 ","339","0.105946821116916","0.0948575947349012","0.117036047498931"
"Private health insurance","2015","Couple + C. LE and GT 16","197","0.0926457279805451","0.0806228718591854","0.104668584101905"
"Neither","2015","1-pers.-HH","","","",""
"Neither","2015","(Married) couple without C. ","","","",""
"Neither","2015","Single parent ","","","",""
"Neither","2015","Couple + C. LE 16 ","","","",""
"Neither","2015","Couple + C. GT 16 ","","","",""
"Neither","2015","Couple + C. LE and GT 16","","","",""
"Public health insurance","2016","1-pers.-HH","3077","0.880940624006294","0.870192937933175","0.891688310079412"
"Public health insurance","2016","(Married) couple without C. ","6239","0.854167438552158","0.84612115658129","0.862213720523026"
"Public health insurance","2016","Single parent ","2007","0.931040239124523","0.920334687338079","0.941745790910967"
"Public health insurance","2016","Couple + C. LE 16 ","5180","0.880214686448355","0.871879603888533","0.888549769008178"
"Public health insurance","2016","Couple + C. GT 16 ","2448","0.894708701658443","0.883260112813004","0.906157290503883"
"Public health insurance","2016","Couple + C. LE and GT 16","1907","0.901597360624926","0.888845835194248","0.914348886055604"
"Private health insurance","2016","1-pers.-HH","411","0.119059375993706","0.108311689920588","0.129807062066825"
"Private health insurance","2016","(Married) couple without C. ","1152","0.145832561447842","0.137786279476974","0.153878843418711"
"Private health insurance","2016","Single parent ","145","0.068959760875477","0.0582542090890334","0.0796653126619206"
"Private health insurance","2016","Couple + C. LE 16 ","650","0.119785313551645","0.111450230991823","0.128120396111467"
"Private health insurance","2016","Couple + C. GT 16 ","313","0.105291298341557","0.0938427094961171","0.116739887186996"
"Private health insurance","2016","Couple + C. LE and GT 16","189","0.0984026393750738","0.085651113944396","0.111154164805752"
"Neither","2016","1-pers.-HH","","","",""
"Neither","2016","(Married) couple without C. ","","","",""
"Neither","2016","Single parent ","","","",""
"Neither","2016","Couple + C. LE 16 ","","","",""
"Neither","2016","Couple + C. GT 16 ","","","",""
"Neither","2016","Couple + C. LE and GT 16","","","",""
"Public health insurance","2017","1-pers.-HH","3473","0.876844092941498","0.866593515454817","0.88709467042818"
"Public health insurance","2017","(Married) couple without C. ","6972","0.853204484732095","0.845563181331909","0.86084578813228"
"Public health insurance","2017","Single parent ","2077","0.933704525298747","0.923399057314977","0.944009993282516"
"Public health insurance","2017","Couple + C. LE 16 ","5255","0.883560058289997","0.875407298138863","0.89171281844113"
"Public health insurance","2017","Couple + C. GT 16 ","2893","0.90174775843409","0.891528492987137","0.911967023881043"
"Public health insurance","2017","Couple + C. LE and GT 16","2024","0.907853370463528","0.895867690383509","0.919839050543547"
"Private health insurance","2017","1-pers.-HH","475","0.123155907058501","0.11290532957182","0.133406484545183"
"Private health insurance","2017","(Married) couple without C. ","1268","0.146795515267905","0.13915421186772","0.154436818668091"
