"ple0097","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Public health insurance","2002","Saxony","1537","0.945014519972709","0.934042184459549","0.955986855485869","1"
"Public health insurance","2002","Saxony-Anhalt","916","0.963591278873543","0.951828288133709","0.975354269613377","1"
"Public health insurance","2002","Thuringia","904","0.940485579414099","0.925597132415989","0.955374026412209","1"
"Public health insurance","2002","Schleswig-Holstein","596","0.853297269206326","0.827560794552437","0.879033743860214","1"
"Neither","2003","Mecklenburg-Western Pomerania","3","","","","3"
"Neither","2003","Thuringia","5","","","","3"
"Neither","2003","Schleswig-Holstein","6","","","","3"
"Neither","2003","Hamburg","","","","","3"
"Neither","2003","Lower Saxony","21","","","","3"
"Neither","2003","Bremen","2","","","","3"
"Neither","2003","North Rhine-Westphalia","34","0.00600121838150297","0.00378914946303516","0.00821328729997078","3"
"Neither","2003","Hesse","8","","","","3"
"Neither","2003","Rhineland-Palatinate,Saarland","3","","","","3"
"Neither","2003","Baden-Württemberg","16","","","","3"
"Neither","2003","Bavaria","16","","","","3"
"Neither","2003","Berlin","5","","","","3"
"Neither","2003","Brandenburg","6","","","","3"
"Neither","2003","Saxony","2","","","","3"
"Neither","2003","Saxony-Anhalt","2","","","","3"
"Private health insurance","2003","Saxony","119","0.0564581969734584","0.0452224834127933","0.0676939105341234","2"
"Private health insurance","2003","Lower Saxony","262","0.0990196804497863","0.0856419600608168","0.112397400838756","2"
"Private health insurance","2003","Bremen","21","","","","2"
"Private health insurance","2003","Hesse","262","0.135239034606513","0.11795587093633","0.152522198276697","2"
"Private health insurance","2003","Baden-Württemberg","401","0.117513864263779","0.105375972883126","0.129651755644432","2"
"Private health insurance","2003","Thuringia","68","0.0551809456895265","0.040714527568934","0.069647363810119","2"
"Private health insurance","2003","Rhineland-Palatinate,Saarland","210","0.121611193140154","0.104208814466336","0.139013571813973","2"
"Private health insurance","2003","Bavaria","577","0.142162704131376","0.129952011464808","0.154373396797943","2"
"Private health insurance","2003","Berlin","142","0.126511367514979","0.103882426541443","0.149140308488515","2"
"Private health insurance","2003","Mecklenburg-Western Pomerania","48","0.0512225303365517","0.0324188081790179","0.0700262524940855","2"
"Private health insurance","2003","Hamburg","47","0.0910930909980459","0.0582021084248208","0.123984073571271","2"
"Private health insurance","2003","North Rhine-Westphalia","759","0.110623332088507","0.101639694038097","0.119606970138918","2"
"Private health insurance","2003","Schleswig-Holstein","107","0.131488357370487","0.105994962263115","0.15698175247786","2"
"Private health insurance","2003","Brandenburg","49","0.0364858197492794","0.024556763284807","0.0484148762137518","2"
"Private health insurance","2003","Saxony-Anhalt","51","0.0345389688712138","0.0228466579899396","0.0462312797524879","2"
"Public health insurance","2003","Hamburg","247","0.908906909001954","0.876015926428729","0.941797891575179","1"
"Public health insurance","2003","Lower Saxony","1632","0.891730489493119","0.877813875012607","0.90564710397363","1"
"Public health insurance","2003","Bremen","151","0.933281690218109","0.89620488055812","0.970358499878098","1"
"Public health insurance","2003","North Rhine-Westphalia","3890","0.88337544952999","0.874182525605018","0.892568373454962","1"
"Public health insurance","2003","Hesse","1234","0.854181595749461","0.83634526782044","0.872017923678482","1"
"Public health insurance","2003","Rhineland-Palatinate,Saarland","1142","0.876700385160999","0.859194466668198","0.894206303653801","1"
"Public health insurance","2003","Baden-Württemberg","2287","0.877313020221029","0.864947247145414","0.889678793296645","1"
"Public health insurance","2003","Bavaria","2549","0.852859678338599","0.840473148809205","0.865246207867992","1"
"Public health insurance","2003","Berlin","682","0.868990559836764","0.846022217613516","0.891958902060012","1"
"Public health insurance","2003","Brandenburg","894","0.956307511342628","0.943302307629175","0.969312715056082","1"
"Public health insurance","2003","Mecklenburg-Western Pomerania","477","0.945884956429397","0.92658709004069","0.965182822818105","1"
"Public health insurance","2003","Saxony","1500","0.941782484457221","0.930383695263081","0.953181273651361","1"
"Public health insurance","2003","Saxony-Anhalt","884","0.961056440285677","0.948669313990535","0.973443566580819","1"
"Public health insurance","2003","Thuringia","884","0.938812567935468","0.923627641822783","0.953997494048153","1"
"Public health insurance","2003","Schleswig-Holstein","562","0.857734515401455","0.831381979016351","0.884087051786558","1"
"Neither","2004","Mecklenburg-Western Pomerania","","","","","3"
"Neither","2004","Thuringia","","","","","3"
"Neither","2004","Schleswig-Holstein","","","","","3"
"Neither","2004","Hamburg","","","","","3"
"Neither","2004","Lower Saxony","","","","","3"
"Neither","2004","Bremen","","","","","3"
"Neither","2004","North Rhine-Westphalia","","","","","3"
"Neither","2004","Hesse","","","","","3"
"Neither","2004","Rhineland-Palatinate,Saarland","","","","","3"
"Neither","2004","Baden-Württemberg","","","","","3"
"Neither","2004","Bavaria","","","","","3"
"Neither","2004","Berlin","","","","","3"
"Neither","2004","Brandenburg","","","","","3"
"Neither","2004","Saxony","","","","","3"
"Neither","2004","Saxony-Anhalt","","","","","3"
"Private health insurance","2004","Hamburg","47","0.103484817174434","0.0684887904625856","0.138480843886282","2"
"Private health insurance","2004","North Rhine-Westphalia","736","0.113321847615094","0.104068562062833","0.122575133167354","2"
"Private health insurance","2004","Rhineland-Palatinate,Saarland","202","0.10462877470713","0.088003465349827","0.121254084064433","2"
"Private health insurance","2004","Baden-Württemberg","382","0.115590812512226","0.103324440878627","0.127857184145825","2"
"Private health insurance","2004","Bavaria","560","0.141404905176363","0.129008516567771","0.153801293784954","2"
"Private health insurance","2004","Berlin","134","0.126274316843731","0.103300382098056","0.149248251589406","2"
"Private health insurance","2004","Mecklenburg-Western Pomerania","45","0.0419443944325664","0.0245805681198319","0.0593082207453009","2"
"Private health insurance","2004","Saxony","116","0.0607986433337046","0.0490009722408708","0.0725963144265383","2"
"Private health insurance","2004","Thuringia","62","0.0514478491281631","0.0373257783988306","0.0655699198574955","2"
"Private health insurance","2004","Lower Saxony","266","0.102093212490494","0.0883777887137594","0.115808636267229","2"
"Private health insurance","2004","Bremen","18","","","","2"
"Private health insurance","2004","Hesse","261","0.133650793697297","0.116038911276895","0.151262676117698","2"
"Private health insurance","2004","Schleswig-Holstein","113","0.138328320751258","0.112186420593815","0.164470220908701","2"
"Private health insurance","2004","Brandenburg","52","0.0382285258407801","0.0257496872006936","0.0507073644808667","2"
"Private health insurance","2004","Saxony-Anhalt","60","0.0332417280249559","0.0216829253510813","0.0448005306988304","2"
"Public health insurance","2004","Hamburg","244","0.896515182825566","0.861519156113718","0.931511209537415","1"
"Public health insurance","2004","Lower Saxony","1606","0.897906787509506","0.884191363732771","0.911622211286241","1"
"Public health insurance","2004","Bremen","148","0.937544266068194","0.900733394854863","0.974355137281524","1"
"Public health insurance","2004","North Rhine-Westphalia","3772","0.886678152384906","0.877424866832645","0.895931437937167","1"
"Public health insurance","2004","Hesse","1173","0.866349206302704","0.848737323882302","0.883961088723105","1"
"Public health insurance","2004","Rhineland-Palatinate,Saarland","1100","0.89537122529287","0.878745915935567","0.911996534650173","1"
"Public health insurance","2004","Baden-Württemberg","2228","0.884409187487774","0.872142815854175","0.896675559121373","1"
"Public health insurance","2004","Bavaria","2475","0.858595094823637","0.846198706215046","0.870991483432229","1"
"Public health insurance","2004","Berlin","669","0.873725683156269","0.850751748410594","0.896699617901944","1"
"Public health insurance","2004","Brandenburg","855","0.96177147415922","0.949292635519133","0.974250312799306","1"
"Public health insurance","2004","Mecklenburg-Western Pomerania","467","0.958055605567434","0.940691779254699","0.975419431880168","1"
"Public health insurance","2004","Saxony","1460","0.939201356666295","0.927403685573462","0.950999027759129","1"
"Public health insurance","2004","Saxony-Anhalt","864","0.966758271975044","0.95519946930117","0.978317074648919","1"
"Public health insurance","2004","Thuringia","878","0.948552150871837","0.934430080142505","0.962674221601169","1"
"Public health insurance","2004","Schleswig-Holstein","557","0.861671679248742","0.835529779091299","0.887813579406185","1"
"Neither","2005","Mecklenburg-Western Pomerania","","","","","3"
"Neither","2005","Thuringia","","","","","3"
"Neither","2005","Schleswig-Holstein","","","","","3"
"Neither","2005","Hamburg","","","","","3"
"Neither","2005","Lower Saxony","","","","","3"
"Neither","2005","Bremen","","","","","3"
"Neither","2005","North Rhine-Westphalia","","","","","3"
"Neither","2005","Hesse","","","","","3"
"Neither","2005","Rhineland-Palatinate,Saarland","","","","","3"
"Neither","2005","Baden-Württemberg","","","","","3"
"Neither","2005","Bavaria","","","","","3"
"Neither","2005","Berlin","","","","","3"
"Neither","2005","Brandenburg","","","","","3"
"Neither","2005","Saxony","","","","","3"
"Neither","2005","Saxony-Anhalt","","","","","3"
"Private health insurance","2005","Hamburg","40","0.0857415737535358","0.053461881860326","0.118021265646746","2"
"Private health insurance","2005","Schleswig-Holstein","109","0.141443184281188","0.114570728023282","0.168315640539094","2"
"Private health insurance","2005","Lower Saxony","245","0.101698524537579","0.0876295609444921","0.115767488130665","2"
"Private health insurance","2005","Bremen","15","","","","2"
"Private health insurance","2005","North Rhine-Westphalia","723","0.117040158596402","0.107451790491265","0.126628526701539","2"
"Private health insurance","2005","Hesse","243","0.130164904802","0.112268589541634","0.148061220062365","2"
"Private health insurance","2005","Rhineland-Palatinate,Saarland","189","0.104589815682395","0.0874737233231499","0.121705908041639","2"
"Private health insurance","2005","Baden-Württemberg","379","0.119902071962938","0.107203809550883","0.132600334374994","2"
"Private health insurance","2005","Bavaria","540","0.151749254034551","0.138646057510622","0.164852450558481","2"
"Private health insurance","2005","Berlin","120","0.105128824420212","0.0832213775746523","0.127036271265771","2"
"Private health insurance","2005","Mecklenburg-Western Pomerania","45","0.046921459157778","0.0283483966691649","0.065494521646391","2"
"Private health insurance","2005","Saxony","109","0.0571591287441598","0.0454462008003998","0.0688720566879199","2"
"Private health insurance","2005","Thuringia","57","0.0447824033419538","0.0311559977572539","0.0584088089266537","2"
"Private health insurance","2005","Brandenburg","47","0.0402934880922462","0.0272638990643377","0.0533230771201546","2"
"Private health insurance","2005","Saxony-Anhalt","56","0.0378882042963265","0.0253658166894886","0.0504105919031644","2"
"Public health insurance","2005","Hamburg","249","0.914258426246464","0.881978734353254","0.946538118139674","1"
"Public health insurance","2005","Lower Saxony","1528","0.898301475462422","0.884232511869335","0.912370439055508","1"
"Public health insurance","2005","Bremen","130","0.951826452975246","0.916972881482565","0.986680024467926","1"
"Public health insurance","2005","North Rhine-Westphalia","3595","0.882959841403598","0.873371473298461","0.892548209508735","1"
"Public health insurance","2005","Hesse","1115","0.869835095198001","0.851938779937635","0.887731410458366","1"
"Public health insurance","2005","Rhineland-Palatinate,Saarland","1039","0.895410184317605","0.878294091958361","0.91252627667685","1"
"Public health insurance","2005","Baden-Württemberg","2135","0.880097928037062","0.867399665625006","0.892796190449117","1"
"Public health insurance","2005","Bavaria","2340","0.848250745965449","0.835147549441519","0.861353942489378","1"
"Public health insurance","2005","Berlin","633","0.894871175579788","0.872963728734229","0.916778622425348","1"
"Public health insurance","2005","Brandenburg","828","0.959706511907754","0.946676922879845","0.972736100935662","1"
"Public health insurance","2005","Mecklenburg-Western Pomerania","453","0.953078540842222","0.934505478353609","0.971651603330835","1"
"Public health insurance","2005","Saxony","1400","0.94284087125584","0.93112794331208","0.9545537991996","1"
"Public health insurance","2005","Saxony-Anhalt","837","0.962111795703673","0.949589408096836","0.974634183310511","1"
"Public health insurance","2005","Thuringia","828","0.955217596658046","0.941591191073346","0.968844002242746","1"
"Public health insurance","2005","Schleswig-Holstein","537","0.858556815718812","0.831684359460906","0.885429271976718","1"
"Neither","2006","Thuringia","","","","","3"
"Neither","2006","Mecklenburg-Western Pomerania","","","","","3"
"Neither","2006","Schleswig-Holstein","","","","","3"
"Neither","2006","Hamburg","","","","","3"
"Neither","2006","Lower Saxony","","","","","3"
"Neither","2006","Bremen","","","","","3"
"Neither","2006","North Rhine-Westphalia","","","","","3"
"Neither","2006","Hesse","","","","","3"
"Neither","2006","Rhineland-Palatinate,Saarland","","","","","3"
"Neither","2006","Baden-Württemberg","","","","","3"
"Neither","2006","Bavaria","","","","","3"
"Neither","2006","Berlin","","","","","3"
"Neither","2006","Brandenburg","","","","","3"
"Neither","2006","Saxony","","","","","3"
"Neither","2006","Saxony-Anhalt","","","","","3"
"Private health insurance","2006","Mecklenburg-Western Pomerania","51","0.0563142605001921","0.0369601717263819","0.0756683492740023","2"
"Private health insurance","2006","Thuringia","60","0.0478843659550805","0.0342563082602167","0.0615124236499443","2"
"Private health insurance","2006","Hamburg","47","0.100009458151895","0.0664497316288954","0.133569184674895","2"
"Private health insurance","2006","Saxony","109","0.0605415617579682","0.0487672486587614","0.0723158748571751","2"
"Private health insurance","2006","Schleswig-Holstein","102","0.12624445171102","0.10113341875649","0.151355484665551","2"
"Private health insurance","2006","Lower Saxony","279","0.111374725227276","0.0974330064129136","0.125316444041639","2"
"Private health insurance","2006","Bremen","17","","","","2"
"Private health insurance","2006","North Rhine-Westphalia","761","0.123796890832467","0.114194393746209","0.133399387918725","2"
"Private health insurance","2006","Hesse","275","0.138406446735912","0.12078935189702","0.156023541574804","2"
"Private health insurance","2006","Rhineland-Palatinate,Saarland","210","0.119682502709288","0.101955914437028","0.137409090981548","2"
"Private health insurance","2006","Baden-Württemberg","419","0.119247872327191","0.107055300034366","0.131440444620016","2"
"Private health insurance","2006","Bavaria","581","0.150155366728028","0.137644787662781","0.162665945793275","2"
"Private health insurance","2006","Berlin","130","0.113617752883737","0.0913470249697909","0.135888480797683","2"
"Private health insurance","2006","Brandenburg","57","0.0512674283333422","0.0371612955747737","0.0653735610919106","2"
"Private health insurance","2006","Saxony-Anhalt","58","0.0426171903162383","0.0295076974532025","0.0557266831792741","2"
"Public health insurance","2006","Hamburg","260","0.899990541848105","0.866430815325105","0.933550268371105","1"
"Public health insurance","2006","Lower Saxony","1677","0.888625274772724","0.874683555958361","0.902566993587086","1"
