"ple0097","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2001","Not Working","East Germany","2089","0.986700479789755","0.981824175290984","0.991576784288525"
"Private health insurance","2001","Full Time","West Germany","1096","0.16547898141376","0.156611199951375","0.174346762876144"
"Private health insurance","2001","Full Time","East Germany","223","0.100183584314434","0.0880132901277539","0.112353878501115"
"Private health insurance","2001","Part Time","West Germany","344","0.0947535541629865","0.0854782134247586","0.104028894901214"
"Private health insurance","2001","Part Time","East Germany","32","0.0417778385124913","0.0294200873882376","0.054135589636745"
"Private health insurance","2001","Not Working","West Germany","618","0.102369431574567","0.0947094426787861","0.110029420470348"
"Private health insurance","2001","Not Working","East Germany","24","","",""
"Neither","2001","Full Time","West Germany","54","0.00893249025834718","0.00668725001606459","0.0111777305006298"
"Neither","2001","Full Time","East Germany","9","","",""
"Neither","2001","Part Time","West Germany","24","","",""
"Neither","2001","Part Time","East Germany","8","","",""
"Neither","2001","Not Working","West Germany","29","","",""
"Neither","2001","Not Working","East Germany","7","","",""
"Public health insurance","2002","Full Time","West Germany","5610","0.827832425013833","0.819158437327214","0.836506412700451"
"Public health insurance","2002","Full Time","East Germany","2007","0.890964093588809","0.87826200478284","0.903666182394778"
"Public health insurance","2002","Part Time","West Germany","3640","0.909942222965519","0.901307339184375","0.918577106746662"
"Public health insurance","2002","Part Time","East Germany","982","0.962531441420365","0.950922503491174","0.974140379349556"
"Public health insurance","2002","Not Working","West Germany","5411","0.899071106039898","0.891565032580702","0.906577179499095"
"Public health insurance","2002","Not Working","East Germany","2079","0.987362261275156","0.982602740713028","0.992121781837284"
"Private health insurance","2002","Full Time","West Germany","1611","0.165780877109572","0.157236523948947","0.174325230270196"
"Private health insurance","2002","Full Time","East Germany","295","0.103949068308091","0.0915114586423067","0.116386677973876"
"Private health insurance","2002","Part Time","West Germany","568","0.0882737803884569","0.0797164743962974","0.0968310863806164"
"Private health insurance","2002","Part Time","East Germany","43","0.0318535066626062","0.0211185400796719","0.0425884732455406"
"Private health insurance","2002","Not Working","West Germany","749","0.0968292874031244","0.0894604949592858","0.104198079846963"
"Private health insurance","2002","Not Working","East Germany","31","0.00920729136867743","0.00513772998411998","0.0132768527532349"
"Neither","2002","Full Time","West Germany","56","0.0063866978765957","0.00455641259111174","0.00821698316207967"
"Neither","2002","Full Time","East Germany","11","","",""
"Neither","2002","Part Time","West Germany","14","","",""
"Neither","2002","Part Time","East Germany","3","","",""
"Neither","2002","Not Working","West Germany","27","","",""
"Neither","2002","Not Working","East Germany","6","","",""
"Public health insurance","2003","Full Time","West Germany","5205","0.829042291507118","0.820039840262256","0.838044742751979"
"Public health insurance","2003","Full Time","East Germany","1884","0.875415100326058","0.861621451853348","0.889208748798768"
"Public health insurance","2003","Part Time","West Germany","3551","0.906678166605374","0.897779811761177","0.91557652144957"
"Public health insurance","2003","Part Time","East Germany","990","0.967458263465405","0.956632844238514","0.978283682692296"
"Public health insurance","2003","Not Working","West Germany","5290","0.897428757096998","0.889799403389138","0.905058110804858"
"Public health insurance","2003","Not Working","East Germany","2095","0.986164923359086","0.981210253616172","0.991119593101999"
"Private health insurance","2003","Full Time","West Germany","1462","0.163877349865252","0.155025734142164","0.17272896558834"
"Private health insurance","2003","Full Time","East Germany","304","0.117340467455736","0.10389858947862","0.130782345432852"
"Private health insurance","2003","Part Time","West Germany","542","0.0909125705235201","0.0821181686941488","0.0997069723528914"
"Private health insurance","2003","Part Time","East Germany","38","0.029340125421781","0.0190440251392538","0.0396362257043081"
"Private health insurance","2003","Not Working","West Germany","740","0.0951528732522276","0.0877742810399403","0.102531465464515"
"Private health insurance","2003","Not Working","East Germany","37","0.0114218708764799","0.00691450021566104","0.0159292415372988"
"Neither","2003","Full Time","West Germany","51","0.0070803586276307","0.00507536604641903","0.00908535120884237"
"Neither","2003","Full Time","East Germany","14","","",""
"Neither","2003","Part Time","West Germany","12","","",""
"Neither","2003","Part Time","East Germany","4","","",""
"Neither","2003","Not Working","West Germany","45","0.00741836965077437","0.00526056412140199","0.00957617518014675"
"Neither","2003","Not Working","East Germany","3","","",""
"Public health insurance","2004","Full Time","West Germany","4949","0.830558876226385","0.821322516031394","0.839795236421376"
"Public health insurance","2004","Full Time","East Germany","1762","0.882751204728803","0.868834802578192","0.896667606879414"
"Public health insurance","2004","Part Time","West Germany","3459","0.911704955430202","0.902903628620735","0.92050628223967"
"Public health insurance","2004","Part Time","East Germany","967","0.95811979031396","0.94578426361967","0.970455317008251"
"Public health insurance","2004","Not Working","West Germany","5239","0.907504303699334","0.900169730767041","0.914838876631628"
"Public health insurance","2004","Not Working","East Germany","2120","0.990688392972373","0.986638891467703","0.994737894477043"
"Private health insurance","2004","Full Time","West Germany","1388","0.169441123773615","0.160204763578624","0.178677483968606"
"Private health insurance","2004","Full Time","East Germany","291","0.117248795271197","0.103332393120586","0.131165197421808"
"Private health insurance","2004","Part Time","West Germany","533","0.0882950445697975","0.0794937177603303","0.0970963713792648"
"Private health insurance","2004","Part Time","East Germany","46","0.0418802096860397","0.0295446829917492","0.0542157363803301"
"Private health insurance","2004","Not Working","West Germany","755","0.0924956963006656","0.0851611233683719","0.0998302692329593"
"Private health insurance","2004","Not Working","East Germany","41","0.00931160702762713","0.00526210552295735","0.0133611085322969"
"Neither","2004","Full Time","West Germany","","","",""
"Neither","2004","Full Time","East Germany","","","",""
"Neither","2004","Part Time","West Germany","","","",""
"Neither","2004","Part Time","East Germany","","","",""
"Neither","2004","Not Working","West Germany","","","",""
"Neither","2004","Not Working","East Germany","","","",""
"Public health insurance","2005","Full Time","West Germany","4677","0.827828126489883","0.818288192517246","0.83736806046252"
"Public health insurance","2005","Full Time","East Germany","1651","0.883144113578726","0.868718254434438","0.897569972723014"
"Public health insurance","2005","Part Time","West Germany","3299","0.914156762721517","0.905230014161346","0.923083511281687"
"Public health insurance","2005","Part Time","East Germany","947","0.959881707005224","0.94773726109298","0.972026152917469"
"Public health insurance","2005","Not Working","West Germany","5022","0.904922542857982","0.89735019445608","0.912494891259885"
"Public health insurance","2005","Not Working","East Germany","2051","0.9911562936593","0.987145302498094","0.995167284820506"
"Private health insurance","2005","Full Time","West Germany","1339","0.172171873510117","0.16263193953748","0.181711807482754"
"Private health insurance","2005","Full Time","East Germany","254","0.116855886421274","0.102430027276986","0.131281745565562"
"Private health insurance","2005","Part Time","West Germany","484","0.0858432372784835","0.0769164887183131","0.0947699858386539"
"Private health insurance","2005","Part Time","East Germany","56","0.040118292994776","0.0279738470825314","0.0522627389070205"
"Private health insurance","2005","Not Working","West Germany","742","0.0950774571420177","0.0875051087401154","0.10264980554392"
"Private health insurance","2005","Not Working","East Germany","42","0.00884370634070031","0.00483271517949394","0.0128546975019067"
"Neither","2005","Full Time","West Germany","","","",""
"Neither","2005","Full Time","East Germany","","","",""
"Neither","2005","Part Time","West Germany","","","",""
"Neither","2005","Part Time","East Germany","","","",""
"Neither","2005","Not Working","West Germany","","","",""
"Neither","2005","Not Working","East Germany","","","",""
"Public health insurance","2006","Full Time","West Germany","4987","0.827652997582153","0.818392002358059","0.836913992806248"
"Public health insurance","2006","Full Time","East Germany","1710","0.870360541721328","0.855616935781895","0.885104147660762"
"Public health insurance","2006","Part Time","West Germany","3409","0.900494928776748","0.891156414846302","0.909833442707195"
"Public health insurance","2006","Part Time","East Germany","1008","0.970562748248849","0.960338912076796","0.980786584420902"
"Public health insurance","2006","Not Working","West Germany","5464","0.901285973187659","0.893925790950449","0.908646155424869"
"Public health insurance","2006","Not Working","East Germany","2170","0.987909089261941","0.983357645050419","0.992460533473462"
"Private health insurance","2006","Full Time","West Germany","1402","0.172347002417847","0.163086007193752","0.181607997641941"
"Private health insurance","2006","Full Time","East Germany","284","0.129639458278672","0.114895852339238","0.144383064218105"
"Private health insurance","2006","Part Time","West Germany","538","0.0995050712232516","0.0901665572928051","0.108843585153698"
"Private health insurance","2006","Part Time","East Germany","42","0.0294372517511511","0.019213415579098","0.0396610879232042"
"Private health insurance","2006","Not Working","West Germany","845","0.0987140268123415","0.0913538445751314","0.106074209049552"
"Private health insurance","2006","Not Working","East Germany","45","0.0120909107380595","0.00753946652653809","0.016642354949581"
"Neither","2006","Full Time","West Germany","","","",""
"Neither","2006","Full Time","East Germany","","","",""
"Neither","2006","Part Time","West Germany","","","",""
"Neither","2006","Part Time","East Germany","","","",""
"Neither","2006","Not Working","West Germany","","","",""
"Neither","2006","Not Working","East Germany","","","",""
"Public health insurance","2007","Full Time","West Germany","4581","0.822876846386189","0.813113780745419","0.832639912026959"
"Public health insurance","2007","Full Time","East Germany","1643","0.872313261544837","0.857334294031097","0.887292229058576"
"Public health insurance","2007","Part Time","West Germany","3238","0.908028394853127","0.898720577923103","0.917336211783151"
"Public health insurance","2007","Part Time","East Germany","925","0.958971671982229","0.946559197005295","0.971384146959163"
"Public health insurance","2007","Not Working","West Germany","5031","0.901186076766499","0.893533924158868","0.908838229374129"
"Public health insurance","2007","Not Working","East Germany","2050","0.983755904804793","0.978344077981114","0.989167731628471"
"Private health insurance","2007","Full Time","West Germany","1293","0.177123153613812","0.167360087973042","0.186886219254582"
"Private health insurance","2007","Full Time","East Germany","264","0.127686738455163","0.112707770941424","0.142665705968903"
"Private health insurance","2007","Part Time","West Germany","465","0.0919716051468731","0.0826637882168492","0.101279422076897"
"Private health insurance","2007","Part Time","East Germany","56","0.041028328017771","0.0286158530408371","0.0534408029947049"
"Private health insurance","2007","Not Working","West Germany","811","0.0988139232335014","0.0911617706258708","0.106466075841132"
"Private health insurance","2007","Not Working","East Germany","46","0.0162440951952073","0.0108322683715289","0.0216559220188856"
"Neither","2007","Full Time","West Germany","","","",""
"Neither","2007","Full Time","East Germany","","","",""
"Neither","2007","Part Time","West Germany","","","",""
"Neither","2007","Part Time","East Germany","","","",""
"Neither","2007","Not Working","West Germany","","","",""
"Neither","2007","Not Working","East Germany","","","",""
"Public health insurance","2008","Full Time","West Germany","4444","0.830587569220876","0.820778618017298","0.840396520424454"
"Public health insurance","2008","Full Time","East Germany","1612","0.883815091075765","0.869248297581854","0.898381884569676"
"Public health insurance","2008","Part Time","West Germany","3032","0.907902496362179","0.898296562022136","0.917508430702222"
"Public health insurance","2008","Part Time","East Germany","882","0.960307098681498","0.947806241675894","0.972807955687102"
"Public health insurance","2008","Not Working","West Germany","4699","0.899320652823877","0.891371216089515","0.907270089558239"
"Public health insurance","2008","Not Working","East Germany","1944","0.982692068328334","0.97695776755265","0.988426369104018"
"Private health insurance","2008","Full Time","West Germany","1174","0.169412430779124","0.159603479575546","0.179221381982702"
"Private health insurance","2008","Full Time","East Germany","247","0.116184908924235","0.101618115430324","0.130751702418146"
"Private health insurance","2008","Part Time","West Germany","449","0.092097503637821","0.0824915692977778","0.101703437977864"
"Private health insurance","2008","Part Time","East Germany","55","0.039692901318502","0.0271920443128983","0.0521937583241057"
"Private health insurance","2008","Not Working","West Germany","805","0.100679347176123","0.092729910441761","0.108628783910485"
"Private health insurance","2008","Not Working","East Germany","43","0.0173079316716664","0.0115736308959825","0.0230422324473503"
"Neither","2008","Full Time","West Germany","","","",""
"Neither","2008","Full Time","East Germany","","","",""
"Neither","2008","Part Time","West Germany","","","",""
"Neither","2008","Part Time","East Germany","","","",""
"Neither","2008","Not Working","West Germany","","","",""
"Neither","2008","Not Working","East Germany","","","",""
"Public health insurance","2009","Full Time","West Germany","4103","0.831837560428055","0.821664198110063","0.842010922746046"
"Public health insurance","2009","Full Time","East Germany","1575","0.874834785219626","0.859594478345728","0.890075092093524"
"Public health insurance","2009","Part Time","West Germany","2912","0.896741006628146","0.886422726562301","0.907059286693992"
"Public health insurance","2009","Part Time","East Germany","827","0.951046396582895","0.936822612753948","0.965270180411843"
"Public health insurance","2009","Not Working","West Germany","4241","0.892421805905179","0.883840307177078","0.901003304633281"
"Public health insurance","2009","Not Working","East Germany","1823","0.979013483357138","0.97251158091802","0.985515385796257"
"Private health insurance","2009","Full Time","West Germany","1089","0.168162439571945","0.157989077253954","0.178335801889937"
"Private health insurance","2009","Full Time","East Germany","236","0.125165214780374","0.109924907906476","0.140405521654272"
"Private health insurance","2009","Part Time","West Germany","429","0.103258993371854","0.092940713306008","0.113577273437699"
"Private health insurance","2009","Part Time","East Germany","57","0.0489536034171046","0.0347298195881573","0.0631773872460519"
"Private health insurance","2009","Not Working","West Germany","767","0.107578194094821","0.0989966953667195","0.116159692822922"
"Private health insurance","2009","Not Working","East Germany","44","0.0209865166428618","0.0144846142037434","0.0274884190819803"
"Neither","2009","Full Time","West Germany","","","",""
"Neither","2009","Full Time","East Germany","","","",""
"Neither","2009","Part Time","West Germany","","","",""
"Neither","2009","Part Time","East Germany","","","",""
"Neither","2009","Not Working","West Germany","","","",""
"Neither","2009","Not Working","East Germany","","","",""
"Public health insurance","2010","Full Time","West Germany","5638","0.822044608832317","0.813126037804078","0.830963179860556"
"Public health insurance","2010","Full Time","East Germany","1878","0.873453867514905","0.859481728922936","0.887426006106873"
"Public health insurance","2010","Part Time","West Germany","4543","0.908344032192869","0.900428168349079","0.916259896036658"
"Public health insurance","2010","Part Time","East Germany","1172","0.958870414312283","0.947834837763602","0.969905990860964"
"Public health insurance","2010","Not Working","West Germany","5549","0.892073806859371","0.884458811259536","0.899688802459207"
"Public health insurance","2010","Not Working","East Germany","2023","0.976122374013117","0.969544045586889","0.982700702439345"
"Private health insurance","2010","Full Time","West Germany","1427","0.177955391167683","0.169036820139444","0.186873962195922"
"Private health insurance","2010","Full Time","East Germany","297","0.126546132485095","0.112573993893127","0.140518271077064"
"Private health insurance","2010","Part Time","West Germany","561","0.0916559678071311","0.0837401039633415","0.0995718316509208"
"Private health insurance","2010","Part Time","East Germany","72","0.0411295856877169","0.0300940091390363","0.0521651622363975"
"Private health insurance","2010","Not Working","West Germany","829","0.107926193140629","0.100311197540793","0.115541188740465"
"Private health insurance","2010","Not Working","East Germany","46","0.0238776259868827","0.0172992975606546","0.0304559544131107"
"Neither","2010","Full Time","West Germany","","","",""
"Neither","2010","Full Time","East Germany","","","",""
"Neither","2010","Part Time","West Germany","","","",""
"Neither","2010","Part Time","East Germany","","","",""
"Neither","2010","Not Working","West Germany","","","",""
"Neither","2010","Not Working","East Germany","","","",""
"Public health insurance","2011","Full Time","West Germany","6563","0.826618330665359","0.818398742881396","0.834837918449322"
"Public health insurance","2011","Full Time","East Germany","2119","0.873463435269579","0.8603393206747","0.886587549864458"
"Public health insurance","2011","Part Time","West Germany","5532","0.899904774880173","0.892445565962784","0.907363983797562"
"Public health insurance","2011","Part Time","East Germany","1364","0.952440888927896","0.941471060762948","0.963410717092843"
"Public health insurance","2011","Not Working","West Germany","6690","0.881914745885178","0.874716570052128","0.889112921718228"
"Public health insurance","2011","Not Working","East Germany","2367","0.980168045803373","0.974614329110114","0.985721762496631"
"Private health insurance","2011","Full Time","West Germany","1586","0.173381669334641","0.165162081550678","0.181601257118604"
"Private health insurance","2011","Full Time","East Germany","346","0.126536564730421","0.113412450135541","0.1396606793253"
"Private health insurance","2011","Part Time","West Germany","687","0.100095225119827","0.0926360162024378","0.107554434037216"
"Private health insurance","2011","Part Time","East Germany","82","0.0475591110721042","0.0365892829071567","0.0585289392370516"
"Private health insurance","2011","Not Working","West Germany","1031","0.118085254114822","0.110887078281772","0.125283429947872"
"Private health insurance","2011","Not Working","East Germany","54","0.0198319541966273","0.0142782375033685","0.025385670889886"
"Neither","2011","Full Time","West Germany","","","",""
"Neither","2011","Full Time","East Germany","","","",""
"Neither","2011","Part Time","West Germany","","","",""
"Neither","2011","Part Time","East Germany","","","",""
"Neither","2011","Not Working","West Germany","","","",""
"Neither","2011","Not Working","East Germany","","","",""
"Public health insurance","2012","Full Time","West Germany","6493","0.831556485323413","0.823361453478461","0.839751517168365"
"Public health insurance","2012","Full Time","East Germany","2071","0.871581352883677","0.85822439428098","0.884938311486374"
"Public health insurance","2012","Part Time","West Germany","5426","0.894724907787132","0.887009842627133","0.902439972947131"
"Public health insurance","2012","Part Time","East Germany","1322","0.960524429256529","0.950261876155002","0.970786982358055"
"Public health insurance","2012","Not Working","West Germany","6379","0.880783909035725","0.873406365023085","0.888161453048366"
"Public health insurance","2012","Not Working","East Germany","2336","0.975332714848567","0.969132340194082","0.981533089503053"
"Private health insurance","2012","Full Time","West Germany","1519","0.168443514676587","0.160248482831635","0.176638546521539"
"Private health insurance","2012","Full Time","East Germany","339","0.128418647116323","0.115061688513626","0.14177560571902"
"Private health insurance","2012","Part Time","West Germany","653","0.105275092212868","0.0975600270528692","0.112990157372867"
"Private health insurance","2012","Part Time","East Germany","61","0.0394755707434713","0.0292130176419445","0.0497381238449981"
"Private health insurance","2012","Not Working","West Germany","1032","0.119216090964275","0.111838546951634","0.126593634976915"
"Private health insurance","2012","Not Working","East Germany","68","0.0246672851514327","0.0184669104969469","0.0308676598059185"
"Neither","2012","Full Time","West Germany","","","",""
"Neither","2012","Full Time","East Germany","","","",""
"Neither","2012","Part Time","West Germany","","","",""
"Neither","2012","Part Time","East Germany","","","",""
"Neither","2012","Not Working","West Germany","","","",""
"Neither","2012","Not Working","East Germany","","","",""
"Public health insurance","2013","Full Time","West Germany","6103","0.820547385128433","0.811860001484443","0.829234768772423"
"Public health insurance","2013","Full Time","East Germany","1911","0.880873484242281","0.86739229179126","0.894354676693301"
"Public health insurance","2013","Part Time","West Germany","5196","0.893403912069136","0.885465355623374","0.901342468514898"
"Public health insurance","2013","Part Time","East Germany","1312","0.959212263724326","0.948738326416853","0.9696862010318"
"Public health insurance","2013","Not Working","West Germany","10129","0.883815831669728","0.877899926125056","0.8897317372144"
"Public health insurance","2013","Not Working","East Germany","2475","0.976783983361063","0.97094030936473","0.982627657357397"
"Private health insurance","2013","Full Time","West Germany","1392","0.179452614871567","0.170765231227577","0.188139998515557"
"Private health insurance","2013","Full Time","East Germany","307","0.11912651575772","0.105645323306699","0.13260770820874"
"Private health insurance","2013","Part Time","West Germany","609","0.106596087930864","0.0986575314851016","0.114534644376626"
"Private health insurance","2013","Part Time","East Germany","58","0.0407877362756737","0.0303137989682004","0.051261673583147"
"Private health insurance","2013","Not Working","West Germany","1142","0.116184168330272","0.1102682627856","0.122100073874944"
"Private health insurance","2013","Not Working","East Germany","76","0.0232160166389366","0.0173723426426034","0.0290596906352699"
"Neither","2013","Full Time","West Germany","","","",""
"Neither","2013","Full Time","East Germany","","","",""
"Neither","2013","Part Time","West Germany","","","",""
"Neither","2013","Part Time","East Germany","","","",""
"Neither","2013","Not Working","West Germany","","","",""
"Neither","2013","Not Working","East Germany","","","",""
"Public health insurance","2014","Full Time","West Germany","6744","0.828229539362146","0.819999256825501","0.836459821898792"
"Public health insurance","2014","Full Time","East Germany","1863","0.88699010033438","0.873594849105878","0.900385351562882"
"Public health insurance","2014","Part Time","West Germany","5683","0.904269026251712","0.896975317665882","0.911562734837543"
"Public health insurance","2014","Part Time","East Germany","1254","0.969153148392743","0.959786593226318","0.978519703559168"
"Public health insurance","2014","Not Working","West Germany","6273","0.874998862320328","0.867369815202822","0.882627909437834"
"Public health insurance","2014","Not Working","East Germany","2099","0.980868546251974","0.975080841775753","0.986656250728196"
"Private health insurance","2014","Full Time","West Germany","1324","0.171770460637854","0.163540178101208","0.180000743174499"
"Private health insurance","2014","Full Time","East Germany","283","0.11300989966562","0.0996146484371181","0.126405150894122"
"Private health insurance","2014","Part Time","West Germany","568","0.0957309737482878","0.0884372651624571","0.103024682334118"
"Private health insurance","2014","Part Time","East Germany","55","0.0308468516072568","0.0214802964408316","0.040213406773682"
"Private health insurance","2014","Not Working","West Germany","946","0.125001137679672","0.117372090562166","0.132630184797178"
"Private health insurance","2014","Not Working","East Germany","53","0.0191314537480258","0.0133437492718045","0.0249191582242472"
"Neither","2014","Full Time","West Germany","","","",""
"Neither","2014","Full Time","East Germany","","","",""
"Neither","2014","Part Time","West Germany","","","",""
"Neither","2014","Part Time","East Germany","","","",""
"Neither","2014","Not Working","West Germany","","","",""
"Neither","2014","Not Working","East Germany","","","",""
"Public health insurance","2015","Full Time","West Germany","6277","0.824975831975148","0.816380067505495","0.833571596444802"
"Public health insurance","2015","Full Time","East Germany","1739","0.885601185371404","0.87163757637564","0.899564794367169"
"Public health insurance","2015","Part Time","West Germany","5332","0.908763213416692","0.901400844811139","0.916125582022245"
"Public health insurance","2015","Part Time","East Germany","1195","0.96762532523708","0.957813509022611","0.97743714145155"
"Public health insurance","2015","Not Working","West Germany","7088","0.869551635368875","0.862202569265027","0.876900701472722"
"Public health insurance","2015","Not Working","East Germany","2128","0.97501232816273","0.968482544708595","0.981542111616866"
"Private health insurance","2015","Full Time","West Germany","1230","0.175024168024852","0.166428403555198","0.183619932494505"
"Private health insurance","2015","Full Time","East Germany","257","0.114398814628596","0.100435205632831","0.12836242362436"
"Private health insurance","2015","Part Time","West Germany","544","0.091236786583308","0.0838744179777554","0.0985991551888606"
"Private health insurance","2015","Part Time","East Germany","55","0.0323746747629196","0.0225628585484505","0.0421864909773888"
"Private health insurance","2015","Not Working","West Germany","980","0.130448364631125","0.123099298527278","0.137797430734973"
"Private health insurance","2015","Not Working","East Germany","67","0.0249876718372697","0.0184578883831343","0.031517455291405"
"Neither","2015","Full Time","West Germany","","","",""
"Neither","2015","Full Time","East Germany","","","",""
"Neither","2015","Part Time","West Germany","","","",""
"Neither","2015","Part Time","East Germany","","","",""
"Neither","2015","Not Working","West Germany","","","",""
"Neither","2015","Not Working","East Germany","","","",""
"Public health insurance","2016","Full Time","West Germany","6128","0.840485831781443","0.832044638408527","0.848927025154359"
"Public health insurance","2016","Full Time","East Germany","1707","0.886569509494867","0.872497997767979","0.900641021221754"
"Public health insurance","2016","Part Time","West Germany","5219","0.905845501577396","0.898301572803514","0.913389430351277"
"Public health insurance","2016","Part Time","East Germany","1153","0.963772188974008","0.953235046173526","0.974309331774491"
"Public health insurance","2016","Not Working","West Germany","5456","0.866759635572955","0.858396522274079","0.875122748871831"
"Public health insurance","2016","Not Working","East Germany","1842","0.976449830005074","0.969638426487868","0.98326123352228"
"Private health insurance","2016","Full Time","West Germany","1100","0.159514168218557","0.151072974845641","0.167955361591473"
"Private health insurance","2016","Full Time","East Germany","244","0.113430490505133","0.0993589787782457","0.127502002232021"
"Private health insurance","2016","Part Time","West Germany","538","0.0941544984226044","0.0866105696487228","0.101698427196486"
"Private health insurance","2016","Part Time","East Germany","55","0.0362278110259916","0.0256906682255092","0.046764953826474"
"Private health insurance","2016","Not Working","West Germany","887","0.133240364427045","0.124877251128169","0.141603477725921"
"Private health insurance","2016","Not Working","East Germany","62","0.0235501699949258","0.0167387664777195","0.0303615735121321"
"Neither","2016","Full Time","West Germany","","","",""
"Neither","2016","Full Time","East Germany","","","",""
"Neither","2016","Part Time","West Germany","","","",""
"Neither","2016","Part Time","East Germany","","","",""
"Neither","2016","Not Working","West Germany","","","",""
"Neither","2016","Not Working","East Germany","","","",""
"Public health insurance","2017","Full Time","West Germany","6842","0.839876451161054","0.831897130926131","0.847855771395977"
"Public health insurance","2017","Full Time","East Germany","2027","0.906834145166312","0.894882264556209","0.918786025776415"
"Public health insurance","2017","Part Time","West Germany","5740","0.910074214201646","0.903029074864083","0.917119353539209"
"Public health insurance","2017","Part Time","East Germany","1269","0.958584843998611","0.947856440928447","0.969313247068776"
"Public health insurance","2017","Not Working","West Germany","5612","0.862958226126767","0.854650340208216","0.871266112045319"
"Public health insurance","2017","Not Working","East Germany","1944","0.963673590340372","0.955542499117219","0.971804681563525"
"Private health insurance","2017","Full Time","West Germany","1272","0.160123548838946","0.152144228604023","0.168102869073869"
"Private health insurance","2017","Full Time","East Germany","245","0.093165854833688","0.0812139742235851","0.105117735443791"
"Private health insurance","2017","Part Time","West Germany","594","0.089925785798354","0.0828806464607914","0.0969709251359166"
"Private health insurance","2017","Part Time","East Germany","56","0.0414151560013888","0.0306867529312243","0.0521435590715534"
"Private health insurance","2017","Not Working","West Germany","970","0.137041773873233","0.128733887954681","0.145349659791784"
"Private health insurance","2017","Not Working","East Germany","90","0.0363264096596279","0.0281953184364746","0.0444575008827812"
"Neither","2017","Full Time","West Germany","","","",""
"Neither","2017","Full Time","East Germany","","","",""
"Neither","2017","Part Time","West Germany","","","",""
"Neither","2017","Part Time","East Germany","","","",""
"Neither","2017","Not Working","West Germany","","","",""
