"ple0097","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Private health insurance","1999","lower secondary degree","in school","","","",""
"Private health insurance","1999","lower secondary degree","inadequately","","","",""
"Private health insurance","1999","lower secondary degree","general elemantary","47","0.0330836698141214","0.0242082873252025","0.0419590523030403"
"Private health insurance","1999","lower secondary degree","middle vocational","195","0.0593370067406426","0.0515719065888284","0.0671021068924568"
"Private health insurance","1999","lower secondary degree","vocational + Abi","","","",""
"Private health insurance","1999","lower secondary degree","higher vocational","22","","",""
"Private health insurance","1999","lower secondary degree","higher education","3","","",""
"Private health insurance","1999","secondary school degree","in school","","","",""
"Private health insurance","1999","secondary school degree","inadequately","","","",""
"Private health insurance","1999","secondary school degree","general elemantary","27","","",""
"Private health insurance","1999","secondary school degree","middle vocational","212","0.106282548917419","0.0941282275781308","0.118436870256708"
"Private health insurance","1999","secondary school degree","vocational + Abi","","","",""
"Private health insurance","1999","secondary school degree","higher vocational","37","0.0943123467910706","0.0642881845200695","0.124336509062072"
"Private health insurance","1999","secondary school degree","higher education","52","0.131489088193744","0.101628522144403","0.161349654243086"
"Private health insurance","1999","college entrance qualification","in school","","","",""
"Private health insurance","1999","college entrance qualification","inadequately","","","",""
"Private health insurance","1999","college entrance qualification","general elemantary","","","",""
"Private health insurance","1999","college entrance qualification","middle vocational","64","0.161065417106797","0.12578406154214","0.196346772671455"
"Private health insurance","1999","college entrance qualification","vocational + Abi","40","0.0990570526186288","0.0700340572705878","0.12808004796667"
"Private health insurance","1999","college entrance qualification","higher vocational","49","0.376800993799283","0.301948797330626","0.451653190267941"
"Private health insurance","1999","college entrance qualification","higher education","365","0.332200078177574","0.306068607923431","0.358331548431717"
"Private health insurance","1999","Other degree","in school","","","",""
"Private health insurance","1999","Other degree","inadequately","","","",""
"Private health insurance","1999","Other degree","general elemantary","2","","",""
"Private health insurance","1999","Other degree","middle vocational","8","","",""
"Private health insurance","1999","Other degree","vocational + Abi","3","","",""
"Private health insurance","1999","Other degree","higher vocational","","","",""
"Private health insurance","1999","Other degree","higher education","4","","",""
"Private health insurance","1999","no degree/no degree yet","in school","48","0.196264252909771","0.152679961015044","0.239848544804499"
"Private health insurance","1999","no degree/no degree yet","inadequately","3","","",""
"Private health insurance","1999","no degree/no degree yet","general elemantary","","","",""
"Private health insurance","1999","no degree/no degree yet","middle vocational","1","","",""
"Private health insurance","1999","no degree/no degree yet","vocational + Abi","","","",""
"Private health insurance","1999","no degree/no degree yet","higher vocational","","","",""
"Private health insurance","1999","no degree/no degree yet","higher education","","","",""
"Neither","1999","lower secondary degree","in school","","","",""
"Neither","1999","lower secondary degree","inadequately","","","",""
"Neither","1999","lower secondary degree","general elemantary","8","","",""
"Neither","1999","lower secondary degree","middle vocational","20","","",""
"Neither","1999","lower secondary degree","vocational + Abi","","","",""
"Neither","1999","lower secondary degree","higher vocational","3","","",""
"Neither","1999","lower secondary degree","higher education","1","","",""
"Neither","1999","secondary school degree","in school","","","",""
"Neither","1999","secondary school degree","inadequately","","","",""
"Neither","1999","secondary school degree","general elemantary","3","","",""
"Neither","1999","secondary school degree","middle vocational","33","0.0137278995976509","0.00913909002644567","0.0183167091688562"
"Neither","1999","secondary school degree","vocational + Abi","","","",""
"Neither","1999","secondary school degree","higher vocational","","","",""
"Neither","1999","secondary school degree","higher education","3","","",""
"Neither","1999","college entrance qualification","in school","","","",""
"Neither","1999","college entrance qualification","inadequately","","","",""
"Neither","1999","college entrance qualification","general elemantary","","","",""
"Neither","1999","college entrance qualification","middle vocational","9","","",""
"Neither","1999","college entrance qualification","vocational + Abi","4","","",""
"Neither","1999","college entrance qualification","higher vocational","7","","",""
"Neither","1999","college entrance qualification","higher education","9","","",""
"Neither","1999","Other degree","in school","","","",""
"Neither","1999","Other degree","inadequately","","","",""
"Neither","1999","Other degree","general elemantary","2","","",""
"Neither","1999","Other degree","middle vocational","1","","",""
"Neither","1999","Other degree","vocational + Abi","1","","",""
"Neither","1999","Other degree","higher vocational","","","",""
"Neither","1999","Other degree","higher education","","","",""
"Neither","1999","no degree/no degree yet","in school","1","","",""
"Neither","1999","no degree/no degree yet","inadequately","1","","",""
"Neither","1999","no degree/no degree yet","general elemantary","","","",""
"Neither","1999","no degree/no degree yet","middle vocational","1","","",""
"Neither","1999","no degree/no degree yet","vocational + Abi","","","",""
"Neither","1999","no degree/no degree yet","higher vocational","","","",""
"Neither","1999","no degree/no degree yet","higher education","","","",""
"Public health insurance","2000","lower secondary degree","in school","","","",""
"Public health insurance","2000","lower secondary degree","inadequately","","","",""
"Public health insurance","2000","lower secondary degree","general elemantary","2296","0.969911498725141","0.963017829317918","0.976805168132363"
"Public health insurance","2000","lower secondary degree","middle vocational","6371","0.937954590529456","0.932216189168366","0.943692991890546"
"Public health insurance","2000","lower secondary degree","vocational + Abi","33","0.971925749837414","0.916401939839581","1.02744955983525"
"Public health insurance","2000","lower secondary degree","higher vocational","548","0.93338914260036","0.913337093802341","0.953441191398379"
"Public health insurance","2000","lower secondary degree","higher education","189","0.894252675291343","0.852561919672742","0.935943430909945"
"Public health insurance","2000","secondary school degree","in school","","","",""
"Public health insurance","2000","secondary school degree","inadequately","","","",""
"Public health insurance","2000","secondary school degree","general elemantary","686","0.940016443937958","0.922802783470757","0.95723010440516"
"Public health insurance","2000","secondary school degree","middle vocational","4216","0.885116069631093","0.876021778068023","0.894210361194162"
"Public health insurance","2000","secondary school degree","vocational + Abi","39","0.929904185144346","0.852691511445567","1.00711685884313"
"Public health insurance","2000","secondary school degree","higher vocational","743","0.911701859662168","0.89230576115778","0.931097958166555"
"Public health insurance","2000","secondary school degree","higher education","587","0.846953870690059","0.819813498642838","0.874094242737279"
"Public health insurance","2000","college entrance qualification","in school","","","",""
"Public health insurance","2000","college entrance qualification","inadequately","","","",""
"Public health insurance","2000","college entrance qualification","general elemantary","","","",""
"Public health insurance","2000","college entrance qualification","middle vocational","622","0.831430649324326","0.804402477631232","0.85845882101742"
"Public health insurance","2000","college entrance qualification","vocational + Abi","795","0.878076025908406","0.856567639735992","0.89958441208082"
"Public health insurance","2000","college entrance qualification","higher vocational","280","0.713431233461429","0.668147816458775","0.758714650464083"
"Public health insurance","2000","college entrance qualification","higher education","1815","0.653397421635961","0.635549327672214","0.671245515599708"
"Public health insurance","2000","Other degree","in school","","","",""
"Public health insurance","2000","Other degree","inadequately","46","0.991528615187121","0.965326943940802","1.01773028643344"
"Public health insurance","2000","Other degree","general elemantary","479","0.968464689174437","0.95295944416092","0.983969934187953"
"Public health insurance","2000","Other degree","middle vocational","523","0.951352216002835","0.93332383922183","0.969380592783839"
"Public health insurance","2000","Other degree","vocational + Abi","153","0.933731597648664","0.895307875686598","0.972155319610731"
"Public health insurance","2000","Other degree","higher vocational","78","0.91474768850304","0.855028734830019","0.974466642176061"
"Public health insurance","2000","Other degree","higher education","186","0.854721429501121","0.807728308337173","0.901714550665069"
"Public health insurance","2000","no degree/no degree yet","in school","414","0.814559446054331","0.780424661210063","0.848694230898599"
"Public health insurance","2000","no degree/no degree yet","inadequately","354","0.983769647549824","0.970698565173044","0.996840729926604"
"Public health insurance","2000","no degree/no degree yet","general elemantary","","","",""
"Public health insurance","2000","no degree/no degree yet","middle vocational","58","0.981398620869772","0.946922580613066","1.01587466112648"
"Public health insurance","2000","no degree/no degree yet","vocational + Abi","","","",""
"Public health insurance","2000","no degree/no degree yet","higher vocational","7","","",""
"Public health insurance","2000","no degree/no degree yet","higher education","","","",""
"Private health insurance","2000","lower secondary degree","in school","","","",""
"Private health insurance","2000","lower secondary degree","inadequately","","","",""
"Private health insurance","2000","lower secondary degree","general elemantary","52","0.0260859884587551","0.0196539582349059","0.0325180186826042"
"Private health insurance","2000","lower secondary degree","middle vocational","393","0.0583264082244866","0.0527516248153748","0.0639011916335985"
"Private health insurance","2000","lower secondary degree","vocational + Abi","1","","",""
"Private health insurance","2000","lower secondary degree","higher vocational","41","0.0615360174973778","0.0422106230828494","0.0808614119119062"
"Private health insurance","2000","lower secondary degree","higher education","19","","",""
"Private health insurance","2000","secondary school degree","in school","","","",""
"Private health insurance","2000","secondary school degree","inadequately","","","",""
"Private health insurance","2000","secondary school degree","general elemantary","43","0.0588129079669767","0.0417574372370676","0.0758683786968857"
"Private health insurance","2000","secondary school degree","middle vocational","471","0.107812778095358","0.0989676885047851","0.11665786768593"
"Private health insurance","2000","secondary school degree","vocational + Abi","3","","",""
"Private health insurance","2000","secondary school degree","higher vocational","77","0.0865564361677586","0.0673342523659753","0.105778619969542"
"Private health insurance","2000","secondary school degree","higher education","87","0.149290143746258","0.122425502617677","0.176154784874839"
"Private health insurance","2000","college entrance qualification","in school","","","",""
"Private health insurance","2000","college entrance qualification","inadequately","","","",""
"Private health insurance","2000","college entrance qualification","general elemantary","","","",""
"Private health insurance","2000","college entrance qualification","middle vocational","108","0.160051764349278","0.133580734291316","0.186522794407241"
"Private health insurance","2000","college entrance qualification","vocational + Abi","90","0.11591557088978","0.0948722164309428","0.136958925348617"
"Private health insurance","2000","college entrance qualification","higher vocational","96","0.272695864464063","0.228094719426285","0.317297009501841"
"Private health insurance","2000","college entrance qualification","higher education","902","0.340883390135381","0.323105865499228","0.358660914771533"
"Private health insurance","2000","Other degree","in school","","","",""
"Private health insurance","2000","Other degree","inadequately","1","","",""
"Private health insurance","2000","Other degree","general elemantary","5","","",""
"Private health insurance","2000","Other degree","middle vocational","18","","",""
"Private health insurance","2000","Other degree","vocational + Abi","6","","",""
"Private health insurance","2000","Other degree","higher vocational","4","","",""
"Private health insurance","2000","Other degree","higher education","27","","",""
"Private health insurance","2000","no degree/no degree yet","in school","82","0.181805498214654","0.14793159794315","0.215679398486158"
"Private health insurance","2000","no degree/no degree yet","inadequately","1","","",""
"Private health insurance","2000","no degree/no degree yet","general elemantary","","","",""
"Private health insurance","2000","no degree/no degree yet","middle vocational","","","",""
"Private health insurance","2000","no degree/no degree yet","vocational + Abi","","","",""
"Private health insurance","2000","no degree/no degree yet","higher vocational","1","","",""
"Private health insurance","2000","no degree/no degree yet","higher education","1","","",""
"Neither","2000","lower secondary degree","in school","","","",""
"Neither","2000","lower secondary degree","inadequately","","","",""
"Neither","2000","lower secondary degree","general elemantary","11","","",""
"Neither","2000","lower secondary degree","middle vocational","25","","",""
"Neither","2000","lower secondary degree","vocational + Abi","","","",""
"Neither","2000","lower secondary degree","higher vocational","5","","",""
"Neither","2000","lower secondary degree","higher education","1","","",""
"Neither","2000","secondary school degree","in school","","","",""
"Neither","2000","secondary school degree","inadequately","","","",""
"Neither","2000","secondary school degree","general elemantary","2","","",""
"Neither","2000","secondary school degree","middle vocational","36","0.00707115227354968","0.00468145285826925","0.00946085168883011"
"Neither","2000","secondary school degree","vocational + Abi","","","",""
"Neither","2000","secondary school degree","higher vocational","2","","",""
"Neither","2000","secondary school degree","higher education","2","","",""
"Neither","2000","college entrance qualification","in school","","","",""
"Neither","2000","college entrance qualification","inadequately","","","",""
"Neither","2000","college entrance qualification","general elemantary","","","",""
"Neither","2000","college entrance qualification","middle vocational","7","","",""
"Neither","2000","college entrance qualification","vocational + Abi","4","","",""
"Neither","2000","college entrance qualification","higher vocational","7","","",""
"Neither","2000","college entrance qualification","higher education","14","","",""
"Neither","2000","Other degree","in school","","","",""
"Neither","2000","Other degree","inadequately","","","",""
"Neither","2000","Other degree","general elemantary","4","","",""
"Neither","2000","Other degree","middle vocational","6","","",""
"Neither","2000","Other degree","vocational + Abi","2","","",""
"Neither","2000","Other degree","higher vocational","2","","",""
"Neither","2000","Other degree","higher education","3","","",""
"Neither","2000","no degree/no degree yet","in school","2","","",""
"Neither","2000","no degree/no degree yet","inadequately","4","","",""
"Neither","2000","no degree/no degree yet","general elemantary","","","",""
"Neither","2000","no degree/no degree yet","middle vocational","1","","",""
"Neither","2000","no degree/no degree yet","vocational + Abi","","","",""
"Neither","2000","no degree/no degree yet","higher vocational","","","",""
"Neither","2000","no degree/no degree yet","higher education","","","",""
"Public health insurance","2001","lower secondary degree","in school","","","",""
"Public health insurance","2001","lower secondary degree","inadequately","","","",""
"Public health insurance","2001","lower secondary degree","general elemantary","1975","0.972768758741999","0.965674679398123","0.979862838085875"
"Public health insurance","2001","lower secondary degree","middle vocational","5658","0.939139905016185","0.933099675245706","0.945180134786664"
"Public health insurance","2001","lower secondary degree","vocational + Abi","30","0.902337545010341","0.799483486181175","1.00519160383951"
"Public health insurance","2001","lower secondary degree","higher vocational","479","0.919793897602088","0.896515868075078","0.943071927129097"
"Public health insurance","2001","lower secondary degree","higher education","174","0.909446304327177","0.868533541348603","0.950359067305751"
"Public health insurance","2001","secondary school degree","in school","","","",""
"Public health insurance","2001","secondary school degree","inadequately","","","",""
"Public health insurance","2001","secondary school degree","general elemantary","615","0.932640292903733","0.913489254533412","0.951791331274053"
"Public health insurance","2001","secondary school degree","middle vocational","3907","0.88192180090408","0.872369396110895","0.891474205697265"
"Public health insurance","2001","secondary school degree","vocational + Abi","35","0.875975853682032","0.771177253095237","0.980774454268826"
"Public health insurance","2001","secondary school degree","higher vocational","675","0.913142486629057","0.892837680705626","0.933447292552488"
"Public health insurance","2001","secondary school degree","higher education","548","0.852246471657208","0.82451491142379","0.879978031890625"
"Public health insurance","2001","college entrance qualification","in school","","","",""
"Public health insurance","2001","college entrance qualification","inadequately","","","",""
"Public health insurance","2001","college entrance qualification","general elemantary","","","",""
"Public health insurance","2001","college entrance qualification","middle vocational","589","0.813209679617605","0.784399306571081","0.842020052664129"
"Public health insurance","2001","college entrance qualification","vocational + Abi","760","0.874414126217077","0.852175776593945","0.896652475840209"
"Public health insurance","2001","college entrance qualification","higher vocational","252","0.692340078495708","0.643780092528811","0.740900064462605"
"Public health insurance","2001","college entrance qualification","higher education","1696","0.651370247178831","0.63289973622256","0.669840758135101"
"Public health insurance","2001","Other degree","in school","","","",""
"Public health insurance","2001","Other degree","inadequately","37","1","1","1"
"Public health insurance","2001","Other degree","general elemantary","437","0.981594913700248","0.9690501098518","0.994139717548697"
"Public health insurance","2001","Other degree","middle vocational","477","0.969708012689161","0.954532812595034","0.984883212783288"
"Public health insurance","2001","Other degree","vocational + Abi","151","0.956622184643865","0.924656069915149","0.988588299372581"
"Public health insurance","2001","Other degree","higher vocational","61","0.930187669976955","0.867755351979915","0.992619987973995"
"Public health insurance","2001","Other degree","higher education","157","0.816793746026849","0.761497516943479","0.87208997511022"
"Public health insurance","2001","no degree/no degree yet","in school","453","0.80990046573318","0.777108073720417","0.842692857745943"
"Public health insurance","2001","no degree/no degree yet","inadequately","272","0.987212636170917","0.97393326200629","1.00049201033555"
"Public health insurance","2001","no degree/no degree yet","general elemantary","","","",""
"Public health insurance","2001","no degree/no degree yet","middle vocational","43","0.985085621717784","0.949270921530003","1.02090032190556"
"Public health insurance","2001","no degree/no degree yet","vocational + Abi","","","",""
"Public health insurance","2001","no degree/no degree yet","higher vocational","4","","",""
"Public health insurance","2001","no degree/no degree yet","higher education","","","",""
"Private health insurance","2001","lower secondary degree","in school","","","",""
"Private health insurance","2001","lower secondary degree","inadequately","","","",""
"Private health insurance","2001","lower secondary degree","general elemantary","41","0.0221549821402279","0.015739515792819","0.0285704484876369"
"Private health insurance","2001","lower secondary degree","middle vocational","332","0.0556030410129796","0.0498134409876624","0.0613926410382968"
"Private health insurance","2001","lower secondary degree","vocational + Abi","2","","",""
"Private health insurance","2001","lower secondary degree","higher vocational","42","0.0776320743304976","0.054698595536039","0.100565553124956"
"Private health insurance","2001","lower secondary degree","higher education","15","","",""
"Private health insurance","2001","secondary school degree","in school","","","",""
"Private health insurance","2001","secondary school degree","inadequately","","","",""
"Private health insurance","2001","secondary school degree","general elemantary","39","0.0599983735726239","0.0418528632984846","0.0781438838467631"
"Private health insurance","2001","secondary school degree","middle vocational","440","0.110089481588627","0.100824194053092","0.119354769124162"
"Private health insurance","2001","secondary school degree","vocational + Abi","3","","",""
"Private health insurance","2001","secondary school degree","higher vocational","63","0.0854354679628766","0.0652818904262868","0.105589045499466"
"Private health insurance","2001","secondary school degree","higher education","78","0.144249506157495","0.116792478889501","0.171706533425489"
"Private health insurance","2001","college entrance qualification","in school","","","",""
"Private health insurance","2001","college entrance qualification","inadequately","","","",""
"Private health insurance","2001","college entrance qualification","general elemantary","","","",""
"Private health insurance","2001","college entrance qualification","middle vocational","103","0.164792798371279","0.137368428472714","0.192217168269845"
"Private health insurance","2001","college entrance qualification","vocational + Abi","89","0.119213506414243","0.0974678946733772","0.14095911815511"
"Private health insurance","2001","college entrance qualification","higher vocational","89","0.289085040315937","0.241386510933511","0.336783569698363"
"Private health insurance","2001","college entrance qualification","higher education","847","0.342228394022774","0.323838538900481","0.360618249145068"
"Private health insurance","2001","Other degree","in school","","","",""
"Private health insurance","2001","Other degree","inadequately","","","",""
"Private health insurance","2001","Other degree","general elemantary","2","","",""
"Private health insurance","2001","Other degree","middle vocational","10","","",""
"Private health insurance","2001","Other degree","vocational + Abi","5","","",""
"Private health insurance","2001","Other degree","higher vocational","2","","",""
"Private health insurance","2001","Other degree","higher education","29","","",""
"Private health insurance","2001","no degree/no degree yet","in school","94","0.181775947944821","0.149545148620909","0.214006747268733"
"Private health insurance","2001","no degree/no degree yet","inadequately","1","","",""
"Private health insurance","2001","no degree/no degree yet","general elemantary","","","",""
"Private health insurance","2001","no degree/no degree yet","middle vocational","1","","",""
"Private health insurance","2001","no degree/no degree yet","vocational + Abi","","","",""
"Private health insurance","2001","no degree/no degree yet","higher vocational","1","","",""
"Private health insurance","2001","no degree/no degree yet","higher education","1","","",""
"Neither","2001","lower secondary degree","in school","","","",""
"Neither","2001","lower secondary degree","inadequately","","","",""
"Neither","2001","lower secondary degree","general elemantary","6","","",""
"Neither","2001","lower secondary degree","middle vocational","28","","",""
"Neither","2001","lower secondary degree","vocational + Abi","","","",""
"Neither","2001","lower secondary degree","higher vocational","2","","",""
"Neither","2001","lower secondary degree","higher education","","","",""
"Neither","2001","secondary school degree","in school","","","",""
"Neither","2001","secondary school degree","inadequately","","","",""
"Neither","2001","secondary school degree","general elemantary","4","","",""
"Neither","2001","secondary school degree","middle vocational","37","0.00798871750729256","0.00535354132737133","0.0106238936872138"
"Neither","2001","secondary school degree","vocational + Abi","","","",""
"Neither","2001","secondary school degree","higher vocational","1","","",""
"Neither","2001","secondary school degree","higher education","3","","",""
"Neither","2001","college entrance qualification","in school","","","",""
"Neither","2001","college entrance qualification","inadequately","","","",""
"Neither","2001","college entrance qualification","general elemantary","","","",""
"Neither","2001","college entrance qualification","middle vocational","11","","",""
"Neither","2001","college entrance qualification","vocational + Abi","4","","",""
"Neither","2001","college entrance qualification","higher vocational","6","","",""
"Neither","2001","college entrance qualification","higher education","14","","",""
"Neither","2001","Other degree","in school","","","",""
"Neither","2001","Other degree","inadequately","","","",""
"Neither","2001","Other degree","general elemantary","2","","",""
"Neither","2001","Other degree","middle vocational","3","","",""
"Neither","2001","Other degree","vocational + Abi","","","",""
"Neither","2001","Other degree","higher vocational","1","","",""
"Neither","2001","Other degree","higher education","2","","",""
"Neither","2001","no degree/no degree yet","in school","3","","",""
"Neither","2001","no degree/no degree yet","inadequately","2","","",""
"Neither","2001","no degree/no degree yet","general elemantary","","","",""
"Neither","2001","no degree/no degree yet","middle vocational","","","",""
"Neither","2001","no degree/no degree yet","vocational + Abi","","","",""
"Neither","2001","no degree/no degree yet","higher vocational","","","",""
"Neither","2001","no degree/no degree yet","higher education","","","",""
"Public health insurance","2002","lower secondary degree","in school","","","",""
"Public health insurance","2002","lower secondary degree","inadequately","","","",""
"Public health insurance","2002","lower secondary degree","general elemantary","1813","0.973155292896367","0.965815867285427","0.980494718507307"
"Public health insurance","2002","lower secondary degree","middle vocational","5396","0.941451984819163","0.935390500900482","0.947513468737845"
"Public health insurance","2002","lower secondary degree","vocational + Abi","29","","",""
"Public health insurance","2002","lower secondary degree","higher vocational","474","0.930450179532622","0.908606600512638","0.952293758552605"
"Public health insurance","2002","lower secondary degree","higher education","177","0.885253739058095","0.840971995852749","0.929535482263441"
"Public health insurance","2002","secondary school degree","in school","","","",""
"Public health insurance","2002","secondary school degree","inadequately","","","",""
"Public health insurance","2002","secondary school degree","general elemantary","609","0.939659154080449","0.921465245178776","0.957853062982122"
"Public health insurance","2002","secondary school degree","middle vocational","4003","0.889355616957975","0.880251863942866","0.898459369973084"
"Public health insurance","2002","secondary school degree","vocational + Abi","33","0.852429047099559","0.73814732137135","0.966710772827768"
"Public health insurance","2002","secondary school degree","higher vocational","692","0.91664026337714","0.897153667626855","0.936126859127425"
"Public health insurance","2002","secondary school degree","higher education","561","0.836690160686001","0.808927374927787","0.864452946444215"
"Public health insurance","2002","college entrance qualification","in school","","","",""
"Public health insurance","2002","college entrance qualification","inadequately","","","",""
"Public health insurance","2002","college entrance qualification","general elemantary","","","",""
"Public health insurance","2002","college entrance qualification","middle vocational","639","0.822258013828485","0.795783322528992","0.848732705127978"
"Public health insurance","2002","college entrance qualification","vocational + Abi","846","0.89947173693517","0.88050915903099","0.91843431483935"
"Public health insurance","2002","college entrance qualification","higher vocational","250","0.708675193487469","0.662687163489859","0.754663223485078"
"Public health insurance","2002","college entrance qualification","higher education","1988","0.643579000238115","0.627641194995281","0.659516805480949"
"Public health insurance","2002","Other degree","in school","","","",""
"Public health insurance","2002","Other degree","inadequately","37","1","1","1"
"Public health insurance","2002","Other degree","general elemantary","394","0.980598972509045","0.967132506153184","0.994065438864906"
"Public health insurance","2002","Other degree","middle vocational","448","0.96952163430707","0.953897491325959","0.985145777288182"
"Public health insurance","2002","Other degree","vocational + Abi","138","0.965532734223457","0.935839944175601","0.995225524271312"
"Public health insurance","2002","Other degree","higher vocational","65","0.940075065884545","0.88447387154522","0.995676260223871"
"Public health insurance","2002","Other degree","higher education","161","0.871797039616145","0.826472680718937","0.917121398513353"
"Public health insurance","2002","no degree/no degree yet","in school","498","0.861368727043505","0.834035616292686","0.888701837794324"
"Public health insurance","2002","no degree/no degree yet","inadequately","242","0.965081820718451","0.942234771710549","0.987928869726353"
"Public health insurance","2002","no degree/no degree yet","general elemantary","","","",""
"Public health insurance","2002","no degree/no degree yet","middle vocational","43","0.993277496683033","0.969132754990407","1.01742223837566"
"Public health insurance","2002","no degree/no degree yet","vocational + Abi","","","",""
"Public health insurance","2002","no degree/no degree yet","higher vocational","4","","",""
"Public health insurance","2002","no degree/no degree yet","higher education","","","",""
"Private health insurance","2002","lower secondary degree","in school","","","",""
"Private health insurance","2002","lower secondary degree","inadequately","","","",""
"Private health insurance","2002","lower secondary degree","general elemantary","50","0.026844707103633","0.0195052814926934","0.0341841327145726"
"Private health insurance","2002","lower secondary degree","middle vocational","348","0.055535663300938","0.0496227359291162","0.0614485906727599"
"Private health insurance","2002","lower secondary degree","vocational + Abi","2","","",""
"Private health insurance","2002","lower secondary degree","higher vocational","44","0.0657283741357968","0.0444498131749892","0.0870069350966044"
"Private health insurance","2002","lower secondary degree","higher education","22","","",""
"Private health insurance","2002","secondary school degree","in school","","","",""
"Private health insurance","2002","secondary school degree","inadequately","","","",""
"Private health insurance","2002","secondary school degree","general elemantary","47","0.0554045636458096","0.0379249900067659","0.0728841372848534"
"Private health insurance","2002","secondary school degree","middle vocational","522","0.104051239372584","0.0951902284847923","0.112912250260376"
"Private health insurance","2002","secondary school degree","vocational + Abi","4","","",""
"Private health insurance","2002","secondary school degree","higher vocational","81","0.0833597366228596","0.0638731408725746","0.102846332373145"
"Private health insurance","2002","secondary school degree","higher education","120","0.163309839313999","0.135547053555785","0.191072625072213"
"Private health insurance","2002","college entrance qualification","in school","","","",""
"Private health insurance","2002","college entrance qualification","inadequately","","","",""
"Private health insurance","2002","college entrance qualification","general elemantary","","","",""
"Private health insurance","2002","college entrance qualification","middle vocational","157","0.174035048699131","0.147778901285306","0.200291196112955"
"Private health insurance","2002","college entrance qualification","vocational + Abi","114","0.0907953357471687","0.0726768405676397","0.108913830926698"
"Private health insurance","2002","college entrance qualification","higher vocational","117","0.273141727674009","0.228044343487805","0.318239111860212"
"Private health insurance","2002","college entrance qualification","higher education","1455","0.351343672966435","0.335457498091527","0.367229847841343"
"Private health insurance","2002","Other degree","in school","","","",""
"Private health insurance","2002","Other degree","inadequately","","","",""
"Private health insurance","2002","Other degree","general elemantary","5","","",""
"Private health insurance","2002","Other degree","middle vocational","16","","",""
"Private health insurance","2002","Other degree","vocational + Abi","7","","",""
"Private health insurance","2002","Other degree","higher vocational","4","","",""
"Private health insurance","2002","Other degree","higher education","47","0.120423596839119","0.0763003431518068","0.164546850526431"
"Private health insurance","2002","no degree/no degree yet","in school","115","0.138331062730735","0.111022805771466","0.165639319690004"
"Private health insurance","2002","no degree/no degree yet","inadequately","3","","",""
"Private health insurance","2002","no degree/no degree yet","general elemantary","","","",""
"Private health insurance","2002","no degree/no degree yet","middle vocational","1","","",""
