"ple0097","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Private health insurance","1999","no migration background","(1c) basic vocational qualification","209","0.0686205529343106","0.0601675319894844","0.0770735738791368"
"Private health insurance","1999","no migration background","(2b) intermediate general qualification","24","","",""
"Private health insurance","1999","no migration background","(2a) intermediate vocational","240","0.104503486962882","0.0929774094649508","0.116029564460813"
"Private health insurance","1999","no migration background","(2c_gen) general maturity certificate","59","0.172851757371177","0.131931369224439","0.213772145517914"
"Private health insurance","1999","no migration background","(2c_voc) vocational maturity certificate","83","0.188467610734296","0.154358241109998","0.222576980358594"
"Private health insurance","1999","no migration background","(3a) lower tertiary education","131","0.180998092493123","0.155731590557584","0.206264594428663"
"Private health insurance","1999","no migration background","(3b) higher tertiary education","271","0.361749701084335","0.329857135854972","0.393642266313699"
"Private health insurance","1999","direct migration background","(0) in school","","","",""
"Private health insurance","1999","direct migration background","(1a) inadequately completed","3","","",""
"Private health insurance","1999","direct migration background","(1b) general elementary school","4","","",""
"Private health insurance","1999","direct migration background","(1c) basic vocational qualification","12","","",""
"Private health insurance","1999","direct migration background","(2b) intermediate general qualification","2","","",""
"Private health insurance","1999","direct migration background","(2a) intermediate vocational","8","","",""
"Private health insurance","1999","direct migration background","(2c_gen) general maturity certificate","2","","",""
"Private health insurance","1999","direct migration background","(2c_voc) vocational maturity certificate","7","","",""
"Private health insurance","1999","direct migration background","(3a) lower tertiary education","7","","",""
"Private health insurance","1999","direct migration background","(3b) higher tertiary education","15","","",""
"Private health insurance","1999","indirect migration background","(0) in school","3","","",""
"Private health insurance","1999","indirect migration background","(1a) inadequately completed","","","",""
"Private health insurance","1999","indirect migration background","(1b) general elementary school","2","","",""
"Private health insurance","1999","indirect migration background","(1c) basic vocational qualification","4","","",""
"Private health insurance","1999","indirect migration background","(2b) intermediate general qualification","1","","",""
"Private health insurance","1999","indirect migration background","(2a) intermediate vocational","1","","",""
"Private health insurance","1999","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Private health insurance","1999","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Private health insurance","1999","indirect migration background","(3a) lower tertiary education","2","","",""
"Private health insurance","1999","indirect migration background","(3b) higher tertiary education","2","","",""
"Neither","1999","no migration background","(0) in school","1","","",""
"Neither","1999","no migration background","(1a) inadequately completed","","","",""
"Neither","1999","no migration background","(1b) general elementary school","5","","",""
"Neither","1999","no migration background","(1c) basic vocational qualification","23","","",""
"Neither","1999","no migration background","(2b) intermediate general qualification","3","","",""
"Neither","1999","no migration background","(2a) intermediate vocational","30","0.0104798859476756","0.00664303625398289","0.0143167356413683"
"Neither","1999","no migration background","(2c_gen) general maturity certificate","6","","",""
"Neither","1999","no migration background","(2c_voc) vocational maturity certificate","11","","",""
"Neither","1999","no migration background","(3a) lower tertiary education","5","","",""
"Neither","1999","no migration background","(3b) higher tertiary education","8","","",""
"Neither","1999","direct migration background","(0) in school","","","",""
"Neither","1999","direct migration background","(1a) inadequately completed","2","","",""
"Neither","1999","direct migration background","(1b) general elementary school","4","","",""
"Neither","1999","direct migration background","(1c) basic vocational qualification","1","","",""
"Neither","1999","direct migration background","(2b) intermediate general qualification","","","",""
"Neither","1999","direct migration background","(2a) intermediate vocational","1","","",""
"Neither","1999","direct migration background","(2c_gen) general maturity certificate","1","","",""
"Neither","1999","direct migration background","(2c_voc) vocational maturity certificate","1","","",""
"Neither","1999","direct migration background","(3a) lower tertiary education","","","",""
"Neither","1999","direct migration background","(3b) higher tertiary education","","","",""
"Neither","1999","indirect migration background","(0) in school","","","",""
"Neither","1999","indirect migration background","(1a) inadequately completed","","","",""
"Neither","1999","indirect migration background","(1b) general elementary school","1","","",""
"Neither","1999","indirect migration background","(1c) basic vocational qualification","","","",""
"Neither","1999","indirect migration background","(2b) intermediate general qualification","","","",""
"Neither","1999","indirect migration background","(2a) intermediate vocational","2","","",""
"Neither","1999","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Neither","1999","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Neither","1999","indirect migration background","(3a) lower tertiary education","1","","",""
"Neither","1999","indirect migration background","(3b) higher tertiary education","","","",""
"Public health insurance","2000","no migration background","(0) in school","294","0.764673636352503","0.721566420744031","0.807780851960974"
"Public health insurance","2000","no migration background","(1a) inadequately completed","86","0.942353084270156","0.894465573665737","0.990240594874575"
"Public health insurance","2000","no migration background","(1b) general elementary school","1873","0.967681117625612","0.959795443420639","0.975566791830584"
"Public health insurance","2000","no migration background","(1c) basic vocational qualification","6264","0.935390667670917","0.929507710225347","0.941273625116487"
"Public health insurance","2000","no migration background","(2b) intermediate general qualification","522","0.930627345790731","0.909601730161003","0.95165296142046"
"Public health insurance","2000","no migration background","(2a) intermediate vocational","4683","0.886856710503867","0.878288932390341","0.895424488617393"
"Public health insurance","2000","no migration background","(2c_gen) general maturity certificate","496","0.81631364873082","0.785406680363912","0.847220617097728"
"Public health insurance","2000","no migration background","(2c_voc) vocational maturity certificate","964","0.830413669335528","0.808705669309148","0.852121669361909"
"Public health insurance","2000","no migration background","(3a) lower tertiary education","1273","0.775109002727354","0.754625742935452","0.795592262519255"
"Public health insurance","2000","no migration background","(3b) higher tertiary education","1121","0.613475325570301","0.590847267824018","0.636103383316585"
"Public health insurance","2000","direct migration background","(0) in school","59","0.985738128996353","0.95573673076859","1.01573952722412"
"Public health insurance","2000","direct migration background","(1a) inadequately completed","323","0.995393338453389","0.988031319548737","1.00275535735804"
"Public health insurance","2000","direct migration background","(1b) general elementary school","778","0.975050126641275","0.964166911017512","0.985933342265037"
"Public health insurance","2000","direct migration background","(1c) basic vocational qualification","933","0.955463645651097","0.94247539629137","0.968451895010824"
"Public health insurance","2000","direct migration background","(2b) intermediate general qualification","70","0.970900984201749","0.932343092270215","1.00945887613328"
"Public health insurance","2000","direct migration background","(2a) intermediate vocational","172","0.917140175970552","0.877199776088738","0.957080575852366"
"Public health insurance","2000","direct migration background","(2c_gen) general maturity certificate","140","0.902148163344971","0.854600860426676","0.949695466263267"
"Public health insurance","2000","direct migration background","(2c_voc) vocational maturity certificate","342","0.917386187765282","0.889026840156724","0.94574553537384"
"Public health insurance","2000","direct migration background","(3a) lower tertiary education","82","0.908798448148137","0.849647420066383","0.96794947622989"
"Public health insurance","2000","direct migration background","(3b) higher tertiary education","260","0.817319573793218","0.774715953267612","0.859923194318824"
"Public health insurance","2000","indirect migration background","(0) in school","62","0.942908584625942","0.887352594827438","0.998464574424446"
"Public health insurance","2000","indirect migration background","(1a) inadequately completed","9","","",""
"Public health insurance","2000","indirect migration background","(1b) general elementary school","167","0.984324187094133","0.965651460235428","1.00299691395284"
"Public health insurance","2000","indirect migration background","(1c) basic vocational qualification","162","0.97933564529288","0.95769497282717","1.00097631775859"
"Public health insurance","2000","indirect migration background","(2b) intermediate general qualification","97","0.968655544558901","0.934503780620024","1.00280730849778"
"Public health insurance","2000","indirect migration background","(2a) intermediate vocational","128","0.961995816182651","0.929741821991292","0.994249810374011"
"Public health insurance","2000","indirect migration background","(2c_gen) general maturity certificate","72","0.919146505787959","0.858256713103453","0.980036298472464"
"Public health insurance","2000","indirect migration background","(2c_voc) vocational maturity certificate","45","0.745411837393003","0.628130907105515","0.862692767680491"
"Public health insurance","2000","indirect migration background","(3a) lower tertiary education","14","","",""
"Public health insurance","2000","indirect migration background","(3b) higher tertiary education","30","0.82295770430335","0.698269860596937","0.947645548009763"
"Private health insurance","2000","no migration background","(0) in school","77","0.232849052787352","0.189899932605612","0.275798172969091"
"Private health insurance","2000","no migration background","(1a) inadequately completed","1","","",""
"Private health insurance","2000","no migration background","(1b) general elementary school","49","0.0278359143947473","0.0205006282071179","0.0351712005823768"
"Private health insurance","2000","no migration background","(1c) basic vocational qualification","415","0.0606089396230202","0.0548988474532772","0.0663190317927632"
"Private health insurance","2000","no migration background","(2b) intermediate general qualification","37","0.0678288390160622","0.0470212537201647","0.0886364243119598"
"Private health insurance","2000","no migration background","(2a) intermediate vocational","532","0.106680512967447","0.0983307714075888","0.115030254527306"
"Private health insurance","2000","no migration background","(2c_gen) general maturity certificate","102","0.17683873047568","0.146386395855359","0.207291065096001"
"Private health insurance","2000","no migration background","(2c_voc) vocational maturity certificate","176","0.165152437349856","0.143672983599395","0.186631891100316"
"Private health insurance","2000","no migration background","(3a) lower tertiary education","311","0.21494362091821","0.194790405305756","0.235096836530664"
"Private health insurance","2000","no migration background","(3b) higher tertiary education","654","0.384803174961134","0.362193907937797","0.40741244198447"
"Private health insurance","2000","direct migration background","(0) in school","","","",""
"Private health insurance","2000","direct migration background","(1a) inadequately completed","1","","",""
"Private health insurance","2000","direct migration background","(1b) general elementary school","8","","",""
"Private health insurance","2000","direct migration background","(1c) basic vocational qualification","31","0.035747831146305","0.024058050453129","0.0474376118394809"
"Private health insurance","2000","direct migration background","(2b) intermediate general qualification","3","","",""
"Private health insurance","2000","direct migration background","(2a) intermediate vocational","10","","",""
"Private health insurance","2000","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Private health insurance","2000","direct migration background","(2c_voc) vocational maturity certificate","18","","",""
"Private health insurance","2000","direct migration background","(3a) lower tertiary education","9","","",""
"Private health insurance","2000","direct migration background","(3b) higher tertiary education","52","0.168349874950352","0.127094429819097","0.209605320081607"
"Private health insurance","2000","indirect migration background","(0) in school","5","","",""
"Private health insurance","2000","indirect migration background","(1a) inadequately completed","","","",""
"Private health insurance","2000","indirect migration background","(1b) general elementary school","1","","",""
"Private health insurance","2000","indirect migration background","(1c) basic vocational qualification","4","","",""
"Private health insurance","2000","indirect migration background","(2b) intermediate general qualification","3","","",""
"Private health insurance","2000","indirect migration background","(2a) intermediate vocational","6","","",""
"Private health insurance","2000","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Private health insurance","2000","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Private health insurance","2000","indirect migration background","(3a) lower tertiary education","4","","",""
"Private health insurance","2000","indirect migration background","(3b) higher tertiary education","6","","",""
"Neither","2000","no migration background","(0) in school","1","","",""
"Neither","2000","no migration background","(1a) inadequately completed","4","","",""
"Neither","2000","no migration background","(1b) general elementary school","10","","",""
"Neither","2000","no migration background","(1c) basic vocational qualification","29","","",""
"Neither","2000","no migration background","(2b) intermediate general qualification","2","","",""
"Neither","2000","no migration background","(2a) intermediate vocational","36","0.00646277652868593","0.0042954281620616","0.00863012489531026"
"Neither","2000","no migration background","(2c_gen) general maturity certificate","5","","",""
"Neither","2000","no migration background","(2c_voc) vocational maturity certificate","8","","",""
"Neither","2000","no migration background","(3a) lower tertiary education","12","","",""
"Neither","2000","no migration background","(3b) higher tertiary education","4","","",""
"Neither","2000","direct migration background","(0) in school","1","","",""
"Neither","2000","direct migration background","(1a) inadequately completed","1","","",""
"Neither","2000","direct migration background","(1b) general elementary school","3","","",""
"Neither","2000","direct migration background","(1c) basic vocational qualification","5","","",""
"Neither","2000","direct migration background","(2b) intermediate general qualification","","","",""
"Neither","2000","direct migration background","(2a) intermediate vocational","1","","",""
"Neither","2000","direct migration background","(2c_gen) general maturity certificate","4","","",""
"Neither","2000","direct migration background","(2c_voc) vocational maturity certificate","2","","",""
"Neither","2000","direct migration background","(3a) lower tertiary education","","","",""
"Neither","2000","direct migration background","(3b) higher tertiary education","4","","",""
"Neither","2000","indirect migration background","(0) in school","","","",""
"Neither","2000","indirect migration background","(1a) inadequately completed","","","",""
"Neither","2000","indirect migration background","(1b) general elementary school","2","","",""
"Neither","2000","indirect migration background","(1c) basic vocational qualification","","","",""
"Neither","2000","indirect migration background","(2b) intermediate general qualification","","","",""
"Neither","2000","indirect migration background","(2a) intermediate vocational","1","","",""
"Neither","2000","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Neither","2000","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Neither","2000","indirect migration background","(3a) lower tertiary education","","","",""
"Neither","2000","indirect migration background","(3b) higher tertiary education","","","",""
"Public health insurance","2001","no migration background","(0) in school","350","0.779839990644284","0.740946509606509","0.818733471682058"
"Public health insurance","2001","no migration background","(1a) inadequately completed","81","0.947867044978941","0.900609787799698","0.995124302158184"
"Public health insurance","2001","no migration background","(1b) general elementary school","1586","0.971245529679979","0.963125240100654","0.979365819259303"
"Public health insurance","2001","no migration background","(1c) basic vocational qualification","5565","0.936871192280488","0.930689236451369","0.943053148109607"
"Public health insurance","2001","no migration background","(2b) intermediate general qualification","468","0.922348792427272","0.899030618822275","0.945666966032268"
"Public health insurance","2001","no migration background","(2a) intermediate vocational","4330","0.884044433061903","0.875037414584489","0.893051451539317"
"Public health insurance","2001","no migration background","(2c_gen) general maturity certificate","471","0.800144797205964","0.767459217583626","0.832830376828302"
"Public health insurance","2001","no migration background","(2c_voc) vocational maturity certificate","911","0.822107882218038","0.799394756230268","0.844821008205808"
"Public health insurance","2001","no migration background","(3a) lower tertiary education","1195","0.777962317010535","0.756894471811727","0.799030162209342"
"Public health insurance","2001","no migration background","(3b) higher tertiary education","1039","0.606075022659234","0.582512975435638","0.62963706988283"
"Public health insurance","2001","direct migration background","(0) in school","45","0.953761771871563","0.893724671424625","1.0137988723185"
"Public health insurance","2001","direct migration background","(1a) inadequately completed","229","0.999262203481939","0.995753132089683","1.00277127487419"
"Public health insurance","2001","direct migration background","(1b) general elementary school","705","0.980352017477296","0.970171989063797","0.990532045890796"
"Public health insurance","2001","direct migration background","(1c) basic vocational qualification","826","0.94949329754415","0.934848884549368","0.964137710538932"
"Public health insurance","2001","direct migration background","(2b) intermediate general qualification","68","0.993557896428177","0.974680852488261","1.01243494036809"
"Public health insurance","2001","direct migration background","(2a) intermediate vocational","153","0.930228889637356","0.890998437583611","0.969459341691101"
"Public health insurance","2001","direct migration background","(2c_gen) general maturity certificate","138","0.923788936363622","0.880451598011949","0.967126274715295"
"Public health insurance","2001","direct migration background","(2c_voc) vocational maturity certificate","309","0.917540723650179","0.887636065339518","0.94744538196084"
"Public health insurance","2001","direct migration background","(3a) lower tertiary education","76","0.885185352826975","0.81780789471881","0.952562810935141"
"Public health insurance","2001","direct migration background","(3b) higher tertiary education","222","0.805352813226373","0.758894531306679","0.851811095146068"
"Public health insurance","2001","indirect migration background","(0) in school","58","0.865652334370192","0.78399456649073","0.947310102249655"
"Public health insurance","2001","indirect migration background","(1a) inadequately completed","9","","",""
"Public health insurance","2001","indirect migration background","(1b) general elementary school","155","0.992804845274175","0.979541966361925","1.00606772418642"
"Public health insurance","2001","indirect migration background","(1c) basic vocational qualification","144","0.983022925265411","0.962139454581021","1.0039063959498"
"Public health insurance","2001","indirect migration background","(2b) intermediate general qualification","82","0.933152227737025","0.880366248405807","0.985938207068242"
"Public health insurance","2001","indirect migration background","(2a) intermediate vocational","113","0.954077782353615","0.916627009405769","0.991528555301461"
"Public health insurance","2001","indirect migration background","(2c_gen) general maturity certificate","71","0.919326063853378","0.858497979651207","0.98015414805555"
"Public health insurance","2001","indirect migration background","(2c_voc) vocational maturity certificate","43","0.718561797437335","0.593913406939806","0.843210187934863"
"Public health insurance","2001","indirect migration background","(3a) lower tertiary education","14","","",""
"Public health insurance","2001","indirect migration background","(3b) higher tertiary education","31","0.82437397858053","0.701770216145798","0.946977741015261"
"Private health insurance","2001","no migration background","(0) in school","83","0.209265976487883","0.171083035920078","0.247448917055687"
"Private health insurance","2001","no migration background","(1a) inadequately completed","2","","",""
"Private health insurance","2001","no migration background","(1b) general elementary school","36","0.0232073432733973","0.0158914355221565","0.0305232510246381"
"Private health insurance","2001","no migration background","(1c) basic vocational qualification","354","0.0579651979958341","0.0520251589865392","0.0639052370051289"
"Private health insurance","2001","no migration background","(2b) intermediate general qualification","36","0.0760043214091721","0.0529141612361103","0.0990944815822339"
"Private health insurance","2001","no migration background","(2a) intermediate vocational","487","0.108583459350239","0.0998311958144748","0.117335722886003"
"Private health insurance","2001","no migration background","(2c_gen) general maturity certificate","93","0.173264166370065","0.142329037730993","0.204199295009137"
"Private health insurance","2001","no migration background","(2c_voc) vocational maturity certificate","171","0.172078876762613","0.14966110651087","0.194496647014356"
"Private health insurance","2001","no migration background","(3a) lower tertiary education","289","0.21406674131774","0.193274805428775","0.234858677206705"
"Private health insurance","2001","no migration background","(3b) higher tertiary education","608","0.390976667269512","0.367445934298796","0.414507400240227"
"Private health insurance","2001","direct migration background","(0) in school","2","","",""
"Private health insurance","2001","direct migration background","(1a) inadequately completed","1","","",""
"Private health insurance","2001","direct migration background","(1b) general elementary school","6","","",""
"Private health insurance","2001","direct migration background","(1c) basic vocational qualification","25","","",""
"Private health insurance","2001","direct migration background","(2b) intermediate general qualification","1","","",""
"Private health insurance","2001","direct migration background","(2a) intermediate vocational","9","","",""
"Private health insurance","2001","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Private health insurance","2001","direct migration background","(2c_voc) vocational maturity certificate","16","","",""
"Private health insurance","2001","direct migration background","(3a) lower tertiary education","10","","",""
"Private health insurance","2001","direct migration background","(3b) higher tertiary education","54","0.180723058913206","0.135571979262116","0.225874138564296"
"Private health insurance","2001","indirect migration background","(0) in school","9","","",""
"Private health insurance","2001","indirect migration background","(1a) inadequately completed","","","",""
"Private health insurance","2001","indirect migration background","(1b) general elementary school","1","","",""
"Private health insurance","2001","indirect migration background","(1c) basic vocational qualification","3","","",""
"Private health insurance","2001","indirect migration background","(2b) intermediate general qualification","2","","",""
"Private health insurance","2001","indirect migration background","(2a) intermediate vocational","6","","",""
"Private health insurance","2001","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Private health insurance","2001","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Private health insurance","2001","indirect migration background","(3a) lower tertiary education","5","","",""
"Private health insurance","2001","indirect migration background","(3b) higher tertiary education","6","","",""
"Neither","2001","no migration background","(0) in school","3","","",""
"Neither","2001","no migration background","(1a) inadequately completed","2","","",""
"Neither","2001","no migration background","(1b) general elementary school","5","","",""
"Neither","2001","no migration background","(1c) basic vocational qualification","26","","",""
"Neither","2001","no migration background","(2b) intermediate general qualification","2","","",""
"Neither","2001","no migration background","(2a) intermediate vocational","37","0.00737210758785804","0.00496559978259801","0.00977861539311807"
"Neither","2001","no migration background","(2c_gen) general maturity certificate","11","","",""
"Neither","2001","no migration background","(2c_voc) vocational maturity certificate","7","","",""
"Neither","2001","no migration background","(3a) lower tertiary education","11","","",""
"Neither","2001","no migration background","(3b) higher tertiary education","5","","",""
"Neither","2001","direct migration background","(0) in school","","","",""
"Neither","2001","direct migration background","(1a) inadequately completed","","","",""
"Neither","2001","direct migration background","(1b) general elementary school","3","","",""
"Neither","2001","direct migration background","(1c) basic vocational qualification","8","","",""
"Neither","2001","direct migration background","(2b) intermediate general qualification","","","",""
"Neither","2001","direct migration background","(2a) intermediate vocational","","","",""
"Neither","2001","direct migration background","(2c_gen) general maturity certificate","","","",""
"Neither","2001","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Neither","2001","direct migration background","(3a) lower tertiary education","","","",""
"Neither","2001","direct migration background","(3b) higher tertiary education","3","","",""
"Neither","2001","indirect migration background","(0) in school","","","",""
"Neither","2001","indirect migration background","(1a) inadequately completed","","","",""
"Neither","2001","indirect migration background","(1b) general elementary school","","","",""
"Neither","2001","indirect migration background","(1c) basic vocational qualification","","","",""
"Neither","2001","indirect migration background","(2b) intermediate general qualification","2","","",""
"Neither","2001","indirect migration background","(2a) intermediate vocational","1","","",""
"Neither","2001","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Neither","2001","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Neither","2001","indirect migration background","(3a) lower tertiary education","","","",""
"Neither","2001","indirect migration background","(3b) higher tertiary education","","","",""
"Public health insurance","2002","no migration background","(0) in school","374","0.821101657648355","0.786885897364897","0.855317417931812"
"Public health insurance","2002","no migration background","(1a) inadequately completed","74","0.891395247305198","0.823636533413616","0.959153961196781"
"Public health insurance","2002","no migration background","(1b) general elementary school","1475","0.971594982756552","0.963240696262845","0.979949269250259"
"Public health insurance","2002","no migration background","(1c) basic vocational qualification","5351","0.939496219958579","0.933329485191009","0.94566295472615"
"Public health insurance","2002","no migration background","(2b) intermediate general qualification","479","0.932042604378304","0.910411302164314","0.953673906592293"
"Public health insurance","2002","no migration background","(2a) intermediate vocational","4435","0.890217599267983","0.881596277454649","0.898838921081318"
"Public health insurance","2002","no migration background","(2c_gen) general maturity certificate","522","0.810126274999306","0.780406615701778","0.839845934296833"
"Public health insurance","2002","no migration background","(2c_voc) vocational maturity certificate","1002","0.849505019969169","0.829555406164381","0.869454633773956"
"Public health insurance","2002","no migration background","(3a) lower tertiary education","1273","0.770887310186027","0.750868436821515","0.79090618355054"
"Public health insurance","2002","no migration background","(3b) higher tertiary education","1258","0.5914499215099","0.571832538213815","0.611067304805985"
"Public health insurance","2002","direct migration background","(0) in school","52","0.991314677066426","0.966333729389066","1.01629562474379"
"Public health insurance","2002","direct migration background","(1a) inadequately completed","205","0.999168485923681","0.995232363048012","1.00310460879935"
"Public health insurance","2002","direct migration background","(1b) general elementary school","644","0.981437913456365","0.971109324758368","0.991766502154362"
"Public health insurance","2002","direct migration background","(1c) basic vocational qualification","758","0.957572308521155","0.943525736846773","0.971618880195537"
"Public health insurance","2002","direct migration background","(2b) intermediate general qualification","56","0.955493181515706","0.903743194540373","1.00724316849104"
"Public health insurance","2002","direct migration background","(2a) intermediate vocational","154","0.9489266211083","0.915437198681274","0.982416043535326"
"Public health insurance","2002","direct migration background","(2c_gen) general maturity certificate","132","0.945663755934659","0.907980027054981","0.983347484814338"
"Public health insurance","2002","direct migration background","(2c_voc) vocational maturity certificate","291","0.914265601624567","0.883249324765574","0.94528187848356"
"Public health insurance","2002","direct migration background","(3a) lower tertiary education","78","0.871397123244304","0.802992165326772","0.939802081161836"
"Public health insurance","2002","direct migration background","(3b) higher tertiary education","230","0.859175398940618","0.820138226530749","0.898212571350487"
"Public health insurance","2002","indirect migration background","(0) in school","73","0.928936509941067","0.872635085857752","0.985237934024382"
"Public health insurance","2002","indirect migration background","(1a) inadequately completed","9","","",""
"Public health insurance","2002","indirect migration background","(1b) general elementary school","122","0.986754472919778","0.966712878974539","1.00679606686502"
"Public health insurance","2002","indirect migration background","(1c) basic vocational qualification","133","0.97295667164024","0.945893083931462","1.00002025934902"
"Public health insurance","2002","indirect migration background","(2b) intermediate general qualification","77","0.978337746935764","0.946437112883404","1.01023838098812"
"Public health insurance","2002","indirect migration background","(2a) intermediate vocational","121","0.964907403042585","0.933275378543009","0.996539427542161"
"Public health insurance","2002","indirect migration background","(2c_gen) general maturity certificate","72","0.850324225260143","0.774482769327639","0.926165681192647"
"Public health insurance","2002","indirect migration background","(2c_voc) vocational maturity certificate","42","0.76693503851644","0.6509022347437","0.88296784228918"
"Public health insurance","2002","indirect migration background","(3a) lower tertiary education","16","","",""
"Public health insurance","2002","indirect migration background","(3b) higher tertiary education","37","0.7986329368715","0.683984803373573","0.913281070369427"
"Private health insurance","2002","no migration background","(0) in school","107","0.178473864227736","0.144289888016072","0.212657840439399"
"Private health insurance","2002","no migration background","(1a) inadequately completed","4","","",""
"Private health insurance","2002","no migration background","(1b) general elementary school","44","0.0284050172434481","0.0200507307497413","0.0367593037371548"
"Private health insurance","2002","no migration background","(1c) basic vocational qualification","370","0.057278981610093","0.0512685489486088","0.0632894142715772"
"Private health insurance","2002","no migration background","(2b) intermediate general qualification","39","0.06152809275007","0.0408745868011607","0.0821815986989793"
"Private health insurance","2002","no migration background","(2a) intermediate vocational","583","0.104040049435736","0.0956202066929759","0.112459892178496"
"Private health insurance","2002","no migration background","(2c_gen) general maturity certificate","142","0.185491324521359","0.156037296847905","0.214945352194813"
"Private health insurance","2002","no migration background","(2c_voc) vocational maturity certificate","219","0.140681626927327","0.121282318361241","0.160080935493413"
"Private health insurance","2002","no migration background","(3a) lower tertiary education","410","0.226437794448196","0.206501626137796","0.246373962758595"
"Private health insurance","2002","no migration background","(3b) higher tertiary education","1138","0.402814490393758","0.383241075024498","0.422387905763017"
"Private health insurance","2002","direct migration background","(0) in school","1","","",""
"Private health insurance","2002","direct migration background","(1a) inadequately completed","1","","",""
"Private health insurance","2002","direct migration background","(1b) general elementary school","8","","",""
