"ple0097","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Private health insurance","2006","Rural Area","West Germany","589","0.12054244600095","0.110340791558049","0.130744100443852","2"
"Private health insurance","2006","Rural Area","East Germany","222","0.0520649217644965","0.0446485864610165","0.0594812570679766","2"
"Public health insurance","2006","Urban Area","West Germany","10536","0.871275620004026","0.865458500828438","0.877092739179614","1"
"Public health insurance","2006","Urban Area","East Germany","1663","0.936974640296313","0.925785658193742","0.948163622398884","1"
"Public health insurance","2006","Rural Area","West Germany","3324","0.87945755399905","0.869255899556148","0.889659208441951","1"
"Public health insurance","2006","Rural Area","East Germany","3225","0.947935078235503","0.940518742932023","0.955351413538984","1"
"Neither","2007","Urban Area","West Germany","","","","","3"
"Neither","2007","Urban Area","East Germany","","","","","3"
"Neither","2007","Rural Area","West Germany","","","","","3"
"Neither","2007","Rural Area","East Germany","","","","","3"
"Private health insurance","2007","Urban Area","West Germany","2020","0.128037522816814","0.122001644245698","0.134073401387931","2"
"Private health insurance","2007","Urban Area","East Germany","140","0.0628222311157525","0.0513718166109601","0.0742726456205448","2"
"Private health insurance","2007","Rural Area","West Germany","549","0.122647268360678","0.112001028034823","0.133293508686532","2"
"Private health insurance","2007","Rural Area","East Germany","226","0.060296536596291","0.0521241762447024","0.0684688969478796","2"
"Public health insurance","2007","Urban Area","West Germany","9752","0.871962477183186","0.86592659861207","0.877998355754302","1"
"Public health insurance","2007","Urban Area","East Germany","1585","0.937177768884248","0.925727354379455","0.94862818338904","1"
"Public health insurance","2007","Rural Area","West Germany","3098","0.877352731639322","0.866706491313468","0.887998971965177","1"
"Public health insurance","2007","Rural Area","East Germany","3033","0.939703463403709","0.93153110305212","0.947875823755298","1"
"Neither","2008","Urban Area","West Germany","","","","","3"
"Neither","2008","Urban Area","East Germany","","","","","3"
"Neither","2008","Rural Area","West Germany","","","","","3"
"Neither","2008","Rural Area","East Germany","","","","","3"
"Private health insurance","2008","Urban Area","West Germany","1910","0.12707477317987","0.120893606800364","0.133255939559376","2"
"Private health insurance","2008","Urban Area","East Germany","133","0.0616163441324082","0.0500906222609857","0.0731420660038306","2"
"Private health insurance","2008","Rural Area","West Germany","518","0.119024359056649","0.108219019492946","0.129829698620353","2"
"Private health insurance","2008","Rural Area","East Germany","212","0.0572949332554152","0.0491282800267111","0.0654615864841192","2"
"Public health insurance","2008","Urban Area","West Germany","9243","0.87292522682013","0.866744060440624","0.879106393199636","1"
"Public health insurance","2008","Urban Area","East Germany","1539","0.938383655867592","0.926857933996169","0.949909377739014","1"
"Public health insurance","2008","Rural Area","West Germany","2932","0.88097564094335","0.870170301379647","0.891780980507054","1"
"Public health insurance","2008","Rural Area","East Germany","2899","0.942705066744585","0.934538413515881","0.950871719973289","1"
"Neither","2009","Urban Area","West Germany","","","","","3"
"Neither","2009","Urban Area","East Germany","","","","","3"
"Neither","2009","Rural Area","West Germany","","","","","3"
"Neither","2009","Rural Area","East Germany","","","","","3"
"Private health insurance","2009","Urban Area","West Germany","1785","0.130160779409282","0.123648715588936","0.136672843229629","2"
"Private health insurance","2009","Urban Area","East Germany","121","0.0693328305896253","0.0568627116735735","0.081802949505677","2"
"Private health insurance","2009","Rural Area","West Germany","500","0.128564361706298","0.117118239945233","0.140010483467363","2"
"Private health insurance","2009","Rural Area","East Germany","216","0.0645777441803986","0.0557355219227694","0.0734199664380277","2"
"Public health insurance","2009","Urban Area","West Germany","8471","0.869839220590718","0.863327156770371","0.876351284411064","1"
"Public health insurance","2009","Urban Area","East Germany","1473","0.930667169410375","0.918197050494323","0.943137288326426","1"
"Public health insurance","2009","Rural Area","West Germany","2785","0.871435638293702","0.859989516532637","0.882881760054767","1"
"Public health insurance","2009","Rural Area","East Germany","2752","0.935422255819601","0.926580033561972","0.944264478077231","1"
"Neither","2010","Urban Area","West Germany","","","","","3"
"Neither","2010","Urban Area","East Germany","","","","","3"
"Neither","2010","Rural Area","West Germany","","","","","3"
"Neither","2010","Rural Area","East Germany","","","","","3"
"Private health insurance","2010","Urban Area","West Germany","2222","0.132392376653223","0.126745344123741","0.138039409182706","2"
"Private health insurance","2010","Urban Area","East Germany","151","0.06468799639248","0.0537873118996761","0.075588680885284","2"
"Private health insurance","2010","Rural Area","West Germany","595","0.126578704817248","0.117082942195718","0.136074467438778","2"
"Private health insurance","2010","Rural Area","East Germany","264","0.0702307673799314","0.0618034560995866","0.0786580786602763","2"
"Public health insurance","2010","Urban Area","West Germany","11615","0.867607623346777","0.861960590817294","0.873254655876259","1"
"Public health insurance","2010","Urban Area","East Germany","1805","0.93531200360752","0.924411319114716","0.946212688100324","1"
"Public health insurance","2010","Rural Area","West Germany","4115","0.873421295182752","0.863925532561222","0.882917057804282","1"
"Public health insurance","2010","Rural Area","East Germany","3268","0.929769232620068","0.921341921339724","0.938196543900413","1"
"Neither","2011","Urban Area","West Germany","","","","","3"
"Neither","2011","Urban Area","East Germany","","","","","3"
"Neither","2011","Rural Area","West Germany","","","","","3"
"Neither","2011","Rural Area","East Germany","","","","","3"
"Private health insurance","2011","Urban Area","West Germany","2572","0.139155529040762","0.133810625632696","0.144500432448827","2"
"Private health insurance","2011","Urban Area","East Germany","176","0.0655701336644445","0.0554008970582154","0.0757393702706735","2"
"Private health insurance","2011","Rural Area","West Germany","732","0.123639290577679","0.115297084938775","0.131981496216584","2"
"Private health insurance","2011","Rural Area","East Germany","306","0.0700010942651071","0.0621488689825707","0.0778533195476435","2"
"Public health insurance","2011","Urban Area","West Germany","13536","0.860844470959238","0.855499567551173","0.866189374367304","1"
"Public health insurance","2011","Urban Area","East Germany","2100","0.934429866335555","0.924260629729326","0.944599102941785","1"
"Public health insurance","2011","Rural Area","West Germany","5249","0.876360709422321","0.868018503783416","0.884702915061225","1"
"Public health insurance","2011","Rural Area","East Germany","3750","0.929998905734893","0.922146680452356","0.937851131017429","1"
"Neither","2012","Urban Area","West Germany","","","","","3"
"Neither","2012","Urban Area","East Germany","","","","","3"
"Neither","2012","Rural Area","West Germany","","","","","3"
"Neither","2012","Rural Area","East Germany","","","","","3"
"Private health insurance","2012","Urban Area","West Germany","2455","0.140656628043704","0.135189189794964","0.146124066292444","2"
"Private health insurance","2012","Urban Area","East Germany","171","0.0684505724855143","0.0579035243595599","0.0789976206114687","2"
"Private health insurance","2012","Rural Area","West Germany","749","0.11876450952484","0.110557467995596","0.126971551054085","2"
"Private health insurance","2012","Rural Area","East Germany","297","0.0690391338934396","0.0611776762453586","0.0769005915415207","2"
"Public health insurance","2012","Urban Area","West Germany","13078","0.859343371956296","0.853875933707556","0.864810810205036","1"
"Public health insurance","2012","Urban Area","East Germany","2031","0.931549427514486","0.921002379388531","0.94209647564044","1"
"Public health insurance","2012","Rural Area","West Germany","5220","0.881235490475159","0.873028448945915","0.889442532004404","1"
"Public health insurance","2012","Rural Area","East Germany","3698","0.93096086610656","0.923099408458479","0.938822323754641","1"
"Neither","2013","Urban Area","West Germany","","","","","3"
"Neither","2013","Urban Area","East Germany","","","","","3"
"Neither","2013","Rural Area","West Germany","","","","","3"
"Neither","2013","Rural Area","East Germany","","","","","3"
"Private health insurance","2013","Urban Area","West Germany","2430","0.141111921637297","0.136047986382763","0.146175856891831","2"
"Private health insurance","2013","Urban Area","East Germany","162","0.0608452972070977","0.0509282341865889","0.0707623602276065","2"
"Private health insurance","2013","Rural Area","West Germany","713","0.121378848356863","0.113387462622778","0.129370234090948","2"
"Private health insurance","2013","Rural Area","East Germany","279","0.0644560616419604","0.0567560680633316","0.0721560552205892","2"
"Public health insurance","2013","Urban Area","West Germany","15726","0.858888078362703","0.853824143108169","0.863952013617236","1"
"Public health insurance","2013","Urban Area","East Germany","2070","0.939154702792902","0.929237639772394","0.949071765813411","1"
"Public health insurance","2013","Rural Area","West Germany","5702","0.878621151643137","0.870629765909052","0.886612537377222","1"
"Public health insurance","2013","Rural Area","East Germany","3628","0.93554393835804","0.927843944779411","0.943243931936668","1"
"Neither","2014","Urban Area","West Germany","","","","","3"
"Neither","2014","Urban Area","East Germany","","","","","3"
"Neither","2014","Rural Area","West Germany","","","","","3"
"Neither","2014","Rural Area","East Germany","","","","","3"
"Private health insurance","2014","Urban Area","West Germany","2169","0.13882261874353","0.13343435644264","0.144210881044421","2"
"Private health insurance","2014","Urban Area","East Germany","133","0.0487346102659967","0.0393682756580313","0.0581009448739621","2"
"Private health insurance","2014","Rural Area","West Germany","669","0.125335643767832","0.116755232805748","0.133916054729916","2"
"Private health insurance","2014","Rural Area","East Germany","258","0.0640247226634576","0.0560025009117174","0.0720469444151977","2"
"Public health insurance","2014","Urban Area","West Germany","13649","0.86117738125647","0.85578911895558","0.86656564355736","1"
"Public health insurance","2014","Urban Area","East Germany","1897","0.951265389734003","0.941899055126038","0.960631724341969","1"
"Public health insurance","2014","Rural Area","West Germany","5051","0.874664356232168","0.866083945270084","0.883244767194252","1"
"Public health insurance","2014","Rural Area","East Germany","3319","0.935975277336542","0.927953055584802","0.943997499088283","1"
"Neither","2015","Urban Area","West Germany","","","","","3"
"Neither","2015","Urban Area","East Germany","","","","","3"
"Neither","2015","Rural Area","West Germany","","","","","3"
"Neither","2015","Rural Area","East Germany","","","","","3"
"Private health insurance","2015","Urban Area","West Germany","2083","0.140719899115374","0.135280767486098","0.146159030744651","2"
"Private health insurance","2015","Urban Area","East Germany","137","0.0573637329067207","0.0472206329233198","0.0675068328901215","2"
"Private health insurance","2015","Rural Area","West Germany","671","0.127592126974348","0.118968580754795","0.136215673193901","2"
"Private health insurance","2015","Rural Area","East Germany","242","0.0636951295236737","0.0555129342086827","0.0718773248386647","2"
"Public health insurance","2015","Urban Area","West Germany","13618","0.859280100884626","0.85384096925535","0.864719232513902","1"
"Public health insurance","2015","Urban Area","East Germany","1882","0.942636267093279","0.932493167109879","0.95277936707668","1"
"Public health insurance","2015","Rural Area","West Germany","5079","0.872407873025652","0.863784326806099","0.881031419245206","1"
"Public health insurance","2015","Rural Area","East Germany","3180","0.936304870476326","0.928122675161335","0.944487065791317","1"
"Neither","2016","Urban Area","West Germany","","","","","3"
"Neither","2016","Urban Area","East Germany","","","","","3"
"Neither","2016","Rural Area","West Germany","","","","","3"
"Neither","2016","Rural Area","East Germany","","","","","3"
"Private health insurance","2016","Urban Area","West Germany","1908","0.137109020073038","0.131439655776709","0.142778384369367","2"
"Private health insurance","2016","Urban Area","East Germany","129","0.0580812967107821","0.0474459880564509","0.0687166053651133","2"
"Private health insurance","2016","Rural Area","West Germany","617","0.122101012229079","0.113191990593854","0.131010033864304","2"
"Private health insurance","2016","Rural Area","East Germany","232","0.0659670813135651","0.0573734087915978","0.0745607538355324","2"
"Public health insurance","2016","Urban Area","West Germany","12232","0.862890979926962","0.857221615630633","0.868560344223291","1"
"Public health insurance","2016","Urban Area","East Germany","1729","0.941918703289218","0.931283394634887","0.952554011943549","1"
"Public health insurance","2016","Rural Area","West Germany","4571","0.877898987770921","0.868989966135696","0.886808009406146","1"
"Public health insurance","2016","Rural Area","East Germany","2973","0.934032918686435","0.925439246164468","0.942626591208402","1"
"Neither","2017","Urban Area","West Germany","","","","","3"
"Neither","2017","Urban Area","East Germany","","","","","3"
"Neither","2017","Rural Area","West Germany","","","","","3"
"Neither","2017","Rural Area","East Germany","","","","","3"
"Private health insurance","2017","Urban Area","West Germany","2149","0.137374084952049","0.131914268921807","0.14283390098229","2"
"Private health insurance","2017","Urban Area","East Germany","137","0.0614776007207021","0.0508380687631844","0.0721171326782197","2"
"Private health insurance","2017","Rural Area","West Germany","687","0.123209363988602","0.114720601916332","0.131698126060873","2"
"Private health insurance","2017","Rural Area","East Germany","254","0.0600383565279654","0.0523557765417135","0.0677209365142173","2"
"Public health insurance","2017","Urban Area","West Germany","13122","0.862625915047952","0.85716609901771","0.868085731078193","1"
"Public health insurance","2017","Urban Area","East Germany","1821","0.938522399279298","0.92788286732178","0.949161931236815","1"
"Public health insurance","2017","Rural Area","West Germany","5072","0.876790636011398","0.868301873939127","0.885279398083669","1"
"Public health insurance","2017","Rural Area","East Germany","3419","0.939961643472035","0.932279063485783","0.947644223458286","1"
"Neither","2018","Urban Area","West Germany","","","","","3"
"Neither","2018","Urban Area","East Germany","","","","","3"
"Neither","2018","Rural Area","West Germany","","","","","3"
"Neither","2018","Rural Area","East Germany","","","","","3"
"Private health insurance","2018","Urban Area","West Germany","2004","0.134764255465485","0.129258593555678","0.140269917375291","2"
"Private health insurance","2018","Urban Area","East Germany","121","0.0623840428872274","0.0516164046056395","0.0731516811688152","2"
"Private health insurance","2018","Rural Area","West Germany","633","0.119769043253133","0.111156679213841","0.128381407292425","2"
"Private health insurance","2018","Rural Area","East Germany","240","0.0656383150922348","0.0575260375525572","0.0737505926319123","2"
"Public health insurance","2018","Urban Area","West Germany","12773","0.865235744534515","0.859730082624709","0.870741406444322","1"
"Public health insurance","2018","Urban Area","East Germany","1817","0.937615957112773","0.926848318831185","0.94838359539436","1"
"Public health insurance","2018","Rural Area","West Germany","4827","0.880230956746867","0.871618592707575","0.888843320786159","1"
"Public health insurance","2018","Rural Area","East Germany","3340","0.934361684907765","0.926249407368088","0.942473962447443","1"
"Neither","2019","Urban Area","West Germany","","","","","3"
"Neither","2019","Urban Area","East Germany","","","","","3"
"Neither","2019","Rural Area","West Germany","","","","","3"
"Neither","2019","Rural Area","East Germany","","","","","3"
"Private health insurance","2019","Urban Area","West Germany","2464","0.136458643136027","0.130754639501043","0.14216264677101","2"
"Private health insurance","2019","Urban Area","East Germany","165","0.053100468812708","0.0418573307850558","0.0643436068403601","2"
"Private health insurance","2019","Rural Area","West Germany","753","0.125005042355689","0.116074213872137","0.133935870839242","2"
"Private health insurance","2019","Rural Area","East Germany","385","0.0681078934244497","0.0598668461172845","0.0763489407316148","2"
"Public health insurance","2019","Urban Area","West Germany","11449","0.863541356863973","0.85783735322899","0.869245360498957","1"
"Public health insurance","2019","Urban Area","East Germany","1363","0.946899531187292","0.93565639315964","0.958142669214944","1"
"Public health insurance","2019","Rural Area","West Germany","4515","0.874994957644311","0.866064129160758","0.883925786127863","1"
"Public health insurance","2019","Rural Area","East Germany","3205","0.93189210657555","0.923651059268385","0.940133153882715","1"
