"ple0097","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2001","66 and older","indirect migration background","16","","",""
"Private health insurance","2001","16-34 y.","no migration background","477","0.105296765940022","0.0966208990261731","0.113972632853871"
"Private health insurance","2001","16-34 y.","direct migration background","28","","",""
"Private health insurance","2001","16-34 y.","indirect migration background","35","0.0577206959522803","0.0398606304764624","0.0755807614280982"
"Private health insurance","2001","35-65 y.","no migration background","1417","0.140225159101137","0.133565034103918","0.146885284098357"
"Private health insurance","2001","35-65 y.","direct migration background","88","0.0701563610281214","0.0582542865397826","0.0820584355164602"
"Private health insurance","2001","35-65 y.","indirect migration background","6","","",""
"Private health insurance","2001","66 and older","no migration background","270","0.091028341908962","0.0808795670728351","0.101177116745089"
"Private health insurance","2001","66 and older","direct migration background","15","","",""
"Private health insurance","2001","66 and older","indirect migration background","1","","",""
"Neither","2001","16-34 y.","no migration background","53","0.0128881517106778","0.00969996047377977","0.0160763429475758"
"Neither","2001","16-34 y.","direct migration background","7","","",""
"Neither","2001","16-34 y.","indirect migration background","5","","",""
"Neither","2001","35-65 y.","no migration background","53","0.00601797076759108","0.00453445780186254","0.00750148373331962"
"Neither","2001","35-65 y.","direct migration background","9","","",""
"Neither","2001","35-65 y.","indirect migration background","","","",""
"Neither","2001","66 and older","no migration background","3","","",""
"Neither","2001","66 and older","direct migration background","","","",""
"Neither","2001","66 and older","indirect migration background","1","","",""
"Public health insurance","2002","16-34 y.","no migration background","4186","0.888384892458939","0.879474844483499","0.897294940434378"
"Public health insurance","2002","16-34 y.","direct migration background","708","0.956826631531965","0.942231952472773","0.971421310591157"
"Public health insurance","2002","16-34 y.","indirect migration background","595","0.94450259345308","0.926737165516179","0.962268021389981"
"Public health insurance","2002","35-65 y.","no migration background","9228","0.855309542028801","0.848871305632784","0.861747778424818"
"Public health insurance","2002","35-65 y.","direct migration background","1597","0.940479159734349","0.929304337263071","0.951653982205626"
"Public health insurance","2002","35-65 y.","indirect migration background","112","0.908815432267024","0.859330277463273","0.958300587070775"
"Public health insurance","2002","66 and older","no migration background","2956","0.919015949809028","0.909668293965759","0.928363605652296"
"Public health insurance","2002","66 and older","direct migration background","333","0.945824610430178","0.92221074603614","0.969438474824216"
"Public health insurance","2002","66 and older","indirect migration background","14","","",""
"Private health insurance","2002","16-34 y.","no migration background","573","0.103502248009203","0.0948830379925761","0.11212145802583"
"Private health insurance","2002","16-34 y.","direct migration background","36","0.0428483872553187","0.0283062726630229","0.0573905018476145"
"Private health insurance","2002","16-34 y.","indirect migration background","39","0.0500794203117396","0.0331551073936556","0.0670037332298236"
"Private health insurance","2002","35-65 y.","no migration background","2185","0.140942781161759","0.134574565258588","0.147310997064929"
"Private health insurance","2002","35-65 y.","direct migration background","119","0.0544442351565429","0.0437277827035794","0.0651606876095064"
"Private health insurance","2002","35-65 y.","indirect migration background","18","","",""
"Private health insurance","2002","66 and older","no migration background","307","0.07827199328985","0.069068641300376","0.087475345279324"
"Private health insurance","2002","66 and older","direct migration background","19","","",""
"Private health insurance","2002","66 and older","indirect migration background","1","","",""
"Neither","2002","16-34 y.","no migration background","39","0.00811285953185829","0.00557459969826778","0.0106511193654488"
"Neither","2002","16-34 y.","direct migration background","1","","",""
"Neither","2002","16-34 y.","indirect migration background","4","","",""
"Neither","2002","35-65 y.","no migration background","56","0.00374767680944014","0.00262939553199296","0.00486595808688731"
"Neither","2002","35-65 y.","direct migration background","6","","",""
"Neither","2002","35-65 y.","indirect migration background","","","",""
"Neither","2002","66 and older","no migration background","9","","",""
"Neither","2002","66 and older","direct migration background","1","","",""
"Neither","2002","66 and older","indirect migration background","1","","",""
"Public health insurance","2003","16-34 y.","no migration background","3984","0.891136829408285","0.882094639659222","0.900179019157349"
"Public health insurance","2003","16-34 y.","direct migration background","647","0.958304266586064","0.943269014175011","0.973339518997117"
"Public health insurance","2003","16-34 y.","indirect migration background","591","0.942330002933914","0.924212597326729","0.9604474085411"
"Public health insurance","2003","35-65 y.","no migration background","8834","0.852967049089925","0.846333980391041","0.859600117788809"
"Public health insurance","2003","35-65 y.","direct migration background","1500","0.946320697991002","0.93528743603634","0.957353959945664"
"Public health insurance","2003","35-65 y.","indirect migration background","122","0.924343700594723","0.880222447530771","0.968464953658675"
"Public health insurance","2003","66 and older","no migration background","2987","0.913390816318826","0.903835023499303","0.922946609138348"
"Public health insurance","2003","66 and older","direct migration background","339","0.942160506750072","0.91807980285213","0.966241210648015"
"Public health insurance","2003","66 and older","indirect migration background","11","","",""
"Private health insurance","2003","16-34 y.","no migration background","530","0.0989471430566027","0.0902787679919243","0.107615518121281"
"Private health insurance","2003","16-34 y.","direct migration background","25","","",""
"Private health insurance","2003","16-34 y.","indirect migration background","40","0.0462875768186326","0.0299585434687994","0.0626166101684658"
"Private health insurance","2003","35-65 y.","no migration background","2065","0.14257595514402","0.136027150949938","0.149124759338102"
"Private health insurance","2003","35-65 y.","direct migration background","98","0.0495342602599941","0.0389123554724345","0.0601561650475537"
"Private health insurance","2003","35-65 y.","indirect migration background","16","","",""
"Private health insurance","2003","66 and older","no migration background","326","0.0824360401975046","0.0730920329449209","0.0917800474500882"
"Private health insurance","2003","66 and older","direct migration background","21","","",""
"Private health insurance","2003","66 and older","indirect migration background","2","","",""
"Neither","2003","16-34 y.","no migration background","44","0.00991602753511204","0.007039518067904","0.0127925370023201"
"Neither","2003","16-34 y.","direct migration background","7","","",""
"Neither","2003","16-34 y.","indirect migration background","5","","",""
"Neither","2003","35-65 y.","no migration background","51","0.00445699576605563","0.00320934753656334","0.00570464399554791"
"Neither","2003","35-65 y.","direct migration background","5","","",""
"Neither","2003","35-65 y.","indirect migration background","","","",""
"Neither","2003","66 and older","no migration background","15","","",""
"Neither","2003","66 and older","direct migration background","1","","",""
"Neither","2003","66 and older","indirect migration background","1","","",""
"Public health insurance","2004","16-34 y.","no migration background","3795","0.901424284409298","0.892528014350365","0.91032055446823"
"Public health insurance","2004","16-34 y.","direct migration background","597","0.961678216989979","0.946579500370895","0.976776933609063"
"Public health insurance","2004","16-34 y.","indirect migration background","601","0.96215968401028","0.947388339368888","0.976931028651672"
"Public health insurance","2004","35-65 y.","no migration background","8475","0.853793105007823","0.847029697632163","0.860556512383483"
"Public health insurance","2004","35-65 y.","direct migration background","1456","0.949403586400448","0.938510067397524","0.960297105403372"
"Public health insurance","2004","35-65 y.","indirect migration background","131","0.905663875490782","0.858730964193071","0.952596786788493"
"Public health insurance","2004","66 and older","no migration background","3088","0.922635673683642","0.913671111685631","0.931600235681653"
"Public health insurance","2004","66 and older","direct migration background","343","0.95426976700629","0.932838939129232","0.975700594883348"
"Public health insurance","2004","66 and older","indirect migration background","10","","",""
"Private health insurance","2004","16-34 y.","no migration background","518","0.0985757155907022","0.0896794455317698","0.107471985649635"
"Private health insurance","2004","16-34 y.","direct migration background","24","","",""
"Private health insurance","2004","16-34 y.","indirect migration background","40","0.0378403159897198","0.0230689713483279","0.0526116606311116"
"Private health insurance","2004","35-65 y.","no migration background","2008","0.146206894992177","0.139443487616517","0.152970302367837"
"Private health insurance","2004","35-65 y.","direct migration background","99","0.0505964135995519","0.0397028945966276","0.0614899326024762"
"Private health insurance","2004","35-65 y.","indirect migration background","18","","",""
"Private health insurance","2004","66 and older","no migration background","324","0.0773643263163578","0.0683997643183467","0.0863288883143689"
"Private health insurance","2004","66 and older","direct migration background","22","","",""
"Private health insurance","2004","66 and older","indirect migration background","1","","",""
"Neither","2004","16-34 y.","no migration background","","","",""
"Neither","2004","16-34 y.","direct migration background","","","",""
"Neither","2004","16-34 y.","indirect migration background","","","",""
"Neither","2004","35-65 y.","no migration background","","","",""
"Neither","2004","35-65 y.","direct migration background","","","",""
"Neither","2004","35-65 y.","indirect migration background","","","",""
"Neither","2004","66 and older","no migration background","","","",""
"Neither","2004","66 and older","direct migration background","","","",""
"Neither","2004","66 and older","indirect migration background","","","",""
"Public health insurance","2005","16-34 y.","no migration background","3606","0.90579685558483","0.896829196134949","0.914764515034712"
"Public health insurance","2005","16-34 y.","direct migration background","504","0.953971494951427","0.936131641186531","0.971811348716322"
"Public health insurance","2005","16-34 y.","indirect migration background","617","0.965089392362158","0.951064561923661","0.979114222800656"
"Public health insurance","2005","35-65 y.","no migration background","7991","0.849469380823732","0.842424354915867","0.856514406731597"
"Public health insurance","2005","35-65 y.","direct migration background","1368","0.9481067307381","0.936728996271942","0.959484465204259"
"Public health insurance","2005","35-65 y.","indirect migration background","133","0.903759904679197","0.857028704732652","0.950491104625741"
"Public health insurance","2005","66 and older","no migration background","3070","0.918242796503813","0.909043807981146","0.927441785026481"
"Public health insurance","2005","66 and older","direct migration background","347","0.959582745214339","0.93951623501926","0.979649255409417"
"Public health insurance","2005","66 and older","indirect migration background","11","","",""
"Private health insurance","2005","16-34 y.","no migration background","470","0.0942031444151696","0.085235484965288","0.103170803865051"
"Private health insurance","2005","16-34 y.","direct migration background","26","","",""
"Private health insurance","2005","16-34 y.","indirect migration background","41","0.0349106076378419","0.0208857771993445","0.0489354380763393"
"Private health insurance","2005","35-65 y.","no migration background","1906","0.150530619176268","0.143485593268403","0.157575645084133"
"Private health insurance","2005","35-65 y.","direct migration background","92","0.0518932692618995","0.0405155347957414","0.0632710037280576"
"Private health insurance","2005","35-65 y.","indirect migration background","20","","",""
"Private health insurance","2005","66 and older","no migration background","338","0.0817572034961866","0.072558214973519","0.0909561920188541"
"Private health insurance","2005","66 and older","direct migration background","23","","",""
"Private health insurance","2005","66 and older","indirect migration background","1","","",""
"Neither","2005","16-34 y.","no migration background","","","",""
"Neither","2005","16-34 y.","direct migration background","","","",""
"Neither","2005","16-34 y.","indirect migration background","","","",""
"Neither","2005","35-65 y.","no migration background","","","",""
"Neither","2005","35-65 y.","direct migration background","","","",""
"Neither","2005","35-65 y.","indirect migration background","","","",""
"Neither","2005","66 and older","no migration background","","","",""
"Neither","2005","66 and older","direct migration background","","","",""
"Neither","2005","66 and older","indirect migration background","","","",""
"Public health insurance","2006","16-34 y.","no migration background","3491","0.904961500711366","0.895793779333505","0.914129222089226"
"Public health insurance","2006","16-34 y.","direct migration background","504","0.94461476888326","0.925232904436277","0.963996633330244"
"Public health insurance","2006","16-34 y.","indirect migration background","580","0.960922861690473","0.945694312247643","0.976151411133303"
"Public health insurance","2006","35-65 y.","no migration background","8649","0.843539861174381","0.836665005089766","0.850414717258996"
"Public health insurance","2006","35-65 y.","direct migration background","1350","0.945704583317267","0.934025109520301","0.957384057114234"
"Public health insurance","2006","35-65 y.","indirect migration background","154","0.888334796507088","0.842451345858548","0.934218247155628"
"Public health insurance","2006","66 and older","no migration background","3634","0.912923600225865","0.904242379029959","0.921604821421771"
"Public health insurance","2006","66 and older","direct migration background","374","0.961422147677751","0.942477831997527","0.980366463357975"
"Public health insurance","2006","66 and older","indirect migration background","12","","",""
"Private health insurance","2006","16-34 y.","no migration background","440","0.0950384992886343","0.0858707779107738","0.104206220666495"
"Private health insurance","2006","16-34 y.","direct migration background","31","0.0553852311167399","0.0360033666697564","0.0747670955637233"
"Private health insurance","2006","16-34 y.","indirect migration background","42","0.0390771383095269","0.0238485888666969","0.0543056877523569"
"Private health insurance","2006","35-65 y.","no migration background","2078","0.156460138825619","0.149585282741004","0.163334994910234"
"Private health insurance","2006","35-65 y.","direct migration background","96","0.0542954166827326","0.042615942885766","0.0659748904796992"
"Private health insurance","2006","35-65 y.","indirect migration background","27","","",""
"Private health insurance","2006","66 and older","no migration background","418","0.0870763997741351","0.0783951785782293","0.0957576209700408"
"Private health insurance","2006","66 and older","direct migration background","23","","",""
"Private health insurance","2006","66 and older","indirect migration background","1","","",""
"Neither","2006","16-34 y.","no migration background","","","",""
"Neither","2006","16-34 y.","direct migration background","","","",""
"Neither","2006","16-34 y.","indirect migration background","","","",""
"Neither","2006","35-65 y.","no migration background","","","",""
"Neither","2006","35-65 y.","direct migration background","","","",""
"Neither","2006","35-65 y.","indirect migration background","","","",""
"Neither","2006","66 and older","no migration background","","","",""
"Neither","2006","66 and older","direct migration background","","","",""
"Neither","2006","66 and older","indirect migration background","","","",""
"Public health insurance","2007","16-34 y.","no migration background","3215","0.899370951942092","0.889591219038279","0.909150684845905"
"Public health insurance","2007","16-34 y.","direct migration background","414","0.939848934402655","0.917632598039274","0.962065270766035"
"Public health insurance","2007","16-34 y.","indirect migration background","540","0.958429883822489","0.942185438500777","0.974674329144201"
"Public health insurance","2007","35-65 y.","no migration background","8012","0.844548187356495","0.837412579690524","0.851683795022466"
"Public health insurance","2007","35-65 y.","direct migration background","1220","0.949605256446292","0.937709071970778","0.961501440921806"
"Public health insurance","2007","35-65 y.","indirect migration background","162","0.888813253660547","0.843513692098704","0.934112815222391"
"Public health insurance","2007","66 and older","no migration background","3533","0.909021149158728","0.900075537212353","0.917966761105104"
"Public health insurance","2007","66 and older","direct migration background","362","0.973536463912309","0.957355580086683","0.989717347737936"
"Public health insurance","2007","66 and older","indirect migration background","10","","",""
"Private health insurance","2007","16-34 y.","no migration background","420","0.100629048057908","0.090849315154095","0.110408780961721"
"Private health insurance","2007","16-34 y.","direct migration background","26","","",""
"Private health insurance","2007","16-34 y.","indirect migration background","40","0.041570116177511","0.0253256708557994","0.0578145614992227"
"Private health insurance","2007","35-65 y.","no migration background","1893","0.155451812643505","0.148316204977534","0.162587420309476"
"Private health insurance","2007","35-65 y.","direct migration background","79","0.0503947435537081","0.0384985590781939","0.0622909280292224"
"Private health insurance","2007","35-65 y.","indirect migration background","23","","",""
"Private health insurance","2007","66 and older","no migration background","437","0.0909788508412719","0.0820332388948965","0.0999244627876473"
"Private health insurance","2007","66 and older","direct migration background","16","","",""
"Private health insurance","2007","66 and older","indirect migration background","1","","",""
"Neither","2007","16-34 y.","no migration background","","","",""
"Neither","2007","16-34 y.","direct migration background","","","",""
"Neither","2007","16-34 y.","indirect migration background","","","",""
"Neither","2007","35-65 y.","no migration background","","","",""
"Neither","2007","35-65 y.","direct migration background","","","",""
"Neither","2007","35-65 y.","indirect migration background","","","",""
"Neither","2007","66 and older","no migration background","","","",""
"Neither","2007","66 and older","direct migration background","","","",""
"Neither","2007","66 and older","indirect migration background","","","",""
"Public health insurance","2008","16-34 y.","no migration background","3055","0.912668602898863","0.903212265218945","0.92212494057878"
"Public health insurance","2008","16-34 y.","direct migration background","356","0.959876745608017","0.939907256826517","0.979846234389517"
"Public health insurance","2008","16-34 y.","indirect migration background","529","0.947404479933166","0.929063013652824","0.965745946213509"
"Public health insurance","2008","35-65 y.","no migration background","7544","0.845137639645109","0.83778934457644","0.852485934713777"
"Public health insurance","2008","35-65 y.","direct migration background","1095","0.940614628615149","0.927060479088376","0.954168778141923"
"Public health insurance","2008","35-65 y.","indirect migration background","172","0.916775092907735","0.877601855029469","0.955948330786001"
"Public health insurance","2008","66 and older","no migration background","3494","0.903620203231932","0.894435656983759","0.912804749480104"
"Public health insurance","2008","66 and older","direct migration background","358","0.971637756507846","0.954835990234745","0.988439522780947"
"Public health insurance","2008","66 and older","indirect migration background","10","","",""
"Private health insurance","2008","16-34 y.","no migration background","369","0.0873313971011371","0.0778750594212196","0.0967877347810547"
"Private health insurance","2008","16-34 y.","direct migration background","15","","",""
"Private health insurance","2008","16-34 y.","indirect migration background","40","0.0525955200668335","0.0342540537864913","0.0709369863471758"
"Private health insurance","2008","35-65 y.","no migration background","1767","0.154862360354891","0.147514065286223","0.16221065542356"
"Private health insurance","2008","35-65 y.","direct migration background","73","0.0593853713848508","0.0458312218580774","0.0729395209116242"
"Private health insurance","2008","35-65 y.","indirect migration background","19","","",""
"Private health insurance","2008","66 and older","no migration background","472","0.0963797967680683","0.0871952505198955","0.105564343016241"
"Private health insurance","2008","66 and older","direct migration background","17","","",""
"Private health insurance","2008","66 and older","indirect migration background","1","","",""
"Neither","2008","16-34 y.","no migration background","","","",""
"Neither","2008","16-34 y.","direct migration background","","","",""
"Neither","2008","16-34 y.","indirect migration background","","","",""
"Neither","2008","35-65 y.","no migration background","","","",""
"Neither","2008","35-65 y.","direct migration background","","","",""
"Neither","2008","35-65 y.","indirect migration background","","","",""
"Neither","2008","66 and older","no migration background","","","",""
"Neither","2008","66 and older","direct migration background","","","",""
"Neither","2008","66 and older","indirect migration background","","","",""
"Public health insurance","2009","16-34 y.","no migration background","2830","0.903170090984255","0.89289657012117","0.913443611847341"
"Public health insurance","2009","16-34 y.","direct migration background","284","0.938825157209083","0.911570002180051","0.966080312238116"
"Public health insurance","2009","16-34 y.","indirect migration background","488","0.960301834573631","0.943487785562817","0.977115883584446"
"Public health insurance","2009","35-65 y.","no migration background","7036","0.837929332994959","0.830172768560622","0.845685897429296"
"Public health insurance","2009","35-65 y.","direct migration background","966","0.941082236153568","0.9266880057753","0.955476466531836"
"Public health insurance","2009","35-65 y.","indirect migration background","170","0.930483753000428","0.894224842952052","0.966742663048805"
"Public health insurance","2009","66 and older","no migration background","3376","0.900587779687859","0.891160735991752","0.910014823383967"
"Public health insurance","2009","66 and older","direct migration background","326","0.974006478253719","0.957118238480603","0.990894718026835"
"Public health insurance","2009","66 and older","indirect migration background","5","","",""
"Private health insurance","2009","16-34 y.","no migration background","353","0.0968299090157447","0.0865563881526593","0.10710342987883"
"Private health insurance","2009","16-34 y.","direct migration background","13","","",""
"Private health insurance","2009","16-34 y.","indirect migration background","30","0.0396981654263685","0.022884116415554","0.0565122144371831"
"Private health insurance","2009","35-65 y.","no migration background","1635","0.162070667005041","0.154314102570704","0.169827231439378"
"Private health insurance","2009","35-65 y.","direct migration background","62","0.0589177638464322","0.0445235334681645","0.0733119942246999"
"Private health insurance","2009","35-65 y.","indirect migration background","19","","",""
"Private health insurance","2009","66 and older","no migration background","494","0.0994122203121407","0.0899851766160335","0.108839264008248"
"Private health insurance","2009","66 and older","direct migration background","15","","",""
"Private health insurance","2009","66 and older","indirect migration background","1","","",""
"Neither","2009","16-34 y.","no migration background","","","",""
"Neither","2009","16-34 y.","direct migration background","","","",""
"Neither","2009","16-34 y.","indirect migration background","","","",""
"Neither","2009","35-65 y.","no migration background","","","",""
"Neither","2009","35-65 y.","direct migration background","","","",""
"Neither","2009","35-65 y.","indirect migration background","","","",""
"Neither","2009","66 and older","no migration background","","","",""
"Neither","2009","66 and older","direct migration background","","","",""
"Neither","2009","66 and older","indirect migration background","","","",""
"Public health insurance","2010","16-34 y.","no migration background","4426","0.899600025641033","0.891174083899245","0.90802596738282"
"Public health insurance","2010","16-34 y.","direct migration background","901","0.954131792805168","0.940672130328449","0.967591455281888"
"Public health insurance","2010","16-34 y.","indirect migration background","717","0.959266751851561","0.945185399402406","0.973348104300715"
"Public health insurance","2010","35-65 y.","no migration background","9346","0.836017491281911","0.829205474046828","0.842829508516994"
"Public health insurance","2010","35-65 y.","direct migration background","1538","0.934564410902733","0.922650325206506","0.946478496598961"
"Public health insurance","2010","35-65 y.","indirect migration background","334","0.89626241523016","0.865804274790298","0.926720555670021"
"Public health insurance","2010","66 and older","no migration background","3235","0.900257005227363","0.890663600729838","0.909850409724888"
"Public health insurance","2010","66 and older","direct migration background","301","0.968174427537531","0.948941826719851","0.987407028355211"
"Public health insurance","2010","66 and older","indirect migration background","5","","",""
"Private health insurance","2010","16-34 y.","no migration background","461","0.100399974358967","0.09197403261718","0.108825916100755"
"Private health insurance","2010","16-34 y.","direct migration background","27","","",""
"Private health insurance","2010","16-34 y.","indirect migration background","40","0.0407332481484395","0.0266518956992853","0.0548146005975937"
"Private health insurance","2010","35-65 y.","no migration background","2003","0.163982508718089","0.157170491483006","0.170794525953173"
"Private health insurance","2010","35-65 y.","direct migration background","117","0.0654355890972666","0.0535215034010394","0.0773496747934938"
"Private health insurance","2010","35-65 y.","indirect migration background","51","0.10373758476984","0.073279444329979","0.134195725209702"
"Private health insurance","2010","66 and older","no migration background","513","0.0997429947726367","0.0901495902751118","0.109336399270162"
"Private health insurance","2010","66 and older","direct migration background","19","","",""
"Private health insurance","2010","66 and older","indirect migration background","1","","",""
"Neither","2010","16-34 y.","no migration background","","","",""
"Neither","2010","16-34 y.","direct migration background","","","",""
"Neither","2010","16-34 y.","indirect migration background","","","",""
"Neither","2010","35-65 y.","no migration background","","","",""
"Neither","2010","35-65 y.","direct migration background","","","",""
"Neither","2010","35-65 y.","indirect migration background","","","",""
"Neither","2010","66 and older","no migration background","","","",""
"Neither","2010","66 and older","direct migration background","","","",""
"Neither","2010","66 and older","indirect migration background","","","",""
"Public health insurance","2011","16-34 y.","no migration background","4665","0.903336234244279","0.895253944091302","0.911418524397257"
"Public health insurance","2011","16-34 y.","direct migration background","845","0.954783196675885","0.94098439651487","0.9685819968369"
"Public health insurance","2011","16-34 y.","indirect migration background","747","0.940092558999747","0.923596119498977","0.956588998500517"
"Public health insurance","2011","35-65 y.","no migration background","11615","0.839237942611289","0.83314569559496","0.845330189627618"
"Public health insurance","2011","35-65 y.","direct migration background","1826","0.92308823375986","0.911261936653734","0.934914530865987"
"Public health insurance","2011","35-65 y.","indirect migration background","442","0.912837027906095","0.888087868233586","0.937586187578604"
"Public health insurance","2011","66 and older","no migration background","4093","0.88296424455856","0.873850215356181","0.89207827376094"
"Public health insurance","2011","66 and older","direct migration background","397","0.965676814774098","0.94830674512876","0.983046884419435"
"Public health insurance","2011","66 and older","indirect migration background","5","","",""
"Private health insurance","2011","16-34 y.","no migration background","470","0.0966637657557208","0.0885814756027434","0.104746055908698"
"Private health insurance","2011","16-34 y.","direct migration background","26","","",""
"Private health insurance","2011","16-34 y.","indirect migration background","48","0.0599074410002532","0.0434110014994834","0.0764038805010229"
"Private health insurance","2011","35-65 y.","no migration background","2349","0.160762057388711","0.154669810372382","0.16685430440504"
"Private health insurance","2011","35-65 y.","direct migration background","124","0.0769117662401395","0.0650854691340131","0.0887380633462658"
"Private health insurance","2011","35-65 y.","indirect migration background","57","0.087162972093905","0.0624138124213957","0.111912131766414"
"Private health insurance","2011","66 and older","no migration background","686","0.11703575544144","0.10792172623906","0.126149784643819"
"Private health insurance","2011","66 and older","direct migration background","25","","",""
"Private health insurance","2011","66 and older","indirect migration background","1","","",""
"Neither","2011","16-34 y.","no migration background","","","",""
"Neither","2011","16-34 y.","direct migration background","","","",""
"Neither","2011","16-34 y.","indirect migration background","","","",""
"Neither","2011","35-65 y.","no migration background","","","",""
"Neither","2011","35-65 y.","direct migration background","","","",""
"Neither","2011","35-65 y.","indirect migration background","","","",""
"Neither","2011","66 and older","no migration background","","","",""
"Neither","2011","66 and older","direct migration background","","","",""
"Neither","2011","66 and older","indirect migration background","","","",""
