"ple0097","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"Private health insurance","2008","Employed","1925","0.13192898457475","0.125847444043617","0.138010525105884","2"
"Public health insurance","2008","Not Employed","6643","0.916284761068951","0.910012910753051","0.922556611384851","1"
"Public health insurance","2008","Employed","9970","0.86807101542525","0.861989474894116","0.874152555956383","1"
"Neither","2009","Not Employed","","","","","3"
"Neither","2009","Employed","","","","","3"
"Private health insurance","2009","Not Employed","811","0.0897830048594992","0.0830255791779938","0.0965404305410046","2"
"Private health insurance","2009","Employed","1811","0.13536301699812","0.129035055827915","0.141690978168324","2"
"Public health insurance","2009","Not Employed","6064","0.910216995140501","0.903459569458995","0.916974420822006","1"
"Public health insurance","2009","Employed","9417","0.86463698300188","0.858309021831676","0.870964944172084","1"
"Neither","2010","Not Employed","","","","","3"
"Neither","2010","Employed","","","","","3"
"Private health insurance","2010","Not Employed","875","0.0916814284509445","0.0855274407139399","0.0978354161879492","2"
"Private health insurance","2010","Employed","2357","0.136763188806716","0.131369293937016","0.142157083676416","2"
"Public health insurance","2010","Not Employed","7572","0.908318571549055","0.902164583812051","0.91447255928606","1"
"Public health insurance","2010","Employed","13231","0.863236811193284","0.857842916323584","0.868630706062984","1"
"Neither","2011","Not Employed","","","","","3"
"Neither","2011","Employed","","","","","3"
"Private health insurance","2011","Not Employed","1085","0.0991664608892559","0.0933495693171544","0.104983352461357","2"
"Private health insurance","2011","Employed","2701","0.137705218304019","0.132709764437485","0.142700672170553","2"
"Public health insurance","2011","Not Employed","9057","0.900833539110744","0.895016647538643","0.906650430682846","1"
"Public health insurance","2011","Employed","15578","0.862294781695981","0.857299327829447","0.867290235562515","1"
"Neither","2012","Not Employed","","","","","3"
"Neither","2012","Employed","","","","","3"
"Private health insurance","2012","Not Employed","1100","0.100766340633216","0.094811132288106","0.106721548978326","2"
"Private health insurance","2012","Employed","2572","0.13688354699863","0.131845919125229","0.141921174872032","2"
"Public health insurance","2012","Not Employed","8715","0.899233659366784","0.893278451021674","0.905188867711894","1"
"Public health insurance","2012","Employed","15312","0.86311645300137","0.858078825127968","0.868154080874771","1"
"Neither","2013","Not Employed","","","","","3"
"Neither","2013","Employed","","","","","3"
"Private health insurance","2013","Not Employed","1218","0.0999521579043978","0.09495191005699","0.104952405751806","2"
"Private health insurance","2013","Employed","2366","0.140728329385998","0.1354836977081","0.145972961063897","2"
"Public health insurance","2013","Not Employed","12604","0.900047842095602","0.895047594248194","0.90504808994301","1"
"Public health insurance","2013","Employed","14522","0.859271670614002","0.854027038936103","0.8645163022919","1"
"Neither","2014","Not Employed","","","","","3"
"Neither","2014","Employed","","","","","3"
"Private health insurance","2014","Not Employed","999","0.10501512257458","0.0988080204270074","0.111222224722153","2"
"Private health insurance","2014","Employed","2230","0.131750928397023","0.126778660621545","0.136723196172501","2"
"Public health insurance","2014","Not Employed","8372","0.89498487742542","0.888777775277847","0.901191979572993","1"
"Public health insurance","2014","Employed","15544","0.868249071602977","0.863276803827499","0.873221339378455","1"
"Neither","2015","Not Employed","","","","","3"
"Neither","2015","Employed","","","","","3"
"Private health insurance","2015","Not Employed","1047","0.110774889407584","0.104702809919111","0.116846968896058","2"
"Private health insurance","2015","Employed","2086","0.132137418842553","0.126990427760644","0.137284409924462","2"
"Public health insurance","2015","Not Employed","9216","0.889225110592416","0.883153031103942","0.895297190080889","1"
"Public health insurance","2015","Employed","14543","0.867862581157447","0.862715590075538","0.873009572239356","1"
"Neither","2016","Not Employed","","","","","3"
"Neither","2016","Employed","","","","","3"
"Private health insurance","2016","Not Employed","949","0.113759614933446","0.106906785558814","0.120612444308078","2"
"Private health insurance","2016","Employed","1937","0.1251003081505","0.119997011219918","0.130203605081082","2"
"Public health insurance","2016","Not Employed","7298","0.886240385066554","0.879387555691922","0.893093214441186","1"
"Public health insurance","2016","Employed","14207","0.8748996918495","0.869796394918918","0.880002988780082","1"
"Neither","2017","Not Employed","","","","","3"
"Neither","2017","Employed","","","","","3"
"Private health insurance","2017","Not Employed","1060","0.118755260205144","0.111924485799218","0.125586034611071","2"
"Private health insurance","2017","Employed","2167","0.122522902731399","0.117738847538294","0.127306957924504","2"
"Public health insurance","2017","Not Employed","7556","0.881244739794855","0.874413965388929","0.888075514200782","1"
"Public health insurance","2017","Employed","15878","0.877477097268601","0.872693042075496","0.882261152461706","1"
"Neither","2018","Not Employed","","","","","3"
"Neither","2018","Employed","","","","","3"
"Private health insurance","2018","Not Employed","1010","0.122933890561141","0.115866315618406","0.130001465503876","2"
"Private health insurance","2018","Employed","1988","0.117813806748527","0.113032276728607","0.122595336768446","2"
"Public health insurance","2018","Not Employed","7282","0.877066109438859","0.869998534496124","0.884133684381593","1"
"Public health insurance","2018","Employed","15475","0.882186193251473","0.877404663231554","0.886967723271393","1"
"Neither","2019","Not Employed","","","","","3"
"Neither","2019","Employed","","","","","3"
"Private health insurance","2019","Not Employed","1167","0.128508998233231","0.121219724758858","0.135798271707603","2"
"Private health insurance","2019","Employed","2841","0.11735587229225","0.112617147761322","0.122094596823179","2"
"Public health insurance","2019","Not Employed","6930","0.871491001766769","0.864201728292397","0.878780275241141","1"
"Public health insurance","2019","Employed","14879","0.88264412770775","0.877905403176821","0.887382852238678","1"
