"ple0097","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Neither","1999","Baden-Württemberg","Single parent ","","","","","3"
"Neither","1999","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","2","","","","3"
"Neither","1999","Berlin","(Married) couple without C. ","","","","","3"
"Neither","1999","Baden-Württemberg","1-pers.-HH","2","","","","3"
"Neither","1999","Baden-Württemberg","(Married) couple without C. ","3","","","","3"
"Neither","1999","Bavaria","Couple + C. LE 16 ","2","","","","3"
"Neither","1999","Bavaria","Couple + C. GT 16 ","4","","","","3"
"Neither","1999","Berlin","Single parent ","","","","","3"
"Neither","1999","Schleswig-Holstein","Couple + C. GT 16 ","","","","","3"
"Neither","1999","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","3"
"Neither","1999","Hamburg","1-pers.-HH","","","","","3"
"Neither","1999","Lower Saxony","(Married) couple without C. ","5","","","","3"
"Neither","1999","Bavaria","Couple + C. LE and GT 16","2","","","","3"
"Neither","1999","Berlin","1-pers.-HH","","","","","3"
"Neither","1999","Lower Saxony","Couple + C. GT 16 ","1","","","","3"
"Neither","1999","Lower Saxony","Couple + C. LE and GT 16","2","","","","3"
"Neither","1999","Bremen","1-pers.-HH","2","","","","3"
"Neither","1999","North Rhine-Westphalia","Couple + C. LE 16 ","10","","","","3"
"Neither","1999","North Rhine-Westphalia","Couple + C. GT 16 ","1","","","","3"
"Neither","1999","North Rhine-Westphalia","Couple + C. LE and GT 16","1","","","","3"
"Neither","1999","Hesse","1-pers.-HH","","","","","3"
"Neither","1999","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","3"
"Neither","1999","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","3"
"Neither","1999","Schleswig-Holstein","1-pers.-HH","2","","","","3"
"Neither","1999","Schleswig-Holstein","(Married) couple without C. ","1","","","","3"
"Neither","1999","Schleswig-Holstein","Single parent ","2","","","","3"
"Neither","1999","Schleswig-Holstein","Couple + C. LE 16 ","3","","","","3"
"Neither","1999","Lower Saxony","Single parent ","3","","","","3"
"Neither","1999","Lower Saxony","Couple + C. LE 16 ","2","","","","3"
"Neither","1999","Brandenburg","Couple + C. GT 16 ","1","","","","3"
"Neither","1999","Brandenburg","Couple + C. LE and GT 16","1","","","","3"
"Neither","1999","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","3"
"Neither","1999","Mecklenburg-Western Pomerania","(Married) couple without C. ","1","","","","3"
"Neither","1999","Mecklenburg-Western Pomerania","Single parent ","","","","","3"
"Neither","1999","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","3"
"Neither","1999","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","1","","","","3"
"Neither","1999","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","1","","","","3"
"Neither","1999","Saxony","1-pers.-HH","1","","","","3"
"Neither","1999","Saxony","(Married) couple without C. ","2","","","","3"
"Neither","1999","Saxony","Single parent ","","","","","3"
"Neither","1999","Saxony","Couple + C. LE 16 ","","","","","3"
"Neither","1999","Saxony","Couple + C. GT 16 ","5","","","","3"
"Neither","1999","Saxony","Couple + C. LE and GT 16","1","","","","3"
"Neither","1999","Saxony-Anhalt","1-pers.-HH","1","","","","3"
"Neither","1999","Saxony-Anhalt","(Married) couple without C. ","","","","","3"
"Neither","1999","Saxony-Anhalt","Single parent ","","","","","3"
"Neither","1999","Saxony-Anhalt","Couple + C. LE 16 ","","","","","3"
"Neither","1999","Saxony-Anhalt","Couple + C. GT 16 ","","","","","3"
"Neither","1999","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","3"
"Neither","1999","Thuringia","1-pers.-HH","","","","","3"
"Neither","1999","Thuringia","(Married) couple without C. ","","","","","3"
"Neither","1999","Thuringia","Single parent ","","","","","3"
"Neither","1999","Thuringia","Couple + C. LE 16 ","1","","","","3"
"Neither","1999","Thuringia","Couple + C. GT 16 ","2","","","","3"
"Neither","1999","Thuringia","Couple + C. LE and GT 16","1","","","","3"
"Private health insurance","1999","Thuringia","Couple + C. LE and GT 16","3","","","","2"
"Private health insurance","1999","Brandenburg","(Married) couple without C. ","6","","","","2"
"Private health insurance","1999","Saxony","Couple + C. LE 16 ","12","","","","2"
"Private health insurance","1999","Saxony","Single parent ","4","","","","2"
"Private health insurance","1999","Thuringia","Couple + C. GT 16 ","9","","","","2"
"Private health insurance","1999","Thuringia","Couple + C. LE 16 ","6","","","","2"
"Private health insurance","1999","Saxony","(Married) couple without C. ","12","","","","2"
"Private health insurance","1999","Brandenburg","1-pers.-HH","1","","","","2"
"Private health insurance","1999","Berlin","Couple + C. LE and GT 16","4","","","","2"
"Private health insurance","1999","Saxony","1-pers.-HH","3","","","","2"
"Private health insurance","1999","Thuringia","(Married) couple without C. ","4","","","","2"
"Private health insurance","1999","Schleswig-Holstein","Couple + C. GT 16 ","6","","","","2"
"Private health insurance","1999","Thuringia","Single parent ","1","","","","2"
"Private health insurance","1999","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","2","","","","2"
"Private health insurance","1999","Hamburg","(Married) couple without C. ","3","","","","2"
"Private health insurance","1999","Hamburg","Single parent ","","","","","2"
"Private health insurance","1999","Schleswig-Holstein","Couple + C. LE and GT 16","3","","","","2"
"Private health insurance","1999","Hamburg","1-pers.-HH","6","","","","2"
"Private health insurance","1999","Thuringia","1-pers.-HH","2","","","","2"
"Private health insurance","1999","Lower Saxony","Couple + C. LE and GT 16","6","","","","2"
"Private health insurance","1999","Bremen","(Married) couple without C. ","1","","","","2"
"Private health insurance","1999","Bremen","Single parent ","","","","","2"
"Private health insurance","1999","Bremen","Couple + C. LE 16 ","1","","","","2"
"Private health insurance","1999","Bremen","1-pers.-HH","","","","","2"
"Private health insurance","1999","Berlin","Couple + C. GT 16 ","10","","","","2"
"Private health insurance","1999","North Rhine-Westphalia","Couple + C. LE and GT 16","39","0.219107165538481","0.165880641217434","0.272333689859528","2"
"Private health insurance","1999","Bremen","Couple + C. GT 16 ","1","","","","2"
"Private health insurance","1999","Hesse","(Married) couple without C. ","31","0.10840940777747","0.0746608268943383","0.142157988660602","2"
"Private health insurance","1999","Hesse","Single parent ","4","","","","2"
"Private health insurance","1999","Hesse","Couple + C. LE 16 ","26","","","","2"
"Private health insurance","1999","Hesse","1-pers.-HH","9","","","","2"
"Private health insurance","1999","Hesse","Couple + C. LE and GT 16","8","","","","2"
"Private health insurance","1999","Rhineland-Palatinate,Saarland","1-pers.-HH","5","","","","2"
"Private health insurance","1999","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","8","","","","2"
"Private health insurance","1999","Hesse","Couple + C. GT 16 ","15","","","","2"
"Private health insurance","1999","Baden-Württemberg","Couple + C. LE and GT 16","16","","","","2"
"Private health insurance","1999","Saxony-Anhalt","Couple + C. LE and GT 16","5","","","","2"
"Private health insurance","1999","Baden-Württemberg","Couple + C. LE 16 ","36","0.131527008864938","0.0991269663301896","0.163927051399685","2"
"Private health insurance","1999","Baden-Württemberg","1-pers.-HH","16","","","","2"
"Private health insurance","1999","Baden-Württemberg","(Married) couple without C. ","54","0.137205735424875","0.104261393463914","0.170150077385836","2"
"Private health insurance","1999","Baden-Württemberg","Single parent ","4","","","","2"
"Private health insurance","1999","Hamburg","Couple + C. LE 16 ","2","","","","2"
"Private health insurance","1999","Bavaria","1-pers.-HH","35","0.158725807718884","0.109880661152783","0.207570954284985","2"
"Private health insurance","1999","Saxony-Anhalt","Couple + C. GT 16 ","5","","","","2"
"Private health insurance","1999","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","3","","","","2"
"Private health insurance","1999","Baden-Württemberg","Couple + C. GT 16 ","24","","","","2"
"Private health insurance","1999","Berlin","Couple + C. LE 16 ","12","","","","2"
"Private health insurance","1999","Lower Saxony","Couple + C. GT 16 ","21","","","","2"
"Private health insurance","1999","Brandenburg","Single parent ","","","","","2"
"Private health insurance","1999","Bremen","Couple + C. LE and GT 16","","","","","2"
"Private health insurance","1999","North Rhine-Westphalia","Couple + C. GT 16 ","49","0.102470897960446","0.0751695895624486","0.129772206358444","2"
"Private health insurance","1999","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","6","","","","2"
"Private health insurance","1999","Saxony","Couple + C. GT 16 ","7","","","","2"
"Private health insurance","1999","Rhineland-Palatinate,Saarland","(Married) couple without C. ","34","0.174628124156476","0.126191483239413","0.223064765073538","2"
"Private health insurance","1999","Rhineland-Palatinate,Saarland","Single parent ","3","","","","2"
"Private health insurance","1999","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","19","","","","2"
"Private health insurance","1999","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","15","","","","2"
"Private health insurance","1999","Saxony-Anhalt","Couple + C. LE 16 ","6","","","","2"
"Private health insurance","1999","Bavaria","(Married) couple without C. ","86","0.174472778277877","0.14289866685878","0.206046889696974","2"
"Private health insurance","1999","Bavaria","Single parent ","12","","","","2"
"Private health insurance","1999","Bavaria","Couple + C. LE 16 ","33","0.0971368253438581","0.0689152774658165","0.1253583732219","2"
"Private health insurance","1999","Bavaria","Couple + C. GT 16 ","28","","","","2"
"Private health insurance","1999","Bavaria","Couple + C. LE and GT 16","12","","","","2"
"Private health insurance","1999","Berlin","1-pers.-HH","11","","","","2"
"Private health insurance","1999","Berlin","(Married) couple without C. ","18","","","","2"
"Private health insurance","1999","Berlin","Single parent ","1","","","","2"
"Private health insurance","1999","Brandenburg","Couple + C. LE 16 ","7","","","","2"
"Private health insurance","1999","Brandenburg","Couple + C. GT 16 ","5","","","","2"
"Private health insurance","1999","Brandenburg","Couple + C. LE and GT 16","2","","","","2"
"Private health insurance","1999","Mecklenburg-Western Pomerania","1-pers.-HH","3","","","","2"
"Private health insurance","1999","Mecklenburg-Western Pomerania","(Married) couple without C. ","5","","","","2"
"Private health insurance","1999","Mecklenburg-Western Pomerania","Single parent ","5","","","","2"
"Private health insurance","1999","Saxony","Couple + C. LE and GT 16","2","","","","2"
"Private health insurance","1999","Saxony-Anhalt","1-pers.-HH","1","","","","2"
"Private health insurance","1999","Saxony-Anhalt","(Married) couple without C. ","7","","","","2"
"Private health insurance","1999","Saxony-Anhalt","Single parent ","1","","","","2"
"Private health insurance","1999","Schleswig-Holstein","1-pers.-HH","4","","","","2"
"Private health insurance","1999","Schleswig-Holstein","(Married) couple without C. ","10","","","","2"
"Private health insurance","1999","Schleswig-Holstein","Single parent ","2","","","","2"
"Private health insurance","1999","Schleswig-Holstein","Couple + C. LE 16 ","13","","","","2"
"Private health insurance","1999","Hamburg","Couple + C. GT 16 ","","","","","2"
"Private health insurance","1999","Hamburg","Couple + C. LE and GT 16","","","","","2"
"Private health insurance","1999","Lower Saxony","1-pers.-HH","13","","","","2"
"Private health insurance","1999","Lower Saxony","(Married) couple without C. ","41","0.100074348638354","0.0695373859968367","0.130611311279871","2"
"Private health insurance","1999","Lower Saxony","Single parent ","3","","","","2"
"Private health insurance","1999","Lower Saxony","Couple + C. LE 16 ","28","","","","2"
"Private health insurance","1999","North Rhine-Westphalia","1-pers.-HH","44","0.119882355639427","0.0856066391937125","0.154158072085141","2"
"Private health insurance","1999","North Rhine-Westphalia","(Married) couple without C. ","81","0.0921114948814492","0.0722088479893254","0.112014141773573","2"
"Private health insurance","1999","North Rhine-Westphalia","Single parent ","10","","","","2"
"Private health insurance","1999","North Rhine-Westphalia","Couple + C. LE 16 ","77","0.161723530231118","0.133590572833092","0.189856487629145","2"
"Public health insurance","1999","Schleswig-Holstein","1-pers.-HH","42","0.855427536667949","0.755941558140981","0.954913515194917","1"
"Public health insurance","1999","Schleswig-Holstein","(Married) couple without C. ","96","0.939077477556346","0.893756856477334","0.984398098635359","1"
"Public health insurance","1999","Schleswig-Holstein","Single parent ","16","","","","1"
"Public health insurance","1999","Schleswig-Holstein","Couple + C. LE 16 ","69","0.844316299971116","0.767241432383014","0.921391167559217","1"
"Public health insurance","1999","Schleswig-Holstein","Couple + C. GT 16 ","34","0.85579583296506","0.746929878574217","0.964661787355902","1"
"Public health insurance","1999","Schleswig-Holstein","Couple + C. LE and GT 16","19","","","","1"
"Public health insurance","1999","Hamburg","1-pers.-HH","37","0.84697306975427","0.739368033719811","0.954578105788729","1"
"Public health insurance","1999","Hamburg","(Married) couple without C. ","34","0.966230173976903","0.908026293732342","1.02443405422146","1"
"Public health insurance","1999","Hamburg","Single parent ","9","","","","1"
"Public health insurance","1999","Hamburg","Couple + C. LE 16 ","14","","","","1"
"Public health insurance","1999","Hamburg","Couple + C. GT 16 ","18","","","","1"
"Public health insurance","1999","Hamburg","Couple + C. LE and GT 16","12","","","","1"
"Public health insurance","1999","Lower Saxony","1-pers.-HH","119","0.890053342330325","0.83708764123691","0.943019043423741","1"
"Public health insurance","1999","Lower Saxony","(Married) couple without C. ","325","0.884990463219977","0.852526812380146","0.917454114059808","1"
"Public health insurance","1999","Lower Saxony","Single parent ","53","0.936258432039553","0.873923523386559","0.998593340692547","1"
"Public health insurance","1999","Lower Saxony","Couple + C. LE 16 ","231","0.874123557755528","0.833880916283241","0.914366199227815","1"
"Public health insurance","1999","Lower Saxony","Couple + C. GT 16 ","172","0.894904080423194","0.851749351046863","0.938058809799526","1"
"Public health insurance","1999","Lower Saxony","Couple + C. LE and GT 16","96","0.932988668974419","0.884933099497327","0.981044238451511","1"
"Public health insurance","1999","Bremen","1-pers.-HH","25","","","","1"
"Public health insurance","1999","Bremen","(Married) couple without C. ","21","","","","1"
"Public health insurance","1999","Bremen","Single parent ","9","","","","1"
"Public health insurance","1999","Bremen","Couple + C. LE 16 ","11","","","","1"
"Public health insurance","1999","Bremen","Couple + C. GT 16 ","18","","","","1"
"Public health insurance","1999","Bremen","Couple + C. LE and GT 16","","","","","1"
"Public health insurance","1999","North Rhine-Westphalia","1-pers.-HH","298","0.869411034941963","0.833855734107679","0.904966335776247","1"
"Public health insurance","1999","North Rhine-Westphalia","(Married) couple without C. ","726","0.905700576820059","0.885587222503941","0.925813931136177","1"
"Public health insurance","1999","North Rhine-Westphalia","Single parent ","108","0.898451565659574","0.844181723159174","0.952721408159974","1"
"Public health insurance","1999","North Rhine-Westphalia","Couple + C. LE 16 ","571","0.826351825647373","0.797408212124145","0.855295439170602","1"
"Public health insurance","1999","North Rhine-Westphalia","Couple + C. GT 16 ","424","0.896628575536469","0.869221325713901","0.924035825359038","1"
"Public health insurance","1999","North Rhine-Westphalia","Couple + C. LE and GT 16","192","0.774631781180589","0.720866974294588","0.82839658806659","1"
"Public health insurance","1999","Hesse","1-pers.-HH","86","0.912267816764991","0.855378995686394","0.969156637843588","1"
"Public health insurance","1999","Hesse","(Married) couple without C. ","294","0.889449313019508","0.855410013381957","0.923488612657059","1"
"Public health insurance","1999","Hesse","Single parent ","26","","","","1"
"Public health insurance","1999","Hesse","Couple + C. LE 16 ","180","0.795775175535817","0.740857470828761","0.850692880242873","1"
"Public health insurance","1999","Hesse","Couple + C. GT 16 ","141","0.871528409483843","0.819187340340905","0.923869478626782","1"
"Public health insurance","1999","Hesse","Couple + C. LE and GT 16","52","0.780658475796504","0.675954437055251","0.885362514537758","1"
"Public health insurance","1999","Rhineland-Palatinate,Saarland","1-pers.-HH","73","0.914386959451307","0.852689182250857","0.976084736651758","1"
"Public health insurance","1999","Rhineland-Palatinate,Saarland","(Married) couple without C. ","199","0.812273170210614","0.762452872679588","0.862093467741639","1"
"Public health insurance","1999","Rhineland-Palatinate,Saarland","Single parent ","47","0.908407122623739","0.828454225443432","0.988360019804046","1"
"Public health insurance","1999","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","159","0.869090236677363","0.81981482142262","0.918365651932106","1"
"Public health insurance","1999","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","119","0.860635274827936","0.801996931163528","0.919273618492343","1"
"Public health insurance","1999","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","47","0.92284426000933","0.848881788168146","0.996806731850514","1"
"Public health insurance","1999","Baden-Württemberg","1-pers.-HH","197","0.931476503916553","0.897706231061815","0.965246776771291","1"
"Public health insurance","1999","Baden-Württemberg","(Married) couple without C. ","362","0.857385770175049","0.823903827718728","0.89086771263137","1"
"Public health insurance","1999","Baden-Württemberg","Single parent ","90","0.972020590131902","0.938682465052895","1.00535871521091","1"
"Public health insurance","1999","Baden-Württemberg","Couple + C. LE 16 ","378","0.857896100052492","0.82442420544341","0.891367994661573","1"
"Public health insurance","1999","Baden-Württemberg","Couple + C. GT 16 ","334","0.896219208172328","0.864802591028643","0.927635825316012","1"
"Public health insurance","1999","Baden-Württemberg","Couple + C. LE and GT 16","135","0.91030803022602","0.864732620125852","0.955883440326188","1"
"Public health insurance","1999","Bavaria","1-pers.-HH","179","0.840790865847043","0.791885462647601","0.889696269046485","1"
"Public health insurance","1999","Bavaria","(Married) couple without C. ","464","0.813503022608008","0.781097645211942","0.845908400004073","1"
"Public health insurance","1999","Bavaria","Single parent ","83","0.838197517978269","0.764529624846012","0.911865411110525","1"
"Public health insurance","1999","Bavaria","Couple + C. LE 16 ","388","0.894135715437045","0.864816363802162","0.923455067071927","1"
"Public health insurance","1999","Bavaria","Couple + C. GT 16 ","271","0.850161447332535","0.809974106985863","0.890348787679207","1"
"Public health insurance","1999","Bavaria","Couple + C. LE and GT 16","132","0.919389281120017","0.875230428734481","0.963548133505553","1"
"Public health insurance","1999","Berlin","1-pers.-HH","100","0.912444864006536","0.859863635277922","0.96502609273515","1"
"Public health insurance","1999","Berlin","(Married) couple without C. ","130","0.861431624239423","0.805769509512301","0.917093738966546","1"
"Public health insurance","1999","Berlin","Single parent ","37","0.975662945847473","0.926669249897117","1.02465664179783","1"
"Public health insurance","1999","Berlin","Couple + C. LE 16 ","92","0.810227192957696","0.734865296358494","0.885589089556898","1"
"Public health insurance","1999","Berlin","Couple + C. GT 16 ","58","0.82274374232645","0.733283070988185","0.912204413664714","1"
"Public health insurance","1999","Berlin","Couple + C. LE and GT 16","28","","","","1"
"Public health insurance","1999","Brandenburg","1-pers.-HH","66","0.990245230209578","0.966711510231918","1.01377895018724","1"
"Public health insurance","1999","Brandenburg","(Married) couple without C. ","182","0.972914659798724","0.949832533573651","0.995996786023796","1"
"Public health insurance","1999","Brandenburg","Single parent ","43","1","1","1","1"
"Public health insurance","1999","Brandenburg","Couple + C. LE 16 ","104","0.879470462685984","0.818902359175288","0.94003856619668","1"
"Public health insurance","1999","Brandenburg","Couple + C. GT 16 ","105","0.9354036299231","0.889674790001427","0.981132469844773","1"
"Public health insurance","1999","Brandenburg","Couple + C. LE and GT 16","59","0.903956626869049","0.830613445371599","0.977299808366499","1"
"Public health insurance","1999","Mecklenburg-Western Pomerania","1-pers.-HH","45","0.956149225925226","0.898222505222543","1.01407594662791","1"
"Public health insurance","1999","Mecklenburg-Western Pomerania","(Married) couple without C. ","106","0.932908765989512","0.886575644847537","0.979241887131486","1"
"Public health insurance","1999","Mecklenburg-Western Pomerania","Single parent ","23","","","","1"
"Public health insurance","1999","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","72","0.924834174110714","0.866322443818592","0.983345904402836","1"
"Public health insurance","1999","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","69","0.909036507162555","0.845221177627487","0.972851836697623","1"
"Public health insurance","1999","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","44","0.939450553641526","0.871265181734734","1.00763592554832","1"
"Public health insurance","1999","Saxony","1-pers.-HH","115","0.971148379007546","0.941073595181908","1.00122316283318","1"
"Public health insurance","1999","Saxony","(Married) couple without C. ","363","0.97381659626294","0.95769793186756","0.98993526065832","1"
"Public health insurance","1999","Saxony","Single parent ","45","0.910542190735627","0.830630702791934","0.99045367867932","1"
"Public health insurance","1999","Saxony","Couple + C. LE 16 ","224","0.926842031717686","0.893620032187058","0.960064031248314","1"
"Public health insurance","1999","Saxony","Couple + C. GT 16 ","229","0.965322394780778","0.942223015510973","0.988421774050583","1"
"Public health insurance","1999","Saxony","Couple + C. LE and GT 16","88","0.968670247586257","0.932877597342165","1.00446289783035","1"
"Public health insurance","1999","Saxony-Anhalt","1-pers.-HH","80","0.95904568484152","0.916150292283238","1.0019410773998","1"
"Public health insurance","1999","Saxony-Anhalt","(Married) couple without C. ","226","0.974172657075757","0.953805614895055","0.994539699256458","1"
"Public health insurance","1999","Saxony-Anhalt","Single parent ","35","0.982669159556444","0.940039652011661","1.02529866710123","1"
"Public health insurance","1999","Saxony-Anhalt","Couple + C. LE 16 ","98","0.928083103244501","0.878430694269537","0.977735512219466","1"
"Public health insurance","1999","Saxony-Anhalt","Couple + C. GT 16 ","136","0.97485371409197","0.949010579788831","1.00069684839511","1"
"Public health insurance","1999","Saxony-Anhalt","Couple + C. LE and GT 16","72","0.933327029318477","0.877609153246278","0.989044905390676","1"
"Public health insurance","1999","Thuringia","1-pers.-HH","69","0.968897640196663","0.928518735308943","1.00927654508438","1"
"Public health insurance","1999","Thuringia","(Married) couple without C. ","195","0.992071702391769","0.979749649861244","1.00439375492229","1"
"Public health insurance","1999","Thuringia","Single parent ","38","0.970680342550558","0.917734318709351","1.02362636639177","1"
"Public health insurance","1999","Thuringia","Couple + C. LE 16 ","134","0.949871006829428","0.913853359478152","0.985888654180703","1"
"Public health insurance","1999","Thuringia","Couple + C. GT 16 ","155","0.93508916312339","0.897610925264303","0.972567400982478","1"
"Public health insurance","1999","Thuringia","Couple + C. LE and GT 16","73","0.941545312937377","0.889145104895062","0.993945520979691","1"
"Neither","2000","Hesse","Couple + C. LE and GT 16","","","","","3"
"Neither","2000","Baden-Württemberg","Couple + C. GT 16 ","4","","","","3"
"Neither","2000","Bavaria","Single parent ","4","","","","3"
"Neither","2000","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","3"
"Neither","2000","Rhineland-Palatinate,Saarland","(Married) couple without C. ","1","","","","3"
"Neither","2000","Hesse","Couple + C. GT 16 ","1","","","","3"
"Neither","2000","Baden-Württemberg","Couple + C. LE and GT 16","2","","","","3"
"Neither","2000","Bavaria","1-pers.-HH","2","","","","3"
"Neither","2000","Brandenburg","(Married) couple without C. ","2","","","","3"
"Neither","2000","Berlin","Couple + C. LE and GT 16","","","","","3"
"Neither","2000","Bavaria","(Married) couple without C. ","9","","","","3"
"Neither","2000","Brandenburg","Single parent ","1","","","","3"
"Neither","2000","Brandenburg","Couple + C. LE 16 ","","","","","3"
"Neither","2000","Brandenburg","1-pers.-HH","","","","","3"
"Neither","2000","Baden-Württemberg","Couple + C. LE 16 ","3","","","","3"
"Neither","2000","Berlin","Couple + C. LE 16 ","","","","","3"
"Neither","2000","Berlin","Couple + C. GT 16 ","","","","","3"
"Neither","2000","Berlin","Single parent ","1","","","","3"
"Neither","2000","Schleswig-Holstein","1-pers.-HH","2","","","","3"
"Neither","2000","Schleswig-Holstein","(Married) couple without C. ","4","","","","3"
"Neither","2000","Schleswig-Holstein","Single parent ","1","","","","3"
"Neither","2000","Schleswig-Holstein","Couple + C. LE 16 ","1","","","","3"
"Neither","2000","Schleswig-Holstein","Couple + C. GT 16 ","","","","","3"
"Neither","2000","Schleswig-Holstein","Couple + C. LE and GT 16","1","","","","3"
"Neither","2000","Hamburg","1-pers.-HH","","","","","3"
"Neither","2000","Hamburg","(Married) couple without C. ","","","","","3"
"Neither","2000","Hamburg","Single parent ","","","","","3"
"Neither","2000","Hamburg","Couple + C. LE 16 ","","","","","3"
"Neither","2000","Hamburg","Couple + C. GT 16 ","","","","","3"
"Neither","2000","Hamburg","Couple + C. LE and GT 16","","","","","3"
"Neither","2000","Lower Saxony","1-pers.-HH","2","","","","3"
"Neither","2000","Lower Saxony","(Married) couple without C. ","5","","","","3"
"Neither","2000","Lower Saxony","Single parent ","1","","","","3"
"Neither","2000","Lower Saxony","Couple + C. LE 16 ","2","","","","3"
"Neither","2000","Lower Saxony","Couple + C. GT 16 ","3","","","","3"
"Neither","2000","Lower Saxony","Couple + C. LE and GT 16","","","","","3"
"Neither","2000","Bremen","1-pers.-HH","3","","","","3"
"Neither","2000","Bremen","(Married) couple without C. ","","","","","3"
"Neither","2000","Bremen","Single parent ","","","","","3"
"Neither","2000","Bremen","Couple + C. LE 16 ","","","","","3"
"Neither","2000","Bremen","Couple + C. GT 16 ","","","","","3"
"Neither","2000","Bremen","Couple + C. LE and GT 16","","","","","3"
"Neither","2000","North Rhine-Westphalia","1-pers.-HH","6","","","","3"
"Neither","2000","North Rhine-Westphalia","(Married) couple without C. ","10","","","","3"
"Neither","2000","North Rhine-Westphalia","Single parent ","2","","","","3"
"Neither","2000","North Rhine-Westphalia","Couple + C. LE 16 ","11","","","","3"
"Neither","2000","North Rhine-Westphalia","Couple + C. GT 16 ","5","","","","3"
"Neither","2000","North Rhine-Westphalia","Couple + C. LE and GT 16","2","","","","3"
"Neither","2000","Hesse","1-pers.-HH","1","","","","3"
"Neither","2000","Hesse","(Married) couple without C. ","4","","","","3"
"Neither","2000","Hesse","Single parent ","1","","","","3"
"Neither","2000","Hesse","Couple + C. LE 16 ","3","","","","3"
"Neither","2000","Rhineland-Palatinate,Saarland","Single parent ","","","","","3"
"Neither","2000","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","3"
"Neither","2000","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","1","","","","3"
