"ple0097","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Private health insurance","1999","Part Time","lower secondary degree","37","0.04652736630752","0.0335952574928037","0.0594594751222363"
"Private health insurance","1999","Part Time","secondary school degree","47","0.0623115467456553","0.0469648401335417","0.077658253357769"
"Private health insurance","1999","Part Time","college entrance qualification","102","0.197565937985823","0.16385844837937","0.231273427592276"
"Private health insurance","1999","Part Time","Other degree","1","","",""
"Private health insurance","1999","Part Time","no degree/no degree yet","13","","",""
"Private health insurance","1999","Not Working","lower secondary degree","93","0.0392928207634097","0.0318744266372348","0.0467112148895846"
"Private health insurance","1999","Not Working","secondary school degree","78","0.104750035314278","0.0840779852069513","0.125422085421605"
"Private health insurance","1999","Not Working","college entrance qualification","89","0.227133669246655","0.190555179089754","0.263712159403557"
"Private health insurance","1999","Not Working","Other degree","6","","",""
"Private health insurance","1999","Not Working","no degree/no degree yet","37","0.113196201616225","0.0858855212916496","0.1405068819408"
"Neither","1999","Full Time","lower secondary degree","16","","",""
"Neither","1999","Full Time","secondary school degree","33","0.017978102572402","0.012252774750837","0.0237034303939669"
"Neither","1999","Full Time","college entrance qualification","14","","",""
"Neither","1999","Full Time","Other degree","1","","",""
"Neither","1999","Full Time","no degree/no degree yet","1","","",""
"Neither","1999","Part Time","lower secondary degree","7","","",""
"Neither","1999","Part Time","secondary school degree","2","","",""
"Neither","1999","Part Time","college entrance qualification","8","","",""
"Neither","1999","Part Time","Other degree","","","",""
"Neither","1999","Part Time","no degree/no degree yet","","","",""
"Neither","1999","Not Working","lower secondary degree","9","","",""
"Neither","1999","Not Working","secondary school degree","4","","",""
"Neither","1999","Not Working","college entrance qualification","7","","",""
"Neither","1999","Not Working","Other degree","3","","",""
"Neither","1999","Not Working","no degree/no degree yet","2","","",""
"Public health insurance","2000","Full Time","lower secondary degree","2961","0.916934045268926","0.907406116144976","0.926461974392875"
"Public health insurance","2000","Full Time","secondary school degree","3215","0.862938094379678","0.851826602193793","0.874049586565563"
"Public health insurance","2000","Full Time","college entrance qualification","1743","0.692930879315988","0.674816466633324","0.711045291998652"
"Public health insurance","2000","Full Time","Other degree","533","0.919221454662134","0.896851312019821","0.941591597304446"
"Public health insurance","2000","Full Time","no degree/no degree yet","103","0.983238224300466","0.958799161483203","1.00767728711773"
"Public health insurance","2000","Part Time","lower secondary degree","1740","0.96858831403354","0.960523594129956","0.976653033937123"
"Public health insurance","2000","Part Time","secondary school degree","1556","0.937646401254612","0.925979475707326","0.949313326801898"
"Public health insurance","2000","Part Time","college entrance qualification","887","0.788796260128615","0.764934737175604","0.812657783081627"
"Public health insurance","2000","Part Time","Other degree","346","0.927456943152421","0.900846845810534","0.954067040494308"
"Public health insurance","2000","Part Time","no degree/no degree yet","141","0.918519494654031","0.875312030667878","0.961726958640183"
"Public health insurance","2000","Not Working","lower secondary degree","4736","0.953312839322878","0.947444639187673","0.959181039458083"
"Public health insurance","2000","Not Working","secondary school degree","1500","0.903401301320442","0.889207542419935","0.91759506022095"
"Public health insurance","2000","Not Working","college entrance qualification","881","0.747619162533025","0.722213728806718","0.773024596259331"
"Public health insurance","2000","Not Working","Other degree","586","0.958653746562592","0.942828690052767","0.974478803072417"
"Public health insurance","2000","Not Working","no degree/no degree yet","589","0.874772052781418","0.849616414052656","0.89992769151018"
"Private health insurance","2000","Full Time","lower secondary degree","251","0.0793621605172714","0.0700302817110999","0.088694039323443"
"Private health insurance","2000","Full Time","secondary school degree","433","0.128695375975066","0.117876287742433","0.139514464207699"
"Private health insurance","2000","Full Time","college entrance qualification","730","0.30115577122897","0.283140242444869","0.31917130001307"
"Private health insurance","2000","Full Time","Other degree","35","0.077071716153391","0.0551768570050333","0.0989665753017486"
"Private health insurance","2000","Full Time","no degree/no degree yet","3","","",""
"Private health insurance","2000","Part Time","lower secondary degree","47","0.0253482943684402","0.0180809933910922","0.0326155953457882"
"Private health insurance","2000","Part Time","secondary school degree","90","0.0604066557758484","0.0489114041744442","0.0719019073772527"
"Private health insurance","2000","Part Time","college entrance qualification","232","0.204465715779752","0.180887842222771","0.228043589336734"
"Private health insurance","2000","Part Time","Other degree","13","","",""
"Private health insurance","2000","Part Time","no degree/no degree yet","12","","",""
"Private health insurance","2000","Not Working","lower secondary degree","208","0.0432890054248565","0.0376283378562571","0.0489496729934558"
"Private health insurance","2000","Not Working","secondary school degree","158","0.0934153518928727","0.0794328548107241","0.107397848975021"
"Private health insurance","2000","Not Working","college entrance qualification","233","0.243307687571077","0.218212191244624","0.268403183897529"
"Private health insurance","2000","Not Working","Other degree","13","","",""
"Private health insurance","2000","Not Working","no degree/no degree yet","70","0.113467493095752","0.0893617607214458","0.137573225470058"
"Neither","2000","Full Time","lower secondary degree","11","","",""
"Neither","2000","Full Time","secondary school degree","32","0.00836652964525651","0.00542365036498552","0.0113094089255275"
"Neither","2000","Full Time","college entrance qualification","18","","",""
"Neither","2000","Full Time","Other degree","2","","",""
"Neither","2000","Full Time","no degree/no degree yet","","","",""
"Neither","2000","Part Time","lower secondary degree","10","","",""
"Neither","2000","Part Time","secondary school degree","4","","",""
"Neither","2000","Part Time","college entrance qualification","5","","",""
"Neither","2000","Part Time","Other degree","6","","",""
"Neither","2000","Part Time","no degree/no degree yet","1","","",""
"Neither","2000","Not Working","lower secondary degree","21","","",""
"Neither","2000","Not Working","secondary school degree","6","","",""
"Neither","2000","Not Working","college entrance qualification","9","","",""
"Neither","2000","Not Working","Other degree","9","","",""
"Neither","2000","Not Working","no degree/no degree yet","6","","",""
"Public health insurance","2001","Full Time","lower secondary degree","2590","0.919943578060432","0.909897067940965","0.929990088179899"
"Public health insurance","2001","Full Time","secondary school degree","2942","0.857525082979222","0.845739620824945","0.869310545133498"
"Public health insurance","2001","Full Time","college entrance qualification","1598","0.687860219919744","0.668890302447798","0.70683013739169"
"Public health insurance","2001","Full Time","Other degree","473","0.92221339590223","0.898807125511128","0.945619666293332"
"Public health insurance","2001","Full Time","no degree/no degree yet","80","0.956450095972062","0.912805225728992","1.00009496621513"
"Public health insurance","2001","Part Time","lower secondary degree","1575","0.961656161404947","0.952354051755313","0.970958271054582"
"Public health insurance","2001","Part Time","secondary school degree","1446","0.937855888013488","0.925770932347824","0.949940843679152"
"Public health insurance","2001","Part Time","college entrance qualification","896","0.788234783505577","0.764275346129918","0.812194220881235"
"Public health insurance","2001","Part Time","Other degree","327","0.963544121562035","0.9434742185248","0.983614024599269"
"Public health insurance","2001","Part Time","no degree/no degree yet","148","0.832839311690627","0.777871412190954","0.887807211190301"
"Public health insurance","2001","Not Working","lower secondary degree","4151","0.954662087103604","0.948475391016805","0.960848783190403"
"Public health insurance","2001","Not Working","secondary school degree","1392","0.905051919451832","0.890391974996079","0.919711863907586"
"Public health insurance","2001","Not Working","college entrance qualification","803","0.72801690484575","0.701114666206552","0.754919143484949"
"Public health insurance","2001","Not Working","Other degree","520","0.947995252826574","0.929233149250711","0.966757356402438"
"Public health insurance","2001","Not Working","no degree/no degree yet","544","0.883115101167591","0.857702345338115","0.908527856997068"
"Private health insurance","2001","Full Time","lower secondary degree","203","0.0738719771218892","0.0641889328798822","0.0835550213638962"
"Private health insurance","2001","Full Time","secondary school degree","403","0.132963811453263","0.121515555374738","0.144412067531787"
"Private health insurance","2001","Full Time","college entrance qualification","678","0.303258192855104","0.284439780053393","0.322076605656815"
"Private health insurance","2001","Full Time","Other degree","28","","",""
"Private health insurance","2001","Full Time","no degree/no degree yet","3","","",""
"Private health insurance","2001","Part Time","lower secondary degree","49","0.0308803487760487","0.0225001648652273","0.0392605326868701"
"Private health insurance","2001","Part Time","secondary school degree","79","0.0565702611966844","0.0450057871298611","0.0681347352635076"
"Private health insurance","2001","Part Time","college entrance qualification","213","0.205431822966778","0.181738774211375","0.229124871722181"
"Private health insurance","2001","Part Time","Other degree","7","","",""
"Private health insurance","2001","Part Time","no degree/no degree yet","28","","",""
"Private health insurance","2001","Not Working","lower secondary degree","180","0.0419948517490744","0.0360301994738481","0.0479595040243008"
"Private health insurance","2001","Not Working","secondary school degree","141","0.0925765309123357","0.0780818740637716","0.1070711877609"
"Private health insurance","2001","Not Working","college entrance qualification","237","0.257324552503471","0.230895178336844","0.283753926670099"
"Private health insurance","2001","Not Working","Other degree","13","","",""
"Private health insurance","2001","Not Working","no degree/no degree yet","67","0.107744361987853","0.0832195417490096","0.132269182226697"
"Neither","2001","Full Time","lower secondary degree","10","","",""
"Neither","2001","Full Time","secondary school degree","34","0.00951110556751576","0.00623849520335782","0.0127837159316737"
"Neither","2001","Full Time","college entrance qualification","16","","",""
"Neither","2001","Full Time","Other degree","2","","",""
"Neither","2001","Full Time","no degree/no degree yet","1","","",""
"Neither","2001","Part Time","lower secondary degree","13","","",""
"Neither","2001","Part Time","secondary school degree","8","","",""
"Neither","2001","Part Time","college entrance qualification","8","","",""
"Neither","2001","Part Time","Other degree","1","","",""
"Neither","2001","Part Time","no degree/no degree yet","1","","",""
"Neither","2001","Not Working","lower secondary degree","13","","",""
"Neither","2001","Not Working","secondary school degree","3","","",""
"Neither","2001","Not Working","college entrance qualification","11","","",""
"Neither","2001","Not Working","Other degree","5","","",""
"Neither","2001","Not Working","no degree/no degree yet","3","","",""
"Public health insurance","2002","Full Time","lower secondary degree","2376","0.92353130172022","0.913322408402072","0.933740195038368"
"Public health insurance","2002","Full Time","secondary school degree","2866","0.859940627093405","0.848251153976044","0.871630100210765"
"Public health insurance","2002","Full Time","college entrance qualification","1810","0.677630379461174","0.66084954910378","0.694411209818569"
"Public health insurance","2002","Full Time","Other degree","442","0.930848978223182","0.908338895343885","0.953359061102479"
"Public health insurance","2002","Full Time","no degree/no degree yet","70","0.987609331832332","0.962405174219797","1.01281348944487"
"Public health insurance","2002","Part Time","lower secondary degree","1480","0.96219596483008","0.952725632721436","0.971666296938724"
"Public health insurance","2002","Part Time","secondary school degree","1604","0.945320112712768","0.93459428171461","0.956045943710926"
"Public health insurance","2002","Part Time","college entrance qualification","1014","0.797533624396241","0.776484451832339","0.818582796960142"
"Public health insurance","2002","Part Time","Other degree","314","0.983776381698918","0.970041387938496","0.99751137545934"
"Public health insurance","2002","Part Time","no degree/no degree yet","148","0.850091903723362","0.797649381086387","0.902534426360337"
"Public health insurance","2002","Not Working","lower secondary degree","4033","0.954768758340095","0.948496634202262","0.961040882477928"
"Public health insurance","2002","Not Working","secondary school degree","1428","0.905885160472509","0.8915690404981","0.920201280446919"
"Public health insurance","2002","Not Working","college entrance qualification","899","0.764846332174239","0.741155406115122","0.788537258233356"
"Public health insurance","2002","Not Working","Other degree","487","0.956618205322483","0.939041141959882","0.974195268685085"
"Public health insurance","2002","Not Working","no degree/no degree yet","569","0.902434131231616","0.879813533555537","0.925054728907694"
"Private health insurance","2002","Full Time","lower secondary degree","220","0.0740221279008486","0.0639645803622971","0.0840796754394001"
"Private health insurance","2002","Full Time","secondary school degree","491","0.1325120209389","0.121092076641857","0.143931965235943"
"Private health insurance","2002","Full Time","college entrance qualification","1140","0.31304353512157","0.296393815052729","0.32969325519041"
"Private health insurance","2002","Full Time","Other degree","45","0.0629928971815441","0.0414375306043517","0.0845482637587364"
"Private health insurance","2002","Full Time","no degree/no degree yet","4","","",""
"Private health insurance","2002","Part Time","lower secondary degree","72","0.0352873193000816","0.0261256905006502","0.044448948099513"
"Private health insurance","2002","Part Time","secondary school degree","118","0.0515425142128424","0.0411116707170657","0.0619733577086192"
"Private health insurance","2002","Part Time","college entrance qualification","380","0.200301047984639","0.179336333731165","0.221265762238112"
"Private health insurance","2002","Part Time","Other degree","10","","",""
"Private health insurance","2002","Part Time","no degree/no degree yet","30","0.149908096276638","0.0974655736396631","0.202350618913613"
"Private health insurance","2002","Not Working","lower secondary degree","174","0.0430065423903661","0.0368834891054952","0.049129595675237"
"Private health insurance","2002","Not Working","secondary school degree","165","0.0917267351533593","0.0775747965134306","0.105878673793288"
"Private health insurance","2002","Not Working","college entrance qualification","323","0.228327437731174","0.204878960445866","0.251775915016481"
"Private health insurance","2002","Not Working","Other degree","24","","",""
"Private health insurance","2002","Not Working","no degree/no degree yet","88","0.0842319373192193","0.0630591271976224","0.105404747440816"
"Neither","2002","Full Time","lower secondary degree","7","","",""
"Neither","2002","Full Time","secondary school degree","29","","",""
"Neither","2002","Full Time","college entrance qualification","30","0.00932608541725622","0.0058750054934492","0.0127771653410632"
"Neither","2002","Full Time","Other degree","1","","",""
"Neither","2002","Full Time","no degree/no degree yet","","","",""
"Neither","2002","Part Time","lower secondary degree","6","","",""
"Neither","2002","Part Time","secondary school degree","4","","",""
"Neither","2002","Part Time","college entrance qualification","6","","",""
"Neither","2002","Part Time","Other degree","1","","",""
"Neither","2002","Part Time","no degree/no degree yet","","","",""
"Neither","2002","Not Working","lower secondary degree","10","","",""
"Neither","2002","Not Working","secondary school degree","5","","",""
"Neither","2002","Not Working","college entrance qualification","9","","",""
"Neither","2002","Not Working","Other degree","5","","",""
"Neither","2002","Not Working","no degree/no degree yet","4","","",""
"Public health insurance","2003","Full Time","lower secondary degree","2139","0.922574626988861","0.911773431194923","0.9333758227828"
"Public health insurance","2003","Full Time","secondary school degree","2689","0.860091100780774","0.848015371818531","0.872166829743017"
"Public health insurance","2003","Full Time","college entrance qualification","1724","0.68004623637947","0.662805601078256","0.697286871680684"
"Public health insurance","2003","Full Time","Other degree","395","0.93282983402986","0.909115243465771","0.956544424593949"
"Public health insurance","2003","Full Time","no degree/no degree yet","65","0.93836999481291","0.882432620736567","0.994307368889253"
"Public health insurance","2003","Part Time","lower secondary degree","1431","0.963262499241483","0.953717172260041","0.972807826222925"
"Public health insurance","2003","Part Time","secondary school degree","1609","0.952197169695369","0.94210866594195","0.962285673448787"
"Public health insurance","2003","Part Time","college entrance qualification","999","0.795731435136037","0.774429311525834","0.81703355874624"
"Public health insurance","2003","Part Time","Other degree","299","0.966672099326926","0.94672354317248","0.986620655481373"
"Public health insurance","2003","Part Time","no degree/no degree yet","130","0.826903538749517","0.768281675286071","0.885525402212963"
"Public health insurance","2003","Not Working","lower secondary degree","3914","0.954918448118376","0.948569819782115","0.961267076454637"
"Public health insurance","2003","Not Working","secondary school degree","1404","0.908703085152226","0.894473744413009","0.922932425891444"
"Public health insurance","2003","Not Working","college entrance qualification","915","0.765177188546948","0.741659645521946","0.788694731571951"
"Public health insurance","2003","Not Working","Other degree","484","0.952807819561933","0.934422324896871","0.971193314226996"
"Public health insurance","2003","Not Working","no degree/no degree yet","575","0.893407276628732","0.869987988169933","0.916826565087532"
"Private health insurance","2003","Full Time","lower secondary degree","200","0.0694329540972311","0.0591602190189839","0.0797056891754783"
"Private health insurance","2003","Full Time","secondary school degree","457","0.132132712230216","0.120344436264305","0.143920988196126"
"Private health insurance","2003","Full Time","college entrance qualification","1063","0.313283678656263","0.296140237445493","0.330427119867032"
"Private health insurance","2003","Full Time","Other degree","32","0.0667590990712904","0.0431119754250879","0.090406222717493"
"Private health insurance","2003","Full Time","no degree/no degree yet","5","","",""
"Private health insurance","2003","Part Time","lower secondary degree","57","0.0343600523368401","0.0251173663236038","0.0436027383500763"
"Private health insurance","2003","Part Time","secondary school degree","104","0.0456609913937831","0.0357900058108195","0.0555319769767468"
"Private health insurance","2003","Part Time","college entrance qualification","372","0.201700275869819","0.180498359858773","0.222902191880865"
"Private health insurance","2003","Part Time","Other degree","12","","",""
"Private health insurance","2003","Part Time","no degree/no degree yet","29","","",""
"Private health insurance","2003","Not Working","lower secondary degree","174","0.0410552087058624","0.0349839566028257","0.047126460808899"
"Private health insurance","2003","Not Working","secondary school degree","160","0.0866997651749553","0.0727982713134872","0.100601259036424"
"Private health insurance","2003","Not Working","college entrance qualification","326","0.229116254927564","0.205799763862359","0.252432745992768"
"Private health insurance","2003","Not Working","Other degree","21","","",""
"Private health insurance","2003","Not Working","no degree/no degree yet","85","0.0882153206448209","0.0666922947678859","0.109738346521756"
"Neither","2003","Full Time","lower secondary degree","13","","",""
"Neither","2003","Full Time","secondary school degree","24","","",""
"Neither","2003","Full Time","college entrance qualification","25","","",""
"Neither","2003","Full Time","Other degree","1","","",""
"Neither","2003","Full Time","no degree/no degree yet","1","","",""
"Neither","2003","Part Time","lower secondary degree","4","","",""
"Neither","2003","Part Time","secondary school degree","5","","",""
"Neither","2003","Part Time","college entrance qualification","5","","",""
"Neither","2003","Part Time","Other degree","","","",""
"Neither","2003","Part Time","no degree/no degree yet","1","","",""
"Neither","2003","Not Working","lower secondary degree","15","","",""
"Neither","2003","Not Working","secondary school degree","10","","",""
"Neither","2003","Not Working","college entrance qualification","7","","",""
"Neither","2003","Not Working","Other degree","6","","",""
"Neither","2003","Not Working","no degree/no degree yet","7","","",""
"Public health insurance","2004","Full Time","lower secondary degree","1966","0.924100319908884","0.9128926849876","0.935307954830167"
"Public health insurance","2004","Full Time","secondary school degree","2567","0.864045179975923","0.851780591113169","0.876309768838676"
"Public health insurance","2004","Full Time","college entrance qualification","1660","0.679603063052715","0.661933184043588","0.697272942061843"
"Public health insurance","2004","Full Time","Other degree","369","0.945226533427805","0.922983801353651","0.967469265501959"
"Public health insurance","2004","Full Time","no degree/no degree yet","53","0.987877054634547","0.959214849455228","1.01653925981386"
"Public health insurance","2004","Part Time","lower secondary degree","1401","0.966263990975344","0.956974131715198","0.97555385023549"
"Public health insurance","2004","Part Time","secondary school degree","1541","0.939689811804061","0.928223981080767","0.951155642527356"
"Public health insurance","2004","Part Time","college entrance qualification","1004","0.808158733230884","0.787376830399132","0.828940636062635"
"Public health insurance","2004","Part Time","Other degree","267","0.954041996663834","0.929515619763851","0.978568373563816"
"Public health insurance","2004","Part Time","no degree/no degree yet","128","0.933465946938668","0.893315677586638","0.973616216290698"
"Public health insurance","2004","Not Working","lower secondary degree","3780","0.961909174941384","0.955934532412987","0.967883817469781"
"Public health insurance","2004","Not Working","secondary school degree","1448","0.920446626586563","0.907179150641023","0.933714102532104"
"Public health insurance","2004","Not Working","college entrance qualification","943","0.770664329429619","0.74769611408672","0.793632544772517"
"Public health insurance","2004","Not Working","Other degree","495","0.98051744819666","0.968533822820799","0.992501073572522"
"Public health insurance","2004","Not Working","no degree/no degree yet","579","0.909242297686473","0.887808204857812","0.930676390515135"
"Private health insurance","2004","Full Time","lower secondary degree","179","0.0758996800911163","0.0646920451698329","0.0871073150123998"
"Private health insurance","2004","Full Time","secondary school degree","433","0.135954820024077","0.123690231161324","0.148219408886831"
"Private health insurance","2004","Full Time","college entrance qualification","1019","0.320396936947285","0.302727057938157","0.338066815956412"
"Private health insurance","2004","Full Time","Other degree","33","0.0547734665721948","0.0325307344980409","0.0770161986463488"
"Private health insurance","2004","Full Time","no degree/no degree yet","3","","",""
"Private health insurance","2004","Part Time","lower secondary degree","50","0.0337360090246565","0.0244461497645105","0.0430258682848024"
"Private health insurance","2004","Part Time","secondary school degree","115","0.0603101881959385","0.0488443574726443","0.0717760189192327"
"Private health insurance","2004","Part Time","college entrance qualification","375","0.191841266769116","0.171059363937365","0.212623169600867"
"Private health insurance","2004","Part Time","Other degree","13","","",""
"Private health insurance","2004","Part Time","no degree/no degree yet","20","","",""
"Private health insurance","2004","Not Working","lower secondary degree","163","0.0380908250586157","0.0321161825302189","0.0440654675870126"
"Private health insurance","2004","Not Working","secondary school degree","150","0.0795533734134366","0.0662858974678957","0.0928208493589775"
"Private health insurance","2004","Not Working","college entrance qualification","344","0.229335670570381","0.206367455227483","0.25230388591328"
"Private health insurance","2004","Not Working","Other degree","16","","",""
"Private health insurance","2004","Not Working","no degree/no degree yet","111","0.0907577023135267","0.0693236094848649","0.112191795142188"
"Neither","2004","Full Time","lower secondary degree","","","",""
"Neither","2004","Full Time","secondary school degree","","","",""
"Neither","2004","Full Time","college entrance qualification","","","",""
"Neither","2004","Full Time","Other degree","","","",""
"Neither","2004","Full Time","no degree/no degree yet","","","",""
"Neither","2004","Part Time","lower secondary degree","","","",""
"Neither","2004","Part Time","secondary school degree","","","",""
"Neither","2004","Part Time","college entrance qualification","","","",""
"Neither","2004","Part Time","Other degree","","","",""
"Neither","2004","Part Time","no degree/no degree yet","","","",""
"Neither","2004","Not Working","lower secondary degree","","","",""
"Neither","2004","Not Working","secondary school degree","","","",""
"Neither","2004","Not Working","college entrance qualification","","","",""
"Neither","2004","Not Working","Other degree","","","",""
"Neither","2004","Not Working","no degree/no degree yet","","","",""
"Public health insurance","2005","Full Time","lower secondary degree","1810","0.917363267153457","0.90522959686063","0.929496937446284"
"Public health insurance","2005","Full Time","secondary school degree","2429","0.863903194852153","0.851285647933775","0.876520741770531"
"Public health insurance","2005","Full Time","college entrance qualification","1575","0.68169800592743","0.66360045159352","0.69979556026134"
"Public health insurance","2005","Full Time","Other degree","348","0.940693396509265","0.916945132590539","0.964441660427992"
"Public health insurance","2005","Full Time","no degree/no degree yet","52","0.854863362801236","0.764212701891174","0.945514023711298"
"Public health insurance","2005","Part Time","lower secondary degree","1256","0.967629752309608","0.958001701737647","0.977257802881569"
"Public health insurance","2005","Part Time","secondary school degree","1499","0.944331085834336","0.933124493155765","0.955537678512906"
"Public health insurance","2005","Part Time","college entrance qualification","1029","0.824286625733877","0.804156135169964","0.844417116297789"
"Public health insurance","2005","Part Time","Other degree","243","0.964729469480957","0.942220946018364","0.98723799294355"
"Public health insurance","2005","Part Time","no degree/no degree yet","112","0.889169979406325","0.83621554797005","0.942124410842599"
"Public health insurance","2005","Not Working","lower secondary degree","3619","0.961187095040659","0.955027294654881","0.967346895426436"
"Public health insurance","2005","Not Working","secondary school degree","1370","0.916355582561638","0.902419234455244","0.930291930668031"
"Public health insurance","2005","Not Working","college entrance qualification","899","0.767475385697684","0.743857618152698","0.791093153242669"
"Public health insurance","2005","Not Working","Other degree","467","0.979015341538365","0.966245923305895","0.991784759770834"
"Public health insurance","2005","Not Working","no degree/no degree yet","591","0.912698109661479","0.891861410003483","0.933534809319476"
"Private health insurance","2005","Full Time","lower secondary degree","168","0.082636732846543","0.0705030625537158","0.0947704031393701"
"Private health insurance","2005","Full Time","secondary school degree","408","0.136096805147847","0.12347925822947","0.148714352066225"
"Private health insurance","2005","Full Time","college entrance qualification","970","0.31830199407257","0.30020443973866","0.33639954840648"
"Private health insurance","2005","Full Time","Other degree","32","0.0593066034907348","0.0355583395720084","0.0830548674094613"
"Private health insurance","2005","Full Time","no degree/no degree yet","6","","",""
"Private health insurance","2005","Part Time","lower secondary degree","42","0.0323702476903921","0.0227421971184311","0.0419982982623531"
"Private health insurance","2005","Part Time","secondary school degree","109","0.0556689141656641","0.0444623214870935","0.0668755068442347"
"Private health insurance","2005","Part Time","college entrance qualification","344","0.175713374266123","0.155582883702211","0.195843864830036"
"Private health insurance","2005","Part Time","Other degree","15","","",""
"Private health insurance","2005","Part Time","no degree/no degree yet","23","","",""
"Private health insurance","2005","Not Working","lower secondary degree","158","0.0388129049593411","0.0326531045735635","0.0449727053451186"
"Private health insurance","2005","Not Working","secondary school degree","146","0.0836444174383624","0.0697080693319687","0.097580765544756"
"Private health insurance","2005","Not Working","college entrance qualification","330","0.232524614302316","0.208906846757331","0.256142381847302"
"Private health insurance","2005","Not Working","Other degree","17","","",""
"Private health insurance","2005","Not Working","no degree/no degree yet","114","0.0873018903385206","0.0664651906805242","0.108138589996517"
"Neither","2005","Full Time","lower secondary degree","","","",""
"Neither","2005","Full Time","secondary school degree","","","",""
"Neither","2005","Full Time","college entrance qualification","","","",""
"Neither","2005","Full Time","Other degree","","","",""
"Neither","2005","Full Time","no degree/no degree yet","","","",""
"Neither","2005","Part Time","lower secondary degree","","","",""
"Neither","2005","Part Time","secondary school degree","","","",""
"Neither","2005","Part Time","college entrance qualification","","","",""
"Neither","2005","Part Time","Other degree","","","",""
"Neither","2005","Part Time","no degree/no degree yet","","","",""
"Neither","2005","Not Working","lower secondary degree","","","",""
"Neither","2005","Not Working","secondary school degree","","","",""
"Neither","2005","Not Working","college entrance qualification","","","",""
"Neither","2005","Not Working","Other degree","","","",""
"Neither","2005","Not Working","no degree/no degree yet","","","",""
"Public health insurance","2006","Full Time","lower secondary degree","1887","0.923324970842659","0.911851701268395","0.934798240416922"
"Public health insurance","2006","Full Time","secondary school degree","2529","0.868480267902072","0.856313242158696","0.880647293645449"
"Public health insurance","2006","Full Time","college entrance qualification","1738","0.679028391462571","0.661595695114988","0.696461087810154"
"Public health insurance","2006","Full Time","Other degree","353","0.930158501579448","0.904698819255735","0.95561818390316"
"Public health insurance","2006","Full Time","no degree/no degree yet","50","0.853334377008344","0.762289003737731","0.944379750278957"
"Public health insurance","2006","Part Time","lower secondary degree","1301","0.954334694745732","0.943247974826751","0.965421414664713"
"Public health insurance","2006","Part Time","secondary school degree","1593","0.935634574517429","0.924037102835334","0.947232046199524"
"Public health insurance","2006","Part Time","college entrance qualification","1061","0.811843858819138","0.791494130305593","0.832193587332683"
"Public health insurance","2006","Part Time","Other degree","252","0.950747965445175","0.924791996227139","0.976703934663212"
"Public health insurance","2006","Part Time","no degree/no degree yet","85","0.928021892002523","0.877617691771206","0.978426092233839"
"Public health insurance","2006","Not Working","lower secondary degree","3980","0.959608488928146","0.95362943212908","0.965587545727211"
"Public health insurance","2006","Not Working","secondary school degree","1563","0.91052066351779","0.897135985780989","0.923905341254592"
"Public health insurance","2006","Not Working","college entrance qualification","1019","0.764327602957082","0.742190291558047","0.786464914356118"
"Public health insurance","2006","Not Working","Other degree","524","0.974092278826364","0.960791640952105","0.987392916700623"
"Public health insurance","2006","Not Working","no degree/no degree yet","400","0.908289374961997","0.882734603898303","0.933844146025691"
"Private health insurance","2006","Full Time","lower secondary degree","179","0.0766750291573413","0.0652017595830778","0.0881482987316048"
"Private health insurance","2006","Full Time","secondary school degree","435","0.131519732097928","0.119352706354551","0.143686757841304"
