"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","35-65 y.","in school","","","","","","","","","","","","","",""
"2007","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2007","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2007","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2007","66 and older","general elemantary","","","","","","","","","","","","","",""
"2007","66 and older","higher education","","","","","","","","","","","","","",""
"2007","66 and older","higher vocational","","","","","","","","","","","","","",""
"2007","66 and older","in school","","","","","","","","","","","","","",""
"2007","66 and older","inadequately","","","","","","","","","","","","","",""
"2007","66 and older","middle vocational","","","","","","","","","","","","","",""
"2007","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2008","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2008","16-34 y.","higher education","","","","","","","","","","","","","",""
"2008","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2008","16-34 y.","in school","","","","","","","","","","","","","",""
"2008","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2008","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2008","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2008","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2008","35-65 y.","higher education","","","","","","","","","","","","","",""
"2008","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2008","35-65 y.","in school","","","","","","","","","","","","","",""
"2008","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2008","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2008","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2008","66 and older","general elemantary","","","","","","","","","","","","","",""
"2008","66 and older","higher education","","","","","","","","","","","","","",""
"2008","66 and older","higher vocational","","","","","","","","","","","","","",""
"2008","66 and older","in school","","","","","","","","","","","","","",""
"2008","66 and older","inadequately","","","","","","","","","","","","","",""
"2008","66 and older","middle vocational","","","","","","","","","","","","","",""
"2008","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2009","16-34 y.","general elemantary","5.38","5.33","549","4","4.67","6.33","6.67","7","5.29","5.47","2","7","5.33333349227905","5.66666650772095"
"2009","16-34 y.","higher education","5.6","5.67","539","4","5","6.33","6.67","7","5.52","5.68","2.67","7","5.66666650772095","6"
"2009","16-34 y.","higher vocational","5.88","6","109","4.33","5","6.67","7","7","5.69","6.07","3.33","7","5.33333349227905","6"
"2009","16-34 y.","in school","4.91","5","312","3.33","4","6","6.67","7","4.78","5.04","1","7","4.66666650772095","5"
"2009","16-34 y.","inadequately","5.23","5.67","41","3.33","4","6.33","7","7","4.78","5.68","2","7","4.66666650772095","6.33333349227905"
"2009","16-34 y.","middle vocational","5.58","5.67","1797","4.33","5","6.33","7","7","5.53","5.63","1","7","5.66666650772095","5.66666650772095"
"2009","16-34 y.","vocational + Abi","5.6","5.67","338","4.33","5","6.33","6.67","7","5.5","5.7","2.33","7","5.66666650772095","6"
"2009","35-65 y.","general elemantary","5.92","6","586","4.67","5.33","6.67","7","7","5.84","6","2.33","7","6","6"
"2009","35-65 y.","higher education","5.8","6","2618","4.67","5.33","6.33","7","7","5.77","5.83","2.33","7","6","6"
"2009","35-65 y.","higher vocational","5.94","6","905","4.67","5.33","6.67","7","7","5.88","6","2.33","7","6","6"
"2009","35-65 y.","in school","","","","","","","","","","","","","",""
"2009","35-65 y.","inadequately","5.75","6","83","4","5","7","7","7","5.5","6","1.67","7","5.66666650772095","6.33333349227905"
"2009","35-65 y.","middle vocational","5.93","6","5102","4.67","5.33","6.67","7","7","5.91","5.95","1","7","6","6"
"2009","35-65 y.","vocational + Abi","5.68","5.67","567","4.33","5","6.33","6.67","7","5.61","5.75","2.67","7","6","6"
"2009","66 and older","general elemantary","5.74","6","663","4.33","5","6.67","7","7","5.66","5.82","1","7","6","6"
"2009","66 and older","higher education","5.76","6","879","4.33","5","6.67","7","7","5.7","5.82","2.33","7","6","6"
"2009","66 and older","higher vocational","5.86","6","315","4.67","5","6.67","7","7","5.76","5.96","2.67","7","6","6.33333349227905"
"2009","66 and older","in school","","","","","","","","","","","","","",""
"2009","66 and older","inadequately","5.54","5.33","43","4.33","5","6.33","7","7","5.14","5.94","1","7","5.33333349227905","6"
"2009","66 and older","middle vocational","5.86","6","2174","4.67","5.33","6.67","7","7","5.82","5.9","1.67","7","6","6"
"2009","66 and older","vocational + Abi","5.8","5.81","94","4.67","5.33","6.67","7","7","5.61","5.99","3.33","7","5.66666650772095","6.33333349227905"
"2010","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2010","16-34 y.","higher education","","","","","","","","","","","","","",""
"2010","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2010","16-34 y.","in school","","","","","","","","","","","","","",""
"2010","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2010","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2010","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2010","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2010","35-65 y.","higher education","","","","","","","","","","","","","",""
"2010","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2010","35-65 y.","in school","","","","","","","","","","","","","",""
"2010","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2010","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2010","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2010","66 and older","general elemantary","","","","","","","","","","","","","",""
"2010","66 and older","higher education","","","","","","","","","","","","","",""
"2010","66 and older","higher vocational","","","","","","","","","","","","","",""
"2010","66 and older","in school","","","","","","","","","","","","","",""
"2010","66 and older","inadequately","","","","","","","","","","","","","",""
"2010","66 and older","middle vocational","","","","","","","","","","","","","",""
"2010","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2011","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2011","16-34 y.","higher education","","","","","","","","","","","","","",""
"2011","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2011","16-34 y.","in school","","","","","","","","","","","","","",""
"2011","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2011","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2011","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2011","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2011","35-65 y.","higher education","","","","","","","","","","","","","",""
"2011","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2011","35-65 y.","in school","","","","","","","","","","","","","",""
"2011","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2011","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2011","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2011","66 and older","general elemantary","","","","","","","","","","","","","",""
"2011","66 and older","higher education","","","","","","","","","","","","","",""
"2011","66 and older","higher vocational","","","","","","","","","","","","","",""
"2011","66 and older","in school","","","","","","","","","","","","","",""
"2011","66 and older","inadequately","","","","","","","","","","","","","",""
"2011","66 and older","middle vocational","","","","","","","","","","","","","",""
"2011","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2012","16-34 y.","general elemantary","5.5","5.67","416","4","4.67","6.33","7","7","5.39","5.61","2.33","7","5.33333349227905","5.66666650772095"
"2012","16-34 y.","higher education","5.81","5.69","202","5","5.33","6.33","7","7","5.71","5.91","3.67","7","5.66666650772095","6"
"2012","16-34 y.","higher vocational","6.05","6","45","5","5.67","6.67","6.67","7","5.86","6.24","4.33","7","6","6.66666650772095"
"2012","16-34 y.","in school","4.9","5","190","3.67","4.33","5.33","6.33","7","4.76","5.04","2.33","7","4.66666650772095","5"
"2012","16-34 y.","inadequately","5.25","5.33","87","3.67","4.67","6","6.67","7","5.02","5.48","1.33","7","5","5.66666650772095"
"2012","16-34 y.","middle vocational","5.93","6","955","4.67","5.33","6.67","7","7","5.88","5.98","2","7","6","6"
"2012","16-34 y.","vocational + Abi","5.83","6","182","4.33","5.33","6.67","7","7","5.7","5.96","3","7","5.66666650772095","6"
"2012","35-65 y.","general elemantary","5.82","6","358","4.67","5","6.67","7","7","5.72","5.92","1","7","5.66666650772095","6"
"2012","35-65 y.","higher education","5.8","6","1290","4.67","5.33","6.33","7","7","5.75","5.85","1.67","7","5.66666650772095","6"
"2012","35-65 y.","higher vocational","6","6.33","317","4.67","5.33","6.67","7","7","5.91","6.09","3.67","7","6","6.33333349227905"
"2012","35-65 y.","in school","","","","","","","","","","","","","",""
"2012","35-65 y.","inadequately","5.79","6","70","4","5","6.67","7","7","5.52","6.06","2.5","7","5.33333349227905","6.33333349227905"
"2012","35-65 y.","middle vocational","6.01","6","2287","4.67","5.33","6.67","7","7","5.98","6.04","2","7","6","6.33333349227905"
"2012","35-65 y.","vocational + Abi","5.92","6","576","4.67","5.33","6.67","7","7","5.85","5.99","3.67","7","6","6"
"2012","66 and older","general elemantary","","","","","","","","","","","","","",""
"2012","66 and older","higher education","","","","","","","","","","","","","",""
"2012","66 and older","higher vocational","","","","","","","","","","","","","",""
"2012","66 and older","in school","","","","","","","","","","","","","",""
"2012","66 and older","inadequately","","","","","","","","","","","","","",""
"2012","66 and older","middle vocational","","","","","","","","","","","","","",""
"2012","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2013","16-34 y.","general elemantary","5.38","5.33","464","4","4.67","6.33","7","7","5.28","5.48","1","7","5.33333349227905","5.66666650772095"
"2013","16-34 y.","higher education","5.54","5.67","674","4.67","5","6.33","6.67","7","5.47","5.61","1.67","7","5.66666650772095","5.66666650772095"
"2013","16-34 y.","higher vocational","5.76","6","103","4.67","5.33","6.33","7","7","5.58","5.94","3.67","7","5.33333349227905","6"
"2013","16-34 y.","in school","4.94","5","259","3.67","4.33","5.33","6","7","4.82","5.06","1.67","7","4.66666650772095","5"
"2013","16-34 y.","inadequately","5.55","5.67","47","4.33","5","6.33","7","7","5.25","5.85","3","7","5","5.66666650772095"
"2013","16-34 y.","middle vocational","5.59","5.67","1617","4.33","5","6.33","6.67","7","5.54","5.64","1.33","7","5.66666650772095","5.66666650772095"
"2013","16-34 y.","vocational + Abi","5.59","5.67","290","4.33","5","6.33","6.67","7","5.49","5.69","3","7","5.66666650772095","6"
"2013","35-65 y.","general elemantary","5.89","6","656","4.33","5.33","6.67","7","7","5.82","5.96","3","7","6","6"
"2013","35-65 y.","higher education","5.81","6","2639","4.67","5.33","6.33","7","7","5.78","5.84","1.67","7","6","6"
"2013","35-65 y.","higher vocational","5.92","6","876","4.67","5.33","6.67","7","7","5.86","5.98","1.33","7","6","6"
"2013","35-65 y.","in school","","","","","","","","","","","","","",""
"2013","35-65 y.","inadequately","5.68","5.67","98","4.33","5","6.67","7","7","5.47","5.89","3","7","5.66666650772095","6.33333349227905"
"2013","35-65 y.","middle vocational","5.96","6","5264","4.67","5.33","6.67","7","7","5.94","5.98","1","7","6","6"
"2013","35-65 y.","vocational + Abi","5.77","5.67","691","4.67","5.33","6.33","7","7","5.7","5.84","2.33","7","5.66666650772095","6"
"2013","66 and older","general elemantary","5.86","6","723","4.33","5.33","6.67","7","7","5.79","5.93","2","7","6","6"
"2013","66 and older","higher education","5.8","6","1154","4.33","5","6.67","7","7","5.75","5.85","1.5","7","6","6"
"2013","66 and older","higher vocational","5.86","6","351","4.67","5","6.67","7","7","5.77","5.95","2.67","7","6","6.33333349227905"
"2013","66 and older","in school","","","","","","","","","","","","","",""
"2013","66 and older","inadequately","5.59","5.33","49","4.67","5","6.33","7","7","5.24","5.94","2.67","7","5.33333349227905","6.33333349227905"
"2013","66 and older","middle vocational","5.93","6","2546","4.67","5.33","6.67","7","7","5.9","5.96","2.33","7","6","6"
"2013","66 and older","vocational + Abi","5.84","6","118","4.33","5.33","6.67","7","7","5.67","6.01","3.33","7","6","6.33333349227905"
"2014","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2014","16-34 y.","higher education","","","","","","","","","","","","","",""
"2014","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2014","16-34 y.","in school","","","","","","","","","","","","","",""
"2014","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2014","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2014","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2014","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2014","35-65 y.","higher education","","","","","","","","","","","","","",""
"2014","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2014","35-65 y.","in school","","","","","","","","","","","","","",""
"2014","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2014","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2014","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2014","66 and older","general elemantary","","","","","","","","","","","","","",""
"2014","66 and older","higher education","","","","","","","","","","","","","",""
"2014","66 and older","higher vocational","","","","","","","","","","","","","",""
"2014","66 and older","in school","","","","","","","","","","","","","",""
"2014","66 and older","inadequately","","","","","","","","","","","","","",""
"2014","66 and older","middle vocational","","","","","","","","","","","","","",""
"2014","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2015","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2015","16-34 y.","higher education","","","","","","","","","","","","","",""
"2015","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2015","16-34 y.","in school","","","","","","","","","","","","","",""
"2015","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2015","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2015","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2015","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2015","35-65 y.","higher education","","","","","","","","","","","","","",""
"2015","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2015","35-65 y.","in school","","","","","","","","","","","","","",""
"2015","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2015","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2015","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2015","66 and older","general elemantary","","","","","","","","","","","","","",""
"2015","66 and older","higher education","","","","","","","","","","","","","",""
"2015","66 and older","higher vocational","","","","","","","","","","","","","",""
"2015","66 and older","in school","","","","","","","","","","","","","",""
"2015","66 and older","inadequately","","","","","","","","","","","","","",""
"2015","66 and older","middle vocational","","","","","","","","","","","","","",""
"2015","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2016","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2016","16-34 y.","higher education","","","","","","","","","","","","","",""
"2016","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2016","16-34 y.","in school","","","","","","","","","","","","","",""
"2016","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2016","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2016","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2016","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2016","35-65 y.","higher education","","","","","","","","","","","","","",""
"2016","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2016","35-65 y.","in school","","","","","","","","","","","","","",""
"2016","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2016","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2016","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2016","66 and older","general elemantary","","","","","","","","","","","","","",""
"2016","66 and older","higher education","","","","","","","","","","","","","",""
"2016","66 and older","higher vocational","","","","","","","","","","","","","",""
"2016","66 and older","in school","","","","","","","","","","","","","",""
"2016","66 and older","inadequately","","","","","","","","","","","","","",""
"2016","66 and older","middle vocational","","","","","","","","","","","","","",""
"2016","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2017","16-34 y.","general elemantary","5.43","5.67","1282","4","4.67","6.33","7","7","5.37","5.49","1","7","5.66666650772095","6"
"2017","16-34 y.","higher education","5.58","5.67","1281","4.33","5","6.33","6.67","7","5.53","5.63","1.67","7","5.66666650772095","6"
"2017","16-34 y.","higher vocational","5.54","5.67","128","4.33","4.67","6.33","6.67","7","5.38","5.7","2.67","7","5.33333349227905","6"
"2017","16-34 y.","in school","4.82","4.67","412","3.67","4","5.67","6.33","7","4.71","4.93","1","7","4.66666650772095","5"
"2017","16-34 y.","inadequately","5.69","5.89","615","4","4.67","6.67","7","7","5.62","5.76","2.33","7","6.33333349227905","6.66666650772095"
"2017","16-34 y.","middle vocational","5.47","5.67","2713","4","4.67","6.33","6.67","7","5.43","5.51","1.33","7","5.66666650772095","5.66666650772095"
"2017","16-34 y.","vocational + Abi","5.48","5.33","565","4.33","5","6.33","6.67","7","5.4","5.56","2.33","7","5.66666650772095","5.66666650772095"
"2017","35-65 y.","general elemantary","5.87","6","1384","4.67","5.33","6.67","7","7","5.82","5.92","1.67","7","6","6.33333349227905"
"2017","35-65 y.","higher education","5.71","5.67","4469","4.67","5","6.33","6.67","7","5.68","5.74","2.67","7","6","6"
"2017","35-65 y.","higher vocational","5.89","6","1069","4.67","5.33","6.67","7","7","5.84","5.94","3","7","6","6"
"2017","35-65 y.","in school","","","","","","","","","","","","","",""
"2017","35-65 y.","inadequately","5.86","6","709","4.67","5.33","6.67","7","7","5.79","5.93","2.67","7","6.33333349227905","6.66666650772095"
"2017","35-65 y.","middle vocational","5.88","6","7295","4.67","5.33","6.67","7","7","5.86","5.9","1.33","7","6","6"
"2017","35-65 y.","vocational + Abi","5.77","6","1583","4.67","5","6.67","7","7","5.73","5.81","2.33","7","6","6"
"2017","66 and older","general elemantary","5.74","6","622","4.33","5","6.67","7","7","5.66","5.82","1","7","6","6"
"2017","66 and older","higher education","5.6","5.67","1273","4.33","5","6.33","7","7","5.55","5.65","1.67","7","5.66666650772095","5.66666650772095"
"2017","66 and older","higher vocational","5.68","5.67","346","4.33","5","6.33","7","7","5.58","5.78","2","7","5.66666650772095","6"
"2017","66 and older","in school","","","","","","","","","","","","","",""
"2017","66 and older","inadequately","5.55","6","51","4.33","4.67","6.33","7","7","5.21","5.89","2.33","7","5","6.33333349227905"
"2017","66 and older","middle vocational","5.77","6","2573","4.33","5","6.67","7","7","5.73","5.81","1","7","6","6"
"2017","66 and older","vocational + Abi","5.71","5.67","140","4.33","5","6.33","7","7","5.55","5.87","3","7","5.66666650772095","6"
"2018","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2018","16-34 y.","higher education","","","","","","","","","","","","","",""
"2018","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2018","16-34 y.","in school","","","","","","","","","","","","","",""
"2018","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2018","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2018","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2018","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2018","35-65 y.","higher education","","","","","","","","","","","","","",""
"2018","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2018","35-65 y.","in school","","","","","","","","","","","","","",""
"2018","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2018","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2018","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2018","66 and older","general elemantary","","","","","","","","","","","","","",""
"2018","66 and older","higher education","","","","","","","","","","","","","",""
"2018","66 and older","higher vocational","","","","","","","","","","","","","",""
"2018","66 and older","in school","","","","","","","","","","","","","",""
"2018","66 and older","inadequately","","","","","","","","","","","","","",""
"2018","66 and older","middle vocational","","","","","","","","","","","","","",""
"2018","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2019","16-34 y.","general elemantary","5.44","5.67","841","4","4.67","6.33","7","7","5.37","5.51","1","7","5.33333349227905","5.66666650772095"
"2019","16-34 y.","higher education","5.63","5.67","1007","4.67","5","6.33","6.67","7","5.58","5.68","1","7","5.66666650772095","5.66666650772095"
"2019","16-34 y.","higher vocational","5.54","5.62","135","4.33","5","6","6.67","7","5.38","5.7","2.67","7","5.66666650772095","6"
"2019","16-34 y.","in school","5.05","5","330","3.67","4.33","5.67","6.67","7","4.93","5.17","1","7","5","5"
"2019","16-34 y.","inadequately","5.37","5.33","106","4","4.67","6.33","7","7","5.16","5.58","2.67","7","5","5.66666650772095"
"2019","16-34 y.","middle vocational","5.51","5.67","2073","4.33","5","6.33","6.67","7","5.47","5.55","1","7","5.66666650772095","5.66666650772095"
"2019","16-34 y.","vocational + Abi","5.61","5.67","461","4.33","5","6.33","6.67","7","5.53","5.69","3.33","7","5.66666650772095","5.66666650772095"
"2019","35-65 y.","general elemantary","5.71","6","1017","4.33","5","6.67","7","7","5.65","5.77","1.33","7","6","6"
"2019","35-65 y.","higher education","5.8","6","4548","4.67","5.33","6.33","7","7","5.78","5.82","1","7","6","6"
"2019","35-65 y.","higher vocational","5.94","6","1146","4.67","5.33","6.67","7","7","5.89","5.99","2","7","6","6"
"2019","35-65 y.","in school","","","","","","","","","","","","","",""
"2019","35-65 y.","inadequately","6.06","6.33","249","4.67","5.67","6.67","7","7","5.92","6.2","2","7","6","6.33333349227905"
"2019","35-65 y.","middle vocational","5.94","6","6460","4.67","5.33","6.67","7","7","5.92","5.96","1.67","7","6","6"
"2019","35-65 y.","vocational + Abi","5.82","6","1540","4.67","5.33","6.67","7","7","5.78","5.86","1.67","7","6","6"
"2019","66 and older","general elemantary","5.82","6","550","4.33","5","6.67","7","7","5.74","5.9","2.33","7","6","6"
"2019","66 and older","higher education","5.67","5.67","1456","4.33","5","6.33","7","7","5.62","5.72","1","7","5.66666650772095","6"
"2019","66 and older","higher vocational","5.64","5.67","388","4.33","4.67","6.33","7","7","5.55","5.73","2.33","7","5.66666650772095","6"
"2019","66 and older","in school","","","","","","","","","","","","","",""
"2019","66 and older","inadequately","5.53","6","35","3","4.5","6.67","7","7","5.12","5.94","3","7","5.33333349227905","6.66666650772095"
"2019","66 and older","middle vocational","5.76","6","2580","4.33","5","6.67","7","7","5.72","5.8","1","7","6","6"
"2019","66 and older","vocational + Abi","5.59","5.67","167","4","5","6.67","7","7","5.42","5.76","2","7","5.66666650772095","6"
