"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2013","no migration background","Urban Area","5.78","6","10361","4.67","5","6.67","7","7","5.76","5.8","1","7","6","6"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","5.89","6","2003","4.67","5.33","6.67","7","7","5.85","5.93","1.67","7","6.33333349227905","6.33333349227905"
"2017","direct migration background","Urban Area","5.84","6","5283","4.67","5.33","6.67","7","7","5.82","5.86","1","7","6.33333349227905","6.33333349227905"
"2017","indirect migration background","Rural Area","5.56","5.67","305","4","5","6.33","6.67","7","5.44","5.68","2.33","7","5.66666650772095","6"
"2017","indirect migration background","Urban Area","5.42","5.67","1409","4","4.67","6.33","7","7","5.37","5.47","2.33","7","5.66666650772095","5.66666650772095"
"2017","no migration background","Rural Area","5.76","6","7922","4.33","5","6.67","7","7","5.74","5.78","1","7","6","6"
"2017","no migration background","Urban Area","5.67","5.67","12402","4.33","5","6.33","7","7","5.65","5.69","1","7","5.66666650772095","5.66666650772095"
"2018","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2018","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2018","no migration background","Rural Area","","","","","","","","","","","","","",""
"2018","no migration background","Urban Area","","","","","","","","","","","","","",""
"2019","direct migration background","Rural Area","5.88","6","985","4.33","5.33","6.67","7","7","5.82","5.94","1","7","6","6.33333349227905"
"2019","direct migration background","Urban Area","5.88","6","2681","4.67","5.33","6.67","7","7","5.84","5.92","1","7","6","6"
"2019","indirect migration background","Rural Area","5.58","5.67","325","4","5","6.67","7","7","5.47","5.69","2","7","5.66666650772095","6"
"2019","indirect migration background","Urban Area","5.6","5.67","1269","4.33","5","6.33","7","7","5.55","5.65","1","7","5.66666650772095","6"
"2019","no migration background","Rural Area","5.79","6","7552","4.67","5.33","6.67","7","7","5.77","5.81","1","7","6","6"
"2019","no migration background","Urban Area","5.73","5.67","11482","4.33","5","6.33","7","7","5.71","5.75","1","7","6","6"
