"plh0190","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Totally disagree","1992","no migration background","East Germany","1809","0.522908422918058","0.506398792505815","0.539418053330301"
"Totally disagree","1992","direct migration background","West Germany","222","0.537406926864894","0.489835841724733","0.584978012005056"
"Totally disagree","1992","direct migration background","East Germany","66","0.507087964003901","0.419444517552908","0.594731410454894"
"Totally disagree","1992","indirect migration background","West Germany","36","0.621993903649791","0.508403527664735","0.735584279634848"
"Totally disagree","1992","indirect migration background","East Germany","","","",""
"True entirely","1993","no migration background","West Germany","390","0.0691309214720883","0.0628387997021663","0.0754230432420103"
"True entirely","1993","no migration background","East Germany","195","0.0650955502575109","0.0566063469831369","0.0735847535318848"
"True entirely","1993","direct migration background","West Germany","118","0.0607339613955536","0.0506685867228133","0.0707993360682938"
"True entirely","1993","direct migration background","East Germany","9","","",""
"True entirely","1993","indirect migration background","West Germany","23","","",""
"True entirely","1993","indirect migration background","East Germany","","","",""
"Tends to agree","1993","no migration background","West Germany","703","0.116297849632601","0.108346232843187","0.124249466422014"
"Tends to agree","1993","no migration background","East Germany","395","0.126296296547926","0.114865274447608","0.137727318648244"
"Tends to agree","1993","direct migration background","West Germany","324","0.134479102297812","0.120101515070733","0.14885668952489"
"Tends to agree","1993","direct migration background","East Germany","13","","",""
"Tends to agree","1993","indirect migration background","West Germany","46","0.102050786545511","0.0732709918606769","0.130830581230345"
"Tends to agree","1993","indirect migration background","East Germany","2","","",""
"Rather not true","1993","no migration background","West Germany","2297","0.363547629107349","0.351616535404971","0.375478722809727"
"Rather not true","1993","no migration background","East Germany","1273","0.386287030947787","0.369531994284318","0.403042067611255"
"Rather not true","1993","direct migration background","West Germany","785","0.361311833322903","0.341067412386008","0.381556254259799"
"Rather not true","1993","direct migration background","East Germany","52","0.499658886318977","0.406221291287126","0.593096481350828"
"Rather not true","1993","indirect migration background","West Germany","162","0.33918617129317","0.294175835160728","0.384196507425612"
"Rather not true","1993","indirect migration background","East Germany","5","","",""
"Totally disagree","1993","no migration background","West Germany","2854","0.451023599787962","0.438681384579927","0.463365814995998"
"Totally disagree","1993","no migration background","East Germany","1381","0.422321122246776","0.405324120700359","0.439318123793194"
"Totally disagree","1993","direct migration background","West Germany","936","0.443475102983731","0.42253895632494","0.464411249642522"
"Totally disagree","1993","direct migration background","East Germany","36","0.285668822512747","0.201251227831598","0.370086417193897"
"Totally disagree","1993","indirect migration background","West Germany","194","0.50700331373141","0.459471867906561","0.55453475955626"
"Totally disagree","1993","indirect migration background","East Germany","4","","",""
"True entirely","1994","no migration background","West Germany","","","",""
"True entirely","1994","no migration background","East Germany","","","",""
"True entirely","1994","direct migration background","West Germany","","","",""
"True entirely","1994","direct migration background","East Germany","","","",""
"True entirely","1994","indirect migration background","West Germany","","","",""
"True entirely","1994","indirect migration background","East Germany","","","",""
"Tends to agree","1994","no migration background","West Germany","","","",""
"Tends to agree","1994","no migration background","East Germany","","","",""
"Tends to agree","1994","direct migration background","West Germany","","","",""
"Tends to agree","1994","direct migration background","East Germany","","","",""
"Tends to agree","1994","indirect migration background","West Germany","","","",""
"Tends to agree","1994","indirect migration background","East Germany","","","",""
"Rather not true","1994","no migration background","West Germany","","","",""
"Rather not true","1994","no migration background","East Germany","","","",""
"Rather not true","1994","direct migration background","West Germany","","","",""
"Rather not true","1994","direct migration background","East Germany","","","",""
"Rather not true","1994","indirect migration background","West Germany","","","",""
"Rather not true","1994","indirect migration background","East Germany","","","",""
"Totally disagree","1994","no migration background","West Germany","","","",""
"Totally disagree","1994","no migration background","East Germany","","","",""
"Totally disagree","1994","direct migration background","West Germany","","","",""
"Totally disagree","1994","direct migration background","East Germany","","","",""
"Totally disagree","1994","indirect migration background","West Germany","","","",""
"Totally disagree","1994","indirect migration background","East Germany","","","",""
"True entirely","1995","no migration background","West Germany","263","0.049154569442252","0.043774546712511","0.0545345921719931"
"True entirely","1995","no migration background","East Germany","161","0.0507363365331385","0.0431183199128451","0.058354353153432"
"True entirely","1995","direct migration background","West Germany","135","0.0580821667144898","0.0487785531316505","0.0673857802973291"
"True entirely","1995","direct migration background","East Germany","3","","",""
"True entirely","1995","indirect migration background","West Germany","25","","",""
"True entirely","1995","indirect migration background","East Germany","","","",""
"Tends to agree","1995","no migration background","West Germany","606","0.104934902333908","0.0973082404507248","0.112561564217091"
"Tends to agree","1995","no migration background","East Germany","354","0.11355199659915","0.102538811076868","0.124565182121432"
"Tends to agree","1995","direct migration background","West Germany","327","0.122810331493342","0.109754998438299","0.135865664548386"
"Tends to agree","1995","direct migration background","East Germany","17","","",""
"Tends to agree","1995","indirect migration background","West Germany","50","0.0993540785220311","0.071807422673477","0.126900734370585"
"Tends to agree","1995","indirect migration background","East Germany","3","","",""
"Rather not true","1995","no migration background","West Germany","2320","0.377492824023605","0.365429312826363","0.389556335220847"
"Rather not true","1995","no migration background","East Germany","1333","0.409024374854064","0.391957723610128","0.426091026098"
"Rather not true","1995","direct migration background","West Germany","890","0.364431889245476","0.345288757626145","0.383575020864807"
"Rather not true","1995","direct migration background","East Germany","47","0.444623911201122","0.356805508929634","0.53244231347261"
"Rather not true","1995","indirect migration background","West Germany","159","0.337016434166802","0.293487712698125","0.38054515563548"
"Rather not true","1995","indirect migration background","East Germany","7","","",""
"Totally disagree","1995","no migration background","West Germany","3014","0.468417704200235","0.455999777120483","0.480835631279987"
"Totally disagree","1995","no migration background","East Germany","1340","0.426687292013647","0.409518506578779","0.443856077448515"
"Totally disagree","1995","direct migration background","West Germany","1076","0.454675612546692","0.43486937241268","0.474481852680704"
"Totally disagree","1995","direct migration background","East Germany","56","0.390545106895862","0.304326317645333","0.47676389614639"
"Totally disagree","1995","indirect migration background","West Germany","219","0.507099430555499","0.461060501632575","0.553138359478422"
"Totally disagree","1995","indirect migration background","East Germany","6","","",""
"True entirely","1996","no migration background","West Germany","264","0.0447660553531169","0.0395813839541774","0.0499507267520563"
"True entirely","1996","no migration background","East Germany","123","0.0433607343352003","0.0363052363920452","0.0504162322783554"
"True entirely","1996","direct migration background","West Germany","103","0.0673670046713923","0.0570783243263962","0.0776556850163883"
"True entirely","1996","direct migration background","East Germany","8","","",""
"True entirely","1996","indirect migration background","West Germany","22","","",""
"True entirely","1996","indirect migration background","East Germany","3","","",""
"Tends to agree","1996","no migration background","West Germany","643","0.112748767314499","0.104818804403967","0.120678730225032"
"Tends to agree","1996","no migration background","East Germany","401","0.121946920751595","0.110611149896784","0.133282691606406"
"Tends to agree","1996","direct migration background","West Germany","283","0.124700619790609","0.111139570827895","0.138261668753323"
"Tends to agree","1996","direct migration background","East Germany","16","","",""
"Tends to agree","1996","indirect migration background","West Germany","41","0.0899286625724722","0.0644945410518482","0.115362784093096"
"Tends to agree","1996","indirect migration background","East Germany","3","","",""
"Rather not true","1996","no migration background","West Germany","2419","0.399092774750173","0.386814634361985","0.411370915138361"
"Rather not true","1996","no migration background","East Germany","1440","0.440690991398001","0.423492187386332","0.45788979540967"
"Rather not true","1996","direct migration background","West Germany","852","0.385052439724579","0.365078687934912","0.405026191514246"
"Rather not true","1996","direct migration background","East Germany","49","0.370075728631739","0.285434383403157","0.454717073860321"
"Rather not true","1996","indirect migration background","West Germany","181","0.421913628208449","0.378006189999","0.465821066417898"
"Rather not true","1996","indirect migration background","East Germany","5","","",""
"Totally disagree","1996","no migration background","West Germany","2785","0.443392402582211","0.430936917733107","0.455847887431315"
"Totally disagree","1996","no migration background","East Germany","1237","0.394001353515204","0.377073965946389","0.410928741084018"
"Totally disagree","1996","direct migration background","West Germany","1042","0.422879935813419","0.402602067699944","0.443157803926894"
"Totally disagree","1996","direct migration background","East Germany","52","0.443753504998626","0.356657622016197","0.530849387981055"
"Totally disagree","1996","indirect migration background","West Germany","242","0.432006709057889","0.38796676029073","0.476046657825048"
"Totally disagree","1996","indirect migration background","East Germany","6","","",""
"True entirely","1997","no migration background","West Germany","255","0.0491196037996675","0.0436305487972052","0.0546086588021298"
"True entirely","1997","no migration background","East Germany","149","0.0547421377153297","0.0466585433634993","0.0628257320671602"
"True entirely","1997","direct migration background","West Germany","102","0.0637390839244122","0.053335416299409","0.0741427515494155"
"True entirely","1997","direct migration background","East Germany","9","","",""
"True entirely","1997","indirect migration background","West Germany","25","","",""
"True entirely","1997","indirect migration background","East Germany","","","",""
"Tends to agree","1997","no migration background","West Germany","603","0.108975313895032","0.101060947707098","0.116889680082967"
"Tends to agree","1997","no migration background","East Germany","347","0.117021364738364","0.105598470304853","0.128444259171875"
"Tends to agree","1997","direct migration background","West Germany","239","0.117260894154956","0.103559085537375","0.130962702772537"
"Tends to agree","1997","direct migration background","East Germany","15","","",""
"Tends to agree","1997","indirect migration background","West Germany","65","0.12847541586933","0.0994058171288803","0.15754501460978"
"Tends to agree","1997","indirect migration background","East Germany","7","","",""
"Rather not true","1997","no migration background","West Germany","2394","0.402132488871986","0.389678907408249","0.414586070335723"
"Rather not true","1997","no migration background","East Germany","1355","0.43051753849648","0.412921938230306","0.448113138762654"
"Rather not true","1997","direct migration background","West Germany","863","0.389763940676398","0.368994018209647","0.410533863143148"
"Rather not true","1997","direct migration background","East Germany","45","0.437357979703389","0.344656565889823","0.530059393516954"
"Rather not true","1997","indirect migration background","West Germany","179","0.333596199288861","0.292635394637119","0.374557003940603"
"Rather not true","1997","indirect migration background","East Germany","7","","",""
"Totally disagree","1997","no migration background","West Germany","2703","0.439772593433314","0.427165834047926","0.452379352818703"
"Totally disagree","1997","no migration background","East Germany","1191","0.397718959049826","0.380326690630776","0.415111227468877"
"Totally disagree","1997","direct migration background","West Germany","914","0.429236081244234","0.408156524261491","0.450315638226977"
"Totally disagree","1997","direct migration background","East Germany","41","0.342691230372185","0.253998513803421","0.431383946940948"
"Totally disagree","1997","indirect migration background","West Germany","240","0.483074332524053","0.43966228900641","0.526486376041696"
"Totally disagree","1997","indirect migration background","East Germany","6","","",""
"True entirely","1998","no migration background","West Germany","","","",""
"True entirely","1998","no migration background","East Germany","","","",""
"True entirely","1998","direct migration background","West Germany","","","",""
"True entirely","1998","direct migration background","East Germany","","","",""
"True entirely","1998","indirect migration background","West Germany","","","",""
"True entirely","1998","indirect migration background","East Germany","","","",""
"Tends to agree","1998","no migration background","West Germany","","","",""
"Tends to agree","1998","no migration background","East Germany","","","",""
"Tends to agree","1998","direct migration background","West Germany","","","",""
"Tends to agree","1998","direct migration background","East Germany","","","",""
"Tends to agree","1998","indirect migration background","West Germany","","","",""
"Tends to agree","1998","indirect migration background","East Germany","","","",""
"Rather not true","1998","no migration background","West Germany","","","",""
"Rather not true","1998","no migration background","East Germany","","","",""
"Rather not true","1998","direct migration background","West Germany","","","",""
"Rather not true","1998","direct migration background","East Germany","","","",""
"Rather not true","1998","indirect migration background","West Germany","","","",""
"Rather not true","1998","indirect migration background","East Germany","","","",""
"Totally disagree","1998","no migration background","West Germany","","","",""
"Totally disagree","1998","no migration background","East Germany","","","",""
"Totally disagree","1998","direct migration background","West Germany","","","",""
"Totally disagree","1998","direct migration background","East Germany","","","",""
"Totally disagree","1998","indirect migration background","West Germany","","","",""
"Totally disagree","1998","indirect migration background","East Germany","","","",""
"True entirely","1999","no migration background","West Germany","","","",""
"True entirely","1999","no migration background","East Germany","","","",""
"True entirely","1999","direct migration background","West Germany","","","",""
"True entirely","1999","direct migration background","East Germany","","","",""
"True entirely","1999","indirect migration background","West Germany","","","",""
"True entirely","1999","indirect migration background","East Germany","","","",""
"Tends to agree","1999","no migration background","West Germany","","","",""
"Tends to agree","1999","no migration background","East Germany","","","",""
"Tends to agree","1999","direct migration background","West Germany","","","",""
"Tends to agree","1999","direct migration background","East Germany","","","",""
"Tends to agree","1999","indirect migration background","West Germany","","","",""
"Tends to agree","1999","indirect migration background","East Germany","","","",""
"Rather not true","1999","no migration background","West Germany","","","",""
"Rather not true","1999","no migration background","East Germany","","","",""
"Rather not true","1999","direct migration background","West Germany","","","",""
"Rather not true","1999","direct migration background","East Germany","","","",""
"Rather not true","1999","indirect migration background","West Germany","","","",""
"Rather not true","1999","indirect migration background","East Germany","","","",""
"Totally disagree","1999","no migration background","West Germany","","","",""
"Totally disagree","1999","no migration background","East Germany","","","",""
"Totally disagree","1999","direct migration background","West Germany","","","",""
"Totally disagree","1999","direct migration background","East Germany","","","",""
"Totally disagree","1999","indirect migration background","West Germany","","","",""
"Totally disagree","1999","indirect migration background","East Germany","","","",""
"True entirely","2000","no migration background","West Germany","","","",""
"True entirely","2000","no migration background","East Germany","","","",""
"True entirely","2000","direct migration background","West Germany","","","",""
"True entirely","2000","direct migration background","East Germany","","","",""
"True entirely","2000","indirect migration background","West Germany","","","",""
"True entirely","2000","indirect migration background","East Germany","","","",""
"Tends to agree","2000","no migration background","West Germany","","","",""
"Tends to agree","2000","no migration background","East Germany","","","",""
"Tends to agree","2000","direct migration background","West Germany","","","",""
"Tends to agree","2000","direct migration background","East Germany","","","",""
"Tends to agree","2000","indirect migration background","West Germany","","","",""
"Tends to agree","2000","indirect migration background","East Germany","","","",""
"Rather not true","2000","no migration background","West Germany","","","",""
"Rather not true","2000","no migration background","East Germany","","","",""
"Rather not true","2000","direct migration background","West Germany","","","",""
"Rather not true","2000","direct migration background","East Germany","","","",""
"Rather not true","2000","indirect migration background","West Germany","","","",""
"Rather not true","2000","indirect migration background","East Germany","","","",""
"Totally disagree","2000","no migration background","West Germany","","","",""
"Totally disagree","2000","no migration background","East Germany","","","",""
"Totally disagree","2000","direct migration background","West Germany","","","",""
"Totally disagree","2000","direct migration background","East Germany","","","",""
"Totally disagree","2000","indirect migration background","West Germany","","","",""
"Totally disagree","2000","indirect migration background","East Germany","","","",""
"True entirely","2001","no migration background","West Germany","","","",""
"True entirely","2001","no migration background","East Germany","","","",""
"True entirely","2001","direct migration background","West Germany","","","",""
"True entirely","2001","direct migration background","East Germany","","","",""
"True entirely","2001","indirect migration background","West Germany","","","",""
"True entirely","2001","indirect migration background","East Germany","","","",""
"Tends to agree","2001","no migration background","West Germany","","","",""
"Tends to agree","2001","no migration background","East Germany","","","",""
"Tends to agree","2001","direct migration background","West Germany","","","",""
"Tends to agree","2001","direct migration background","East Germany","","","",""
"Tends to agree","2001","indirect migration background","West Germany","","","",""
"Tends to agree","2001","indirect migration background","East Germany","","","",""
"Rather not true","2001","no migration background","West Germany","","","",""
"Rather not true","2001","no migration background","East Germany","","","",""
"Rather not true","2001","direct migration background","West Germany","","","",""
"Rather not true","2001","direct migration background","East Germany","","","",""
"Rather not true","2001","indirect migration background","West Germany","","","",""
"Rather not true","2001","indirect migration background","East Germany","","","",""
"Totally disagree","2001","no migration background","West Germany","","","",""
"Totally disagree","2001","no migration background","East Germany","","","",""
"Totally disagree","2001","direct migration background","West Germany","","","",""
"Totally disagree","2001","direct migration background","East Germany","","","",""
"Totally disagree","2001","indirect migration background","West Germany","","","",""
"Totally disagree","2001","indirect migration background","East Germany","","","",""
"True entirely","2002","no migration background","West Germany","","","",""
"True entirely","2002","no migration background","East Germany","","","",""
"True entirely","2002","direct migration background","West Germany","","","",""
"True entirely","2002","direct migration background","East Germany","","","",""
"True entirely","2002","indirect migration background","West Germany","","","",""
"True entirely","2002","indirect migration background","East Germany","","","",""
"Tends to agree","2002","no migration background","West Germany","","","",""
"Tends to agree","2002","no migration background","East Germany","","","",""
"Tends to agree","2002","direct migration background","West Germany","","","",""
"Tends to agree","2002","direct migration background","East Germany","","","",""
"Tends to agree","2002","indirect migration background","West Germany","","","",""
"Tends to agree","2002","indirect migration background","East Germany","","","",""
"Rather not true","2002","no migration background","West Germany","","","",""
"Rather not true","2002","no migration background","East Germany","","","",""
"Rather not true","2002","direct migration background","West Germany","","","",""
"Rather not true","2002","direct migration background","East Germany","","","",""
"Rather not true","2002","indirect migration background","West Germany","","","",""
"Rather not true","2002","indirect migration background","East Germany","","","",""
"Totally disagree","2002","no migration background","West Germany","","","",""
"Totally disagree","2002","no migration background","East Germany","","","",""
"Totally disagree","2002","direct migration background","West Germany","","","",""
"Totally disagree","2002","direct migration background","East Germany","","","",""
"Totally disagree","2002","indirect migration background","West Germany","","","",""
"Totally disagree","2002","indirect migration background","East Germany","","","",""
"True entirely","2003","no migration background","West Germany","","","",""
"True entirely","2003","no migration background","East Germany","","","",""
"True entirely","2003","direct migration background","West Germany","","","",""
"True entirely","2003","direct migration background","East Germany","","","",""
"True entirely","2003","indirect migration background","West Germany","","","",""
"True entirely","2003","indirect migration background","East Germany","","","",""
"Tends to agree","2003","no migration background","West Germany","","","",""
"Tends to agree","2003","no migration background","East Germany","","","",""
"Tends to agree","2003","direct migration background","West Germany","","","",""
"Tends to agree","2003","direct migration background","East Germany","","","",""
"Tends to agree","2003","indirect migration background","West Germany","","","",""
"Tends to agree","2003","indirect migration background","East Germany","","","",""
"Rather not true","2003","no migration background","West Germany","","","",""
"Rather not true","2003","no migration background","East Germany","","","",""
"Rather not true","2003","direct migration background","West Germany","","","",""
"Rather not true","2003","direct migration background","East Germany","","","",""
"Rather not true","2003","indirect migration background","West Germany","","","",""
"Rather not true","2003","indirect migration background","East Germany","","","",""
"Totally disagree","2003","no migration background","West Germany","","","",""
"Totally disagree","2003","no migration background","East Germany","","","",""
"Totally disagree","2003","direct migration background","West Germany","","","",""
"Totally disagree","2003","direct migration background","East Germany","","","",""
"Totally disagree","2003","indirect migration background","West Germany","","","",""
"Totally disagree","2003","indirect migration background","East Germany","","","",""
"True entirely","2004","no migration background","West Germany","","","",""
"True entirely","2004","no migration background","East Germany","","","",""
"True entirely","2004","direct migration background","West Germany","","","",""
"True entirely","2004","direct migration background","East Germany","","","",""
"True entirely","2004","indirect migration background","West Germany","","","",""
"True entirely","2004","indirect migration background","East Germany","","","",""
"Tends to agree","2004","no migration background","West Germany","","","",""
"Tends to agree","2004","no migration background","East Germany","","","",""
"Tends to agree","2004","direct migration background","West Germany","","","",""
"Tends to agree","2004","direct migration background","East Germany","","","",""
"Tends to agree","2004","indirect migration background","West Germany","","","",""
"Tends to agree","2004","indirect migration background","East Germany","","","",""
"Rather not true","2004","no migration background","West Germany","","","",""
"Rather not true","2004","no migration background","East Germany","","","",""
"Rather not true","2004","direct migration background","West Germany","","","",""
"Rather not true","2004","direct migration background","East Germany","","","",""
"Rather not true","2004","indirect migration background","West Germany","","","",""
"Rather not true","2004","indirect migration background","East Germany","","","",""
"Totally disagree","2004","no migration background","West Germany","","","",""
"Totally disagree","2004","no migration background","East Germany","","","",""
"Totally disagree","2004","direct migration background","West Germany","","","",""
"Totally disagree","2004","direct migration background","East Germany","","","",""
"Totally disagree","2004","indirect migration background","West Germany","","","",""
"Totally disagree","2004","indirect migration background","East Germany","","","",""
"True entirely","2005","no migration background","West Germany","","","",""
"True entirely","2005","no migration background","East Germany","","","",""
"True entirely","2005","direct migration background","West Germany","","","",""
"True entirely","2005","direct migration background","East Germany","","","",""
"True entirely","2005","indirect migration background","West Germany","","","",""
"True entirely","2005","indirect migration background","East Germany","","","",""
"Tends to agree","2005","no migration background","West Germany","","","",""
"Tends to agree","2005","no migration background","East Germany","","","",""
"Tends to agree","2005","direct migration background","West Germany","","","",""
"Tends to agree","2005","direct migration background","East Germany","","","",""
"Tends to agree","2005","indirect migration background","West Germany","","","",""
"Tends to agree","2005","indirect migration background","East Germany","","","",""
"Rather not true","2005","no migration background","West Germany","","","",""
"Rather not true","2005","no migration background","East Germany","","","",""
"Rather not true","2005","direct migration background","West Germany","","","",""
"Rather not true","2005","direct migration background","East Germany","","","",""
"Rather not true","2005","indirect migration background","West Germany","","","",""
"Rather not true","2005","indirect migration background","East Germany","","","",""
"Totally disagree","2005","no migration background","West Germany","","","",""
"Totally disagree","2005","no migration background","East Germany","","","",""
"Totally disagree","2005","direct migration background","West Germany","","","",""
"Totally disagree","2005","direct migration background","East Germany","","","",""
"Totally disagree","2005","indirect migration background","West Germany","","","",""
"Totally disagree","2005","indirect migration background","East Germany","","","",""
"True entirely","2006","no migration background","West Germany","","","",""
"True entirely","2006","no migration background","East Germany","","","",""
"True entirely","2006","direct migration background","West Germany","","","",""
"True entirely","2006","direct migration background","East Germany","","","",""
"True entirely","2006","indirect migration background","West Germany","","","",""
"True entirely","2006","indirect migration background","East Germany","","","",""
"Tends to agree","2006","no migration background","West Germany","","","",""
"Tends to agree","2006","no migration background","East Germany","","","",""
"Tends to agree","2006","direct migration background","West Germany","","","",""
"Tends to agree","2006","direct migration background","East Germany","","","",""
"Tends to agree","2006","indirect migration background","West Germany","","","",""
"Tends to agree","2006","indirect migration background","East Germany","","","",""
"Rather not true","2006","no migration background","West Germany","","","",""
"Rather not true","2006","no migration background","East Germany","","","",""
"Rather not true","2006","direct migration background","West Germany","","","",""
"Rather not true","2006","direct migration background","East Germany","","","",""
"Rather not true","2006","indirect migration background","West Germany","","","",""
"Rather not true","2006","indirect migration background","East Germany","","","",""
"Totally disagree","2006","no migration background","West Germany","","","",""
"Totally disagree","2006","no migration background","East Germany","","","",""
"Totally disagree","2006","direct migration background","West Germany","","","",""
"Totally disagree","2006","direct migration background","East Germany","","","",""
"Totally disagree","2006","indirect migration background","West Germany","","","",""
"Totally disagree","2006","indirect migration background","East Germany","","","",""
"True entirely","2007","no migration background","West Germany","","","",""
"True entirely","2007","no migration background","East Germany","","","",""
"True entirely","2007","direct migration background","West Germany","","","",""
"True entirely","2007","direct migration background","East Germany","","","",""
"True entirely","2007","indirect migration background","West Germany","","","",""
"True entirely","2007","indirect migration background","East Germany","","","",""
"Tends to agree","2007","no migration background","West Germany","","","",""
"Tends to agree","2007","no migration background","East Germany","","","",""
"Tends to agree","2007","direct migration background","West Germany","","","",""
"Tends to agree","2007","direct migration background","East Germany","","","",""
"Tends to agree","2007","indirect migration background","West Germany","","","",""
"Tends to agree","2007","indirect migration background","East Germany","","","",""
"Rather not true","2007","no migration background","West Germany","","","",""
"Rather not true","2007","no migration background","East Germany","","","",""
"Rather not true","2007","direct migration background","West Germany","","","",""
"Rather not true","2007","direct migration background","East Germany","","","",""
"Rather not true","2007","indirect migration background","West Germany","","","",""
"Rather not true","2007","indirect migration background","East Germany","","","",""
"Totally disagree","2007","no migration background","West Germany","","","",""
"Totally disagree","2007","no migration background","East Germany","","","",""
"Totally disagree","2007","direct migration background","West Germany","","","",""
"Totally disagree","2007","direct migration background","East Germany","","","",""
"Totally disagree","2007","indirect migration background","West Germany","","","",""
"Totally disagree","2007","indirect migration background","East Germany","","","",""
"True entirely","2008","no migration background","West Germany","470","0.0501706131351123","0.0461110653222948","0.0542301609479298"
"True entirely","2008","no migration background","East Germany","156","0.0489657786864473","0.0423978946186643","0.0555336627542303"
"True entirely","2008","direct migration background","West Germany","66","0.0424946931250953","0.0327998695576944","0.0521895166924962"
"True entirely","2008","direct migration background","East Germany","4","","",""
"True entirely","2008","indirect migration background","West Germany","29","","",""
"True entirely","2008","indirect migration background","East Germany","","","",""
"Tends to agree","2008","no migration background","West Germany","1144","0.113814241713606","0.107908277062584","0.119720206364627"
"Tends to agree","2008","no migration background","East Germany","533","0.133403384565604","0.123054989703072","0.143751779428135"
"Tends to agree","2008","direct migration background","West Germany","210","0.142683759598983","0.125874067296317","0.159493451901649"
"Tends to agree","2008","direct migration background","East Germany","5","","",""
