"plh0190","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence"
"Rather not true","1993","35-65 y.","Employed","1727","0.351202644379806","0.337725339528349","0.364679949231262"
"Rather not true","1993","66 and older","Not Employed","392","0.324906760201866","0.298128003402068","0.351685517001664"
"Rather not true","1993","66 and older","Employed","10","","",""
"Totally disagree","1993","16-34 y.","Not Employed","416","0.388453123603573","0.358615080055219","0.418291167151926"
"Totally disagree","1993","16-34 y.","Employed","1626","0.435047200148205","0.418955051689762","0.451139348606648"
"Totally disagree","1993","35-65 y.","Not Employed","616","0.419349619140979","0.394352919318773","0.444346318963184"
"Totally disagree","1993","35-65 y.","Employed","2186","0.461463087600223","0.447388170366967","0.475538004833479"
"Totally disagree","1993","66 and older","Not Employed","540","0.46391382305249","0.435399365192848","0.492428280912131"
"Totally disagree","1993","66 and older","Employed","21","","",""
"True entirely","1994","16-34 y.","Not Employed","","","",""
"True entirely","1994","16-34 y.","Employed","","","",""
"True entirely","1994","35-65 y.","Not Employed","","","",""
"True entirely","1994","35-65 y.","Employed","","","",""
"True entirely","1994","66 and older","Not Employed","","","",""
"True entirely","1994","66 and older","Employed","","","",""
"Tends to agree","1994","16-34 y.","Not Employed","","","",""
"Tends to agree","1994","16-34 y.","Employed","","","",""
"Tends to agree","1994","35-65 y.","Not Employed","","","",""
"Tends to agree","1994","35-65 y.","Employed","","","",""
"Tends to agree","1994","66 and older","Not Employed","","","",""
"Tends to agree","1994","66 and older","Employed","","","",""
"Rather not true","1994","16-34 y.","Not Employed","","","",""
"Rather not true","1994","16-34 y.","Employed","","","",""
"Rather not true","1994","35-65 y.","Not Employed","","","",""
"Rather not true","1994","35-65 y.","Employed","","","",""
"Rather not true","1994","66 and older","Not Employed","","","",""
"Rather not true","1994","66 and older","Employed","","","",""
"Totally disagree","1994","16-34 y.","Not Employed","","","",""
"Totally disagree","1994","16-34 y.","Employed","","","",""
"Totally disagree","1994","35-65 y.","Not Employed","","","",""
"Totally disagree","1994","35-65 y.","Employed","","","",""
"Totally disagree","1994","66 and older","Not Employed","","","",""
"Totally disagree","1994","66 and older","Employed","","","",""
"True entirely","1995","16-34 y.","Not Employed","45","0.0283683699296719","0.0189983082432794","0.0377384316160643"
"True entirely","1995","16-34 y.","Employed","160","0.0486143000463817","0.0414996284076045","0.055728971685159"
"True entirely","1995","35-65 y.","Not Employed","70","0.0526968118881114","0.0417831166204449","0.0636105071557778"
"True entirely","1995","35-65 y.","Employed","274","0.0632565731567074","0.0563723497548326","0.0701407965585822"
"True entirely","1995","66 and older","Not Employed","35","0.0323548547594752","0.0225223154990322","0.0421873940199183"
"True entirely","1995","66 and older","Employed","3","","",""
"Tends to agree","1995","16-34 y.","Not Employed","138","0.112643826763043","0.094800446840396","0.130487206685689"
"Tends to agree","1995","16-34 y.","Employed","370","0.105856563270951","0.0956786903424395","0.116034436199463"
"Tends to agree","1995","35-65 y.","Not Employed","178","0.124992646136894","0.108838528704453","0.141146763569335"
"Tends to agree","1995","35-65 y.","Employed","555","0.109524019401856","0.100692049320909","0.118355989482803"
"Tends to agree","1995","66 and older","Not Employed","115","0.0986670023975232","0.0820953237396699","0.115238681055377"
"Tends to agree","1995","66 and older","Employed","1","","",""
"Rather not true","1995","16-34 y.","Not Employed","523","0.466958772668357","0.438801271769795","0.495116273566918"
"Rather not true","1995","16-34 y.","Employed","1392","0.412952952495972","0.396664445653044","0.429241459338901"
"Rather not true","1995","35-65 y.","Not Employed","626","0.37957369133969","0.355869327343156","0.403278055336225"
"Rather not true","1995","35-65 y.","Employed","1828","0.378531854394679","0.364815065638261","0.392248643151097"
"Rather not true","1995","66 and older","Not Employed","377","0.303923852366516","0.278364569191491","0.329483135541541"
"Rather not true","1995","66 and older","Employed","10","","",""
"Totally disagree","1995","16-34 y.","Not Employed","500","0.392029030638929","0.36447564487947","0.419582416398387"
"Totally disagree","1995","16-34 y.","Employed","1588","0.432576184186695","0.41618615920786","0.448966209165529"
"Totally disagree","1995","35-65 y.","Not Employed","736","0.442736850635304","0.418474205223575","0.466999496047034"
"Totally disagree","1995","35-65 y.","Employed","2146","0.448687553046757","0.434621809090606","0.462753297002909"
"Totally disagree","1995","66 and older","Not Employed","717","0.565054290476486","0.537505628207861","0.59260295274511"
"Totally disagree","1995","66 and older","Employed","24","","",""
"True entirely","1996","16-34 y.","Not Employed","35","0.0276965008619329","0.0180901452109938","0.037302856512872"
"True entirely","1996","16-34 y.","Employed","136","0.0443286645500809","0.0374546076367211","0.0512027214634408"
"True entirely","1996","35-65 y.","Not Employed","68","0.0491840792359816","0.0384253066464457","0.0599428518255176"
"True entirely","1996","35-65 y.","Employed","231","0.0572712207046594","0.0507094451619915","0.0638329962473272"
"True entirely","1996","66 and older","Not Employed","50","0.0385558639000207","0.0278438914499535","0.0492678363500878"
"True entirely","1996","66 and older","Employed","3","","",""
"Tends to agree","1996","16-34 y.","Not Employed","133","0.114728719799492","0.0960726762845178","0.133384763314466"
"Tends to agree","1996","16-34 y.","Employed","380","0.122274318044318","0.11133315355604","0.133215482532595"
"Tends to agree","1996","35-65 y.","Not Employed","183","0.129182322148125","0.112495739860472","0.145868904435778"
"Tends to agree","1996","35-65 y.","Employed","566","0.111265823428911","0.102385544610915","0.120146102246906"
"Tends to agree","1996","66 and older","Not Employed","123","0.1074738298591","0.0902422918435572","0.124705367874643"
"Tends to agree","1996","66 and older","Employed","2","","",""
"Rather not true","1996","16-34 y.","Not Employed","519","0.498975340973102","0.4697059034152","0.528244778531003"
"Rather not true","1996","16-34 y.","Employed","1399","0.417765141594005","0.401293695816439","0.434236587371571"
"Rather not true","1996","35-65 y.","Not Employed","614","0.383125621146854","0.358939223048981","0.407312019244727"
"Rather not true","1996","35-65 y.","Employed","1979","0.413846803857438","0.399938148709951","0.427755459004926"
"Rather not true","1996","66 and older","Not Employed","420","0.341395553824744","0.315013812374942","0.367777295274546"
"Rather not true","1996","66 and older","Employed","15","","",""
"Totally disagree","1996","16-34 y.","Not Employed","434","0.358599438365474","0.330524762219441","0.386674114511506"
"Totally disagree","1996","16-34 y.","Employed","1529","0.415631875811596","0.399172468129751","0.432091283493441"
"Totally disagree","1996","35-65 y.","Not Employed","687","0.43850797746904","0.413821292383258","0.463194662554821"
"Totally disagree","1996","35-65 y.","Employed","2041","0.417616152008992","0.403689296418179","0.431543007599804"
"Totally disagree","1996","66 and older","Not Employed","648","0.512574752416135","0.48476514768907","0.5403843571432"
"Totally disagree","1996","66 and older","Employed","25","","",""
"True entirely","1997","16-34 y.","Not Employed","39","0.0439381584254212","0.0320509752024115","0.055825341648431"
"True entirely","1997","16-34 y.","Employed","126","0.0440801589043207","0.0370163330831258","0.0511439847255156"
"True entirely","1997","35-65 y.","Not Employed","86","0.0691859251987002","0.0562352495020786","0.0821366008953218"
"True entirely","1997","35-65 y.","Employed","218","0.0485455183182364","0.0423656806450893","0.0547253559913836"
"True entirely","1997","66 and older","Not Employed","71","0.0642506953570229","0.050377511540069","0.0781238791739767"
"True entirely","1997","66 and older","Employed","","","",""
"Tends to agree","1997","16-34 y.","Not Employed","118","0.113083779567936","0.0947160069034256","0.131451552232446"
"Tends to agree","1997","16-34 y.","Employed","327","0.106098929312359","0.0955013201783193","0.116696538446399"
"Tends to agree","1997","35-65 y.","Not Employed","142","0.101246252370646","0.0858518825160499","0.116640622225242"
"Tends to agree","1997","35-65 y.","Employed","559","0.121141336761312","0.111758931492589","0.130523742030036"
"Tends to agree","1997","66 and older","Not Employed","126","0.112626203481578","0.0947394924649781","0.130512914498177"
"Tends to agree","1997","66 and older","Employed","4","","",""
"Rather not true","1997","16-34 y.","Not Employed","534","0.474098558482774","0.445138359795701","0.503058757169848"
"Rather not true","1997","16-34 y.","Employed","1380","0.439511789857358","0.422432249697236","0.456591330017481"
"Rather not true","1997","35-65 y.","Not Employed","607","0.397936905687487","0.372957609745757","0.422916201629216"
"Rather not true","1997","35-65 y.","Employed","1906","0.404933687898063","0.390818615012963","0.419048760783162"
"Rather not true","1997","66 and older","Not Employed","399","0.324803685962529","0.298307523749213","0.351299848175845"
"Rather not true","1997","66 and older","Employed","17","","",""
"Totally disagree","1997","16-34 y.","Not Employed","451","0.368879503523869","0.340895268228498","0.396863738819239"
"Totally disagree","1997","16-34 y.","Employed","1411","0.410309121925962","0.393382298679381","0.427235945172543"
"Totally disagree","1997","35-65 y.","Not Employed","640","0.431630916743167","0.406354030362454","0.456907803123881"
"Totally disagree","1997","35-65 y.","Employed","1963","0.425379457022388","0.411163132830134","0.439595781214642"
"Totally disagree","1997","66 and older","Not Employed","604","0.498319415198871","0.470029931647991","0.526608898749751"
"Totally disagree","1997","66 and older","Employed","26","","",""
"True entirely","1998","16-34 y.","Not Employed","","","",""
"True entirely","1998","16-34 y.","Employed","","","",""
"True entirely","1998","35-65 y.","Not Employed","","","",""
"True entirely","1998","35-65 y.","Employed","","","",""
"True entirely","1998","66 and older","Not Employed","","","",""
"True entirely","1998","66 and older","Employed","","","",""
"Tends to agree","1998","16-34 y.","Not Employed","","","",""
"Tends to agree","1998","16-34 y.","Employed","","","",""
"Tends to agree","1998","35-65 y.","Not Employed","","","",""
"Tends to agree","1998","35-65 y.","Employed","","","",""
"Tends to agree","1998","66 and older","Not Employed","","","",""
"Tends to agree","1998","66 and older","Employed","","","",""
"Rather not true","1998","16-34 y.","Not Employed","","","",""
"Rather not true","1998","16-34 y.","Employed","","","",""
"Rather not true","1998","35-65 y.","Not Employed","","","",""
"Rather not true","1998","35-65 y.","Employed","","","",""
"Rather not true","1998","66 and older","Not Employed","","","",""
"Rather not true","1998","66 and older","Employed","","","",""
"Totally disagree","1998","16-34 y.","Not Employed","","","",""
"Totally disagree","1998","16-34 y.","Employed","","","",""
"Totally disagree","1998","35-65 y.","Not Employed","","","",""
"Totally disagree","1998","35-65 y.","Employed","","","",""
"Totally disagree","1998","66 and older","Not Employed","","","",""
"Totally disagree","1998","66 and older","Employed","","","",""
"True entirely","1999","16-34 y.","Not Employed","","","",""
"True entirely","1999","16-34 y.","Employed","","","",""
"True entirely","1999","35-65 y.","Not Employed","","","",""
"True entirely","1999","35-65 y.","Employed","","","",""
"True entirely","1999","66 and older","Not Employed","","","",""
"True entirely","1999","66 and older","Employed","","","",""
"Tends to agree","1999","16-34 y.","Not Employed","","","",""
"Tends to agree","1999","16-34 y.","Employed","","","",""
"Tends to agree","1999","35-65 y.","Not Employed","","","",""
"Tends to agree","1999","35-65 y.","Employed","","","",""
"Tends to agree","1999","66 and older","Not Employed","","","",""
"Tends to agree","1999","66 and older","Employed","","","",""
"Rather not true","1999","16-34 y.","Not Employed","","","",""
"Rather not true","1999","16-34 y.","Employed","","","",""
"Rather not true","1999","35-65 y.","Not Employed","","","",""
"Rather not true","1999","35-65 y.","Employed","","","",""
"Rather not true","1999","66 and older","Not Employed","","","",""
"Rather not true","1999","66 and older","Employed","","","",""
"Totally disagree","1999","16-34 y.","Not Employed","","","",""
"Totally disagree","1999","16-34 y.","Employed","","","",""
"Totally disagree","1999","35-65 y.","Not Employed","","","",""
"Totally disagree","1999","35-65 y.","Employed","","","",""
"Totally disagree","1999","66 and older","Not Employed","","","",""
"Totally disagree","1999","66 and older","Employed","","","",""
"True entirely","2000","16-34 y.","Not Employed","","","",""
"True entirely","2000","16-34 y.","Employed","","","",""
"True entirely","2000","35-65 y.","Not Employed","","","",""
"True entirely","2000","35-65 y.","Employed","","","",""
"True entirely","2000","66 and older","Not Employed","","","",""
"True entirely","2000","66 and older","Employed","","","",""
"Tends to agree","2000","16-34 y.","Not Employed","","","",""
"Tends to agree","2000","16-34 y.","Employed","","","",""
"Tends to agree","2000","35-65 y.","Not Employed","","","",""
"Tends to agree","2000","35-65 y.","Employed","","","",""
"Tends to agree","2000","66 and older","Not Employed","","","",""
"Tends to agree","2000","66 and older","Employed","","","",""
"Rather not true","2000","16-34 y.","Not Employed","","","",""
"Rather not true","2000","16-34 y.","Employed","","","",""
"Rather not true","2000","35-65 y.","Not Employed","","","",""
"Rather not true","2000","35-65 y.","Employed","","","",""
"Rather not true","2000","66 and older","Not Employed","","","",""
"Rather not true","2000","66 and older","Employed","","","",""
"Totally disagree","2000","16-34 y.","Not Employed","","","",""
"Totally disagree","2000","16-34 y.","Employed","","","",""
"Totally disagree","2000","35-65 y.","Not Employed","","","",""
"Totally disagree","2000","35-65 y.","Employed","","","",""
"Totally disagree","2000","66 and older","Not Employed","","","",""
"Totally disagree","2000","66 and older","Employed","","","",""
"True entirely","2001","16-34 y.","Not Employed","","","",""
"True entirely","2001","16-34 y.","Employed","","","",""
"True entirely","2001","35-65 y.","Not Employed","","","",""
"True entirely","2001","35-65 y.","Employed","","","",""
"True entirely","2001","66 and older","Not Employed","","","",""
"True entirely","2001","66 and older","Employed","","","",""
"Tends to agree","2001","16-34 y.","Not Employed","","","",""
"Tends to agree","2001","16-34 y.","Employed","","","",""
"Tends to agree","2001","35-65 y.","Not Employed","","","",""
"Tends to agree","2001","35-65 y.","Employed","","","",""
"Tends to agree","2001","66 and older","Not Employed","","","",""
"Tends to agree","2001","66 and older","Employed","","","",""
"Rather not true","2001","16-34 y.","Not Employed","","","",""
"Rather not true","2001","16-34 y.","Employed","","","",""
"Rather not true","2001","35-65 y.","Not Employed","","","",""
"Rather not true","2001","35-65 y.","Employed","","","",""
"Rather not true","2001","66 and older","Not Employed","","","",""
"Rather not true","2001","66 and older","Employed","","","",""
"Totally disagree","2001","16-34 y.","Not Employed","","","",""
"Totally disagree","2001","16-34 y.","Employed","","","",""
"Totally disagree","2001","35-65 y.","Not Employed","","","",""
"Totally disagree","2001","35-65 y.","Employed","","","",""
"Totally disagree","2001","66 and older","Not Employed","","","",""
"Totally disagree","2001","66 and older","Employed","","","",""
"True entirely","2002","16-34 y.","Not Employed","","","",""
"True entirely","2002","16-34 y.","Employed","","","",""
"True entirely","2002","35-65 y.","Not Employed","","","",""
"True entirely","2002","35-65 y.","Employed","","","",""
"True entirely","2002","66 and older","Not Employed","","","",""
"True entirely","2002","66 and older","Employed","","","",""
"Tends to agree","2002","16-34 y.","Not Employed","","","",""
"Tends to agree","2002","16-34 y.","Employed","","","",""
"Tends to agree","2002","35-65 y.","Not Employed","","","",""
"Tends to agree","2002","35-65 y.","Employed","","","",""
"Tends to agree","2002","66 and older","Not Employed","","","",""
"Tends to agree","2002","66 and older","Employed","","","",""
"Rather not true","2002","16-34 y.","Not Employed","","","",""
"Rather not true","2002","16-34 y.","Employed","","","",""
"Rather not true","2002","35-65 y.","Not Employed","","","",""
"Rather not true","2002","35-65 y.","Employed","","","",""
"Rather not true","2002","66 and older","Not Employed","","","",""
"Rather not true","2002","66 and older","Employed","","","",""
"Totally disagree","2002","16-34 y.","Not Employed","","","",""
"Totally disagree","2002","16-34 y.","Employed","","","",""
"Totally disagree","2002","35-65 y.","Not Employed","","","",""
"Totally disagree","2002","35-65 y.","Employed","","","",""
"Totally disagree","2002","66 and older","Not Employed","","","",""
"Totally disagree","2002","66 and older","Employed","","","",""
"True entirely","2003","16-34 y.","Not Employed","","","",""
"True entirely","2003","16-34 y.","Employed","","","",""
"True entirely","2003","35-65 y.","Not Employed","","","",""
"True entirely","2003","35-65 y.","Employed","","","",""
"True entirely","2003","66 and older","Not Employed","","","",""
"True entirely","2003","66 and older","Employed","","","",""
"Tends to agree","2003","16-34 y.","Not Employed","","","",""
"Tends to agree","2003","16-34 y.","Employed","","","",""
"Tends to agree","2003","35-65 y.","Not Employed","","","",""
"Tends to agree","2003","35-65 y.","Employed","","","",""
"Tends to agree","2003","66 and older","Not Employed","","","",""
"Tends to agree","2003","66 and older","Employed","","","",""
"Rather not true","2003","16-34 y.","Not Employed","","","",""
"Rather not true","2003","16-34 y.","Employed","","","",""
"Rather not true","2003","35-65 y.","Not Employed","","","",""
"Rather not true","2003","35-65 y.","Employed","","","",""
"Rather not true","2003","66 and older","Not Employed","","","",""
"Rather not true","2003","66 and older","Employed","","","",""
"Totally disagree","2003","16-34 y.","Not Employed","","","",""
"Totally disagree","2003","16-34 y.","Employed","","","",""
"Totally disagree","2003","35-65 y.","Not Employed","","","",""
"Totally disagree","2003","35-65 y.","Employed","","","",""
"Totally disagree","2003","66 and older","Not Employed","","","",""
"Totally disagree","2003","66 and older","Employed","","","",""
"True entirely","2004","16-34 y.","Not Employed","","","",""
"True entirely","2004","16-34 y.","Employed","","","",""
"True entirely","2004","35-65 y.","Not Employed","","","",""
"True entirely","2004","35-65 y.","Employed","","","",""
"True entirely","2004","66 and older","Not Employed","","","",""
"True entirely","2004","66 and older","Employed","","","",""
"Tends to agree","2004","16-34 y.","Not Employed","","","",""
"Tends to agree","2004","16-34 y.","Employed","","","",""
"Tends to agree","2004","35-65 y.","Not Employed","","","",""
"Tends to agree","2004","35-65 y.","Employed","","","",""
"Tends to agree","2004","66 and older","Not Employed","","","",""
"Tends to agree","2004","66 and older","Employed","","","",""
"Rather not true","2004","16-34 y.","Not Employed","","","",""
"Rather not true","2004","16-34 y.","Employed","","","",""
"Rather not true","2004","35-65 y.","Not Employed","","","",""
"Rather not true","2004","35-65 y.","Employed","","","",""
"Rather not true","2004","66 and older","Not Employed","","","",""
"Rather not true","2004","66 and older","Employed","","","",""
"Totally disagree","2004","16-34 y.","Not Employed","","","",""
"Totally disagree","2004","16-34 y.","Employed","","","",""
"Totally disagree","2004","35-65 y.","Not Employed","","","",""
"Totally disagree","2004","35-65 y.","Employed","","","",""
"Totally disagree","2004","66 and older","Not Employed","","","",""
"Totally disagree","2004","66 and older","Employed","","","",""
"True entirely","2005","16-34 y.","Not Employed","","","",""
"True entirely","2005","16-34 y.","Employed","","","",""
"True entirely","2005","35-65 y.","Not Employed","","","",""
"True entirely","2005","35-65 y.","Employed","","","",""
"True entirely","2005","66 and older","Not Employed","","","",""
"True entirely","2005","66 and older","Employed","","","",""
"Tends to agree","2005","16-34 y.","Not Employed","","","",""
"Tends to agree","2005","16-34 y.","Employed","","","",""
"Tends to agree","2005","35-65 y.","Not Employed","","","",""
"Tends to agree","2005","35-65 y.","Employed","","","",""
"Tends to agree","2005","66 and older","Not Employed","","","",""
"Tends to agree","2005","66 and older","Employed","","","",""
"Rather not true","2005","16-34 y.","Not Employed","","","",""
"Rather not true","2005","16-34 y.","Employed","","","",""
"Rather not true","2005","35-65 y.","Not Employed","","","",""
"Rather not true","2005","35-65 y.","Employed","","","",""
"Rather not true","2005","66 and older","Not Employed","","","",""
"Rather not true","2005","66 and older","Employed","","","",""
"Totally disagree","2005","16-34 y.","Not Employed","","","",""
"Totally disagree","2005","16-34 y.","Employed","","","",""
"Totally disagree","2005","35-65 y.","Not Employed","","","",""
"Totally disagree","2005","35-65 y.","Employed","","","",""
"Totally disagree","2005","66 and older","Not Employed","","","",""
"Totally disagree","2005","66 and older","Employed","","","",""
"True entirely","2006","16-34 y.","Not Employed","","","",""
"True entirely","2006","16-34 y.","Employed","","","",""
"True entirely","2006","35-65 y.","Not Employed","","","",""
"True entirely","2006","35-65 y.","Employed","","","",""
"True entirely","2006","66 and older","Not Employed","","","",""
"True entirely","2006","66 and older","Employed","","","",""
"Tends to agree","2006","16-34 y.","Not Employed","","","",""
"Tends to agree","2006","16-34 y.","Employed","","","",""
"Tends to agree","2006","35-65 y.","Not Employed","","","",""
"Tends to agree","2006","35-65 y.","Employed","","","",""
"Tends to agree","2006","66 and older","Not Employed","","","",""
"Tends to agree","2006","66 and older","Employed","","","",""
"Rather not true","2006","16-34 y.","Not Employed","","","",""
"Rather not true","2006","16-34 y.","Employed","","","",""
"Rather not true","2006","35-65 y.","Not Employed","","","",""
"Rather not true","2006","35-65 y.","Employed","","","",""
"Rather not true","2006","66 and older","Not Employed","","","",""
"Rather not true","2006","66 and older","Employed","","","",""
"Totally disagree","2006","16-34 y.","Not Employed","","","",""
"Totally disagree","2006","16-34 y.","Employed","","","",""
"Totally disagree","2006","35-65 y.","Not Employed","","","",""
"Totally disagree","2006","35-65 y.","Employed","","","",""
"Totally disagree","2006","66 and older","Not Employed","","","",""
"Totally disagree","2006","66 and older","Employed","","","",""
"True entirely","2007","16-34 y.","Not Employed","","","",""
"True entirely","2007","16-34 y.","Employed","","","",""
"True entirely","2007","35-65 y.","Not Employed","","","",""
"True entirely","2007","35-65 y.","Employed","","","",""
"True entirely","2007","66 and older","Not Employed","","","",""
"True entirely","2007","66 and older","Employed","","","",""
"Tends to agree","2007","16-34 y.","Not Employed","","","",""
"Tends to agree","2007","16-34 y.","Employed","","","",""
"Tends to agree","2007","35-65 y.","Not Employed","","","",""
"Tends to agree","2007","35-65 y.","Employed","","","",""
"Tends to agree","2007","66 and older","Not Employed","","","",""
"Tends to agree","2007","66 and older","Employed","","","",""
"Rather not true","2007","16-34 y.","Not Employed","","","",""
"Rather not true","2007","16-34 y.","Employed","","","",""
"Rather not true","2007","35-65 y.","Not Employed","","","",""
"Rather not true","2007","35-65 y.","Employed","","","",""
"Rather not true","2007","66 and older","Not Employed","","","",""
"Rather not true","2007","66 and older","Employed","","","",""
"Totally disagree","2007","16-34 y.","Not Employed","","","",""
"Totally disagree","2007","16-34 y.","Employed","","","",""
"Totally disagree","2007","35-65 y.","Not Employed","","","",""
"Totally disagree","2007","35-65 y.","Employed","","","",""
"Totally disagree","2007","66 and older","Not Employed","","","",""
"Totally disagree","2007","66 and older","Employed","","","",""
"True entirely","2008","16-34 y.","Not Employed","31","0.0366752417462327","0.0251288295939559","0.0482216538985096"
"True entirely","2008","16-34 y.","Employed","118","0.0538026982358565","0.0458983001733445","0.0617070962983685"
"True entirely","2008","35-65 y.","Not Employed","78","0.0483723071779917","0.0384247200502358","0.0583198943057476"
"True entirely","2008","35-65 y.","Employed","355","0.0511721595152651","0.0464433740380534","0.0559009449924768"
"True entirely","2008","66 and older","Not Employed","128","0.0424713183190074","0.0354490200615056","0.0494936165765091"
"True entirely","2008","66 and older","Employed","15","","",""
"Tends to agree","2008","16-34 y.","Not Employed","102","0.106995103981831","0.0880069355864839","0.125983272377178"
"Tends to agree","2008","16-34 y.","Employed","362","0.125365050004153","0.113764526852823","0.136965573155484"
"Tends to agree","2008","35-65 y.","Not Employed","213","0.129990218024143","0.114398168028314","0.145582268019972"
"Tends to agree","2008","35-65 y.","Employed","998","0.13188751376702","0.124625971451029","0.139149056083012"
"Tends to agree","2008","66 and older","Not Employed","306","0.109177360425997","0.0983176705648081","0.120037050287187"
"Tends to agree","2008","66 and older","Employed","12","","",""
"Rather not true","2008","16-34 y.","Not Employed","418","0.41616772186069","0.385887960396527","0.446447483324852"
"Rather not true","2008","16-34 y.","Employed","1290","0.412476784078773","0.395230791563946","0.4297227765936"
"Rather not true","2008","35-65 y.","Not Employed","684","0.396562333257986","0.373881565422859","0.419243101093114"
"Rather not true","2008","35-65 y.","Employed","3491","0.426117441801205","0.415505003001403","0.436729880601006"
"Rather not true","2008","66 and older","Not Employed","1142","0.352341363600304","0.335706838736631","0.368975888463978"
"Rather not true","2008","66 and older","Employed","84","0.328658798602024","0.273442158639977","0.383875438564071"
"Totally disagree","2008","16-34 y.","Not Employed","467","0.440161932411247","0.409668124873906","0.470655739948588"
"Totally disagree","2008","16-34 y.","Employed","1360","0.408355467681217","0.391135769408029","0.425575165954405"
"Totally disagree","2008","35-65 y.","Not Employed","812","0.425075141539879","0.402154634944247","0.447995648135511"
"Totally disagree","2008","35-65 y.","Employed","3497","0.39082288491651","0.380351579822601","0.401294190010419"
"Totally disagree","2008","66 and older","Not Employed","1592","0.496009957654691","0.478599440149999","0.513420475159384"
"Totally disagree","2008","66 and older","Employed","167","0.565095406481183","0.506820232476069","0.623370580486296"
"True entirely","2009","16-34 y.","Not Employed","","","",""
"True entirely","2009","16-34 y.","Employed","","","",""
"True entirely","2009","35-65 y.","Not Employed","","","",""
"True entirely","2009","35-65 y.","Employed","","","",""
"True entirely","2009","66 and older","Not Employed","","","",""
"True entirely","2009","66 and older","Employed","","","",""
"Tends to agree","2009","16-34 y.","Not Employed","","","",""
"Tends to agree","2009","16-34 y.","Employed","","","",""
"Tends to agree","2009","35-65 y.","Not Employed","","","",""
