"plh0190","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Totally disagree","1990","general elemantary","Female","76","0.537868691702094","0.457273292195705","0.618464091208483","4"
"Totally disagree","1990","middle vocational","Male","555","0.534203684263435","0.50408893513685","0.56431843339002","4"
"True entirely","1990","in school","Male","1","","","","1"
"True entirely","1990","in school","Female","","","","","1"
"True entirely","1990","inadequately","Male","","","","","1"
"True entirely","1990","inadequately","Female","","","","","1"
"True entirely","1990","general elemantary","Male","3","","","","1"
"True entirely","1990","general elemantary","Female","12","","","","1"
"True entirely","1990","middle vocational","Male","71","0.0656834479735077","0.0507278845756082","0.0806390113714072","1"
"True entirely","1990","middle vocational","Female","53","0.0521886665533443","0.0381562172018295","0.0662211159048591","1"
"True entirely","1990","vocational + Abi","Male","1","","","","1"
"True entirely","1990","vocational + Abi","Female","2","","","","1"
"True entirely","1990","higher vocational","Male","11","","","","1"
"True entirely","1990","higher vocational","Female","1","","","","1"
"True entirely","1990","higher education","Male","18","","","","1"
"True entirely","1990","higher education","Female","23","","","","1"
"Rather not true","1991","in school","Male","4","","","","3"
"Rather not true","1991","in school","Female","1","","","","3"
"Rather not true","1991","inadequately","Male","6","","","","3"
"Rather not true","1991","inadequately","Female","8","","","","3"
"Rather not true","1991","general elemantary","Male","37","0.331135885647652","0.242377726681738","0.419894044613565","3"
"Rather not true","1991","general elemantary","Female","100","0.356237183764042","0.299221279823623","0.413253087704461","3"
"Rather not true","1991","middle vocational","Male","324","0.285494382277677","0.258419857293731","0.312568907261623","3"
"Rather not true","1991","middle vocational","Female","291","0.271551120493302","0.244939362249478","0.298162878737127","3"
"Rather not true","1991","vocational + Abi","Male","12","","","","3"
"Rather not true","1991","vocational + Abi","Female","13","","","","3"
"Rather not true","1991","higher vocational","Male","44","0.237152088299033","0.177145091216438","0.297159085381629","3"
"Rather not true","1991","higher vocational","Female","8","","","","3"
"Rather not true","1991","higher education","Male","147","0.336739587817442","0.29093852423268","0.382540651402203","3"
"Rather not true","1991","higher education","Female","140","0.293622197906328","0.252880376893244","0.334364018919412","3"
"Tends to agree","1991","higher education","Female","49","0.0964610311837805","0.0700505163941138","0.122871545973447","2"
"Tends to agree","1991","inadequately","Female","1","","","","2"
"Tends to agree","1991","higher education","Male","39","0.110207350049217","0.0798589273815042","0.14055577271693","2"
"Tends to agree","1991","higher vocational","Female","3","","","","2"
"Tends to agree","1991","general elemantary","Male","16","","","","2"
"Tends to agree","1991","inadequately","Male","2","","","","2"
"Tends to agree","1991","in school","Female","1","","","","2"
"Tends to agree","1991","higher vocational","Male","16","","","","2"
"Tends to agree","1991","general elemantary","Female","30","0.0825252716948122","0.0497645106334506","0.115286032756174","2"
"Tends to agree","1991","in school","Male","1","","","","2"
"Tends to agree","1991","middle vocational","Female","125","0.101583897110405","0.083508017977414","0.119659776243397","2"
"Tends to agree","1991","vocational + Abi","Male","4","","","","2"
"Tends to agree","1991","vocational + Abi","Female","2","","","","2"
"Tends to agree","1991","middle vocational","Male","116","0.10330392216373","0.0850590729315523","0.121548771395908","2"
"Totally disagree","1991","inadequately","Female","10","","","","4"
"Totally disagree","1991","higher vocational","Female","21","","","","4"
"Totally disagree","1991","higher education","Male","201","0.496722566264172","0.44826661641825","0.545178516110094","4"
"Totally disagree","1991","inadequately","Male","4","","","","4"
"Totally disagree","1991","in school","Female","2","","","","4"
"Totally disagree","1991","higher vocational","Male","128","0.6444797095681","0.576948231238625","0.712011187897576","4"
"Totally disagree","1991","higher education","Female","253","0.519964646270467","0.475270464386811","0.564658828154124","4"
"Totally disagree","1991","general elemantary","Male","48","0.494271964659833","0.399979341651188","0.588564587668477","4"
"Totally disagree","1991","general elemantary","Female","124","0.504106671411133","0.44457901279797","0.563634330024295","4"
"Totally disagree","1991","in school","Male","3","","","","4"
"Totally disagree","1991","middle vocational","Female","594","0.567929586585459","0.538289959084915","0.597569214086004","4"
"Totally disagree","1991","vocational + Abi","Male","23","","","","4"
"Totally disagree","1991","vocational + Abi","Female","14","","","","4"
"Totally disagree","1991","middle vocational","Male","557","0.547742607567863","0.517906625456118","0.577578589679607","4"
"True entirely","1991","in school","Male","","","","","1"
"True entirely","1991","in school","Female","","","","","1"
"True entirely","1991","inadequately","Male","","","","","1"
"True entirely","1991","inadequately","Female","","","","","1"
"True entirely","1991","general elemantary","Male","7","","","","1"
"True entirely","1991","general elemantary","Female","17","","","","1"
"True entirely","1991","middle vocational","Male","72","0.0634590879907302","0.0488450736721601","0.0780731023093003","1"
"True entirely","1991","middle vocational","Female","63","0.0589353958108331","0.0448442583426858","0.0730265332789805","1"
"True entirely","1991","vocational + Abi","Male","1","","","","1"
"True entirely","1991","vocational + Abi","Female","3","","","","1"
"True entirely","1991","higher vocational","Male","5","","","","1"
"True entirely","1991","higher vocational","Female","2","","","","1"
"True entirely","1991","higher education","Male","22","","","","1"
"True entirely","1991","higher education","Female","38","0.0899521246394244","0.0643565251883564","0.115547724090492","1"
"Rather not true","1992","in school","Male","29","","","","3"
"Rather not true","1992","in school","Female","35","0.535558696360534","0.417881448956506","0.653235943764562","3"
"Rather not true","1992","inadequately","Male","13","","","","3"
"Rather not true","1992","inadequately","Female","8","","","","3"
"Rather not true","1992","general elemantary","Male","179","0.338413787022491","0.297145195292832","0.379682378752151","3"
"Rather not true","1992","general elemantary","Female","468","0.350465687111279","0.324976888709335","0.375954485513224","3"
"Rather not true","1992","middle vocational","Male","970","0.341013030130558","0.323732862714919","0.358293197546198","3"
"Rather not true","1992","middle vocational","Female","957","0.33377860334884","0.316556333808113","0.351000872889567","3"
"Rather not true","1992","vocational + Abi","Male","58","0.406675841677145","0.328585647983018","0.484766035371272","3"
"Rather not true","1992","vocational + Abi","Female","40","0.301332981056294","0.222760421920981","0.379905540191607","3"
"Rather not true","1992","higher vocational","Male","157","0.3555943643654","0.312038543759676","0.399150184971124","3"
"Rather not true","1992","higher vocational","Female","73","0.297784378628566","0.242200657734057","0.353368099523075","3"
"Rather not true","1992","higher education","Male","282","0.338074331276085","0.306102993901082","0.370045668651087","3"
"Rather not true","1992","higher education","Female","213","0.305249614076652","0.271134955345862","0.339364272807442","3"
"Tends to agree","1992","general elemantary","Male","62","0.114506159807041","0.0867340036098755","0.142278316004207","2"
"Tends to agree","1992","higher education","Female","61","0.0872291087345781","0.0663260096387591","0.108132207830397","2"
"Tends to agree","1992","higher vocational","Female","28","","","","2"
"Tends to agree","1992","inadequately","Male","6","","","","2"
"Tends to agree","1992","inadequately","Female","4","","","","2"
"Tends to agree","1992","higher education","Male","56","0.067790462033653","0.050800548793054","0.0847803752742519","2"
"Tends to agree","1992","in school","Female","9","","","","2"
"Tends to agree","1992","general elemantary","Female","167","0.116677254943706","0.0995266924134649","0.133827817473947","2"
"Tends to agree","1992","higher vocational","Male","35","0.0800592207908298","0.0553661719433009","0.104752269638359","2"
"Tends to agree","1992","in school","Male","8","","","","2"
"Tends to agree","1992","middle vocational","Male","325","0.112409415768459","0.100895269722989","0.12392356181393","2"
"Tends to agree","1992","middle vocational","Female","317","0.117190070683187","0.105442965434698","0.128937175931677","2"
"Tends to agree","1992","vocational + Abi","Male","12","","","","2"
"Tends to agree","1992","vocational + Abi","Female","20","","","","2"
"Totally disagree","1992","higher vocational","Female","141","0.518326197105213","0.45759113078156","0.579061263428867","4"
"Totally disagree","1992","inadequately","Male","21","","","","4"
"Totally disagree","1992","inadequately","Female","31","0.67808689385615","0.541580234483472","0.814593553228829","4"
"Totally disagree","1992","higher education","Male","468","0.548641101193859","0.515008901928901","0.582273300458816","4"
"Totally disagree","1992","higher education","Female","386","0.544918712972744","0.508028647931017","0.58180877801447","4"
"Totally disagree","1992","in school","Female","22","","","","4"
"Totally disagree","1992","general elemantary","Male","239","0.501147603600247","0.457539092168447","0.544756115032048","4"
"Totally disagree","1992","general elemantary","Female","647","0.485233262677351","0.458533581142773","0.51193294421193","4"
"Totally disagree","1992","higher vocational","Male","251","0.531201893281253","0.485796040949475","0.576607745613032","4"
"Totally disagree","1992","in school","Male","19","","","","4"
"Totally disagree","1992","middle vocational","Male","1450","0.494018137246843","0.475793329029839","0.512242945463847","4"
"Totally disagree","1992","middle vocational","Female","1472","0.501110337903973","0.482849496667893","0.519371179140052","4"
"Totally disagree","1992","vocational + Abi","Male","78","0.509897743334421","0.430426283072405","0.589369203596437","4"
"Totally disagree","1992","vocational + Abi","Female","65","0.498329978907841","0.412709032290308","0.583950925525374","4"
"True entirely","1992","in school","Male","4","","","","1"
"True entirely","1992","in school","Female","3","","","","1"
"True entirely","1992","inadequately","Male","5","","","","1"
"True entirely","1992","inadequately","Female","2","","","","1"
"True entirely","1992","general elemantary","Male","25","","","","1"
"True entirely","1992","general elemantary","Female","64","0.0476237952676634","0.0362464266182371","0.0590011639170896","1"
"True entirely","1992","middle vocational","Male","146","0.0525594168541395","0.0444250209470453","0.0606938127612337","1"
"True entirely","1992","middle vocational","Female","134","0.0479209880640002","0.0401199710537437","0.0557220050742567","1"
"True entirely","1992","vocational + Abi","Male","4","","","","1"
"True entirely","1992","vocational + Abi","Female","6","","","","1"
"True entirely","1992","higher vocational","Male","21","","","","1"
"True entirely","1992","higher vocational","Female","18","","","","1"
"True entirely","1992","higher education","Male","35","0.0454941054964039","0.0314103990053885","0.0595778119874193","1"
"True entirely","1992","higher education","Female","40","0.0626025642160268","0.0446570043174679","0.0805481241145856","1"
"Rather not true","1993","in school","Male","42","0.584065770637486","0.471000332617801","0.697131208657171","3"
"Rather not true","1993","in school","Female","41","0.558437855273222","0.447523931184018","0.669351779362425","3"
"Rather not true","1993","inadequately","Male","83","0.385716426513732","0.320346678989848","0.451086174037615","3"
"Rather not true","1993","inadequately","Female","126","0.38281034295884","0.329883408865183","0.435737277052496","3"
"Rather not true","1993","general elemantary","Male","339","0.345538596374647","0.314278701538941","0.376798491210353","3"
"Rather not true","1993","general elemantary","Female","595","0.366489359199361","0.342722889941078","0.390255828457644","3"
"Rather not true","1993","middle vocational","Male","1188","0.368179381028846","0.351489334778172","0.384869427279519","3"
"Rather not true","1993","middle vocational","Female","1143","0.364710629226304","0.347582879526171","0.381838378926437","3"
"Rather not true","1993","vocational + Abi","Male","84","0.456642475563428","0.388455385623768","0.524829565503089","3"
"Rather not true","1993","vocational + Abi","Female","55","0.326502742164037","0.253613931925244","0.39939155240283","3"
"Rather not true","1993","higher vocational","Male","141","0.335237756884209","0.291327473360591","0.379148040407826","3"
"Rather not true","1993","higher vocational","Female","99","0.403516497968085","0.343882862942846","0.463150132993324","3"
"Rather not true","1993","higher education","Male","339","0.386615756743405","0.354050268644683","0.419181244842126","3"
"Rather not true","1993","higher education","Female","243","0.332608334480114","0.297555325107246","0.367661343852982","3"
"Tends to agree","1993","in school","Female","7","","","","2"
"Tends to agree","1993","inadequately","Male","32","0.153353561053648","0.104963489425791","0.201743632681505","2"
"Tends to agree","1993","higher vocational","Female","10","","","","2"
"Tends to agree","1993","general elemantary","Male","121","0.135858962958672","0.113335577306467","0.158382348610876","2"
"Tends to agree","1993","higher education","Female","67","0.0941305711039604","0.0724052349826665","0.115855907225254","2"
"Tends to agree","1993","inadequately","Female","59","0.158948001756242","0.11913595131444","0.198760052198044","2"
"Tends to agree","1993","higher education","Male","87","0.0970581780920933","0.0772612657115772","0.116855090472609","2"
"Tends to agree","1993","in school","Male","6","","","","2"
"Tends to agree","1993","general elemantary","Female","224","0.138354673862197","0.121324534113297","0.155384813611098","2"
"Tends to agree","1993","higher vocational","Male","41","0.0944643359404168","0.0672596746164881","0.121668997264345","2"
"Tends to agree","1993","middle vocational","Male","396","0.124161821517827","0.112750475217503","0.135573167818151","2"
"Tends to agree","1993","middle vocational","Female","369","0.124929211660201","0.113164158449177","0.136694264871225","2"
"Tends to agree","1993","vocational + Abi","Male","20","","","","2"
"Tends to agree","1993","vocational + Abi","Female","19","","","","2"
"Totally disagree","1993","in school","Female","24","","","","4"
"Totally disagree","1993","higher education","Female","344","0.493274305567258","0.456078063447485","0.53047054768703","4"
"Totally disagree","1993","inadequately","Female","123","0.40459700237231","0.351153806017449","0.45804019872717","4"
"Totally disagree","1993","higher vocational","Female","129","0.465404447547707","0.40477419847938","0.526034696616033","4"
"Totally disagree","1993","inadequately","Male","85","0.400290084334839","0.33449153478687","0.466088633882809","4"
"Totally disagree","1993","general elemantary","Male","365","0.429007757941706","0.396473201719487","0.461542314163926","4"
"Totally disagree","1993","higher education","Male","389","0.470730378182952","0.437351164173392","0.504109592192513","4"
"Totally disagree","1993","in school","Male","22","","","","4"
"Totally disagree","1993","higher vocational","Male","239","0.510357772832514","0.46385986577443","0.556855679890597","4"
"Totally disagree","1993","general elemantary","Female","657","0.417605604029493","0.393280832003539","0.441930376055446","4"
"Totally disagree","1993","middle vocational","Male","1450","0.449458176256788","0.432244615671549","0.466671736842027","4"
"Totally disagree","1993","middle vocational","Female","1324","0.438857454761617","0.421199571486585","0.456515338036649","4"
"Totally disagree","1993","vocational + Abi","Male","92","0.403040183151714","0.335894532977875","0.470185833325553","4"
"Totally disagree","1993","vocational + Abi","Female","72","0.479284311385319","0.401633416187556","0.556935206583081","4"
"True entirely","1993","in school","Male","3","","","","1"
"True entirely","1993","in school","Female","5","","","","1"
"True entirely","1993","inadequately","Male","13","","","","1"
"True entirely","1993","inadequately","Female","16","","","","1"
"True entirely","1993","general elemantary","Male","64","0.0895946827249752","0.0708207299423328","0.108368635507618","1"
"True entirely","1993","general elemantary","Female","103","0.0775503629089485","0.0643580703026494","0.0907426555152476","1"
"True entirely","1993","middle vocational","Male","174","0.058200621196539","0.0500989629174497","0.0663022794756283","1"
"True entirely","1993","middle vocational","Female","198","0.0715027043518783","0.0623343401178898","0.0806710685858668","1"
"True entirely","1993","vocational + Abi","Male","9","","","","1"
"True entirely","1993","vocational + Abi","Female","13","","","","1"
"True entirely","1993","higher vocational","Male","23","","","","1"
"True entirely","1993","higher vocational","Female","22","","","","1"
"True entirely","1993","higher education","Male","44","0.0455956869815497","0.0316455141725503","0.0595458597905491","1"
"True entirely","1993","higher education","Female","40","0.079986788848668","0.0598043094133203","0.100169268284016","1"
"Rather not true","1994","in school","Male","","","","","3"
"Rather not true","1994","in school","Female","","","","","3"
"Rather not true","1994","inadequately","Male","","","","","3"
"Rather not true","1994","inadequately","Female","","","","","3"
"Rather not true","1994","general elemantary","Male","","","","","3"
"Rather not true","1994","general elemantary","Female","","","","","3"
"Rather not true","1994","middle vocational","Male","","","","","3"
"Rather not true","1994","middle vocational","Female","","","","","3"
"Rather not true","1994","vocational + Abi","Male","","","","","3"
"Rather not true","1994","vocational + Abi","Female","","","","","3"
"Rather not true","1994","higher vocational","Male","","","","","3"
"Rather not true","1994","higher vocational","Female","","","","","3"
"Rather not true","1994","higher education","Male","","","","","3"
"Rather not true","1994","higher education","Female","","","","","3"
"Tends to agree","1994","in school","Female","","","","","2"
"Tends to agree","1994","inadequately","Male","","","","","2"
"Tends to agree","1994","inadequately","Female","","","","","2"
"Tends to agree","1994","general elemantary","Male","","","","","2"
"Tends to agree","1994","higher vocational","Female","","","","","2"
"Tends to agree","1994","higher education","Male","","","","","2"
"Tends to agree","1994","higher education","Female","","","","","2"
"Tends to agree","1994","in school","Male","","","","","2"
"Tends to agree","1994","general elemantary","Female","","","","","2"
"Tends to agree","1994","higher vocational","Male","","","","","2"
"Tends to agree","1994","middle vocational","Male","","","","","2"
"Tends to agree","1994","middle vocational","Female","","","","","2"
"Tends to agree","1994","vocational + Abi","Male","","","","","2"
"Tends to agree","1994","vocational + Abi","Female","","","","","2"
"Totally disagree","1994","in school","Female","","","","","4"
"Totally disagree","1994","inadequately","Male","","","","","4"
"Totally disagree","1994","inadequately","Female","","","","","4"
"Totally disagree","1994","general elemantary","Male","","","","","4"
"Totally disagree","1994","higher vocational","Female","","","","","4"
"Totally disagree","1994","higher education","Female","","","","","4"
"Totally disagree","1994","higher education","Male","","","","","4"
"Totally disagree","1994","in school","Male","","","","","4"
"Totally disagree","1994","general elemantary","Female","","","","","4"
"Totally disagree","1994","higher vocational","Male","","","","","4"
"Totally disagree","1994","middle vocational","Male","","","","","4"
"Totally disagree","1994","middle vocational","Female","","","","","4"
"Totally disagree","1994","vocational + Abi","Male","","","","","4"
"Totally disagree","1994","vocational + Abi","Female","","","","","4"
"True entirely","1994","in school","Male","","","","","1"
"True entirely","1994","in school","Female","","","","","1"
"True entirely","1994","inadequately","Male","","","","","1"
"True entirely","1994","inadequately","Female","","","","","1"
"True entirely","1994","general elemantary","Male","","","","","1"
"True entirely","1994","general elemantary","Female","","","","","1"
"True entirely","1994","middle vocational","Male","","","","","1"
"True entirely","1994","middle vocational","Female","","","","","1"
"True entirely","1994","vocational + Abi","Male","","","","","1"
"True entirely","1994","vocational + Abi","Female","","","","","1"
"True entirely","1994","higher vocational","Male","","","","","1"
"True entirely","1994","higher vocational","Female","","","","","1"
"True entirely","1994","higher education","Male","","","","","1"
"True entirely","1994","higher education","Female","","","","","1"
"Rather not true","1995","in school","Male","63","0.561515961553753","0.474179579749522","0.648852343357984","3"
"Rather not true","1995","in school","Female","51","0.509625449797807","0.417043015643302","0.602207883952313","3"
"Rather not true","1995","inadequately","Male","59","0.300124371598652","0.233539822344999","0.366708920852306","3"
"Rather not true","1995","inadequately","Female","110","0.397197440253921","0.33946973230132","0.454925148206521","3"
"Rather not true","1995","general elemantary","Male","301","0.339834097568208","0.307195322534583","0.372472872601833","3"
"Rather not true","1995","general elemantary","Female","552","0.381796668853614","0.357036948121496","0.406556389585732","3"
"Rather not true","1995","middle vocational","Male","1233","0.380249703368263","0.363456312806259","0.397043093930268","3"
"Rather not true","1995","middle vocational","Female","1206","0.375717735261136","0.358704775406298","0.392730695115974","3"
"Rather not true","1995","vocational + Abi","Male","100","0.430582815970231","0.368325759153579","0.492839872786883","3"
"Rather not true","1995","vocational + Abi","Female","77","0.356004301032555","0.292443560257318","0.419565041807792","3"
"Rather not true","1995","higher vocational","Male","159","0.374506251405257","0.329788201460787","0.419224301349727","3"
"Rather not true","1995","higher vocational","Female","104","0.441156214300221","0.382789249908195","0.499523178692246","3"
"Rather not true","1995","higher education","Male","346","0.364195334698542","0.332844230195943","0.39554643920114","3"
"Rather not true","1995","higher education","Female","301","0.388335153227787","0.353933365179195","0.42273694127638","3"
"Tends to agree","1995","in school","Female","14","","","","2"
"Tends to agree","1995","inadequately","Male","33","0.227515738255922","0.166609337033187","0.288422139478657","2"
"Tends to agree","1995","inadequately","Female","43","0.13892506193969","0.09812091300378","0.179729210875601","2"
"Tends to agree","1995","general elemantary","Male","104","0.127349791270499","0.104378095954405","0.150321486586593","2"
"Tends to agree","1995","in school","Male","15","","","","2"
"Tends to agree","1995","general elemantary","Female","182","0.127180352924186","0.110200408137134","0.144160297711239","2"
"Tends to agree","1995","higher vocational","Male","46","0.123611473666655","0.0932012532680269","0.154021694065283","2"
"Tends to agree","1995","higher vocational","Female","22","","","","2"
"Tends to agree","1995","higher education","Male","82","0.0865530307386863","0.0682338262347202","0.104872235242652","2"
"Tends to agree","1995","higher education","Female","69","0.0760111224208433","0.057304609143344","0.0947176356983425","2"
"Tends to agree","1995","middle vocational","Male","347","0.107203466431498","0.096501188213489","0.117905744649507","2"
"Tends to agree","1995","middle vocational","Female","308","0.105375406692007","0.0945897006676686","0.116161112716345","2"
"Tends to agree","1995","vocational + Abi","Male","31","0.111648900396413","0.0720516981826401","0.151246102610186","2"
"Tends to agree","1995","vocational + Abi","Female","23","","","","2"
"Totally disagree","1995","in school","Female","43","0.303209927758945","0.218084018204706","0.388335837313184","4"
"Totally disagree","1995","inadequately","Female","110","0.401942251692262","0.344099766878255","0.459784736506269","4"
"Totally disagree","1995","inadequately","Male","77","0.410330220743477","0.338866835623874","0.481793605863081","4"
"Totally disagree","1995","general elemantary","Male","356","0.453291832396063","0.418988164576788","0.487595500215337","4"
"Totally disagree","1995","in school","Male","40","0.298980986324513","0.218401604316776","0.379560368332249","4"
"Totally disagree","1995","higher vocational","Male","228","0.464517769759844","0.418437444913632","0.510598094606057","4"
"Totally disagree","1995","higher vocational","Female","141","0.443019600673545","0.384627093897203","0.501412107449888","4"
"Totally disagree","1995","general elemantary","Female","667","0.440516983385947","0.415215919326034","0.465818047445861","4"
"Totally disagree","1995","higher education","Male","442","0.499741317622013","0.467165618308508","0.532317016935517","4"
"Totally disagree","1995","higher education","Female","369","0.481602632031849","0.446333341646813","0.516871922416886","4"
"Totally disagree","1995","middle vocational","Male","1486","0.464673607723411","0.447420040289634","0.481927175157187","4"
"Totally disagree","1995","middle vocational","Female","1446","0.465240250175633","0.447718538618319","0.482761961732947","4"
"Totally disagree","1995","vocational + Abi","Male","99","0.408701201371066","0.346892245143586","0.470510157598545","4"
"Totally disagree","1995","vocational + Abi","Female","108","0.484353296781177","0.418013047819838","0.550693545742516","4"
"True entirely","1995","general elemantary","Male","48","0.07952427876523","0.0608806748098604","0.0981678827205996","1"
"True entirely","1995","general elemantary","Female","78","0.0505059948362521","0.0393455480117043","0.0616664416608","1"
"True entirely","1995","middle vocational","Male","144","0.0478732224768281","0.0404875627395155","0.0552588822141408","1"
"True entirely","1995","middle vocational","Female","153","0.0536666078712242","0.0457501175372622","0.0615830982051861","1"
"True entirely","1995","vocational + Abi","Male","13","","","","1"
"True entirely","1995","in school","Male","6","","","","1"
"True entirely","1995","in school","Female","4","","","","1"
"True entirely","1995","inadequately","Male","13","","","","1"
"True entirely","1995","inadequately","Female","13","","","","1"
"True entirely","1995","vocational + Abi","Female","10","","","","1"
"True entirely","1995","higher vocational","Male","17","","","","1"
"True entirely","1995","higher vocational","Female","11","","","","1"
"True entirely","1995","higher education","Male","35","0.0495103169407596","0.0353769589914754","0.0636436748900439","1"
"True entirely","1995","higher education","Female","32","0.0540510923195202","0.0380902069125411","0.0700119777264993","1"
"Rather not true","1996","in school","Male","64","0.590179508961222","0.499900961393351","0.680458056529093","3"
"Rather not true","1996","in school","Female","61","0.478273758731886","0.393696168149089","0.562851349314683","3"
"Rather not true","1996","inadequately","Male","70","0.403911399004964","0.331212550832998","0.47661024717693","3"
"Rather not true","1996","inadequately","Female","101","0.356589670141888","0.297683657484791","0.415495682798985","3"
"Rather not true","1996","general elemantary","Male","316","0.433524224732368","0.398361446761066","0.46868700270367","3"
"Rather not true","1996","general elemantary","Female","535","0.371126946341698","0.345928516505461","0.396325376177935","3"
"Rather not true","1996","middle vocational","Male","1301","0.417724106260671","0.400534088206946","0.434914124314397","3"
"Rather not true","1996","middle vocational","Female","1243","0.396696649191269","0.37942799616578","0.413965302216759","3"
"Rather not true","1996","vocational + Abi","Male","99","0.443863098945549","0.379930924569573","0.507795273321525","3"
"Rather not true","1996","higher vocational","Female","113","0.452383118001111","0.39449618636887","0.510270049633352","3"
"Rather not true","1996","higher education","Male","358","0.385222622586993","0.353707776898912","0.416737468275075","3"
"Rather not true","1996","higher education","Female","323","0.407646258208963","0.372937823621421","0.442354692796505","3"
"Rather not true","1996","vocational + Abi","Female","96","0.402391221864466","0.338878155169372","0.46590428855956","3"
"Rather not true","1996","higher vocational","Male","176","0.392326338941775","0.347062303660932","0.437590374222617","3"
"Tends to agree","1996","inadequately","Female","34","0.127768938868998","0.0867145444038755","0.168823333334121","2"
"Tends to agree","1996","general elemantary","Male","87","0.0937901989332602","0.0731040842519092","0.114476313614611","2"
"Tends to agree","1996","in school","Female","18","","","","2"
"Tends to agree","1996","inadequately","Male","23","","","","2"
"Tends to agree","1996","in school","Male","24","","","","2"
"Tends to agree","1996","general elemantary","Female","161","0.137152559109248","0.119209366953201","0.155095751265295","2"
"Tends to agree","1996","higher vocational","Male","50","0.12095456228848","0.0907264436071317","0.151182680969829","2"
"Tends to agree","1996","higher vocational","Female","19","","","","2"
"Tends to agree","1996","higher education","Male","84","0.0856099348641744","0.0674911867751541","0.103728682953195","2"
"Tends to agree","1996","higher education","Female","76","0.0942859536834943","0.0736453792778279","0.114926528089161","2"
"Tends to agree","1996","middle vocational","Male","368","0.111655795906406","0.100678422671442","0.122633169141371","2"
"Tends to agree","1996","middle vocational","Female","354","0.120915704668331","0.109407225259164","0.132424184077499","2"
"Tends to agree","1996","vocational + Abi","Male","31","0.138266819225985","0.0938497915836996","0.182683846868271","2"
"Tends to agree","1996","vocational + Abi","Female","29","","","","2"
"Totally disagree","1996","in school","Female","48","0.333707970596954","0.25386966878641","0.413546272407498","4"
"Totally disagree","1996","inadequately","Male","74","0.350850121562109","0.280143127866717","0.421557115257501","4"
"Totally disagree","1996","inadequately","Female","112","0.486411479811251","0.424944652833833","0.547878306788669","4"
"Totally disagree","1996","general elemantary","Male","322","0.388849261183572","0.354259255636223","0.423439266730921","4"
"Totally disagree","1996","in school","Male","24","","","","4"
"Totally disagree","1996","general elemantary","Female","644","0.447295982850819","0.421361681548812","0.473230284152825","4"
