"plh0190","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Rather not true","1990","Baden-Württemberg","Urban Area","","","",""
"Rather not true","1990","Baden-Württemberg","Rural Area","","","",""
"Rather not true","1990","Bavaria","Urban Area","","","",""
"Rather not true","1990","Bavaria","Rural Area","","","",""
"Rather not true","1990","Berlin","Urban Area","58","0.255909850187985","0.198636585625943","0.313183114750028"
"Rather not true","1990","Berlin","Rural Area","","","",""
"Rather not true","1990","Brandenburg","Urban Area","20","","",""
"Rather not true","1990","Brandenburg","Rural Area","144","0.281683187912463","0.242451148832554","0.320915226992372"
"Rather not true","1990","Mecklenburg-Western Pomerania","Urban Area","13","","",""
"Rather not true","1990","Mecklenburg-Western Pomerania","Rural Area","109","0.287595007182365","0.240442953999507","0.334747060365224"
"Rather not true","1990","Saxony","Urban Area","216","0.39307693248025","0.352032501200653","0.434121363759847"
"Rather not true","1990","Saxony","Rural Area","147","0.318527451959447","0.276495969463647","0.360558934455246"
"Rather not true","1990","Saxony-Anhalt","Urban Area","54","0.285565116412952","0.21994359425052","0.351186638575384"
"Rather not true","1990","Saxony-Anhalt","Rural Area","119","0.262971502557105","0.221456726295915","0.304486278818295"
"Rather not true","1990","Thuringia","Urban Area","38","0.247857006795443","0.180532938027041","0.315181075563845"
"Rather not true","1990","Thuringia","Rural Area","107","0.260279357081929","0.216786950010194","0.303771764153664"
"Totally disagree","1990","Schleswig-Holstein","Urban Area","","","",""
"Totally disagree","1990","Schleswig-Holstein","Rural Area","","","",""
"Totally disagree","1990","Hamburg","Urban Area","","","",""
"Totally disagree","1990","Hamburg","Rural Area","","","",""
"Totally disagree","1990","Lower Saxony","Urban Area","","","",""
"Totally disagree","1990","Lower Saxony","Rural Area","","","",""
"Totally disagree","1990","Bremen","Urban Area","","","",""
"Totally disagree","1990","Bremen","Rural Area","","","",""
"Totally disagree","1990","North Rhine-Westphalia","Urban Area","","","",""
"Totally disagree","1990","North Rhine-Westphalia","Rural Area","","","",""
"Totally disagree","1990","Hesse","Urban Area","","","",""
"Totally disagree","1990","Hesse","Rural Area","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Totally disagree","1990","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Totally disagree","1990","Baden-Württemberg","Urban Area","","","",""
"Totally disagree","1990","Baden-Württemberg","Rural Area","","","",""
"Totally disagree","1990","Bavaria","Urban Area","","","",""
"Totally disagree","1990","Bavaria","Rural Area","","","",""
"Totally disagree","1990","Berlin","Urban Area","134","0.594949939426484","0.530519629184743","0.659380249668224"
"Totally disagree","1990","Berlin","Rural Area","","","",""
"Totally disagree","1990","Brandenburg","Urban Area","30","0.49766855282193","0.366714374333294","0.628622731310566"
"Totally disagree","1990","Brandenburg","Rural Area","277","0.54528791596708","0.501858540247761","0.588717291686399"
"Totally disagree","1990","Mecklenburg-Western Pomerania","Urban Area","28","","",""
"Totally disagree","1990","Mecklenburg-Western Pomerania","Rural Area","194","0.579383064688147","0.527958249960986","0.630807879415308"
"Totally disagree","1990","Saxony","Urban Area","238","0.443888172316762","0.402137209639603","0.485639134993922"
"Totally disagree","1990","Saxony","Rural Area","258","0.5406695683472","0.495711704851833","0.585627431842567"
"Totally disagree","1990","Saxony-Anhalt","Urban Area","83","0.477014353830601","0.404450054602459","0.549578653058743"
"Totally disagree","1990","Saxony-Anhalt","Rural Area","244","0.584599690963115","0.538130092911095","0.631069289015135"
"Totally disagree","1990","Thuringia","Urban Area","90","0.55781038735431","0.480370071719301","0.63525070298932"
"Totally disagree","1990","Thuringia","Rural Area","222","0.592083846773294","0.543371755986575","0.640795937560013"
"True entirely","1991","Schleswig-Holstein","Urban Area","","","",""
"True entirely","1991","Schleswig-Holstein","Rural Area","","","",""
"True entirely","1991","Hamburg","Urban Area","","","",""
"True entirely","1991","Hamburg","Rural Area","","","",""
"True entirely","1991","Lower Saxony","Urban Area","","","",""
"True entirely","1991","Lower Saxony","Rural Area","","","",""
"True entirely","1991","Bremen","Urban Area","","","",""
"True entirely","1991","Bremen","Rural Area","","","",""
"True entirely","1991","North Rhine-Westphalia","Urban Area","","","",""
"True entirely","1991","North Rhine-Westphalia","Rural Area","","","",""
"True entirely","1991","Hesse","Urban Area","","","",""
"True entirely","1991","Hesse","Rural Area","","","",""
"True entirely","1991","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"True entirely","1991","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"True entirely","1991","Baden-Württemberg","Urban Area","1","","",""
"True entirely","1991","Baden-Württemberg","Rural Area","","","",""
"True entirely","1991","Bavaria","Urban Area","","","",""
"True entirely","1991","Bavaria","Rural Area","","","",""
"True entirely","1991","Berlin","Urban Area","16","","",""
"True entirely","1991","Berlin","Rural Area","","","",""
"True entirely","1991","Brandenburg","Urban Area","1","","",""
"True entirely","1991","Brandenburg","Rural Area","30","0.0521335274164375","0.0339163028077504","0.0703507520251246"
"True entirely","1991","Mecklenburg-Western Pomerania","Urban Area","3","","",""
"True entirely","1991","Mecklenburg-Western Pomerania","Rural Area","29","","",""
"True entirely","1991","Saxony","Urban Area","34","0.0721174710040746","0.0504195305650745","0.0938154114430747"
"True entirely","1991","Saxony","Rural Area","38","0.0619490829334422","0.0418209756484996","0.0820771902183848"
"True entirely","1991","Saxony-Anhalt","Urban Area","14","","",""
"True entirely","1991","Saxony-Anhalt","Rural Area","21","","",""
"True entirely","1991","Thuringia","Urban Area","17","","",""
"True entirely","1991","Thuringia","Rural Area","23","","",""
"Tends to agree","1991","Schleswig-Holstein","Urban Area","","","",""
"Tends to agree","1991","Schleswig-Holstein","Rural Area","","","",""
"Tends to agree","1991","Hamburg","Urban Area","","","",""
"Tends to agree","1991","Hamburg","Rural Area","","","",""
"Tends to agree","1991","Lower Saxony","Urban Area","","","",""
"Tends to agree","1991","Lower Saxony","Rural Area","","","",""
"Tends to agree","1991","Bremen","Urban Area","","","",""
"Tends to agree","1991","Bremen","Rural Area","","","",""
"Tends to agree","1991","North Rhine-Westphalia","Urban Area","1","","",""
"Tends to agree","1991","North Rhine-Westphalia","Rural Area","","","",""
"Tends to agree","1991","Hesse","Urban Area","","","",""
"Tends to agree","1991","Hesse","Rural Area","","","",""
"Tends to agree","1991","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Tends to agree","1991","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Tends to agree","1991","Baden-Württemberg","Urban Area","1","","",""
"Tends to agree","1991","Baden-Württemberg","Rural Area","","","",""
"Tends to agree","1991","Bavaria","Urban Area","","","",""
"Tends to agree","1991","Bavaria","Rural Area","","","",""
"Tends to agree","1991","Berlin","Urban Area","31","0.113445429746998","0.0717279712467493","0.155162888247246"
"Tends to agree","1991","Berlin","Rural Area","","","",""
"Tends to agree","1991","Brandenburg","Urban Area","4","","",""
"Tends to agree","1991","Brandenburg","Rural Area","51","0.0915974311001206","0.0679583331390104","0.115236529061231"
"Tends to agree","1991","Mecklenburg-Western Pomerania","Urban Area","3","","",""
"Tends to agree","1991","Mecklenburg-Western Pomerania","Rural Area","33","0.0943781629972363","0.0640939856617683","0.124662340332704"
"Tends to agree","1991","Saxony","Urban Area","79","0.144965536116459","0.115434685088049","0.174496387144869"
"Tends to agree","1991","Saxony","Rural Area","51","0.0865696269157905","0.0630899136615276","0.110049340170053"
"Tends to agree","1991","Saxony-Anhalt","Urban Area","23","","",""
"Tends to agree","1991","Saxony-Anhalt","Rural Area","60","0.102188120001191","0.0758485237582024","0.12852771624418"
"Tends to agree","1991","Thuringia","Urban Area","12","","",""
"Tends to agree","1991","Thuringia","Rural Area","48","0.0945116471977439","0.0671774795869116","0.121845814808576"
"Rather not true","1991","Schleswig-Holstein","Urban Area","","","",""
"Rather not true","1991","Schleswig-Holstein","Rural Area","","","",""
"Rather not true","1991","Hamburg","Urban Area","","","",""
"Rather not true","1991","Hamburg","Rural Area","","","",""
"Rather not true","1991","Lower Saxony","Urban Area","","","",""
"Rather not true","1991","Lower Saxony","Rural Area","1","","",""
"Rather not true","1991","Bremen","Urban Area","","","",""
"Rather not true","1991","Bremen","Rural Area","","","",""
"Rather not true","1991","North Rhine-Westphalia","Urban Area","2","","",""
"Rather not true","1991","North Rhine-Westphalia","Rural Area","","","",""
"Rather not true","1991","Hesse","Urban Area","1","","",""
"Rather not true","1991","Hesse","Rural Area","","","",""
"Rather not true","1991","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Rather not true","1991","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Rather not true","1991","Baden-Württemberg","Urban Area","1","","",""
"Rather not true","1991","Baden-Württemberg","Rural Area","2","","",""
"Rather not true","1991","Bavaria","Urban Area","3","","",""
"Rather not true","1991","Bavaria","Rural Area","1","","",""
"Rather not true","1991","Berlin","Urban Area","68","0.290819982354012","0.23108042907213","0.350559535635893"
"Rather not true","1991","Berlin","Rural Area","","","",""
"Rather not true","1991","Brandenburg","Urban Area","17","","",""
"Rather not true","1991","Brandenburg","Rural Area","179","0.306796651450493","0.269004143755753","0.344589159145232"
"Rather not true","1991","Mecklenburg-Western Pomerania","Urban Area","10","","",""
"Rather not true","1991","Mecklenburg-Western Pomerania","Rural Area","123","0.308806668931099","0.260949204782991","0.356664133079207"
"Rather not true","1991","Saxony","Urban Area","167","0.291477686833034","0.25335959142532","0.329595782240747"
"Rather not true","1991","Saxony","Rural Area","169","0.306832885782782","0.268325661090011","0.345340110475554"
"Rather not true","1991","Saxony-Anhalt","Urban Area","56","0.258044244464109","0.197402849134296","0.318685639793922"
"Rather not true","1991","Saxony-Anhalt","Rural Area","117","0.22304170540995","0.186841742366576","0.259241668453324"
"Rather not true","1991","Thuringia","Urban Area","55","0.306875595330304","0.237951569138392","0.375799621522217"
"Rather not true","1991","Thuringia","Rural Area","156","0.356010690938018","0.311271038949023","0.400750342927014"
"Totally disagree","1991","Schleswig-Holstein","Urban Area","","","",""
"Totally disagree","1991","Schleswig-Holstein","Rural Area","3","","",""
"Totally disagree","1991","Hamburg","Urban Area","","","",""
"Totally disagree","1991","Hamburg","Rural Area","","","",""
"Totally disagree","1991","Lower Saxony","Urban Area","","","",""
"Totally disagree","1991","Lower Saxony","Rural Area","","","",""
"Totally disagree","1991","Bremen","Urban Area","","","",""
"Totally disagree","1991","Bremen","Rural Area","","","",""
"Totally disagree","1991","North Rhine-Westphalia","Urban Area","4","","",""
"Totally disagree","1991","North Rhine-Westphalia","Rural Area","","","",""
"Totally disagree","1991","Hesse","Urban Area","2","","",""
"Totally disagree","1991","Hesse","Rural Area","","","",""
"Totally disagree","1991","Rhineland-Palatinate,Saarland","Urban Area","3","","",""
"Totally disagree","1991","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Totally disagree","1991","Baden-Württemberg","Urban Area","2","","",""
"Totally disagree","1991","Baden-Württemberg","Rural Area","","","",""
"Totally disagree","1991","Bavaria","Urban Area","1","","",""
"Totally disagree","1991","Bavaria","Rural Area","3","","",""
"Totally disagree","1991","Berlin","Urban Area","107","0.52333345655536","0.457633030028497","0.589033883082223"
"Totally disagree","1991","Berlin","Rural Area","","","",""
"Totally disagree","1991","Brandenburg","Urban Area","18","","",""
"Totally disagree","1991","Brandenburg","Rural Area","312","0.549472390032949","0.508698352376773","0.590246427689126"
"Totally disagree","1991","Mecklenburg-Western Pomerania","Urban Area","28","","",""
"Totally disagree","1991","Mecklenburg-Western Pomerania","Rural Area","173","0.518397035729626","0.466638449151145","0.570155622308107"
"Totally disagree","1991","Saxony","Urban Area","266","0.491439306046433","0.449506095982608","0.533372516110258"
"Totally disagree","1991","Saxony","Rural Area","293","0.544648404367985","0.503066551173895","0.586230257562075"
"Totally disagree","1991","Saxony-Anhalt","Urban Area","107","0.585769776043937","0.517501731242134","0.654037820845741"
"Totally disagree","1991","Saxony-Anhalt","Rural Area","310","0.639248464694866","0.597488975689958","0.681007953699774"
"Totally disagree","1991","Thuringia","Urban Area","88","0.535766379841014","0.461234874846474","0.610297884835553"
"Totally disagree","1991","Thuringia","Rural Area","213","0.483916959052587","0.437222325886244","0.530611592218931"
"True entirely","1992","Schleswig-Holstein","Urban Area","4","","",""
"True entirely","1992","Schleswig-Holstein","Rural Area","4","","",""
"True entirely","1992","Hamburg","Urban Area","3","","",""
"True entirely","1992","Hamburg","Rural Area","","","",""
"True entirely","1992","Lower Saxony","Urban Area","10","","",""
"True entirely","1992","Lower Saxony","Rural Area","19","","",""
"True entirely","1992","Bremen","Urban Area","1","","",""
"True entirely","1992","Bremen","Rural Area","","","",""
"True entirely","1992","North Rhine-Westphalia","Urban Area","86","0.0526575295147276","0.0422933623353728","0.0630216966940824"
"True entirely","1992","North Rhine-Westphalia","Rural Area","3","","",""
"True entirely","1992","Hesse","Urban Area","21","","",""
"True entirely","1992","Hesse","Rural Area","7","","",""
"True entirely","1992","Rhineland-Palatinate,Saarland","Urban Area","16","","",""
"True entirely","1992","Rhineland-Palatinate,Saarland","Rural Area","4","","",""
"True entirely","1992","Baden-Württemberg","Urban Area","31","0.0361090219386474","0.0241763660937823","0.0480416777835126"
"True entirely","1992","Baden-Württemberg","Rural Area","13","","",""
"True entirely","1992","Bavaria","Urban Area","32","0.0508805402786789","0.0336796622363957","0.0680814183209621"
"True entirely","1992","Bavaria","Rural Area","30","0.055075317904605","0.0377627186207471","0.0723879171884628"
"True entirely","1992","Berlin","Urban Area","17","","",""
"True entirely","1992","Berlin","Rural Area","","","",""
"True entirely","1992","Brandenburg","Urban Area","2","","",""
"True entirely","1992","Brandenburg","Rural Area","34","0.0607763039585866","0.0404357948200986","0.0811168130970746"
"True entirely","1992","Mecklenburg-Western Pomerania","Urban Area","1","","",""
"True entirely","1992","Mecklenburg-Western Pomerania","Rural Area","17","","",""
"True entirely","1992","Saxony","Urban Area","35","0.0708465276830537","0.049286383887454","0.0924066714786534"
"True entirely","1992","Saxony","Rural Area","34","0.061809105413114","0.0411710353545027","0.0824471754717252"
"True entirely","1992","Saxony-Anhalt","Urban Area","18","","",""
"True entirely","1992","Saxony-Anhalt","Rural Area","35","0.0803972453875315","0.0563465265540402","0.104447964221023"
"True entirely","1992","Thuringia","Urban Area","9","","",""
"True entirely","1992","Thuringia","Rural Area","20","","",""
"Tends to agree","1992","Schleswig-Holstein","Urban Area","8","","",""
"Tends to agree","1992","Schleswig-Holstein","Rural Area","15","","",""
"Tends to agree","1992","Hamburg","Urban Area","10","","",""
"Tends to agree","1992","Hamburg","Rural Area","","","",""
"Tends to agree","1992","Lower Saxony","Urban Area","32","0.081844327120184","0.0550805120640725","0.108608142176296"
"Tends to agree","1992","Lower Saxony","Rural Area","58","0.145269092732293","0.11099338819021","0.179544797274377"
"Tends to agree","1992","Bremen","Urban Area","8","","",""
"Tends to agree","1992","Bremen","Rural Area","","","",""
"Tends to agree","1992","North Rhine-Westphalia","Urban Area","212","0.117549925067585","0.102604546629291","0.132495303505879"
"Tends to agree","1992","North Rhine-Westphalia","Rural Area","4","","",""
"Tends to agree","1992","Hesse","Urban Area","44","0.0759775168600376","0.0534411114025741","0.0985139223175012"
"Tends to agree","1992","Hesse","Rural Area","14","","",""
"Tends to agree","1992","Rhineland-Palatinate,Saarland","Urban Area","47","0.11596220482724","0.0856288912347868","0.146295518419694"
"Tends to agree","1992","Rhineland-Palatinate,Saarland","Rural Area","13","","",""
"Tends to agree","1992","Baden-Württemberg","Urban Area","95","0.111650615195004","0.091506984157837","0.131794246232172"
"Tends to agree","1992","Baden-Württemberg","Rural Area","18","","",""
"Tends to agree","1992","Bavaria","Urban Area","62","0.0999988126324177","0.0765169099710771","0.123480715293758"
"Tends to agree","1992","Bavaria","Rural Area","68","0.0986525087645306","0.0760224663368281","0.121282551192233"
"Tends to agree","1992","Berlin","Urban Area","52","0.124789937516305","0.0935898802844208","0.155989994748189"
"Tends to agree","1992","Berlin","Rural Area","","","",""
"Tends to agree","1992","Brandenburg","Urban Area","7","","",""
"Tends to agree","1992","Brandenburg","Rural Area","54","0.0935666089477131","0.0687730683965953","0.118360149498831"
"Tends to agree","1992","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"Tends to agree","1992","Mecklenburg-Western Pomerania","Rural Area","42","0.131051707736481","0.0933647533435515","0.168738662129411"
"Tends to agree","1992","Saxony","Urban Area","66","0.120644168231503","0.0932735799420817","0.148014756520923"
"Tends to agree","1992","Saxony","Rural Area","48","0.0816528274701828","0.0581842747903455","0.10512138015002"
"Tends to agree","1992","Saxony-Anhalt","Urban Area","21","","",""
"Tends to agree","1992","Saxony-Anhalt","Rural Area","42","0.0916837266759463","0.0661583581274133","0.117209095224479"
"Tends to agree","1992","Thuringia","Urban Area","15","","",""
"Tends to agree","1992","Thuringia","Rural Area","48","0.114556756269443","0.084932508994659","0.144181003544226"
"Rather not true","1992","Schleswig-Holstein","Urban Area","37","0.358839061785157","0.268792273749219","0.448885849821095"
"Rather not true","1992","Schleswig-Holstein","Rural Area","41","0.384227377705205","0.297559183615386","0.470895571795023"
"Rather not true","1992","Hamburg","Urban Area","44","0.419638562109062","0.325691732753143","0.513585391464982"
"Rather not true","1992","Hamburg","Rural Area","","","",""
"Rather not true","1992","Lower Saxony","Urban Area","147","0.379380416729279","0.332005794458795","0.426755038999763"
"Rather not true","1992","Lower Saxony","Rural Area","133","0.320236145323171","0.274852509775082","0.365619780871259"
"Rather not true","1992","Bremen","Urban Area","16","","",""
"Rather not true","1992","Bremen","Rural Area","","","",""
"Rather not true","1992","North Rhine-Westphalia","Urban Area","576","0.321677731873403","0.300001728887021","0.343353734859785"
"Rather not true","1992","North Rhine-Westphalia","Rural Area","16","","",""
"Rather not true","1992","Hesse","Urban Area","167","0.31729031739098","0.277703802308967","0.356876832472994"
"Rather not true","1992","Hesse","Rural Area","32","0.301524699583487","0.215371419798089","0.387677979368884"
"Rather not true","1992","Rhineland-Palatinate,Saarland","Urban Area","141","0.328557412229113","0.284059843440245","0.373054981017981"
"Rather not true","1992","Rhineland-Palatinate,Saarland","Rural Area","45","0.484095900628409","0.390278146145284","0.577913655111533"
"Rather not true","1992","Baden-Württemberg","Urban Area","339","0.363863766181242","0.333091479713463","0.394636052649022"
"Rather not true","1992","Baden-Württemberg","Rural Area","35","0.273557882542333","0.20149451579276","0.345621249291906"
"Rather not true","1992","Bavaria","Urban Area","209","0.319146520569113","0.282659684268397","0.355633356869828"
"Rather not true","1992","Bavaria","Rural Area","275","0.402289471962711","0.365076019757096","0.439502924168325"
"Rather not true","1992","Berlin","Urban Area","147","0.367175383547395","0.321667366004349","0.412683401090442"
"Rather not true","1992","Berlin","Rural Area","","","",""
"Rather not true","1992","Brandenburg","Urban Area","20","","",""
"Rather not true","1992","Brandenburg","Rural Area","159","0.30581029606688","0.266584181553753","0.345036410580006"
"Rather not true","1992","Mecklenburg-Western Pomerania","Urban Area","10","","",""
"Rather not true","1992","Mecklenburg-Western Pomerania","Rural Area","118","0.369910975040374","0.315994399740029","0.423827550340719"
"Rather not true","1992","Saxony","Urban Area","181","0.300857140782642","0.262317135820476","0.339397145744808"
"Rather not true","1992","Saxony","Rural Area","169","0.325817717179913","0.285650359601424","0.365985074758401"
"Rather not true","1992","Saxony-Anhalt","Urban Area","68","0.337435104153975","0.275236456018723","0.399633752289227"
"Rather not true","1992","Saxony-Anhalt","Rural Area","147","0.277113419421485","0.237524722684168","0.316702116158802"
"Rather not true","1992","Thuringia","Urban Area","45","0.282340105080077","0.211928557565049","0.352751652595104"
"Rather not true","1992","Thuringia","Rural Area","170","0.379183182366713","0.334053437724431","0.424312927008995"
"Totally disagree","1992","Schleswig-Holstein","Urban Area","60","0.515082492489271","0.421259956315592","0.60890502866295"
"Totally disagree","1992","Schleswig-Holstein","Rural Area","61","0.454377850246892","0.365660210703335","0.543095489790448"
"Totally disagree","1992","Hamburg","Urban Area","49","0.457293709029288","0.36245727845713","0.552130139601447"
"Totally disagree","1992","Hamburg","Rural Area","","","",""
"Totally disagree","1992","Lower Saxony","Urban Area","214","0.509134743020043","0.460326510375149","0.557942975664938"
"Totally disagree","1992","Lower Saxony","Rural Area","196","0.490221381966781","0.441594994423018","0.538847769510545"
"Totally disagree","1992","Bremen","Urban Area","56","0.695908061517854","0.595727382989579","0.79608874004613"
"Totally disagree","1992","Bremen","Rural Area","","","",""
"Totally disagree","1992","North Rhine-Westphalia","Urban Area","910","0.508114813544285","0.484916123303375","0.531313503785194"
"Totally disagree","1992","North Rhine-Westphalia","Rural Area","41","0.58108162193118","0.46020525989141","0.70195798397095"
"Totally disagree","1992","Hesse","Urban Area","299","0.5698271765341","0.527716337508034","0.611938015560166"
"Totally disagree","1992","Hesse","Rural Area","56","0.487610849389794","0.393774417642468","0.58144728113712"
"Totally disagree","1992","Rhineland-Palatinate,Saarland","Urban Area","224","0.509395017502822","0.462034162930534","0.55675587207511"
"Totally disagree","1992","Rhineland-Palatinate,Saarland","Rural Area","47","0.379367615090692","0.288275206391077","0.470460023790307"
"Totally disagree","1992","Baden-Württemberg","Urban Area","474","0.488376596685106","0.456404735544129","0.520348457826082"
"Totally disagree","1992","Baden-Württemberg","Rural Area","81","0.50555512037846","0.424732556671869","0.586377684085051"
"Totally disagree","1992","Bavaria","Urban Area","324","0.529974126519791","0.490907803468154","0.569040449571427"
"Totally disagree","1992","Bavaria","Rural Area","294","0.443982701368154","0.406276537516413","0.481688865219894"
"Totally disagree","1992","Berlin","Urban Area","215","0.463394079435595","0.416316684117335","0.510471474753855"
"Totally disagree","1992","Berlin","Rural Area","","","",""
"Totally disagree","1992","Brandenburg","Urban Area","32","0.512467606027764","0.387032783019862","0.637902429035666"
"Totally disagree","1992","Brandenburg","Rural Area","283","0.539846791026821","0.497414483902863","0.582279098150779"
"Totally disagree","1992","Mecklenburg-Western Pomerania","Urban Area","29","","",""
"Totally disagree","1992","Mecklenburg-Western Pomerania","Rural Area","131","0.432459956612935","0.377132088353648","0.487787824872222"
"Totally disagree","1992","Saxony","Urban Area","262","0.507652163302801","0.465640702895204","0.549663623710399"
"Totally disagree","1992","Saxony","Rural Area","272","0.53072034993679","0.487949687397919","0.573491012475661"
"Totally disagree","1992","Saxony-Anhalt","Urban Area","115","0.517633127368099","0.451901955939675","0.583364298796523"
"Totally disagree","1992","Saxony-Anhalt","Rural Area","267","0.550805608515037","0.50680854571264","0.594802671317434"
"Totally disagree","1992","Thuringia","Urban Area","88","0.544926961479845","0.467032251297848","0.622821671661842"
"Totally disagree","1992","Thuringia","Rural Area","206","0.455469953914894","0.409146877231784","0.501793030598004"
"True entirely","1993","Schleswig-Holstein","Urban Area","13","","",""
"True entirely","1993","Schleswig-Holstein","Rural Area","8","","",""
"True entirely","1993","Hamburg","Urban Area","4","","",""
"True entirely","1993","Hamburg","Rural Area","","","",""
"True entirely","1993","Lower Saxony","Urban Area","35","0.0650596663173299","0.0436127874669096","0.0865065451677502"
