"plh0190","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Tends to agree","1990","(1b) general elementary school","inadequately","","","",""
"Tends to agree","1990","(1b) general elementary school","general elemantary","12","","",""
"Tends to agree","1990","(1b) general elementary school","middle vocational","","","",""
"Tends to agree","1990","(1b) general elementary school","vocational + Abi","","","",""
"Tends to agree","1990","(1b) general elementary school","higher vocational","","","",""
"Tends to agree","1990","(1b) general elementary school","higher education","","","",""
"Tends to agree","1990","(1c) basic vocational qualification","in school","","","",""
"Tends to agree","1990","(1c) basic vocational qualification","inadequately","","","",""
"Tends to agree","1990","(1c) basic vocational qualification","general elemantary","","","",""
"Tends to agree","1990","(1c) basic vocational qualification","middle vocational","83","0.0819719362830316","0.0640498975327914","0.0998939750332719"
"Tends to agree","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"Tends to agree","1990","(1c) basic vocational qualification","higher vocational","4","","",""
"Tends to agree","1990","(1c) basic vocational qualification","higher education","","","",""
"Tends to agree","1990","(2b) intermediate general qualification","in school","","","",""
"Tends to agree","1990","(2b) intermediate general qualification","inadequately","","","",""
"Tends to agree","1990","(2b) intermediate general qualification","general elemantary","21","","",""
"Tends to agree","1990","(2b) intermediate general qualification","middle vocational","","","",""
"Tends to agree","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"Tends to agree","1990","(2b) intermediate general qualification","higher vocational","","","",""
"Tends to agree","1990","(2b) intermediate general qualification","higher education","","","",""
"Tends to agree","1990","(2a) intermediate vocational","in school","","","",""
"Tends to agree","1990","(2a) intermediate vocational","inadequately","","","",""
"Tends to agree","1990","(2a) intermediate vocational","general elemantary","","","",""
"Tends to agree","1990","(2a) intermediate vocational","middle vocational","128","0.123409805063091","0.104008243250103","0.142811366876079"
"Tends to agree","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"Tends to agree","1990","(2a) intermediate vocational","higher vocational","10","","",""
"Tends to agree","1990","(2a) intermediate vocational","higher education","","","",""
"Tends to agree","1990","(2c_gen) general maturity certificate","in school","","","",""
"Tends to agree","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"Tends to agree","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"Tends to agree","1990","(2c_gen) general maturity certificate","middle vocational","2","","",""
"Tends to agree","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Tends to agree","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"Tends to agree","1990","(2c_gen) general maturity certificate","higher education","","","",""
"Tends to agree","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"Tends to agree","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Tends to agree","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Tends to agree","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Tends to agree","1990","(2c_voc) vocational maturity certificate","vocational + Abi","8","","",""
"Tends to agree","1990","(2c_voc) vocational maturity certificate","higher vocational","2","","",""
"Tends to agree","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"Tends to agree","1990","(3a) lower tertiary education","in school","","","",""
"Tends to agree","1990","(3a) lower tertiary education","inadequately","","","",""
"Tends to agree","1990","(3a) lower tertiary education","general elemantary","","","",""
"Tends to agree","1990","(3a) lower tertiary education","middle vocational","","","",""
"Tends to agree","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"Tends to agree","1990","(3a) lower tertiary education","higher vocational","","","",""
"Tends to agree","1990","(3a) lower tertiary education","higher education","59","0.110461955521908","0.0841929848858984","0.136730926157918"
"Tends to agree","1990","(3b) higher tertiary education","in school","","","",""
"Tends to agree","1990","(3b) higher tertiary education","inadequately","","","",""
"Tends to agree","1990","(3b) higher tertiary education","general elemantary","","","",""
"Tends to agree","1990","(3b) higher tertiary education","middle vocational","","","",""
"Tends to agree","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"Tends to agree","1990","(3b) higher tertiary education","higher vocational","","","",""
"Tends to agree","1990","(3b) higher tertiary education","higher education","29","","",""
"Rather not true","1990","(0) in school","in school","","","",""
"Rather not true","1990","(0) in school","inadequately","","","",""
"Rather not true","1990","(0) in school","general elemantary","","","",""
"Rather not true","1990","(0) in school","middle vocational","","","",""
"Rather not true","1990","(0) in school","vocational + Abi","","","",""
"Rather not true","1990","(0) in school","higher vocational","","","",""
"Rather not true","1990","(0) in school","higher education","","","",""
"Rather not true","1990","(1a) inadequately completed","in school","","","",""
"Rather not true","1990","(1a) inadequately completed","inadequately","4","","",""
"Rather not true","1990","(1a) inadequately completed","general elemantary","","","",""
"Rather not true","1990","(1a) inadequately completed","middle vocational","","","",""
"Rather not true","1990","(1a) inadequately completed","vocational + Abi","","","",""
"Rather not true","1990","(1a) inadequately completed","higher vocational","","","",""
"Rather not true","1990","(1a) inadequately completed","higher education","","","",""
"Rather not true","1990","(1b) general elementary school","in school","","","",""
"Rather not true","1990","(1b) general elementary school","inadequately","","","",""
"Rather not true","1990","(1b) general elementary school","general elemantary","37","0.277404689438259","0.200144155625249","0.354665223251268"
"Rather not true","1990","(1b) general elementary school","middle vocational","","","",""
"Rather not true","1990","(1b) general elementary school","vocational + Abi","","","",""
"Rather not true","1990","(1b) general elementary school","higher vocational","","","",""
"Rather not true","1990","(1b) general elementary school","higher education","","","",""
"Rather not true","1990","(1c) basic vocational qualification","in school","","","",""
"Rather not true","1990","(1c) basic vocational qualification","inadequately","","","",""
"Rather not true","1990","(1c) basic vocational qualification","general elemantary","","","",""
"Rather not true","1990","(1c) basic vocational qualification","middle vocational","220","0.24526777062653","0.217158891619335","0.273376649633724"
"Rather not true","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rather not true","1990","(1c) basic vocational qualification","higher vocational","19","","",""
"Rather not true","1990","(1c) basic vocational qualification","higher education","","","",""
"Rather not true","1990","(2b) intermediate general qualification","in school","","","",""
"Rather not true","1990","(2b) intermediate general qualification","inadequately","","","",""
"Rather not true","1990","(2b) intermediate general qualification","general elemantary","46","0.379379766921354","0.294654515516438","0.46410501832627"
"Rather not true","1990","(2b) intermediate general qualification","middle vocational","","","",""
"Rather not true","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rather not true","1990","(2b) intermediate general qualification","higher vocational","","","",""
"Rather not true","1990","(2b) intermediate general qualification","higher education","","","",""
"Rather not true","1990","(2a) intermediate vocational","in school","","","",""
"Rather not true","1990","(2a) intermediate vocational","inadequately","","","",""
"Rather not true","1990","(2a) intermediate vocational","general elemantary","","","",""
"Rather not true","1990","(2a) intermediate vocational","middle vocational","373","0.336179871754766","0.308313872808558","0.364045870700974"
"Rather not true","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"Rather not true","1990","(2a) intermediate vocational","higher vocational","35","0.226241989765586","0.157425406890729","0.295058572640443"
"Rather not true","1990","(2a) intermediate vocational","higher education","","","",""
"Rather not true","1990","(2c_gen) general maturity certificate","in school","","","",""
"Rather not true","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"Rather not true","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rather not true","1990","(2c_gen) general maturity certificate","middle vocational","6","","",""
"Rather not true","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rather not true","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rather not true","1990","(2c_gen) general maturity certificate","higher education","","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","vocational + Abi","27","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rather not true","1990","(3a) lower tertiary education","in school","","","",""
"Rather not true","1990","(3a) lower tertiary education","inadequately","","","",""
"Rather not true","1990","(3a) lower tertiary education","general elemantary","","","",""
"Rather not true","1990","(3a) lower tertiary education","middle vocational","","","",""
"Rather not true","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"Rather not true","1990","(3a) lower tertiary education","higher vocational","","","",""
"Rather not true","1990","(3a) lower tertiary education","higher education","151","0.264203077024826","0.227254106107771","0.301152047941881"
"Rather not true","1990","(3b) higher tertiary education","in school","","","",""
"Rather not true","1990","(3b) higher tertiary education","inadequately","","","",""
"Rather not true","1990","(3b) higher tertiary education","general elemantary","","","",""
"Rather not true","1990","(3b) higher tertiary education","middle vocational","","","",""
"Rather not true","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"Rather not true","1990","(3b) higher tertiary education","higher vocational","","","",""
"Rather not true","1990","(3b) higher tertiary education","higher education","123","0.383072913867811","0.32886951838402","0.437276309351602"
"Totally disagree","1990","(0) in school","in school","","","",""
"Totally disagree","1990","(0) in school","inadequately","","","",""
"Totally disagree","1990","(0) in school","general elemantary","","","",""
"Totally disagree","1990","(0) in school","middle vocational","","","",""
"Totally disagree","1990","(0) in school","vocational + Abi","","","",""
"Totally disagree","1990","(0) in school","higher vocational","","","",""
"Totally disagree","1990","(0) in school","higher education","","","",""
"Totally disagree","1990","(1a) inadequately completed","in school","1","","",""
"Totally disagree","1990","(1a) inadequately completed","inadequately","","","",""
"Totally disagree","1990","(1a) inadequately completed","general elemantary","","","",""
"Totally disagree","1990","(1a) inadequately completed","middle vocational","1","","",""
"Totally disagree","1990","(1a) inadequately completed","vocational + Abi","","","",""
"Totally disagree","1990","(1a) inadequately completed","higher vocational","","","",""
"Totally disagree","1990","(1a) inadequately completed","higher education","","","",""
"Totally disagree","1990","(1b) general elementary school","in school","","","",""
"Totally disagree","1990","(1b) general elementary school","inadequately","","","",""
"Totally disagree","1990","(1b) general elementary school","general elemantary","73","0.593530184635595","0.508770605584394","0.678289763686795"
"Totally disagree","1990","(1b) general elementary school","middle vocational","","","",""
"Totally disagree","1990","(1b) general elementary school","vocational + Abi","","","",""
"Totally disagree","1990","(1b) general elementary school","higher vocational","","","",""
"Totally disagree","1990","(1b) general elementary school","higher education","","","",""
"Totally disagree","1990","(1c) basic vocational qualification","in school","","","",""
"Totally disagree","1990","(1c) basic vocational qualification","inadequately","","","",""
"Totally disagree","1990","(1c) basic vocational qualification","general elemantary","","","",""
"Totally disagree","1990","(1c) basic vocational qualification","middle vocational","534","0.604277793956088","0.572330037536087","0.63622555037609"
"Totally disagree","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"Totally disagree","1990","(1c) basic vocational qualification","higher vocational","52","0.689586871456945","0.586247156037216","0.792926586876674"
"Totally disagree","1990","(1c) basic vocational qualification","higher education","","","",""
"Totally disagree","1990","(2b) intermediate general qualification","in school","","","",""
"Totally disagree","1990","(2b) intermediate general qualification","inadequately","","","",""
"Totally disagree","1990","(2b) intermediate general qualification","general elemantary","51","0.420009292459736","0.333830027476444","0.506188557443027"
"Totally disagree","1990","(2b) intermediate general qualification","middle vocational","","","",""
"Totally disagree","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"Totally disagree","1990","(2b) intermediate general qualification","higher vocational","","","",""
"Totally disagree","1990","(2b) intermediate general qualification","higher education","","","",""
"Totally disagree","1990","(2a) intermediate vocational","in school","","","",""
"Totally disagree","1990","(2a) intermediate vocational","inadequately","","","",""
"Totally disagree","1990","(2a) intermediate vocational","general elemantary","","","",""
"Totally disagree","1990","(2a) intermediate vocational","middle vocational","544","0.489545681778471","0.460058137406346","0.519033226150595"
"Totally disagree","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"Totally disagree","1990","(2a) intermediate vocational","higher vocational","87","0.622820341658962","0.543101781799861","0.702538901518062"
"Totally disagree","1990","(2a) intermediate vocational","higher education","","","",""
"Totally disagree","1990","(2c_gen) general maturity certificate","in school","","","",""
"Totally disagree","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"Totally disagree","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"Totally disagree","1990","(2c_gen) general maturity certificate","middle vocational","3","","",""
"Totally disagree","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Totally disagree","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"Totally disagree","1990","(2c_gen) general maturity certificate","higher education","","","",""
"Totally disagree","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"Totally disagree","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Totally disagree","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Totally disagree","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Totally disagree","1990","(2c_voc) vocational maturity certificate","vocational + Abi","28","","",""
"Totally disagree","1990","(2c_voc) vocational maturity certificate","higher vocational","2","","",""
"Totally disagree","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"Totally disagree","1990","(3a) lower tertiary education","in school","","","",""
"Totally disagree","1990","(3a) lower tertiary education","inadequately","","","",""
"Totally disagree","1990","(3a) lower tertiary education","general elemantary","","","",""
"Totally disagree","1990","(3a) lower tertiary education","middle vocational","","","",""
"Totally disagree","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"Totally disagree","1990","(3a) lower tertiary education","higher vocational","","","",""
"Totally disagree","1990","(3a) lower tertiary education","higher education","310","0.578543179257253","0.537162381385185","0.619923977129321"
"Totally disagree","1990","(3b) higher tertiary education","in school","","","",""
"Totally disagree","1990","(3b) higher tertiary education","inadequately","","","",""
"Totally disagree","1990","(3b) higher tertiary education","general elemantary","","","",""
"Totally disagree","1990","(3b) higher tertiary education","middle vocational","","","",""
"Totally disagree","1990","(3b) higher tertiary education","vocational + Abi","","","",""
"Totally disagree","1990","(3b) higher tertiary education","higher vocational","","","",""
"Totally disagree","1990","(3b) higher tertiary education","higher education","143","0.471534109755307","0.415875303325482","0.527192916185131"
"True entirely","1991","(0) in school","in school","","","",""
"True entirely","1991","(0) in school","inadequately","","","",""
"True entirely","1991","(0) in school","general elemantary","","","",""
"True entirely","1991","(0) in school","middle vocational","","","",""
"True entirely","1991","(0) in school","vocational + Abi","","","",""
"True entirely","1991","(0) in school","higher vocational","","","",""
"True entirely","1991","(0) in school","higher education","","","",""
"True entirely","1991","(1a) inadequately completed","in school","","","",""
"True entirely","1991","(1a) inadequately completed","inadequately","","","",""
"True entirely","1991","(1a) inadequately completed","general elemantary","","","",""
"True entirely","1991","(1a) inadequately completed","middle vocational","","","",""
"True entirely","1991","(1a) inadequately completed","vocational + Abi","","","",""
"True entirely","1991","(1a) inadequately completed","higher vocational","","","",""
"True entirely","1991","(1a) inadequately completed","higher education","","","",""
"True entirely","1991","(1b) general elementary school","in school","","","",""
"True entirely","1991","(1b) general elementary school","inadequately","","","",""
"True entirely","1991","(1b) general elementary school","general elemantary","19","","",""
"True entirely","1991","(1b) general elementary school","middle vocational","","","",""
"True entirely","1991","(1b) general elementary school","vocational + Abi","","","",""
"True entirely","1991","(1b) general elementary school","higher vocational","","","",""
"True entirely","1991","(1b) general elementary school","higher education","","","",""
"True entirely","1991","(1c) basic vocational qualification","in school","","","",""
"True entirely","1991","(1c) basic vocational qualification","inadequately","","","",""
"True entirely","1991","(1c) basic vocational qualification","general elemantary","","","",""
"True entirely","1991","(1c) basic vocational qualification","middle vocational","61","0.0571602057265501","0.0425584755172847","0.0717619359358155"
"True entirely","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"True entirely","1991","(1c) basic vocational qualification","higher vocational","4","","",""
"True entirely","1991","(1c) basic vocational qualification","higher education","","","",""
"True entirely","1991","(2b) intermediate general qualification","in school","","","",""
"True entirely","1991","(2b) intermediate general qualification","inadequately","","","",""
"True entirely","1991","(2b) intermediate general qualification","general elemantary","5","","",""
"True entirely","1991","(2b) intermediate general qualification","middle vocational","","","",""
"True entirely","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"True entirely","1991","(2b) intermediate general qualification","higher vocational","","","",""
"True entirely","1991","(2b) intermediate general qualification","higher education","","","",""
"True entirely","1991","(2a) intermediate vocational","in school","","","",""
"True entirely","1991","(2a) intermediate vocational","inadequately","","","",""
"True entirely","1991","(2a) intermediate vocational","general elemantary","","","",""
"True entirely","1991","(2a) intermediate vocational","middle vocational","72","0.0657559979480846","0.0512597349805917","0.0802522609155775"
"True entirely","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"True entirely","1991","(2a) intermediate vocational","higher vocational","3","","",""
"True entirely","1991","(2a) intermediate vocational","higher education","","","",""
"True entirely","1991","(2c_gen) general maturity certificate","in school","","","",""
"True entirely","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"True entirely","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"True entirely","1991","(2c_gen) general maturity certificate","middle vocational","2","","",""
"True entirely","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"True entirely","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"True entirely","1991","(2c_gen) general maturity certificate","higher education","","","",""
"True entirely","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"True entirely","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"True entirely","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"True entirely","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"True entirely","1991","(2c_voc) vocational maturity certificate","vocational + Abi","4","","",""
"True entirely","1991","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"True entirely","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"True entirely","1991","(3a) lower tertiary education","in school","","","",""
"True entirely","1991","(3a) lower tertiary education","inadequately","","","",""
"True entirely","1991","(3a) lower tertiary education","general elemantary","","","",""
"True entirely","1991","(3a) lower tertiary education","middle vocational","","","",""
"True entirely","1991","(3a) lower tertiary education","vocational + Abi","","","",""
"True entirely","1991","(3a) lower tertiary education","higher vocational","","","",""
"True entirely","1991","(3a) lower tertiary education","higher education","43","0.0763663391855466","0.0549181167180768","0.0978145616530165"
"True entirely","1991","(3b) higher tertiary education","in school","","","",""
"True entirely","1991","(3b) higher tertiary education","inadequately","","","",""
"True entirely","1991","(3b) higher tertiary education","general elemantary","","","",""
"True entirely","1991","(3b) higher tertiary education","middle vocational","","","",""
"True entirely","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"True entirely","1991","(3b) higher tertiary education","higher vocational","","","",""
"True entirely","1991","(3b) higher tertiary education","higher education","17","","",""
"Tends to agree","1991","(0) in school","in school","","","",""
"Tends to agree","1991","(0) in school","inadequately","","","",""
"Tends to agree","1991","(0) in school","general elemantary","","","",""
"Tends to agree","1991","(0) in school","middle vocational","","","",""
"Tends to agree","1991","(0) in school","vocational + Abi","","","",""
"Tends to agree","1991","(0) in school","higher vocational","","","",""
"Tends to agree","1991","(0) in school","higher education","","","",""
"Tends to agree","1991","(1a) inadequately completed","in school","2","","",""
"Tends to agree","1991","(1a) inadequately completed","inadequately","3","","",""
"Tends to agree","1991","(1a) inadequately completed","general elemantary","","","",""
"Tends to agree","1991","(1a) inadequately completed","middle vocational","","","",""
"Tends to agree","1991","(1a) inadequately completed","vocational + Abi","","","",""
"Tends to agree","1991","(1a) inadequately completed","higher vocational","","","",""
"Tends to agree","1991","(1a) inadequately completed","higher education","","","",""
"Tends to agree","1991","(1b) general elementary school","in school","","","",""
"Tends to agree","1991","(1b) general elementary school","inadequately","","","",""
"Tends to agree","1991","(1b) general elementary school","general elemantary","18","","",""
"Tends to agree","1991","(1b) general elementary school","middle vocational","","","",""
"Tends to agree","1991","(1b) general elementary school","vocational + Abi","","","",""
"Tends to agree","1991","(1b) general elementary school","higher vocational","","","",""
"Tends to agree","1991","(1b) general elementary school","higher education","","","",""
"Tends to agree","1991","(1c) basic vocational qualification","in school","","","",""
"Tends to agree","1991","(1c) basic vocational qualification","inadequately","","","",""
"Tends to agree","1991","(1c) basic vocational qualification","general elemantary","","","",""
"Tends to agree","1991","(1c) basic vocational qualification","middle vocational","96","0.0853334116787059","0.0677610781273204","0.102905745230091"
"Tends to agree","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"Tends to agree","1991","(1c) basic vocational qualification","higher vocational","6","","",""
"Tends to agree","1991","(1c) basic vocational qualification","higher education","","","",""
"Tends to agree","1991","(2b) intermediate general qualification","in school","","","",""
"Tends to agree","1991","(2b) intermediate general qualification","inadequately","","","",""
"Tends to agree","1991","(2b) intermediate general qualification","general elemantary","28","","",""
"Tends to agree","1991","(2b) intermediate general qualification","middle vocational","","","",""
"Tends to agree","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"Tends to agree","1991","(2b) intermediate general qualification","higher vocational","","","",""
"Tends to agree","1991","(2b) intermediate general qualification","higher education","","","",""
"Tends to agree","1991","(2a) intermediate vocational","in school","","","",""
"Tends to agree","1991","(2a) intermediate vocational","inadequately","","","",""
"Tends to agree","1991","(2a) intermediate vocational","general elemantary","","","",""
"Tends to agree","1991","(2a) intermediate vocational","middle vocational","141","0.120443656298209","0.101407379504445","0.139479933091972"
"Tends to agree","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"Tends to agree","1991","(2a) intermediate vocational","higher vocational","13","","",""
"Tends to agree","1991","(2a) intermediate vocational","higher education","","","",""
"Tends to agree","1991","(2c_gen) general maturity certificate","in school","","","",""
"Tends to agree","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"Tends to agree","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"Tends to agree","1991","(2c_gen) general maturity certificate","middle vocational","3","","",""
"Tends to agree","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Tends to agree","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"Tends to agree","1991","(2c_gen) general maturity certificate","higher education","","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","vocational + Abi","6","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"Tends to agree","1991","(3a) lower tertiary education","in school","","","",""
