"plh0190","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Totally disagree","1990","(Married) couple without C. ","no migration background","349","0.581635312183587","0.542230184555263","0.62104043981191","4"
"Totally disagree","1990","(Married) couple without C. ","direct migration background","23","","","","4"
"Totally disagree","1990","(Married) couple without C. ","indirect migration background","","","","","4"
"Totally disagree","1990","Single parent ","no migration background","83","0.571365755956024","0.492432475294988","0.65029903661706","4"
"Totally disagree","1990","Single parent ","direct migration background","2","","","","4"
"Totally disagree","1990","Couple + C. GT 16 ","direct migration background","8","","","","4"
"Totally disagree","1990","Couple + C. LE 16 ","direct migration background","15","","","","4"
"Totally disagree","1990","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Totally disagree","1990","Couple + C. GT 16 ","no migration background","349","0.547204798284121","0.509026430543768","0.585383166024473","4"
"Totally disagree","1990","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Totally disagree","1990","Couple + C. LE and GT 16","no migration background","133","0.494942963416754","0.435195462958258","0.55469046387525","4"
"Totally disagree","1990","Couple + C. LE and GT 16","direct migration background","2","","","","4"
"Totally disagree","1990","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"True entirely","1990","1-pers.-HH","no migration background","9","","","","1"
"True entirely","1990","1-pers.-HH","direct migration background","1","","","","1"
"True entirely","1990","1-pers.-HH","indirect migration background","","","","","1"
"True entirely","1990","(Married) couple without C. ","no migration background","38","0.0614434935629172","0.0422604281278393","0.0806265589979952","1"
"True entirely","1990","(Married) couple without C. ","direct migration background","4","","","","1"
"True entirely","1990","(Married) couple without C. ","indirect migration background","","","","","1"
"True entirely","1990","Single parent ","no migration background","9","","","","1"
"True entirely","1990","Single parent ","direct migration background","","","","","1"
"True entirely","1990","Single parent ","indirect migration background","","","","","1"
"True entirely","1990","Couple + C. LE 16 ","no migration background","60","0.0431724119389137","0.032157926336579","0.0541868975412484","1"
"True entirely","1990","Couple + C. LE 16 ","direct migration background","1","","","","1"
"True entirely","1990","Couple + C. LE 16 ","indirect migration background","","","","","1"
"True entirely","1990","Couple + C. GT 16 ","no migration background","45","0.0646745994332288","0.0458103409562644","0.0835388579101932","1"
"True entirely","1990","Couple + C. GT 16 ","direct migration background","2","","","","1"
"True entirely","1990","Couple + C. GT 16 ","indirect migration background","","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","no migration background","13","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","direct migration background","","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Rather not true","1991","1-pers.-HH","no migration background","69","0.31128363480575","0.249820007029302","0.372747262582199","3"
"Rather not true","1991","1-pers.-HH","direct migration background","6","","","","3"
"Rather not true","1991","1-pers.-HH","indirect migration background","","","","","3"
"Rather not true","1991","(Married) couple without C. ","no migration background","163","0.224461407157673","0.193553356257906","0.25536945805744","3"
"Rather not true","1991","Single parent ","indirect migration background","","","","","3"
"Rather not true","1991","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Rather not true","1991","Couple + C. GT 16 ","no migration background","235","0.325104237266764","0.291332333931531","0.358876140601996","3"
"Rather not true","1991","Couple + C. GT 16 ","direct migration background","4","","","","3"
"Rather not true","1991","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Rather not true","1991","Couple + C. LE and GT 16","no migration background","95","0.297454268499121","0.245725175210974","0.349183361787269","3"
"Rather not true","1991","Couple + C. LE and GT 16","direct migration background","4","","","","3"
"Rather not true","1991","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Rather not true","1991","(Married) couple without C. ","direct migration background","8","","","","3"
"Rather not true","1991","(Married) couple without C. ","indirect migration background","","","","","3"
"Rather not true","1991","Single parent ","no migration background","37","0.229957092775997","0.163060012365495","0.296854173186498","3"
"Rather not true","1991","Single parent ","direct migration background","1","","","","3"
"Rather not true","1991","Couple + C. LE 16 ","no migration background","412","0.327066956552758","0.301376147091874","0.352757766013642","3"
"Rather not true","1991","Couple + C. LE 16 ","direct migration background","11","","","","3"
"Tends to agree","1991","1-pers.-HH","no migration background","20","","","","2"
"Tends to agree","1991","1-pers.-HH","direct migration background","1","","","","2"
"Tends to agree","1991","1-pers.-HH","indirect migration background","","","","","2"
"Tends to agree","1991","(Married) couple without C. ","no migration background","73","0.0976623891534088","0.0756712729647521","0.119653505342066","2"
"Tends to agree","1991","(Married) couple without C. ","direct migration background","8","","","","2"
"Tends to agree","1991","Single parent ","direct migration background","1","","","","2"
"Tends to agree","1991","Single parent ","indirect migration background","","","","","2"
"Tends to agree","1991","Couple + C. LE 16 ","indirect migration background","1","","","","2"
"Tends to agree","1991","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Tends to agree","1991","Couple + C. LE and GT 16","no migration background","39","0.134445711576068","0.0958438635218603","0.173047559630276","2"
"Tends to agree","1991","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Tends to agree","1991","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Tends to agree","1991","(Married) couple without C. ","indirect migration background","1","","","","2"
"Tends to agree","1991","Single parent ","no migration background","21","","","","2"
"Tends to agree","1991","Couple + C. LE 16 ","no migration background","132","0.0937215275836483","0.0777618527956584","0.109681202371638","2"
"Tends to agree","1991","Couple + C. LE 16 ","direct migration background","1","","","","2"
"Tends to agree","1991","Couple + C. GT 16 ","no migration background","87","0.117281229066568","0.0940831883120927","0.140479269821044","2"
"Tends to agree","1991","Couple + C. GT 16 ","direct migration background","","","","","2"
"Totally disagree","1991","Single parent ","indirect migration background","","","","","4"
"Totally disagree","1991","Couple + C. LE 16 ","no migration background","662","0.522691570040262","0.495339145635208","0.550043994445316","4"
"Totally disagree","1991","1-pers.-HH","no migration background","119","0.560060561232142","0.494168394593243","0.625952727871041","4"
"Totally disagree","1991","1-pers.-HH","direct migration background","7","","","","4"
"Totally disagree","1991","1-pers.-HH","indirect migration background","","","","","4"
"Totally disagree","1991","(Married) couple without C. ","no migration background","418","0.612487617790407","0.576397315498229","0.648577920082584","4"
"Totally disagree","1991","(Married) couple without C. ","direct migration background","28","","","","4"
"Totally disagree","1991","(Married) couple without C. ","indirect migration background","","","","","4"
"Totally disagree","1991","Single parent ","no migration background","81","0.526602550540053","0.447228099804171","0.605977001275935","4"
"Totally disagree","1991","Single parent ","direct migration background","2","","","","4"
"Totally disagree","1991","Couple + C. LE 16 ","direct migration background","11","","","","4"
"Totally disagree","1991","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Totally disagree","1991","Couple + C. GT 16 ","no migration background","374","0.500820002748686","0.464770830906983","0.53686917459039","4"
"Totally disagree","1991","Couple + C. GT 16 ","direct migration background","9","","","","4"
"Totally disagree","1991","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Totally disagree","1991","Couple + C. LE and GT 16","no migration background","150","0.515851870341426","0.459301025475586","0.572402715207266","4"
"Totally disagree","1991","Couple + C. LE and GT 16","direct migration background","2","","","","4"
"Totally disagree","1991","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"True entirely","1991","1-pers.-HH","no migration background","10","","","","1"
"True entirely","1991","1-pers.-HH","direct migration background","1","","","","1"
"True entirely","1991","1-pers.-HH","indirect migration background","","","","","1"
"True entirely","1991","(Married) couple without C. ","no migration background","46","0.0653885858985114","0.0470753291574778","0.0837018426395451","1"
"True entirely","1991","(Married) couple without C. ","direct migration background","4","","","","1"
"True entirely","1991","(Married) couple without C. ","indirect migration background","","","","","1"
"True entirely","1991","Single parent ","no migration background","13","","","","1"
"True entirely","1991","Single parent ","direct migration background","","","","","1"
"True entirely","1991","Single parent ","indirect migration background","","","","","1"
"True entirely","1991","Couple + C. LE 16 ","no migration background","75","0.056519945823331","0.0438743075056321","0.06916558414103","1"
"True entirely","1991","Couple + C. LE 16 ","direct migration background","2","","","","1"
"True entirely","1991","Couple + C. LE 16 ","indirect migration background","","","","","1"
"True entirely","1991","Couple + C. GT 16 ","no migration background","43","0.0567945309179819","0.0401073764751149","0.0734816853608488","1"
"True entirely","1991","Couple + C. GT 16 ","direct migration background","3","","","","1"
"True entirely","1991","Couple + C. GT 16 ","indirect migration background","","","","","1"
"True entirely","1991","Couple + C. LE and GT 16","no migration background","16","","","","1"
"True entirely","1991","Couple + C. LE and GT 16","direct migration background","","","","","1"
"True entirely","1991","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Rather not true","1992","1-pers.-HH","no migration background","357","0.356350499122579","0.326988471206232","0.385712527038926","3"
"Rather not true","1992","Couple + C. GT 16 ","no migration background","704","0.358676633580875","0.337630771729641","0.379722495432108","3"
"Rather not true","1992","Single parent ","direct migration background","11","","","","3"
"Rather not true","1992","Couple + C. LE 16 ","indirect migration background","6","","","","3"
"Rather not true","1992","1-pers.-HH","direct migration background","24","","","","3"
"Rather not true","1992","Single parent ","no migration background","154","0.324162841547609","0.282246537422782","0.366079145672437","3"
"Rather not true","1992","Couple + C. LE and GT 16","direct migration background","4","","","","3"
"Rather not true","1992","1-pers.-HH","indirect migration background","2","","","","3"
"Rather not true","1992","(Married) couple without C. ","direct migration background","60","0.283263672876584","0.220343468100626","0.346183877652543","3"
"Rather not true","1992","Couple + C. GT 16 ","indirect migration background","10","","","","3"
"Rather not true","1992","Couple + C. LE and GT 16","no migration background","229","0.34470272746487","0.308688295258318","0.380717159671422","3"
"Rather not true","1992","(Married) couple without C. ","no migration background","779","0.306345553247146","0.288443163975008","0.324247942519284","3"
"Rather not true","1992","(Married) couple without C. ","indirect migration background","4","","","","3"
"Rather not true","1992","Single parent ","indirect migration background","4","","","","3"
"Rather not true","1992","Couple + C. LE 16 ","no migration background","890","0.355362913623696","0.336822398215827","0.373903429031566","3"
"Rather not true","1992","Couple + C. LE 16 ","direct migration background","34","0.326220100763794","0.23339841805033","0.419041783477257","3"
"Rather not true","1992","Couple + C. GT 16 ","direct migration background","23","","","","3"
"Rather not true","1992","Couple + C. LE and GT 16","indirect migration background","4","","","","3"
"Tends to agree","1992","Single parent ","direct migration background","2","","","","2"
"Tends to agree","1992","1-pers.-HH","no migration background","120","0.117899442548173","0.098128035960195","0.137670849136151","2"
"Tends to agree","1992","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Tends to agree","1992","Single parent ","no migration background","57","0.115547061322836","0.0869186564010094","0.144175466244662","2"
"Tends to agree","1992","1-pers.-HH","direct migration background","7","","","","2"
"Tends to agree","1992","1-pers.-HH","indirect migration background","","","","","2"
"Tends to agree","1992","(Married) couple without C. ","no migration background","239","0.0931364490244713","0.0818498153420728","0.10442308270687","2"
"Tends to agree","1992","Single parent ","indirect migration background","1","","","","2"
"Tends to agree","1992","Couple + C. GT 16 ","indirect migration background","4","","","","2"
"Tends to agree","1992","Couple + C. LE and GT 16","no migration background","84","0.122827379785385","0.0979545521972282","0.147700207373541","2"
"Tends to agree","1992","(Married) couple without C. ","direct migration background","23","","","","2"
"Tends to agree","1992","(Married) couple without C. ","indirect migration background","2","","","","2"
"Tends to agree","1992","Couple + C. LE 16 ","no migration background","258","0.107997642298878","0.0959744928143187","0.120020791783436","2"
"Tends to agree","1992","Couple + C. LE 16 ","direct migration background","10","","","","2"
"Tends to agree","1992","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Tends to agree","1992","Couple + C. GT 16 ","no migration background","213","0.102718307875876","0.0893964445868139","0.116040171164939","2"
"Tends to agree","1992","Couple + C. GT 16 ","direct migration background","11","","","","2"
"Tends to agree","1992","Couple + C. LE and GT 16","direct migration background","4","","","","2"
"Totally disagree","1992","1-pers.-HH","no migration background","487","0.467805989881419","0.437215211806363","0.498396767956474","4"
"Totally disagree","1992","1-pers.-HH","direct migration background","31","0.48901264940761","0.365576337375505","0.612448961439715","4"
"Totally disagree","1992","1-pers.-HH","indirect migration background","4","","","","4"
"Totally disagree","1992","(Married) couple without C. ","no migration background","1408","0.549462891848223","0.53014017962613","0.568785604070317","4"
"Totally disagree","1992","(Married) couple without C. ","direct migration background","107","0.560359936958775","0.491049737674903","0.629670136242647","4"
"Totally disagree","1992","(Married) couple without C. ","indirect migration background","5","","","","4"
"Totally disagree","1992","Single parent ","indirect migration background","4","","","","4"
"Totally disagree","1992","Couple + C. LE 16 ","no migration background","1292","0.491345677883556","0.471979984651939","0.510711371115174","4"
"Totally disagree","1992","Single parent ","no migration background","242","0.50303281475475","0.458257118348545","0.547808511160955","4"
"Totally disagree","1992","Single parent ","direct migration background","12","","","","4"
"Totally disagree","1992","Couple + C. LE 16 ","direct migration background","47","0.488705150073188","0.389737280812473","0.587673019333902","4"
"Totally disagree","1992","Couple + C. LE 16 ","indirect migration background","4","","","","4"
"Totally disagree","1992","Couple + C. GT 16 ","no migration background","982","0.493079343136866","0.471140938630419","0.515017747643313","4"
"Totally disagree","1992","Couple + C. GT 16 ","direct migration background","64","0.61937440106857","0.526058201339434","0.712690600797706","4"
"Totally disagree","1992","Couple + C. GT 16 ","indirect migration background","13","","","","4"
"Totally disagree","1992","Couple + C. LE and GT 16","no migration background","337","0.501981506081382","0.464093510849924","0.539869501312841","4"
"Totally disagree","1992","Couple + C. LE and GT 16","direct migration background","16","","","","4"
"Totally disagree","1992","Couple + C. LE and GT 16","indirect migration background","6","","","","4"
"True entirely","1992","1-pers.-HH","no migration background","58","0.0579440684478293","0.0436200299381032","0.0722681069575554","1"
"True entirely","1992","1-pers.-HH","direct migration background","1","","","","1"
"True entirely","1992","1-pers.-HH","indirect migration background","","","","","1"
"True entirely","1992","(Married) couple without C. ","no migration background","121","0.0510551058801591","0.0425069249502256","0.0596032868100926","1"
"True entirely","1992","(Married) couple without C. ","direct migration background","7","","","","1"
"True entirely","1992","(Married) couple without C. ","indirect migration background","1","","","","1"
"True entirely","1992","Single parent ","no migration background","26","","","","1"
"True entirely","1992","Single parent ","direct migration background","1","","","","1"
"True entirely","1992","Single parent ","indirect migration background","","","","","1"
"True entirely","1992","Couple + C. LE 16 ","no migration background","120","0.0452937661938694","0.0372384571943924","0.0533490751933465","1"
"True entirely","1992","Couple + C. LE 16 ","direct migration background","7","","","","1"
"True entirely","1992","Couple + C. LE 16 ","indirect migration background","","","","","1"
"True entirely","1992","Couple + C. GT 16 ","no migration background","96","0.0455257154063831","0.0363785370626178","0.0546728937501484","1"
"True entirely","1992","Couple + C. GT 16 ","direct migration background","6","","","","1"
"True entirely","1992","Couple + C. GT 16 ","indirect migration background","2","","","","1"
"True entirely","1992","Couple + C. LE and GT 16","no migration background","19","","","","1"
"True entirely","1992","Couple + C. LE and GT 16","direct migration background","1","","","","1"
"True entirely","1992","Couple + C. LE and GT 16","indirect migration background","2","","","","1"
"Rather not true","1993","1-pers.-HH","no migration background","384","0.370055142211275","0.340711372162178","0.399398912260371","3"
"Rather not true","1993","1-pers.-HH","direct migration background","58","0.412334839200828","0.335579333849755","0.489090344551902","3"
"Rather not true","1993","Couple + C. LE and GT 16","indirect migration background","36","0.308523460105289","0.219323984662975","0.397722935547604","3"
"Rather not true","1993","1-pers.-HH","indirect migration background","13","","","","3"
"Rather not true","1993","(Married) couple without C. ","no migration background","852","0.325579949954917","0.307259087707901","0.343900812201933","3"
"Rather not true","1993","(Married) couple without C. ","direct migration background","166","0.350800569971796","0.306511162330172","0.39508997761342","3"
"Rather not true","1993","Single parent ","no migration background","165","0.329828498215918","0.286485800367272","0.373171196064564","3"
"Rather not true","1993","Single parent ","direct migration background","30","0.363926750224123","0.260419779082186","0.467433721366059","3"
"Rather not true","1993","Couple + C. LE 16 ","indirect migration background","17","","","","3"
"Rather not true","1993","Couple + C. GT 16 ","no migration background","710","0.381977155285978","0.359679631626531","0.404274678945426","3"
"Rather not true","1993","Couple + C. GT 16 ","indirect migration background","65","0.361047111679644","0.288201027424874","0.433893195934413","3"
"Rather not true","1993","Couple + C. LE and GT 16","no migration background","286","0.407646478984587","0.370793714300121","0.444499243669053","3"
"Rather not true","1993","Couple + C. LE and GT 16","direct migration background","104","0.361739111536043","0.30933761624685","0.414140606825236","3"
"Rather not true","1993","(Married) couple without C. ","indirect migration background","13","","","","3"
"Rather not true","1993","Single parent ","indirect migration background","15","","","","3"
"Rather not true","1993","Couple + C. LE 16 ","no migration background","947","0.400094839301997","0.380571552661789","0.419618125942206","3"
"Rather not true","1993","Couple + C. LE 16 ","direct migration background","215","0.395533003801722","0.354853161572713","0.436212846030732","3"
"Rather not true","1993","Couple + C. GT 16 ","direct migration background","166","0.331891446018345","0.289228905846995","0.374553986189695","3"
"Tends to agree","1993","(Married) couple without C. ","no migration background","277","0.111337552206126","0.0990393651191039","0.123635739293149","2"
"Tends to agree","1993","1-pers.-HH","indirect migration background","3","","","","2"
"Tends to agree","1993","1-pers.-HH","no migration background","126","0.126832967304043","0.106607611849045","0.147058322759041","2"
"Tends to agree","1993","1-pers.-HH","direct migration background","20","","","","2"
"Tends to agree","1993","Single parent ","no migration background","67","0.152709190710394","0.119548183794478","0.185870197626311","2"
"Tends to agree","1993","Single parent ","direct migration background","8","","","","2"
"Tends to agree","1993","Couple + C. GT 16 ","indirect migration background","20","","","","2"
"Tends to agree","1993","Couple + C. LE and GT 16","no migration background","69","0.104443951759327","0.0815075243662346","0.12738037915242","2"
"Tends to agree","1993","Couple + C. LE and GT 16","indirect migration background","9","","","","2"
"Tends to agree","1993","(Married) couple without C. ","direct migration background","70","0.146243738688992","0.113450353282704","0.179037124095279","2"
"Tends to agree","1993","(Married) couple without C. ","indirect migration background","8","","","","2"
"Tends to agree","1993","Single parent ","indirect migration background","","","","","2"
"Tends to agree","1993","Couple + C. LE 16 ","no migration background","279","0.113972073599626","0.101308593068667","0.126635554130585","2"
"Tends to agree","1993","Couple + C. LE 16 ","direct migration background","69","0.120357028973557","0.0932868861513042","0.14742717179581","2"
"Tends to agree","1993","Couple + C. LE 16 ","indirect migration background","4","","","","2"
"Tends to agree","1993","Couple + C. GT 16 ","no migration background","215","0.118264451329819","0.103445005625994","0.133083897033643","2"
"Tends to agree","1993","Couple + C. GT 16 ","direct migration background","75","0.113305917120687","0.0845889636271068","0.142022870614267","2"
"Tends to agree","1993","Couple + C. LE and GT 16","direct migration background","60","0.202816817277825","0.158965981462207","0.246667653093443","2"
"Totally disagree","1993","1-pers.-HH","no migration background","459","0.435086796489294","0.404956026087847","0.465217566890741","4"
"Totally disagree","1993","1-pers.-HH","direct migration background","71","0.42672470678132","0.34960328020946","0.503846133353181","4"
"Totally disagree","1993","1-pers.-HH","indirect migration background","15","","","","4"
"Totally disagree","1993","(Married) couple without C. ","indirect migration background","18","","","","4"
"Totally disagree","1993","Couple + C. LE 16 ","no migration background","1048","0.421256859494551","0.401580417119245","0.440933301869858","4"
"Totally disagree","1993","Couple + C. LE 16 ","indirect migration background","20","","","","4"
"Totally disagree","1993","Couple + C. GT 16 ","no migration background","791","0.43403664660488","0.411291275378746","0.456782017831014","4"
"Totally disagree","1993","Couple + C. GT 16 ","direct migration background","200","0.497462462356645","0.452163362121094","0.542761562592196","4"
"Totally disagree","1993","(Married) couple without C. ","no migration background","1228","0.495480564986855","0.475932484921467","0.515028645052243","4"
"Totally disagree","1993","(Married) couple without C. ","direct migration background","180","0.409786686568355","0.364144747715757","0.455428625420953","4"
"Totally disagree","1993","Single parent ","no migration background","188","0.424380128373958","0.378815872433725","0.469944384314192","4"
"Totally disagree","1993","Single parent ","direct migration background","42","0.53618083705329","0.428895830291622","0.643465843814958","4"
"Totally disagree","1993","Single parent ","indirect migration background","10","","","","4"
"Totally disagree","1993","Couple + C. LE 16 ","direct migration background","247","0.444238139450338","0.402899717857431","0.485576561043246","4"
"Totally disagree","1993","Couple + C. GT 16 ","indirect migration background","76","0.464244527152341","0.388605391074659","0.539883663230023","4"
"Totally disagree","1993","Couple + C. LE and GT 16","no migration background","296","0.431548161049817","0.394403259448956","0.468693062650677","4"
"Totally disagree","1993","Couple + C. LE and GT 16","direct migration background","136","0.366110137266703","0.313573821903565","0.418646452629841","4"
"Totally disagree","1993","Couple + C. LE and GT 16","indirect migration background","49","0.464934396665938","0.368611655361877","0.561257137969998","4"
"True entirely","1993","1-pers.-HH","no migration background","71","0.0680250939953886","0.0527223925218286","0.0833277954689487","1"
"True entirely","1993","1-pers.-HH","direct migration background","9","","","","1"
"True entirely","1993","1-pers.-HH","indirect migration background","1","","","","1"
"True entirely","1993","(Married) couple without C. ","no migration background","156","0.0676019328521018","0.0577859885448974","0.0774178771593061","1"
"True entirely","1993","(Married) couple without C. ","direct migration background","30","0.0931690047708573","0.066192879622177","0.120145129919538","1"
"True entirely","1993","(Married) couple without C. ","indirect migration background","1","","","","1"
"True entirely","1993","Single parent ","no migration background","32","0.0930821826997291","0.0662969070579565","0.119867458341502","1"
"True entirely","1993","Single parent ","direct migration background","3","","","","1"
"True entirely","1993","Single parent ","indirect migration background","","","","","1"
"True entirely","1993","Couple + C. LE 16 ","no migration background","145","0.0646762276038249","0.0548749320919232","0.0744775231157267","1"
"True entirely","1993","Couple + C. LE 16 ","direct migration background","24","","","","1"
"True entirely","1993","Couple + C. LE 16 ","indirect migration background","2","","","","1"
"True entirely","1993","Couple + C. GT 16 ","no migration background","108","0.0657217467793225","0.0543499695608192","0.0770935239978258","1"
"True entirely","1993","Couple + C. GT 16 ","direct migration background","27","","","","1"
"True entirely","1993","Couple + C. GT 16 ","indirect migration background","6","","","","1"
"True entirely","1993","Couple + C. LE and GT 16","no migration background","32","0.056361408206269","0.0390659726337463","0.0736568437787916","1"
"True entirely","1993","Couple + C. LE and GT 16","direct migration background","23","","","","1"
"True entirely","1993","Couple + C. LE and GT 16","indirect migration background","9","","","","1"
"Rather not true","1994","1-pers.-HH","no migration background","","","","","3"
"Rather not true","1994","1-pers.-HH","direct migration background","","","","","3"
"Rather not true","1994","1-pers.-HH","indirect migration background","","","","","3"
"Rather not true","1994","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Rather not true","1994","(Married) couple without C. ","no migration background","","","","","3"
"Rather not true","1994","(Married) couple without C. ","direct migration background","","","","","3"
"Rather not true","1994","(Married) couple without C. ","indirect migration background","","","","","3"
"Rather not true","1994","Single parent ","no migration background","","","","","3"
"Rather not true","1994","Single parent ","direct migration background","","","","","3"
"Rather not true","1994","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Rather not true","1994","Couple + C. GT 16 ","no migration background","","","","","3"
"Rather not true","1994","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Rather not true","1994","Couple + C. LE and GT 16","no migration background","","","","","3"
"Rather not true","1994","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Rather not true","1994","Single parent ","indirect migration background","","","","","3"
"Rather not true","1994","Couple + C. LE 16 ","no migration background","","","","","3"
"Rather not true","1994","Couple + C. LE 16 ","direct migration background","","","","","3"
"Rather not true","1994","Couple + C. GT 16 ","direct migration background","","","","","3"
"Tends to agree","1994","1-pers.-HH","indirect migration background","","","","","2"
"Tends to agree","1994","1-pers.-HH","direct migration background","","","","","2"
"Tends to agree","1994","1-pers.-HH","no migration background","","","","","2"
"Tends to agree","1994","(Married) couple without C. ","no migration background","","","","","2"
"Tends to agree","1994","(Married) couple without C. ","direct migration background","","","","","2"
"Tends to agree","1994","(Married) couple without C. ","indirect migration background","","","","","2"
"Tends to agree","1994","Single parent ","no migration background","","","","","2"
"Tends to agree","1994","Single parent ","direct migration background","","","","","2"
"Tends to agree","1994","Couple + C. LE 16 ","direct migration background","","","","","2"
"Tends to agree","1994","Single parent ","indirect migration background","","","","","2"
"Tends to agree","1994","Couple + C. LE 16 ","no migration background","","","","","2"
"Tends to agree","1994","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Tends to agree","1994","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Tends to agree","1994","Couple + C. LE and GT 16","no migration background","","","","","2"
"Tends to agree","1994","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Tends to agree","1994","Couple + C. GT 16 ","no migration background","","","","","2"
"Tends to agree","1994","Couple + C. GT 16 ","direct migration background","","","","","2"
"Tends to agree","1994","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Totally disagree","1994","1-pers.-HH","no migration background","","","","","4"
"Totally disagree","1994","1-pers.-HH","direct migration background","","","","","4"
"Totally disagree","1994","1-pers.-HH","indirect migration background","","","","","4"
"Totally disagree","1994","(Married) couple without C. ","no migration background","","","","","4"
"Totally disagree","1994","(Married) couple without C. ","direct migration background","","","","","4"
