"plh0190","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Totally disagree","1991","66 and older","Male","62","0.637845055987082","0.542688249340438","0.733001862633726"
"Totally disagree","1991","66 and older","Female","102","0.562850375217164","0.49231892306652","0.633381827367807"
"True entirely","1992","16-34 y.","Male","81","0.0394801981740299","0.0307147980056772","0.0482455983423825"
"True entirely","1992","16-34 y.","Female","76","0.0375105171854283","0.0290900112138396","0.0459310231570169"
"True entirely","1992","35-65 y.","Male","136","0.0557189710995897","0.0469988447210104","0.064439097478169"
"True entirely","1992","35-65 y.","Female","146","0.0570844176018749","0.0484164142628505","0.0657524209408993"
"True entirely","1992","66 and older","Male","24","","",""
"True entirely","1992","66 and older","Female","47","0.0577286227842099","0.041318915722836","0.0741383298455838"
"Tends to agree","1992","16-34 y.","Male","202","0.0995867906417961","0.0861080063948041","0.113065574888788"
"Tends to agree","1992","16-34 y.","Female","217","0.113097250029088","0.0990617564739792","0.127132743584197"
"Tends to agree","1992","35-65 y.","Male","268","0.104904978109788","0.0932555871047735","0.116554369114802"
"Tends to agree","1992","35-65 y.","Female","308","0.114726375699809","0.102819597165572","0.126633154234045"
"Tends to agree","1992","66 and older","Male","37","0.080452012714942","0.0555421687072425","0.105361856722641"
"Tends to agree","1992","66 and older","Female","87","0.110511673907088","0.0884523887240329","0.132570959090143"
"Rather not true","1992","16-34 y.","Male","719","0.390549194796922","0.368589003170754","0.412509386423089"
"Rather not true","1992","16-34 y.","Female","682","0.345026650402161","0.323959693762685","0.366093607041637"
"Rather not true","1992","35-65 y.","Male","868","0.334806089445442","0.31686530578338","0.352746873107504"
"Rather not true","1992","35-65 y.","Female","868","0.31830427606382","0.300900623784652","0.335707928342989"
"Rather not true","1992","66 and older","Male","121","0.26834759668326","0.22776717002755","0.30892802333897"
"Rather not true","1992","66 and older","Female","258","0.349811108075828","0.316256374006653","0.383365842145003"
"Totally disagree","1992","16-34 y.","Male","894","0.470383816387252","0.447917300148417","0.492850332626088"
"Totally disagree","1992","16-34 y.","Female","981","0.504365582383323","0.482208268211707","0.526522896554939"
"Totally disagree","1992","35-65 y.","Male","1386","0.504569961345181","0.485562572202947","0.523577350487414"
"Totally disagree","1992","35-65 y.","Female","1430","0.509884930634496","0.491207850052492","0.5285620112165"
"Totally disagree","1992","66 and older","Male","276","0.609277558641976","0.564593036180069","0.653962081103883"
"Totally disagree","1992","66 and older","Female","384","0.481948595232874","0.446792225954128","0.51710496451162"
"True entirely","1993","16-34 y.","Male","107","0.0427505711840283","0.0346027636663063","0.0508983787017503"
"True entirely","1993","16-34 y.","Female","143","0.0656541456839732","0.0555386765139493","0.0757696148539971"
"True entirely","1993","35-65 y.","Male","193","0.0655947626970757","0.0569560183090986","0.0742335070850529"
"True entirely","1993","35-65 y.","Female","203","0.0783665125449053","0.0689977932583274","0.0877352318314833"
"True entirely","1993","66 and older","Male","33","0.0837099906133506","0.0581780399884053","0.109241941238296"
"True entirely","1993","66 and older","Female","56","0.0805176726762337","0.0611476206109427","0.0998877247415248"
"Tends to agree","1993","16-34 y.","Male","277","0.118702187794429","0.10567508171109","0.131729293877768"
"Tends to agree","1993","16-34 y.","Female","242","0.11288901105296","0.0999644460302017","0.125813576075718"
"Tends to agree","1993","35-65 y.","Male","373","0.114448890018948","0.103340246824295","0.125557533213602"
"Tends to agree","1993","35-65 y.","Female","433","0.125383560664778","0.113839330936006","0.13692779039355"
"Tends to agree","1993","66 and older","Male","60","0.127956088184411","0.0971612073331638","0.158750969035657"
"Tends to agree","1993","66 and older","Female","98","0.125838225426553","0.102227154453123","0.149449296399984"
"Rather not true","1993","16-34 y.","Male","962","0.424679406991254","0.404770711553441","0.444588102429066"
"Rather not true","1993","16-34 y.","Female","898","0.383727728332753","0.363866823646819","0.403588633018687"
"Rather not true","1993","35-65 y.","Male","1156","0.356601723928869","0.33988773635817","0.373315711499568"
"Rather not true","1993","35-65 y.","Female","1156","0.358460542076368","0.34174316231975","0.375177921832986"
"Rather not true","1993","66 and older","Male","131","0.278431487155485","0.237109915262675","0.319753059048295"
"Rather not true","1993","66 and older","Female","271","0.349800511583492","0.315849945493546","0.383751077673439"
"Totally disagree","1993","16-34 y.","Male","1022","0.413867834030289","0.394030383498035","0.433705284562543"
"Totally disagree","1993","16-34 y.","Female","1020","0.437729114930314","0.41746737964904","0.457990850211589"
"Totally disagree","1993","35-65 y.","Male","1433","0.463354623355107","0.44595463908448","0.480754607625734"
"Totally disagree","1993","35-65 y.","Female","1369","0.437789384713949","0.420494487821431","0.455084281606467"
"Totally disagree","1993","66 and older","Male","228","0.509902434046754","0.463816999277542","0.555987868815965"
"Totally disagree","1993","66 and older","Female","333","0.443843590313721","0.408474251780002","0.479212928847439"
"True entirely","1994","16-34 y.","Male","","","",""
"True entirely","1994","16-34 y.","Female","","","",""
"True entirely","1994","35-65 y.","Male","","","",""
"True entirely","1994","35-65 y.","Female","","","",""
"True entirely","1994","66 and older","Male","","","",""
"True entirely","1994","66 and older","Female","","","",""
"Tends to agree","1994","16-34 y.","Male","","","",""
"Tends to agree","1994","16-34 y.","Female","","","",""
"Tends to agree","1994","35-65 y.","Male","","","",""
"Tends to agree","1994","35-65 y.","Female","","","",""
"Tends to agree","1994","66 and older","Male","","","",""
"Tends to agree","1994","66 and older","Female","","","",""
"Rather not true","1994","16-34 y.","Male","","","",""
"Rather not true","1994","16-34 y.","Female","","","",""
"Rather not true","1994","35-65 y.","Male","","","",""
"Rather not true","1994","35-65 y.","Female","","","",""
"Rather not true","1994","66 and older","Male","","","",""
"Rather not true","1994","66 and older","Female","","","",""
"Totally disagree","1994","16-34 y.","Male","","","",""
"Totally disagree","1994","16-34 y.","Female","","","",""
"Totally disagree","1994","35-65 y.","Male","","","",""
"Totally disagree","1994","35-65 y.","Female","","","",""
"Totally disagree","1994","66 and older","Male","","","",""
"Totally disagree","1994","66 and older","Female","","","",""
"True entirely","1995","16-34 y.","Male","104","0.0489749852205463","0.0402549095348819","0.0576950609062107"
"True entirely","1995","16-34 y.","Female","101","0.0377545690086843","0.030069568201295","0.0454395698160736"
"True entirely","1995","35-65 y.","Male","166","0.057242694010331","0.0491850399572543","0.0653003480634076"
"True entirely","1995","35-65 y.","Female","178","0.063449533760992","0.0550297688643191","0.071869298657665"
"True entirely","1995","66 and older","Male","11","","",""
"True entirely","1995","66 and older","Female","27","","",""
"Tends to agree","1995","16-34 y.","Male","265","0.107631275487684","0.095109135881412","0.120153415093956"
"Tends to agree","1995","16-34 y.","Female","243","0.107457799339469","0.0949710446153026","0.119944554063634"
"Tends to agree","1995","35-65 y.","Male","366","0.115472988339148","0.104387766613201","0.126558210065096"
"Tends to agree","1995","35-65 y.","Female","367","0.11210280402008","0.101205734156614","0.122999873883546"
"Tends to agree","1995","66 and older","Male","41","0.0876603349105413","0.0624918505706025","0.11282881925048"
"Tends to agree","1995","66 and older","Female","75","0.101965982695623","0.080957582644742","0.122974382746503"
"Rather not true","1995","16-34 y.","Male","959","0.429266924903192","0.409267506704429","0.449266343101955"
"Rather not true","1995","16-34 y.","Female","956","0.423334893435317","0.403413482215908","0.443256304654725"
"Rather not true","1995","35-65 y.","Male","1204","0.366467530988848","0.349754669199324","0.383180392778372"
"Rather not true","1995","35-65 y.","Female","1250","0.391174425244975","0.374318529927563","0.408030320562387"
"Rather not true","1995","66 and older","Male","140","0.288038977033979","0.247736572228475","0.328341381839484"
"Rather not true","1995","66 and older","Female","247","0.314550795009554","0.282313992218846","0.346787597800262"
"Totally disagree","1995","16-34 y.","Male","1025","0.414126814388578","0.394224406893101","0.434029221884055"
"Totally disagree","1995","16-34 y.","Female","1063","0.43145273821653","0.411483286954308","0.451422189478753"
"Totally disagree","1995","35-65 y.","Male","1457","0.460816786661673","0.443527345394047","0.478106227929298"
"Totally disagree","1995","35-65 y.","Female","1425","0.433273236973953","0.416157801711849","0.450388672236058"
"Totally disagree","1995","66 and older","Male","293","0.599457314472164","0.555847849727001","0.643066779217326"
"Totally disagree","1995","66 and older","Female","448","0.546213501860601","0.511649347906912","0.58077765581429"
"True entirely","1996","16-34 y.","Male","81","0.0399673252624623","0.0318914533692792","0.0480431971556453"
"True entirely","1996","16-34 y.","Female","90","0.0406323261029493","0.0325722153543186","0.04869243685158"
"True entirely","1996","35-65 y.","Male","155","0.0594011135594498","0.051168768175809","0.0676334589430906"
"True entirely","1996","35-65 y.","Female","144","0.0507933492784023","0.0431879636639728","0.0583987348928317"
"True entirely","1996","66 and older","Male","21","","",""
"True entirely","1996","66 and older","Female","32","0.0356181355038921","0.0227023757670268","0.0485338952407573"
"Tends to agree","1996","16-34 y.","Male","274","0.127218809208381","0.113480849963458","0.140956768453304"
"Tends to agree","1996","16-34 y.","Female","239","0.113457926961953","0.100510611680293","0.126405242243613"
"Tends to agree","1996","35-65 y.","Male","368","0.108098113111883","0.0972839813374039","0.118912244886363"
"Tends to agree","1996","35-65 y.","Female","381","0.124043131402464","0.11262578575491","0.135460477050018"
"Tends to agree","1996","66 and older","Male","40","0.0785288799082514","0.0548314603731836","0.102226299443319"
"Tends to agree","1996","66 and older","Female","85","0.120171390826607","0.0975114154852865","0.142831366167927"
"Rather not true","1996","16-34 y.","Male","958","0.439794254547282","0.419330165049458","0.460258344045107"
"Rather not true","1996","16-34 y.","Female","960","0.435056480203177","0.414817530886882","0.455295429519472"
"Rather not true","1996","35-65 y.","Male","1304","0.41486071740248","0.397701208917871","0.432020225887088"
"Rather not true","1996","35-65 y.","Female","1289","0.396421086272687","0.379478378101974","0.413363794443399"
"Rather not true","1996","66 and older","Male","166","0.349256084109113","0.307258671030421","0.391253497187805"
"Rather not true","1996","66 and older","Female","269","0.33772900592886","0.304770926404306","0.370687085453415"
"Totally disagree","1996","16-34 y.","Male","947","0.393019610981874","0.372882910422321","0.413156311541428"
"Totally disagree","1996","16-34 y.","Female","1016","0.410853266731921","0.39076845637915","0.430938077084691"
"Totally disagree","1996","35-65 y.","Male","1340","0.417640055926187","0.400464101472674","0.434816010379701"
"Totally disagree","1996","35-65 y.","Female","1388","0.428742433046447","0.411600821693609","0.445884044399285"
"Totally disagree","1996","66 and older","Male","268","0.525421488587472","0.481431541287435","0.569411435887509"
"Totally disagree","1996","66 and older","Female","405","0.506481467740641","0.471640247117805","0.541322688363476"
"True entirely","1997","16-34 y.","Male","74","0.039883117004544","0.031696821297018","0.0480694127120701"
"True entirely","1997","16-34 y.","Female","91","0.0483609933683912","0.0393782162050914","0.057343770531691"
"True entirely","1997","35-65 y.","Male","150","0.0556547239607677","0.047497230667487","0.0638122172540484"
"True entirely","1997","35-65 y.","Female","154","0.0523355619493467","0.0444794888836635","0.0601916350150299"
"True entirely","1997","66 and older","Male","22","","",""
"True entirely","1997","66 and older","Female","49","0.0740557718999964","0.0554263630511405","0.0926851807488523"
"Tends to agree","1997","16-34 y.","Male","225","0.112838668713477","0.0996025361669519","0.126074801260001"
"Tends to agree","1997","16-34 y.","Female","220","0.102751645389971","0.0900377793818476","0.115465511398094"
"Tends to agree","1997","35-65 y.","Male","360","0.120824305508085","0.109227048195059","0.132421562821111"
"Tends to agree","1997","35-65 y.","Female","341","0.110795231046526","0.0997228454519483","0.121867616641103"
"Tends to agree","1997","66 and older","Male","34","0.0671496130772181","0.0449438380623926","0.0893553880920435"
"Tends to agree","1997","66 and older","Female","96","0.134394846124911","0.110129950527053","0.158659741722769"
"Rather not true","1997","16-34 y.","Male","947","0.437924427485242","0.417169186993792","0.458679667976693"
"Rather not true","1997","16-34 y.","Female","967","0.459212921665703","0.4383465419955","0.480079301335906"
"Rather not true","1997","35-65 y.","Male","1261","0.404451299664745","0.386987768600233","0.421914830729257"
"Rather not true","1997","35-65 y.","Female","1252","0.401674957714538","0.384381344369385","0.418968571059691"
"Rather not true","1997","66 and older","Male","155","0.304825911857774","0.26398354435926","0.345668279356289"
"Rather not true","1997","66 and older","Female","261","0.335020927710204","0.301441973953458","0.368599881466951"
"Totally disagree","1997","16-34 y.","Male","949","0.409353786796737","0.388783329484437","0.429924244109037"
"Totally disagree","1997","16-34 y.","Female","913","0.389674439575935","0.369254303055419","0.410094576096451"
"Totally disagree","1997","35-65 y.","Male","1263","0.419069670866402","0.401512867561281","0.436626474171524"
"Totally disagree","1997","35-65 y.","Female","1340","0.43519424928959","0.417705010589979","0.4526834879892"
"Totally disagree","1997","66 and older","Male","277","0.587301653395736","0.543621399282539","0.630981907508933"
"Totally disagree","1997","66 and older","Female","353","0.456528454264888","0.421092059256344","0.491964849273432"
"True entirely","1998","16-34 y.","Male","","","",""
"True entirely","1998","16-34 y.","Female","","","",""
"True entirely","1998","35-65 y.","Male","","","",""
"True entirely","1998","35-65 y.","Female","","","",""
"True entirely","1998","66 and older","Male","","","",""
"True entirely","1998","66 and older","Female","","","",""
"Tends to agree","1998","16-34 y.","Male","","","",""
"Tends to agree","1998","16-34 y.","Female","","","",""
"Tends to agree","1998","35-65 y.","Male","","","",""
"Tends to agree","1998","35-65 y.","Female","","","",""
"Tends to agree","1998","66 and older","Male","","","",""
"Tends to agree","1998","66 and older","Female","","","",""
"Rather not true","1998","16-34 y.","Male","","","",""
"Rather not true","1998","16-34 y.","Female","","","",""
"Rather not true","1998","35-65 y.","Male","","","",""
"Rather not true","1998","35-65 y.","Female","","","",""
"Rather not true","1998","66 and older","Male","","","",""
"Rather not true","1998","66 and older","Female","","","",""
"Totally disagree","1998","16-34 y.","Male","","","",""
"Totally disagree","1998","16-34 y.","Female","","","",""
"Totally disagree","1998","35-65 y.","Male","","","",""
"Totally disagree","1998","35-65 y.","Female","","","",""
"Totally disagree","1998","66 and older","Male","","","",""
"Totally disagree","1998","66 and older","Female","","","",""
"True entirely","1999","16-34 y.","Male","","","",""
"True entirely","1999","16-34 y.","Female","","","",""
"True entirely","1999","35-65 y.","Male","","","",""
"True entirely","1999","35-65 y.","Female","","","",""
"True entirely","1999","66 and older","Male","","","",""
"True entirely","1999","66 and older","Female","","","",""
"Tends to agree","1999","16-34 y.","Male","","","",""
"Tends to agree","1999","16-34 y.","Female","","","",""
"Tends to agree","1999","35-65 y.","Male","","","",""
"Tends to agree","1999","35-65 y.","Female","","","",""
"Tends to agree","1999","66 and older","Male","","","",""
"Tends to agree","1999","66 and older","Female","","","",""
"Rather not true","1999","16-34 y.","Male","","","",""
"Rather not true","1999","16-34 y.","Female","","","",""
"Rather not true","1999","35-65 y.","Male","","","",""
"Rather not true","1999","35-65 y.","Female","","","",""
"Rather not true","1999","66 and older","Male","","","",""
"Rather not true","1999","66 and older","Female","","","",""
"Totally disagree","1999","16-34 y.","Male","","","",""
"Totally disagree","1999","16-34 y.","Female","","","",""
"Totally disagree","1999","35-65 y.","Male","","","",""
"Totally disagree","1999","35-65 y.","Female","","","",""
"Totally disagree","1999","66 and older","Male","","","",""
"Totally disagree","1999","66 and older","Female","","","",""
"True entirely","2000","16-34 y.","Male","","","",""
"True entirely","2000","16-34 y.","Female","","","",""
"True entirely","2000","35-65 y.","Male","","","",""
"True entirely","2000","35-65 y.","Female","","","",""
"True entirely","2000","66 and older","Male","","","",""
"True entirely","2000","66 and older","Female","","","",""
"Tends to agree","2000","16-34 y.","Male","","","",""
"Tends to agree","2000","16-34 y.","Female","","","",""
"Tends to agree","2000","35-65 y.","Male","","","",""
"Tends to agree","2000","35-65 y.","Female","","","",""
"Tends to agree","2000","66 and older","Male","","","",""
"Tends to agree","2000","66 and older","Female","","","",""
"Rather not true","2000","16-34 y.","Male","","","",""
"Rather not true","2000","16-34 y.","Female","","","",""
"Rather not true","2000","35-65 y.","Male","","","",""
"Rather not true","2000","35-65 y.","Female","","","",""
"Rather not true","2000","66 and older","Male","","","",""
"Rather not true","2000","66 and older","Female","","","",""
"Totally disagree","2000","16-34 y.","Male","","","",""
"Totally disagree","2000","16-34 y.","Female","","","",""
"Totally disagree","2000","35-65 y.","Male","","","",""
"Totally disagree","2000","35-65 y.","Female","","","",""
"Totally disagree","2000","66 and older","Male","","","",""
"Totally disagree","2000","66 and older","Female","","","",""
"True entirely","2001","16-34 y.","Male","","","",""
"True entirely","2001","16-34 y.","Female","","","",""
"True entirely","2001","35-65 y.","Male","","","",""
"True entirely","2001","35-65 y.","Female","","","",""
"True entirely","2001","66 and older","Male","","","",""
"True entirely","2001","66 and older","Female","","","",""
"Tends to agree","2001","16-34 y.","Male","","","",""
"Tends to agree","2001","16-34 y.","Female","","","",""
"Tends to agree","2001","35-65 y.","Male","","","",""
"Tends to agree","2001","35-65 y.","Female","","","",""
"Tends to agree","2001","66 and older","Male","","","",""
"Tends to agree","2001","66 and older","Female","","","",""
"Rather not true","2001","16-34 y.","Male","","","",""
"Rather not true","2001","16-34 y.","Female","","","",""
"Rather not true","2001","35-65 y.","Male","","","",""
"Rather not true","2001","35-65 y.","Female","","","",""
"Rather not true","2001","66 and older","Male","","","",""
"Rather not true","2001","66 and older","Female","","","",""
"Totally disagree","2001","16-34 y.","Male","","","",""
"Totally disagree","2001","16-34 y.","Female","","","",""
"Totally disagree","2001","35-65 y.","Male","","","",""
"Totally disagree","2001","35-65 y.","Female","","","",""
"Totally disagree","2001","66 and older","Male","","","",""
"Totally disagree","2001","66 and older","Female","","","",""
"True entirely","2002","16-34 y.","Male","","","",""
"True entirely","2002","16-34 y.","Female","","","",""
"True entirely","2002","35-65 y.","Male","","","",""
"True entirely","2002","35-65 y.","Female","","","",""
"True entirely","2002","66 and older","Male","","","",""
"True entirely","2002","66 and older","Female","","","",""
"Tends to agree","2002","16-34 y.","Male","","","",""
"Tends to agree","2002","16-34 y.","Female","","","",""
"Tends to agree","2002","35-65 y.","Male","","","",""
"Tends to agree","2002","35-65 y.","Female","","","",""
"Tends to agree","2002","66 and older","Male","","","",""
"Tends to agree","2002","66 and older","Female","","","",""
"Rather not true","2002","16-34 y.","Male","","","",""
"Rather not true","2002","16-34 y.","Female","","","",""
"Rather not true","2002","35-65 y.","Male","","","",""
"Rather not true","2002","35-65 y.","Female","","","",""
"Rather not true","2002","66 and older","Male","","","",""
"Rather not true","2002","66 and older","Female","","","",""
"Totally disagree","2002","16-34 y.","Male","","","",""
"Totally disagree","2002","16-34 y.","Female","","","",""
"Totally disagree","2002","35-65 y.","Male","","","",""
"Totally disagree","2002","35-65 y.","Female","","","",""
"Totally disagree","2002","66 and older","Male","","","",""
"Totally disagree","2002","66 and older","Female","","","",""
"True entirely","2003","16-34 y.","Male","","","",""
"True entirely","2003","16-34 y.","Female","","","",""
"True entirely","2003","35-65 y.","Male","","","",""
"True entirely","2003","35-65 y.","Female","","","",""
"True entirely","2003","66 and older","Male","","","",""
"True entirely","2003","66 and older","Female","","","",""
"Tends to agree","2003","16-34 y.","Male","","","",""
"Tends to agree","2003","16-34 y.","Female","","","",""
"Tends to agree","2003","35-65 y.","Male","","","",""
"Tends to agree","2003","35-65 y.","Female","","","",""
"Tends to agree","2003","66 and older","Male","","","",""
"Tends to agree","2003","66 and older","Female","","","",""
"Rather not true","2003","16-34 y.","Male","","","",""
"Rather not true","2003","16-34 y.","Female","","","",""
"Rather not true","2003","35-65 y.","Male","","","",""
"Rather not true","2003","35-65 y.","Female","","","",""
"Rather not true","2003","66 and older","Male","","","",""
"Rather not true","2003","66 and older","Female","","","",""
"Totally disagree","2003","16-34 y.","Male","","","",""
"Totally disagree","2003","16-34 y.","Female","","","",""
"Totally disagree","2003","35-65 y.","Male","","","",""
"Totally disagree","2003","35-65 y.","Female","","","",""
"Totally disagree","2003","66 and older","Male","","","",""
"Totally disagree","2003","66 and older","Female","","","",""
"True entirely","2004","16-34 y.","Male","","","",""
"True entirely","2004","16-34 y.","Female","","","",""
"True entirely","2004","35-65 y.","Male","","","",""
"True entirely","2004","35-65 y.","Female","","","",""
"True entirely","2004","66 and older","Male","","","",""
"True entirely","2004","66 and older","Female","","","",""
"Tends to agree","2004","16-34 y.","Male","","","",""
"Tends to agree","2004","16-34 y.","Female","","","",""
"Tends to agree","2004","35-65 y.","Male","","","",""
"Tends to agree","2004","35-65 y.","Female","","","",""
"Tends to agree","2004","66 and older","Male","","","",""
"Tends to agree","2004","66 and older","Female","","","",""
"Rather not true","2004","16-34 y.","Male","","","",""
"Rather not true","2004","16-34 y.","Female","","","",""
"Rather not true","2004","35-65 y.","Male","","","",""
"Rather not true","2004","35-65 y.","Female","","","",""
"Rather not true","2004","66 and older","Male","","","",""
"Rather not true","2004","66 and older","Female","","","",""
"Totally disagree","2004","16-34 y.","Male","","","",""
"Totally disagree","2004","16-34 y.","Female","","","",""
"Totally disagree","2004","35-65 y.","Male","","","",""
"Totally disagree","2004","35-65 y.","Female","","","",""
"Totally disagree","2004","66 and older","Male","","","",""
"Totally disagree","2004","66 and older","Female","","","",""
"True entirely","2005","16-34 y.","Male","","","",""
"True entirely","2005","16-34 y.","Female","","","",""
"True entirely","2005","35-65 y.","Male","","","",""
"True entirely","2005","35-65 y.","Female","","","",""
"True entirely","2005","66 and older","Male","","","",""
"True entirely","2005","66 and older","Female","","","",""
"Tends to agree","2005","16-34 y.","Male","","","",""
"Tends to agree","2005","16-34 y.","Female","","","",""
"Tends to agree","2005","35-65 y.","Male","","","",""
"Tends to agree","2005","35-65 y.","Female","","","",""
"Tends to agree","2005","66 and older","Male","","","",""
"Tends to agree","2005","66 and older","Female","","","",""
"Rather not true","2005","16-34 y.","Male","","","",""
"Rather not true","2005","16-34 y.","Female","","","",""
"Rather not true","2005","35-65 y.","Male","","","",""
"Rather not true","2005","35-65 y.","Female","","","",""
"Rather not true","2005","66 and older","Male","","","",""
"Rather not true","2005","66 and older","Female","","","",""
"Totally disagree","2005","16-34 y.","Male","","","",""
"Totally disagree","2005","16-34 y.","Female","","","",""
"Totally disagree","2005","35-65 y.","Male","","","",""
"Totally disagree","2005","35-65 y.","Female","","","",""
"Totally disagree","2005","66 and older","Male","","","",""
"Totally disagree","2005","66 and older","Female","","","",""
"True entirely","2006","16-34 y.","Male","","","",""
"True entirely","2006","16-34 y.","Female","","","",""
"True entirely","2006","35-65 y.","Male","","","",""
"True entirely","2006","35-65 y.","Female","","","",""
"True entirely","2006","66 and older","Male","","","",""
"True entirely","2006","66 and older","Female","","","",""
"Tends to agree","2006","16-34 y.","Male","","","",""
"Tends to agree","2006","16-34 y.","Female","","","",""
"Tends to agree","2006","35-65 y.","Male","","","",""
"Tends to agree","2006","35-65 y.","Female","","","",""
"Tends to agree","2006","66 and older","Male","","","",""
"Tends to agree","2006","66 and older","Female","","","",""
"Rather not true","2006","16-34 y.","Male","","","",""
"Rather not true","2006","16-34 y.","Female","","","",""
"Rather not true","2006","35-65 y.","Male","","","",""
"Rather not true","2006","35-65 y.","Female","","","",""
"Rather not true","2006","66 and older","Male","","","",""
"Rather not true","2006","66 and older","Female","","","",""
"Totally disagree","2006","16-34 y.","Male","","","",""
"Totally disagree","2006","16-34 y.","Female","","","",""
"Totally disagree","2006","35-65 y.","Male","","","",""
"Totally disagree","2006","35-65 y.","Female","","","",""
"Totally disagree","2006","66 and older","Male","","","",""
"Totally disagree","2006","66 and older","Female","","","",""
"True entirely","2007","16-34 y.","Male","","","",""
"True entirely","2007","16-34 y.","Female","","","",""
"True entirely","2007","35-65 y.","Male","","","",""
"True entirely","2007","35-65 y.","Female","","","",""
"True entirely","2007","66 and older","Male","","","",""
"True entirely","2007","66 and older","Female","","","",""
"Tends to agree","2007","16-34 y.","Male","","","",""
"Tends to agree","2007","16-34 y.","Female","","","",""
"Tends to agree","2007","35-65 y.","Male","","","",""
"Tends to agree","2007","35-65 y.","Female","","","",""
"Tends to agree","2007","66 and older","Male","","","",""
"Tends to agree","2007","66 and older","Female","","","",""
"Rather not true","2007","16-34 y.","Male","","","",""
"Rather not true","2007","16-34 y.","Female","","","",""
"Rather not true","2007","35-65 y.","Male","","","",""
"Rather not true","2007","35-65 y.","Female","","","",""
"Rather not true","2007","66 and older","Male","","","",""
"Rather not true","2007","66 and older","Female","","","",""
