"plh0190","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Totally disagree","1990","(Married) couple without C. ","Rural Area","250","0.614390045588717","0.567160451502759","0.661619639674676","4"
"Totally disagree","1990","Single parent ","Rural Area","40","0.572623483241989","0.459141591796409","0.686105374687568","4"
"Totally disagree","1990","Couple + C. LE 16 ","Urban Area","250","0.519571243741999","0.474875669356244","0.564266818127755","4"
"Totally disagree","1990","Single parent ","Urban Area","44","0.571439193592087","0.461616516247431","0.681261870936743","4"
"Totally disagree","1990","Couple + C. LE 16 ","Rural Area","426","0.522658800745567","0.488408794382976","0.556908807108158","4"
"Totally disagree","1990","Couple + C. GT 16 ","Urban Area","90","0.426858697358779","0.359960970000082","0.493756424717476","4"
"Totally disagree","1990","Couple + C. GT 16 ","Rural Area","261","0.594351958764641","0.549185430950948","0.639518486578335","4"
"Totally disagree","1990","Couple + C. LE and GT 16","Urban Area","34","0.459251777296694","0.349361942984225","0.569141611609164","4"
"Totally disagree","1990","Couple + C. LE and GT 16","Rural Area","99","0.503617076042513","0.43233574035643","0.574898411728596","4"
"True entirely","1990","1-pers.-HH","Urban Area","2","","","","1"
"True entirely","1990","1-pers.-HH","Rural Area","7","","","","1"
"True entirely","1990","(Married) couple without C. ","Urban Area","15","","","","1"
"True entirely","1990","(Married) couple without C. ","Rural Area","26","","","","1"
"True entirely","1990","Single parent ","Urban Area","1","","","","1"
"True entirely","1990","Single parent ","Rural Area","7","","","","1"
"True entirely","1990","Couple + C. LE 16 ","Urban Area","19","","","","1"
"True entirely","1990","Couple + C. LE 16 ","Rural Area","36","0.0406770156560628","0.0271315472089586","0.0542224841031671","1"
"True entirely","1990","Couple + C. GT 16 ","Urban Area","20","","","","1"
"True entirely","1990","Couple + C. GT 16 ","Rural Area","27","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","Urban Area","1","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","Rural Area","12","","","","1"
"Rather not true","1991","Couple + C. GT 16 ","Rural Area","160","0.301377880576627","0.262201921568826","0.340553839584428","3"
"Rather not true","1991","Couple + C. LE and GT 16","Urban Area","27","","","","3"
"Rather not true","1991","1-pers.-HH","Urban Area","22","","","","3"
"Rather not true","1991","1-pers.-HH","Rural Area","50","0.378078293117353","0.296582091747617","0.45957449448709","3"
"Rather not true","1991","(Married) couple without C. ","Urban Area","57","0.225404343929684","0.172429728843306","0.278378959016061","3"
"Rather not true","1991","(Married) couple without C. ","Rural Area","113","0.221286587625522","0.184864553951772","0.257708621299272","3"
"Rather not true","1991","Single parent ","Urban Area","17","","","","3"
"Rather not true","1991","Single parent ","Rural Area","21","","","","3"
"Rather not true","1991","Couple + C. LE 16 ","Urban Area","147","0.327648183697957","0.285124846713265","0.37017152068265","3"
"Rather not true","1991","Couple + C. LE 16 ","Rural Area","268","0.336267362082023","0.303550565150741","0.368984159013304","3"
"Rather not true","1991","Couple + C. GT 16 ","Urban Area","79","0.384180577282904","0.319613037655714","0.448748116910095","3"
"Rather not true","1991","Couple + C. LE and GT 16","Rural Area","71","0.321329924628691","0.258908482604293","0.38375136665309","3"
"Tends to agree","1991","1-pers.-HH","Urban Area","10","","","","2"
"Tends to agree","1991","(Married) couple without C. ","Rural Area","52","0.0963723173866729","0.0704801305112868","0.122264504262059","2"
"Tends to agree","1991","Single parent ","Rural Area","12","","","","2"
"Tends to agree","1991","Couple + C. LE 16 ","Urban Area","58","0.119127769864717","0.0897791198183052","0.148476419911128","2"
"Tends to agree","1991","Couple + C. LE 16 ","Rural Area","73","0.0794901503051727","0.0607573496317152","0.0982229509786303","2"
"Tends to agree","1991","1-pers.-HH","Rural Area","10","","","","2"
"Tends to agree","1991","(Married) couple without C. ","Urban Area","30","0.11828475820949","0.0773419423705614","0.159227574048419","2"
"Tends to agree","1991","Single parent ","Urban Area","10","","","","2"
"Tends to agree","1991","Couple + C. GT 16 ","Rural Area","59","0.114173004709568","0.0870211841839745","0.141324825235162","2"
"Tends to agree","1991","Couple + C. GT 16 ","Urban Area","25","","","","2"
"Tends to agree","1991","Couple + C. LE and GT 16","Urban Area","13","","","","2"
"Tends to agree","1991","Couple + C. LE and GT 16","Rural Area","24","","","","2"
"Totally disagree","1991","(Married) couple without C. ","Rural Area","301","0.616815066454808","0.57415912641748","0.659471006492136","4"
"Totally disagree","1991","1-pers.-HH","Urban Area","55","0.644046542328585","0.54512700627922","0.742966078377951","4"
"Totally disagree","1991","(Married) couple without C. ","Urban Area","135","0.584842063217169","0.522371544323471","0.647312582110867","4"
"Totally disagree","1991","1-pers.-HH","Rural Area","69","0.496043221173281","0.412013089895201","0.580073352451361","4"
"Totally disagree","1991","Single parent ","Urban Area","38","0.53110431211195","0.416628246695521","0.64558037752838","4"
"Totally disagree","1991","Single parent ","Rural Area","42","0.505839110191227","0.396281264178453","0.615396956204","4"
"Totally disagree","1991","Couple + C. LE 16 ","Urban Area","228","0.474295313875868","0.429055531663747","0.519535096087989","4"
"Totally disagree","1991","Couple + C. LE 16 ","Rural Area","421","0.541369543623356","0.506862306469777","0.575876780776934","4"
"Totally disagree","1991","Couple + C. GT 16 ","Urban Area","100","0.439362418075008","0.373479564628489","0.505245271521528","4"
"Totally disagree","1991","Couple + C. GT 16 ","Rural Area","276","0.529669000627739","0.487055534221614","0.572282467033864","4"
"Totally disagree","1991","Couple + C. LE and GT 16","Urban Area","36","0.475096511872208","0.367009921982417","0.583183101761999","4"
"Totally disagree","1991","Couple + C. LE and GT 16","Rural Area","110","0.517330737371699","0.450536680196553","0.584124794546846","4"
"True entirely","1991","1-pers.-HH","Urban Area","3","","","","1"
"True entirely","1991","1-pers.-HH","Rural Area","7","","","","1"
"True entirely","1991","(Married) couple without C. ","Urban Area","17","","","","1"
"True entirely","1991","(Married) couple without C. ","Rural Area","33","0.0655260285329973","0.0438146026640704","0.0872374544019241","1"
"True entirely","1991","Single parent ","Urban Area","8","","","","1"
"True entirely","1991","Single parent ","Rural Area","5","","","","1"
"True entirely","1991","Couple + C. LE 16 ","Urban Area","35","0.0789287325614586","0.0545006518434566","0.103356813279461","1"
"True entirely","1991","Couple + C. LE 16 ","Rural Area","39","0.0428729439894489","0.0288445393997318","0.0569013485791659","1"
"True entirely","1991","Couple + C. GT 16 ","Urban Area","14","","","","1"
"True entirely","1991","Couple + C. GT 16 ","Rural Area","32","0.0547801140860657","0.0353524460246098","0.0742077821475217","1"
"True entirely","1991","Couple + C. LE and GT 16","Urban Area","6","","","","1"
"True entirely","1991","Couple + C. LE and GT 16","Rural Area","10","","","","1"
"Rather not true","1992","Couple + C. GT 16 ","Rural Area","361","0.424839231498881","0.392739911116269","0.456938551881494","3"
"Rather not true","1992","Couple + C. LE and GT 16","Urban Area","124","0.31782615592505","0.271254162415954","0.364398149434146","3"
"Rather not true","1992","1-pers.-HH","Rural Area","96","0.354748221432999","0.299683453836893","0.409812989029104","3"
"Rather not true","1992","(Married) couple without C. ","Urban Area","575","0.301806104339609","0.281050435421234","0.322561773257983","3"
"Rather not true","1992","Single parent ","Urban Area","108","0.324066227346088","0.27467981214884","0.373452642543336","3"
"Rather not true","1992","1-pers.-HH","Urban Area","283","0.358841533081129","0.32545698205495","0.392226084107308","3"
"Rather not true","1992","(Married) couple without C. ","Rural Area","261","0.311027830263069","0.280035220702598","0.342020439823541","3"
"Rather not true","1992","Single parent ","Rural Area","61","0.350777908612428","0.278400568713511","0.423155248511345","3"
"Rather not true","1992","Couple + C. LE 16 ","Urban Area","566","0.374263223498741","0.35016379191316","0.398362655084321","3"
"Rather not true","1992","Couple + C. LE 16 ","Rural Area","355","0.318328453681042","0.290469085468367","0.346187821893718","3"
"Rather not true","1992","Couple + C. GT 16 ","Urban Area","373","0.307444661946895","0.281402013036028","0.333487310857762","3"
"Rather not true","1992","Couple + C. LE and GT 16","Rural Area","108","0.360460945929421","0.306752628452177","0.414169263406664","3"
"Tends to agree","1992","1-pers.-HH","Urban Area","90","0.114470969841321","0.0923114380413665","0.136630501641275","2"
"Tends to agree","1992","1-pers.-HH","Rural Area","36","0.118809024521927","0.0815690969608302","0.156048952083025","2"
"Tends to agree","1992","(Married) couple without C. ","Urban Area","184","0.0959885775367691","0.0826692764040684","0.10930787866947","2"
"Tends to agree","1992","(Married) couple without C. ","Rural Area","79","0.092066175909871","0.0727093194261716","0.11142303239357","2"
"Tends to agree","1992","Single parent ","Rural Area","17","","","","2"
"Tends to agree","1992","Couple + C. LE 16 ","Urban Area","156","0.102984082620122","0.0878482084278358","0.118119956812409","2"
"Tends to agree","1992","Couple + C. LE 16 ","Rural Area","107","0.114879257946016","0.0958084970885518","0.13395001880348","2"
"Tends to agree","1992","Single parent ","Urban Area","42","0.117150515489539","0.0832150368264147","0.151085994152663","2"
"Tends to agree","1992","Couple + C. GT 16 ","Rural Area","105","0.103155871934501","0.0834046320253639","0.122907111843637","2"
"Tends to agree","1992","Couple + C. GT 16 ","Urban Area","120","0.103429410542034","0.0862428605316932","0.120615960552375","2"
"Tends to agree","1992","Couple + C. LE and GT 16","Rural Area","36","0.11597095069617","0.0801541508402751","0.151787750552065","2"
"Tends to agree","1992","Couple + C. LE and GT 16","Urban Area","51","0.12589229080269","0.0927131968503756","0.159071384755004","2"
"Totally disagree","1992","(Married) couple without C. ","Rural Area","467","0.53710907309764","0.503725850479898","0.570492295715381","4"
"Totally disagree","1992","1-pers.-HH","Urban Area","384","0.478675291142964","0.443906774926676","0.513443807359251","4"
"Totally disagree","1992","(Married) couple without C. ","Urban Area","1041","0.553938607681625","0.531462927879215","0.576414287484035","4"
"Totally disagree","1992","1-pers.-HH","Rural Area","135","0.448885509397616","0.391640477698986","0.506130541096246","4"
"Totally disagree","1992","Single parent ","Urban Area","183","0.526682973946003","0.473997699510683","0.579368248381324","4"
"Totally disagree","1992","Single parent ","Rural Area","74","0.446319029446011","0.370924062316799","0.521713996575224","4"
"Totally disagree","1992","Couple + C. LE 16 ","Urban Area","759","0.479061646911223","0.454183888269562","0.503939405552884","4"
"Totally disagree","1992","Couple + C. LE 16 ","Rural Area","554","0.511589480940664","0.481694432747858","0.54148452913347","4"
"Totally disagree","1992","Couple + C. GT 16 ","Urban Area","655","0.540440966505713","0.512314237957993","0.568567695053432","4"
"Totally disagree","1992","Couple + C. GT 16 ","Rural Area","400","0.42944542043848","0.397302044458884","0.461588796418075","4"
"Totally disagree","1992","Couple + C. LE and GT 16","Urban Area","192","0.516597167463211","0.466615230257062","0.566579104669361","4"
"Totally disagree","1992","Couple + C. LE and GT 16","Rural Area","158","0.504661223865027","0.44873312781679","0.560589319913264","4"
"True entirely","1992","1-pers.-HH","Urban Area","36","0.0480122059345861","0.0331322029774245","0.0628922088917476","1"
"True entirely","1992","1-pers.-HH","Rural Area","23","","","","1"
"True entirely","1992","(Married) couple without C. ","Urban Area","79","0.0482667104419971","0.0385757642632263","0.0579576566207678","1"
"True entirely","1992","(Married) couple without C. ","Rural Area","50","0.0597969207294202","0.0439221330716675","0.0756717083871729","1"
"True entirely","1992","Single parent ","Urban Area","12","","","","1"
"True entirely","1992","Single parent ","Rural Area","15","","","","1"
"True entirely","1992","Couple + C. LE 16 ","Urban Area","68","0.0436910469699143","0.0335117515401535","0.053870342399675","1"
"True entirely","1992","Couple + C. LE 16 ","Rural Area","58","0.0552028074322777","0.0415445331480416","0.0688610817165138","1"
"True entirely","1992","Couple + C. GT 16 ","Urban Area","58","0.0486849610053583","0.0365389398962767","0.0608309821144399","1"
"True entirely","1992","Couple + C. GT 16 ","Rural Area","45","0.0425594761281384","0.0294512796656144","0.0556676725906625","1"
"True entirely","1992","Couple + C. LE and GT 16","Urban Area","17","","","","1"
"True entirely","1992","Couple + C. LE and GT 16","Rural Area","5","","","","1"
"Rather not true","1993","Couple + C. GT 16 ","Rural Area","374","0.431199653059875","0.398253299392384","0.464146006727366","3"
"Rather not true","1993","Couple + C. LE and GT 16","Urban Area","268","0.373067315108475","0.338363059436646","0.407771570780304","3"
"Rather not true","1993","Couple + C. LE and GT 16","Rural Area","158","0.434420330017652","0.383428952534705","0.485411707500599","3"
"Rather not true","1993","1-pers.-HH","Rural Area","127","0.397540364134155","0.343237168576726","0.451843559691584","3"
"Rather not true","1993","(Married) couple without C. ","Urban Area","707","0.317705297707396","0.297905121154491","0.337505474260302","3"
"Rather not true","1993","Single parent ","Urban Area","127","0.294824656316333","0.249100376957121","0.340548935675544","3"
"Rather not true","1993","1-pers.-HH","Urban Area","328","0.365172521505357","0.334026422911733","0.396318620098982","3"
"Rather not true","1993","(Married) couple without C. ","Rural Area","324","0.357506182209984","0.325750582474685","0.389261781945283","3"
"Rather not true","1993","Single parent ","Rural Area","83","0.433653969668773","0.360850733689233","0.506457205648313","3"
"Rather not true","1993","Couple + C. LE 16 ","Urban Area","761","0.410842746226617","0.388870554702386","0.432814937750848","3"
"Rather not true","1993","Couple + C. LE 16 ","Rural Area","418","0.373620982106416","0.344915162895427","0.402326801317405","3"
"Rather not true","1993","Couple + C. GT 16 ","Urban Area","567","0.348525823321745","0.325111636193662","0.371940010449828","3"
"Tends to agree","1993","1-pers.-HH","Rural Area","37","0.123579601844528","0.0870621531049343","0.160097050584122","2"
"Tends to agree","1993","(Married) couple without C. ","Urban Area","247","0.114398420746695","0.100862118576299","0.127934722917092","2"
"Tends to agree","1993","(Married) couple without C. ","Rural Area","108","0.118385091323547","0.0969792631913278","0.139790919455766","2"
"Tends to agree","1993","Single parent ","Urban Area","47","0.135552775830111","0.101225458930705","0.169880092729516","2"
"Tends to agree","1993","1-pers.-HH","Urban Area","112","0.124371851967235","0.103024320713737","0.145719383220734","2"
"Tends to agree","1993","Single parent ","Rural Area","28","","","","2"
"Tends to agree","1993","Couple + C. LE 16 ","Urban Area","224","0.112415111787806","0.0983080279388387","0.126522195636773","2"
"Tends to agree","1993","Couple + C. LE 16 ","Rural Area","128","0.117362078545979","0.0982639459972643","0.136460211094695","2"
"Tends to agree","1993","Couple + C. GT 16 ","Urban Area","210","0.124559792072246","0.108333653402285","0.140785930742207","2"
"Tends to agree","1993","Couple + C. GT 16 ","Rural Area","100","0.104185435421778","0.0838618281766279","0.124509042666929","2"
"Tends to agree","1993","Couple + C. LE and GT 16","Urban Area","99","0.129879655975099","0.105756234566799","0.154003077383399","2"
"Tends to agree","1993","Couple + C. LE and GT 16","Rural Area","39","0.119044583329375","0.085730600063573","0.152358566595176","2"
"Totally disagree","1993","1-pers.-HH","Urban Area","423","0.448773102974834","0.416599080512949","0.480947125436719","4"
"Totally disagree","1993","1-pers.-HH","Rural Area","122","0.39432732100232","0.340099991194403","0.448554650810237","4"
"Totally disagree","1993","(Married) couple without C. ","Rural Area","379","0.443521764780405","0.410604357241539","0.476439172319271","4"
"Totally disagree","1993","(Married) couple without C. ","Urban Area","1047","0.501596805791616","0.480333116169202","0.522860495414029","4"
"Totally disagree","1993","Single parent ","Urban Area","189","0.506437623260587","0.45630153872229","0.556573707798885","4"
"Totally disagree","1993","Single parent ","Rural Area","51","0.281044891700774","0.215009489897021","0.347080293504527","4"
"Totally disagree","1993","Couple + C. LE 16 ","Urban Area","839","0.422118590227796","0.400061076867972","0.444176103587621","4"
"Totally disagree","1993","Couple + C. LE 16 ","Rural Area","476","0.433065371789196","0.403663232055899","0.462467511522494","4"
"Totally disagree","1993","Couple + C. GT 16 ","Urban Area","725","0.464800312919065","0.440292523925646","0.489308101912484","4"
"Totally disagree","1993","Couple + C. GT 16 ","Rural Area","342","0.395615632612439","0.363085819974801","0.428145445250076","4"
"Totally disagree","1993","Couple + C. LE and GT 16","Urban Area","337","0.436608319535039","0.401018163217737","0.472198475852341","4"
"Totally disagree","1993","Couple + C. LE and GT 16","Rural Area","144","0.383910451870081","0.333880317767998","0.433940585972164","4"
"True entirely","1993","Couple + C. GT 16 ","Rural Area","52","0.0689992789059072","0.0521381940852246","0.0858603637265898","1"
"True entirely","1993","Couple + C. LE and GT 16","Urban Area","42","0.060444709381387","0.0433438082787234","0.0775456104840506","1"
"True entirely","1993","Couple + C. LE and GT 16","Rural Area","22","","","","1"
"True entirely","1993","1-pers.-HH","Urban Area","55","0.0616825235525741","0.0461199033206994","0.0772451437844488","1"
"True entirely","1993","1-pers.-HH","Rural Area","26","","","","1"
"True entirely","1993","(Married) couple without C. ","Urban Area","123","0.0662994757542925","0.0557184034201155","0.0768805480884695","1"
"True entirely","1993","(Married) couple without C. ","Rural Area","64","0.0805869616860636","0.0625513122704939","0.0986226111016333","1"
"True entirely","1993","Single parent ","Urban Area","19","","","","1"
"True entirely","1993","Single parent ","Rural Area","16","","","","1"
"True entirely","1993","Couple + C. LE 16 ","Urban Area","102","0.0546235517577806","0.0444748075443412","0.0647722959712199","1"
"True entirely","1993","Couple + C. LE 16 ","Rural Area","69","0.0759515675584083","0.060231606934217","0.0916715281825996","1"
"True entirely","1993","Couple + C. GT 16 ","Urban Area","89","0.0621140716869444","0.0502541175216716","0.0739740258522172","1"
"Rather not true","1994","Couple + C. GT 16 ","Rural Area","","","","","3"
"Rather not true","1994","Couple + C. LE and GT 16","Urban Area","","","","","3"
"Rather not true","1994","Couple + C. LE and GT 16","Rural Area","","","","","3"
"Rather not true","1994","(Married) couple without C. ","Rural Area","","","","","3"
"Rather not true","1994","1-pers.-HH","Rural Area","","","","","3"
"Rather not true","1994","(Married) couple without C. ","Urban Area","","","","","3"
"Rather not true","1994","Single parent ","Urban Area","","","","","3"
"Rather not true","1994","Single parent ","Rural Area","","","","","3"
"Rather not true","1994","Couple + C. LE 16 ","Urban Area","","","","","3"
"Rather not true","1994","Couple + C. LE 16 ","Rural Area","","","","","3"
"Rather not true","1994","1-pers.-HH","Urban Area","","","","","3"
"Rather not true","1994","Couple + C. GT 16 ","Urban Area","","","","","3"
"Tends to agree","1994","1-pers.-HH","Rural Area","","","","","2"
"Tends to agree","1994","(Married) couple without C. ","Urban Area","","","","","2"
"Tends to agree","1994","(Married) couple without C. ","Rural Area","","","","","2"
"Tends to agree","1994","Single parent ","Urban Area","","","","","2"
"Tends to agree","1994","1-pers.-HH","Urban Area","","","","","2"
"Tends to agree","1994","Single parent ","Rural Area","","","","","2"
"Tends to agree","1994","Couple + C. LE 16 ","Urban Area","","","","","2"
"Tends to agree","1994","Couple + C. LE 16 ","Rural Area","","","","","2"
"Tends to agree","1994","Couple + C. GT 16 ","Urban Area","","","","","2"
"Tends to agree","1994","Couple + C. GT 16 ","Rural Area","","","","","2"
"Tends to agree","1994","Couple + C. LE and GT 16","Urban Area","","","","","2"
"Tends to agree","1994","Couple + C. LE and GT 16","Rural Area","","","","","2"
"Totally disagree","1994","(Married) couple without C. ","Rural Area","","","","","4"
"Totally disagree","1994","1-pers.-HH","Urban Area","","","","","4"
"Totally disagree","1994","1-pers.-HH","Rural Area","","","","","4"
"Totally disagree","1994","(Married) couple without C. ","Urban Area","","","","","4"
"Totally disagree","1994","Single parent ","Urban Area","","","","","4"
"Totally disagree","1994","Single parent ","Rural Area","","","","","4"
"Totally disagree","1994","Couple + C. LE 16 ","Urban Area","","","","","4"
"Totally disagree","1994","Couple + C. LE 16 ","Rural Area","","","","","4"
"Totally disagree","1994","Couple + C. GT 16 ","Urban Area","","","","","4"
"Totally disagree","1994","Couple + C. GT 16 ","Rural Area","","","","","4"
"Totally disagree","1994","Couple + C. LE and GT 16","Urban Area","","","","","4"
"Totally disagree","1994","Couple + C. LE and GT 16","Rural Area","","","","","4"
"True entirely","1994","Couple + C. GT 16 ","Rural Area","","","","","1"
"True entirely","1994","Couple + C. LE and GT 16","Urban Area","","","","","1"
"True entirely","1994","Couple + C. LE and GT 16","Rural Area","","","","","1"
"True entirely","1994","1-pers.-HH","Rural Area","","","","","1"
"True entirely","1994","(Married) couple without C. ","Urban Area","","","","","1"
"True entirely","1994","(Married) couple without C. ","Rural Area","","","","","1"
"True entirely","1994","Single parent ","Urban Area","","","","","1"
"True entirely","1994","Single parent ","Rural Area","","","","","1"
"True entirely","1994","Couple + C. LE 16 ","Urban Area","","","","","1"
"True entirely","1994","1-pers.-HH","Urban Area","","","","","1"
"True entirely","1994","Couple + C. LE 16 ","Rural Area","","","","","1"
"True entirely","1994","Couple + C. GT 16 ","Urban Area","","","","","1"
"Rather not true","1995","Couple + C. GT 16 ","Rural Area","347","0.398815286863178","0.366070560018115","0.431560013708241","3"
"Rather not true","1995","Couple + C. LE and GT 16","Urban Area","289","0.393900761091567","0.358814650014532","0.428986872168601","3"
"Rather not true","1995","Couple + C. LE and GT 16","Rural Area","187","0.441927980193055","0.394602091129926","0.489253869256185","3"
"Rather not true","1995","(Married) couple without C. ","Rural Area","368","0.365212052596238","0.335188885342449","0.395235219850026","3"
"Rather not true","1995","1-pers.-HH","Rural Area","124","0.345899792417192","0.295924451754618","0.395875133079766","3"
"Rather not true","1995","(Married) couple without C. ","Urban Area","784","0.363708478414943","0.343674555128024","0.383742401701862","3"
"Rather not true","1995","Single parent ","Urban Area","153","0.414342720021019","0.365453015000085","0.463232425041952","3"
"Rather not true","1995","Single parent ","Rural Area","73","0.403857337333703","0.333152143510614","0.474562531156791","3"
"Rather not true","1995","Couple + C. LE 16 ","Urban Area","753","0.38938731924323","0.367952801700078","0.410821836786382","3"
"Rather not true","1995","Couple + C. LE 16 ","Rural Area","466","0.437412955286477","0.40753569329746","0.467290217275493","3"
"Rather not true","1995","1-pers.-HH","Urban Area","346","0.368840033876908","0.337995876317891","0.399684191435925","3"
"Rather not true","1995","Couple + C. GT 16 ","Urban Area","522","0.35293469377251","0.328694313947321","0.3771750735977","3"
"Tends to agree","1995","1-pers.-HH","Rural Area","43","0.124132436572009","0.08948905074056","0.158775822403458","2"
"Tends to agree","1995","(Married) couple without C. ","Urban Area","221","0.0954283070975887","0.0831928180664047","0.107663796128773","2"
"Tends to agree","1995","(Married) couple without C. ","Rural Area","88","0.0956820320598981","0.0773400867674669","0.114023977352329","2"
"Tends to agree","1995","Single parent ","Urban Area","48","0.142554993847907","0.10785653841698","0.177253449278834","2"
"Tends to agree","1995","1-pers.-HH","Urban Area","111","0.132366609880637","0.110702466775964","0.15403075298531","2"
"Tends to agree","1995","Single parent ","Rural Area","20","","","","2"
"Tends to agree","1995","Couple + C. LE 16 ","Urban Area","258","0.120338668369332","0.106036553807359","0.134640782931305","2"
"Tends to agree","1995","Couple + C. LE 16 ","Rural Area","105","0.0926647726494642","0.075200868881462","0.110128676417466","2"
"Tends to agree","1995","Couple + C. GT 16 ","Urban Area","156","0.0978086035929837","0.0827405881359134","0.112876619050054","2"
"Tends to agree","1995","Couple + C. GT 16 ","Rural Area","82","0.08063012266446","0.0624228328785185","0.0988374124504016","2"
"Tends to agree","1995","Couple + C. LE and GT 16","Urban Area","90","0.115527407975846","0.0925736044929981","0.138481211458693","2"
"Tends to agree","1995","Couple + C. LE and GT 16","Rural Area","44","0.103526609813031","0.0744949006130699","0.132558319012992","2"
"Totally disagree","1995","(Married) couple without C. ","Rural Area","495","0.501785911825374","0.470608730221733","0.532963093429014","4"
"Totally disagree","1995","1-pers.-HH","Rural Area","167","0.475765282334179","0.423294476722325","0.528236087946032","4"
"Totally disagree","1995","(Married) couple without C. ","Urban Area","1100","0.495809461247499","0.474987771232606","0.516631151262392","4"
"Totally disagree","1995","1-pers.-HH","Urban Area","424","0.429065690632952","0.39742549723309","0.460705884032814","4"
"Totally disagree","1995","Single parent ","Urban Area","163","0.389028827953036","0.340643126726519","0.437414529179553","4"
"Totally disagree","1995","Single parent ","Rural Area","87","0.459375672896388","0.387564170107367","0.531187175685408","4"
"Totally disagree","1995","Couple + C. LE 16 ","Urban Area","895","0.447708603264302","0.42585003259665","0.469567173931954","4"
"Totally disagree","1995","Couple + C. LE 16 ","Rural Area","442","0.419100026692652","0.38938270719619","0.448817346189114","4"
"Totally disagree","1995","Couple + C. GT 16 ","Urban Area","736","0.493826781248538","0.468466440284766","0.519187122212311","4"
"Totally disagree","1995","Couple + C. GT 16 ","Rural Area","392","0.465514918191454","0.43215798580082","0.498871850582088","4"
"Totally disagree","1995","Couple + C. LE and GT 16","Urban Area","332","0.445203809316515","0.409516309306588","0.480891309326443","4"
"Totally disagree","1995","Couple + C. LE and GT 16","Rural Area","171","0.405395856395898","0.358608174804489","0.452183537987307","4"
"True entirely","1995","Couple + C. GT 16 ","Rural Area","38","0.0550396722809082","0.0397887461785565","0.0702905983832599","1"
"True entirely","1995","Couple + C. LE and GT 16","Urban Area","34","0.0453680216160722","0.0304241590646861","0.0603118841674583","1"
"True entirely","1995","Couple + C. LE and GT 16","Rural Area","21","","","","1"
"True entirely","1995","1-pers.-HH","Rural Area","14","","","","1"
"True entirely","1995","(Married) couple without C. ","Urban Area","110","0.0450537532399692","0.0364156940251964","0.0536918124547419","1"
"True entirely","1995","(Married) couple without C. ","Rural Area","37","0.0373200035184904","0.0255009845245314","0.0491390225124494","1"
"True entirely","1995","Single parent ","Urban Area","26","","","","1"
"True entirely","1995","Single parent ","Rural Area","5","","","","1"
"True entirely","1995","Couple + C. LE 16 ","Urban Area","82","0.0425654091231356","0.0336913388412856","0.0514394794049855","1"
