"plh0190","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"True entirely","1993","Employed","direct migration background","90","0.0561312138814895","0.044933048933678","0.0673293788293009"
"True entirely","1993","Employed","indirect migration background","15","","",""
"Tends to agree","1993","Not Employed","no migration background","361","0.129682579565695","0.117478454575281","0.141886704556108"
"Tends to agree","1993","Not Employed","direct migration background","97","0.128577997673023","0.102845081669167","0.154310913676879"
"Tends to agree","1993","Not Employed","indirect migration background","13","","",""
"Tends to agree","1993","Employed","no migration background","737","0.111865366597768","0.104247709871514","0.119483023324022"
"Tends to agree","1993","Employed","direct migration background","240","0.134217154592298","0.117632847420118","0.150801461764478"
"Tends to agree","1993","Employed","indirect migration background","35","0.114238950599318","0.0782430656137048","0.15023483558493"
"Rather not true","1993","Not Employed","no migration background","1099","0.36095128489831","0.343504385078511","0.378398184718109"
"Rather not true","1993","Not Employed","direct migration background","268","0.393517235745287","0.355960959601964","0.431073511888609"
"Rather not true","1993","Not Employed","indirect migration background","57","0.412292273826935","0.329562481319207","0.495022066334663"
"Rather not true","1993","Employed","no migration background","2471","0.372102427620988","0.360420626082236","0.383784229159741"
"Rather not true","1993","Employed","direct migration background","569","0.359185611190614","0.335844881779847","0.382526340601381"
"Rather not true","1993","Employed","indirect migration background","110","0.302873333741157","0.250876867374685","0.35486980010763"
"Totally disagree","1993","Not Employed","no migration background","1266","0.436507617530589","0.418491262704887","0.454523972356291"
"Totally disagree","1993","Not Employed","direct migration background","248","0.397223031434643","0.359605789658077","0.43484027321121"
"Totally disagree","1993","Not Employed","indirect migration background","58","0.457834174250781","0.374100758109285","0.541567590392277"
"Totally disagree","1993","Employed","no migration background","2969","0.45026219190367","0.43823830967065","0.46228607413669"
"Totally disagree","1993","Employed","direct migration background","724","0.450466020335598","0.42626034938329","0.474671691287906"
"Totally disagree","1993","Employed","indirect migration background","140","0.526933731500163","0.470436592590895","0.583430870409431"
"True entirely","1994","Not Employed","no migration background","","","",""
"True entirely","1994","Not Employed","direct migration background","","","",""
"True entirely","1994","Not Employed","indirect migration background","","","",""
"True entirely","1994","Employed","no migration background","","","",""
"True entirely","1994","Employed","direct migration background","","","",""
"True entirely","1994","Employed","indirect migration background","","","",""
"Tends to agree","1994","Not Employed","no migration background","","","",""
"Tends to agree","1994","Not Employed","direct migration background","","","",""
"Tends to agree","1994","Not Employed","indirect migration background","","","",""
"Tends to agree","1994","Employed","no migration background","","","",""
"Tends to agree","1994","Employed","direct migration background","","","",""
"Tends to agree","1994","Employed","indirect migration background","","","",""
"Rather not true","1994","Not Employed","no migration background","","","",""
"Rather not true","1994","Not Employed","direct migration background","","","",""
"Rather not true","1994","Not Employed","indirect migration background","","","",""
"Rather not true","1994","Employed","no migration background","","","",""
"Rather not true","1994","Employed","direct migration background","","","",""
"Rather not true","1994","Employed","indirect migration background","","","",""
"Totally disagree","1994","Not Employed","no migration background","","","",""
"Totally disagree","1994","Not Employed","direct migration background","","","",""
"Totally disagree","1994","Not Employed","indirect migration background","","","",""
"Totally disagree","1994","Employed","no migration background","","","",""
"Totally disagree","1994","Employed","direct migration background","","","",""
"Totally disagree","1994","Employed","indirect migration background","","","",""
"True entirely","1995","Not Employed","no migration background","115","0.039780998154673","0.0328185036324191","0.0467434926769268"
"True entirely","1995","Not Employed","direct migration background","29","","",""
"True entirely","1995","Not Employed","indirect migration background","6","","",""
"True entirely","1995","Employed","no migration background","309","0.0554480931044065","0.0498254667015868","0.0610707195072262"
"True entirely","1995","Employed","direct migration background","109","0.0686312999344572","0.0564616591349079","0.0808009407340065"
"True entirely","1995","Employed","indirect migration background","19","","",""
"Tends to agree","1995","Not Employed","no migration background","320","0.110591121021122","0.0994185598520188","0.121763682190225"
"Tends to agree","1995","Not Employed","direct migration background","97","0.117936378289953","0.0967821975506573","0.139090559029249"
"Tends to agree","1995","Not Employed","indirect migration background","14","","",""
"Tends to agree","1995","Employed","no migration background","640","0.104309049346955","0.0967993406244835","0.111818758069427"
"Tends to agree","1995","Employed","direct migration background","247","0.127688845822323","0.111624315911203","0.143753375733443"
"Tends to agree","1995","Employed","indirect migration background","39","0.108438385371328","0.0748400822252279","0.142036688517428"
"Rather not true","1995","Not Employed","no migration background","1143","0.36608567904208","0.348924444291514","0.383246913792647"
"Rather not true","1995","Not Employed","direct migration background","329","0.358134868848717","0.326688713405697","0.389581024291738"
"Rather not true","1995","Not Employed","indirect migration background","54","0.375571563847755","0.295353576645985","0.455789551049524"
"Rather not true","1995","Employed","no migration background","2510","0.394962666775552","0.382952414899705","0.4069729186514"
"Rather not true","1995","Employed","direct migration background","608","0.377312999057413","0.353981555428376","0.40064444268645"
"Rather not true","1995","Employed","indirect migration background","112","0.324493965356838","0.273903570285646","0.375084360428029"
"Totally disagree","1995","Not Employed","no migration background","1449","0.483542201782125","0.46573988634038","0.501344517223869"
"Totally disagree","1995","Not Employed","direct migration background","438","0.485956252456729","0.453175343679555","0.518737161233904"
"Totally disagree","1995","Not Employed","indirect migration background","66","0.515180643047662","0.432395230530037","0.597966055565287"
"Totally disagree","1995","Employed","no migration background","2905","0.445280190773086","0.433069604103814","0.457490777442358"
"Totally disagree","1995","Employed","direct migration background","694","0.426366855185806","0.402562048193088","0.450171662178525"
"Totally disagree","1995","Employed","indirect migration background","159","0.493222508448654","0.439199316026782","0.547245700870526"
"True entirely","1996","Not Employed","no migration background","117","0.0383745916475606","0.0314022416499328","0.0453469416451884"
"True entirely","1996","Not Employed","direct migration background","32","0.0544858997407397","0.0392272994509427","0.0697445000305367"
"True entirely","1996","Not Employed","indirect migration background","4","","",""
"True entirely","1996","Employed","no migration background","270","0.0481071883304388","0.0428628237625575","0.05335155289832"
"True entirely","1996","Employed","direct migration background","79","0.0764758661154254","0.0632668879895964","0.0896848442412544"
"True entirely","1996","Employed","indirect migration background","21","","",""
"Tends to agree","1996","Not Employed","no migration background","329","0.119082198181943","0.10732658070595","0.130837815657935"
"Tends to agree","1996","Not Employed","direct migration background","94","0.104637941575618","0.0840609175120711","0.125214965639165"
"Tends to agree","1996","Not Employed","indirect migration background","16","","",""
"Tends to agree","1996","Employed","no migration background","715","0.111978212892409","0.104250118106936","0.119706307677883"
"Tends to agree","1996","Employed","direct migration background","205","0.137447815988369","0.120334092699522","0.154561539277215"
"Tends to agree","1996","Employed","indirect migration background","28","","",""
"Rather not true","1996","Not Employed","no migration background","1183","0.386168475335105","0.368497222757837","0.403839727912372"
"Rather not true","1996","Not Employed","direct migration background","310","0.383621420048251","0.350931502781387","0.416311337315116"
"Rather not true","1996","Not Employed","indirect migration background","60","0.494080606462427","0.413532228207184","0.57462898471767"
"Rather not true","1996","Employed","no migration background","2676","0.42031142058802","0.408214444254746","0.432408396921293"
"Rather not true","1996","Employed","direct migration background","591","0.384350514166864","0.360172903041074","0.408528125292655"
"Rather not true","1996","Employed","indirect migration background","126","0.383174146315685","0.332601777329291","0.433746515302079"
"Totally disagree","1996","Not Employed","no migration background","1287","0.456374734835392","0.438296128656892","0.474453341013892"
"Totally disagree","1996","Not Employed","direct migration background","414","0.457254738635391","0.4237646917315","0.490744785539282"
"Totally disagree","1996","Not Employed","indirect migration background","68","0.372851880526879","0.294945959834477","0.450757801219282"
"Totally disagree","1996","Employed","no migration background","2735","0.419603178189132","0.407509016769551","0.431697339608713"
"Totally disagree","1996","Employed","direct migration background","680","0.401725803729342","0.377359037627422","0.426092569831262"
"Totally disagree","1996","Employed","indirect migration background","180","0.455677937195171","0.403870646130851","0.507485228259492"
"True entirely","1997","Not Employed","no migration background","152","0.0604269851833332","0.0516713494164669","0.0691826209501996"
"True entirely","1997","Not Employed","direct migration background","37","0.0734315229021004","0.0554013415621069","0.0914617042420939"
"True entirely","1997","Not Employed","indirect migration background","7","","",""
"True entirely","1997","Employed","no migration background","252","0.0442133054097863","0.0390764551048731","0.0493501557146994"
"True entirely","1997","Employed","direct migration background","74","0.0579823945650089","0.0458437364540161","0.0701210526760016"
"True entirely","1997","Employed","indirect migration background","18","","",""
"Tends to agree","1997","Not Employed","no migration background","277","0.104529904315438","0.0932876663024718","0.115772142328405"
"Tends to agree","1997","Not Employed","direct migration background","85","0.127391615352327","0.104345370070371","0.150437860634284"
"Tends to agree","1997","Not Employed","indirect migration background","24","","",""
"Tends to agree","1997","Employed","no migration background","673","0.114198424847401","0.106250784450406","0.122146065244396"
"Tends to agree","1997","Employed","direct migration background","169","0.113654667834853","0.0971696957585947","0.130139639911112"
"Tends to agree","1997","Employed","indirect migration background","48","0.143098829398037","0.106976321170072","0.179221337626002"
"Rather not true","1997","Not Employed","no migration background","1163","0.387617190171354","0.369714431157356","0.405519949185351"
"Rather not true","1997","Not Employed","direct migration background","321","0.356297494557334","0.32319436523822","0.389400623876448"
"Rather not true","1997","Not Employed","indirect migration background","56","0.396313584280413","0.322349883804168","0.470277284756658"
"Rather not true","1997","Employed","no migration background","2586","0.419865769563088","0.407533034326361","0.432198504799816"
"Rather not true","1997","Employed","direct migration background","587","0.417835052678034","0.392218625434888","0.443451479921181"
"Rather not true","1997","Employed","indirect migration background","130","0.297969184693569","0.250789150181712","0.345149219205426"
"Totally disagree","1997","Not Employed","no migration background","1253","0.447425920329875","0.429154900867939","0.46569693979181"
"Totally disagree","1997","Not Employed","direct migration background","361","0.442879367188238","0.408544338708587","0.477214395667889"
"Totally disagree","1997","Not Employed","indirect migration background","81","0.437798150471555","0.362778239155556","0.512818061787555"
"Totally disagree","1997","Employed","no migration background","2641","0.421722500179724","0.409382321126789","0.434062679232659"
"Totally disagree","1997","Employed","direct migration background","594","0.410527884922104","0.384977581611803","0.436078188232405"
"Totally disagree","1997","Employed","indirect migration background","165","0.497806372119426","0.446228868915662","0.549383875323191"
"True entirely","1998","Not Employed","no migration background","","","",""
"True entirely","1998","Not Employed","direct migration background","","","",""
"True entirely","1998","Not Employed","indirect migration background","","","",""
"True entirely","1998","Employed","no migration background","","","",""
"True entirely","1998","Employed","direct migration background","","","",""
"True entirely","1998","Employed","indirect migration background","","","",""
"Tends to agree","1998","Not Employed","no migration background","","","",""
"Tends to agree","1998","Not Employed","direct migration background","","","",""
"Tends to agree","1998","Not Employed","indirect migration background","","","",""
"Tends to agree","1998","Employed","no migration background","","","",""
"Tends to agree","1998","Employed","direct migration background","","","",""
"Tends to agree","1998","Employed","indirect migration background","","","",""
"Rather not true","1998","Not Employed","no migration background","","","",""
"Rather not true","1998","Not Employed","direct migration background","","","",""
"Rather not true","1998","Not Employed","indirect migration background","","","",""
"Rather not true","1998","Employed","no migration background","","","",""
"Rather not true","1998","Employed","direct migration background","","","",""
"Rather not true","1998","Employed","indirect migration background","","","",""
"Totally disagree","1998","Not Employed","no migration background","","","",""
"Totally disagree","1998","Not Employed","direct migration background","","","",""
"Totally disagree","1998","Not Employed","indirect migration background","","","",""
"Totally disagree","1998","Employed","no migration background","","","",""
"Totally disagree","1998","Employed","direct migration background","","","",""
"Totally disagree","1998","Employed","indirect migration background","","","",""
"True entirely","1999","Not Employed","no migration background","","","",""
"True entirely","1999","Not Employed","direct migration background","","","",""
"True entirely","1999","Not Employed","indirect migration background","","","",""
"True entirely","1999","Employed","no migration background","","","",""
"True entirely","1999","Employed","direct migration background","","","",""
"True entirely","1999","Employed","indirect migration background","","","",""
"Tends to agree","1999","Not Employed","no migration background","","","",""
"Tends to agree","1999","Not Employed","direct migration background","","","",""
"Tends to agree","1999","Not Employed","indirect migration background","","","",""
"Tends to agree","1999","Employed","no migration background","","","",""
"Tends to agree","1999","Employed","direct migration background","","","",""
"Tends to agree","1999","Employed","indirect migration background","","","",""
"Rather not true","1999","Not Employed","no migration background","","","",""
"Rather not true","1999","Not Employed","direct migration background","","","",""
"Rather not true","1999","Not Employed","indirect migration background","","","",""
"Rather not true","1999","Employed","no migration background","","","",""
"Rather not true","1999","Employed","direct migration background","","","",""
"Rather not true","1999","Employed","indirect migration background","","","",""
"Totally disagree","1999","Not Employed","no migration background","","","",""
"Totally disagree","1999","Not Employed","direct migration background","","","",""
"Totally disagree","1999","Not Employed","indirect migration background","","","",""
"Totally disagree","1999","Employed","no migration background","","","",""
"Totally disagree","1999","Employed","direct migration background","","","",""
"Totally disagree","1999","Employed","indirect migration background","","","",""
"True entirely","2000","Not Employed","no migration background","","","",""
"True entirely","2000","Not Employed","direct migration background","","","",""
"True entirely","2000","Not Employed","indirect migration background","","","",""
"True entirely","2000","Employed","no migration background","","","",""
"True entirely","2000","Employed","direct migration background","","","",""
"True entirely","2000","Employed","indirect migration background","","","",""
"Tends to agree","2000","Not Employed","no migration background","","","",""
"Tends to agree","2000","Not Employed","direct migration background","","","",""
"Tends to agree","2000","Not Employed","indirect migration background","","","",""
"Tends to agree","2000","Employed","no migration background","","","",""
"Tends to agree","2000","Employed","direct migration background","","","",""
"Tends to agree","2000","Employed","indirect migration background","","","",""
"Rather not true","2000","Not Employed","no migration background","","","",""
"Rather not true","2000","Not Employed","direct migration background","","","",""
"Rather not true","2000","Not Employed","indirect migration background","","","",""
"Rather not true","2000","Employed","no migration background","","","",""
"Rather not true","2000","Employed","direct migration background","","","",""
"Rather not true","2000","Employed","indirect migration background","","","",""
"Totally disagree","2000","Not Employed","no migration background","","","",""
"Totally disagree","2000","Not Employed","direct migration background","","","",""
"Totally disagree","2000","Not Employed","indirect migration background","","","",""
"Totally disagree","2000","Employed","no migration background","","","",""
"Totally disagree","2000","Employed","direct migration background","","","",""
"Totally disagree","2000","Employed","indirect migration background","","","",""
"True entirely","2001","Not Employed","no migration background","","","",""
"True entirely","2001","Not Employed","direct migration background","","","",""
"True entirely","2001","Not Employed","indirect migration background","","","",""
"True entirely","2001","Employed","no migration background","","","",""
"True entirely","2001","Employed","direct migration background","","","",""
"True entirely","2001","Employed","indirect migration background","","","",""
"Tends to agree","2001","Not Employed","no migration background","","","",""
"Tends to agree","2001","Not Employed","direct migration background","","","",""
"Tends to agree","2001","Not Employed","indirect migration background","","","",""
"Tends to agree","2001","Employed","no migration background","","","",""
"Tends to agree","2001","Employed","direct migration background","","","",""
"Tends to agree","2001","Employed","indirect migration background","","","",""
"Rather not true","2001","Not Employed","no migration background","","","",""
"Rather not true","2001","Not Employed","direct migration background","","","",""
"Rather not true","2001","Not Employed","indirect migration background","","","",""
"Rather not true","2001","Employed","no migration background","","","",""
"Rather not true","2001","Employed","direct migration background","","","",""
"Rather not true","2001","Employed","indirect migration background","","","",""
"Totally disagree","2001","Not Employed","no migration background","","","",""
"Totally disagree","2001","Not Employed","direct migration background","","","",""
"Totally disagree","2001","Not Employed","indirect migration background","","","",""
"Totally disagree","2001","Employed","no migration background","","","",""
"Totally disagree","2001","Employed","direct migration background","","","",""
"Totally disagree","2001","Employed","indirect migration background","","","",""
"True entirely","2002","Not Employed","no migration background","","","",""
"True entirely","2002","Not Employed","direct migration background","","","",""
"True entirely","2002","Not Employed","indirect migration background","","","",""
"True entirely","2002","Employed","no migration background","","","",""
"True entirely","2002","Employed","direct migration background","","","",""
"True entirely","2002","Employed","indirect migration background","","","",""
"Tends to agree","2002","Not Employed","no migration background","","","",""
"Tends to agree","2002","Not Employed","direct migration background","","","",""
"Tends to agree","2002","Not Employed","indirect migration background","","","",""
"Tends to agree","2002","Employed","no migration background","","","",""
"Tends to agree","2002","Employed","direct migration background","","","",""
"Tends to agree","2002","Employed","indirect migration background","","","",""
"Rather not true","2002","Not Employed","no migration background","","","",""
"Rather not true","2002","Not Employed","direct migration background","","","",""
"Rather not true","2002","Not Employed","indirect migration background","","","",""
"Rather not true","2002","Employed","no migration background","","","",""
"Rather not true","2002","Employed","direct migration background","","","",""
"Rather not true","2002","Employed","indirect migration background","","","",""
"Totally disagree","2002","Not Employed","no migration background","","","",""
"Totally disagree","2002","Not Employed","direct migration background","","","",""
"Totally disagree","2002","Not Employed","indirect migration background","","","",""
"Totally disagree","2002","Employed","no migration background","","","",""
"Totally disagree","2002","Employed","direct migration background","","","",""
"Totally disagree","2002","Employed","indirect migration background","","","",""
"True entirely","2003","Not Employed","no migration background","","","",""
"True entirely","2003","Not Employed","direct migration background","","","",""
"True entirely","2003","Not Employed","indirect migration background","","","",""
"True entirely","2003","Employed","no migration background","","","",""
"True entirely","2003","Employed","direct migration background","","","",""
"True entirely","2003","Employed","indirect migration background","","","",""
"Tends to agree","2003","Not Employed","no migration background","","","",""
"Tends to agree","2003","Not Employed","direct migration background","","","",""
"Tends to agree","2003","Not Employed","indirect migration background","","","",""
"Tends to agree","2003","Employed","no migration background","","","",""
"Tends to agree","2003","Employed","direct migration background","","","",""
"Tends to agree","2003","Employed","indirect migration background","","","",""
"Rather not true","2003","Not Employed","no migration background","","","",""
"Rather not true","2003","Not Employed","direct migration background","","","",""
"Rather not true","2003","Not Employed","indirect migration background","","","",""
"Rather not true","2003","Employed","no migration background","","","",""
"Rather not true","2003","Employed","direct migration background","","","",""
"Rather not true","2003","Employed","indirect migration background","","","",""
"Totally disagree","2003","Not Employed","no migration background","","","",""
"Totally disagree","2003","Not Employed","direct migration background","","","",""
"Totally disagree","2003","Not Employed","indirect migration background","","","",""
"Totally disagree","2003","Employed","no migration background","","","",""
"Totally disagree","2003","Employed","direct migration background","","","",""
"Totally disagree","2003","Employed","indirect migration background","","","",""
"True entirely","2004","Not Employed","no migration background","","","",""
"True entirely","2004","Not Employed","direct migration background","","","",""
"True entirely","2004","Not Employed","indirect migration background","","","",""
"True entirely","2004","Employed","no migration background","","","",""
"True entirely","2004","Employed","direct migration background","","","",""
"True entirely","2004","Employed","indirect migration background","","","",""
"Tends to agree","2004","Not Employed","no migration background","","","",""
"Tends to agree","2004","Not Employed","direct migration background","","","",""
"Tends to agree","2004","Not Employed","indirect migration background","","","",""
"Tends to agree","2004","Employed","no migration background","","","",""
"Tends to agree","2004","Employed","direct migration background","","","",""
"Tends to agree","2004","Employed","indirect migration background","","","",""
"Rather not true","2004","Not Employed","no migration background","","","",""
"Rather not true","2004","Not Employed","direct migration background","","","",""
"Rather not true","2004","Not Employed","indirect migration background","","","",""
"Rather not true","2004","Employed","no migration background","","","",""
"Rather not true","2004","Employed","direct migration background","","","",""
"Rather not true","2004","Employed","indirect migration background","","","",""
"Totally disagree","2004","Not Employed","no migration background","","","",""
"Totally disagree","2004","Not Employed","direct migration background","","","",""
"Totally disagree","2004","Not Employed","indirect migration background","","","",""
"Totally disagree","2004","Employed","no migration background","","","",""
"Totally disagree","2004","Employed","direct migration background","","","",""
"Totally disagree","2004","Employed","indirect migration background","","","",""
"True entirely","2005","Not Employed","no migration background","","","",""
"True entirely","2005","Not Employed","direct migration background","","","",""
"True entirely","2005","Not Employed","indirect migration background","","","",""
"True entirely","2005","Employed","no migration background","","","",""
"True entirely","2005","Employed","direct migration background","","","",""
"True entirely","2005","Employed","indirect migration background","","","",""
"Tends to agree","2005","Not Employed","no migration background","","","",""
"Tends to agree","2005","Not Employed","direct migration background","","","",""
"Tends to agree","2005","Not Employed","indirect migration background","","","",""
"Tends to agree","2005","Employed","no migration background","","","",""
"Tends to agree","2005","Employed","direct migration background","","","",""
"Tends to agree","2005","Employed","indirect migration background","","","",""
"Rather not true","2005","Not Employed","no migration background","","","",""
"Rather not true","2005","Not Employed","direct migration background","","","",""
"Rather not true","2005","Not Employed","indirect migration background","","","",""
"Rather not true","2005","Employed","no migration background","","","",""
"Rather not true","2005","Employed","direct migration background","","","",""
"Rather not true","2005","Employed","indirect migration background","","","",""
"Totally disagree","2005","Not Employed","no migration background","","","",""
"Totally disagree","2005","Not Employed","direct migration background","","","",""
"Totally disagree","2005","Not Employed","indirect migration background","","","",""
"Totally disagree","2005","Employed","no migration background","","","",""
"Totally disagree","2005","Employed","direct migration background","","","",""
"Totally disagree","2005","Employed","indirect migration background","","","",""
"True entirely","2006","Not Employed","no migration background","","","",""
"True entirely","2006","Not Employed","direct migration background","","","",""
"True entirely","2006","Not Employed","indirect migration background","","","",""
"True entirely","2006","Employed","no migration background","","","",""
"True entirely","2006","Employed","direct migration background","","","",""
"True entirely","2006","Employed","indirect migration background","","","",""
"Tends to agree","2006","Not Employed","no migration background","","","",""
"Tends to agree","2006","Not Employed","direct migration background","","","",""
"Tends to agree","2006","Not Employed","indirect migration background","","","",""
"Tends to agree","2006","Employed","no migration background","","","",""
"Tends to agree","2006","Employed","direct migration background","","","",""
"Tends to agree","2006","Employed","indirect migration background","","","",""
"Rather not true","2006","Not Employed","no migration background","","","",""
"Rather not true","2006","Not Employed","direct migration background","","","",""
"Rather not true","2006","Not Employed","indirect migration background","","","",""
"Rather not true","2006","Employed","no migration background","","","",""
"Rather not true","2006","Employed","direct migration background","","","",""
"Rather not true","2006","Employed","indirect migration background","","","",""
"Totally disagree","2006","Not Employed","no migration background","","","",""
"Totally disagree","2006","Not Employed","direct migration background","","","",""
"Totally disagree","2006","Not Employed","indirect migration background","","","",""
"Totally disagree","2006","Employed","no migration background","","","",""
"Totally disagree","2006","Employed","direct migration background","","","",""
"Totally disagree","2006","Employed","indirect migration background","","","",""
"True entirely","2007","Not Employed","no migration background","","","",""
"True entirely","2007","Not Employed","direct migration background","","","",""
"True entirely","2007","Not Employed","indirect migration background","","","",""
"True entirely","2007","Employed","no migration background","","","",""
"True entirely","2007","Employed","direct migration background","","","",""
"True entirely","2007","Employed","indirect migration background","","","",""
"Tends to agree","2007","Not Employed","no migration background","","","",""
"Tends to agree","2007","Not Employed","direct migration background","","","",""
"Tends to agree","2007","Not Employed","indirect migration background","","","",""
"Tends to agree","2007","Employed","no migration background","","","",""
"Tends to agree","2007","Employed","direct migration background","","","",""
"Tends to agree","2007","Employed","indirect migration background","","","",""
"Rather not true","2007","Not Employed","no migration background","","","",""
"Rather not true","2007","Not Employed","direct migration background","","","",""
"Rather not true","2007","Not Employed","indirect migration background","","","",""
"Rather not true","2007","Employed","no migration background","","","",""
"Rather not true","2007","Employed","direct migration background","","","",""
"Rather not true","2007","Employed","indirect migration background","","","",""
"Totally disagree","2007","Not Employed","no migration background","","","",""
"Totally disagree","2007","Not Employed","direct migration background","","","",""
"Totally disagree","2007","Not Employed","indirect migration background","","","",""
"Totally disagree","2007","Employed","no migration background","","","",""
"Totally disagree","2007","Employed","direct migration background","","","",""
"Totally disagree","2007","Employed","indirect migration background","","","",""
"True entirely","2008","Not Employed","no migration background","213","0.0461982805951047","0.040464664616608","0.0519318965736013"
"True entirely","2008","Not Employed","direct migration background","15","","",""
"True entirely","2008","Not Employed","indirect migration background","9","","",""
"True entirely","2008","Employed","no migration background","413","0.0518621840024316","0.0475388421297018","0.0561855258751614"
"True entirely","2008","Employed","direct migration background","55","0.0544618837237748","0.0410087375903914","0.0679150298571581"
"True entirely","2008","Employed","indirect migration background","20","","",""
"Tends to agree","2008","Not Employed","no migration background","532","0.115216862395568","0.106495926667449","0.123937798123686"
"Tends to agree","2008","Not Employed","direct migration background","67","0.101401219434468","0.0780148608009699","0.124787578067966"
"Tends to agree","2008","Not Employed","indirect migration background","22","","",""
"Tends to agree","2008","Employed","no migration background","1145","0.119343366014423","0.113022728405938","0.125664003622908"
"Tends to agree","2008","Employed","direct migration background","148","0.165531333300353","0.143497851372615","0.187564815228091"
"Tends to agree","2008","Employed","indirect migration background","79","0.164311318455407","0.133342634740072","0.195280002170742"
"Rather not true","2008","Not Employed","no migration background","1947","0.375626700513715","0.362398918352719","0.388854482674711"
"Rather not true","2008","Not Employed","direct migration background","229","0.376232129937387","0.338700489674723","0.413763770200052"
"Rather not true","2008","Not Employed","indirect migration background","68","0.367755020408604","0.298082554881724","0.437427485935485"
"Rather not true","2008","Employed","no migration background","4216","0.426375222043465","0.416733194346804","0.436017249740125"
"Rather not true","2008","Employed","direct migration background","446","0.391471425244888","0.362536089119563","0.420406761370213"
"Rather not true","2008","Employed","indirect migration background","203","0.383261364894316","0.342629678776642","0.423893051011989"
"Totally disagree","2008","Not Employed","no migration background","2457","0.462958156495613","0.449338643525917","0.476577669465308"
"Totally disagree","2008","Not Employed","direct migration background","329","0.500331200492598","0.46159401947202","0.539068381513176"
"Totally disagree","2008","Not Employed","indirect migration background","85","0.426149455256371","0.354696606652465","0.497602303860276"
"Totally disagree","2008","Employed","no migration background","4332","0.40241922793968","0.392858386553216","0.411980069326145"
"Totally disagree","2008","Employed","direct migration background","444","0.388535357730984","0.359639275930124","0.417431439531845"
"Totally disagree","2008","Employed","indirect migration background","248","0.39479083859056","0.353939807185318","0.435641869995803"
"True entirely","2009","Not Employed","no migration background","","","",""
"True entirely","2009","Not Employed","direct migration background","","","",""
"True entirely","2009","Not Employed","indirect migration background","","","",""
"True entirely","2009","Employed","no migration background","","","",""
"True entirely","2009","Employed","direct migration background","","","",""
"True entirely","2009","Employed","indirect migration background","","","",""
"Tends to agree","2009","Not Employed","no migration background","","","",""
"Tends to agree","2009","Not Employed","direct migration background","","","",""
"Tends to agree","2009","Not Employed","indirect migration background","","","",""
"Tends to agree","2009","Employed","no migration background","","","",""
"Tends to agree","2009","Employed","direct migration background","","","",""
"Tends to agree","2009","Employed","indirect migration background","","","",""
"Rather not true","2009","Not Employed","no migration background","","","",""
"Rather not true","2009","Not Employed","direct migration background","","","",""
"Rather not true","2009","Not Employed","indirect migration background","","","",""
"Rather not true","2009","Employed","no migration background","","","",""
"Rather not true","2009","Employed","direct migration background","","","",""
"Rather not true","2009","Employed","indirect migration background","","","",""
"Totally disagree","2009","Not Employed","no migration background","","","",""
"Totally disagree","2009","Not Employed","direct migration background","","","",""
