"plh0190","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"True entirely","1990","16-34 y.","middle vocational","46","0.0471904731707449","0.0333293489193352","0.0610515974221546","1"
"True entirely","1990","16-34 y.","vocational + Abi","2","","","","1"
"True entirely","1990","16-34 y.","higher vocational","1","","","","1"
"True entirely","1990","16-34 y.","higher education","11","","","","1"
"True entirely","1990","35-65 y.","in school","","","","","1"
"True entirely","1990","35-65 y.","inadequately","","","","","1"
"True entirely","1990","35-65 y.","general elemantary","8","","","","1"
"True entirely","1990","35-65 y.","middle vocational","76","0.0688536253589103","0.0539108000524222","0.0837964506653985","1"
"True entirely","1990","35-65 y.","vocational + Abi","1","","","","1"
"True entirely","1990","35-65 y.","higher vocational","11","","","","1"
"True entirely","1990","35-65 y.","higher education","30","0.0510018708980363","0.0331282587102865","0.0688754830857861","1"
"True entirely","1990","66 and older","in school","","","","","1"
"True entirely","1990","66 and older","inadequately","","","","","1"
"True entirely","1990","66 and older","general elemantary","","","","","1"
"True entirely","1990","66 and older","middle vocational","2","","","","1"
"True entirely","1990","66 and older","vocational + Abi","","","","","1"
"True entirely","1990","66 and older","higher vocational","","","","","1"
"True entirely","1990","66 and older","higher education","","","","","1"
"Rather not true","1991","35-65 y.","vocational + Abi","8","","","","3"
"Rather not true","1991","35-65 y.","higher vocational","31","0.201525151217628","0.139943754182739","0.263106548252516","3"
"Rather not true","1991","16-34 y.","general elemantary","61","0.38434871632927","0.308015088352529","0.46068234430601","3"
"Rather not true","1991","16-34 y.","inadequately","13","","","","3"
"Rather not true","1991","16-34 y.","middle vocational","276","0.309051529907923","0.278709298396923","0.339393761418924","3"
"Rather not true","1991","16-34 y.","vocational + Abi","17","","","","3"
"Rather not true","1991","35-65 y.","middle vocational","306","0.262303105660244","0.236401964146612","0.288204247173877","3"
"Rather not true","1991","35-65 y.","higher education","188","0.30780516943567","0.27043273286575","0.34517760600559","3"
"Rather not true","1991","16-34 y.","higher vocational","16","","","","3"
"Rather not true","1991","16-34 y.","in school","5","","","","3"
"Rather not true","1991","16-34 y.","higher education","91","0.344134700759012","0.287149245711969","0.401120155806055","3"
"Rather not true","1991","35-65 y.","in school","","","","","3"
"Rather not true","1991","35-65 y.","inadequately","","","","","3"
"Rather not true","1991","35-65 y.","general elemantary","45","0.324378014143494","0.245114507074322","0.403641521212666","3"
"Rather not true","1991","66 and older","in school","","","","","3"
"Rather not true","1991","66 and older","inadequately","1","","","","3"
"Rather not true","1991","66 and older","general elemantary","31","0.347218675359402","0.248309066082171","0.446128284636632","3"
"Rather not true","1991","66 and older","middle vocational","33","0.240943902079255","0.170850848741598","0.311036955416913","3"
"Rather not true","1991","66 and older","vocational + Abi","","","","","3"
"Rather not true","1991","66 and older","higher vocational","5","","","","3"
"Rather not true","1991","66 and older","higher education","8","","","","3"
"Tends to agree","1991","16-34 y.","middle vocational","116","0.116661651030674","0.0955832899057565","0.137740012155592","2"
"Tends to agree","1991","16-34 y.","higher vocational","3","","","","2"
"Tends to agree","1991","16-34 y.","general elemantary","29","","","","2"
"Tends to agree","1991","16-34 y.","higher education","24","","","","2"
"Tends to agree","1991","16-34 y.","vocational + Abi","4","","","","2"
"Tends to agree","1991","16-34 y.","inadequately","2","","","","2"
"Tends to agree","1991","16-34 y.","in school","2","","","","2"
"Tends to agree","1991","35-65 y.","in school","","","","","2"
"Tends to agree","1991","35-65 y.","inadequately","1","","","","2"
"Tends to agree","1991","35-65 y.","general elemantary","11","","","","2"
"Tends to agree","1991","35-65 y.","middle vocational","113","0.099878887834973","0.0822239767869048","0.117533798883041","2"
"Tends to agree","1991","35-65 y.","vocational + Abi","2","","","","2"
"Tends to agree","1991","35-65 y.","higher vocational","12","","","","2"
"Tends to agree","1991","35-65 y.","higher education","61","0.111981310239167","0.0864494117846115","0.137513208693723","2"
"Tends to agree","1991","66 and older","in school","","","","","2"
"Tends to agree","1991","66 and older","inadequately","","","","","2"
"Tends to agree","1991","66 and older","general elemantary","6","","","","2"
"Tends to agree","1991","66 and older","middle vocational","12","","","","2"
"Tends to agree","1991","66 and older","vocational + Abi","","","","","2"
"Tends to agree","1991","66 and older","higher vocational","4","","","","2"
"Tends to agree","1991","66 and older","higher education","3","","","","2"
"Totally disagree","1991","66 and older","higher education","21","","","","4"
"Totally disagree","1991","35-65 y.","vocational + Abi","11","","","","4"
"Totally disagree","1991","35-65 y.","middle vocational","628","0.581779318527812","0.552735072775487","0.610823564280137","4"
"Totally disagree","1991","66 and older","higher vocational","8","","","","4"
"Totally disagree","1991","35-65 y.","higher vocational","115","0.686752137230684","0.615549126614255","0.757955147847112","4"
"Totally disagree","1991","16-34 y.","general elemantary","60","0.418439221418876","0.341028780852697","0.495849661985055","4"
"Totally disagree","1991","16-34 y.","higher vocational","26","","","","4"
"Totally disagree","1991","16-34 y.","higher education","135","0.514418525279886","0.454469542930314","0.574367507629458","4"
"Totally disagree","1991","35-65 y.","general elemantary","65","0.520373020298956","0.435785775333911","0.604960265264001","4"
"Totally disagree","1991","16-34 y.","inadequately","10","","","","4"
"Totally disagree","1991","16-34 y.","middle vocational","435","0.505389069339211","0.472560344316698","0.538217794361723","4"
"Totally disagree","1991","66 and older","general elemantary","47","0.552306986878634","0.448999091357985","0.655614882399284","4"
"Totally disagree","1991","16-34 y.","vocational + Abi","26","","","","4"
"Totally disagree","1991","66 and older","vocational + Abi","","","","","4"
"Totally disagree","1991","35-65 y.","in school","","","","","4"
"Totally disagree","1991","35-65 y.","higher education","298","0.501056019516173","0.460573426845644","0.541538612186701","4"
"Totally disagree","1991","66 and older","in school","","","","","4"
"Totally disagree","1991","66 and older","inadequately","","","","","4"
"Totally disagree","1991","66 and older","middle vocational","88","0.641402629826198","0.562797843668141","0.720007415984254","4"
"Totally disagree","1991","35-65 y.","inadequately","4","","","","4"
"Totally disagree","1991","16-34 y.","in school","5","","","","4"
"True entirely","1991","16-34 y.","in school","","","","","1"
"True entirely","1991","16-34 y.","inadequately","","","","","1"
"True entirely","1991","16-34 y.","general elemantary","6","","","","1"
"True entirely","1991","16-34 y.","middle vocational","64","0.0688977497221918","0.0522670529196165","0.0855284465247671","1"
"True entirely","1991","16-34 y.","vocational + Abi","1","","","","1"
"True entirely","1991","16-34 y.","higher vocational","1","","","","1"
"True entirely","1991","16-34 y.","higher education","17","","","","1"
"True entirely","1991","35-65 y.","in school","","","","","1"
"True entirely","1991","35-65 y.","inadequately","","","","","1"
"True entirely","1991","35-65 y.","general elemantary","13","","","","1"
"True entirely","1991","35-65 y.","middle vocational","61","0.0560386879769708","0.0424961741467863","0.0695812018071554","1"
"True entirely","1991","35-65 y.","vocational + Abi","3","","","","1"
"True entirely","1991","35-65 y.","higher vocational","5","","","","1"
"True entirely","1991","35-65 y.","higher education","39","0.0791575008089899","0.0572981128756795","0.1010168887423","1"
"True entirely","1991","66 and older","in school","","","","","1"
"True entirely","1991","66 and older","inadequately","","","","","1"
"True entirely","1991","66 and older","general elemantary","5","","","","1"
"True entirely","1991","66 and older","middle vocational","10","","","","1"
"True entirely","1991","66 and older","vocational + Abi","","","","","1"
"True entirely","1991","66 and older","higher vocational","1","","","","1"
"True entirely","1991","66 and older","higher education","4","","","","1"
"Rather not true","1992","16-34 y.","vocational + Abi","64","0.38660955755272","0.31605463140109","0.457164483704351","3"
"Rather not true","1992","16-34 y.","general elemantary","231","0.358492149844104","0.321045012036217","0.395939287651992","3"
"Rather not true","1992","35-65 y.","vocational + Abi","28","","","","3"
"Rather not true","1992","16-34 y.","middle vocational","773","0.364125714083019","0.343767272116758","0.38448415604928","3"
"Rather not true","1992","35-65 y.","higher vocational","134","0.321583670438848","0.277989949816185","0.36517739106151","3"
"Rather not true","1992","35-65 y.","higher education","320","0.312914590076355","0.28452857505978","0.341300605092931","3"
"Rather not true","1992","16-34 y.","inadequately","16","","","","3"
"Rather not true","1992","16-34 y.","higher vocational","76","0.388990017195469","0.322089975529302","0.455890058861636","3"
"Rather not true","1992","35-65 y.","middle vocational","968","0.326065440370543","0.309324422640927","0.342806458100159","3"
"Rather not true","1992","16-34 y.","in school","64","0.507438814197844","0.421165760459414","0.593711867936274","3"
"Rather not true","1992","16-34 y.","higher education","147","0.358384575901206","0.312524422956859","0.404244728845554","3"
"Rather not true","1992","35-65 y.","in school","","","","","3"
"Rather not true","1992","35-65 y.","inadequately","5","","","","3"
"Rather not true","1992","35-65 y.","general elemantary","278","0.352168646531101","0.31909072911435","0.385246563947852","3"
"Rather not true","1992","66 and older","general elemantary","138","0.331107743014315","0.286100107415","0.37611537861363","3"
"Rather not true","1992","66 and older","higher vocational","20","","","","3"
"Rather not true","1992","66 and older","in school","","","","","3"
"Rather not true","1992","66 and older","inadequately","","","","","3"
"Rather not true","1992","66 and older","middle vocational","186","0.320883474615894","0.283929285341794","0.357837663889994","3"
"Rather not true","1992","66 and older","vocational + Abi","6","","","","3"
"Rather not true","1992","66 and older","higher education","28","","","","3"
"Tends to agree","1992","16-34 y.","higher vocational","17","","","","2"
"Tends to agree","1992","16-34 y.","general elemantary","84","0.133627820384158","0.107058618569118","0.160197022199197","2"
"Tends to agree","1992","16-34 y.","middle vocational","238","0.110800569819405","0.0975203942385021","0.124080745400309","2"
"Tends to agree","1992","16-34 y.","vocational + Abi","23","","","","2"
"Tends to agree","1992","16-34 y.","higher education","28","","","","2"
"Tends to agree","1992","16-34 y.","inadequately","7","","","","2"
"Tends to agree","1992","16-34 y.","in school","17","","","","2"
"Tends to agree","1992","35-65 y.","in school","","","","","2"
"Tends to agree","1992","35-65 y.","inadequately","2","","","","2"
"Tends to agree","1992","35-65 y.","general elemantary","104","0.123299237417524","0.100530564388684","0.146067910446363","2"
"Tends to agree","1992","35-65 y.","middle vocational","335","0.116941043043525","0.105464821095546","0.128417264991504","2"
"Tends to agree","1992","35-65 y.","vocational + Abi","9","","","","2"
"Tends to agree","1992","35-65 y.","higher vocational","38","0.0896998885213934","0.0630302551235183","0.116369521919269","2"
"Tends to agree","1992","35-65 y.","higher education","84","0.0850914963520666","0.0680103084234389","0.102172684280694","2"
"Tends to agree","1992","66 and older","in school","","","","","2"
"Tends to agree","1992","66 and older","inadequately","1","","","","2"
"Tends to agree","1992","66 and older","general elemantary","41","0.0906641259598432","0.0632039479803232","0.118124303939363","2"
"Tends to agree","1992","66 and older","middle vocational","69","0.11558880641994","0.0902781820462111","0.140899430793669","2"
"Tends to agree","1992","66 and older","vocational + Abi","","","","","2"
"Tends to agree","1992","66 and older","higher vocational","8","","","","2"
"Tends to agree","1992","66 and older","higher education","5","","","","2"
"Totally disagree","1992","16-34 y.","middle vocational","1042","0.482159199671686","0.461018147712306","0.503300251631067","4"
"Totally disagree","1992","16-34 y.","general elemantary","295","0.480810437939593","0.441795786050097","0.519825089829089","4"
"Totally disagree","1992","16-34 y.","inadequately","32","0.559106409051167","0.433478366193446","0.684734451908888","4"
"Totally disagree","1992","35-65 y.","vocational + Abi","43","0.571365696588747","0.464252813648007","0.678478579529487","4"
"Totally disagree","1992","35-65 y.","higher vocational","245","0.537861006272918","0.491329176195599","0.584392836350237","4"
"Totally disagree","1992","35-65 y.","middle vocational","1546","0.49731088289461","0.479454876596949","0.515166889192272","4"
"Totally disagree","1992","66 and older","higher education","54","0.563698066143675","0.464494035933735","0.662902096353615","4"
"Totally disagree","1992","66 and older","higher vocational","43","0.49874968310639","0.388493439570649","0.609005926642132","4"
"Totally disagree","1992","16-34 y.","in school","41","0.319557728575003","0.239089666650739","0.400025790499266","4"
"Totally disagree","1992","16-34 y.","vocational + Abi","89","0.452599726183929","0.380483632414694","0.524715819953165","4"
"Totally disagree","1992","16-34 y.","higher vocational","104","0.514753350049463","0.446170761790532","0.583335938308393","4"
"Totally disagree","1992","16-34 y.","higher education","229","0.545238483262582","0.497616382514571","0.592860584010592","4"
"Totally disagree","1992","35-65 y.","in school","","","","","4"
"Totally disagree","1992","35-65 y.","inadequately","16","","","","4"
"Totally disagree","1992","35-65 y.","general elemantary","379","0.476048646117212","0.441462435359052","0.510634856875372","4"
"Totally disagree","1992","35-65 y.","higher education","571","0.545598947234148","0.515117008588564","0.576080885879731","4"
"Totally disagree","1992","66 and older","in school","","","","","4"
"Totally disagree","1992","66 and older","inadequately","4","","","","4"
"Totally disagree","1992","66 and older","general elemantary","212","0.515585242231513","0.467790253061778","0.563380231401247","4"
"Totally disagree","1992","66 and older","middle vocational","334","0.528961401760048","0.48944675598475","0.568476047535346","4"
"Totally disagree","1992","66 and older","vocational + Abi","11","","","","4"
"True entirely","1992","16-34 y.","general elemantary","20","","","","1"
"True entirely","1992","16-34 y.","middle vocational","93","0.0429145164258895","0.034339978840453","0.0514890540113259","1"
"True entirely","1992","16-34 y.","vocational + Abi","7","","","","1"
"True entirely","1992","16-34 y.","higher vocational","7","","","","1"
"True entirely","1992","16-34 y.","higher education","16","","","","1"
"True entirely","1992","35-65 y.","in school","","","","","1"
"True entirely","1992","35-65 y.","inadequately","2","","","","1"
"True entirely","1992","16-34 y.","in school","7","","","","1"
"True entirely","1992","16-34 y.","inadequately","5","","","","1"
"True entirely","1992","35-65 y.","general elemantary","40","0.048483469934163","0.033609159235215","0.0633577806331109","1"
"True entirely","1992","35-65 y.","middle vocational","163","0.0596826336913216","0.0512224104007408","0.0681428569819025","1"
"True entirely","1992","35-65 y.","vocational + Abi","2","","","","1"
"True entirely","1992","35-65 y.","higher vocational","24","","","","1"
"True entirely","1992","35-65 y.","higher education","50","0.0563949663374307","0.0422727957345121","0.0705171369403492","1"
"True entirely","1992","66 and older","in school","","","","","1"
"True entirely","1992","66 and older","inadequately","","","","","1"
"True entirely","1992","66 and older","general elemantary","29","","","","1"
"True entirely","1992","66 and older","middle vocational","24","","","","1"
"True entirely","1992","66 and older","vocational + Abi","1","","","","1"
"True entirely","1992","66 and older","higher vocational","8","","","","1"
"True entirely","1992","66 and older","higher education","9","","","","1"
"Rather not true","1993","35-65 y.","vocational + Abi","48","0.329415724804998","0.247993689897108","0.410837759712887","3"
"Rather not true","1993","35-65 y.","higher vocational","155","0.380170155893809","0.334235052635244","0.426105259152373","3"
"Rather not true","1993","35-65 y.","higher education","393","0.363735141471456","0.334650860437706","0.392819422505207","3"
"Rather not true","1993","16-34 y.","inadequately","59","0.369329906779883","0.289097642733815","0.449562170825951","3"
"Rather not true","1993","16-34 y.","general elemantary","385","0.391196325827663","0.360563871183755","0.42182878047157","3"
"Rather not true","1993","35-65 y.","middle vocational","1152","0.349935735858491","0.333405419881855","0.366466051835126","3"
"Rather not true","1993","16-34 y.","middle vocational","979","0.405008910229305","0.385562927118541","0.424454893340069","3"
"Rather not true","1993","16-34 y.","vocational + Abi","85","0.453879428675257","0.38733014598053","0.520428711369985","3"
"Rather not true","1993","16-34 y.","in school","83","0.571811431632185","0.492625795037761","0.650997068226608","3"
"Rather not true","1993","16-34 y.","higher vocational","66","0.38240429360314","0.315716473519899","0.449092113686382","3"
"Rather not true","1993","16-34 y.","higher education","158","0.380934165611731","0.333755650534731","0.428112680688731","3"
"Rather not true","1993","35-65 y.","in school","","","","","3"
"Rather not true","1993","35-65 y.","inadequately","142","0.388203468909426","0.339332649529093","0.437074288289758","3"
"Rather not true","1993","35-65 y.","general elemantary","411","0.367392344330311","0.338719851605655","0.396064837054967","3"
"Rather not true","1993","66 and older","general elemantary","138","0.317947034852445","0.27270550037804","0.363188569326849","3"
"Rather not true","1993","66 and older","in school","","","","","3"
"Rather not true","1993","66 and older","inadequately","8","","","","3"
"Rather not true","1993","66 and older","middle vocational","200","0.340745377604564","0.302694336886101","0.378796418323026","3"
"Rather not true","1993","66 and older","vocational + Abi","6","","","","3"
"Rather not true","1993","66 and older","higher vocational","19","","","","3"
"Rather not true","1993","66 and older","higher education","31","0.332930931873866","0.238165758161554","0.427696105586178","3"
"Tends to agree","1993","16-34 y.","inadequately","17","","","","2"
"Tends to agree","1993","16-34 y.","general elemantary","116","0.140266059488379","0.118468688420995","0.162063430555763","2"
"Tends to agree","1993","16-34 y.","higher education","39","0.109832056604626","0.0794545992702116","0.14020951393904","2"
"Tends to agree","1993","16-34 y.","middle vocational","275","0.111709642230314","0.0992310616242158","0.124188222836413","2"
"Tends to agree","1993","16-34 y.","higher vocational","14","","","","2"
"Tends to agree","1993","16-34 y.","in school","13","","","","2"
"Tends to agree","1993","16-34 y.","vocational + Abi","26","","","","2"
"Tends to agree","1993","35-65 y.","vocational + Abi","10","","","","2"
"Tends to agree","1993","35-65 y.","higher vocational","34","0.0725904428948013","0.0480379863229788","0.0971428994666239","2"
"Tends to agree","1993","66 and older","in school","","","","","2"
"Tends to agree","1993","66 and older","inadequately","4","","","","2"
"Tends to agree","1993","35-65 y.","higher education","104","0.0893412234666685","0.0720967269252824","0.106585720008055","2"
"Tends to agree","1993","35-65 y.","in school","","","","","2"
"Tends to agree","1993","35-65 y.","inadequately","70","0.15947455147164","0.122760058261952","0.196189044681328","2"
"Tends to agree","1993","35-65 y.","general elemantary","171","0.148605546453923","0.1274503970778","0.169760695830046","2"
"Tends to agree","1993","35-65 y.","middle vocational","411","0.126480224574683","0.114960116696078","0.138000332453289","2"
"Tends to agree","1993","66 and older","general elemantary","58","0.117835604645745","0.0865125638266713","0.149158645464818","2"
"Tends to agree","1993","66 and older","middle vocational","79","0.145581035634571","0.117266280967722","0.17389579030142","2"
"Tends to agree","1993","66 and older","vocational + Abi","3","","","","2"
"Tends to agree","1993","66 and older","higher vocational","3","","","","2"
"Tends to agree","1993","66 and older","higher education","11","","","","2"
"Totally disagree","1993","16-34 y.","inadequately","54","0.394047886638577","0.312814540213811","0.475281233063343","4"
"Totally disagree","1993","35-65 y.","vocational + Abi","63","0.535143296085269","0.448738529750004","0.621548062420533","4"
"Totally disagree","1993","16-34 y.","general elemantary","405","0.391125500994258","0.360494037837856","0.42175696415066","4"
"Totally disagree","1993","66 and older","higher education","49","0.523075381414336","0.422638481548259","0.623512281280412","4"
"Totally disagree","1993","16-34 y.","in school","46","0.280600961138234","0.208700452072936","0.352501470203533","4"
"Totally disagree","1993","16-34 y.","middle vocational","1077","0.439438874200853","0.419777987100493","0.459099761301213","4"
"Totally disagree","1993","35-65 y.","middle vocational","1428","0.450799306462735","0.433554194456798","0.468044418468672","4"
"Totally disagree","1993","35-65 y.","higher vocational","212","0.474633670343655","0.427380621555538","0.521886719131772","4"
"Totally disagree","1993","66 and older","higher vocational","44","0.626080454077681","0.513536265779883","0.738624642375479","4"
"Totally disagree","1993","16-34 y.","vocational + Abi","91","0.383944457034171","0.318935530186854","0.448953383881489","4"
"Totally disagree","1993","16-34 y.","higher vocational","112","0.464403817189575","0.395965450831437","0.532842183547713","4"
"Totally disagree","1993","16-34 y.","higher education","194","0.463866257136541","0.41541736528383","0.512315148989252","4"
"Totally disagree","1993","35-65 y.","in school","","","","","4"
"Totally disagree","1993","35-65 y.","inadequately","151","0.413650063884553","0.364263205729526","0.463036922039579","4"
"Totally disagree","1993","35-65 y.","general elemantary","435","0.404058941438279","0.374874109733308","0.43324377314325","4"
"Totally disagree","1993","35-65 y.","higher education","490","0.479852806328526","0.449648846611823","0.510056766045229","4"
"Totally disagree","1993","66 and older","in school","","","","","4"
"Totally disagree","1993","66 and older","inadequately","3","","","","4"
"Totally disagree","1993","66 and older","general elemantary","182","0.477602940445092","0.429075795104547","0.526130085785637","4"
"Totally disagree","1993","66 and older","middle vocational","269","0.432116725190817","0.392346775805509","0.471886674576125","4"
"Totally disagree","1993","66 and older","vocational + Abi","10","","","","4"
"True entirely","1993","16-34 y.","general elemantary","69","0.0774121136897003","0.0606374384839138","0.0941867888954868","1"
"True entirely","1993","16-34 y.","middle vocational","117","0.0438425733395274","0.0357319337318101","0.0519532129472447","1"
"True entirely","1993","16-34 y.","vocational + Abi","13","","","","1"
"True entirely","1993","16-34 y.","higher vocational","12","","","","1"
"True entirely","1993","16-34 y.","higher education","16","","","","1"
"True entirely","1993","35-65 y.","in school","","","","","1"
"True entirely","1993","35-65 y.","inadequately","19","","","","1"
"True entirely","1993","35-65 y.","vocational + Abi","7","","","","1"
"True entirely","1993","35-65 y.","higher vocational","28","","","","1"
"True entirely","1993","35-65 y.","higher education","64","0.0670708287333496","0.0519478303479678","0.0821938271187315","1"
"True entirely","1993","66 and older","in school","","","","","1"
"True entirely","1993","66 and older","inadequately","1","","","","1"
"True entirely","1993","66 and older","general elemantary","29","","","","1"
"True entirely","1993","66 and older","middle vocational","48","0.0815568615700479","0.0595842665783295","0.103529456561766","1"
"True entirely","1993","16-34 y.","in school","8","","","","1"
"True entirely","1993","16-34 y.","inadequately","9","","","","1"
"True entirely","1993","35-65 y.","general elemantary","69","0.0799431677774868","0.0638132860693385","0.096073049485635","1"
"True entirely","1993","35-65 y.","middle vocational","207","0.0727847331040912","0.0637810687814608","0.0817883974267216","1"
"True entirely","1993","66 and older","vocational + Abi","2","","","","1"
"True entirely","1993","66 and older","higher vocational","5","","","","1"
"True entirely","1993","66 and older","higher education","4","","","","1"
"Rather not true","1994","16-34 y.","inadequately","","","","","3"
"Rather not true","1994","16-34 y.","vocational + Abi","","","","","3"
"Rather not true","1994","35-65 y.","middle vocational","","","","","3"
"Rather not true","1994","35-65 y.","vocational + Abi","","","","","3"
"Rather not true","1994","35-65 y.","higher education","","","","","3"
"Rather not true","1994","16-34 y.","general elemantary","","","","","3"
"Rather not true","1994","16-34 y.","middle vocational","","","","","3"
"Rather not true","1994","35-65 y.","higher vocational","","","","","3"
"Rather not true","1994","16-34 y.","in school","","","","","3"
"Rather not true","1994","16-34 y.","higher vocational","","","","","3"
"Rather not true","1994","16-34 y.","higher education","","","","","3"
"Rather not true","1994","35-65 y.","in school","","","","","3"
"Rather not true","1994","35-65 y.","inadequately","","","","","3"
"Rather not true","1994","35-65 y.","general elemantary","","","","","3"
"Rather not true","1994","66 and older","in school","","","","","3"
"Rather not true","1994","66 and older","inadequately","","","","","3"
"Rather not true","1994","66 and older","general elemantary","","","","","3"
"Rather not true","1994","66 and older","middle vocational","","","","","3"
"Rather not true","1994","66 and older","vocational + Abi","","","","","3"
"Rather not true","1994","66 and older","higher vocational","","","","","3"
"Rather not true","1994","66 and older","higher education","","","","","3"
"Tends to agree","1994","16-34 y.","middle vocational","","","","","2"
"Tends to agree","1994","16-34 y.","vocational + Abi","","","","","2"
"Tends to agree","1994","16-34 y.","higher education","","","","","2"
"Tends to agree","1994","16-34 y.","general elemantary","","","","","2"
"Tends to agree","1994","16-34 y.","inadequately","","","","","2"
"Tends to agree","1994","16-34 y.","higher vocational","","","","","2"
"Tends to agree","1994","16-34 y.","in school","","","","","2"
"Tends to agree","1994","35-65 y.","vocational + Abi","","","","","2"
"Tends to agree","1994","35-65 y.","higher vocational","","","","","2"
"Tends to agree","1994","35-65 y.","higher education","","","","","2"
"Tends to agree","1994","66 and older","in school","","","","","2"
"Tends to agree","1994","66 and older","inadequately","","","","","2"
"Tends to agree","1994","35-65 y.","in school","","","","","2"
"Tends to agree","1994","35-65 y.","inadequately","","","","","2"
