"plh0190","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Tends to agree","1991","16-34 y.","East Germany","180","0.117789156666729","0.101028543452188","0.13454976988127","2"
"Tends to agree","1991","35-65 y.","West Germany","1","","","","2"
"Tends to agree","1991","16-34 y.","West Germany","1","","","","2"
"Tends to agree","1991","35-65 y.","East Germany","199","0.0991949433059943","0.0861528385391572","0.112237048072831","2"
"Tends to agree","1991","66 and older","West Germany","","","","","2"
"Tends to agree","1991","66 and older","East Germany","25","","","","2"
"Totally disagree","1991","16-34 y.","West Germany","17","","","","4"
"Totally disagree","1991","16-34 y.","East Germany","682","0.495774898303808","0.469778956848371","0.521770839759245","4"
"Totally disagree","1991","35-65 y.","West Germany","4","","","","4"
"Totally disagree","1991","66 and older","West Germany","","","","","4"
"Totally disagree","1991","35-65 y.","East Germany","1119","0.563372320288142","0.541733135541254","0.585011505035029","4"
"Totally disagree","1991","66 and older","East Germany","164","0.58765943295494","0.530807827302833","0.644511038607047","4"
"True entirely","1991","16-34 y.","West Germany","2","","","","1"
"True entirely","1991","16-34 y.","East Germany","87","0.0588147681400859","0.0465818012936777","0.0710477349864941","1"
"True entirely","1991","35-65 y.","West Germany","","","","","1"
"True entirely","1991","35-65 y.","East Germany","122","0.0634862336283153","0.0528476362194897","0.074124831037141","1"
"True entirely","1991","66 and older","West Germany","","","","","1"
"True entirely","1991","66 and older","East Germany","20","","","","1"
"Rather not true","1992","16-34 y.","West Germany","927","0.372099157113464","0.353234434398966","0.390963879827963","3"
"Rather not true","1992","16-34 y.","East Germany","474","0.354350865621063","0.32864469971688","0.380057031525245","3"
"Rather not true","1992","35-65 y.","West Germany","1115","0.333520568758999","0.317679962347948","0.349361175170051","3"
"Rather not true","1992","35-65 y.","East Germany","621","0.29999411689532","0.279945629180364","0.320042604610276","3"
"Rather not true","1992","66 and older","West Germany","295","0.327300198769062","0.296979586868226","0.357620810669899","3"
"Rather not true","1992","66 and older","East Germany","84","0.290235033116107","0.240033675368332","0.340436390863882","3"
"Tends to agree","1992","16-34 y.","West Germany","259","0.10224965780331","0.0904251173557111","0.114074198250909","2"
"Tends to agree","1992","16-34 y.","East Germany","160","0.120664871247587","0.103158750927317","0.138170991567856","2"
"Tends to agree","1992","35-65 y.","East Germany","189","0.0900585925966672","0.0775345742034248","0.10258261098991","2"
"Tends to agree","1992","35-65 y.","West Germany","387","0.115030255227127","0.104310438267898","0.125750072186356","2"
"Tends to agree","1992","66 and older","West Germany","95","0.102650412499554","0.0830387071106914","0.122262117888417","2"
"Tends to agree","1992","66 and older","East Germany","29","","","","2"
"Totally disagree","1992","16-34 y.","West Germany","1246","0.489588765574513","0.470079029957635","0.509098501191391","4"
"Totally disagree","1992","16-34 y.","East Germany","629","0.477445862114831","0.45060169196035","0.504290032269312","4"
"Totally disagree","1992","35-65 y.","West Germany","1739","0.496800160291135","0.480001361545059","0.513598959037211","4"
"Totally disagree","1992","35-65 y.","East Germany","1077","0.54687815753071","0.525099696233588","0.568656618827832","4"
"Totally disagree","1992","66 and older","West Germany","491","0.52612209458524","0.493857168267989","0.558387020902492","4"
"Totally disagree","1992","66 and older","East Germany","169","0.52972196965085","0.474516182723764","0.584927756577937","4"
"True entirely","1992","16-34 y.","West Germany","90","0.0360624195087125","0.0287858373614076","0.0433390016560175","1"
"True entirely","1992","16-34 y.","East Germany","67","0.0475384010165196","0.0361025551579952","0.058974246875044","1"
"True entirely","1992","35-65 y.","West Germany","162","0.0546490157227389","0.0470123315682732","0.0622856998772046","1"
"True entirely","1992","35-65 y.","East Germany","120","0.0630691329773025","0.0524341546647487","0.0737041112898563","1"
"True entirely","1992","66 and older","West Germany","39","0.0439272941461434","0.0306848892237061","0.0571696990685807","1"
"True entirely","1992","66 and older","East Germany","32","0.0937603557417502","0.0615189166197406","0.12600179486376","1"
"Rather not true","1993","16-34 y.","West Germany","1343","0.40267640423648","0.386263555865165","0.419089252607795","3"
"Rather not true","1993","16-34 y.","East Germany","517","0.415577963036119","0.388158954478326","0.442996971593912","3"
"Rather not true","1993","35-65 y.","West Germany","1602","0.35386724550295","0.339830736117633","0.367903754888268","3"
"Rather not true","1993","66 and older","West Germany","299","0.313655712948437","0.284057894186018","0.343253531710856","3"
"Rather not true","1993","35-65 y.","East Germany","710","0.373875623153801","0.351875803666332","0.395875442641269","3"
"Rather not true","1993","66 and older","East Germany","103","0.393600938667314","0.334890598643329","0.452311278691299","3"
"Tends to agree","1993","16-34 y.","West Germany","375","0.114257715069781","0.103611444791182","0.124903985348379","2"
"Tends to agree","1993","35-65 y.","East Germany","234","0.130123138841253","0.114825253872466","0.145421023810039","2"
"Tends to agree","1993","16-34 y.","East Germany","144","0.122800931269646","0.104540454546342","0.14106140799295","2"
"Tends to agree","1993","35-65 y.","West Germany","572","0.117596177447668","0.108140158107439","0.127052196787898","2"
"Tends to agree","1993","66 and older","West Germany","126","0.128584163150134","0.107230688220858","0.14993763807941","2"
"Tends to agree","1993","66 and older","East Germany","32","0.11453944038608","0.0762684754875105","0.152810405284649","2"
"Totally disagree","1993","16-34 y.","East Germany","515","0.406389232613046","0.379062721846843","0.433715743379249","4"
"Totally disagree","1993","16-34 y.","West Germany","1527","0.429820720814867","0.413253471021734","0.446387970608","4"
"Totally disagree","1993","35-65 y.","West Germany","2007","0.455759146927056","0.44113935050919","0.470378943344921","4"
"Totally disagree","1993","35-65 y.","East Germany","795","0.427767825542926","0.405271300950523","0.450264350135329","4"
"Totally disagree","1993","66 and older","West Germany","450","0.478139308376577","0.446274111129546","0.510004505623608","4"
"Totally disagree","1993","66 and older","East Germany","111","0.398281194088141","0.339451178229318","0.457111209946963","4"
"True entirely","1993","16-34 y.","West Germany","185","0.0532451598788718","0.0457313558170089","0.0607589639407347","1"
"True entirely","1993","16-34 y.","East Germany","65","0.055231873081189","0.0425226295155969","0.0679411166467811","1"
"True entirely","1993","35-65 y.","West Germany","277","0.0727774301223256","0.0651519285646305","0.0804029316800208","1"
"True entirely","1993","35-65 y.","East Germany","119","0.0682334124620206","0.0567683256250682","0.0796984992989731","1"
"True entirely","1993","66 and older","West Germany","69","0.0796208155248514","0.0623521491696875","0.0968894818800154","1"
"True entirely","1993","66 and older","East Germany","20","","","","1"
"Rather not true","1994","16-34 y.","West Germany","","","","","3"
"Rather not true","1994","16-34 y.","East Germany","","","","","3"
"Rather not true","1994","35-65 y.","West Germany","","","","","3"
"Rather not true","1994","66 and older","West Germany","","","","","3"
"Rather not true","1994","35-65 y.","East Germany","","","","","3"
"Rather not true","1994","66 and older","East Germany","","","","","3"
"Tends to agree","1994","16-34 y.","West Germany","","","","","2"
"Tends to agree","1994","16-34 y.","East Germany","","","","","2"
"Tends to agree","1994","35-65 y.","West Germany","","","","","2"
"Tends to agree","1994","35-65 y.","East Germany","","","","","2"
"Tends to agree","1994","66 and older","West Germany","","","","","2"
"Tends to agree","1994","66 and older","East Germany","","","","","2"
"Totally disagree","1994","16-34 y.","East Germany","","","","","4"
"Totally disagree","1994","16-34 y.","West Germany","","","","","4"
"Totally disagree","1994","35-65 y.","West Germany","","","","","4"
"Totally disagree","1994","35-65 y.","East Germany","","","","","4"
"Totally disagree","1994","66 and older","West Germany","","","","","4"
"Totally disagree","1994","66 and older","East Germany","","","","","4"
"True entirely","1994","16-34 y.","West Germany","","","","","1"
"True entirely","1994","16-34 y.","East Germany","","","","","1"
"True entirely","1994","35-65 y.","West Germany","","","","","1"
"True entirely","1994","35-65 y.","East Germany","","","","","1"
"True entirely","1994","66 and older","West Germany","","","","","1"
"True entirely","1994","66 and older","East Germany","","","","","1"
"Rather not true","1995","16-34 y.","West Germany","1381","0.413882735450845","0.397714998434674","0.430050472467015","3"
"Rather not true","1995","16-34 y.","East Germany","534","0.480297538572041","0.45143443707515","0.509160640068932","3"
"Rather not true","1995","35-65 y.","West Germany","1703","0.375652338528072","0.361594466419786","0.389710210636357","3"
"Rather not true","1995","35-65 y.","East Germany","751","0.392951741965125","0.370719951329028","0.415183532601222","3"
"Rather not true","1995","66 and older","West Germany","285","0.300203311523504","0.271209443660788","0.329197179386219","3"
"Rather not true","1995","66 and older","East Germany","102","0.32850488233952","0.277205457120475","0.379804307558566","3"
"Tends to agree","1995","16-34 y.","West Germany","377","0.105045662660488","0.0949808006507365","0.11511052467024","2"
"Tends to agree","1995","16-34 y.","East Germany","131","0.118311322676523","0.0996526298177213","0.136970015535325","2"
"Tends to agree","1995","35-65 y.","West Germany","522","0.113326524132912","0.104124975247224","0.122528073018599","2"
"Tends to agree","1995","35-65 y.","East Germany","211","0.115848385023701","0.101280329422399","0.130416440625002","2"
"Tends to agree","1995","66 and older","West Germany","84","0.095200065551894","0.0766345344119163","0.113765596691872","2"
"Tends to agree","1995","66 and older","East Germany","32","0.104658862790975","0.0712237778859422","0.138093947696009","2"
"Totally disagree","1995","16-34 y.","East Germany","436","0.358936393041114","0.3312242738841","0.386648512198129","4"
"Totally disagree","1995","16-34 y.","West Germany","1652","0.437242678131222","0.42095946250762","0.453525893754824","4"
"Totally disagree","1995","35-65 y.","West Germany","2095","0.450865574641031","0.436421950833603","0.46530919844846","4"
"Totally disagree","1995","35-65 y.","East Germany","787","0.430005994706351","0.40747057633141","0.452541413081292","4"
"Totally disagree","1995","66 and older","West Germany","562","0.570072288903156","0.538755648963933","0.601388928842379","4"
"Totally disagree","1995","66 and older","East Germany","179","0.542748290066332","0.48833599352795","0.597160586604713","4"
"True entirely","1995","16-34 y.","West Germany","155","0.0438289237574449","0.037108966227558","0.0505488812873319","1"
"True entirely","1995","16-34 y.","East Germany","50","0.0424547457103216","0.0308066962717025","0.0541027951489407","1"
"True entirely","1995","35-65 y.","West Germany","239","0.0601555626979856","0.0532534955618145","0.0670576298341567","1"
"True entirely","1995","35-65 y.","East Germany","105","0.0611938783048237","0.0502836165085957","0.0721041401010516","1"
"True entirely","1995","66 and older","West Germany","29","","","","1"
"True entirely","1995","66 and older","East Germany","9","","","","1"
"Rather not true","1996","16-34 y.","West Germany","1374","0.425059312686318","0.408532290325782","0.441586335046855","3"
"Rather not true","1996","16-34 y.","East Germany","544","0.490985220663862","0.461811424307807","0.520159017019918","3"
"Rather not true","1996","35-65 y.","East Germany","836","0.432987522618482","0.410678657251848","0.455296387985117","3"
"Rather not true","1996","35-65 y.","West Germany","1757","0.399561564996899","0.38520910992491","0.413914020068889","3"
"Rather not true","1996","66 and older","West Germany","321","0.342479629542108","0.312554812323774","0.372404446760442","3"
"Rather not true","1996","66 and older","East Germany","114","0.339412952086693","0.287532669314209","0.391293234859177","3"
"Tends to agree","1996","16-34 y.","West Germany","367","0.118726692533987","0.107912656365822","0.129540728702153","2"
"Tends to agree","1996","16-34 y.","East Germany","146","0.127856236718306","0.108369077226305","0.147343396210307","2"
"Tends to agree","1996","35-65 y.","West Germany","508","0.114117195016594","0.104800459191443","0.123433930841746","2"
"Tends to agree","1996","66 and older","West Germany","92","0.105999118361653","0.0865867006452812","0.125411536078025","2"
"Tends to agree","1996","35-65 y.","East Germany","241","0.124419193682293","0.109558629713497","0.139279757651089","2"
"Tends to agree","1996","66 and older","East Germany","33","0.0988119513774425","0.0661166344387747","0.13150726831611","2"
"Totally disagree","1996","16-34 y.","West Germany","1564","0.414942277265119","0.398470080318845","0.431414474211393","4"
"Totally disagree","1996","16-34 y.","East Germany","399","0.345080139566622","0.317337511213477","0.372822767919767","4"
"Totally disagree","1996","35-65 y.","West Germany","1989","0.429307907148626","0.414803984579789","0.443811829717462","4"
"Totally disagree","1996","35-65 y.","East Germany","739","0.395826108625292","0.373808168864567","0.417844048386017","4"
"Totally disagree","1996","66 and older","West Germany","516","0.515559829028683","0.484044696507394","0.547074961549973","4"
"Totally disagree","1996","66 and older","East Germany","157","0.502745697010724","0.447963864227637","0.557527529793812","4"
"True entirely","1996","16-34 y.","West Germany","132","0.0412717175145757","0.0346215533591299","0.0479218816700215","1"
"True entirely","1996","16-34 y.","East Germany","39","0.0360784030512098","0.0251956681610506","0.046961137941369","1"
"True entirely","1996","35-65 y.","West Germany","220","0.0570133328378806","0.0502190895816371","0.0638075760941242","1"
"True entirely","1996","35-65 y.","East Germany","79","0.0467671750739325","0.0372608306059293","0.0562735195419357","1"
"True entirely","1996","66 and older","West Germany","37","0.0359614230675554","0.0242198801747094","0.0477029659604013","1"
"True entirely","1996","66 and older","East Germany","16","","","","1"
"Rather not true","1997","16-34 y.","West Germany","1395","0.4454532329632","0.428516271979643","0.462390193946758","3"
"Rather not true","1997","35-65 y.","West Germany","1740","0.397799325868738","0.383236156309702","0.412362495427774","3"
"Rather not true","1997","16-34 y.","East Germany","519","0.461018067475077","0.431261366063071","0.490774768887082","3"
"Rather not true","1997","66 and older","West Germany","301","0.314093659101155","0.284342473386317","0.343844844815994","3"
"Rather not true","1997","35-65 y.","East Germany","773","0.427445901358863","0.404476848685384","0.450414954032342","3"
"Rather not true","1997","66 and older","East Germany","115","0.37469177271625","0.320981798485537","0.428401746946963","3"
"Tends to agree","1997","16-34 y.","East Germany","126","0.126846398932265","0.106979819110015","0.146712978754514","2"
"Tends to agree","1997","16-34 y.","West Germany","319","0.103512443192668","0.0931315731729923","0.113893313212345","2"
"Tends to agree","1997","35-65 y.","West Germany","495","0.116104204248269","0.106572341654217","0.125636066842322","2"
"Tends to agree","1997","35-65 y.","East Germany","206","0.11478620547675","0.0999861556525714","0.129586255300929","2"
"Tends to agree","1997","66 and older","West Germany","93","0.107376516887181","0.0875324311089869","0.127220602665376","2"
"Tends to agree","1997","66 and older","East Germany","37","0.122737517231061","0.0863272187375189","0.159147815724603","2"
"Totally disagree","1997","16-34 y.","West Germany","1465","0.404808839024692","0.388081819244656","0.421535858804727","4"
"Totally disagree","1997","16-34 y.","East Germany","397","0.377543864700054","0.34860531279109","0.406482416609017","4"
"Totally disagree","1997","35-65 y.","West Germany","1899","0.433214700425958","0.41847074030952","0.447958660542397","4"
"Totally disagree","1997","35-65 y.","East Germany","704","0.398524139489441","0.375792505295371","0.421255773683512","4"
"Totally disagree","1997","66 and older","West Germany","493","0.521304489633036","0.48928475743248","0.553324221833591","4"
"Totally disagree","1997","66 and older","East Germany","137","0.416742017210541","0.362036039455519","0.471447994965564","4"
"True entirely","1997","16-34 y.","West Germany","129","0.0462254848194396","0.0390701668969595","0.0533808027419198","1"
"True entirely","1997","16-34 y.","East Germany","36","0.034591668892605","0.0236827932900501","0.0455005444951599","1"
"True entirely","1997","35-65 y.","West Germany","205","0.0528817694570338","0.0462227796013404","0.0595407593127272","1"
"True entirely","1997","35-65 y.","East Germany","99","0.0592437536749449","0.0482826551810906","0.0702048521687993","1"
"True entirely","1997","66 and older","West Germany","48","0.0572253343786274","0.0423371956513438","0.0721134731059111","1"
"True entirely","1997","66 and older","East Germany","23","","","","1"
"Rather not true","1998","16-34 y.","West Germany","","","","","3"
"Rather not true","1998","35-65 y.","West Germany","","","","","3"
"Rather not true","1998","16-34 y.","East Germany","","","","","3"
"Rather not true","1998","35-65 y.","East Germany","","","","","3"
"Rather not true","1998","66 and older","West Germany","","","","","3"
"Rather not true","1998","66 and older","East Germany","","","","","3"
"Tends to agree","1998","16-34 y.","East Germany","","","","","2"
"Tends to agree","1998","16-34 y.","West Germany","","","","","2"
"Tends to agree","1998","35-65 y.","West Germany","","","","","2"
"Tends to agree","1998","35-65 y.","East Germany","","","","","2"
"Tends to agree","1998","66 and older","West Germany","","","","","2"
"Tends to agree","1998","66 and older","East Germany","","","","","2"
"Totally disagree","1998","16-34 y.","West Germany","","","","","4"
"Totally disagree","1998","16-34 y.","East Germany","","","","","4"
"Totally disagree","1998","35-65 y.","West Germany","","","","","4"
"Totally disagree","1998","35-65 y.","East Germany","","","","","4"
"Totally disagree","1998","66 and older","West Germany","","","","","4"
"Totally disagree","1998","66 and older","East Germany","","","","","4"
"True entirely","1998","16-34 y.","West Germany","","","","","1"
"True entirely","1998","16-34 y.","East Germany","","","","","1"
"True entirely","1998","35-65 y.","West Germany","","","","","1"
"True entirely","1998","35-65 y.","East Germany","","","","","1"
"True entirely","1998","66 and older","West Germany","","","","","1"
"True entirely","1998","66 and older","East Germany","","","","","1"
"Rather not true","1999","16-34 y.","West Germany","","","","","3"
"Rather not true","1999","16-34 y.","East Germany","","","","","3"
"Rather not true","1999","35-65 y.","West Germany","","","","","3"
"Rather not true","1999","35-65 y.","East Germany","","","","","3"
"Rather not true","1999","66 and older","West Germany","","","","","3"
"Rather not true","1999","66 and older","East Germany","","","","","3"
"Tends to agree","1999","16-34 y.","West Germany","","","","","2"
"Tends to agree","1999","16-34 y.","East Germany","","","","","2"
"Tends to agree","1999","35-65 y.","West Germany","","","","","2"
"Tends to agree","1999","66 and older","West Germany","","","","","2"
"Tends to agree","1999","35-65 y.","East Germany","","","","","2"
"Tends to agree","1999","66 and older","East Germany","","","","","2"
"Totally disagree","1999","16-34 y.","West Germany","","","","","4"
"Totally disagree","1999","35-65 y.","West Germany","","","","","4"
"Totally disagree","1999","16-34 y.","East Germany","","","","","4"
"Totally disagree","1999","35-65 y.","East Germany","","","","","4"
"Totally disagree","1999","66 and older","West Germany","","","","","4"
"Totally disagree","1999","66 and older","East Germany","","","","","4"
"True entirely","1999","16-34 y.","West Germany","","","","","1"
"True entirely","1999","16-34 y.","East Germany","","","","","1"
"True entirely","1999","35-65 y.","West Germany","","","","","1"
"True entirely","1999","35-65 y.","East Germany","","","","","1"
"True entirely","1999","66 and older","West Germany","","","","","1"
"True entirely","1999","66 and older","East Germany","","","","","1"
"Rather not true","2000","16-34 y.","West Germany","","","","","3"
"Rather not true","2000","16-34 y.","East Germany","","","","","3"
"Rather not true","2000","35-65 y.","East Germany","","","","","3"
"Rather not true","2000","35-65 y.","West Germany","","","","","3"
"Rather not true","2000","66 and older","East Germany","","","","","3"
"Rather not true","2000","66 and older","West Germany","","","","","3"
"Tends to agree","2000","16-34 y.","West Germany","","","","","2"
"Tends to agree","2000","35-65 y.","West Germany","","","","","2"
"Tends to agree","2000","16-34 y.","East Germany","","","","","2"
"Tends to agree","2000","35-65 y.","East Germany","","","","","2"
"Tends to agree","2000","66 and older","West Germany","","","","","2"
"Tends to agree","2000","66 and older","East Germany","","","","","2"
"Totally disagree","2000","16-34 y.","West Germany","","","","","4"
"Totally disagree","2000","16-34 y.","East Germany","","","","","4"
"Totally disagree","2000","35-65 y.","West Germany","","","","","4"
"Totally disagree","2000","35-65 y.","East Germany","","","","","4"
"Totally disagree","2000","66 and older","West Germany","","","","","4"
"Totally disagree","2000","66 and older","East Germany","","","","","4"
"True entirely","2000","16-34 y.","West Germany","","","","","1"
"True entirely","2000","16-34 y.","East Germany","","","","","1"
"True entirely","2000","35-65 y.","West Germany","","","","","1"
"True entirely","2000","35-65 y.","East Germany","","","","","1"
"True entirely","2000","66 and older","West Germany","","","","","1"
"True entirely","2000","66 and older","East Germany","","","","","1"
"Rather not true","2001","16-34 y.","West Germany","","","","","3"
"Rather not true","2001","16-34 y.","East Germany","","","","","3"
"Rather not true","2001","35-65 y.","West Germany","","","","","3"
"Rather not true","2001","35-65 y.","East Germany","","","","","3"
"Rather not true","2001","66 and older","East Germany","","","","","3"
"Rather not true","2001","66 and older","West Germany","","","","","3"
"Tends to agree","2001","16-34 y.","West Germany","","","","","2"
"Tends to agree","2001","35-65 y.","West Germany","","","","","2"
"Tends to agree","2001","16-34 y.","East Germany","","","","","2"
"Tends to agree","2001","35-65 y.","East Germany","","","","","2"
"Tends to agree","2001","66 and older","West Germany","","","","","2"
"Tends to agree","2001","66 and older","East Germany","","","","","2"
"Totally disagree","2001","16-34 y.","East Germany","","","","","4"
"Totally disagree","2001","16-34 y.","West Germany","","","","","4"
"Totally disagree","2001","35-65 y.","West Germany","","","","","4"
"Totally disagree","2001","35-65 y.","East Germany","","","","","4"
"Totally disagree","2001","66 and older","West Germany","","","","","4"
"Totally disagree","2001","66 and older","East Germany","","","","","4"
"True entirely","2001","16-34 y.","West Germany","","","","","1"
"True entirely","2001","16-34 y.","East Germany","","","","","1"
"True entirely","2001","35-65 y.","West Germany","","","","","1"
"True entirely","2001","35-65 y.","East Germany","","","","","1"
"True entirely","2001","66 and older","West Germany","","","","","1"
"True entirely","2001","66 and older","East Germany","","","","","1"
"Rather not true","2002","16-34 y.","West Germany","","","","","3"
"Rather not true","2002","16-34 y.","East Germany","","","","","3"
"Rather not true","2002","35-65 y.","West Germany","","","","","3"
"Rather not true","2002","35-65 y.","East Germany","","","","","3"
"Rather not true","2002","66 and older","West Germany","","","","","3"
"Rather not true","2002","66 and older","East Germany","","","","","3"
"Tends to agree","2002","16-34 y.","West Germany","","","","","2"
"Tends to agree","2002","16-34 y.","East Germany","","","","","2"
"Tends to agree","2002","35-65 y.","West Germany","","","","","2"
"Tends to agree","2002","35-65 y.","East Germany","","","","","2"
"Tends to agree","2002","66 and older","West Germany","","","","","2"
"Tends to agree","2002","66 and older","East Germany","","","","","2"
"Totally disagree","2002","16-34 y.","West Germany","","","","","4"
"Totally disagree","2002","16-34 y.","East Germany","","","","","4"
"Totally disagree","2002","35-65 y.","West Germany","","","","","4"
"Totally disagree","2002","35-65 y.","East Germany","","","","","4"
"Totally disagree","2002","66 and older","West Germany","","","","","4"
"Totally disagree","2002","66 and older","East Germany","","","","","4"
"True entirely","2002","16-34 y.","West Germany","","","","","1"
"True entirely","2002","16-34 y.","East Germany","","","","","1"
"True entirely","2002","35-65 y.","West Germany","","","","","1"
"True entirely","2002","35-65 y.","East Germany","","","","","1"
"True entirely","2002","66 and older","West Germany","","","","","1"
"True entirely","2002","66 and older","East Germany","","","","","1"
"Rather not true","2003","16-34 y.","West Germany","","","","","3"
"Rather not true","2003","16-34 y.","East Germany","","","","","3"
"Rather not true","2003","35-65 y.","West Germany","","","","","3"
"Rather not true","2003","35-65 y.","East Germany","","","","","3"
"Rather not true","2003","66 and older","West Germany","","","","","3"
"Rather not true","2003","66 and older","East Germany","","","","","3"
"Tends to agree","2003","16-34 y.","West Germany","","","","","2"
"Tends to agree","2003","16-34 y.","East Germany","","","","","2"
"Tends to agree","2003","35-65 y.","East Germany","","","","","2"
"Tends to agree","2003","35-65 y.","West Germany","","","","","2"
"Tends to agree","2003","66 and older","West Germany","","","","","2"
"Tends to agree","2003","66 and older","East Germany","","","","","2"
"Totally disagree","2003","16-34 y.","West Germany","","","","","4"
"Totally disagree","2003","16-34 y.","East Germany","","","","","4"
"Totally disagree","2003","35-65 y.","West Germany","","","","","4"
"Totally disagree","2003","35-65 y.","East Germany","","","","","4"
"Totally disagree","2003","66 and older","West Germany","","","","","4"
"Totally disagree","2003","66 and older","East Germany","","","","","4"
"True entirely","2003","16-34 y.","West Germany","","","","","1"
"True entirely","2003","16-34 y.","East Germany","","","","","1"
"True entirely","2003","35-65 y.","East Germany","","","","","1"
"True entirely","2003","35-65 y.","West Germany","","","","","1"
"True entirely","2003","66 and older","East Germany","","","","","1"
"True entirely","2003","66 and older","West Germany","","","","","1"
"Rather not true","2004","16-34 y.","West Germany","","","","","3"
"Rather not true","2004","16-34 y.","East Germany","","","","","3"
"Rather not true","2004","35-65 y.","West Germany","","","","","3"
"Rather not true","2004","35-65 y.","East Germany","","","","","3"
"Rather not true","2004","66 and older","West Germany","","","","","3"
"Rather not true","2004","66 and older","East Germany","","","","","3"
"Tends to agree","2004","16-34 y.","West Germany","","","","","2"
"Tends to agree","2004","16-34 y.","East Germany","","","","","2"
"Tends to agree","2004","35-65 y.","West Germany","","","","","2"
"Tends to agree","2004","35-65 y.","East Germany","","","","","2"
"Tends to agree","2004","66 and older","West Germany","","","","","2"
"Tends to agree","2004","66 and older","East Germany","","","","","2"
"Totally disagree","2004","16-34 y.","West Germany","","","","","4"
"Totally disagree","2004","16-34 y.","East Germany","","","","","4"
"Totally disagree","2004","35-65 y.","West Germany","","","","","4"
"Totally disagree","2004","35-65 y.","East Germany","","","","","4"
"Totally disagree","2004","66 and older","West Germany","","","","","4"
"Totally disagree","2004","66 and older","East Germany","","","","","4"
"True entirely","2004","16-34 y.","West Germany","","","","","1"
"True entirely","2004","16-34 y.","East Germany","","","","","1"
"True entirely","2004","35-65 y.","West Germany","","","","","1"
"True entirely","2004","35-65 y.","East Germany","","","","","1"
"True entirely","2004","66 and older","West Germany","","","","","1"
"True entirely","2004","66 and older","East Germany","","","","","1"
"Rather not true","2005","16-34 y.","West Germany","","","","","3"
"Rather not true","2005","16-34 y.","East Germany","","","","","3"
"Rather not true","2005","35-65 y.","East Germany","","","","","3"
"Rather not true","2005","35-65 y.","West Germany","","","","","3"
"Rather not true","2005","66 and older","West Germany","","","","","3"
"Rather not true","2005","66 and older","East Germany","","","","","3"
"Tends to agree","2005","16-34 y.","West Germany","","","","","2"
"Tends to agree","2005","16-34 y.","East Germany","","","","","2"
"Tends to agree","2005","35-65 y.","West Germany","","","","","2"
"Tends to agree","2005","35-65 y.","East Germany","","","","","2"
"Tends to agree","2005","66 and older","West Germany","","","","","2"
"Tends to agree","2005","66 and older","East Germany","","","","","2"
"Totally disagree","2005","16-34 y.","East Germany","","","","","4"
"Totally disagree","2005","16-34 y.","West Germany","","","","","4"
"Totally disagree","2005","35-65 y.","East Germany","","","","","4"
"Totally disagree","2005","35-65 y.","West Germany","","","","","4"
"Totally disagree","2005","66 and older","West Germany","","","","","4"
"Totally disagree","2005","66 and older","East Germany","","","","","4"
"True entirely","2005","16-34 y.","West Germany","","","","","1"
"True entirely","2005","16-34 y.","East Germany","","","","","1"
