"plh0190","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Tends to agree","1990","(2b) intermediate general qualification","West Germany","","","",""
"Tends to agree","1990","(2b) intermediate general qualification","East Germany","21","","",""
"Tends to agree","1990","(2a) intermediate vocational","West Germany","","","",""
"Tends to agree","1990","(2a) intermediate vocational","East Germany","138","0.119265720402169","0.101269995820695","0.137261444983642"
"Tends to agree","1990","(2c_gen) general maturity certificate","West Germany","","","",""
"Tends to agree","1990","(2c_gen) general maturity certificate","East Germany","2","","",""
"Tends to agree","1990","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Tends to agree","1990","(2c_voc) vocational maturity certificate","East Germany","10","","",""
"Tends to agree","1990","(3a) lower tertiary education","West Germany","","","",""
"Tends to agree","1990","(3a) lower tertiary education","East Germany","59","0.110461955521908","0.0841929848858984","0.136730926157918"
"Tends to agree","1990","(3b) higher tertiary education","West Germany","","","",""
"Tends to agree","1990","(3b) higher tertiary education","East Germany","29","","",""
"Rather not true","1990","(0) in school","West Germany","","","",""
"Rather not true","1990","(0) in school","East Germany","","","",""
"Rather not true","1990","(1a) inadequately completed","West Germany","","","",""
"Rather not true","1990","(1a) inadequately completed","East Germany","4","","",""
"Rather not true","1990","(1b) general elementary school","West Germany","","","",""
"Rather not true","1990","(1b) general elementary school","East Germany","37","0.277404689438259","0.200144155625249","0.354665223251268"
"Rather not true","1990","(1c) basic vocational qualification","West Germany","","","",""
"Rather not true","1990","(1c) basic vocational qualification","East Germany","239","0.244500488371033","0.217550550483204","0.271450426258863"
"Rather not true","1990","(2b) intermediate general qualification","West Germany","","","",""
"Rather not true","1990","(2b) intermediate general qualification","East Germany","46","0.379379766921354","0.294654515516438","0.46410501832627"
"Rather not true","1990","(2a) intermediate vocational","West Germany","","","",""
"Rather not true","1990","(2a) intermediate vocational","East Germany","408","0.324017963047999","0.298031857904471","0.350004068191527"
"Rather not true","1990","(2c_gen) general maturity certificate","West Germany","","","",""
"Rather not true","1990","(2c_gen) general maturity certificate","East Germany","6","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Rather not true","1990","(2c_voc) vocational maturity certificate","East Germany","27","","",""
"Rather not true","1990","(3a) lower tertiary education","West Germany","","","",""
"Rather not true","1990","(3a) lower tertiary education","East Germany","151","0.264203077024826","0.227254106107771","0.301152047941881"
"Rather not true","1990","(3b) higher tertiary education","West Germany","","","",""
"Rather not true","1990","(3b) higher tertiary education","East Germany","123","0.383072913867811","0.32886951838402","0.437276309351602"
"Totally disagree","1990","(0) in school","West Germany","","","",""
"Totally disagree","1990","(0) in school","East Germany","","","",""
"Totally disagree","1990","(1a) inadequately completed","West Germany","","","",""
"Totally disagree","1990","(1a) inadequately completed","East Germany","2","","",""
"Totally disagree","1990","(1b) general elementary school","West Germany","","","",""
"Totally disagree","1990","(1b) general elementary school","East Germany","73","0.593530184635595","0.508770605584394","0.678289763686795"
"Totally disagree","1990","(1c) basic vocational qualification","West Germany","","","",""
"Totally disagree","1990","(1c) basic vocational qualification","East Germany","586","0.611669727948019","0.581109265176899","0.64223019071914"
"Totally disagree","1990","(2b) intermediate general qualification","West Germany","","","",""
"Totally disagree","1990","(2b) intermediate general qualification","East Germany","51","0.420009292459736","0.333830027476444","0.506188557443027"
"Totally disagree","1990","(2a) intermediate vocational","West Germany","","","",""
"Totally disagree","1990","(2a) intermediate vocational","East Germany","631","0.504289228016258","0.476527717424727","0.53205073860779"
"Totally disagree","1990","(2c_gen) general maturity certificate","West Germany","","","",""
"Totally disagree","1990","(2c_gen) general maturity certificate","East Germany","3","","",""
"Totally disagree","1990","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Totally disagree","1990","(2c_voc) vocational maturity certificate","East Germany","30","0.423032361580062","0.307298193491731","0.538766529668393"
"Totally disagree","1990","(3a) lower tertiary education","West Germany","","","",""
"Totally disagree","1990","(3a) lower tertiary education","East Germany","310","0.578543179257253","0.537162381385185","0.619923977129321"
"Totally disagree","1990","(3b) higher tertiary education","West Germany","","","",""
"Totally disagree","1990","(3b) higher tertiary education","East Germany","143","0.471534109755307","0.415875303325482","0.527192916185131"
"True entirely","1991","(0) in school","West Germany","","","",""
"True entirely","1991","(0) in school","East Germany","","","",""
"True entirely","1991","(1a) inadequately completed","West Germany","","","",""
"True entirely","1991","(1a) inadequately completed","East Germany","","","",""
"True entirely","1991","(1b) general elementary school","West Germany","","","",""
"True entirely","1991","(1b) general elementary school","East Germany","19","","",""
"True entirely","1991","(1c) basic vocational qualification","West Germany","1","","",""
"True entirely","1991","(1c) basic vocational qualification","East Germany","64","0.0554778159102907","0.0416187739835547","0.0693368578370267"
"True entirely","1991","(2b) intermediate general qualification","West Germany","","","",""
"True entirely","1991","(2b) intermediate general qualification","East Germany","5","","",""
"True entirely","1991","(2a) intermediate vocational","West Germany","","","",""
"True entirely","1991","(2a) intermediate vocational","East Germany","75","0.0621445778380351","0.0487452062159496","0.0755439494601206"
"True entirely","1991","(2c_gen) general maturity certificate","West Germany","1","","",""
"True entirely","1991","(2c_gen) general maturity certificate","East Germany","1","","",""
"True entirely","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"True entirely","1991","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"True entirely","1991","(3a) lower tertiary education","West Germany","","","",""
"True entirely","1991","(3a) lower tertiary education","East Germany","43","0.0766111975437739","0.0550949036472398","0.098127491440308"
"True entirely","1991","(3b) higher tertiary education","West Germany","","","",""
"True entirely","1991","(3b) higher tertiary education","East Germany","17","","",""
"Tends to agree","1991","(0) in school","West Germany","","","",""
"Tends to agree","1991","(0) in school","East Germany","","","",""
"Tends to agree","1991","(1a) inadequately completed","West Germany","","","",""
"Tends to agree","1991","(1a) inadequately completed","East Germany","5","","",""
"Tends to agree","1991","(1b) general elementary school","West Germany","","","",""
"Tends to agree","1991","(1b) general elementary school","East Germany","18","","",""
"Tends to agree","1991","(1c) basic vocational qualification","West Germany","1","","",""
"Tends to agree","1991","(1c) basic vocational qualification","East Germany","101","0.0839978139572532","0.0672039861230743","0.100791641791432"
"Tends to agree","1991","(2b) intermediate general qualification","West Germany","","","",""
"Tends to agree","1991","(2b) intermediate general qualification","East Germany","28","","",""
"Tends to agree","1991","(2a) intermediate vocational","West Germany","1","","",""
"Tends to agree","1991","(2a) intermediate vocational","East Germany","153","0.120572341929398","0.102498987203817","0.138645696654978"
"Tends to agree","1991","(2c_gen) general maturity certificate","West Germany","","","",""
"Tends to agree","1991","(2c_gen) general maturity certificate","East Germany","3","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Tends to agree","1991","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"Tends to agree","1991","(3a) lower tertiary education","West Germany","","","",""
"Tends to agree","1991","(3a) lower tertiary education","East Germany","54","0.0966041736573643","0.0727059277682815","0.120502419546447"
"Tends to agree","1991","(3b) higher tertiary education","West Germany","","","",""
"Tends to agree","1991","(3b) higher tertiary education","East Germany","34","0.118143777271008","0.0814346394686004","0.154852915073416"
"Rather not true","1991","(0) in school","West Germany","","","",""
"Rather not true","1991","(0) in school","East Germany","","","",""
"Rather not true","1991","(1a) inadequately completed","West Germany","","","",""
"Rather not true","1991","(1a) inadequately completed","East Germany","20","","",""
"Rather not true","1991","(1b) general elementary school","West Germany","","","",""
"Rather not true","1991","(1b) general elementary school","East Germany","75","0.320794827814771","0.260600402567298","0.380989253062244"
"Rather not true","1991","(1c) basic vocational qualification","West Germany","3","","",""
"Rather not true","1991","(1c) basic vocational qualification","East Germany","259","0.24626166288754","0.220177544890871","0.272345780884209"
"Rather not true","1991","(2b) intermediate general qualification","West Germany","1","","",""
"Rather not true","1991","(2b) intermediate general qualification","East Germany","61","0.429254431768695","0.348690109561568","0.509818753975821"
"Rather not true","1991","(2a) intermediate vocational","West Germany","3","","",""
"Rather not true","1991","(2a) intermediate vocational","East Germany","381","0.298251282603688","0.272859286776246","0.323643278431131"
"Rather not true","1991","(2c_gen) general maturity certificate","West Germany","2","","",""
"Rather not true","1991","(2c_gen) general maturity certificate","East Germany","13","","",""
"Rather not true","1991","(2c_voc) vocational maturity certificate","West Germany","2","","",""
"Rather not true","1991","(2c_voc) vocational maturity certificate","East Germany","26","","",""
"Rather not true","1991","(3a) lower tertiary education","West Germany","1","","",""
"Rather not true","1991","(3a) lower tertiary education","East Germany","175","0.293732663814592","0.256886716825168","0.330578610804016"
"Rather not true","1991","(3b) higher tertiary education","West Germany","","","",""
"Rather not true","1991","(3b) higher tertiary education","East Germany","111","0.358556997618282","0.304015381350848","0.413098613885717"
"Totally disagree","1991","(0) in school","West Germany","","","",""
"Totally disagree","1991","(0) in school","East Germany","","","",""
"Totally disagree","1991","(1a) inadequately completed","West Germany","","","",""
"Totally disagree","1991","(1a) inadequately completed","East Germany","21","","",""
"Totally disagree","1991","(1b) general elementary school","West Germany","","","",""
"Totally disagree","1991","(1b) general elementary school","East Germany","119","0.549797811342494","0.48564031536471","0.613955307320277"
"Totally disagree","1991","(1c) basic vocational qualification","West Germany","1","","",""
"Totally disagree","1991","(1c) basic vocational qualification","East Germany","624","0.614262707244916","0.584792014913661","0.643733399576171"
"Totally disagree","1991","(2b) intermediate general qualification","West Germany","2","","",""
"Totally disagree","1991","(2b) intermediate general qualification","East Germany","51","0.366764626058818","0.288324118596834","0.445205133520801"
"Totally disagree","1991","(2a) intermediate vocational","West Germany","11","","",""
"Totally disagree","1991","(2a) intermediate vocational","East Germany","638","0.519031797628879","0.491300510376239","0.546763084881519"
"Totally disagree","1991","(2c_gen) general maturity certificate","West Germany","1","","",""
"Totally disagree","1991","(2c_gen) general maturity certificate","East Germany","20","","",""
"Totally disagree","1991","(2c_voc) vocational maturity certificate","West Germany","1","","",""
"Totally disagree","1991","(2c_voc) vocational maturity certificate","East Germany","38","0.518596083708535","0.404754309108166","0.632437858308905"
"Totally disagree","1991","(3a) lower tertiary education","West Germany","1","","",""
"Totally disagree","1991","(3a) lower tertiary education","East Germany","315","0.53305196498427","0.49269224998553","0.57341167998301"
"Totally disagree","1991","(3b) higher tertiary education","West Germany","3","","",""
"Totally disagree","1991","(3b) higher tertiary education","East Germany","135","0.454003960698354","0.397380757580143","0.510627163816566"
"True entirely","1992","(0) in school","West Germany","5","","",""
"True entirely","1992","(0) in school","East Germany","","","",""
"True entirely","1992","(1a) inadequately completed","West Germany","5","","",""
"True entirely","1992","(1a) inadequately completed","East Germany","3","","",""
"True entirely","1992","(1b) general elementary school","West Germany","49","0.0441312182785893","0.0324224435606204","0.0558399929965582"
"True entirely","1992","(1b) general elementary school","East Germany","24","","",""
"True entirely","1992","(1c) basic vocational qualification","West Germany","123","0.0548591027749829","0.0461149677478792","0.0636032378020867"
"True entirely","1992","(1c) basic vocational qualification","East Germany","65","0.0694236519784342","0.0537327627000179","0.0851145412568505"
"True entirely","1992","(2b) intermediate general qualification","West Germany","13","","",""
"True entirely","1992","(2b) intermediate general qualification","East Germany","5","","",""
"True entirely","1992","(2a) intermediate vocational","West Germany","44","0.036683626240445","0.0262121389557242","0.0471551135251658"
"True entirely","1992","(2a) intermediate vocational","East Germany","72","0.0543871019879136","0.0415292390765968","0.0672449648992303"
"True entirely","1992","(2c_gen) general maturity certificate","West Germany","9","","",""
"True entirely","1992","(2c_gen) general maturity certificate","East Germany","","","",""
"True entirely","1992","(2c_voc) vocational maturity certificate","West Germany","9","","",""
"True entirely","1992","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"True entirely","1992","(3a) lower tertiary education","West Germany","14","","",""
"True entirely","1992","(3a) lower tertiary education","East Germany","32","0.0671705724903002","0.0465485849858686","0.0877925599947317"
"True entirely","1992","(3b) higher tertiary education","West Germany","16","","",""
"True entirely","1992","(3b) higher tertiary education","East Germany","13","","",""
"Tends to agree","1992","(0) in school","West Germany","11","","",""
"Tends to agree","1992","(0) in school","East Germany","1","","",""
"Tends to agree","1992","(1a) inadequately completed","West Germany","9","","",""
"Tends to agree","1992","(1a) inadequately completed","East Germany","7","","",""
"Tends to agree","1992","(1b) general elementary school","West Germany","148","0.120045698616218","0.101517094010862","0.138574303221573"
"Tends to agree","1992","(1b) general elementary school","East Germany","27","","",""
"Tends to agree","1992","(1c) basic vocational qualification","West Germany","287","0.11354658382349","0.101363444170568","0.125729723476412"
"Tends to agree","1992","(1c) basic vocational qualification","East Germany","91","0.0793385627766662","0.0626541868837099","0.0960229386696225"
"Tends to agree","1992","(2b) intermediate general qualification","West Germany","29","","",""
"Tends to agree","1992","(2b) intermediate general qualification","East Germany","28","","",""
"Tends to agree","1992","(2a) intermediate vocational","West Germany","134","0.113904821983839","0.0962078480949893","0.13160179587269"
"Tends to agree","1992","(2a) intermediate vocational","East Germany","138","0.122174551212971","0.103606830365961","0.140742272059982"
"Tends to agree","1992","(2c_gen) general maturity certificate","West Germany","27","","",""
"Tends to agree","1992","(2c_gen) general maturity certificate","East Germany","5","","",""
"Tends to agree","1992","(2c_voc) vocational maturity certificate","West Germany","38","0.107670260885491","0.0745766842381594","0.140763837532822"
"Tends to agree","1992","(2c_voc) vocational maturity certificate","East Germany","9","","",""
"Tends to agree","1992","(3a) lower tertiary education","West Germany","24","","",""
"Tends to agree","1992","(3a) lower tertiary education","East Germany","44","0.0810562134395393","0.0585720101081693","0.103540416770909"
"Tends to agree","1992","(3b) higher tertiary education","West Germany","25","","",""
"Tends to agree","1992","(3b) higher tertiary education","East Germany","24","","",""
"Rather not true","1992","(0) in school","West Germany","45","0.519219852134311","0.416565751417522","0.6218739528511"
"Rather not true","1992","(0) in school","East Germany","1","","",""
"Rather not true","1992","(1a) inadequately completed","West Germany","18","","",""
"Rather not true","1992","(1a) inadequately completed","East Germany","25","","",""
"Rather not true","1992","(1b) general elementary school","West Germany","410","0.346723421539617","0.319591566591369","0.373855276487866"
"Rather not true","1992","(1b) general elementary school","East Germany","84","0.383336961671168","0.320502415838084","0.446171507504252"
"Rather not true","1992","(1c) basic vocational qualification","West Germany","862","0.329616794318382","0.311565412357762","0.347668176279002"
"Rather not true","1992","(1c) basic vocational qualification","East Germany","308","0.298820737144494","0.270562977739908","0.327078496549079"
"Rather not true","1992","(2b) intermediate general qualification","West Germany","93","0.315808700405555","0.262216697478062","0.369400703333049"
"Rather not true","1992","(2b) intermediate general qualification","East Germany","63","0.356974197358145","0.284526253693287","0.429422141023003"
"Rather not true","1992","(2a) intermediate vocational","West Germany","438","0.369480246497579","0.342593841913259","0.396366651081899"
"Rather not true","1992","(2a) intermediate vocational","East Germany","387","0.317457377513295","0.29106541176524","0.34384934326135"
"Rather not true","1992","(2c_gen) general maturity certificate","West Germany","85","0.390620575502255","0.327839962850081","0.453401188154429"
"Rather not true","1992","(2c_gen) general maturity certificate","East Germany","15","","",""
"Rather not true","1992","(2c_voc) vocational maturity certificate","West Germany","117","0.350355179699377","0.299419113426618","0.401291245972136"
"Rather not true","1992","(2c_voc) vocational maturity certificate","East Germany","24","","",""
"Rather not true","1992","(3a) lower tertiary education","West Germany","66","0.275498647763298","0.220118077600806","0.330879217925789"
"Rather not true","1992","(3a) lower tertiary education","East Germany","157","0.261771509384433","0.225555844318547","0.297987174450319"
"Rather not true","1992","(3b) higher tertiary education","West Germany","164","0.37063750824638","0.325354790453846","0.415920226038913"
"Rather not true","1992","(3b) higher tertiary education","East Germany","108","0.379277334496426","0.323239790334992","0.43531487865786"
"Totally disagree","1992","(0) in school","West Germany","30","0.312447631557856","0.217218701566266","0.407676561549446"
"Totally disagree","1992","(0) in school","East Germany","","","",""
"Totally disagree","1992","(1a) inadequately completed","West Germany","33","0.500500818544933","0.378949073206589","0.622052563883277"
"Totally disagree","1992","(1a) inadequately completed","East Germany","26","","",""
"Totally disagree","1992","(1b) general elementary school","West Germany","575","0.489099661565576","0.460602203117603","0.517597120013548"
"Totally disagree","1992","(1b) general elementary school","East Germany","95","0.425068560445402","0.361180207180426","0.488956913710378"
"Totally disagree","1992","(1c) basic vocational qualification","West Germany","1333","0.501977519083145","0.482777094395395","0.521177943770895"
"Totally disagree","1992","(1c) basic vocational qualification","East Germany","544","0.552417048100406","0.521720599751321","0.583113496449491"
"Totally disagree","1992","(2b) intermediate general qualification","West Germany","154","0.544418749503017","0.48700067458151","0.601836824424524"
"Totally disagree","1992","(2b) intermediate general qualification","East Germany","72","0.451103738071968","0.37585888479334","0.526348591350596"
"Totally disagree","1992","(2a) intermediate vocational","West Germany","622","0.479931305278137","0.452101660399213","0.507760950157061"
"Totally disagree","1992","(2a) intermediate vocational","East Germany","598","0.50598096928582","0.477634232613955","0.534327705957686"
"Totally disagree","1992","(2c_gen) general maturity certificate","West Germany","111","0.454734099646848","0.39065933360042","0.518808865693276"
"Totally disagree","1992","(2c_gen) general maturity certificate","East Germany","22","","",""
"Totally disagree","1992","(2c_voc) vocational maturity certificate","West Germany","173","0.516007397317888","0.462651741011609","0.569363053624168"
"Totally disagree","1992","(2c_voc) vocational maturity certificate","East Germany","32","0.474691706329119","0.356866964615787","0.592516448042451"
"Totally disagree","1992","(3a) lower tertiary education","West Germany","146","0.575802339005013","0.514539243962762","0.637065434047264"
"Totally disagree","1992","(3a) lower tertiary education","East Germany","333","0.590001704685728","0.549482815185399","0.630520594186056"
"Totally disagree","1992","(3b) higher tertiary education","West Germany","232","0.523723193940735","0.476897093461307","0.570549294420163"
"Totally disagree","1992","(3b) higher tertiary education","East Germany","143","0.492630192616087","0.434890473114315","0.55036991211786"
"True entirely","1993","(0) in school","West Germany","7","","",""
"True entirely","1993","(0) in school","East Germany","","","",""
"True entirely","1993","(1a) inadequately completed","West Germany","31","0.0593417964398238","0.0399630221089763","0.0787205707706714"
"True entirely","1993","(1a) inadequately completed","East Germany","2","","",""
"True entirely","1993","(1b) general elementary school","West Germany","126","0.0821458485769461","0.0694854125479992","0.0948062846058929"
"True entirely","1993","(1b) general elementary school","East Germany","16","","",""
"True entirely","1993","(1c) basic vocational qualification","West Germany","178","0.0684557975740365","0.0593754260902612","0.0775361690578117"
"True entirely","1993","(1c) basic vocational qualification","East Germany","74","0.0876116654890887","0.0687594649937927","0.106463865984385"
"True entirely","1993","(2b) intermediate general qualification","West Germany","20","","",""
"True entirely","1993","(2b) intermediate general qualification","East Germany","5","","",""
"True entirely","1993","(2a) intermediate vocational","West Germany","80","0.0709610731723783","0.0570993433752602","0.0848228029694965"
"True entirely","1993","(2a) intermediate vocational","East Germany","58","0.0484194922430547","0.0360026823741899","0.0608363021119195"
"True entirely","1993","(2c_gen) general maturity certificate","West Germany","15","","",""
"True entirely","1993","(2c_gen) general maturity certificate","East Germany","2","","",""
"True entirely","1993","(2c_voc) vocational maturity certificate","West Germany","22","","",""
"True entirely","1993","(2c_voc) vocational maturity certificate","East Germany","4","","",""
"True entirely","1993","(3a) lower tertiary education","West Germany","14","","",""
"True entirely","1993","(3a) lower tertiary education","East Germany","23","","",""
"True entirely","1993","(3b) higher tertiary education","West Germany","29","","",""
"True entirely","1993","(3b) higher tertiary education","East Germany","18","","",""
"Tends to agree","1993","(0) in school","West Germany","10","","",""
"Tends to agree","1993","(0) in school","East Germany","","","",""
"Tends to agree","1993","(1a) inadequately completed","West Germany","99","0.169768734851957","0.138975278719083","0.20056219098483"
"Tends to agree","1993","(1a) inadequately completed","East Germany","4","","",""
"Tends to agree","1993","(1b) general elementary school","West Germany","258","0.134444930266014","0.118716384075635","0.150173476456394"
"Tends to agree","1993","(1b) general elementary school","East Germany","35","0.181855440968171","0.126570676884496","0.237140205051847"
"Tends to agree","1993","(1c) basic vocational qualification","West Germany","335","0.116219446529039","0.104695310203477","0.127743582854601"
"Tends to agree","1993","(1c) basic vocational qualification","East Germany","107","0.115185456145773","0.0938983723705013","0.136472539921045"
"Tends to agree","1993","(2b) intermediate general qualification","West Germany","38","0.139013915089949","0.102022098772376","0.176005731407521"
"Tends to agree","1993","(2b) intermediate general qualification","East Germany","17","","",""
"Tends to agree","1993","(2a) intermediate vocational","West Germany","150","0.122301296193512","0.104613299665602","0.139989292721422"
"Tends to agree","1993","(2a) intermediate vocational","East Germany","151","0.141625742409588","0.121456639164797","0.161794845654379"
"Tends to agree","1993","(2c_gen) general maturity certificate","West Germany","40","0.0942064930846492","0.0632019081541278","0.125211078015171"
"Tends to agree","1993","(2c_gen) general maturity certificate","East Germany","2","","",""
"Tends to agree","1993","(2c_voc) vocational maturity certificate","West Germany","46","0.0941931152353612","0.0662246607391323","0.12216156973159"
"Tends to agree","1993","(2c_voc) vocational maturity certificate","East Germany","5","","",""
"Tends to agree","1993","(3a) lower tertiary education","West Germany","21","","",""
"Tends to agree","1993","(3a) lower tertiary education","East Germany","54","0.11439362721089","0.0872447163413117","0.141542538080469"
"Tends to agree","1993","(3b) higher tertiary education","West Germany","49","0.0968412887989275","0.0703290464751705","0.123353531122685"
"Tends to agree","1993","(3b) higher tertiary education","East Germany","30","0.0990876162624693","0.0639658246494724","0.134209407875466"
"Rather not true","1993","(0) in school","West Germany","53","0.543013845424242","0.448182452195147","0.637845238653336"
"Rather not true","1993","(0) in school","East Germany","1","","",""
"Rather not true","1993","(1a) inadequately completed","West Germany","223","0.407121755793777","0.366824548501537","0.447418963086016"
"Rather not true","1993","(1a) inadequately completed","East Germany","37","0.593478419122387","0.470216920959358","0.716739917285417"
"Rather not true","1993","(1b) general elementary school","West Germany","659","0.351086577590864","0.329079138600942","0.373094016580785"
"Rather not true","1993","(1b) general elementary school","East Germany","79","0.418691203340723","0.347981721704365","0.489400684977081"
"Rather not true","1993","(1c) basic vocational qualification","West Germany","1042","0.34998379814393","0.332833059615608","0.367134536672252"
"Rather not true","1993","(1c) basic vocational qualification","East Germany","316","0.372556570222121","0.340318085475414","0.404795054968828"
"Rather not true","1993","(2b) intermediate general qualification","West Germany","120","0.337318531537462","0.286765062142342","0.387872000932581"
"Rather not true","1993","(2b) intermediate general qualification","East Germany","82","0.496796353259691","0.418586881187358","0.575005825332024"
"Rather not true","1993","(2a) intermediate vocational","West Germany","509","0.37455579781894","0.348425585811906","0.400686009825973"
"Rather not true","1993","(2a) intermediate vocational","East Germany","463","0.402777881176109","0.374406668753288","0.43114909359893"
"Rather not true","1993","(2c_gen) general maturity certificate","West Germany","128","0.382264192734232","0.330687427710154","0.43384095775831"
"Rather not true","1993","(2c_gen) general maturity certificate","East Germany","17","","",""
"Rather not true","1993","(2c_voc) vocational maturity certificate","West Germany","155","0.399265440625518","0.352371875864957","0.446159005386078"
"Rather not true","1993","(2c_voc) vocational maturity certificate","East Germany","30","0.42981636552836","0.314665352126216","0.544967378930504"
"Rather not true","1993","(3a) lower tertiary education","West Germany","98","0.346181536329076","0.289328653419191","0.403034419238962"
"Rather not true","1993","(3a) lower tertiary education","East Germany","199","0.342438164961157","0.301962824579059","0.382913505343254"
"Rather not true","1993","(3b) higher tertiary education","West Germany","185","0.379456007103244","0.335954816164791","0.422957198041697"
"Rather not true","1993","(3b) higher tertiary education","East Germany","100","0.394381471539916","0.336932332909022","0.451830610170809"
"Totally disagree","1993","(0) in school","West Germany","36","0.297096122329625","0.210101657713559","0.38409058694569"
"Totally disagree","1993","(0) in school","East Germany","","","",""
"Totally disagree","1993","(1a) inadequately completed","West Germany","218","0.363767712914443","0.324308359552861","0.403227066276025"
"Totally disagree","1993","(1a) inadequately completed","East Germany","18","","",""
"Totally disagree","1993","(1b) general elementary school","West Germany","764","0.432322643566176","0.409481187150203","0.45516409998215"
"Totally disagree","1993","(1b) general elementary school","East Germany","57","0.284044984961383","0.219410585432321","0.348679384490444"
"Totally disagree","1993","(1c) basic vocational qualification","West Germany","1416","0.465340957752995","0.447405153196471","0.483276762309519"
"Totally disagree","1993","(1c) basic vocational qualification","East Germany","367","0.424646308143017","0.391687435503045","0.45760518078299"
"Totally disagree","1993","(2b) intermediate general qualification","West Germany","158","0.457661131098584","0.404390746457586","0.510931515739583"
"Totally disagree","1993","(2b) intermediate general qualification","East Germany","53","0.328077109870935","0.254634864164887","0.401519355576982"
"Totally disagree","1993","(2a) intermediate vocational","West Germany","579","0.43218183281517","0.405437714731667","0.458925950898672"
"Totally disagree","1993","(2a) intermediate vocational","East Germany","476","0.407176884171248","0.378756413292457","0.435597355050039"
"Totally disagree","1993","(2c_gen) general maturity certificate","West Germany","158","0.48113354466741","0.428102337005017","0.534164752329802"
"Totally disagree","1993","(2c_gen) general maturity certificate","East Germany","26","","",""
"Totally disagree","1993","(2c_voc) vocational maturity certificate","West Germany","196","0.457908396880741","0.410203086767371","0.50561370699411"
"Totally disagree","1993","(2c_voc) vocational maturity certificate","East Germany","32","0.466647495241257","0.350604065632323","0.582690924850192"
"Totally disagree","1993","(3a) lower tertiary education","West Germany","136","0.524999673744886","0.465323850114799","0.584675497374972"
"Totally disagree","1993","(3a) lower tertiary education","East Germany","252","0.48025755147277","0.437642567939674","0.522872535005866"
"Totally disagree","1993","(3b) higher tertiary education","West Germany","215","0.462959092183732","0.418258926204466","0.507659258162998"
"Totally disagree","1993","(3b) higher tertiary education","East Germany","130","0.447750450759046","0.38929683317985","0.506204068338242"
"True entirely","1994","(0) in school","West Germany","","","",""
"True entirely","1994","(0) in school","East Germany","","","",""
"True entirely","1994","(1a) inadequately completed","West Germany","","","",""
"True entirely","1994","(1a) inadequately completed","East Germany","","","",""
"True entirely","1994","(1b) general elementary school","West Germany","","","",""
"True entirely","1994","(1b) general elementary school","East Germany","","","",""
"True entirely","1994","(1c) basic vocational qualification","West Germany","","","",""
"True entirely","1994","(1c) basic vocational qualification","East Germany","","","",""
"True entirely","1994","(2b) intermediate general qualification","West Germany","","","",""
"True entirely","1994","(2b) intermediate general qualification","East Germany","","","",""
"True entirely","1994","(2a) intermediate vocational","West Germany","","","",""
"True entirely","1994","(2a) intermediate vocational","East Germany","","","",""
