"plh0190","year","sex","n","percent","lower_confidence","upper_confidence"
"Tends to agree","1995","Male","672","0.109351534777696","0.101475293165148","0.117227776390244"
"Tends to agree","1995","Female","685","0.108659696507278","0.101023206853811","0.116296186160746"
"Rather not true","1995","Male","2303","0.377526632009294","0.36529209296594","0.389761171052648"
"Rather not true","1995","Female","2453","0.384594249922582","0.372656570283012","0.396531929562152"
"Totally disagree","1995","Male","2775","0.462720859511055","0.450137026235964","0.475304692786146"
"Totally disagree","1995","Female","2936","0.456148651826904","0.443926967724167","0.468370335929641"
"True entirely","1996","Male","257","0.05151941881193","0.0458893514778364","0.0571494861460236"
"True entirely","1996","Female","266","0.0447117773251184","0.0396076095475568","0.0498159451026799"
"Tends to agree","1996","Male","682","0.110416791990963","0.102434552747535","0.11839903123439"
"Tends to agree","1996","Female","705","0.120172281004136","0.112141685795436","0.128202876212837"
"Rather not true","1996","Male","2428","0.414381533707271","0.40183506615793","0.426928001256612"
"Rather not true","1996","Female","2518","0.395513711403195","0.38343777653469","0.4075896462717"
"Totally disagree","1996","Male","2555","0.423682255489836","0.411096913455856","0.436267597523817"
"Totally disagree","1996","Female","2809","0.43960223026755","0.427344080998","0.451860379537101"
"True entirely","1997","Male","246","0.0487183644547752","0.0431379699638495","0.054298758945701"
"True entirely","1997","Female","294","0.0555648107171768","0.0497861991458442","0.0613434222885094"
"Tends to agree","1997","Male","619","0.111612748076264","0.103450269498122","0.119775226654405"
"Tends to agree","1997","Female","657","0.113218136706138","0.105225245424354","0.121211027987922"
"Rather not true","1997","Male","2363","0.402942797707573","0.390228462287975","0.41565713312717"
"Rather not true","1997","Female","2480","0.404980798775033","0.392597960248564","0.417363637301502"
"Totally disagree","1997","Male","2489","0.436726089761388","0.423869423172485","0.449582756350292"
"Totally disagree","1997","Female","2606","0.426236253801652","0.413761578570691","0.438710929032613"
"True entirely","1998","Male","","","",""
"True entirely","1998","Female","","","",""
"Tends to agree","1998","Male","","","",""
"Tends to agree","1998","Female","","","",""
"Rather not true","1998","Male","","","",""
"Rather not true","1998","Female","","","",""
"Totally disagree","1998","Male","","","",""
"Totally disagree","1998","Female","","","",""
"True entirely","1999","Male","","","",""
"True entirely","1999","Female","","","",""
"Tends to agree","1999","Male","","","",""
"Tends to agree","1999","Female","","","",""
"Rather not true","1999","Male","","","",""
"Rather not true","1999","Female","","","",""
"Totally disagree","1999","Male","","","",""
"Totally disagree","1999","Female","","","",""
"True entirely","2000","Male","","","",""
"True entirely","2000","Female","","","",""
"Tends to agree","2000","Male","","","",""
"Tends to agree","2000","Female","","","",""
"Rather not true","2000","Male","","","",""
"Rather not true","2000","Female","","","",""
"Totally disagree","2000","Male","","","",""
"Totally disagree","2000","Female","","","",""
"True entirely","2001","Male","","","",""
"True entirely","2001","Female","","","",""
"Tends to agree","2001","Male","","","",""
"Tends to agree","2001","Female","","","",""
"Rather not true","2001","Male","","","",""
"Rather not true","2001","Female","","","",""
"Totally disagree","2001","Male","","","",""
"Totally disagree","2001","Female","","","",""
"True entirely","2002","Male","","","",""
"True entirely","2002","Female","","","",""
"Tends to agree","2002","Male","","","",""
"Tends to agree","2002","Female","","","",""
"Rather not true","2002","Male","","","",""
"Rather not true","2002","Female","","","",""
"Totally disagree","2002","Male","","","",""
"Totally disagree","2002","Female","","","",""
"True entirely","2003","Male","","","",""
"True entirely","2003","Female","","","",""
"Tends to agree","2003","Male","","","",""
"Tends to agree","2003","Female","","","",""
"Rather not true","2003","Male","","","",""
"Rather not true","2003","Female","","","",""
"Totally disagree","2003","Male","","","",""
"Totally disagree","2003","Female","","","",""
"True entirely","2004","Male","","","",""
"True entirely","2004","Female","","","",""
"Tends to agree","2004","Male","","","",""
"Tends to agree","2004","Female","","","",""
"Rather not true","2004","Male","","","",""
"Rather not true","2004","Female","","","",""
"Totally disagree","2004","Male","","","",""
"Totally disagree","2004","Female","","","",""
"True entirely","2005","Male","","","",""
"True entirely","2005","Female","","","",""
"Tends to agree","2005","Male","","","",""
"Tends to agree","2005","Female","","","",""
"Rather not true","2005","Male","","","",""
"Rather not true","2005","Female","","","",""
"Totally disagree","2005","Male","","","",""
"Totally disagree","2005","Female","","","",""
"True entirely","2006","Male","","","",""
"True entirely","2006","Female","","","",""
"Tends to agree","2006","Male","","","",""
"Tends to agree","2006","Female","","","",""
"Rather not true","2006","Male","","","",""
"Rather not true","2006","Female","","","",""
"Totally disagree","2006","Male","","","",""
"Totally disagree","2006","Female","","","",""
"True entirely","2007","Male","","","",""
"True entirely","2007","Female","","","",""
"Tends to agree","2007","Male","","","",""
"Tends to agree","2007","Female","","","",""
"Rather not true","2007","Male","","","",""
"Rather not true","2007","Female","","","",""
"Totally disagree","2007","Male","","","",""
"Totally disagree","2007","Female","","","",""
"True entirely","2008","Male","342","0.0473765544543538","0.0428536167419003","0.0518994921668072"
"True entirely","2008","Female","383","0.0512310048410466","0.0467374055612514","0.0557246041208418"
"Tends to agree","2008","Male","988","0.130485008645035","0.123313721969594","0.137656295320475"
"Tends to agree","2008","Female","1005","0.116074812305644","0.109546146894159","0.122603477717129"
"Rather not true","2008","Male","3407","0.407272469902237","0.39681206936461","0.417732870439863"
"Rather not true","2008","Female","3702","0.402020464201026","0.392027026638298","0.412013901763754"
"Totally disagree","2008","Male","3738","0.414865966998375","0.40437634540351","0.425355588593239"
"Totally disagree","2008","Female","4157","0.430673718652284","0.420581132542997","0.44076630476157"
"True entirely","2009","Male","","","",""
"True entirely","2009","Female","","","",""
"Tends to agree","2009","Male","","","",""
"Tends to agree","2009","Female","","","",""
"Rather not true","2009","Male","","","",""
"Rather not true","2009","Female","","","",""
"Totally disagree","2009","Male","","","",""
"Totally disagree","2009","Female","","","",""
"True entirely","2010","Male","","","",""
"True entirely","2010","Female","","","",""
"Tends to agree","2010","Male","","","",""
"Tends to agree","2010","Female","","","",""
"Rather not true","2010","Male","","","",""
"Rather not true","2010","Female","","","",""
"Totally disagree","2010","Male","","","",""
"Totally disagree","2010","Female","","","",""
"True entirely","2011","Male","","","",""
"True entirely","2011","Female","","","",""
"Tends to agree","2011","Male","","","",""
"Tends to agree","2011","Female","","","",""
"Rather not true","2011","Male","","","",""
"Rather not true","2011","Female","","","",""
"Totally disagree","2011","Male","","","",""
"Totally disagree","2011","Female","","","",""
"True entirely","2012","Male","","","",""
"True entirely","2012","Female","","","",""
"Tends to agree","2012","Male","","","",""
"Tends to agree","2012","Female","","","",""
"Rather not true","2012","Male","","","",""
"Rather not true","2012","Female","","","",""
"Totally disagree","2012","Male","","","",""
"Totally disagree","2012","Female","","","",""
"True entirely","2013","Male","387","0.0513281374077379","0.0464783984588398","0.0561778763566361"
"True entirely","2013","Female","450","0.0578808033907713","0.0530699733925932","0.0626916333889494"
"Tends to agree","2013","Male","798","0.1063677663022","0.0995918656119599","0.11314366699244"
"Tends to agree","2013","Female","859","0.0961012692729579","0.0900293741902206","0.102173164355695"
"Rather not true","2013","Male","2833","0.369156937746376","0.358551007102413","0.37976286839034"
"Rather not true","2013","Female","3381","0.375497454903755","0.365521133923974","0.385473775883536"
"Totally disagree","2013","Male","3935","0.473147158543686","0.462174158491231","0.48412015859614"
"Totally disagree","2013","Female","4361","0.470520472432515","0.460237618727198","0.480803326137833"
"True entirely","2014","Male","","","",""
"True entirely","2014","Female","","","",""
"Tends to agree","2014","Male","","","",""
"Tends to agree","2014","Female","","","",""
"Rather not true","2014","Male","","","",""
"Rather not true","2014","Female","","","",""
"Totally disagree","2014","Male","","","",""
"Totally disagree","2014","Female","","","",""
"True entirely","2015","Male","","","",""
"True entirely","2015","Female","","","",""
"Tends to agree","2015","Male","","","",""
"Tends to agree","2015","Female","","","",""
"Rather not true","2015","Male","","","",""
"Rather not true","2015","Female","","","",""
"Totally disagree","2015","Male","","","",""
"Totally disagree","2015","Female","","","",""
"True entirely","2016","Male","","","",""
"True entirely","2016","Female","","","",""
"Tends to agree","2016","Male","","","",""
"Tends to agree","2016","Female","","","",""
"Rather not true","2016","Male","","","",""
"Rather not true","2016","Female","","","",""
"Totally disagree","2016","Male","","","",""
"Totally disagree","2016","Female","","","",""
"True entirely","2017","Male","","","",""
"True entirely","2017","Female","","","",""
"Tends to agree","2017","Male","","","",""
"Tends to agree","2017","Female","","","",""
"Rather not true","2017","Male","","","",""
"Rather not true","2017","Female","","","",""
"Totally disagree","2017","Male","","","",""
"Totally disagree","2017","Female","","","",""
"True entirely","2018","Male","563","0.0528812006850169","0.0486020103195626","0.0571603910504712"
"True entirely","2018","Female","631","0.0570532278209038","0.0529441810824761","0.0611622745593315"
"Tends to agree","2018","Male","1252","0.132479471821959","0.125997264769069","0.13896167887485"
"Tends to agree","2018","Female","1320","0.113780453940327","0.108154944272731","0.119405963607923"
"Rather not true","2018","Male","4038","0.38374618303376","0.374447732813653","0.393044633253867"
"Rather not true","2018","Female","4513","0.369897759358491","0.361345049399657","0.378450469317325"
"Totally disagree","2018","Male","4654","0.430893144459264","0.421424442957755","0.440361845960773"
"Totally disagree","2018","Female","5776","0.459268558880278","0.45044016805167","0.468096949708886"
