"plh0190","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Tends to agree","1993","no degree/no degree yet","no migration background","16","","",""
"Tends to agree","1993","no degree/no degree yet","direct migration background","87","0.158004454255688","0.126065639889936","0.18994326862144"
"Tends to agree","1993","no degree/no degree yet","indirect migration background","8","","",""
"Rather not true","1993","lower secondary degree","no migration background","1577","0.35228278779544","0.338205206221838","0.366360369369042"
"Rather not true","1993","lower secondary degree","direct migration background","216","0.378933415475011","0.339350232098794","0.418516598851227"
"Rather not true","1993","lower secondary degree","indirect migration background","68","0.341681278361742","0.274065837573546","0.409296719149937"
"Rather not true","1993","secondary school degree","no migration background","1234","0.378783285397525","0.361819174910758","0.395747395884291"
"Rather not true","1993","secondary school degree","direct migration background","56","0.339522395209364","0.266825217629396","0.412219572789331"
"Rather not true","1993","secondary school degree","indirect migration background","35","0.273125242438629","0.187900802675837","0.35834968220142"
"Rather not true","1993","college entrance qualification","no migration background","595","0.388861426259784","0.364466321258649","0.413256531260919"
"Rather not true","1993","college entrance qualification","direct migration background","57","0.372195228602068","0.29154487895837","0.452845578245766"
"Rather not true","1993","college entrance qualification","indirect migration background","20","","",""
"Rather not true","1993","Other degree","no migration background","20","","",""
"Rather not true","1993","Other degree","direct migration background","291","0.361397025607932","0.328475557452919","0.394318493762944"
"Rather not true","1993","Other degree","indirect migration background","8","","",""
"Rather not true","1993","no degree/no degree yet","no migration background","93","0.535628450445556","0.461311195457943","0.609945705433169"
"Rather not true","1993","no degree/no degree yet","direct migration background","191","0.386361412129075","0.343724825263082","0.428997998995068"
"Rather not true","1993","no degree/no degree yet","indirect migration background","24","","",""
"Totally disagree","1993","lower secondary degree","no migration background","1993","0.448480512116134","0.433823621697011","0.463137402535256"
"Totally disagree","1993","lower secondary degree","direct migration background","266","0.426886891915824","0.386528229429041","0.467245554402607"
"Totally disagree","1993","lower secondary degree","indirect migration background","86","0.513490612596093","0.442233362983637","0.58474786220855"
"Totally disagree","1993","secondary school degree","no migration background","1371","0.431794662617446","0.414472368345175","0.449116956889717"
"Totally disagree","1993","secondary school degree","direct migration background","68","0.419909344097356","0.344142361267515","0.495676326927196"
"Totally disagree","1993","secondary school degree","indirect migration background","55","0.565471558708893","0.47065854996195","0.660284567455836"
"Totally disagree","1993","college entrance qualification","no migration background","714","0.468455448546908","0.44348424964738","0.493426647446435"
"Totally disagree","1993","college entrance qualification","direct migration background","64","0.533822832346879","0.450592310066443","0.617053354627314"
"Totally disagree","1993","college entrance qualification","indirect migration background","22","","",""
"Totally disagree","1993","Other degree","no migration background","31","0.548917979580452","0.425057221758347","0.672778737402556"
"Totally disagree","1993","Other degree","direct migration background","338","0.410026335396439","0.376321389991544","0.443731280801334"
"Totally disagree","1993","Other degree","indirect migration background","3","","",""
"Totally disagree","1993","no degree/no degree yet","no migration background","51","0.273908658045447","0.207454287513509","0.340363028577386"
"Totally disagree","1993","no degree/no degree yet","direct migration background","199","0.411676932200049","0.368583068577719","0.454770795822379"
"Totally disagree","1993","no degree/no degree yet","indirect migration background","16","","",""
"True entirely","1994","lower secondary degree","no migration background","","","",""
"True entirely","1994","lower secondary degree","direct migration background","","","",""
"True entirely","1994","lower secondary degree","indirect migration background","","","",""
"True entirely","1994","secondary school degree","no migration background","","","",""
"True entirely","1994","secondary school degree","direct migration background","","","",""
"True entirely","1994","secondary school degree","indirect migration background","","","",""
"True entirely","1994","college entrance qualification","no migration background","","","",""
"True entirely","1994","college entrance qualification","direct migration background","","","",""
"True entirely","1994","college entrance qualification","indirect migration background","","","",""
"True entirely","1994","Other degree","no migration background","","","",""
"True entirely","1994","Other degree","direct migration background","","","",""
"True entirely","1994","Other degree","indirect migration background","","","",""
"True entirely","1994","no degree/no degree yet","no migration background","","","",""
"True entirely","1994","no degree/no degree yet","direct migration background","","","",""
"True entirely","1994","no degree/no degree yet","indirect migration background","","","",""
"Tends to agree","1994","lower secondary degree","no migration background","","","",""
"Tends to agree","1994","lower secondary degree","direct migration background","","","",""
"Tends to agree","1994","lower secondary degree","indirect migration background","","","",""
"Tends to agree","1994","secondary school degree","no migration background","","","",""
"Tends to agree","1994","secondary school degree","direct migration background","","","",""
"Tends to agree","1994","secondary school degree","indirect migration background","","","",""
"Tends to agree","1994","college entrance qualification","no migration background","","","",""
"Tends to agree","1994","college entrance qualification","direct migration background","","","",""
"Tends to agree","1994","college entrance qualification","indirect migration background","","","",""
"Tends to agree","1994","Other degree","no migration background","","","",""
"Tends to agree","1994","Other degree","direct migration background","","","",""
"Tends to agree","1994","Other degree","indirect migration background","","","",""
"Tends to agree","1994","no degree/no degree yet","no migration background","","","",""
"Tends to agree","1994","no degree/no degree yet","direct migration background","","","",""
"Tends to agree","1994","no degree/no degree yet","indirect migration background","","","",""
"Rather not true","1994","lower secondary degree","no migration background","","","",""
"Rather not true","1994","lower secondary degree","direct migration background","","","",""
"Rather not true","1994","lower secondary degree","indirect migration background","","","",""
"Rather not true","1994","secondary school degree","no migration background","","","",""
"Rather not true","1994","secondary school degree","direct migration background","","","",""
"Rather not true","1994","secondary school degree","indirect migration background","","","",""
"Rather not true","1994","college entrance qualification","no migration background","","","",""
"Rather not true","1994","college entrance qualification","direct migration background","","","",""
"Rather not true","1994","college entrance qualification","indirect migration background","","","",""
"Rather not true","1994","Other degree","no migration background","","","",""
"Rather not true","1994","Other degree","direct migration background","","","",""
"Rather not true","1994","Other degree","indirect migration background","","","",""
"Rather not true","1994","no degree/no degree yet","no migration background","","","",""
"Rather not true","1994","no degree/no degree yet","direct migration background","","","",""
"Rather not true","1994","no degree/no degree yet","indirect migration background","","","",""
"Totally disagree","1994","lower secondary degree","no migration background","","","",""
"Totally disagree","1994","lower secondary degree","direct migration background","","","",""
"Totally disagree","1994","lower secondary degree","indirect migration background","","","",""
"Totally disagree","1994","secondary school degree","no migration background","","","",""
"Totally disagree","1994","secondary school degree","direct migration background","","","",""
"Totally disagree","1994","secondary school degree","indirect migration background","","","",""
"Totally disagree","1994","college entrance qualification","no migration background","","","",""
"Totally disagree","1994","college entrance qualification","direct migration background","","","",""
"Totally disagree","1994","college entrance qualification","indirect migration background","","","",""
"Totally disagree","1994","Other degree","no migration background","","","",""
"Totally disagree","1994","Other degree","direct migration background","","","",""
"Totally disagree","1994","Other degree","indirect migration background","","","",""
"Totally disagree","1994","no degree/no degree yet","no migration background","","","",""
"Totally disagree","1994","no degree/no degree yet","direct migration background","","","",""
"Totally disagree","1994","no degree/no degree yet","indirect migration background","","","",""
"True entirely","1995","lower secondary degree","no migration background","213","0.0543689267828674","0.0475098901658493","0.0612279633998855"
"True entirely","1995","lower secondary degree","direct migration background","26","","",""
"True entirely","1995","lower secondary degree","indirect migration background","6","","",""
"True entirely","1995","secondary school degree","no migration background","134","0.0481831649340168","0.0406927199298817","0.0556736099381518"
"True entirely","1995","secondary school degree","direct migration background","10","","",""
"True entirely","1995","secondary school degree","indirect migration background","5","","",""
"True entirely","1995","college entrance qualification","no migration background","54","0.0395317738696376","0.0300225393184146","0.0490410084208607"
"True entirely","1995","college entrance qualification","direct migration background","10","","",""
"True entirely","1995","college entrance qualification","indirect migration background","5","","",""
"True entirely","1995","Other degree","no migration background","8","","",""
"True entirely","1995","Other degree","direct migration background","69","0.072850658201414","0.0567346702493405","0.0889666461534875"
"True entirely","1995","Other degree","indirect migration background","1","","",""
"True entirely","1995","no degree/no degree yet","no migration background","8","","",""
"True entirely","1995","no degree/no degree yet","direct migration background","21","","",""
"True entirely","1995","no degree/no degree yet","indirect migration background","5","","",""
"Tends to agree","1995","lower secondary degree","no migration background","447","0.116868223772384","0.107149978597466","0.126586468947303"
"Tends to agree","1995","lower secondary degree","direct migration background","78","0.129651756300725","0.102523231742929","0.15678028085852"
"Tends to agree","1995","lower secondary degree","indirect migration background","21","","",""
"Tends to agree","1995","secondary school degree","no migration background","307","0.0956172361440705","0.0853316866486904","0.105902785639451"
"Tends to agree","1995","secondary school degree","direct migration background","18","","",""
"Tends to agree","1995","secondary school degree","indirect migration background","10","","",""
"Tends to agree","1995","college entrance qualification","no migration background","155","0.0942041714221717","0.0799487148135618","0.108459628030782"
"Tends to agree","1995","college entrance qualification","direct migration background","18","","",""
"Tends to agree","1995","college entrance qualification","indirect migration background","6","","",""
"Tends to agree","1995","Other degree","no migration background","7","","",""
"Tends to agree","1995","Other degree","direct migration background","126","0.121729302800307","0.10145354425495","0.142005061345663"
"Tends to agree","1995","Other degree","indirect migration background","2","","",""
"Tends to agree","1995","no degree/no degree yet","no migration background","28","","",""
"Tends to agree","1995","no degree/no degree yet","direct migration background","80","0.182040929552064","0.147339162124956","0.216742696979172"
"Tends to agree","1995","no degree/no degree yet","indirect migration background","5","","",""
"Rather not true","1995","lower secondary degree","no migration background","1532","0.361343880575136","0.346812035307239","0.375875725843034"
"Rather not true","1995","lower secondary degree","direct migration background","225","0.379802697857446","0.340607360874271","0.418998034840621"
"Rather not true","1995","lower secondary degree","indirect migration background","60","0.329031707451142","0.259615380263609","0.398448034638675"
"Rather not true","1995","secondary school degree","no migration background","1300","0.406892898052903","0.389710258333958","0.424075537771849"
"Rather not true","1995","secondary school degree","direct migration background","66","0.41260159397564","0.340075666660909","0.485127521290372"
"Rather not true","1995","secondary school degree","indirect migration background","42","0.318442871104724","0.232163697341083","0.404722044868365"
"Rather not true","1995","college entrance qualification","no migration background","645","0.406979586147936","0.383004949049643","0.430954223246229"
"Rather not true","1995","college entrance qualification","direct migration background","69","0.370094423368523","0.300139780570785","0.440049066166261"
"Rather not true","1995","college entrance qualification","indirect migration background","18","","",""
"Rather not true","1995","Other degree","no migration background","24","","",""
"Rather not true","1995","Other degree","direct migration background","340","0.324607399801493","0.295572341403419","0.353642458199567"
"Rather not true","1995","Other degree","indirect migration background","8","","",""
"Rather not true","1995","no degree/no degree yet","no migration background","94","0.478907123428018","0.410523142852304","0.547291104003733"
"Rather not true","1995","no degree/no degree yet","direct migration background","184","0.406292058493924","0.362124145150415","0.450459971837434"
"Rather not true","1995","no degree/no degree yet","indirect migration background","20","","",""
"Totally disagree","1995","lower secondary degree","no migration background","2006","0.467418968869612","0.452326062165414","0.482511875573809"
"Totally disagree","1995","lower secondary degree","direct migration background","260","0.446791059407115","0.406640899826439","0.486941218987791"
"Totally disagree","1995","lower secondary degree","indirect migration background","89","0.491878036931066","0.4180188612528","0.565737212609331"
"Totally disagree","1995","secondary school degree","no migration background","1399","0.449306700869009","0.431908288871906","0.466705112866113"
"Totally disagree","1995","secondary school degree","direct migration background","83","0.432469211955773","0.35948418569971","0.505454238211835"
"Totally disagree","1995","secondary school degree","indirect migration background","55","0.580833120884595","0.489451628616211","0.672214613152979"
"Totally disagree","1995","college entrance qualification","no migration background","759","0.459284468560255","0.43496488078898","0.48360405633153"
"Totally disagree","1995","college entrance qualification","direct migration background","86","0.495047029642284","0.422608230645002","0.567485828639567"
"Totally disagree","1995","college entrance qualification","indirect migration background","29","","",""
"Totally disagree","1995","Other degree","no migration background","28","","",""
"Totally disagree","1995","Other degree","direct migration background","464","0.480812639196786","0.449830218955985","0.511795059437587"
"Totally disagree","1995","Other degree","indirect migration background","3","","",""
"Totally disagree","1995","no degree/no degree yet","no migration background","75","0.355046127125796","0.289540610248593","0.420551644002999"
"Totally disagree","1995","no degree/no degree yet","direct migration background","190","0.366070054830277","0.322748501328649","0.409391608331905"
"Totally disagree","1995","no degree/no degree yet","indirect migration background","23","","",""
"True entirely","1996","lower secondary degree","no migration background","222","0.0562145899613185","0.0491460064775974","0.0632831734450395"
"True entirely","1996","lower secondary degree","direct migration background","25","","",""
"True entirely","1996","lower secondary degree","indirect migration background","13","","",""
"True entirely","1996","secondary school degree","no migration background","94","0.0290891388736686","0.0232156942520618","0.0349625834952754"
"True entirely","1996","secondary school degree","direct migration background","9","","",""
"True entirely","1996","secondary school degree","indirect migration background","3","","",""
"True entirely","1996","college entrance qualification","no migration background","56","0.0401485870541338","0.0305685311260076","0.0497286429822599"
"True entirely","1996","college entrance qualification","direct migration background","6","","",""
"True entirely","1996","college entrance qualification","indirect migration background","","","",""
"True entirely","1996","Other degree","no migration background","1","","",""
"True entirely","1996","Other degree","direct migration background","51","0.0817094913717089","0.0641140748562562","0.0993049078871616"
"True entirely","1996","Other degree","indirect migration background","1","","",""
"True entirely","1996","no degree/no degree yet","no migration background","9","","",""
"True entirely","1996","no degree/no degree yet","direct migration background","14","","",""
"True entirely","1996","no degree/no degree yet","indirect migration background","2","","",""
"Tends to agree","1996","lower secondary degree","no migration background","443","0.115383354778394","0.105578969418396","0.125187740138391"
"Tends to agree","1996","lower secondary degree","direct migration background","58","0.0975291630912124","0.0731309645953323","0.121927361587092"
"Tends to agree","1996","lower secondary degree","indirect migration background","16","","",""
"Tends to agree","1996","secondary school degree","no migration background","364","0.114428275713182","0.103302858313476","0.125553693112888"
"Tends to agree","1996","secondary school degree","direct migration background","24","","",""
"Tends to agree","1996","secondary school degree","indirect migration background","11","","",""
"Tends to agree","1996","college entrance qualification","no migration background","167","0.10652769019905","0.091471929222444","0.121583451175656"
"Tends to agree","1996","college entrance qualification","direct migration background","23","","",""
"Tends to agree","1996","college entrance qualification","indirect migration background","5","","",""
