"plh0190","year","migback","n","percent","lower_confidence","upper_confidence","value"
"Tends to agree","1993","no migration background","1098","0.118291076055088","0.111792781960152","0.124789370150023","2"
"Tends to agree","1993","direct migration background","337","0.132388898780267","0.118456153155021","0.146321644405513","2"
"Tends to agree","1993","indirect migration background","48","0.105320870711675","0.0765073903217782","0.134134351101573","2"
"Totally disagree","1993","no migration background","4235","0.445301657459275","0.435301281142596","0.455302033775955","4"
"Totally disagree","1993","direct migration background","972","0.433204254915422","0.412833457930052","0.453575051900792","4"
"Totally disagree","1993","indirect migration background","198","0.501726058220988","0.454793712310422","0.548658404131554","4"
"True entirely","1993","no migration background","585","0.0683264556787949","0.0632496904381538","0.073403220919436","1"
"True entirely","1993","direct migration background","127","0.064090671976854","0.0540222206804726","0.0741591232732353","1"
"True entirely","1993","indirect migration background","23","","","","1"
"Rather not true","1994","no migration background","","","","","3"
"Rather not true","1994","direct migration background","","","","","3"
"Rather not true","1994","indirect migration background","","","","","3"
"Tends to agree","1994","no migration background","","","","","2"
"Tends to agree","1994","direct migration background","","","","","2"
"Tends to agree","1994","indirect migration background","","","","","2"
"Totally disagree","1994","no migration background","","","","","4"
"Totally disagree","1994","direct migration background","","","","","4"
"Totally disagree","1994","indirect migration background","","","","","4"
"True entirely","1994","no migration background","","","","","1"
"True entirely","1994","direct migration background","","","","","1"
"True entirely","1994","indirect migration background","","","","","1"
"Rather not true","1995","no migration background","3653","0.383960716236089","0.374124234929675","0.393797197542502","3"
"Rather not true","1995","direct migration background","937","0.369508866577807","0.350778564334889","0.388239168820725","3"
"Rather not true","1995","indirect migration background","166","0.342606134247894","0.299655254811898","0.385557013683889","3"
"Tends to agree","1995","no migration background","960","0.10670247910779","0.1004582692576","0.11294668895798","2"
"Tends to agree","1995","direct migration background","344","0.123720286437365","0.110943115677835","0.136497457196894","2"
"Tends to agree","1995","indirect migration background","53","0.101953964173028","0.0745689463405176","0.129338982005539","2"
"Totally disagree","1995","no migration background","4354","0.459857776099755","0.449777834818886","0.469937717380625","4"
"Totally disagree","1995","direct migration background","1132","0.450615493901969","0.431307634597303","0.469923353206634","4"
"Totally disagree","1995","indirect migration background","225","0.501008885532543","0.455757613709669","0.546260157355417","4"
"True entirely","1995","no migration background","424","0.0494790285563666","0.0450928772972118","0.0538651798155213","1"
"True entirely","1995","direct migration background","138","0.05615535308286","0.0472215021571186","0.0650892040086014","1"
"True entirely","1995","indirect migration background","25","","","","1"
"Rather not true","1996","no migration background","3859","0.407584042145987","0.397603627894855","0.417564456397118","3"
"Rather not true","1996","direct migration background","901","0.3840544986713","0.364616205730008","0.403492791612592","3"
"Rather not true","1996","indirect migration background","186","0.421985959918552","0.37882587473959","0.465146045097514","3"
"Tends to agree","1996","no migration background","1044","0.114626347332973","0.108155932412273","0.121096762253673","2"
"Tends to agree","1996","direct migration background","299","0.124126859220589","0.110949025044839","0.137304693396338","2"
"Tends to agree","1996","indirect migration background","44","0.0906079469205513","0.0655224435100452","0.115693450331057","2"
"Totally disagree","1996","no migration background","4022","0.433310417382261","0.423245764828043","0.443375069936479","4"
"Totally disagree","1996","direct migration background","1094","0.424270801370567","0.40451833865709","0.444023264084043","4"
"Totally disagree","1996","indirect migration background","248","0.426692885570433","0.383469830029251","0.469915941111616","4"
"True entirely","1996","no migration background","387","0.0444791931387794","0.0402919793851387","0.04866640689242","1"
"True entirely","1996","direct migration background","111","0.0675478407375444","0.0575176413684899","0.077578040106599","1"
"True entirely","1996","indirect migration background","25","","","","1"
"Rather not true","1997","no migration background","3749","0.407853372603325","0.397698700844368","0.418008044362282","3"
"Rather not true","1997","direct migration background","908","0.392820132716793","0.372541155455961","0.413099109977625","3"
"Rather not true","1997","indirect migration background","186","0.333358506051279","0.293186622359936","0.373530389742621","3"
"Tends to agree","1997","no migration background","950","0.110596960571014","0.104116287230235","0.117077633911794","2"
"Tends to agree","1997","direct migration background","254","0.119238715254925","0.105782335035017","0.132695095474833","2"
"Tends to agree","1997","indirect migration background","72","0.137743106526591","0.108375163480156","0.167111049573026","2"
"Totally disagree","1997","no migration background","3894","0.431296865683289","0.421063224329311","0.441530507037266","4"
"Totally disagree","1997","direct migration background","955","0.423678711250434","0.403160421893715","0.444197000607153","4"
"Totally disagree","1997","indirect migration background","246","0.476212359151501","0.433652693293212","0.51877202500979","4"
"True entirely","1997","no migration background","404","0.0502528011423721","0.0457385742998244","0.0547670279849197","1"
"True entirely","1997","direct migration background","111","0.0642624407778483","0.0540801349507703","0.0744447466049262","1"
"True entirely","1997","indirect migration background","25","","","","1"
"Rather not true","1998","no migration background","","","","","3"
"Rather not true","1998","direct migration background","","","","","3"
"Rather not true","1998","indirect migration background","","","","","3"
"Tends to agree","1998","no migration background","","","","","2"
"Tends to agree","1998","direct migration background","","","","","2"
"Tends to agree","1998","indirect migration background","","","","","2"
"Totally disagree","1998","no migration background","","","","","4"
"Totally disagree","1998","direct migration background","","","","","4"
"Totally disagree","1998","indirect migration background","","","","","4"
"True entirely","1998","no migration background","","","","","1"
"True entirely","1998","direct migration background","","","","","1"
"True entirely","1998","indirect migration background","","","","","1"
"Rather not true","1999","no migration background","","","","","3"
"Rather not true","1999","direct migration background","","","","","3"
"Rather not true","1999","indirect migration background","","","","","3"
"Tends to agree","1999","no migration background","","","","","2"
"Tends to agree","1999","direct migration background","","","","","2"
"Tends to agree","1999","indirect migration background","","","","","2"
"Totally disagree","1999","no migration background","","","","","4"
"Totally disagree","1999","direct migration background","","","","","4"
"Totally disagree","1999","indirect migration background","","","","","4"
"True entirely","1999","no migration background","","","","","1"
"True entirely","1999","direct migration background","","","","","1"
"True entirely","1999","indirect migration background","","","","","1"
"Rather not true","2000","no migration background","","","","","3"
"Rather not true","2000","direct migration background","","","","","3"
"Rather not true","2000","indirect migration background","","","","","3"
"Tends to agree","2000","no migration background","","","","","2"
"Tends to agree","2000","direct migration background","","","","","2"
"Tends to agree","2000","indirect migration background","","","","","2"
"Totally disagree","2000","no migration background","","","","","4"
"Totally disagree","2000","direct migration background","","","","","4"
"Totally disagree","2000","indirect migration background","","","","","4"
"True entirely","2000","no migration background","","","","","1"
"True entirely","2000","direct migration background","","","","","1"
"True entirely","2000","indirect migration background","","","","","1"
"Rather not true","2001","no migration background","","","","","3"
"Rather not true","2001","direct migration background","","","","","3"
"Rather not true","2001","indirect migration background","","","","","3"
"Tends to agree","2001","no migration background","","","","","2"
"Tends to agree","2001","direct migration background","","","","","2"
"Tends to agree","2001","indirect migration background","","","","","2"
"Totally disagree","2001","no migration background","","","","","4"
"Totally disagree","2001","direct migration background","","","","","4"
"Totally disagree","2001","indirect migration background","","","","","4"
"True entirely","2001","no migration background","","","","","1"
"True entirely","2001","direct migration background","","","","","1"
"True entirely","2001","indirect migration background","","","","","1"
"Rather not true","2002","no migration background","","","","","3"
"Rather not true","2002","direct migration background","","","","","3"
"Rather not true","2002","indirect migration background","","","","","3"
"Tends to agree","2002","no migration background","","","","","2"
"Tends to agree","2002","direct migration background","","","","","2"
"Tends to agree","2002","indirect migration background","","","","","2"
"Totally disagree","2002","no migration background","","","","","4"
"Totally disagree","2002","direct migration background","","","","","4"
"Totally disagree","2002","indirect migration background","","","","","4"
"True entirely","2002","no migration background","","","","","1"
"True entirely","2002","direct migration background","","","","","1"
"True entirely","2002","indirect migration background","","","","","1"
"Rather not true","2003","no migration background","","","","","3"
"Rather not true","2003","direct migration background","","","","","3"
"Rather not true","2003","indirect migration background","","","","","3"
"Tends to agree","2003","no migration background","","","","","2"
"Tends to agree","2003","direct migration background","","","","","2"
"Tends to agree","2003","indirect migration background","","","","","2"
"Totally disagree","2003","no migration background","","","","","4"
"Totally disagree","2003","direct migration background","","","","","4"
"Totally disagree","2003","indirect migration background","","","","","4"
"True entirely","2003","no migration background","","","","","1"
"True entirely","2003","direct migration background","","","","","1"
"True entirely","2003","indirect migration background","","","","","1"
"Rather not true","2004","no migration background","","","","","3"
"Rather not true","2004","direct migration background","","","","","3"
"Rather not true","2004","indirect migration background","","","","","3"
"Tends to agree","2004","no migration background","","","","","2"
"Tends to agree","2004","direct migration background","","","","","2"
"Tends to agree","2004","indirect migration background","","","","","2"
"Totally disagree","2004","no migration background","","","","","4"
"Totally disagree","2004","direct migration background","","","","","4"
"Totally disagree","2004","indirect migration background","","","","","4"
"True entirely","2004","no migration background","","","","","1"
"True entirely","2004","direct migration background","","","","","1"
"True entirely","2004","indirect migration background","","","","","1"
"Rather not true","2005","no migration background","","","","","3"
"Rather not true","2005","direct migration background","","","","","3"
"Rather not true","2005","indirect migration background","","","","","3"
"Tends to agree","2005","no migration background","","","","","2"
"Tends to agree","2005","direct migration background","","","","","2"
"Tends to agree","2005","indirect migration background","","","","","2"
"Totally disagree","2005","no migration background","","","","","4"
"Totally disagree","2005","direct migration background","","","","","4"
"Totally disagree","2005","indirect migration background","","","","","4"
"True entirely","2005","no migration background","","","","","1"
"True entirely","2005","direct migration background","","","","","1"
"True entirely","2005","indirect migration background","","","","","1"
"Rather not true","2006","no migration background","","","","","3"
"Rather not true","2006","direct migration background","","","","","3"
"Rather not true","2006","indirect migration background","","","","","3"
"Tends to agree","2006","no migration background","","","","","2"
"Tends to agree","2006","direct migration background","","","","","2"
"Tends to agree","2006","indirect migration background","","","","","2"
"Totally disagree","2006","no migration background","","","","","4"
"Totally disagree","2006","direct migration background","","","","","4"
"Totally disagree","2006","indirect migration background","","","","","4"
"True entirely","2006","no migration background","","","","","1"
"True entirely","2006","direct migration background","","","","","1"
"True entirely","2006","indirect migration background","","","","","1"
"Rather not true","2007","no migration background","","","","","3"
"Rather not true","2007","direct migration background","","","","","3"
"Rather not true","2007","indirect migration background","","","","","3"
"Tends to agree","2007","no migration background","","","","","2"
"Tends to agree","2007","direct migration background","","","","","2"
"Tends to agree","2007","indirect migration background","","","","","2"
"Totally disagree","2007","no migration background","","","","","4"
"Totally disagree","2007","direct migration background","","","","","4"
"Totally disagree","2007","indirect migration background","","","","","4"
"True entirely","2007","no migration background","","","","","1"
"True entirely","2007","direct migration background","","","","","1"
"True entirely","2007","indirect migration background","","","","","1"
"Rather not true","2008","no migration background","6163","0.40895245915884","0.401150752725428","0.416754165592252","3"
"Rather not true","2008","direct migration background","675","0.385968871218561","0.363048579339972","0.40888916309715","3"
"Rather not true","2008","indirect migration background","271","0.379366502301975","0.344263266014461","0.414469738589488","3"
"Tends to agree","2008","no migration background","1677","0.117926672642347","0.112808671807558","0.123044673477136","2"
"Tends to agree","2008","direct migration background","215","0.142375445239842","0.125923586923214","0.158827303556471","2"
"Tends to agree","2008","indirect migration background","101","0.16162506261651","0.134994915995933","0.188255209237087","2"
"Totally disagree","2008","no migration background","6789","0.423203191013382","0.415362977745997","0.431043404280767","4"
"Totally disagree","2008","direct migration background","773","0.428902228527942","0.405600765291641","0.452203691764243","4"
"Totally disagree","2008","indirect migration background","333","0.402667453424687","0.367187632888756","0.438147273960617","4"
"True entirely","2008","no migration background","626","0.0499176771854315","0.0464618677348322","0.0533734866360308","1"
"True entirely","2008","direct migration background","70","0.0427534550136547","0.0332288643125612","0.0522780457147483","1"
"True entirely","2008","indirect migration background","29","","","","1"
"Rather not true","2009","no migration background","","","","","3"
"Rather not true","2009","direct migration background","","","","","3"
"Rather not true","2009","indirect migration background","","","","","3"
"Tends to agree","2009","no migration background","","","","","2"
"Tends to agree","2009","direct migration background","","","","","2"
"Tends to agree","2009","indirect migration background","","","","","2"
"Totally disagree","2009","no migration background","","","","","4"
"Totally disagree","2009","direct migration background","","","","","4"
"Totally disagree","2009","indirect migration background","","","","","4"
"True entirely","2009","no migration background","","","","","1"
"True entirely","2009","direct migration background","","","","","1"
"True entirely","2009","indirect migration background","","","","","1"
"Rather not true","2010","no migration background","","","","","3"
"Rather not true","2010","direct migration background","","","","","3"
"Rather not true","2010","indirect migration background","","","","","3"
"Tends to agree","2010","no migration background","","","","","2"
"Tends to agree","2010","direct migration background","","","","","2"
"Tends to agree","2010","indirect migration background","","","","","2"
"Totally disagree","2010","no migration background","","","","","4"
"Totally disagree","2010","direct migration background","","","","","4"
"Totally disagree","2010","indirect migration background","","","","","4"
"True entirely","2010","no migration background","","","","","1"
"True entirely","2010","direct migration background","","","","","1"
"True entirely","2010","indirect migration background","","","","","1"
"Rather not true","2011","no migration background","","","","","3"
"Rather not true","2011","direct migration background","","","","","3"
"Rather not true","2011","indirect migration background","","","","","3"
"Tends to agree","2011","no migration background","","","","","2"
"Tends to agree","2011","direct migration background","","","","","2"
"Tends to agree","2011","indirect migration background","","","","","2"
"Totally disagree","2011","no migration background","","","","","4"
"Totally disagree","2011","direct migration background","","","","","4"
"Totally disagree","2011","indirect migration background","","","","","4"
"True entirely","2011","no migration background","","","","","1"
"True entirely","2011","direct migration background","","","","","1"
"True entirely","2011","indirect migration background","","","","","1"
"Rather not true","2012","no migration background","","","","","3"
"Rather not true","2012","direct migration background","","","","","3"
"Rather not true","2012","indirect migration background","","","","","3"
"Tends to agree","2012","no migration background","","","","","2"
"Tends to agree","2012","direct migration background","","","","","2"
"Tends to agree","2012","indirect migration background","","","","","2"
"Totally disagree","2012","no migration background","","","","","4"
"Totally disagree","2012","direct migration background","","","","","4"
"Totally disagree","2012","indirect migration background","","","","","4"
"True entirely","2012","no migration background","","","","","1"
"True entirely","2012","direct migration background","","","","","1"
"True entirely","2012","indirect migration background","","","","","1"
"Rather not true","2013","no migration background","5439","0.37215738885968","0.364379725809167","0.379935051910193","3"
"Rather not true","2013","direct migration background","530","0.374371293984961","0.349847260623591","0.398895327346331","3"
"Rather not true","2013","indirect migration background","245","0.373402345723867","0.336775999790637","0.410028691657096","3"
"Tends to agree","2013","no migration background","1422","0.100397881918386","0.0955623092118996","0.105233454624873","2"
"Tends to agree","2013","direct migration background","171","0.110607914750727","0.0947143239711689","0.126501505530285","2"
"Tends to agree","2013","indirect migration background","64","0.0941099576287741","0.072001104148083","0.116218811109465","2"
"Totally disagree","2013","no migration background","7247","0.473477555055426","0.465443800661134","0.481511309449718","4"
"Totally disagree","2013","direct migration background","718","0.448889526002413","0.423685416210482","0.474093635794344","4"
"Totally disagree","2013","indirect migration background","331","0.491703978662437","0.453849183017452","0.529558774307421","4"
"True entirely","2013","no migration background","730","0.0539671741665078","0.0503315552897197","0.057602793043296","1"
"True entirely","2013","direct migration background","77","0.0661312652618991","0.0535382819417278","0.0787242485820705","1"
"True entirely","2013","indirect migration background","30","0.0407837179849221","0.0258071477274218","0.0557602882424224","1"
"Rather not true","2014","no migration background","","","","","3"
"Rather not true","2014","direct migration background","","","","","3"
"Rather not true","2014","indirect migration background","","","","","3"
"Tends to agree","2014","no migration background","","","","","2"
"Tends to agree","2014","direct migration background","","","","","2"
"Tends to agree","2014","indirect migration background","","","","","2"
"Totally disagree","2014","no migration background","","","","","4"
"Totally disagree","2014","direct migration background","","","","","4"
"Totally disagree","2014","indirect migration background","","","","","4"
"True entirely","2014","no migration background","","","","","1"
"True entirely","2014","direct migration background","","","","","1"
"True entirely","2014","indirect migration background","","","","","1"
"Rather not true","2015","no migration background","","","","","3"
"Rather not true","2015","direct migration background","","","","","3"
"Rather not true","2015","indirect migration background","","","","","3"
"Tends to agree","2015","no migration background","","","","","2"
"Tends to agree","2015","direct migration background","","","","","2"
"Tends to agree","2015","indirect migration background","","","","","2"
"Totally disagree","2015","no migration background","","","","","4"
"Totally disagree","2015","direct migration background","","","","","4"
"Totally disagree","2015","indirect migration background","","","","","4"
"True entirely","2015","no migration background","","","","","1"
"True entirely","2015","direct migration background","","","","","1"
"True entirely","2015","indirect migration background","","","","","1"
"Rather not true","2016","no migration background","","","","","3"
"Rather not true","2016","direct migration background","","","","","3"
"Rather not true","2016","indirect migration background","","","","","3"
"Tends to agree","2016","no migration background","","","","","2"
"Tends to agree","2016","direct migration background","","","","","2"
"Tends to agree","2016","indirect migration background","","","","","2"
"Totally disagree","2016","no migration background","","","","","4"
"Totally disagree","2016","direct migration background","","","","","4"
"Totally disagree","2016","indirect migration background","","","","","4"
"True entirely","2016","no migration background","","","","","1"
"True entirely","2016","direct migration background","","","","","1"
"True entirely","2016","indirect migration background","","","","","1"
"Rather not true","2017","no migration background","","","","","3"
"Rather not true","2017","direct migration background","","","","","3"
"Rather not true","2017","indirect migration background","","","","","3"
"Tends to agree","2017","no migration background","","","","","2"
"Tends to agree","2017","direct migration background","","","","","2"
"Tends to agree","2017","indirect migration background","","","","","2"
"Totally disagree","2017","no migration background","","","","","4"
"Totally disagree","2017","direct migration background","","","","","4"
"Totally disagree","2017","indirect migration background","","","","","4"
"True entirely","2017","no migration background","","","","","1"
"True entirely","2017","direct migration background","","","","","1"
"True entirely","2017","indirect migration background","","","","","1"
"Rather not true","2018","no migration background","6632","0.381287016526192","0.374074991151758","0.388499041900626","3"
"Rather not true","2018","direct migration background","1326","0.348170768922119","0.332990027255406","0.363351510588833","3"
"Rather not true","2018","indirect migration background","593","0.388414100893591","0.36407956894032","0.412748632846861","3"
"Tends to agree","2018","no migration background","1903","0.120405185056626","0.115572922227175","0.125237447886076","2"
"Tends to agree","2018","direct migration background","477","0.138502924259542","0.127495485050924","0.149510363468161","2"
"Tends to agree","2018","indirect migration background","192","0.118236617012564","0.102115363806685","0.134357870218442","2"
"Totally disagree","2018","no migration background","8011","0.445117539096405","0.437738080929832","0.452496997262977","4"
"Totally disagree","2018","direct migration background","1758","0.45319582793911","0.437332701650893","0.469058954227328","4"
"Totally disagree","2018","indirect migration background","661","0.427799076148559","0.403096572610367","0.452501579686752","4"
"True entirely","2018","no migration background","877","0.0531902593207776","0.0498580364935857","0.0565224821479695","1"
"True entirely","2018","direct migration background","222","0.0601304788792278","0.0525549835502601","0.0677059742081956","1"
"True entirely","2018","indirect migration background","95","0.0655502059452865","0.0531932417518217","0.0779071701387514","1"
